"","es_score","brier_score","location","target_date","X22B_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23D_50_CI","other_50_CI","X22B_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23D_95_CI","other_95_CI"
"28",NA,NA,"AK",2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.0379206658303686,0.0342562772515172,"AK",2023-03-13,1,1,1,1,1,1,1,1,1,0,1,0
"31",NA,NA,"AK",2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.0402363981100598,0.0333823508645132,"AK",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"33",0.0371638777271563,0.0330602546475114,"AK",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"34",NA,NA,"AK",2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",0.0405911677229158,0.0326448079898824,"AK",2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"36",NA,NA,"AK",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.0383612357795375,0.0325364648683166,"AK",2023-03-20,1,1,1,1,1,1,0,1,1,0,1,1
"38",NA,NA,"AK",2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1.00432785945173,0.712172559596896,"AK",2023-03-24,1,0,1,0,1,1,1,0,0,1,1,1
"42",NA,NA,"AK",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.0917530161693803,0.066019177889229,"AL",2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
"45",0.273670532098042,0.0622095994767949,"AL",2023-02-14,1,1,1,1,1,1,1,1,1,0,1,0
"46",0.491040926056887,0.0586799192399059,"AL",2023-02-15,1,1,1,1,1,1,0,0,1,0,1,1
"47",0.0760395054373946,0.0554115276858666,"AL",2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
"48",NA,NA,"AL",2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.0660843612025788,0.0446108344253264,"AL",2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"52",0.0635260347267101,0.0424020572521172,"AL",2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"53",0.916701249632151,0.657524806468578,"AL",2023-02-22,1,0,1,1,1,1,1,0,1,0,1,1
"54",0.0613182069415951,0.0384794627242439,"AL",2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"55",0.877704689683553,0.402665071119812,"AL",2023-02-24,1,1,1,1,1,0,1,1,1,0,1,0
"56",1.03859196302729,0.787869319829378,"AL",2023-02-25,1,1,1,0,0,1,1,1,1,0,0,1
"57",NA,NA,"AL",2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0563901959385547,0.0323008809303324,"AL",2023-02-27,1,1,1,1,1,1,1,1,1,0,0,1
"59",NA,NA,"AL",2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",0.173071333710704,0.0288317834317276,"AL",2023-03-02,1,1,1,1,1,1,1,1,1,0,0,1
"62",0.726346449445751,0.370682598205074,"AL",2023-03-03,1,0,1,1,1,1,1,1,1,1,1,1
"63",NA,NA,"AL",2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.189511536872221,0.0261394887315135,"AL",2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"65",NA,NA,"AL",2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.063679943588708,0.0246989879513137,"AL",2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"67",0.195662818059713,0.0240706473953038,"AL",2023-03-08,1,1,1,1,1,1,1,0,1,0,1,1
"68",0.856723855147053,0.290508902838959,"AL",2023-03-09,1,1,0,1,1,1,0,1,0,1,1,1
"69",NA,NA,"AL",2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.0914742888173296,0.021351462382543,"AL",2023-03-14,1,1,1,1,1,1,1,0,1,0,1,1
"74",0.251690968217143,0.0210452355108707,"AL",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"75",0.0984058303172078,0.0207744452560292,"AL",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"76",0.102555288471731,0.0205371280347155,"AL",2023-03-17,1,1,1,1,1,1,1,1,1,0,0,1
"77",NA,NA,"AL",2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.878155259559202,0.420633806623061,"AL",2023-03-20,1,1,1,1,1,0,1,0,0,0,1,0
"80",NA,NA,"AL",2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.145836629853989,0.0197973854164798,"AL",2023-03-22,1,1,1,1,1,1,1,1,1,0,0,1
"82",NA,NA,"AL",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.145692351786739,0.0196882218564561,"AL",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"84",0.878196137503513,0.421787820011109,"AL",2023-03-25,1,1,1,1,1,0,1,1,1,0,0,0
"85",0.565405311532776,0.34013762975203,"AR",2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
"86",2.46351616671772,0.471433182879106,"AR",2023-02-13,0,1,1,0,1,1,0,0,1,0,1,1
"87",2.79043587518014,0.366565843525366,"AR",2023-02-14,0,0,1,1,1,1,0,0,0,1,1,0
"88",0.718940196844975,0.223010355415485,"AR",2023-02-15,1,1,1,1,1,1,1,0,0,1,1,1
"89",0.852682872537375,0.209942296213449,"AR",2023-02-16,1,1,1,1,1,1,1,0,1,1,1,0
"90",1.30621177590638,0.129729564415716,"AR",2023-02-17,1,1,1,0,1,1,0,1,1,0,1,1
"91",0.45178904376701,0.286858012288164,"AR",2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
"92",0.31738593398232,0.1078731396701,"AR",2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
"93",1.10497520631084,0.325875388281538,"AR",2023-02-20,1,1,1,1,1,1,0,0,1,0,1,1
"94",2.01508476294386,0.270714296642447,"AR",2023-02-21,1,1,1,1,1,0,0,0,1,0,0,0
"95",2.30378047272623,0.324156571697199,"AR",2023-02-22,1,0,1,0,1,1,0,0,1,0,1,1
"96",0.714609283002796,0.193600793779576,"AR",2023-02-23,1,1,1,1,1,1,1,0,0,0,0,0
"97",0.767493283370588,0.193177701312231,"AR",2023-02-24,1,1,1,1,1,1,1,0,1,1,1,0
"98",NA,NA,"AR",2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0.531789292545188,0.240661643524042,"AR",2023-02-26,1,1,1,1,1,1,1,0,1,0,1,1
"100",5.7825819267436,0.353924677565769,"AR",2023-02-27,0,0,1,0,1,1,0,0,1,0,1,1
"101",1.86751199229563,0.400244562459407,"AR",2023-02-28,1,1,1,0,1,0,1,1,1,0,1,0
"102",0.432428179787772,0.0368378696911055,"AR",2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"103",0.102066044092582,0.0328513439033205,"AR",2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.0255664638573463,0.0293135800150252,"AR",2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.463731198930476,0.0210717255960707,"AR",2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.25925852274062,0.0190175736866847,"AR",2023-03-07,1,1,1,1,1,1,1,1,1,0,0,0
"109",0.81871519707263,0.179948506185762,"AR",2023-03-08,0,1,1,1,1,1,0,1,1,1,0,1
"110",0.0779181849159601,0.0158057263900698,"AR",2023-03-09,1,1,1,1,1,1,1,1,1,0,0,1
"111",0.0873955862367055,0.0146149240418543,"AR",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"112",1.24629658974764,0.839900463290718,"AR",2023-03-11,1,1,1,0,0,1,1,1,1,0,0,1
"113",NA,NA,"AR",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.00821321494867697,0.0126297347085411,"AR",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"115",0.969988804843601,0.221804221030195,"AR",2023-03-14,1,1,1,1,1,0,1,1,1,1,0,0
"116",0.0297955923271384,0.0127346390751168,"AR",2023-03-15,1,1,1,1,1,1,1,1,1,0,1,0
"117",0.0250737584920595,0.0133080048674347,"AR",2023-03-16,1,1,1,1,1,1,0,1,1,0,1,1
"118",0.889019433934375,0.176485486722118,"AR",2023-03-17,1,0,1,1,1,1,1,0,1,0,1,1
"119",1.13302298077078,0.419871299737031,"AR",2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
"120",NA,NA,"AR",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.0519653421566895,0.0207261051453905,"AR",2023-03-20,1,1,1,1,1,1,1,1,1,0,0,1
"122",0.440409974075132,0.0243942259550726,"AR",2023-03-21,1,1,1,1,1,1,1,1,1,0,0,1
"123",1.08388155150565,0.0290470457123982,"AR",2023-03-22,1,1,1,1,1,1,1,1,1,0,0,1
"124",0.034003933296341,0.0348181839147515,"AR",2023-03-23,1,1,1,1,1,1,1,1,1,0,0,1
"125",0.0360294752364588,0.0418280642753697,"AR",2023-03-24,1,1,1,1,1,1,1,1,1,0,0,1
"126",NA,NA,"AR",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",3.59519846774674,0.279136477605354,"AZ",2023-02-12,0,1,0,0,1,1,1,0,0,0,1,0
"128",3.46917692707159,0.232156529302756,"AZ",2023-02-13,1,0,1,1,1,1,1,0,0,0,1,0
"129",1.65052320804772,0.136213856312426,"AZ",2023-02-14,1,1,1,0,1,1,0,0,0,0,1,0
"130",1.29546710694407,0.227966814734081,"AZ",2023-02-15,1,1,0,1,1,1,1,0,0,0,1,1
"131",1.2013947709805,0.191452269471777,"AZ",2023-02-16,1,1,1,1,0,1,1,0,0,1,0,1
"132",1.22564413896832,0.181543280250661,"AZ",2023-02-17,1,1,0,1,1,1,1,0,0,0,1,0
"133",1.00410474102122,0.19418421036018,"AZ",2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
"134",2.52040995815243,0.278598086276662,"AZ",2023-02-19,1,1,0,0,1,0,0,0,0,0,1,0
"135",2.54627817001766,0.168249160336081,"AZ",2023-02-20,1,1,0,1,1,1,0,0,0,0,1,0
"136",0.962884266157793,0.15551037480516,"AZ",2023-02-21,1,1,1,1,1,1,1,1,0,0,1,1
"137",1.44465660478724,0.24117778450548,"AZ",2023-02-22,1,0,1,1,1,1,1,0,0,1,1,1
"138",0.585503392847789,0.0977802030511035,"AZ",2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
"139",0.802317117400472,0.17420520065113,"AZ",2023-02-24,0,1,1,1,1,1,0,0,1,1,1,1
"140",1.27334665386739,0.285192773151639,"AZ",2023-02-25,1,1,0,1,1,0,1,0,0,0,1,0
"141",1.10916645089922,0.155241733731098,"AZ",2023-02-26,1,1,1,1,1,1,0,0,1,0,1,0
"142",4.13418912164762,0.1098071750032,"AZ",2023-02-27,1,0,0,0,1,1,0,0,0,0,1,1
"143",2.36081733141962,0.0865283570795896,"AZ",2023-02-28,1,1,1,0,1,1,1,0,0,0,1,1
"144",2.11355303300292,0.186318627960058,"AZ",2023-03-01,1,1,1,1,1,0,0,0,0,0,1,0
"145",1.50930370108191,0.205752304940785,"AZ",2023-03-02,1,1,1,1,0,0,1,0,0,0,0,0
"146",2.97192558239704,0.359948514948558,"AZ",2023-03-03,1,1,0,0,1,1,1,0,0,0,1,0
"147",3.85895424249939,0.394824133833561,"AZ",2023-03-04,1,0,0,0,1,0,1,0,0,0,1,1
"148",1.48508780863072,0.0840137984203166,"AZ",2023-03-05,1,1,1,1,1,1,1,0,0,1,1,1
"149",2.12820272824298,0.119387695518962,"AZ",2023-03-06,1,1,1,1,0,1,0,0,0,0,0,1
"150",2.3873139804056,0.0671310400650932,"AZ",2023-03-07,1,0,1,0,1,1,1,0,0,0,1,1
"151",0.596391430961097,0.201083877675891,"AZ",2023-03-08,1,1,1,1,1,1,1,0,1,1,1,0
"152",0.381020727234699,0.0253803229277734,"AZ",2023-03-09,1,1,1,1,1,1,0,0,1,0,1,1
"153",0.258972265879159,0.0257205291974866,"AZ",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"154",0.928782091473626,0.166062794200048,"AZ",2023-03-11,1,0,1,1,1,1,0,0,1,0,1,1
"155",1.63489434873335,0.0841448381283806,"AZ",2023-03-12,1,1,1,1,0,1,1,0,0,0,0,1
"156",2.9464739254465,0.150856022504475,"AZ",2023-03-13,1,1,1,1,1,0,1,0,0,1,1,0
"157",0.985515177162762,0.0908693848126859,"AZ",2023-03-14,1,1,1,1,1,1,1,0,0,1,1,1
"158",1.28736045573112,0.121571729923918,"AZ",2023-03-15,1,1,1,1,0,1,1,0,1,0,0,1
"159",1.04527475816887,0.0303790997003754,"AZ",2023-03-16,1,1,1,0,1,1,1,0,1,0,1,0
"160",1.74312740768404,0.534840572784329,"AZ",2023-03-17,1,1,0,0,0,1,1,0,0,0,0,1
"161",1.88036104061139,0.477634389246681,"AZ",2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
"162",1.1204314279337,0.167371690404806,"AZ",2023-03-19,1,1,1,1,1,0,1,0,0,0,1,0
"163",2.7036766324162,0.102603481464662,"AZ",2023-03-20,1,1,1,1,0,1,0,0,0,0,0,1
"164",1.11207751237912,0.169732503789252,"AZ",2023-03-21,1,1,1,1,0,1,0,0,0,0,0,1
"165",1.06920991528505,0.111139443935476,"AZ",2023-03-22,1,1,1,1,1,1,1,0,0,1,1,1
"166",0.51295014592631,0.121618415892007,"AZ",2023-03-23,1,1,1,1,1,1,1,0,0,0,1,1
"167",0.593616435430459,0.0470406383611605,"AZ",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"168",0.0371542752138766,0.0504116506123159,"AZ",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"169",9.36250304177774,0.198058589266277,"CA",2023-02-12,1,0,1,0,1,1,0,0,0,0,0,0
"170",13.0168675256902,0.167901030880275,"CA",2023-02-13,1,0,0,0,1,1,1,0,0,0,1,1
"171",6.05763800716963,0.162834989820689,"CA",2023-02-14,1,1,1,0,1,1,0,0,0,0,0,1
"172",6.68045799452606,0.220011391908237,"CA",2023-02-15,1,1,0,1,1,1,0,0,0,0,0,0
"173",5.95861985261944,0.222322827615844,"CA",2023-02-16,1,1,1,1,1,1,0,0,0,0,0,0
"174",2.47322025729796,0.216575176399773,"CA",2023-02-17,1,1,0,1,1,1,1,0,0,0,0,0
"175",1.73330900274197,0.203721644039527,"CA",2023-02-18,1,1,1,1,1,1,1,0,1,0,0,0
"176",2.62486644167804,0.168379940746844,"CA",2023-02-19,1,1,0,1,1,1,0,0,0,0,1,1
"177",3.27012686025658,0.145655618912133,"CA",2023-02-20,1,1,1,0,1,1,1,0,1,0,1,0
"178",2.15493620620873,0.18149466765158,"CA",2023-02-21,1,1,1,1,1,1,1,0,0,0,0,1
"179",3.85850560487555,0.170127283662506,"CA",2023-02-22,1,1,1,1,1,1,1,0,0,0,0,0
"180",5.86077692441766,0.185193490092115,"CA",2023-02-23,1,1,1,1,1,0,1,0,1,0,0,0
"181",7.62885254783248,0.12198225464029,"CA",2023-02-24,1,0,1,0,1,1,0,0,0,0,0,0
"182",4.83362390530412,0.235718200903618,"CA",2023-02-25,1,1,1,0,0,0,0,0,0,0,0,0
"183",1.43115528920643,0.145945034096706,"CA",2023-02-26,1,1,1,1,1,1,0,0,0,0,1,0
"184",6.97732534197671,0.188574522779403,"CA",2023-02-27,1,0,1,0,1,1,0,0,0,0,0,0
"185",5.25375131882281,0.169801970798601,"CA",2023-02-28,1,0,1,1,0,1,0,0,0,0,0,0
"186",5.09099210907187,0.155734946818124,"CA",2023-03-01,1,1,1,1,0,1,1,0,0,0,0,0
"187",4.18529060856231,0.139199954856342,"CA",2023-03-02,1,1,1,1,0,1,0,0,0,0,0,0
"188",5.1580178587903,0.153717898072209,"CA",2023-03-03,0,1,1,1,1,1,0,0,0,0,1,0
"189",4.36430914741872,0.132027624940557,"CA",2023-03-04,1,0,0,1,0,1,0,0,0,0,0,0
"190",3.83792378245788,0.0592082661616293,"CA",2023-03-05,1,0,1,0,1,1,1,1,1,0,1,0
"191",3.57613333863534,0.166037927385626,"CA",2023-03-06,1,0,1,0,1,1,1,0,0,0,1,1
"192",4.80836082091511,0.177560750519939,"CA",2023-03-07,1,0,0,0,0,1,0,0,0,0,0,0
"193",10.5975264874179,0.180210196015985,"CA",2023-03-08,1,1,0,0,0,0,0,0,0,0,0,0
"194",4.24084519633746,0.0912533762534808,"CA",2023-03-09,0,0,1,1,0,1,0,0,1,0,0,0
"195",4.50537172283642,0.128234038750342,"CA",2023-03-10,1,1,1,1,0,1,0,0,0,0,0,0
"196",1.92743851453396,0.0874000852857269,"CA",2023-03-11,1,1,1,1,0,1,0,0,0,1,0,0
"197",5.71081886122623,0.148772245859147,"CA",2023-03-12,1,1,1,0,0,0,1,0,0,0,0,0
"198",6.67507541920828,0.16880892693633,"CA",2023-03-13,1,1,0,0,0,1,0,0,0,0,0,0
"199",3.65319187353832,0.132806156769916,"CA",2023-03-14,1,1,1,0,0,1,0,0,0,1,0,0
"200",4.41988146460108,0.13265530579694,"CA",2023-03-15,1,0,0,0,1,1,0,0,0,0,1,0
"201",3.07044724405702,0.0980333443931194,"CA",2023-03-16,1,1,1,1,0,0,1,0,0,0,0,0
"202",6.96356884086665,0.15417920761321,"CA",2023-03-17,1,1,0,0,0,1,0,0,0,0,0,0
"203",3.04981733449631,0.132929823564822,"CA",2023-03-18,1,1,1,0,0,0,1,0,0,0,0,0
"204",4.87398255470908,0.173681389352534,"CA",2023-03-19,0,0,1,0,0,1,0,0,1,0,0,0
"205",2.61783084279995,0.0616668600591544,"CA",2023-03-20,1,1,1,1,0,1,0,0,0,0,0,1
"206",2.92146523191991,0.0901272358368228,"CA",2023-03-21,1,1,1,1,1,0,0,0,0,0,0,0
"207",5.21857914384437,0.124498133732106,"CA",2023-03-22,1,1,1,0,0,0,1,0,0,0,0,0
"208",6.86165676300536,0.139118473578374,"CA",2023-03-23,1,1,0,0,0,0,1,0,0,0,0,0
"209",5.6202559916422,0.135942017203328,"CA",2023-03-24,0,1,0,0,0,1,0,0,0,0,0,1
"210",9.57754781940017,0.240871549227608,"CA",2023-03-25,1,1,0,0,1,0,0,0,0,0,0,0
"211",0.284315373411228,0.0178334853338419,"CO",2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
"212",1.23018499422676,0.183578324068651,"CO",2023-02-13,0,1,0,1,1,1,0,0,1,1,1,1
"213",0.377643373840298,0.0997089556909486,"CO",2023-02-14,1,1,1,1,1,1,1,0,1,0,1,1
"214",0.454204015076321,0.142508946534117,"CO",2023-02-15,1,1,1,1,1,1,1,0,1,1,0,1
"215",0.802825065966323,0.109049178669021,"CO",2023-02-16,1,1,1,1,1,0,1,0,1,0,1,0
"216",0.992306006771194,0.19535613758717,"CO",2023-02-17,0,1,1,1,1,1,0,0,1,0,0,1
"217",0.428014399073132,0.110634738864852,"CO",2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
"218",0.687289375902154,0.211313204867338,"CO",2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
"219",0.950901276732684,0.14471289585213,"CO",2023-02-20,1,0,1,1,1,1,1,0,1,0,1,1
"220",0.485497917287787,0.060056804366555,"CO",2023-02-21,1,1,1,1,1,1,1,0,1,0,1,1
"221",0.856333798856698,0.154575492110401,"CO",2023-02-22,1,1,0,1,1,1,1,1,0,0,1,1
"222",0.23399399503192,0.00806780699515576,"CO",2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
"223",0.423593461810211,0.00767716600019804,"CO",2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"224",0.108354141471828,0.0073366233224364,"CO",2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
"225",0.10228637470298,0.00704188991519821,"CO",2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"226",0.44393885677528,0.0628886576945117,"CO",2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"227",1.53723493928354,0.158189148899858,"CO",2023-02-28,1,0,0,0,1,1,1,0,0,0,1,0
"228",0.872993468997135,0.00639912619245919,"CO",2023-03-01,1,1,1,1,1,1,1,0,0,0,1,1
"229",0.226942685193881,0.0062569985269574,"CO",2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"230",0.124552436096773,0.00614801369609355,"CO",2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
"231",1.10822142889969,0.306171639031172,"CO",2023-03-04,1,1,1,0,1,0,1,0,1,1,1,0
"232",0.149917680973561,0.00602568821028327,"CO",2023-03-05,1,1,1,1,1,1,1,1,0,0,1,1
"233",1.44948042868464,0.225051599471255,"CO",2023-03-06,1,1,1,0,1,0,1,0,1,0,1,0
"234",0.46944026484024,0.0715084395835799,"CO",2023-03-07,1,1,1,1,1,1,1,0,1,1,1,0
"235",0.528994074843974,0.0834125895826798,"CO",2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"236",0.100242401519509,0.0061618661319292,"CO",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"237",0.0631861793357832,0.00628022157517755,"CO",2023-03-10,1,1,1,1,1,1,1,0,1,0,1,1
"238",0.00486345214873078,0.00643600570360597,"CO",2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"239",0.0177602044788876,0.00663207104259745,"CO",2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"240",0.022271274684007,0.00687193372860276,"CO",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"241",0.0910498971711852,0.00715984827007018,"CO",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"242",0.468514497433734,0.00750089451604743,"CO",2023-03-15,1,1,1,1,1,1,1,0,1,0,1,1
"243",0.313631409223802,0.00790107699985851,"CO",2023-03-16,1,1,1,1,1,1,1,1,0,0,1,1
"244",0.813033605356072,0.17335262099894,"CO",2023-03-17,1,0,1,1,1,1,1,0,1,0,1,1
"245",1.08878159871914,0.418564869594677,"CO",2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
"246",0.733712235005959,0.145037238235001,"CO",2023-03-19,1,0,1,1,1,1,1,0,1,0,1,1
"247",0.403265395985698,0.0102521646236637,"CO",2023-03-20,1,1,1,1,1,1,1,1,0,0,1,1
"248",0.899155077288948,0.119659542364494,"CO",2023-03-21,1,1,1,1,1,0,1,1,0,1,1,0
"249",4.64413626191204,0.483106032880175,"CO",2023-03-22,1,1,0,0,0,1,1,0,0,0,0,1
"250",0.868701100839445,0.120914846237329,"CO",2023-03-23,1,1,1,1,0,1,1,0,0,0,0,1
