"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23G_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23G_95_CI","X24A_95_CI","other_95_CI"
"70",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.614480841525894,0.401478136998897,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"72",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.630333312891288,0.39909793038951,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"76",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.250766142633063,0.197060573571628,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"80",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.77046839968062,0.405743275370548,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
"84",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2.94069623190168,0.52409556712029,"AR",2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0
"87",0.819790115600411,0.595848134023668,"AR",2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"88",0.212864455404736,0.15213790569521,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"89",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.632396452398735,0.422932279067379,"AR",2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"96",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.636299851536109,0.412526219059971,"AR",2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"101",0.854139768661399,0.408992379213342,"AR",2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"102",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.242380450086736,0.17464124439241,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",1.36315921228572,0.538630747119742,"AR",2023-11-28,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1
"109",0.632886258563914,0.179097827690256,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"110",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.840162413529757,0.641753807449416,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",0.563615270712496,0.363950535737399,"AR",2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"116",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",1.70605495680456,0.62232571482329,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"118",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",0.529552805771839,0.342463388378869,"AR",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"121",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",1.20545587203369,0.61815108846816,"AR",2023-12-12,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1
"123",0.847159744336294,0.609613472752094,"AR",2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"124",2.27940048029752,0.412021639852655,"AR",2023-12-14,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1
"125",0.784292591626639,0.61845469876288,"AR",2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"126",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.12817857042076,0.373881245954017,"AZ",2023-11-05,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
"128",4.12020678709458,0.355165206771894,"AZ",2023-11-06,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
"129",1.96208233335661,0.320782189708731,"AZ",2023-11-07,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0
"130",2.48015584091378,0.380531855400074,"AZ",2023-11-08,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
"131",1.62456016231126,0.367728185249218,"AZ",2023-11-09,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1
"132",1.30085784550173,0.36943735209724,"AZ",2023-11-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
"133",1.34152455266237,0.352461556685893,"AZ",2023-11-11,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1
"134",3.44219151656656,0.325531600376963,"AZ",2023-11-12,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
"135",4.17820001351909,0.318190512055607,"AZ",2023-11-13,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"136",2.37248828214844,0.37220768585162,"AZ",2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1
"137",2.24315438278427,0.317987256110936,"AZ",2023-11-15,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0
"138",1.52279411868508,0.171457997597123,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"139",0.665641558585649,0.466544358878476,"AZ",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"140",1.17893900658059,0.40360487332318,"AZ",2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
"141",2.04409478974929,0.391667666136909,"AZ",2023-11-19,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
"142",4.54568645696608,0.31982146774889,"AZ",2023-11-20,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0
"143",1.91771960923547,0.378904252859503,"AZ",2023-11-21,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"144",1.68157207705775,0.38737587304856,"AZ",2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"145",1.07254892467376,0.451305387638396,"AZ",2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1
"146",2.12067036894908,0.321768504264797,"AZ",2023-11-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
"147",1.85492222425381,0.383690272334149,"AZ",2023-11-25,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
"148",4.22340031226561,0.471762912251574,"AZ",2023-11-26,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"149",2.28513660803505,0.326728441805368,"AZ",2023-11-27,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"150",5.429704978359,0.358852157943972,"AZ",2023-11-28,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"151",2.3521315445137,0.334622636915887,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
"152",0.775637673199248,0.346754078343376,"AZ",2023-11-30,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
"153",1.02361272780314,0.326208116382506,"AZ",2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
"154",1.75970139505159,0.347597764076527,"AZ",2023-12-02,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1
"155",3.02351844592731,0.336390668353499,"AZ",2023-12-03,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
"156",4.12471505397368,0.381739579981066,"AZ",2023-12-04,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0
"157",4.71543166758231,0.309917981774115,"AZ",2023-12-05,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
"158",2.95078685870399,0.403311746696217,"AZ",2023-12-06,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"159",2.04275063107144,0.312055320495696,"AZ",2023-12-07,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1
"160",0.626734953563899,0.273919654628292,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"161",0.979659942164474,0.165489555777483,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"162",0.998240110892208,0.439289798986397,"AZ",2023-12-10,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
"163",1.95439668463119,0.395123255487814,"AZ",2023-12-11,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
"164",3.06521111302187,0.457938873459918,"AZ",2023-12-12,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
"165",2.20322166728763,0.402214525306366,"AZ",2023-12-13,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
"166",1.66740126646069,0.35065458833402,"AZ",2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
"167",1.10561455646174,0.35920462107376,"AZ",2023-12-15,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1
"168",4.01448939857663,0.441986669479039,"AZ",2023-12-16,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
"169",1.20671896355209,0.431101576058807,"CA",2023-11-05,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
"170",2.52149810226542,0.315373618344261,"CA",2023-11-06,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
"171",2.43173467109478,0.374216266169703,"CA",2023-11-07,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
"172",3.66441863293927,0.432620533338464,"CA",2023-11-08,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"173",3.05023765198637,0.372800415187476,"CA",2023-11-09,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
"174",1.87638904455262,0.309719454460861,"CA",2023-11-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
"175",1.22442818021754,0.233389549434138,"CA",2023-11-11,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"176",1.35023850849538,0.238176953921626,"CA",2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1
"177",3.86936430515631,0.370399555038137,"CA",2023-11-13,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"178",2.55247987913581,0.301717264870287,"CA",2023-11-14,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"179",2.34241040239369,0.315060637129375,"CA",2023-11-15,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
"180",1.76272313322772,0.349117662293265,"CA",2023-11-16,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1
