"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23D_50_CI","X23B_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23D_95_CI","X23B_95_CI","other_95_CI"
"59",NA,NA,"AL",2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.0322651833678131,0.0208952019028993,"AL",2023-03-22,1,1,1,1,1,1,1,1,0,0,1,1
"61",NA,NA,"AL",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.0317431264317747,0.022370082555175,"AL",2023-03-24,1,1,1,1,1,1,1,1,0,1,1,0
"63",0.936852855262655,0.408993613498587,"AL",2023-03-25,1,1,1,1,1,0,1,1,0,1,1,0
"64",NA,NA,"AL",2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.125138082471575,0.025410770416649,"AL",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.0467554559278951,0.037981300549025,"AL",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"73",NA,NA,"AL",2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.0522534939890498,0.0434412329694914,"AL",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
"75",2.09073093769625,0.726383054298221,"AL",2023-04-06,1,1,0,1,1,0,1,1,0,1,1,0
"76",NA,NA,"AL",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",0.167204050445561,0.0534655709931746,"AL",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"78",NA,NA,"AL",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.912509041479122,0.401642611414552,"AL",2023-04-10,1,0,1,1,1,1,1,0,0,1,1,1
"80",0.961767865935871,0.586713611954679,"AL",2023-04-11,0,1,1,1,1,1,0,1,0,1,1,1
"81",0.0697881723725595,0.0701556684954264,"AL",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
"82",NA,NA,"AL",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.0769882588828784,0.0797110592180343,"AL",2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1
"84",0.0831306126434105,0.0847337719236476,"AL",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
"85",0.13050078557095,0.0302075135800226,"AR",2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"86",1.12233411693541,0.0273789110319979,"AR",2023-03-06,1,1,0,1,1,1,0,0,0,1,1,1
"87",0.738089177686486,0.0248044759237977,"AR",2023-03-07,1,1,1,1,1,1,1,0,0,1,1,1
"88",0.645731524336865,0.187815934390215,"AR",2023-03-08,1,1,1,1,1,1,1,1,0,1,1,0
"89",0.299095227760792,0.0203438343249026,"AR",2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
"90",0.25795849994634,0.0184221804206043,"AR",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"91",1.08262553891833,0.43836524867483,"AR",2023-03-11,1,1,1,0,1,1,1,1,0,0,1,1
"92",1.12666880189562,0.788346433490541,"AR",2023-03-12,0,1,0,1,1,1,1,1,1,1,1,1
"93",0.0526703598318621,0.0136965091734953,"AR",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"94",0.810840166820429,0.218198366798225,"AR",2023-03-14,1,1,1,1,1,0,1,1,0,1,1,0
"95",0.0462002239527247,0.01126793621611,"AR",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"96",0.0509792803954542,0.01023210676399,"AR",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"97",0.677208516128307,0.174340435790661,"AR",2023-03-17,0,1,1,1,1,1,0,1,1,0,1,1
"98",1.03271460073424,0.425422998991249,"AR",2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
"99",NA,NA,"AR",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.0681738040833452,0.00703888287616833,"AR",2023-03-20,1,1,1,1,1,1,0,1,0,1,1,1
"101",0.502451634619323,0.00643591709628926,"AR",2023-03-21,1,1,1,1,1,1,0,1,0,1,1,1
"102",1.41568355153672,0.00589717617673775,"AR",2023-03-22,1,1,0,1,1,1,0,0,0,0,1,0
"103",0.0263194135982671,0.00541706579360786,"AR",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.0218325873515831,0.00499070420467856,"AR",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",1.14823569891344,0.45119693162181,"AR",2023-03-26,1,1,0,1,1,0,1,1,1,1,1,1
"107",0.00487172529681021,0.00399533061569731,"AR",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"108",2.08678955229373,0.302176285591972,"AR",2023-03-28,0,1,0,1,1,1,1,1,0,0,1,1
"109",0.402717505312809,0.00354064799757067,"AR",2023-03-29,1,1,1,1,1,1,0,1,0,1,1,1
"110",0.0149834760995565,0.0033711369723187,"AR",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"111",0.00409730195244602,0.00323967310848486,"AR",2023-03-31,1,1,1,1,1,1,1,1,0,1,1,0
"112",0.00427021784434502,0.00314690082854015,"AR",2023-04-01,1,1,1,1,1,1,1,1,0,0,1,1
"113",0.0122532763864538,0.00309442959082491,"AR",2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
"114",0.00415442203792281,0.00308500550967138,"AR",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"115",0.138098917809071,0.00312273544099276,"AR",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
"116",0.0653149617677261,0.00321337250841103,"AR",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
"117",0.00388792763593879,0.00336467189143912,"AR",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"118",1.20620677523202,0.460365936196753,"AR",2023-04-07,1,1,0,1,1,0,1,1,0,1,1,0
"119",NA,NA,"AR",2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",0.0174414404313524,0.00429978998170735,"AR",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"121",0.0368778268390895,0.00482816177199109,"AR",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
"122",0.00703131425432781,0.00550383775418599,"AR",2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1
"123",0.0254337255114661,0.00635809799059036,"AR",2023-04-12,1,1,1,1,1,1,1,1,0,1,1,0
"124",NA,NA,"AR",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.27244534965439,0.0785157136066051,"AZ",2023-03-05,1,1,1,1,1,1,0,1,0,1,1,1
"128",1.71094842299278,0.116497289231596,"AZ",2023-03-06,1,1,1,1,1,1,0,0,0,0,0,0
"129",2.14110727627801,0.0597981456312758,"AZ",2023-03-07,1,1,0,1,1,1,0,0,0,0,1,1
"130",0.630030564385407,0.209299882338763,"AZ",2023-03-08,1,1,1,1,1,1,0,1,0,1,1,1
"131",0.307603198346908,0.0133394593529879,"AZ",2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
"132",0.248421144915175,0.0130872940704262,"AZ",2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
"133",1.02917511872713,0.170741080332956,"AZ",2023-03-11,0,1,1,1,1,1,0,0,1,1,1,1
"134",1.39429643194208,0.0760953038395497,"AZ",2023-03-12,1,1,1,0,1,1,0,1,1,0,1,1
"135",2.63587424641732,0.149588439446855,"AZ",2023-03-13,1,1,1,1,1,0,0,0,1,0,0,0
"136",0.791251975308455,0.0818273431032121,"AZ",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"137",0.9804440265018,0.11591371025022,"AZ",2023-03-15,1,1,1,0,1,1,1,0,0,0,1,1
"138",0.896961141903909,0.0125124733512054,"AZ",2023-03-16,1,1,0,1,1,1,1,1,1,1,1,1
"139",1.7422751118738,0.575038177474794,"AZ",2023-03-17,1,0,0,0,1,1,1,0,0,0,1,1
"140",1.9718431286607,0.540644953756288,"AZ",2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
"141",1.02179501158876,0.167754143604662,"AZ",2023-03-19,1,1,1,1,1,1,0,0,0,1,1,0
"142",2.21014276018981,0.0916342748586247,"AZ",2023-03-20,1,0,1,1,1,1,0,0,0,0,1,0
"143",0.976777018482459,0.167352406738634,"AZ",2023-03-21,1,1,1,0,1,1,0,1,0,0,1,1
"144",0.861997226641594,0.0982622530045804,"AZ",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"145",0.486150506823994,0.111683917107241,"AZ",2023-03-23,1,1,1,1,1,1,0,0,1,1,1,1
"146",0.447558433007401,0.0142209936735351,"AZ",2023-03-24,1,1,1,1,1,1,1,0,0,1,1,1
"147",0.0242304563048379,0.0146701306212074,"AZ",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"148",0.883149091832242,0.10338264217146,"AZ",2023-03-26,1,1,1,1,1,1,0,0,0,1,1,1
"149",1.93756621447592,0.114182804924573,"AZ",2023-03-27,1,1,1,0,1,1,0,0,0,0,1,0
"150",3.67828832442201,0.0543288526064897,"AZ",2023-03-28,0,1,0,1,1,1,0,0,0,0,1,0
"151",1.47810334657577,0.0171755417276365,"AZ",2023-03-29,1,1,0,1,1,1,0,0,0,1,1,1
"152",1.10018546277301,0.217192579482803,"AZ",2023-03-30,1,1,1,0,1,1,1,0,0,0,1,0
"153",0.106172690998067,0.018956590221332,"AZ",2023-03-31,1,1,1,1,1,1,0,1,0,1,1,1
"154",0.654521698023037,0.266033173421708,"AZ",2023-04-01,0,1,1,1,1,1,0,0,1,1,1,1
"155",0.745356384073434,0.156286134176443,"AZ",2023-04-02,1,1,1,0,1,1,1,1,1,1,1,1
"156",2.20972710582023,0.0648736939273177,"AZ",2023-04-03,0,1,0,1,0,1,0,0,0,0,0,0
"157",1.51699382953611,0.171307075533295,"AZ",2023-04-04,1,1,1,0,1,1,0,0,0,0,1,0
"158",2.23850730574149,0.0906070722583323,"AZ",2023-04-05,1,1,0,1,1,1,0,0,0,1,0,0
"159",0.45093140092402,0.0275312895334822,"AZ",2023-04-06,1,1,1,1,1,1,1,0,0,1,1,1
"160",0.994918829626831,0.0296160608424541,"AZ",2023-04-07,1,1,0,1,1,1,1,0,0,1,1,1
"161",1.18831024721785,0.108721575545863,"AZ",2023-04-08,1,1,1,1,1,1,0,1,0,0,0,1
"162",3.08108731362721,0.1511685910883,"AZ",2023-04-09,0,1,1,1,0,1,0,0,0,0,0,1
"163",3.02891134441462,0.152619645804836,"AZ",2023-04-10,0,1,1,0,1,1,0,0,0,0,0,0
"164",2.00992678688986,0.213324364412256,"AZ",2023-04-11,0,1,1,0,1,1,0,0,0,0,1,0
"165",0.249792428422494,0.044455821783351,"AZ",2023-04-12,1,1,1,1,1,1,1,1,0,1,0,1
"166",1.12804979056215,0.0485697443720253,"AZ",2023-04-13,1,1,0,1,1,1,0,1,0,1,1,1
"167",0.53861556507379,0.242346615595652,"AZ",2023-04-14,1,1,1,1,1,1,0,1,0,0,0,1
"168",1.52864626595436,0.0583103274169465,"AZ",2023-04-15,1,1,0,1,1,1,1,1,1,1,1,1
"169",5.30871865120109,0.0636197633114081,"CA",2023-03-05,0,1,0,1,1,1,0,1,0,0,1,0
"170",3.27714784999113,0.163248563004049,"CA",2023-03-06,0,1,1,1,1,1,0,1,0,0,1,1
"171",4.05984540486382,0.174428188864959,"CA",2023-03-07,0,1,0,1,1,1,0,0,0,0,0,1
"172",7.26349410371143,0.177005234092565,"CA",2023-03-08,1,0,0,1,1,1,0,0,0,0,0,0
"173",5.30116005556515,0.0933339076231775,"CA",2023-03-09,0,1,0,1,1,1,0,0,0,0,0,1
"174",3.26129487931313,0.127376164524191,"CA",2023-03-10,1,1,1,0,1,1,0,0,0,0,0,0
"175",2.84905588348625,0.0892338108885993,"CA",2023-03-11,1,1,0,1,1,1,0,1,0,0,1,1
"176",3.45659806220306,0.145842625909848,"CA",2023-03-12,1,1,1,0,1,1,0,0,0,0,1,0
"177",4.16093751424541,0.164562805869971,"CA",2023-03-13,1,0,0,0,1,1,0,0,0,0,0,0
"178",2.36772223159447,0.131040811477257,"CA",2023-03-14,1,1,1,1,1,1,1,0,0,0,1,0
"179",3.095117774351,0.12985456976021,"CA",2023-03-15,1,1,1,1,1,1,0,0,0,1,0,0
"180",3.36659008754813,0.0989087676552892,"CA",2023-03-16,1,1,1,1,1,1,0,0,0,0,1,0
"181",3.56449854276612,0.149809782499679,"CA",2023-03-17,1,0,1,0,1,1,0,0,0,0,0,0
"182",1.60830508670466,0.130899238984636,"CA",2023-03-18,1,1,1,1,1,1,0,0,0,0,0,0
"183",2.90024945870073,0.167237690943141,"CA",2023-03-19,0,1,0,1,1,1,0,1,0,0,0,1
"184",4.74827077011543,0.0654090796406037,"CA",2023-03-20,0,1,0,1,1,1,0,1,0,0,0,0
"185",3.8318002756645,0.0922754264509106,"CA",2023-03-21,0,1,0,0,0,1,0,0,0,1,0,1
"186",2.64397128254505,0.122183320969794,"CA",2023-03-22,1,1,1,1,1,1,0,0,0,0,1,0
"187",2.77584317225115,0.134933332358785,"CA",2023-03-23,1,0,1,1,1,1,0,0,0,0,0,0
"188",2.80468777379957,0.132057959042751,"CA",2023-03-24,1,1,1,1,1,0,0,0,0,0,0,0
"189",5.75991351221343,0.228612201114777,"CA",2023-03-25,1,0,0,1,0,1,0,0,0,0,0,0
"190",3.87949122615088,0.171238656339697,"CA",2023-03-26,1,1,1,1,0,0,1,0,0,1,0,0
"191",4.52498134482033,0.100207315526659,"CA",2023-03-27,0,1,0,0,0,1,0,0,0,0,0,0
"192",4.25230033730514,0.0581966487092821,"CA",2023-03-28,1,1,0,0,1,1,0,0,0,0,0,0
"193",4.70642984595051,0.197033825918741,"CA",2023-03-29,1,1,0,1,0,1,0,0,0,0,0,1
"194",4.45360866924564,0.0758168858248196,"CA",2023-03-30,1,1,0,0,1,1,0,0,0,0,1,0
"195",3.08830796078799,0.120837966896252,"CA",2023-03-31,1,1,1,0,1,1,0,1,0,0,0,1
"196",3.07355297924818,0.191520331607952,"CA",2023-04-01,0,0,1,0,1,0,0,0,0,0,0,0
"197",2.64206046434114,0.164917023063011,"CA",2023-04-02,0,0,1,1,1,0,1,0,0,0,0,0
"198",4.52151642456822,0.156792856659646,"CA",2023-04-03,1,0,1,1,1,0,1,0,0,0,0,0
"199",6.23242378542543,0.089081462581763,"CA",2023-04-04,1,1,0,0,1,1,0,0,0,0,1,0
"200",4.22989054037178,0.162390497354601,"CA",2023-04-05,0,1,1,1,0,0,0,0,0,0,0,0
"201",4.09441312826761,0.196859137492181,"CA",2023-04-06,0,0,1,1,1,0,0,0,0,0,0,0
"202",3.72058365606362,0.146038146523402,"CA",2023-04-07,0,1,1,1,1,1,0,0,1,1,1,0
"203",6.48244594715561,0.142660643439542,"CA",2023-04-08,0,1,1,0,0,1,0,0,0,0,0,1
"204",1.52776084820781,0.0830980416049861,"CA",2023-04-09,1,1,0,1,1,1,0,1,0,0,0,1
"205",5.17333004033504,0.18786662794784,"CA",2023-04-10,1,1,1,1,1,0,0,0,0,0,1,0
"206",10.5486232814441,0.119828163268702,"CA",2023-04-11,1,1,0,0,1,1,0,1,0,0,0,0
"207",6.05366270028831,0.210847081277613,"CA",2023-04-12,1,1,1,1,0,1,0,1,0,0,0,0
"208",9.77786330588715,0.160743752944921,"CA",2023-04-13,0,1,0,0,0,1,0,1,0,0,0,0
"209",15.352112313415,0.113302246482487,"CA",2023-04-14,1,1,0,0,1,1,0,1,0,0,0,1
"210",8.65549159765697,0.180051547329178,"CA",2023-04-15,1,0,0,0,0,1,1,0,0,0,0,0
"211",0.109331835691546,0.00226986683176968,"CO",2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"212",1.66763839935847,0.233126692386817,"CO",2023-03-06,0,1,0,1,1,0,0,1,0,1,1,0
"213",0.569221575920255,0.0723216629005484,"CO",2023-03-07,1,1,1,1,1,1,0,1,0,1,1,1
"214",0.639215134113604,0.0852269711157023,"CO",2023-03-08,1,1,1,1,1,1,0,1,0,1,1,1
"215",0.0545795294438712,0.00176819637163209,"CO",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"216",0.0310535393504303,0.00167396490307202,"CO",2023-03-10,1,1,1,1,1,1,1,1,0,0,1,1
"217",0.00247501515757069,0.00158977723168031,"CO",2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"218",0.0064824640972824,0.00151466939581623,"CO",2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"219",0.00806303350429748,0.00144779630459785,"CO",2023-03-13,1,1,1,1,1,1,0,1,0,1,1,1
"220",0.042166257404001,0.0013884193864762,"CO",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"221",0.230131309012107,0.00133589599404831,"CO",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"222",0.155883251538758,0.00128967038123286,"CO",2023-03-16,1,1,1,1,1,1,1,0,0,1,1,1
"223",0.984786308791606,0.187708164306886,"CO",2023-03-17,0,1,0,1,1,1,1,1,1,1,1,1
"224",1.23143303567566,0.467845751039831,"CO",2023-03-18,0,1,0,1,1,1,1,1,1,1,1,1
"225",0.959182748735655,0.156867862465525,"CO",2023-03-19,0,1,0,1,1,1,0,1,0,1,1,1
"226",0.156619633198103,0.00115928208462939,"CO",2023-03-20,1,1,1,1,1,1,1,0,0,1,1,1
"227",1.04657054468572,0.120688236557224,"CO",2023-03-21,1,1,1,1,0,1,1,1,1,1,0,0
"228",5.23545266557137,0.530404355062592,"CO",2023-03-22,0,0,0,0,1,1,1,0,0,0,1,1
"229",1.0459756750208,0.120759757787312,"CO",2023-03-23,1,1,1,0,1,1,1,1,0,0,1,1
"230",0.0484064413636329,0.0011036862360991,"CO",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"231",0.00181155100902109,0.00110066657518355,"CO",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"232",1.15281771749421,0.192605539689011,"CO",2023-03-26,1,1,0,0,1,1,1,1,0,0,1,1
"233",0.0497572320310525,0.00110810151812126,"CO",2023-03-27,1,1,1,1,1,1,0,1,0,1,1,1
"234",0.0298220410100087,0.0011189481772205,"CO",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"235",0.0466232401460316,0.00113494213080584,"CO",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"236",0.0331152587612655,0.00115649444743369,"CO",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",0.00137245183943463,0.00121847848825944,"CO",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"239",NA,NA,"CO",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",1.07540251760576,0.160406114396516,"CO",2023-04-03,1,1,0,0,1,1,1,1,0,0,1,1
"241",0.00838615078776242,0.00137073718709381,"CO",2023-04-04,1,1,1,1,1,1,1,1,0,1,1,0
"242",0.00258506925577365,0.0014418657188283,"CO",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
"243",0.0656270115555526,0.0015258322601127,"CO",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"244",NA,NA,"CO",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",0.00251571622341712,0.00174114714784501,"CO",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"246",0.00379153484064378,0.00187814014356886,"CO",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"247",0.00308142992989049,0.00203947030853682,"CO",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
"248",1.06620430595563,0.190722764712082,"CO",2023-04-11,1,0,1,1,1,1,1,0,0,1,1,1
