"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23G_95_CI","other_95_CI"
"77",NA,NA,"AL",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.399622274169918,0.25343025419059,"AL",2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",NA,NA,"AL",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",0.393694187895756,0.250879127824519,"AL",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"83",NA,NA,"AL",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2.23382560523471,0.217088097898235,"AR",2023-10-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
"87",1.1880749412852,0.216391471195923,"AR",2023-10-03,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
"88",1.29872922604613,0.356731384666138,"AR",2023-10-04,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
"89",1.9193643405768,0.281076902573336,"AR",2023-10-05,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"90",0.300421924371224,0.214299214935416,"AR",2023-10-06,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"91",0.280346512292072,0.213604125537389,"AR",2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"92",0.26721012289643,0.21291185649025,"AR",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"93",1.18485813110775,0.212223455535082,"AR",2023-10-09,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
"94",1.19581577736501,0.211540004933668,"AR",2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
"95",1.26356824312568,0.24760872274919,"AR",2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"96",1.58263745960312,0.378323574151274,"AR",2023-10-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"97",1.39283170021054,0.266358574166933,"AR",2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"98",NA,NA,"AR",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2.20155319516982,0.248233499184148,"AR",2023-10-16,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
"101",0.810530849317944,0.567435691296717,"AR",2023-10-17,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"102",NA,NA,"AR",2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",1.5380754366226,0.205805981818708,"AR",2023-10-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"104",0.242476404481876,0.205238402342757,"AR",2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"105",0.250944701159292,0.204689671197697,"AR",2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",NA,NA,"AR",2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2.47762421371921,0.410528810221019,"AR",2023-10-23,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
"108",0.59183808023277,0.410779899892573,"AR",2023-10-24,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"109",1.14887932508613,0.529003164128843,"AR",2023-10-25,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"110",NA,NA,"AR",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.447460858413623,0.308274843384918,"AR",2023-10-27,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"112",NA,NA,"AR",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.823557481544887,0.574324977190325,"AR",2023-10-30,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"115",NA,NA,"AR",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.909113541247433,0.626403564987144,"AR",2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"117",NA,NA,"AR",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.828950429390435,0.575767467800377,"AR",2023-11-03,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"119",NA,NA,"AR",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2.87962183534066,0.5067172226897,"AR",2023-11-06,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0
"122",0.839004073596791,0.576816073459237,"AR",2023-11-07,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"123",0.232903734294816,0.199796107860261,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"124",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",6.03739937794064,0.384019253479865,"AZ",2023-10-01,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
"128",7.10646826152394,0.41518950844461,"AZ",2023-10-02,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"129",1.29472007324762,0.330885759512724,"AZ",2023-10-03,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
"130",2.27026399609124,0.454326385765464,"AZ",2023-10-04,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1
"131",1.96602120791039,0.362258117810959,"AZ",2023-10-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"132",1.92254532246895,0.39524602894147,"AZ",2023-10-06,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1
"133",1.34784975919608,0.534537573144462,"AZ",2023-10-07,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1
"134",2.58196569821744,0.358464660053364,"AZ",2023-10-08,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1
"135",3.42675777651855,0.356405922175655,"AZ",2023-10-09,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1
"136",2.82483231284811,0.363832999020038,"AZ",2023-10-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
"137",1.21460201759678,0.339580631766779,"AZ",2023-10-11,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1
"138",0.542172328384544,0.382296759835622,"AZ",2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",1.19758138550216,0.583089207211503,"AZ",2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"140",1.10916611330611,0.342257139642503,"AZ",2023-10-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"141",1.90082200209303,0.40634187390809,"AZ",2023-10-15,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
"142",3.54502400468184,0.350094889787743,"AZ",2023-10-16,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1
"143",2.28800147605101,0.386744239984334,"AZ",2023-10-17,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1
"144",2.46620747451692,0.411819497581588,"AZ",2023-10-18,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1
"145",2.41968456345046,0.394891994806624,"AZ",2023-10-19,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1
"146",1.43726756733387,0.307222117517548,"AZ",2023-10-20,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1
"147",2.31683742833023,0.328000870005122,"AZ",2023-10-21,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
"148",2.89510260764102,0.3396358810732,"AZ",2023-10-22,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0
"149",4.10949924777143,0.379121027542882,"AZ",2023-10-23,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0
"150",3.30064771553327,0.304879553902256,"AZ",2023-10-24,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
"151",1.65857680390617,0.333453606050672,"AZ",2023-10-25,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0
"152",0.333286508109905,0.228306641311086,"AZ",2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"153",0.95740897932845,0.307117782820626,"AZ",2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"154",1.97875811376107,0.470324760135587,"AZ",2023-10-28,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1
"155",3.51313893353401,0.345411228119859,"AZ",2023-10-29,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0
"156",4.64566201660768,0.373099233390909,"AZ",2023-10-30,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"157",2.27403092548239,0.3623848338777,"AZ",2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"158",1.38299007189777,0.327596723467872,"AZ",2023-11-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"159",3.24435655491125,0.366356053006193,"AZ",2023-11-02,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1
"160",1.94985712440789,0.403915645660311,"AZ",2023-11-03,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1
"161",0.737669219914943,0.373335728842485,"AZ",2023-11-04,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"162",3.33182029495492,0.379911412226266,"AZ",2023-11-05,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
"163",6.57004573988565,0.36117618225156,"AZ",2023-11-06,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
"164",3.42117702988479,0.331603484364637,"AZ",2023-11-07,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"165",2.89555639163343,0.383658624983848,"AZ",2023-11-08,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
"166",2.06138719701587,0.380905335335796,"AZ",2023-11-09,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0
"167",1.13193856247404,0.359598837165921,"AZ",2023-11-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1
"168",1.4063056878032,0.353489200526529,"AZ",2023-11-11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
"169",1.17296313444257,0.40073843178474,"CA",2023-10-01,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1
"170",3.1298397441353,0.334645669850526,"CA",2023-10-02,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
"171",3.2120577997798,0.349378901278575,"CA",2023-10-03,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
"172",4.42279106844283,0.342767578180261,"CA",2023-10-04,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
"173",4.70022464569145,0.432490273284381,"CA",2023-10-05,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1
"174",2.37584295287491,0.408914893104923,"CA",2023-10-06,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
"175",1.83020527011205,0.24291242651064,"CA",2023-10-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
"176",0.730778525154174,0.29828949419409,"CA",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
"177",1.92160700851401,0.339973880939141,"CA",2023-10-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
"178",3.18567285106176,0.388392807476909,"CA",2023-10-10,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"179",3.09243460735396,0.376011742694426,"CA",2023-10-11,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1
"180",1.70446434706089,0.332726452198184,"CA",2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
"181",2.17761054980337,0.37918045265899,"CA",2023-10-13,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1
"182",1.49144776175097,0.367419855778742,"CA",2023-10-14,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
