"","es_score","brier_score","location","target_date","X21L_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X21L_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.266850813641363,0.161080775239961,"AK",2023-01-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"2",0.750342457412896,0.226012018274076,"AK",2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3",2.40420180365033,0.258313842429652,"AK",2023-01-17,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
"4",1.75766811688757,0.25090247578705,"AK",2023-01-18,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"5",0.6984970837663,0.310123024463291,"AK",2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"6",2.13945839243503,0.228114477387402,"AK",2023-01-20,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"7",NA,NA,"AK",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.290575802297269,0.272300643793433,"AK",2023-01-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"9",0.823896860928475,0.209778298838112,"AK",2023-01-23,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"10",2.29574822030063,0.282864981442293,"AK",2023-01-24,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1
"11",1.76182547108742,0.352821969806587,"AK",2023-01-25,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
"12",3.6192728133032,0.238888282787767,"AK",2023-01-26,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
"13",0.763711890422582,0.322042438501233,"AK",2023-01-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"14",0.384597824726809,0.244962315973807,"AK",2023-01-28,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"15",0.571542610712737,0.260026800770543,"AK",2023-01-29,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"16",1.5290315671672,0.258334598626869,"AK",2023-01-30,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1
"17",0.912792495464302,0.26308866834811,"AK",2023-01-31,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"18",0.768361087198152,0.255304700868391,"AK",2023-02-01,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"19",1.74188144166971,0.258307839311676,"AK",2023-02-02,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"20",0.851152591980534,0.352307933201433,"AK",2023-02-03,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"21",1.14153753665316,0.266238396023224,"AK",2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"22",1.10259815738877,0.233688767635842,"AK",2023-02-05,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"23",4.60089081605974,0.234157662632292,"AK",2023-02-06,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
"24",1.21877989738287,0.311486027296328,"AK",2023-02-07,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0
"25",1.18559607935814,0.295577825894036,"AK",2023-02-08,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1
"26",0.330934841417065,0.263325419089838,"AK",2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"27",2.53768700959835,0.215646509659672,"AK",2023-02-10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"28",1.20769772033525,0.229884937901736,"AK",2023-02-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"29",1.32626088270718,0.210548970001176,"AK",2023-02-12,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"30",1.52620748961647,0.283001384857715,"AK",2023-02-13,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0
"31",0.822948385248928,0.245034022803941,"AK",2023-02-14,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"32",0.734014494006646,0.252591583313849,"AK",2023-02-15,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"33",2.31508721390426,0.202959330608383,"AK",2023-02-16,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
"34",1.38222611469892,0.219657223818242,"AK",2023-02-17,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"35",0.624791070357104,0.232740299994567,"AK",2023-02-18,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"36",0.407612526789828,0.265574182241379,"AK",2023-02-19,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"37",3.00185392494912,0.215981413409833,"AK",2023-02-20,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
"38",1.58620765562564,0.214160686680266,"AK",2023-02-21,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"39",NA,NA,"AK",2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1.06050256119434,0.19505679969131,"AK",2023-02-23,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"41",0.902965140227472,0.433767757239991,"AK",2023-02-24,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"42",NA,NA,"AK",2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",1.4151692543857,0.251168361588618,"AL",2023-01-18,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1
"47",0.226059704344335,0.157492371357428,"AL",2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"48",0.227790220912246,0.162792087376072,"AL",2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"49",NA,NA,"AL",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.265416150556256,0.178549687258234,"AL",2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"52",0.271440785182778,0.183660679138046,"AL",2023-01-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
