"","es_score","brier_score","location","target_date","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","recombinant_50_CI","other_50_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","recombinant_95_CI","other_95_CI"
"1",0.236390732400886,0.177521564652285,"AK",2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.932924281970025,0.315469284700319,"AK",2023-01-09,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"3",1.53234041823599,0.223376276556512,"AK",2023-01-10,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
"4",1.49841633141074,0.320794033772607,"AK",2023-01-11,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1
"5",1.72106467407505,0.203207292850222,"AK",2023-01-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6",1.02276495431662,0.258691152717841,"AK",2023-01-13,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"7",0.318161154545567,0.218570976567917,"AK",2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8",0.352312686733221,0.226880273040827,"AK",2023-01-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"9",0.966555851052553,0.255926664635749,"AK",2023-01-16,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"10",3.26405014217106,0.286028437493391,"AK",2023-01-17,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
"11",2.62227949766952,0.294780602731042,"AK",2023-01-18,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
"12",0.465828099543231,0.274839511806617,"AK",2023-01-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"13",3.07867648669157,0.272763623452155,"AK",2023-01-20,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1
"14",NA,NA,"AK",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
