"","es_score","brier_score","location","target_date","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",1.0579939226201,0.303233567720825,"AK",2022-12-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"2",0.931109057934033,0.30483378221091,"AK",2022-12-19,1,1,1,0,1,1,1,0,1,0,0,1,1,1
"3",0.367097442585108,0.239264936834652,"AK",2022-12-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"4",0.491183446232899,0.257215800785751,"AK",2022-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5",0.888063947458874,0.317828469773971,"AK",2022-12-22,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"6",0.248570392167843,0.196994270013656,"AK",2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7",0.516222654244505,0.258260115587651,"AK",2022-12-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"8",0.630317948934608,0.192937585564664,"AK",2022-12-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"9",2.27168648854992,0.400822421570205,"AK",2022-12-26,0,0,1,1,0,1,1,0,1,0,1,0,1,1
"10",5.80938472780744,0.558214269758641,"AK",2022-12-27,1,0,0,1,0,1,1,0,0,0,1,0,1,0
"11",1.70690964804437,0.430600736013622,"AK",2022-12-28,0,0,1,1,1,1,1,0,0,0,1,1,1,0
"12",1.04335687433696,0.356672738130912,"AK",2022-12-29,1,1,1,1,1,0,1,0,1,0,1,1,0,1
"13",2.18451396268722,0.480471071864737,"AK",2022-12-30,1,0,0,1,0,1,1,0,0,0,1,0,1,1
"14",1.32093610088954,0.429430053216579,"AK",2022-12-31,0,0,1,1,0,1,1,0,0,0,1,0,1,1
"15",0.858103683123571,0.426504059803369,"AK",2023-01-01,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"16",1.19975162763826,0.304100859531805,"AK",2023-01-02,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"17",2.98064293965708,0.342980227518271,"AK",2023-01-03,0,1,1,1,0,1,1,0,0,0,1,0,1,1
"18",1.8630849613718,0.25370402775605,"AK",2023-01-04,1,0,0,1,1,1,1,0,1,0,0,1,1,1
"19",0.985401189876354,0.182022680339987,"AK",2023-01-05,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"20",0.953453093816062,0.342103984669345,"AK",2023-01-06,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"21",0.805774409690552,0.410044772004572,"AK",2023-01-07,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"22",0.244893974298639,0.183772157038561,"AK",2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23",1.33421773984234,0.365893949128798,"AK",2023-01-09,0,0,1,1,0,1,1,0,0,0,1,0,1,1
"24",1.72994130357175,0.257047359712638,"AK",2023-01-10,0,1,0,1,0,1,1,0,1,0,1,0,1,0
"25",1.05457758787472,0.29204016214425,"AK",2023-01-11,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"26",1.45503372254909,0.190546745053925,"AK",2023-01-12,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"27",1.71839934558026,0.32123824574563,"AK",2023-01-13,0,1,1,1,0,1,1,0,1,0,1,0,1,1
"28",0.25468996293672,0.1959885878664,"AK",2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29",0.258307125247416,0.199226045047351,"AK",2023-01-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"30",1.08383206764303,0.287588822588649,"AK",2023-01-16,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"31",3.22056763736782,0.315324767221573,"AK",2023-01-17,0,1,0,1,0,1,1,0,0,0,0,0,1,0
"32",1.54979849230109,0.266615957354366,"AK",2023-01-18,1,1,0,1,1,1,1,0,1,0,1,0,1,1
"33",1.36649981306683,0.408344602905383,"AK",2023-01-19,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"34",2.4715051505306,0.280936299355987,"AK",2023-01-20,0,1,0,1,0,1,1,0,0,0,1,0,1,1
"35",NA,NA,"AK",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.67134373975705,0.349088890207766,"AK",2023-01-22,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"37",0.694231705915096,0.238315865476915,"AK",2023-01-23,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"38",2.13180358114838,0.316212516291844,"AK",2023-01-24,1,0,0,1,1,1,1,0,1,1,1,0,1,1
"39",2.16081212738747,0.386700634801309,"AK",2023-01-25,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"40",2.99644627688027,0.278171076251336,"AK",2023-01-26,1,1,0,1,1,1,1,0,0,0,1,0,1,1
"41",1.6234443113721,0.347122005556467,"AK",2023-01-27,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"42",0.314967987592674,0.281416452337292,"AK",2023-01-28,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"43",0.33681772376563,0.0884969710057263,"AL",2022-12-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"44",0.415063178764017,0.198346072518537,"AL",2022-12-19,1,1,1,1,1,1,1,0,1,0,1,1,0,0
"45",2.00412250570508,0.238664336186839,"AL",2022-12-20,0,0,1,1,1,1,1,0,0,0,1,0,1,0
"46",2.45138129688055,0.432645569588943,"AL",2022-12-21,1,1,0,1,0,0,1,1,0,0,0,0,0,1
"47",NA,NA,"AL",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",0.106896132138657,0.0845134282379929,"AL",2022-12-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"50",NA,NA,"AL",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.931646314096776,0.277114501220624,"AL",2022-12-26,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"52",1.31751800672959,0.222849057265491,"AL",2022-12-27,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"53",1.50933218609398,0.350930383220119,"AL",2022-12-28,1,1,1,0,1,1,1,1,1,1,0,0,0,0
"54",1.9874673817429,0.296190607058408,"AL",2022-12-29,1,1,1,0,1,1,0,0,1,0,0,0,1,0
"55",1.51897300012915,0.378696174673622,"AL",2022-12-30,1,1,0,1,0,1,1,0,1,0,0,0,1,1
"56",NA,NA,"AL",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",1.74227156161985,0.232555803564112,"AL",2023-01-02,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"59",1.80537406948262,0.23374717465969,"AL",2023-01-03,1,1,1,1,0,0,1,0,1,0,0,0,0,1
"60",1.78822695317401,0.354015625481728,"AL",2023-01-04,1,1,1,0,0,1,1,1,1,0,0,0,1,1
"61",1.57834449313753,0.265124731784223,"AL",2023-01-05,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"62",1.52887680222495,0.388727256711731,"AL",2023-01-06,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"63",1.74883582397448,0.425756335234243,"AL",2023-01-07,1,1,0,1,1,0,0,1,1,0,1,0,0,0
"64",1.32774012015235,0.62989736693827,"AL",2023-01-08,0,1,0,1,1,0,1,1,1,0,1,1,0,1
"65",1.03137543947532,0.302831278836106,"AL",2023-01-09,1,1,1,1,1,0,1,0,0,1,1,0,0,1
"66",1.0931431014414,0.242691090375997,"AL",2023-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"67",0.477880348766555,0.346819812748675,"AL",2023-01-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"68",0.972959239162374,0.461881895137989,"AL",2023-01-12,1,1,1,1,1,0,1,0,0,1,1,0,0,1
"69",NA,NA,"AL",2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",1.30469759284767,0.207123925117294,"AL",2023-01-18,1,1,0,1,1,1,1,0,1,0,0,1,1,1
"75",0.245526042898834,0.11036145866367,"AL",2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
