"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","recombinant_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","recombinant_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI"
"83",NA,NA,"AL",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",0.491067521111837,0.0743971975473043,"AR",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88",NA,NA,"AR",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.102065362457511,0.0868269834897755,"AR",2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.754261497838105,0.513814368184871,"AR",2023-05-29,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"94",0.76154786552455,0.504435662691831,"AR",2023-05-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"95",0.129615628569176,0.111259041666052,"AR",2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"96",NA,NA,"AR",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.176539941658499,0.154161032897834,"AR",2023-06-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"103",0.190665842108108,0.161188351563827,"AR",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.192986920114242,0.168451383788708,"AR",2023-06-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"105",NA,NA,"AR",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.566126854395926,0.191684261780614,"AR",2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.589958307551048,0.381918475677415,"AR",2023-06-13,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"109",0.582394881288672,0.374328337208947,"AR",2023-06-14,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"110",NA,NA,"AR",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.568881604005843,0.359895847597064,"AR",2023-06-16,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.287422388411526,0.25439936269647,"AR",2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",NA,NA,"AR",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",0.317252055709951,0.284595477276729,"AR",2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"118",0.326002827430825,0.294994199364138,"AR",2023-06-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"119",NA,NA,"AR",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2.35514861708272,0.326776959558875,"AR",2023-06-26,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"122",0.463203449178013,0.305870018388168,"AR",2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"123",NA,NA,"AR",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.08661009740197,0.195087042619722,"AZ",2023-05-21,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1
"128",1.31040145007441,0.20440733808555,"AZ",2023-05-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"129",1.02989088616987,0.168119228863434,"AZ",2023-05-23,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"130",1.23046379330668,0.276861797974159,"AZ",2023-05-24,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"131",0.46780079007423,0.0594383651471455,"AZ",2023-05-25,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"132",1.00580801040295,0.278295158005026,"AZ",2023-05-26,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"133",0.510142934358337,0.0653089922864846,"AZ",2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"134",1.94743179738245,0.298453794103972,"AZ",2023-05-28,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"135",1.27542967764233,0.292755297607786,"AZ",2023-05-29,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0
"136",1.74173498680914,0.359733215881803,"AZ",2023-05-30,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1
"137",1.63851271127198,0.220505071789978,"AZ",2023-05-31,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1
"138",2.15543591139716,0.435643901851635,"AZ",2023-06-01,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"139",0.779711072533911,0.288203344872874,"AZ",2023-06-02,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"140",0.846562503962025,0.218567531347675,"AZ",2023-06-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"141",0.906282706560268,0.203804301118309,"AZ",2023-06-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"142",0.756246485108526,0.235941882339946,"AZ",2023-06-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"143",1.23665168014879,0.379342995581101,"AZ",2023-06-06,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1
"144",1.13806941927953,0.290203257399897,"AZ",2023-06-07,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
"145",1.68731128712426,0.376661737978615,"AZ",2023-06-08,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1
"146",1.03622178537575,0.388073984239569,"AZ",2023-06-09,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"147",0.933982424341144,0.42311106169413,"AZ",2023-06-10,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
"148",1.19126638993503,0.233864746611731,"AZ",2023-06-11,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"149",1.25127670756101,0.349039568557755,"AZ",2023-06-12,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"150",2.14655869900968,0.447587208563863,"AZ",2023-06-13,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1
"151",2.84619305817966,0.322979137273031,"AZ",2023-06-14,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"152",1.30189235631588,0.62384936563688,"AZ",2023-06-15,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0
"153",1.25311644516478,0.264466488471105,"AZ",2023-06-16,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"154",0.661841772829916,0.368111387256148,"AZ",2023-06-17,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"155",7.13498466493461,0.478902083110343,"AZ",2023-06-18,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1
"156",2.77379615126695,0.395642631162483,"AZ",2023-06-19,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
"157",3.23034640428024,0.465979951005134,"AZ",2023-06-20,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1
"158",2.3427573086016,0.380739790541747,"AZ",2023-06-21,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0
"159",2.16428478725613,0.421622532773668,"AZ",2023-06-22,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1
"160",0.344452544465239,0.239820650352533,"AZ",2023-06-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"161",1.48132753227005,0.462617280240739,"AZ",2023-06-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"162",1.95460174857855,0.407094349735963,"AZ",2023-06-25,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
"163",4.5821851010433,0.398710017998259,"AZ",2023-06-26,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1
"164",3.88934527148332,0.352779516248206,"AZ",2023-06-27,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"165",2.40929419288047,0.375830664218031,"AZ",2023-06-28,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"166",4.21724428237341,0.442876952376861,"AZ",2023-06-29,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1
"167",1.63652043309836,0.442551540400438,"AZ",2023-06-30,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"168",1.53684447879163,0.352163608954884,"AZ",2023-07-01,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"169",1.02632280628556,0.443285671509264,"CA",2023-05-21,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
"170",1.68130356224913,0.28892190879369,"CA",2023-05-22,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"171",1.36585387079101,0.281371435123211,"CA",2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"172",1.43721459423276,0.274575009747466,"CA",2023-05-24,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"173",1.92918064165518,0.271785858450256,"CA",2023-05-25,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
"174",1.54852644515273,0.324416827053941,"CA",2023-05-26,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
"175",1.18169335541709,0.313204201004637,"CA",2023-05-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"176",1.57291796109835,0.422766489638535,"CA",2023-05-28,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"177",1.74241496293714,0.483474661980415,"CA",2023-05-29,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"178",1.74514470466101,0.28408134749585,"CA",2023-05-30,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
"179",1.74980744695866,0.319390553648719,"CA",2023-05-31,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"180",1.87798873515744,0.314961369858885,"CA",2023-06-01,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
"181",1.43384459196907,0.370967482685969,"CA",2023-06-02,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1
"182",1.34725378045567,0.297237288422167,"CA",2023-06-03,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"183",2.49225874966344,0.444986088690699,"CA",2023-06-04,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
"184",1.46787842938025,0.291588924021229,"CA",2023-06-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"185",1.97775692802976,0.407233892625119,"CA",2023-06-06,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0
"186",2.54230752835408,0.411267885367529,"CA",2023-06-07,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
"187",1.1258436434184,0.361335291474728,"CA",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"188",3.57426068264045,0.480492320089399,"CA",2023-06-09,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1
"189",1.24633044771445,0.600291142900874,"CA",2023-06-10,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
"190",0.848307646870243,0.349965918419029,"CA",2023-06-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"191",1.3672740470057,0.363122580550183,"CA",2023-06-12,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
"192",1.73163136220756,0.324595418684424,"CA",2023-06-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
"193",1.88931248756618,0.381980209742355,"CA",2023-06-14,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
"194",1.23806295677247,0.349230550751076,"CA",2023-06-15,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
