"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","X24A_50_CI","other_50_CI","X23E_95_CI","X23F_95_CI","X24A_95_CI","other_95_CI"
"93",NA,NA,"AR",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
"96",0.0544015854043131,0.0362338112086358,"AR",2024-02-01,1,1,1,1,1,1,1,1
"97",NA,NA,"AR",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.0391061303491586,0.0271324400225868,"AR",2024-02-05,1,1,1,1,1,1,1,1
"101",0.0364163668670601,0.0252418721142194,"AR",2024-02-06,1,1,1,1,1,1,1,1
"102",0.0343774810341718,0.0234863689981495,"AR",2024-02-07,1,1,1,1,1,1,1,1
"103",0.101139525578473,0.0218567829144403,"AR",2024-02-08,1,1,1,1,1,1,1,1
"104",0.0974632154814966,0.0203442600804143,"AR",2024-02-09,1,1,1,1,1,0,0,1
"105",NA,NA,"AR",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.0260467732120286,0.0164261740854711,"AR",2024-02-12,1,1,1,1,1,1,1,1
"108",0.909928367499186,0.406269256389106,"AR",2024-02-13,1,1,1,0,1,1,0,0
"109",0.0744122596717002,0.0142550979404264,"AR",2024-02-14,1,1,1,1,1,0,0,1
"110",NA,NA,"AR",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.0536650599027899,0.0100070095657316,"AR",2024-02-19,1,1,1,1,0,1,0,1
"115",0.045143361767934,0.00931973812766414,"AR",2024-02-20,1,1,1,1,1,1,1,1
"116",NA,NA,"AR",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.0350818335945956,0.00602778681356975,"AR",2024-02-26,1,1,1,1,1,1,1,1
"122",NA,NA,"AR",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"124",1.18711658877429,0.885407699084188,"AR",2024-02-29,1,1,0,0,1,1,0,0
"125",0.00971178635018835,0.00444525678145817,"AR",2024-03-01,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.55914684131964,0.196767037281358,"AZ",2024-01-21,1,1,1,0,1,1,0,0
"128",1.19080983860263,0.058781740494959,"AZ",2024-01-22,1,1,1,1,1,0,0,0
"129",1.337377125242,0.0769800686277358,"AZ",2024-01-23,1,1,1,1,1,0,0,0
"130",2.34960061523668,0.336543613840288,"AZ",2024-01-24,1,0,0,0,1,0,0,1
"131",0.119447052253889,0.0106230495429603,"AZ",2024-01-25,1,1,1,1,1,1,1,1
"132",0.999476524871084,0.426294908613772,"AZ",2024-01-26,1,1,0,0,1,1,0,0
"133",0.890507905127921,0.128639870353197,"AZ",2024-01-27,1,1,1,1,1,0,0,0
"134",0.0137489983664792,0.00772066150249526,"AZ",2024-01-28,1,1,1,1,1,1,1,1
"135",1.58155917232701,0.113678744451553,"AZ",2024-01-29,1,0,1,1,1,1,1,1
"136",1.05214027879901,0.0969351499533182,"AZ",2024-01-30,1,1,1,1,1,0,0,1
"137",0.573034447447867,0.0678781392807499,"AZ",2024-01-31,1,1,1,1,1,0,1,0
"138",0.0711237253937385,0.00507035950456272,"AZ",2024-02-01,1,1,1,1,1,1,1,1
"139",0.0664029602996555,0.00457025442517075,"AZ",2024-02-02,1,1,1,1,1,1,1,1
"140",NA,NA,"AZ",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"141",0.102420608139084,0.00372020597353583,"AZ",2024-02-04,1,1,1,1,1,1,1,1
"142",2.26020676760549,0.162026512022946,"AZ",2024-02-05,1,0,0,1,1,0,0,0
"143",0.752701551927149,0.0407429660998389,"AZ",2024-02-06,1,1,1,1,1,1,0,0
"144",0.825464819254008,0.0027470337722505,"AZ",2024-02-07,1,1,1,1,1,0,0,1
"145",0.00578027265729505,0.00248693657454819,"AZ",2024-02-08,1,1,1,1,1,1,1,1
"146",1.01767168693623,0.30819003327536,"AZ",2024-02-09,1,1,0,0,1,1,0,0
"147",0.021710194138575,0.00204370312364723,"AZ",2024-02-10,1,1,1,1,1,1,1,1
"148",0.708479663176952,0.117508788334781,"AZ",2024-02-11,1,1,1,0,1,1,0,0
"149",0.243325701425551,0.00168579781185755,"AZ",2024-02-12,1,1,1,1,1,1,1,1
"150",0.598089481631986,0.0636560111788457,"AZ",2024-02-13,1,1,1,1,1,1,0,0
"151",0.472328934547068,0.00139616103308311,"AZ",2024-02-14,1,1,1,1,1,1,1,1
"152",0.00411181178623883,0.00127257764053886,"AZ",2024-02-15,1,1,1,1,1,1,1,1
"153",0.0298120199382565,0.00116119101621529,"AZ",2024-02-16,1,1,1,1,1,1,0,0
"154",0.128555159280014,0.00106072756334085,"AZ",2024-02-17,1,1,1,1,1,1,1,1
"155",0.587578691997241,0.0507281149638754,"AZ",2024-02-18,1,1,1,1,1,1,0,0
"156",0.44133907125015,0.000888145550576572,"AZ",2024-02-19,1,1,1,1,1,1,1,1
"157",1.16385913769475,0.0663201303679635,"AZ",2024-02-20,1,1,1,0,1,1,0,0
"158",0.648443057753769,0.0347426249843253,"AZ",2024-02-21,1,1,1,1,1,1,0,0
"159",1.01861096998395,0.239136388857079,"AZ",2024-02-22,1,1,0,0,1,1,0,0
"160",0.0247909086227879,0.000631526357723223,"AZ",2024-02-23,1,1,1,1,1,1,0,0
"161",0.0117275304190614,0.000581686853131677,"AZ",2024-02-24,1,1,1,1,1,1,1,1
"162",1.5396634164421,0.21385409675099,"AZ",2024-02-25,1,0,0,0,1,0,0,0
"163",0.0967291993534543,0.000495347058955225,"AZ",2024-02-26,1,1,1,1,1,0,0,1
"164",0.726639058506321,0.0879103965350362,"AZ",2024-02-27,1,1,1,0,1,0,1,0
"165",0.056077428036044,0.000423961604708935,"AZ",2024-02-28,1,1,1,1,1,1,1,1
"166",0.0251857473838851,0.000392978072475301,"AZ",2024-02-29,1,1,1,1,1,1,1,1
"167",0.0034196673871303,0.000364728691516827,"AZ",2024-03-01,1,1,1,1,1,1,1,1
"168",0.0391706691830521,0.000338948785572679,"AZ",2024-03-02,1,1,1,1,1,1,1,1
"169",1.18972353725574,0.251242143085978,"CA",2024-01-21,1,1,0,1,1,1,0,0
"170",0.710616788336541,0.0701921202881727,"CA",2024-01-22,1,1,1,1,1,1,0,0
"171",0.714423595072024,0.00545082246304701,"CA",2024-01-23,1,1,1,1,1,1,1,1
"172",0.601196629017447,0.0850959769136845,"CA",2024-01-24,1,1,1,1,1,1,0,0
"173",2.717013384538,0.152197468272986,"CA",2024-01-25,1,0,0,0,1,0,0,0
"174",2.07273879965555,0.110414285625997,"CA",2024-01-26,1,1,1,0,1,1,0,0
"175",0.812445385053247,0.00321978588881014,"CA",2024-01-27,1,1,1,1,1,1,0,0
"176",0.675705755495071,0.0441860955773066,"CA",2024-01-28,1,1,1,1,1,1,0,0
"177",2.58125277244799,0.0869446365315315,"CA",2024-01-29,1,1,1,0,1,1,0,0
"178",1.90713741227196,0.0728587164876292,"CA",2024-01-30,1,0,1,1,1,0,0,0
"179",2.8767774183956,0.0848295704705197,"CA",2024-01-31,1,0,0,1,1,0,0,1
"180",6.27326932483206,0.105857370996361,"CA",2024-02-01,1,0,0,0,1,0,0,0
"181",5.63323075800382,0.106443242803513,"CA",2024-02-02,1,1,0,0,1,0,0,0
"182",1.11955623274274,0.0420307277913459,"CA",2024-02-03,1,1,1,1,1,0,0,0
"183",0.641168253944239,0.0347913931960555,"CA",2024-02-04,1,1,1,1,1,1,1,1
"184",1.28141595562355,0.0640496192373621,"CA",2024-02-05,1,1,1,1,1,1,0,0
"185",6.04118768029765,0.10873370632089,"CA",2024-02-06,1,0,0,0,1,0,0,0
"186",3.64544429834274,0.086240703435556,"CA",2024-02-07,1,0,0,0,1,1,0,0
"187",1.18735152688625,0.033613469252347,"CA",2024-02-08,1,1,1,1,1,0,0,0
"188",7.63685042774531,0.118560161385609,"CA",2024-02-09,1,1,0,0,1,0,0,0
"189",5.01486203528172,0.148357496065235,"CA",2024-02-10,1,0,0,0,1,0,0,0
"190",0.012575895353624,0.000447467166393352,"CA",2024-02-11,1,1,1,1,1,1,1,1
"191",4.55887993796739,0.110139128360613,"CA",2024-02-12,1,1,0,0,1,1,0,0
"192",4.41258195469299,0.0883321143613225,"CA",2024-02-13,1,1,0,0,1,1,0,0
"193",1.95679172881183,0.0385860396316218,"CA",2024-02-14,1,1,1,0,1,1,0,0
"194",6.38695561777707,0.118041978504577,"CA",2024-02-15,1,0,0,0,1,0,0,0
"195",1.42592508071119,0.0362852339276921,"CA",2024-02-16,1,1,1,0,1,1,0,0
"196",0.712066129379454,0.0327054386574089,"CA",2024-02-17,1,1,1,1,1,1,0,0
"197",1.57303710219098,0.0544275374384325,"CA",2024-02-18,1,1,0,0,1,1,0,0
"198",1.11479610694623,0.0385116477093372,"CA",2024-02-19,1,1,1,1,1,0,0,0
"199",0.087835370475468,0.000144639342907629,"CA",2024-02-20,1,1,1,1,1,1,1,1
"200",6.40543205921653,0.0866205795354212,"CA",2024-02-21,1,1,0,0,1,1,0,0
"201",2.98845490676186,0.0644773130882563,"CA",2024-02-22,1,0,0,0,1,0,0,0
"202",3.80764603182366,0.0645221536747958,"CA",2024-02-23,1,1,0,0,1,1,0,0
"203",1.83708181867898,0.0579370780561352,"CA",2024-02-24,1,1,0,0,1,1,0,0
"204",0.139026867908546,8.00858418265423e-05,"CA",2024-02-25,1,1,1,1,1,1,0,0
"205",4.47873462456226,0.0782661744934508,"CA",2024-02-26,1,0,0,0,1,0,0,0
"206",8.00165124948197,0.116066425344938,"CA",2024-02-27,1,0,0,0,1,0,0,0
"207",5.44940848032111,0.0771442148337522,"CA",2024-02-28,1,1,0,0,1,0,0,0
"208",0.00972573172412466,5.11606685199279e-05,"CA",2024-02-29,1,1,1,1,1,1,1,1
"209",0.0185501536571156,4.59173170443771e-05,"CA",2024-03-01,1,1,1,1,1,1,1,1
"210",0.0777932382481146,4.12800763564806e-05,"CA",2024-03-02,1,1,1,1,1,1,1,1
"211",NA,NA,"CO",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.286770045956656,0.0128266523143965,"CO",2024-01-22,1,1,1,1,1,1,1,1
"213",0.0621252410771488,0.0117788292056468,"CO",2024-01-23,1,1,1,1,1,1,1,1
"214",NA,NA,"CO",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.0510424238333772,0.00917289903395156,"CO",2024-01-26,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.121004657940381,0.0072477898089323,"CO",2024-01-29,1,1,1,1,1,1,1,1
"220",0.00788473556897615,0.00673242612352659,"CO",2024-01-30,1,1,1,1,1,1,1,1
"221",0.00817257045433904,0.00627239176943933,"CO",2024-01-31,1,1,1,1,1,1,1,1
"222",0.0814592328925992,0.00586347340315964,"CO",2024-02-01,1,1,1,1,1,1,1,1
"223",0.051972876676481,0.00550178729061331,"CO",2024-02-02,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00741436813937663,0.00466622908320198,"CO",2024-02-05,1,1,1,1,1,1,1,1
"227",0.00599991416470864,0.0044612180424529,"CO",2024-02-06,1,1,1,1,1,1,1,1
"228",0.00529205785203697,0.00428894429969097,"CO",2024-02-07,1,1,1,1,1,1,1,1
"229",0.0226256338532904,0.00414747965148808,"CO",2024-02-08,1,1,1,1,1,1,1,1
"230",0.0154774071852241,0.00403521363475159,"CO",2024-02-09,1,1,1,1,1,1,1,1
"231",1.18681925350489,0.450872354431671,"CO",2024-02-10,1,1,0,0,1,1,0,0
"232",NA,NA,"CO",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.0110061575173512,0.00386223688332258,"CO",2024-02-12,1,1,1,1,1,1,1,1
"234",1.18203854964293,0.451867481123183,"CO",2024-02-13,1,1,0,0,1,1,0,0
"235",NA,NA,"CO",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"236",0.00321044863351062,0.00392441728866272,"CO",2024-02-15,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.00269205451263287,0.00458638754948027,"CO",2024-02-20,1,1,1,1,1,1,1,1
"242",0.0315139417059523,0.00481661225375286,"CO",2024-02-21,1,1,1,1,1,1,1,1
"243",NA,NA,"CO",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"244",1.23346584546271,0.445694817155506,"CO",2024-02-23,1,1,0,0,1,1,0,0
"245",NA,NA,"CO",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.0162876833281763,0.00662364406288707,"CO",2024-02-26,1,1,1,1,1,1,1,1
"248",0.00281322433020958,0.00714751220926405,"CO",2024-02-27,1,1,1,1,1,1,1,1
"249",0.00245664452399269,0.00773833673491337,"CO",2024-02-28,1,1,1,1,1,1,1,1
"250",0.00934302740628032,0.00840258471257503,"CO",2024-02-29,1,1,1,1,1,1,1,1
"251",NA,NA,"CO",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"253",0.0160984646009051,0.00279215705747478,"CT",2024-01-21,1,1,1,1,1,1,1,1
"254",0.126450332290858,0.00236587306808398,"CT",2024-01-22,1,1,1,1,1,1,1,1
"255",0.195783345024817,0.00200216147233769,"CT",2024-01-23,1,1,1,1,0,0,0,1
"256",0.0724246890616767,0.00169230669917646,"CT",2024-01-24,1,1,1,1,1,1,1,1
"257",1.05636153971767,0.189449421581997,"CT",2024-01-25,1,1,0,0,1,1,0,0
"258",0.0141875385873723,0.00120479988315936,"CT",2024-01-26,1,1,1,1,1,1,1,1
"259",NA,NA,"CT",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.00148462725913281,0.000853898727943501,"CT",2024-01-28,1,1,1,1,1,1,1,1
"261",1.03140726251405,0.12038400223156,"CT",2024-01-29,1,1,0,0,1,0,1,0
"262",0.00286276320010158,0.000602624129510479,"CT",2024-01-30,1,1,1,1,1,1,1,1
"263",0.00263970333684634,0.000505473502068266,"CT",2024-01-31,1,1,1,1,1,1,1,1
"264",1.11063725553002,0.16079225032782,"CT",2024-02-01,1,0,0,1,1,0,0,1
"265",0.026197694528987,0.000354579272543791,"CT",2024-02-02,1,1,1,1,1,1,1,1
"266",NA,NA,"CT",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"267",0.000474313087820713,0.000247781789541927,"CT",2024-02-04,1,1,1,1,1,1,1,1
"268",0.00317316120166559,0.000206845882793534,"CT",2024-02-05,1,1,1,1,1,1,1,1
"269",1.27569727475857,0.19537113345817,"CT",2024-02-06,1,0,0,1,1,0,0,1
"270",0.00350153224994205,0.000143761750319519,"CT",2024-02-07,1,1,1,1,1,1,1,1
"271",1.34896287207884,0.491285769523543,"CT",2024-02-08,1,1,0,0,1,1,0,0
"272",0.00141412369062748,9.95755129706201e-05,"CT",2024-02-09,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"274",0.000151080434766124,6.87457487923014e-05,"CT",2024-02-11,1,1,1,1,1,1,1,1
"275",0.00277404769232847,5.70538530478266e-05,"CT",2024-02-12,1,1,1,1,1,1,1,1
"276",NA,NA,"CT",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.000117931268754562,3.9210116082234e-05,"CT",2024-02-14,1,1,1,1,1,1,1,1
"278",6.2748655633646e-05,3.2470824480737e-05,"CT",2024-02-15,1,1,1,1,1,1,1,1
"279",NA,NA,"CT",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"280",5.36269781735346e-05,2.22237417271221e-05,"CT",2024-02-17,1,1,1,1,1,1,1,1
"281",NA,NA,"CT",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"282",0.000258866755278621,1.51728164653647e-05,"CT",2024-02-19,1,1,1,1,1,1,1,1
"283",NA,NA,"CT",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.000776107935313304,1.03357914631668e-05,"CT",2024-02-21,1,1,1,1,1,1,1,1
"285",1.3856582223217,0.497388349086795,"CT",2024-02-22,1,0,0,1,1,0,0,1
"286",5.17202292286377e-05,7.02685019178147e-06,"CT",2024-02-23,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"288",0.000309278562084059,4.76908447330629e-06,"CT",2024-02-25,1,1,1,1,1,1,1,1
"289",1.65180143888088e-05,3.92674091055581e-06,"CT",2024-02-26,1,1,1,1,1,1,1,1
"290",0.000114392844877643,3.23214437663114e-06,"CT",2024-02-27,1,1,1,1,1,1,1,1
"291",2.38577827602936e-05,2.65966403565519e-06,"CT",2024-02-28,1,1,1,1,1,1,1,1
"292",0.000124089671450736,2.18804771078436e-06,"CT",2024-02-29,1,1,1,1,1,1,1,1
"293",NA,NA,"CT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,"CT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"295",1.19323849301291,0.876063312201266,"DC",2024-01-21,1,0,0,1,1,0,0,1
"296",NA,NA,"DC",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
"297",0.0294085239800142,0.00422709319150349,"DC",2024-01-23,1,1,1,1,1,0,0,1
"298",NA,NA,"DC",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
