"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","recombinant_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","recombinant_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI"
"92",NA,NA,"AR",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.544440569330149,0.170122268949252,"AR",2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",0.61129647090887,0.376595984445742,"AR",2023-06-13,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",0.586802023305111,0.368506506338352,"AR",2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"96",NA,NA,"AR",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.576856693705767,0.353213822540244,"AR",2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.253691881709247,0.215585689280471,"AR",2023-06-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"101",NA,NA,"AR",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",0.29582544737208,0.234104578609263,"AR",2023-06-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"104",0.282511376215464,0.240023838245365,"AR",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2.21420936029548,0.256862361523912,"AR",2023-06-26,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"108",0.465387701924842,0.293162314978513,"AR",2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"109",NA,NA,"AR",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1.76929309681929,0.542968890290563,"AR",2023-07-10,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0
"122",NA,NA,"AR",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",0.440290233786743,0.328084301840313,"AR",2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"125",NA,NA,"AR",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.813562956174339,0.196431539087685,"AZ",2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"128",0.711793270436283,0.234047366262424,"AZ",2023-06-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"129",1.31595586970549,0.385726760124995,"AZ",2023-06-06,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
"130",0.964786151870829,0.280864964363699,"AZ",2023-06-07,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
"131",1.45574766936613,0.360416942438636,"AZ",2023-06-08,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1
"132",1.06348684221025,0.383741071674428,"AZ",2023-06-09,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1
"133",1.0126631906636,0.432987133501649,"AZ",2023-06-10,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"134",1.06692640392731,0.234017191661643,"AZ",2023-06-11,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"135",1.31120906453414,0.349596557665739,"AZ",2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"136",2.01135297753624,0.435877896483826,"AZ",2023-06-13,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1
"137",2.35821922763748,0.300420117150247,"AZ",2023-06-14,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"138",1.30662156319006,0.595571362771463,"AZ",2023-06-15,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0
"139",1.13581493073218,0.267216414792699,"AZ",2023-06-16,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"140",0.552377125156463,0.334115122907373,"AZ",2023-06-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"141",6.49243976993084,0.430153068533176,"AZ",2023-06-18,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
"142",3.17419484225523,0.3973697391188,"AZ",2023-06-19,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"143",3.06288857791409,0.430668942484209,"AZ",2023-06-20,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1
"144",1.75210471826205,0.367929816953402,"AZ",2023-06-21,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
"145",1.63917101801558,0.407176522603129,"AZ",2023-06-22,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0
"146",0.321761021168217,0.270527759657119,"AZ",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"147",1.18407291116987,0.396078832125565,"AZ",2023-06-24,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"148",1.59202985413552,0.378328676011817,"AZ",2023-06-25,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
"149",2.75644685878098,0.382352986496993,"AZ",2023-06-26,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
"150",3.9101413797153,0.376639279850866,"AZ",2023-06-27,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
"151",2.11790872269594,0.377039441673171,"AZ",2023-06-28,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"152",3.08116529981705,0.41106429079199,"AZ",2023-06-29,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1
"153",1.19230052461913,0.387245556723553,"AZ",2023-06-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
"154",1.47164069842969,0.39552359924688,"AZ",2023-07-01,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1
"155",3.58926807375148,0.405323370603186,"AZ",2023-07-02,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
"156",5.62477168203444,0.422443643871701,"AZ",2023-07-03,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0
"157",3.69033807123256,0.431516599359749,"AZ",2023-07-04,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0
"158",2.08198267796219,0.446267398965367,"AZ",2023-07-05,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1
"159",1.15565065757389,0.439791216053111,"AZ",2023-07-06,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
"160",0.562492965251649,0.473914161959775,"AZ",2023-07-07,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"161",2.54999126643195,0.448012722891507,"AZ",2023-07-08,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1
"162",4.8473328738281,0.439005490012806,"AZ",2023-07-09,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1
"163",5.50309704588446,0.471352306369312,"AZ",2023-07-10,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1
"164",6.29111972321408,0.487314508690128,"AZ",2023-07-11,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
"165",5.76624320555734,0.492421140024875,"AZ",2023-07-12,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
"166",5.03603748410847,0.533464387891601,"AZ",2023-07-13,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0
"167",1.37276106872605,0.436993293384817,"AZ",2023-07-14,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
"168",2.6775991759683,0.516252674187138,"AZ",2023-07-15,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1
"169",2.38224724604177,0.438795415046588,"CA",2023-06-04,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
"170",1.46946843319952,0.293552853310039,"CA",2023-06-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"171",1.98509120224617,0.40319755793502,"CA",2023-06-06,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1
"172",2.29725752837978,0.408741916027757,"CA",2023-06-07,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0
"173",1.10834435967807,0.359019969364641,"CA",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"174",3.39759369285356,0.469728221062972,"CA",2023-06-09,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1
"175",1.22696951955182,0.584205791327294,"CA",2023-06-10,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1
"176",0.876805398528581,0.347001380989435,"CA",2023-06-11,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"177",1.48707541335633,0.367120632974222,"CA",2023-06-12,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0
"178",1.74831943838658,0.327709135605334,"CA",2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0
"179",2.08513798991153,0.381865349433587,"CA",2023-06-14,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
"180",1.26574127140512,0.350368658192857,"CA",2023-06-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1
