"","es_score","brier_score","location","target_date","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23H_50_CI","X24A_50_CI","X23I_50_CI","other_50_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23H_95_CI","X24A_95_CI","X23I_95_CI","other_95_CI"
"96",2.04365181736775,0.535707401031774,"AR",2023-12-21,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
"97",1.23428224772333,0.508945388870941,"AR",2023-12-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"98",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.759026794708914,0.390160187944456,"AR",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0
"103",1.71742524235312,0.466548204994771,"AR",2023-12-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"104",NA,NA,"AR",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",0.150069767005961,0.038830603465902,"AR",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"109",0.647386558738987,0.0355215382779856,"AR",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"110",1.12049229629549,0.335696242676094,"AR",2024-01-04,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
"111",0.136287676019756,0.0297733038783329,"AR",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.972049170220043,0.834961306006768,"AR",2024-01-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"117",0.290938905221553,0.0179662869565087,"AR",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"118",0.843048978617287,0.431507557427682,"AR",2024-01-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"119",NA,NA,"AR",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.092169756609957,0.0102361067819536,"AR",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.0576596697176,0.4536563998964,"AZ",2023-12-10,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1
"128",1.66556407983606,0.393577563607983,"AZ",2023-12-11,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"129",3.37048131502337,0.470842910955009,"AZ",2023-12-12,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
"130",2.4424527608062,0.4076240214148,"AZ",2023-12-13,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0
"131",1.67179492248881,0.345804674082016,"AZ",2023-12-14,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"132",0.896318749783082,0.35147821785963,"AZ",2023-12-15,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"133",3.28446745946777,0.434384186677541,"AZ",2023-12-16,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
"134",1.83343886162114,0.247276031399531,"AZ",2023-12-17,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"135",5.88035606075458,0.416563465002798,"AZ",2023-12-18,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0
"136",8.08458492183773,0.459472547060175,"AZ",2023-12-19,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
"137",2.16865013376364,0.397141889017763,"AZ",2023-12-20,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"138",1.47882354228045,0.380580448651644,"AZ",2023-12-21,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0
"139",1.39736298311433,0.418477747677489,"AZ",2023-12-22,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1
"140",0.79143925346769,0.301739240552402,"AZ",2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",4.87096467780878,0.428044478994371,"AZ",2023-12-24,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0
"142",4.69505118682393,0.494213245085281,"AZ",2023-12-25,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1
"143",15.0145251488656,0.455966985593379,"AZ",2023-12-26,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"144",6.67385666109969,0.453765933068632,"AZ",2023-12-27,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1
"145",2.27642649189927,0.383890369171416,"AZ",2023-12-28,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1
"146",1.35347300085253,0.434524914146086,"AZ",2023-12-29,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
"147",1.43965500168848,0.507496066882167,"AZ",2023-12-30,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"148",3.53234099340043,0.450977276223529,"AZ",2023-12-31,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1
"149",13.9641415778256,0.455700100197286,"AZ",2024-01-01,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
"150",21.347354938825,0.454666589415709,"AZ",2024-01-02,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
"151",3.25227441547498,0.439162485367543,"AZ",2024-01-03,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
"152",2.40668847508692,0.523083330412557,"AZ",2024-01-04,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1
"153",1.22414798307558,0.398448511604103,"AZ",2024-01-05,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"154",5.37490229262227,0.47392069588292,"AZ",2024-01-06,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0
"155",4.83990701158322,0.520285399506015,"AZ",2024-01-07,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1
"156",10.1119310952032,0.481630697306594,"AZ",2024-01-08,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1
"157",14.2804358074561,0.48197605135024,"AZ",2024-01-09,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"158",1.4716663231824,0.525837714096332,"AZ",2024-01-10,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
"159",3.14768782020771,0.413707588793247,"AZ",2024-01-11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
"160",3.39899630857913,0.42509314331531,"AZ",2024-01-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
"161",3.99188472173702,0.52557845336085,"AZ",2024-01-13,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0
"162",8.0027867092036,0.445643398108334,"AZ",2024-01-14,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0
"163",28.1545072765463,0.519733816465668,"AZ",2024-01-15,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
"164",1.49654442157104,0.536490032413379,"AZ",2024-01-16,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"165",15.3741501154184,0.493315795212823,"AZ",2024-01-17,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"166",2.41799349859102,0.525495366849563,"AZ",2024-01-18,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
"167",3.16404459182299,0.541167620094211,"AZ",2024-01-19,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"168",2.04237474206602,0.449815960582749,"AZ",2024-01-20,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
"169",2.01602004956656,0.388397729204131,"CA",2023-12-10,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1
"170",2.62525777467381,0.344038417498207,"CA",2023-12-11,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
"171",2.50145650494789,0.345411553638726,"CA",2023-12-12,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
"172",6.29477496111131,0.352842267391969,"CA",2023-12-13,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0
"173",3.18547689939984,0.373764242298533,"CA",2023-12-14,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
"174",1.67845678475229,0.380271486030487,"CA",2023-12-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
"175",2.48769632409144,0.316186372658434,"CA",2023-12-16,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0
"176",0.81432601094793,0.274238825169862,"CA",2023-12-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1
"177",2.5050375830834,0.322918892720364,"CA",2023-12-18,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1
"178",1.91999640325682,0.324587162558176,"CA",2023-12-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0
"179",2.24088416920527,0.35095858666487,"CA",2023-12-20,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0
"180",7.12222297291452,0.346411654450404,"CA",2023-12-21,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"181",2.66795200047428,0.273511429501879,"CA",2023-12-22,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1
