"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"66",2.32083413075637,0.249881490827507,"AL",2022-12-20,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"67",2.40905541311034,0.451506567329143,"AL",2022-12-21,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1
"68",NA,NA,"AL",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",0.155060866087584,0.115163803177596,"AL",2022-12-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"71",NA,NA,"AL",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1.25161756048105,0.286680823780109,"AL",2022-12-26,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"73",1.7963183679523,0.239823038003159,"AL",2022-12-27,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"74",1.52451956146088,0.354298518254449,"AL",2022-12-28,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"75",2.66047622005604,0.318680987173549,"AL",2022-12-29,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0
"76",1.35331519663482,0.37609282445621,"AL",2022-12-30,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
"77",NA,NA,"AL",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",3.16578097318563,0.260348635229043,"AL",2023-01-02,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
"80",1.98959867954193,0.237884544450991,"AL",2023-01-03,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
"81",2.2202207158868,0.388200735584312,"AL",2023-01-04,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
"82",2.1665181664686,0.327240108962567,"AL",2023-01-05,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"83",1.56979439985292,0.40676289531928,"AL",2023-01-06,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"84",1.48302199592658,0.41184555187144,"AL",2023-01-07,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0
"85",0.757159486763146,0.390467429429032,"AR",2022-11-27,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"86",4.18897661615797,0.288471083071124,"AR",2022-11-28,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"87",2.50609816623374,0.276350866480067,"AR",2022-11-29,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"88",1.5047849131261,0.308059946621059,"AR",2022-11-30,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"89",1.60441487025521,0.322052085634961,"AR",2022-12-01,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
"90",2.08456829507609,0.242793122787402,"AR",2022-12-02,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"91",0.737179050666489,0.394695187923069,"AR",2022-12-03,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"92",0.295351222429483,0.272680983074434,"AR",2022-12-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"93",2.33983277231426,0.336131278444312,"AR",2022-12-05,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0
"94",3.63826526141958,0.362797913367079,"AR",2022-12-06,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0
"95",1.63166053893588,0.277851184463313,"AR",2022-12-07,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"96",3.17648075481067,0.367337015996859,"AR",2022-12-08,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1
"97",1.19165983566374,0.259675703497367,"AR",2022-12-09,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"98",0.673277085094595,0.258333498260482,"AR",2022-12-10,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"99",0.633705320969931,0.257750093264365,"AR",2022-12-11,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"100",5.74691779052508,0.344260661371719,"AR",2022-12-12,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0
"101",1.37164530862899,0.286249973529515,"AR",2022-12-13,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1
"102",3.78143561893277,0.303124820536169,"AR",2022-12-14,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0
"103",1.23112858618203,0.17142230848575,"AR",2022-12-15,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0
"104",3.47656189870733,0.46905891769815,"AR",2022-12-16,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
"105",0.824539821154706,0.264594029391683,"AR",2022-12-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"106",0.7041782899408,0.260000602362026,"AR",2022-12-18,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
"107",2.41682197800172,0.237904031842667,"AR",2022-12-19,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0
"108",3.71227487403687,0.334905941168501,"AR",2022-12-20,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1
"109",2.00153917451001,0.24174596469369,"AR",2022-12-21,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
"110",1.84762774159658,0.313195063027511,"AR",2022-12-22,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"111",2.19591300964875,0.415573786307356,"AR",2022-12-23,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"112",1.72502814012446,0.0766003188159018,"AR",2022-12-24,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"113",0.797551065140607,0.234266039624231,"AR",2022-12-25,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"114",4.14131007086981,0.147102800740955,"AR",2022-12-26,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
"115",1.31564616212014,0.315107533397027,"AR",2022-12-27,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"116",1.72113075555151,0.317722290520234,"AR",2022-12-28,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"117",6.72728356035272,0.444171677931043,"AR",2022-12-29,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
"118",2.08946625153414,0.220377061795789,"AR",2022-12-30,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"119",1.30412871381649,0.35559296790201,"AR",2022-12-31,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"120",0.249229500540649,0.162099372498013,"AR",2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"121",2.429156001981,0.238885803176032,"AR",2023-01-02,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
"122",5.93742208540029,0.32437082699622,"AR",2023-01-03,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
"123",10.2896560522984,0.313703542411945,"AR",2023-01-04,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"124",5.57836974021774,0.407308957518354,"AR",2023-01-05,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
"125",2.74216260259734,0.416332539496288,"AR",2023-01-06,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1
"126",1.91374485257802,0.361684962955187,"AR",2023-01-07,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"127",2.86670014623981,0.273222591833711,"AZ",2022-11-27,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"128",6.02844448166194,0.270537089408715,"AZ",2022-11-28,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
"129",4.35710459789531,0.3038561819314,"AZ",2022-11-29,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"130",3.16264570550249,0.284878933582035,"AZ",2022-11-30,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"131",7.16299874569757,0.332254996208731,"AZ",2022-12-01,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"132",5.05081366132318,0.323591593490627,"AZ",2022-12-02,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0
"133",1.93602151250272,0.275016933016694,"AZ",2022-12-03,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"134",2.34421583203051,0.286329503171292,"AZ",2022-12-04,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"135",5.67541768285729,0.304505229159748,"AZ",2022-12-05,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
"136",3.34763381674617,0.284884704960949,"AZ",2022-12-06,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0
"137",3.19049587011182,0.257874504181756,"AZ",2022-12-07,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0
"138",3.17153733654435,0.247048388875668,"AZ",2022-12-08,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0
"139",2.4896115796218,0.265207158668149,"AZ",2022-12-09,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1
"140",1.828742179272,0.294432743134494,"AZ",2022-12-10,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0
"141",4.86648831601561,0.220495422564203,"AZ",2022-12-11,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1
"142",3.26902020421122,0.287555949753228,"AZ",2022-12-12,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
"143",3.27504125955528,0.274095700759838,"AZ",2022-12-13,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0
"144",2.65692526614813,0.23911416978769,"AZ",2022-12-14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
"145",2.14963093272001,0.259728203755642,"AZ",2022-12-15,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
"146",2.05379022288702,0.235849934617495,"AZ",2022-12-16,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0
"147",1.64681616669456,0.292830407416824,"AZ",2022-12-17,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
"148",1.85137324888603,0.217795732914865,"AZ",2022-12-18,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
"149",3.11955028140465,0.242618195688207,"AZ",2022-12-19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"150",3.45460717665342,0.285340093118586,"AZ",2022-12-20,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"151",2.87822144173401,0.27725965010083,"AZ",2022-12-21,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
"152",3.06962276430717,0.20986235343622,"AZ",2022-12-22,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1
"153",1.50263431989018,0.242943788622702,"AZ",2022-12-23,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
"154",0.663558064814117,0.23113142202416,"AZ",2022-12-24,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"155",0.108254399412646,0.0754109523476547,"AZ",2022-12-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"156",1.98016775105109,0.240539434815545,"AZ",2022-12-26,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
"157",4.65228501961056,0.207474607806141,"AZ",2022-12-27,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0
"158",2.4096943895297,0.285291055901282,"AZ",2022-12-28,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0
"159",2.25139881342978,0.284490312446143,"AZ",2022-12-29,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
"160",2.65258337466905,0.269785434128439,"AZ",2022-12-30,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
"161",1.07434024591695,0.239938310695272,"AZ",2022-12-31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"162",1.06125878810178,0.0854560149313642,"AZ",2023-01-01,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"163",3.55113957873535,0.272854352788635,"AZ",2023-01-02,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
"164",2.5053860062378,0.251979080262501,"AZ",2023-01-03,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"165",2.71617680604949,0.245837385380875,"AZ",2023-01-04,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"166",1.57895095227852,0.248245104949544,"AZ",2023-01-05,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
"167",2.84359260936897,0.219019859060314,"AZ",2023-01-06,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
"168",0.808098539186071,0.192128672457266,"AZ",2023-01-07,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"169",12.9239245511838,0.298485295368662,"CA",2022-11-27,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"170",10.9733748431783,0.272885067068741,"CA",2022-11-28,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"171",10.1822341839109,0.268785604732395,"CA",2022-11-29,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
"172",7.86684637871255,0.260611569539476,"CA",2022-11-30,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
"173",8.46287334502284,0.267413310072654,"CA",2022-12-01,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"174",12.6063548126742,0.28729697821511,"CA",2022-12-02,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
"175",16.094567578894,0.284834774137596,"CA",2022-12-03,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"176",6.4553789735642,0.271970780501401,"CA",2022-12-04,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
"177",13.5507645930974,0.25825620569574,"CA",2022-12-05,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"178",8.8817527253418,0.245297395810153,"CA",2022-12-06,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"179",14.2195032056769,0.261115227315581,"CA",2022-12-07,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"180",13.418350711301,0.235955987061572,"CA",2022-12-08,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"181",16.0976441791713,0.221320117542656,"CA",2022-12-09,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
"182",19.3048684711663,0.271337039879044,"CA",2022-12-10,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"183",10.5138662969441,0.242294293550527,"CA",2022-12-11,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"184",10.7654328650343,0.228809962025881,"CA",2022-12-12,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
"185",9.25214552293496,0.243845881829842,"CA",2022-12-13,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"186",14.2847618246849,0.278018217642365,"CA",2022-12-14,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"187",11.892265461847,0.224913313066269,"CA",2022-12-15,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
"188",5.39715255122111,0.233162863776019,"CA",2022-12-16,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
"189",7.78747784047136,0.250833484551732,"CA",2022-12-17,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"190",10.2315636609406,0.198641078088263,"CA",2022-12-18,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"191",8.83520718234971,0.22084925129945,"CA",2022-12-19,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"192",14.587706220631,0.179805672295891,"CA",2022-12-20,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
"193",9.65168094242794,0.22134555508084,"CA",2022-12-21,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
"194",14.812759143673,0.243461457624218,"CA",2022-12-22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"195",19.6429410383816,0.216015370074175,"CA",2022-12-23,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"196",9.29329469494566,0.240843778101142,"CA",2022-12-24,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"197",0.395893007248691,0.0506272711655024,"CA",2022-12-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"198",15.2729285056078,0.231412013101059,"CA",2022-12-26,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"199",12.2640056446867,0.225341020913735,"CA",2022-12-27,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"200",16.0382985961453,0.217228306788414,"CA",2022-12-28,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"201",13.3777721970523,0.230547792180002,"CA",2022-12-29,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"202",17.9527030083716,0.254196102784043,"CA",2022-12-30,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"203",8.8052679044848,0.272376153459334,"CA",2022-12-31,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"204",1.39362736391535,0.201859544741059,"CA",2023-01-01,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
"205",11.3295375228576,0.22605901223666,"CA",2023-01-02,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
"206",22.7185780094746,0.299345885267992,"CA",2023-01-03,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"207",11.6647564231879,0.263651456732787,"CA",2023-01-04,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"208",15.1187012526909,0.264613848027521,"CA",2023-01-05,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"209",20.8793071527846,0.289008014268197,"CA",2023-01-06,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"210",7.11377728818837,0.261647378335528,"CA",2023-01-07,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
"211",1.23540351774266,0.255950823821619,"CO",2022-11-27,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"212",1.6203752482551,0.277681964760846,"CO",2022-11-28,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
"213",1.34475998457122,0.327777554564096,"CO",2022-11-29,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"214",2.80140352751736,0.322143744287783,"CO",2022-11-30,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
"215",4.40577307397566,0.248432937500332,"CO",2022-12-01,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
"216",2.11815378720758,0.316400939563081,"CO",2022-12-02,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
