...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23F_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23F_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
21,NA,NA,AK,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.0627410884850421,0.01926814450865575,AK,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
25,NA,NA,AK,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1.23170515847161,0.84471161666957,AK,2024-01-25,1,1,1,0,1,0,1,1,1,0,1,0
27,0.0539985248428634,0.0136403823321878,AK,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
28,0.0127893978951092,0.01212479733775395,AK,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
29,0.0123796719438565,0.01076434831795275,AK,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
30,0.00927816018626171,0.00954531329022395,AK,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
31,0.00789225918315332,0.00845484881661015,AK,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
32,NA,NA,AK,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.00668821190259637,0.00661261220032635,AK,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
34,1.186774336383,0.453727458225683,AK,2024-02-02,1,1,1,0,1,0,1,1,1,0,1,0
35,NA,NA,AK,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.291027643018812,0.1818446254366665,AL,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1
46,1.06306004809781,0.5164903416932,AL,2024-01-03,0,1,1,1,1,1,0,1,1,1,0,1
47,0.239451585534371,0.1577906528779795,AL,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1
48,NA,NA,AL,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.789881076945968,0.294802174141555,AL,2024-01-07,1,1,1,1,1,0,0,1,0,0,1,0
51,NA,NA,AL,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.099410459347597,0.0610200692087005,AL,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.596798037760768,0.341397677709153,AL,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
62,NA,NA,AL,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.0454158845670455,0.029208471889297,AL,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,1.01828283805957,0.75671150750926,AL,2024-01-26,1,1,0,0,1,1,1,1,0,0,1,1
70,NA,NA,AL,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.0158248234554903,0.00896670658711865,AL,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.18051631265943,0.863294646825155,AL,2024-02-05,1,1,0,0,1,1,1,1,0,0,1,1
80,NA,NA,AL,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,1.28400697623767,0.918045658248175,AL,2024-02-07,1,1,1,0,1,0,1,1,1,0,1,0
82,0.00890339359527308,0.00369967246971515,AL,2024-02-08,1,1,1,1,1,1,1,1,0,0,1,1
83,NA,NA,AL,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,0.141701851223664,0.1089736811241105,AR,2024-01-02,1,1,1,1,1,1,1,1,0,0,1,1
88,0.670188704593183,0.0996379791447595,AR,2024-01-03,1,1,1,1,1,1,1,1,1,0,1,0
89,1.3082506686323,0.305915502610547,AR,2024-01-04,1,1,1,1,1,0,1,0,1,0,0,0
90,0.0982939518748809,0.0826786115072265,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1
91,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,1.03593563154525,0.709732423924525,AR,2024-01-10,1,1,1,1,1,0,1,1,1,0,1,0
96,0.180844614877221,0.04469536151449575,AR,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1
97,0.834016232572786,0.387901853198907,AR,2024-01-12,1,1,1,1,1,0,1,1,1,1,1,1
98,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.0215233828496061,0.01767389549653325,AR,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.0139626577466769,0.0121780032612521,AR,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
108,NA,NA,AR,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.0395600784345814,0.00944515214219695,AR,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
110,NA,NA,AR,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,0.00407328860686185,0.0032992574128894,AR,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
118,NA,NA,AR,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.00232267607240785,0.00167642444440027,AR,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
123,0.00201053085710717,0.001462425735905375,AR,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
124,0.00676003830940024,0.00127536760388522,AR,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
125,0.00579272331194525,0.00111194690498664,AR,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.00386903908686,0.180623198802011,AZ,2023-12-31,1,1,1,0,1,1,1,1,0,0,1,1
128,2.48944218973291,0.301982185635361,AZ,2024-01-01,0,1,1,1,1,1,0,0,0,1,0,0
129,3.67415977862463,0.2952712597822785,AZ,2024-01-02,1,0,1,1,1,0,0,0,0,0,0,0
130,0.921126320112872,0.315418847307755,AZ,2024-01-03,1,1,1,1,1,1,1,1,0,0,1,1
131,0.781572584162727,0.231996216019149,AZ,2024-01-04,1,1,1,1,1,0,1,1,1,1,1,1
132,0.377821870972497,0.2340388777016105,AZ,2024-01-05,1,1,1,1,1,1,1,1,0,0,1,0
133,0.963478375841226,0.133090574894609,AZ,2024-01-06,1,1,1,0,1,1,1,1,1,0,1,0
134,1.17871379491997,0.0648782930860545,AZ,2024-01-07,1,1,1,0,1,1,1,1,0,0,1,1
135,1.16391841545485,0.1669143988367895,AZ,2024-01-08,1,1,1,1,1,1,1,1,0,1,1,0
136,1.35185740662021,0.186617494310789,AZ,2024-01-09,1,1,1,1,0,1,0,1,0,0,0,1
137,0.206487052344598,0.04704547507511685,AZ,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1
138,1.81779005059729,0.3238098040209985,AZ,2024-01-11,1,1,0,0,1,1,1,1,0,0,1,1
139,0.834445691487525,0.2175007728807445,AZ,2024-01-12,1,1,0,1,1,1,1,0,1,0,1,0
140,0.845808091577893,0.1609457524699815,AZ,2024-01-13,1,0,1,1,1,1,1,0,1,0,1,0
141,1.90549710729612,0.244634208316478,AZ,2024-01-14,1,1,0,0,1,1,0,1,1,1,1,0
142,2.45020870357468,0.175015948717669,AZ,2024-01-15,0,0,0,1,1,1,0,0,0,0,1,0
143,0.102884272972932,0.02344298235671425,AZ,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1
144,1.21892523403091,0.1785376662719985,AZ,2024-01-17,1,1,1,1,1,1,1,1,0,0,1,0
145,0.881916873361133,0.225117956362024,AZ,2024-01-18,1,0,1,1,1,1,1,0,1,1,1,0
146,0.232859046481575,0.01618305842418935,AZ,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
147,0.614675470869587,0.207009063376457,AZ,2024-01-20,1,1,1,1,1,1,1,1,0,0,1,1
148,3.24810663940014,0.2064835476484885,AZ,2024-01-21,1,1,1,0,0,0,1,1,0,0,0,0
149,1.17181434655506,0.058494974007349,AZ,2024-01-22,1,1,1,1,1,1,1,1,0,0,1,0
150,0.76999233829937,0.074570555190743,AZ,2024-01-23,1,1,1,1,1,1,1,0,1,0,1,0
151,2.73514007539482,0.348663248605676,AZ,2024-01-24,0,1,0,0,1,0,0,1,0,0,1,0
152,0.0772967818586884,0.00745482068360295,AZ,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
153,1.13731166177402,0.4508055840041315,AZ,2024-01-26,1,1,1,0,1,0,1,1,1,0,1,0
154,1.28599830029953,0.132237911145402,AZ,2024-01-27,1,1,1,1,0,0,1,1,1,0,0,0
155,0.00642417823149759,0.004993653580378735,AZ,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
156,1.54355303901892,0.11347517654913,AZ,2024-01-29,1,1,0,1,1,1,1,0,0,0,1,1
157,0.955493711586214,0.096567080642401,AZ,2024-01-30,1,1,0,1,1,1,1,1,0,0,1,1
158,0.795057026297379,0.06911303336819,AZ,2024-01-31,1,1,1,1,1,0,1,1,1,0,1,0
159,0.0308278564541468,0.00289772597204457,AZ,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
160,0.0230635294218252,0.002525456906697645,AZ,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
161,NA,NA,AZ,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,0.033202423323781,0.00191552792398052,AZ,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
163,2.6308659341144,0.1642449942790415,AZ,2024-02-05,1,1,0,0,1,1,1,1,0,0,1,1
164,0.826006167847085,0.0409619990602408,AZ,2024-02-06,1,1,1,1,1,0,1,1,0,1,1,0
165,0.301307330230191,0.00126160426771623,AZ,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
166,0.00122823033983847,0.00109694770074347,AZ,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
167,1.23867544090794,0.320363038193225,AZ,2024-02-09,1,1,1,0,1,0,1,1,1,0,1,0
168,0.00473192459953334,8.2864875364687e-4,AZ,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
169,0.374533143542998,0.0916596205383,CA,2023-12-31,1,1,1,1,1,1,1,1,1,0,1,0
170,0.365774973405965,0.231967718065983,CA,2024-01-01,1,1,1,1,1,1,1,1,0,0,1,1
171,1.28732016703655,0.2682194528748375,CA,2024-01-02,1,1,0,1,1,1,1,1,0,0,1,0
172,1.41384008864123,0.2419035855536295,CA,2024-01-03,1,1,0,1,1,1,1,1,0,0,1,0
173,2.38848712041091,0.2684892628344875,CA,2024-01-04,1,1,1,1,1,0,1,1,0,0,1,0
174,0.96935200065249,0.2230379601089475,CA,2024-01-05,1,1,1,1,1,1,1,1,0,0,1,1
175,4.04418479718098,0.442099851737165,CA,2024-01-06,1,1,0,0,1,1,1,1,0,0,1,0
176,1.88684344214558,0.558642552534315,CA,2024-01-07,0,1,1,0,0,1,0,1,1,0,0,1
177,2.37544447209324,0.2166614704665095,CA,2024-01-08,0,1,1,1,1,1,0,1,1,0,0,0
178,4.27021992224628,0.1281573319454685,CA,2024-01-09,1,1,0,0,1,1,1,1,0,0,0,0
179,3.60957730226907,0.135790771197144,CA,2024-01-10,0,1,0,1,1,1,0,1,0,0,0,0
180,2.66921489213582,0.132981187499321,CA,2024-01-11,0,0,1,1,1,1,0,0,0,1,0,1
181,2.17195177863354,0.1578505415617155,CA,2024-01-12,1,1,1,1,1,0,1,1,0,0,0,0
182,1.3201771331112,0.114416297152956,CA,2024-01-13,1,1,1,1,1,1,0,1,0,0,1,1
183,1.46089610235062,0.196712073933066,CA,2024-01-14,0,0,1,1,1,1,0,0,0,1,1,0
184,2.67694670226205,0.234206401792631,CA,2024-01-15,0,1,1,0,1,0,0,1,1,1,1,0
185,2.07707901888653,0.172684415139343,CA,2024-01-16,0,1,1,1,1,1,0,0,0,0,1,0
186,1.6683453317411,0.0145758018094215,CA,2024-01-17,1,1,1,0,1,1,1,1,0,0,1,1
187,1.21647838643477,0.1515246737255705,CA,2024-01-18,1,1,1,1,1,1,1,1,0,0,1,0
188,0.925600588139258,0.01142446218366525,CA,2024-01-19,1,1,1,0,1,1,0,1,1,0,1,0
189,0.865991351748389,0.076521538311575,CA,2024-01-20,1,1,1,1,1,0,1,1,0,1,1,0
190,1.34080924213601,0.2514176005241435,CA,2024-01-21,1,1,1,0,0,1,1,1,0,0,0,1
191,0.821696970387886,0.071157073246893,CA,2024-01-22,1,1,1,1,1,1,1,1,0,0,1,0
192,0.68479367144796,0.0069429811027407,CA,2024-01-23,1,1,1,1,1,1,1,1,0,0,0,1
193,0.86338668278726,0.0880566426121095,CA,2024-01-24,0,1,1,1,1,1,0,1,0,1,1,1
194,2.67174387515914,0.15213006666646,CA,2024-01-25,1,1,1,0,0,0,1,1,1,0,1,0
195,2.77335000236608,0.126413577529489,CA,2024-01-26,0,1,1,0,1,0,0,1,0,0,0,0
196,0.746092056489965,0.004171845041889085,CA,2024-01-27,1,1,1,1,1,1,1,1,0,0,1,1
197,0.837701432830436,0.0474083583709184,CA,2024-01-28,1,1,1,1,1,0,1,1,1,0,1,0
198,3.20795903347018,0.0880184773390635,CA,2024-01-29,1,1,1,1,1,0,1,0,1,0,0,0
199,1.39287302495451,0.061971501664003,CA,2024-01-30,0,1,1,1,1,1,0,1,0,0,1,1
200,2.58242045935162,0.0854394458557395,CA,2024-01-31,1,1,0,0,1,1,1,1,0,0,1,0
201,7.1148984925877,0.109811660179734,CA,2024-02-01,0,1,1,0,1,0,1,1,0,0,0,0
202,6.61373907353709,0.1158268770254225,CA,2024-02-02,0,1,1,0,1,0,1,1,0,0,0,0
203,0.824047534096851,0.0435448178642423,CA,2024-02-03,1,1,1,1,1,1,1,1,1,0,0,1
204,0.796403772580367,0.036630793603433,CA,2024-02-04,1,1,1,1,0,1,0,1,0,0,0,1
205,1.71661424265453,0.0657228185311765,CA,2024-02-05,1,1,1,1,1,0,1,1,1,0,1,0
206,5.56570145259162,0.10016498470096,CA,2024-02-06,1,1,0,0,0,0,1,1,0,0,0,0
207,4.47215028965704,0.086305742005134,CA,2024-02-07,1,0,0,0,1,0,1,0,0,0,0,0
208,1.21966865430307,0.03381978545579265,CA,2024-02-08,0,1,1,1,1,1,0,1,0,0,1,0
209,8.06800600814463,0.1193203330090855,CA,2024-02-09,1,1,1,0,0,0,1,1,1,0,0,0
210,5.11926532837163,0.1484934074441275,CA,2024-02-10,0,1,0,0,1,0,0,1,1,0,1,0
211,NA,NA,CO,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.769574361883702,0.518122834648765,CO,2024-01-01,1,1,0,1,1,1,1,1,1,1,1,1
213,1.79569920798141,0.35702062200349,CO,2024-01-02,1,1,0,0,1,1,1,1,0,0,1,1
214,0.506637351036421,0.176750971016828,CO,2024-01-03,1,1,1,1,1,1,1,1,1,0,1,0
215,0.554520084073399,0.3216017786012285,CO,2024-01-04,1,1,1,1,1,1,1,1,0,1,1,0
216,1.06791534723093,0.3204700181254945,CO,2024-01-05,1,0,1,1,1,1,1,0,1,0,1,0
217,NA,NA,CO,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.87946205141065,0.63145487593908,CO,2024-01-08,1,1,0,0,1,1,1,1,0,0,1,1
220,0.048059120417813,0.04715513619423715,CO,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
221,0.970797167004726,0.6623611516551,CO,2024-01-10,1,1,0,0,1,1,1,1,0,0,1,1
222,0.267714032802117,0.03849017952827455,CO,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1
223,0.891360404926256,0.3998532583523165,CO,2024-01-12,1,1,1,1,1,0,1,1,1,0,1,0
224,0.0341680784269088,0.0312360943873458,CO,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1
225,NA,NA,CO,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.0269119324955696,0.02521912732690025,CO,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1
227,0.0237815424943834,0.0226213340983022,CO,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1
228,0.0744740416895136,0.02027005883619355,CO,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
229,0.133596408111195,0.01814579634669655,CO,2024-01-18,1,1,1,1,1,1,1,1,0,0,1,1
230,0.0568919650245382,0.0162299291370581,CO,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.18980052953753,0.01156120913595405,CO,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
234,0.0403125724022815,0.01031257117997815,CO,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
235,NA,NA,CO,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.0286729032779764,0.0072999460230775,CO,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.0615035326666333,0.00515477329602215,CO,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
241,0.00334263517325907,0.00458921705224173,CO,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
242,0.00356647689522925,0.00408566171085871,CO,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0518667211127445,0.003637531128796545,CO,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
244,0.0233389030670224,0.003238890824833145,CO,2024-02-02,1,1,1,1,1,1,1,1,0,0,1,1
245,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.00158124633012323,0.002289126889443145,CO,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
248,0.0017161764463555,0.002040181533622785,CO,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
249,0.00156898509853871,0.00181895634876484,CO,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
250,0.00538418649342562,0.00162236728542308,CO,2024-02-08,1,1,1,1,1,1,1,1,0,0,1,1
251,0.00518081083269903,0.00144766297736261,CO,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
252,1.31686581875061,0.4766451570472845,CO,2024-02-10,1,1,1,0,1,0,1,1,1,0,1,0
253,0.501871479719206,0.3207716359314,CT,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1
254,NA,NA,CT,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,2.79521487169351,0.0994606839844685,CT,2024-01-02,0,1,0,0,1,1,0,1,0,0,1,1
256,1.4761553915304,0.1767810669728885,CT,2024-01-03,0,1,0,1,1,1,0,1,0,1,1,0
257,1.2990363701133,0.32177981184424,CT,2024-01-04,0,1,1,0,1,1,0,1,0,0,1,1
