...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
23,0.416814048240049,0.300283814712238,AK,2024-07-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
24,NA,NA,AK,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.399845536048216,0.367911830319116,AK,2024-08-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1
35,NA,NA,AK,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.87820455556447,0.3470228832101765,AK,2024-08-05,1,1,1,1,0,1,1,0,1,1,1,0,0,1
38,NA,NA,AK,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.367844400391986,0.33291788027419,AK,2024-08-07,1,1,1,1,1,1,1,0,1,1,1,0,1,1
40,NA,NA,AK,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.820713192848389,0.318734872121665,AK,2024-08-09,1,1,1,1,0,1,1,1,0,1,1,0,1,1
42,NA,NA,AK,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.457096422512958,0.338105331499218,AL,2024-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,NA,NA,AL,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.476992950690244,0.359906930812363,AL,2024-07-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1
53,NA,NA,AL,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.645134175118954,0.4080865263154695,AL,2024-07-16,1,1,1,1,0,1,1,1,1,0,1,0,1,1
60,0.505732117876092,0.3863566385163995,AL,2024-07-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1
61,NA,NA,AL,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.549309425870931,0.3462681346399035,AL,2024-07-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1
68,NA,NA,AL,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.539695460647544,0.424332400777453,AL,2024-07-26,1,0,1,1,1,1,1,1,0,0,1,1,1,1
70,NA,NA,AL,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.797461819033586,0.56305401939392,AL,2024-08-02,0,1,1,1,1,1,1,0,1,0,1,1,1,1
77,0.605628897030645,0.466182407152169,AL,2024-08-03,1,0,1,1,1,1,1,1,1,1,1,1,1,1
78,NA,NA,AL,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.924317552711752,0.504640870138235,AL,2024-08-08,1,1,1,1,1,1,1,1,0,0,1,0,0,1
83,NA,NA,AL,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.468049874247344,0.294538966461792,AR,2024-07-08,1,1,1,1,1,1,1,0,1,1,1,1,0,1
94,0.529375435201024,0.366456750870257,AR,2024-07-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1
95,0.535468461192382,0.366453584543233,AR,2024-07-10,1,0,1,1,1,1,1,1,0,1,1,0,1,1
96,NA,NA,AR,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.463303165448482,0.376447396395056,AR,2024-07-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1
103,NA,NA,AR,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.681359524264689,0.51449927124102,AR,2024-07-19,1,1,1,1,1,0,1,0,1,1,1,1,0,1
105,NA,NA,AR,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.06336523171077,0.4078331529423715,AR,2024-07-22,1,1,1,1,1,1,1,1,0,1,1,0,0,1
108,0.480637124515675,0.37000638275302,AR,2024-07-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
109,1.19012250108031,0.4159232500201995,AR,2024-07-24,1,0,1,1,1,1,1,0,0,0,1,0,1,1
110,NA,NA,AR,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.595817917797123,0.39714780371727,AR,2024-07-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
112,NA,NA,AR,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2.73934971250433,0.4094971865647095,AR,2024-07-29,1,0,1,1,1,1,1,1,0,0,1,0,0,1
115,0.604354973521699,0.414062198598937,AR,2024-07-30,1,0,1,1,1,1,1,1,0,1,1,0,1,1
116,NA,NA,AR,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.7054366515133,0.49152437066978,AR,2024-08-05,0,1,1,1,1,1,1,0,0,1,1,1,1,1
122,0.672352213032345,0.348517065740134,AR,2024-08-06,1,1,1,1,1,1,1,1,0,0,1,0,0,1
123,0.4838693519279,0.4009618741571745,AR,2024-08-07,1,1,1,1,1,1,1,1,1,0,1,1,0,1
124,NA,NA,AR,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.754224405063826,0.3714522447423645,AR,2024-08-09,0,1,1,1,1,1,1,0,0,1,1,1,1,1
126,NA,NA,AR,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.31733972599605,0.41317244817238,AZ,2024-06-30,0,1,0,1,1,0,0,0,0,0,1,0,0,0
128,6.43962028568949,0.4120050192853345,AZ,2024-07-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0
129,1.91946609569232,0.3328410956971275,AZ,2024-07-02,0,1,1,1,1,1,1,0,0,1,1,0,1,1
130,NA,NA,AZ,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.830419496568013,0.234839071571793,AZ,2024-07-04,1,1,0,1,1,1,1,0,1,0,1,0,1,1
132,0.707600327242252,0.3867726700283005,AZ,2024-07-05,1,1,1,1,1,1,1,0,1,1,1,0,1,1
133,2.08523000099664,0.4479135747194215,AZ,2024-07-06,1,1,1,1,0,1,1,1,0,0,0,0,1,1
134,0.941300164699781,0.3799904165738035,AZ,2024-07-07,1,1,1,1,1,1,1,1,1,0,1,1,0,1
135,7.89581831229537,0.408131107331104,AZ,2024-07-08,0,1,0,1,1,1,1,0,1,0,1,0,1,1
136,4.08824983745748,0.3716670702211075,AZ,2024-07-09,1,0,1,1,1,1,1,0,0,0,1,1,0,1
137,3.37957097941681,0.398052264498513,AZ,2024-07-10,0,1,0,1,1,1,1,0,0,1,1,0,0,1
138,0.831393721658976,0.400688444071913,AZ,2024-07-11,1,1,1,1,1,1,1,0,1,0,1,0,1,1
139,0.733986019746223,0.4057289036124665,AZ,2024-07-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
140,NA,NA,AZ,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,1.05615747901467,0.523424884969025,AZ,2024-07-14,1,1,1,1,1,0,1,1,1,1,1,0,0,1
142,2.09910019216776,0.4003702238554505,AZ,2024-07-15,0,0,1,1,1,1,1,0,0,0,1,1,0,1
143,2.5867717476406,0.4135582600435445,AZ,2024-07-16,1,0,0,1,1,1,1,0,0,0,1,0,0,1
144,3.88006312466497,0.406710446306436,AZ,2024-07-17,0,1,0,1,1,0,1,1,0,0,1,0,0,1
145,5.268042827219,0.489069292991317,AZ,2024-07-18,0,0,0,1,1,1,1,0,0,0,1,1,0,1
146,1.12891883946464,0.4809735626243075,AZ,2024-07-19,1,1,0,1,1,1,1,0,1,1,1,0,1,1
147,1.2705092528276,0.4160385179120645,AZ,2024-07-20,1,0,1,1,1,1,1,0,0,0,1,1,1,1
148,4.41428529785664,0.51759039523676,AZ,2024-07-21,0,1,0,1,0,0,1,0,1,0,1,0,0,1
149,4.97779543493512,0.4142311719153235,AZ,2024-07-22,0,1,0,1,0,1,1,0,1,0,1,0,0,1
150,2.32936394865217,0.416801117451065,AZ,2024-07-23,1,1,0,1,1,1,0,0,1,1,1,0,0,0
151,5.78866182597704,0.4747768711964005,AZ,2024-07-24,0,0,0,1,0,1,1,0,0,0,1,0,0,1
152,1.28732883575803,0.400992856573662,AZ,2024-07-25,1,0,1,1,1,1,1,1,0,1,1,0,1,1
153,1.46464299458722,0.450461405493185,AZ,2024-07-26,0,1,1,1,1,1,1,0,1,0,1,1,0,1
154,2.58167667188682,0.545999691691965,AZ,2024-07-27,0,1,0,1,1,0,1,0,1,0,1,0,0,1
155,2.57432171687539,0.43331552484181,AZ,2024-07-28,1,0,0,1,1,1,0,0,0,0,1,0,0,0
156,5.60923573229029,0.4404661729942805,AZ,2024-07-29,0,1,0,1,0,1,0,0,0,0,1,0,0,0
157,2.2236677312474,0.4526392035687105,AZ,2024-07-30,1,0,0,1,1,0,1,0,0,0,1,1,0,1
158,1.44723378935868,0.347487125100833,AZ,2024-07-31,1,1,1,1,1,1,1,0,0,0,1,0,0,1
159,0.555360593487339,0.261986109871973,AZ,2024-08-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
160,0.747967738337466,0.533301173258885,AZ,2024-08-02,1,0,1,1,1,1,1,1,0,0,1,1,1,1
161,2.2646279776483502,0.415363688154678,AZ,2024-08-03,0,1,0,1,0,1,1,0,1,0,1,0,0,1
162,2.32931762216664,0.508483468556405,AZ,2024-08-04,1,0,0,1,0,0,1,0,0,0,1,0,0,1
163,5.22749071041926,0.505669944543815,AZ,2024-08-05,0,1,0,1,1,1,1,0,1,0,1,0,0,1
164,6.5297336004768,0.445481563210409,AZ,2024-08-06,0,0,0,1,1,1,1,0,1,0,1,0,1,1
165,8.59693728386605,0.456249229797047,AZ,2024-08-07,0,1,0,1,1,1,0,0,1,0,1,0,0,0
166,1.49255253484311,0.3988260697696955,AZ,2024-08-08,0,1,1,1,1,1,1,0,0,0,1,0,0,1
167,2.18660195138109,0.3995358509921595,AZ,2024-08-09,0,1,1,1,1,1,1,0,1,1,1,0,1,1
168,1.37688927603242,0.4733066180438165,AZ,2024-08-10,1,1,1,1,1,1,0,1,1,0,1,1,0,0
169,9.51124188695345,0.3897611939890165,CA,2024-06-30,0,0,0,1,1,1,1,0,0,0,0,0,0,0
170,12.1604832188019,0.374593492532937,CA,2024-07-01,1,0,1,1,0,0,1,0,0,0,0,0,0,0
171,5.49554041481464,0.3892794120986415,CA,2024-07-02,1,1,1,1,1,1,1,0,0,0,0,0,0,0
172,6.44584884239565,0.3881935503973055,CA,2024-07-03,1,0,1,1,1,1,1,0,0,0,0,0,0,1
173,2.22408535730702,0.38241457401608,CA,2024-07-04,1,1,1,1,1,1,1,0,0,0,1,1,0,0
174,6.83086422680292,0.403288103369794,CA,2024-07-05,0,1,1,1,1,1,1,0,0,0,1,0,1,1
175,6.04120806441839,0.4016709163325995,CA,2024-07-06,0,1,0,1,1,1,1,0,0,0,0,0,0,1
176,8.01472444979864,0.3960252436305255,CA,2024-07-07,0,1,1,1,0,1,1,1,0,0,0,0,0,1
177,10.5444849561494,0.4138189437619645,CA,2024-07-08,0,1,0,1,1,1,0,0,0,0,0,1,0,0
178,16.7157352676237,0.4220952693763435,CA,2024-07-09,0,1,0,1,1,1,0,0,0,0,1,0,1,1
179,10.103733761719,0.4118036263320125,CA,2024-07-10,1,1,0,1,0,1,0,0,0,0,0,0,0,0
180,11.8741685849676,0.417838517169177,CA,2024-07-11,0,0,0,1,1,1,0,0,0,0,0,0,0,0
181,13.5069784159046,0.408584229957295,CA,2024-07-12,0,1,0,1,1,1,1,0,0,1,0,0,0,1
182,5.27357410153127,0.413328727378418,CA,2024-07-13,1,0,0,1,1,1,0,0,0,0,0,0,0,0
183,13.3232491875415,0.4128518638575275,CA,2024-07-14,0,1,0,1,1,0,0,0,0,0,1,0,0,0
184,12.4790791041296,0.414437654900671,CA,2024-07-15,0,1,0,0,1,1,0,0,0,0,0,0,1,0
185,15.9804849862185,0.4331685620929165,CA,2024-07-16,0,1,0,0,1,1,0,1,0,1,0,0,0,0
186,7.77955316439762,0.417440699233566,CA,2024-07-17,0,0,0,1,1,1,1,0,0,0,0,1,0,1
187,8.40808232801169,0.40278857222456,CA,2024-07-18,0,1,1,1,0,1,0,0,0,0,0,0,1,0
188,4.61272297137422,0.4208819728087695,CA,2024-07-19,0,1,0,1,1,1,1,0,0,0,0,0,0,1
189,5.7524835457303,0.4081797066383145,CA,2024-07-20,0,0,1,1,1,1,0,0,0,0,0,0,1,0
190,14.5523902277399,0.443299985161252,CA,2024-07-21,0,0,0,1,0,1,1,0,0,0,0,0,0,1
191,19.1494972756848,0.4239573218783555,CA,2024-07-22,0,0,0,1,1,1,1,0,0,0,0,1,0,0
192,14.6290639939115,0.4320871865974775,CA,2024-07-23,0,1,0,1,0,1,1,0,0,0,1,0,1,1
193,18.4480040335821,0.44555994378201,CA,2024-07-24,0,1,0,0,1,0,1,0,0,0,0,0,0,1
194,12.0046610446592,0.433145292092925,CA,2024-07-25,0,1,0,0,1,1,0,0,0,1,0,0,0,0
195,13.6946121631504,0.4554164260591075,CA,2024-07-26,0,0,0,1,0,1,0,0,0,0,1,0,0,0
196,9.1207918934596,0.434182113744776,CA,2024-07-27,0,0,0,1,1,1,1,0,0,0,0,0,0,1
197,3.92476729177767,0.3812622589883925,CA,2024-07-28,1,1,1,0,1,1,1,0,0,0,0,0,0,1
198,12.7226264399548,0.460579454690031,CA,2024-07-29,0,0,0,1,0,1,0,0,0,0,0,0,0,0
199,14.9139280006338,0.4400154028881,CA,2024-07-30,0,1,0,1,1,0,0,0,0,0,1,0,0,0
200,7.64740683847053,0.4214380646057585,CA,2024-07-31,0,1,1,0,0,0,0,0,0,0,0,0,0,0
201,12.8565891633274,0.428459070525369,CA,2024-08-01,0,1,0,1,1,1,1,0,0,0,1,0,0,1
202,9.9972448175059,0.440937547656625,CA,2024-08-02,0,0,0,1,0,1,1,0,0,0,1,0,0,1
203,4.40888934450046,0.4072129732307065,CA,2024-08-03,0,1,1,1,0,1,1,0,0,0,0,1,0,1
204,19.2223735522325,0.446336244752706,CA,2024-08-04,0,1,0,1,0,1,1,0,0,0,1,0,0,1
205,34.1861674091737,0.468877912761409,CA,2024-08-05,0,0,0,1,0,1,0,0,0,0,1,0,0,0
206,18.4257005654728,0.4509688183131195,CA,2024-08-06,0,0,0,1,0,1,0,0,0,0,0,0,0,0
207,22.2113503985921,0.4617383004107155,CA,2024-08-07,0,0,1,1,0,1,0,0,0,0,0,0,0,0
208,11.8984389086003,0.451560571069988,CA,2024-08-08,0,0,1,1,0,1,1,0,0,0,1,0,0,1
209,17.022276063073,0.44044843006283,CA,2024-08-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210,19.5679503719824,0.495026756453547,CA,2024-08-10,0,0,0,1,0,0,1,0,0,0,1,0,0,1
211,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.516833255933775,0.328725395004295,CO,2024-07-01,1,0,1,1,1,1,1,1,0,1,1,1,0,1
213,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.431514161839344,0.3274496840818135,CO,2024-07-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.429701592605132,0.323783131836047,CO,2024-07-08,1,1,1,1,1,1,1,1,0,0,1,1,1,1
220,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.417025812596636,0.3223941606828245,CO,2024-07-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,0.77074607724928,0.3892647065146175,CO,2024-07-11,1,1,1,1,1,1,1,0,1,1,1,0,1,1
223,0.630343254893639,0.41003045061961,CO,2024-07-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.708568152739894,0.3865487646617775,CO,2024-07-15,1,1,1,1,1,1,1,1,0,1,1,0,0,1
227,1.36247744147353,0.450490407512419,CO,2024-07-16,1,1,1,1,1,0,1,1,1,0,1,1,0,1
228,0.96932356842556,0.489450505841976,CO,2024-07-17,0,1,1,1,1,1,1,0,1,1,1,0,0,1
229,1.49805738479389,0.4549217316759785,CO,2024-07-18,0,1,1,1,1,1,1,0,0,0,1,1,1,1
230,0.741215250576251,0.536678912570805,CO,2024-07-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
231,NA,NA,CO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.846755921679158,0.331457998473847,CO,2024-07-23,1,1,0,1,1,1,1,1,0,0,1,0,0,1
235,0.681428548537029,0.368845462316294,CO,2024-07-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1
