...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
257,0.962269529491649,0.1359901154887105,CT,2023-02-23,0,1,0,1,1,1,1,1,1,1,1,1
258,1.16078703993329,0.16109727712221,CT,2023-02-24,1,0,0,1,1,1,1,0,0,1,1,1
259,0.00112422907437106,8.07950342940995e-4,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
260,0.0218814853807539,7.656251726519e-4,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
261,1.09976091468206,0.1370836455975105,CT,2023-02-27,1,1,0,1,0,1,1,1,0,1,0,1
262,1.01369697116411,0.080272500738494,CT,2023-02-28,1,1,1,1,0,1,1,1,0,1,0,1
263,1.19518161962806,0.138701646646857,CT,2023-03-01,1,0,0,1,1,1,1,0,0,1,1,1
264,0.00510906322880221,6.4396364476751e-4,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
265,1.27136750310891,0.3202469832214615,CT,2023-03-03,0,1,0,1,1,1,0,1,0,1,1,1
266,0.00244930614176657,6.06133830477285e-4,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
267,0.00599948286084052,5.91884107968775e-4,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
268,0.0158642571120629,5.8042804678606e-4,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
269,2.08247252213607,0.2423015654497625,CT,2023-03-07,0,1,0,1,1,0,0,1,0,1,1,0
270,1.21610431329779,0.1393149295265975,CT,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
271,0.020260602463723,5.6094768137717e-4,CT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
272,0.00721131137337347,5.5891241446072e-4,CT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
273,0.00828449160883085,5.5890600491722e-4,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
274,0.00155065443943354,5.60835319482285e-4,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
275,1.27193358173861,0.194988533692688,CT,2023-03-13,1,1,0,1,1,0,1,1,0,1,1,0
276,0.0357224136977659,5.7020539400772e-4,CT,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
277,2.12048273879454,0.2406655454787195,CT,2023-03-15,0,1,0,1,0,1,0,1,0,1,0,1
278,1.19433221418755,0.1221027775386305,CT,2023-03-16,1,1,0,1,1,0,1,1,0,1,1,0
279,1.16053232732838,0.1593177193107455,CT,2023-03-17,1,1,0,1,0,1,1,1,0,1,0,1
280,0.00875969562151657,6.09651603923305e-4,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
281,2.36596130733047,0.97050685949334,CT,2023-03-19,0,1,0,1,1,0,0,1,0,1,1,0
282,3.17716521905775,0.221418703557086,CT,2023-03-20,1,1,0,0,0,1,0,1,0,0,0,1
283,0.00517288295821978,6.56700729067765e-4,CT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
284,2.52593051096966,0.242670509307779,CT,2023-03-22,0,1,0,1,1,1,0,1,0,1,1,1
285,1.06003211028924,0.1191730481494165,CT,2023-03-23,1,1,0,1,0,1,1,1,0,1,0,1
286,0.0108009860873107,7.18901571904605e-4,CT,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
287,2.08663971833552,0.1767474354500115,CT,2023-03-25,0,1,0,0,1,1,0,1,0,0,1,1
288,0.0136124825736174,7.6916794225181e-4,CT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
289,0.0213207369244345,7.97071583757395e-4,CT,2023-03-27,1,1,1,1,1,1,0,1,0,1,1,1
290,5.1201602134637e-4,8.26894846735445e-4,CT,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
291,0.00227366748870175,8.5869976890394e-4,CT,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
292,0.00269053671684177,8.92554346243015e-4,CT,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
293,NA,NA,CT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.00256481236502897,9.6671409224618e-4,CT,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
295,1.20064717163192,0.3167251512434305,DC,2023-02-19,1,1,0,1,1,0,1,1,0,1,1,0
296,0.0742834808432623,0.00178071280619664,DC,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
297,0.80669245983038,0.117692734962683,DC,2023-02-21,0,1,1,1,1,1,0,1,0,1,1,1
298,1.0303535245377,0.120578857640222,DC,2023-02-22,1,1,1,1,1,0,1,1,0,1,1,0
299,0.0568919975635059,0.00122986117334065,DC,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
300,0.0163299235697171,0.00108862204726933,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
301,0.0351463036870494,9.64374836717555e-4,DC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
302,2.9082731739046,0.28672417858953553,DC,2023-02-26,0,1,0,1,0,1,0,1,0,1,0,1
303,0.00182975193781257,7.58827615040975e-4,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
304,0.00132566965476721,6.74110707222685e-4,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
305,0.0564254997995449,5.9949612467279e-4,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
306,2.09704313499144,0.3219978954283005,DC,2023-03-02,0,1,0,1,0,1,0,1,0,1,0,1
307,0.00367010141372708,4.7580000871935e-4,DC,2023-03-03,1,1,1,1,1,1,1,1,0,0,1,1
308,0.0169930674471103,4.24690662866365e-4,DC,2023-03-04,1,1,1,1,1,1,1,1,0,1,0,1
309,2.58366720547852,0.484114839378877,DC,2023-03-05,1,0,0,1,1,1,1,0,0,1,1,1
310,0.0312587506048572,3.3978005089382e-4,DC,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
311,0.0135788965845394,3.0461108380522e-4,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
312,0.00984637580744266,2.73526408408445e-4,DC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
313,0.00179746005910514,2.46034741497185e-4,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
314,0.00164055116690642,2.21705261937075e-4,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
315,1.37776615345981,0.976465147441505,DC,2023-03-11,1,0,0,1,1,1,1,0,0,1,1,1
316,1.3326403500941,0.4888967455017035,DC,2023-03-12,1,0,0,1,1,1,1,0,0,1,1,1
317,0.00699726192973057,1.6413775614041e-4,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
318,1.3348319667033,0.328319225928821,DC,2023-03-14,1,1,0,1,1,0,1,1,0,1,1,0
319,0.0042690776353019,1.35774245827615e-4,DC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
320,2.538937614193e-4,1.2392015961786e-4,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
321,8.8470881932943e-4,1.13379513546335e-4,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
322,1.27924235504926,0.1968816982015335,DC,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
323,0.00189806620175131,9.5649642045855e-5,DC,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
324,1.27049280796186,0.1971641557383065,DC,2023-03-20,0,1,0,1,1,1,0,1,1,1,0,1
325,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,1.37460459965251,0.4945717194292305,DC,2023-03-22,1,1,0,1,1,0,1,1,0,1,1,0
327,1.1274110496895e-4,7.038213196233e-5,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
328,0.00121001415475324,6.5669060863095e-5,DC,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
329,1.34389076271063,0.3291912653761295,DC,2023-03-25,1,0,0,1,1,1,1,0,0,1,1,1
330,0.0025360418739839,5.769989414227e-5,DC,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
331,1.3598876701097,0.4936615857588165,DC,2023-03-27,1,1,0,1,0,1,1,1,0,1,0,1
332,1.29782657891909,0.24691504800048,DC,2023-03-28,1,1,0,1,0,1,1,1,0,1,0,1
333,1.33872376196401,0.329273687036274,DC,2023-03-29,1,1,0,1,0,1,1,1,0,1,0,1
334,1.35067342164078,0.2479335038075375,DC,2023-03-30,1,1,0,1,1,0,1,1,0,1,1,0
335,1.3321971882831,0.2474949882281445,DC,2023-03-31,1,0,0,1,1,1,1,0,0,1,1,1
336,5.9071700654674e-4,4.22207338435401e-5,DC,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
337,1.06796623728407,0.3046747994093645,DE,2023-02-19,0,1,0,1,1,1,0,1,0,1,1,1
338,0.0490152086817481,0.001964408865848835,DE,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
339,0.019128466998884,0.00173653687851957,DE,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
340,0.00165403590189665,0.001536620040673095,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
341,0.0563088281958038,0.00136124137527874,DE,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
342,0.0195646109722988,0.00120739102284537,DE,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
343,0.0101974244348439,0.00107242051295862,DE,2023-02-25,1,1,1,1,1,1,0,1,0,1,1,1
344,0.00105916110791062,9.5400158153786e-4,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
345,0.001055045746589,8.5008920473102e-4,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
346,0.893961794418614,0.095458925468,DE,2023-02-28,0,1,0,1,1,1,0,1,0,1,1,1
347,0.0217879009426285,6.78825284409525e-4,DE,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
348,0.00485666772998544,6.08519618103355e-4,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
349,3.96046955433262,0.4164845753190185,DE,2023-03-03,1,0,0,1,1,1,1,0,0,1,1,1
350,0.00421022667086186,4.9249568120434e-4,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
351,1.32331129228154,0.480630213438545,DE,2023-03-05,0,1,0,1,1,1,0,1,0,1,1,1
352,2.02877250040621,0.161823284504853,DE,2023-03-06,0,1,0,0,1,1,1,1,0,0,1,1
353,0.0193200012261334,3.65933409233945e-4,DE,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
354,1.29782177750331,0.2447827666245715,DE,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
355,0.00109335487335896,3.0484353897289e-4,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
356,0.019472813309615,2.7964441918695e-4,DE,2023-03-10,1,1,1,1,1,1,1,1,0,0,0,1
357,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,6.6952406013598e-4,2.2058683253812e-4,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
360,1.3442099897417e-4,2.0535111131586e-4,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
361,6.5547968498775e-4,1.91906227001545e-4,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
362,1.39613858368544,0.98389107762483,DE,2023-03-16,1,1,0,1,1,0,1,1,0,1,1,0
363,1.28674185755665,0.1958111217828255,DE,2023-03-17,0,1,0,1,1,1,0,1,0,1,1,1
364,6.8079538857678e-4,1.60322880771985e-4,DE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
365,0.00149143559934434,1.5216719481614e-4,DE,2023-03-19,1,1,1,1,1,1,0,1,0,1,1,1
366,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,5.1006771288898e-4,1.3863550800153e-4,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
368,0.00113951315712496,1.33054335018e-4,DE,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
369,1.34490985202938,0.1974425385403055,DE,2023-03-23,1,1,0,1,1,0,1,1,0,1,1,0
370,1.32356895445048,0.244887347489387,DE,2023-03-24,1,1,0,1,0,1,1,1,0,1,0,1
371,5.382376405075e-4,1.2006705895907e-4,DE,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
372,1.0493464614505e-4,1.16772857684755e-4,DE,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
373,1.3821109127759e-4,1.1390672448722e-4,DE,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
374,1.31215001585701,0.1960484115671865,DE,2023-03-28,1,1,0,1,0,1,1,1,0,1,0,1
375,6.02454976368853e-5,1.09287591284685e-4,DE,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
376,0.00121312288585419,1.07461552502655e-4,DE,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
377,1.3514452754875,0.245096092901888,DE,2023-03-31,1,1,0,1,0,1,0,1,1,1,0,1
378,4.30092082349e-4,1.0462512968573e-4,DE,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
379,1.85681836050171,0.132555458148198,FL,2023-02-19,1,1,1,1,1,0,1,0,0,1,1,0
380,2.31548338774624,0.128685651598477,FL,2023-02-20,1,0,1,1,1,1,0,0,0,1,0,0
381,6.12661520941134,0.165788113347736,FL,2023-02-21,0,1,0,1,1,0,0,0,0,0,0,0
382,2.79578800307578,0.105559424013173,FL,2023-02-22,1,1,1,1,1,0,0,0,0,0,1,0
383,2.45749182595879,0.102844453751019,FL,2023-02-23,1,1,1,0,1,0,0,0,0,0,0,0
384,1.96522980408637,0.1053064394828055,FL,2023-02-24,1,1,1,1,0,0,0,0,0,0,1,0
385,1.62502615682921,0.0798296480265965,FL,2023-02-25,1,1,1,1,1,1,0,1,0,0,1,1
386,1.33641065567381,0.0713012680009785,FL,2023-02-26,1,1,1,1,1,1,0,0,0,1,1,1
387,3.71648065182134,0.12421457539803,FL,2023-02-27,0,0,0,1,1,0,0,0,0,1,1,0
388,2.07843303030309,0.0892085235085355,FL,2023-02-28,1,1,1,1,1,0,1,0,0,0,0,0
389,6.41376960358428,0.136676476780083,FL,2023-03-01,0,1,0,1,0,0,0,0,0,1,0,0
390,1.7497055763792,0.078873001546897,FL,2023-03-02,0,1,1,1,1,1,0,0,0,1,0,1
391,2.06417106308942,0.062742343901801,FL,2023-03-03,1,1,1,1,0,1,1,0,0,0,0,1
392,1.53279130941155,0.0901541419989115,FL,2023-03-04,1,1,1,1,1,1,1,0,0,1,0,1
393,2.16837454389614,0.0991171699957825,FL,2023-03-05,0,1,1,1,1,1,0,1,0,0,1,1
394,7.69450904924837,0.1465526140301525,FL,2023-03-06,0,0,0,1,0,0,0,0,0,0,0,0
395,3.25447751149519,0.1047615649114165,FL,2023-03-07,1,1,0,0,1,0,0,0,0,0,0,0
396,3.20050068607198,0.0924298346285975,FL,2023-03-08,1,1,0,1,0,0,0,0,0,0,0,0
397,5.37387047965978,0.1145349919839415,FL,2023-03-09,0,0,0,1,1,1,0,0,0,0,1,1
398,5.78505536066921,0.1516456187552625,FL,2023-03-10,0,0,0,1,1,0,0,0,0,1,1,0
399,3.66369437076099,0.148667492509078,FL,2023-03-11,1,1,0,1,1,0,1,1,0,1,0,0
400,0.877286373564397,0.0515767281086555,FL,2023-03-12,1,1,1,1,1,0,0,1,0,0,1,0
401,7.00475277664511,0.154904435169775,FL,2023-03-13,0,0,0,1,1,1,0,0,0,1,0,1
402,2.98493686617476,0.1110869941215715,FL,2023-03-14,0,1,0,1,1,0,0,1,0,1,0,0
403,5.16956412934937,0.12077852658407,FL,2023-03-15,0,1,0,1,0,0,0,1,1,0,0,1
404,1.10113834846641,0.0443995141115985,FL,2023-03-16,1,0,1,0,1,1,1,0,0,0,1,1
405,6.12967327941143,0.185082306826309,FL,2023-03-17,1,1,0,1,0,0,0,1,0,1,0,0
406,0.605720997279267,0.03739622901413745,FL,2023-03-18,1,1,1,1,1,1,1,1,0,1,0,1
407,3.86038492732189,0.145825250052121,FL,2023-03-19,1,0,0,1,1,0,0,0,0,1,1,0
408,4.22860352783053,0.1336073974526625,FL,2023-03-20,0,1,0,1,0,0,0,1,0,1,0,0
409,6.45744128930177,0.146355352843851,FL,2023-03-21,1,0,0,0,0,0,1,0,0,1,0,0
410,1.05419530417996,0.03299650272664425,FL,2023-03-22,1,1,1,1,0,1,1,1,0,1,0,1
411,6.01699497029498,0.152395610896628,FL,2023-03-23,1,0,0,0,0,1,0,0,0,0,0,1
412,5.84204281421669,0.132676914148609,FL,2023-03-24,0,0,0,1,0,0,0,0,0,1,0,0
413,9.39115979563658,0.2675233154713055,FL,2023-03-25,0,0,0,1,0,0,0,1,0,1,0,0
414,2.39892324624786,0.103798854252785,FL,2023-03-26,1,1,0,1,1,0,1,1,0,1,0,0
415,6.77546227329215,0.1221556376386595,FL,2023-03-27,1,0,0,1,0,0,1,1,0,1,0,0
416,3.95150006841001,0.10352515630852,FL,2023-03-28,0,0,0,0,0,1,0,0,0,0,0,1
417,8.14437606054203,0.1484089659340285,FL,2023-03-29,0,0,0,1,0,0,0,0,0,1,0,0
418,10.302399148216,0.1934054898635865,FL,2023-03-30,0,1,0,0,0,0,0,0,0,0,0,0
419,3.44235364288437,0.1009359102041365,FL,2023-03-31,1,1,0,1,0,1,1,1,0,1,0,1
420,3.0975703729992,0.0992780491442255,FL,2023-04-01,1,1,0,1,0,0,1,1,0,1,0,0
421,1.24781641880069,0.107653242457171,GA,2023-02-19,0,1,1,1,1,0,0,1,0,0,1,0
422,0.945370577165575,0.1197343163966845,GA,2023-02-20,1,1,1,1,1,1,0,1,0,1,1,1
423,2.61003455223124,0.219048726547473,GA,2023-02-21,0,1,0,1,1,1,0,1,0,0,0,1
424,1.96698399531377,0.1926748949443625,GA,2023-02-22,1,1,1,0,1,1,1,0,0,0,0,1
425,1.8183781595485,0.2219120233458025,GA,2023-02-23,0,1,0,0,1,1,0,1,0,0,1,1
426,2.51587072855891,0.2636707302769045,GA,2023-02-24,0,0,0,1,1,0,0,0,0,0,1,0
427,1.41074158163058,0.0136068047390091,GA,2023-02-25,0,1,0,1,1,1,0,1,0,1,1,1
428,1.11491037332447,0.196006859055323,GA,2023-02-26,1,1,1,1,1,0,1,1,0,1,1,0
429,0.978142616250866,0.0780886882819425,GA,2023-02-27,1,1,1,1,0,1,0,0,0,1,0,1
430,0.36269671324621,0.0903504704538415,GA,2023-02-28,1,1,1,1,1,1,0,1,0,1,1,1
431,2.58551687834593,0.2929148911452245,GA,2023-03-01,0,0,0,1,1,0,0,0,0,1,1,0
432,0.206329245305573,0.00768541985512905,GA,2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
433,0.399072242012276,0.090636812305493,GA,2023-03-03,1,1,1,1,1,1,0,1,0,1,1,1
434,0.603191829052081,0.147282632747218,GA,2023-03-04,1,1,1,1,1,1,0,1,1,0,1,1
435,2.51892503976814,0.3335184512147735,GA,2023-03-05,0,1,0,1,1,0,0,1,0,1,1,0
436,3.56494085672991,0.512910707044755,GA,2023-03-06,0,1,0,1,0,0,0,1,0,1,0,0
437,6.81878499566061,0.2816518263789855,GA,2023-03-07,0,1,0,1,1,1,0,1,0,1,1,1
438,2.43496535804416,0.206677424659572,GA,2023-03-08,0,1,0,1,1,1,0,1,0,1,1,1
439,0.264494732538915,0.003477612690585475,GA,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
440,0.140527772447166,0.00311319411992769,GA,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
441,0.992922577144613,0.2272818367726945,GA,2023-03-11,0,1,0,1,1,1,0,1,0,1,1,1
442,2.02886316096047,0.3762584974034655,GA,2023-03-12,1,1,0,0,0,1,1,1,0,0,0,1
443,1.12804910623174,0.1909102849854645,GA,2023-03-13,1,1,0,1,1,0,1,1,0,1,1,0
444,0.022039468951206,0.002022783585289305,GA,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
445,1.6352827657473,0.1470718678615765,GA,2023-03-15,1,1,0,1,0,0,0,1,1,0,0,0
446,0.0889601339061206,0.001645230973675275,GA,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
447,2.84697252009051,0.357470959756868,GA,2023-03-17,1,1,0,0,0,0,1,0,0,0,0,1
448,0.0980471534074173,0.001348410870504635,GA,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
449,0.0602517524123429,0.00122472644872626,GA,2023-03-19,1,1,1,1,1,1,1,1,0,1,0,0
450,0.130351664600612,0.001115055581268465,GA,2023-03-20,1,1,1,1,1,1,0,1,0,1,1,1
451,0.910907737573319,0.105565828488907,GA,2023-03-21,0,1,1,1,1,1,0,1,0,1,1,1
452,1.95707802657024,0.1461421094513775,GA,2023-03-22,0,1,0,1,1,1,0,1,0,1,1,1
453,0.0459132768378555,8.5509028068948e-4,GA,2023-03-23,1,1,1,1,1,1,1,1,0,1,0,1
454,1.18966530570353,0.1617479449863505,GA,2023-03-24,1,1,0,1,1,0,1,1,0,1,1,0
455,0.0191717572256359,7.2712484142213e-4,GA,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
456,0.0568149973475832,6.73793314052675e-4,GA,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
457,1.10687377682128,0.081413111317632,GA,2023-03-27,1,1,0,1,1,0,1,1,0,1,1,0
458,2.37884605208336,0.1623338256962625,GA,2023-03-28,1,1,0,1,1,0,1,1,0,1,1,0
459,1.25348035501068,0.194842545684007,GA,2023-03-29,1,1,0,1,1,0,1,1,0,1,1,0
460,0.0241195509729883,5.1457011336346e-4,GA,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
461,1.14292484467475,0.088960487724353,GA,2023-03-31,1,1,0,1,1,0,1,1,0,1,1,0
462,1.2984839077866,0.243960578593843,GA,2023-04-01,1,1,0,1,1,0,1,1,0,1,1,0
463,NA,NA,HI,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,0.040295215259341,0.0238532323819367,HI,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
468,0.556715822771181,0.25910937559109,HI,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
469,NA,NA,HI,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,0.0702475898598843,0.01143002919353465,HI,2023-03-01,1,1,1,1,1,1,1,1,0,1,1,0
474,0.623407609945826,0.0100958407039905,HI,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
475,0.625237350660407,0.2128532238240545,HI,2023-03-03,1,1,1,1,1,1,0,1,0,1,1,1
476,0.0869057825234256,0.0078748746952781,HI,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
477,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.00887192734481633,0.00480387210437957,HI,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
481,0.0261410048049959,0.004250958500084605,HI,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
482,0.00765320052632251,0.00376459580477453,HI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
483,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.0204054550385402,0.002960888276161675,HI,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
485,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,0.00470240151016309,0.002084378482249715,HI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
488,1.08478690252708,0.2367618633407955,HI,2023-03-16,1,1,0,1,0,1,1,1,0,1,0,1
489,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,0.0420863520569211,0.001335930178406565,HI,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
492,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,0.00832107196278786,0.001083033988012295,HI,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
494,0.0176423468988538,9.787124403431e-4,HI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
495,1.02587090260773,0.1372075241850185,HI,2023-03-23,1,1,0,1,0,1,1,1,0,1,0,1
496,0.00161859571035947,8.0565682125939e-4,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
497,2.30350566220357,0.240043407667343,HI,2023-03-25,1,1,0,1,0,1,1,1,0,1,0,1
498,2.36995022789446,0.2745494684597535,HI,2023-03-26,1,1,0,1,0,1,1,1,0,1,0,1
499,NA,NA,HI,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.00591819131855138,5.656330555464e-4,HI,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
501,1.17775286279994,0.139369931938428,HI,2023-03-29,1,1,0,1,1,0,1,1,0,1,1,0
502,1.12909990967315,0.1609868171031655,HI,2023-03-30,1,1,0,1,0,1,1,1,0,1,0,1
503,1.14819223357707,0.122199560363209,HI,2023-03-31,1,1,0,1,1,0,1,1,0,1,1,0
504,1.05616388177502,0.1210159986113555,HI,2023-04-01,1,1,0,1,0,1,1,1,0,1,0,1
505,0.514856507389858,0.1268135612152445,IA,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
506,1.35339025272574,0.1468965275319625,IA,2023-02-20,1,0,1,1,1,1,1,0,0,1,0,1
507,2.01892432649292,0.1794093860469995,IA,2023-02-21,0,1,1,1,0,1,0,1,1,1,0,1
508,1.05077157358947,0.0950972818019855,IA,2023-02-22,1,1,1,1,1,1,1,1,0,1,0,1
509,1.28609345216291,0.156691849282344,IA,2023-02-23,1,1,1,0,1,1,0,1,0,0,0,1
510,1.02421349026669,0.432160396000812,IA,2023-02-24,1,0,1,1,1,1,1,0,0,1,1,1
511,1.83352202078876,0.34954225338931,IA,2023-02-25,0,1,0,1,1,0,0,1,0,1,1,0
512,0.93818819013978,0.194069486120616,IA,2023-02-26,1,1,1,1,1,0,1,1,0,1,1,0
513,1.26451593148669,0.160264428964614,IA,2023-02-27,1,0,1,1,1,0,0,0,0,1,0,0
514,1.15194144454681,0.0141182515837546,IA,2023-02-28,1,1,0,1,1,1,0,1,0,1,0,0
