...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
242,0.415335948818844,0.2669063936351075,CO,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,0.35024747287441,0.227101480789298,CO,2023-01-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
244,4.05385868437091,0.3922298748166635,CO,2023-01-20,1,1,0,1,0,0,1,1,1,0,1,0,0,1
245,0.21373655840671,0.2554285325928815,CO,2023-01-21,1,1,1,1,1,1,1,0,1,1,1,0,1,1
246,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.48769501943268,0.264483245034836,CO,2023-01-23,1,1,1,1,0,1,1,1,1,0,1,0,1,1
248,1.12682231999999,0.3667423619669915,CO,2023-01-24,1,0,1,1,1,1,1,1,0,0,1,0,1,1
249,2.57604074207305,0.335096358254059,CO,2023-01-25,0,1,0,0,1,1,1,0,1,0,0,0,1,1
250,1.01064161375502,0.346436047681237,CO,2023-01-26,1,0,1,1,1,1,1,1,0,0,1,0,1,1
251,1.46852399361987,0.2623703763601425,CO,2023-01-27,0,1,1,1,1,1,1,0,1,0,1,0,0,1
252,1.11359105470561,0.2131450479725005,CO,2023-01-28,1,1,1,1,1,1,1,0,1,1,1,0,1,1
253,4.47403351870901,0.3693814073076025,CT,2022-12-18,0,1,0,1,1,1,0,0,0,0,1,1,1,0
254,2.03357769208759,0.302975536277466,CT,2022-12-19,0,1,1,1,1,1,1,1,1,0,0,0,0,1
255,0.941491426803598,0.451770151347129,CT,2022-12-20,0,1,1,1,1,1,1,0,0,0,1,0,1,1
256,NA,NA,CT,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,NA,NA,CT,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,3.81167719998575,0.341243528757269,CT,2022-12-23,0,0,0,1,0,1,1,0,1,0,1,0,1,1
259,1.4348124636649,0.522118726430475,CT,2022-12-24,0,1,0,0,1,1,1,0,1,0,0,0,1,1
260,1.05350766586849,0.3370118889704355,CT,2022-12-25,0,1,1,1,1,1,1,0,1,0,1,1,1,1
261,2.80933604889503,0.3459660056409455,CT,2022-12-26,0,1,1,0,0,0,1,0,1,0,0,0,0,1
262,0.887607719329414,0.1244696845817425,CT,2022-12-27,1,1,1,1,0,1,1,0,1,1,1,0,1,1
263,2.1074123660433,0.341515648730953,CT,2022-12-28,0,1,0,1,0,1,1,1,1,0,0,0,1,1
264,2.00791183202806,0.368182065364378,CT,2022-12-29,1,1,0,1,0,1,0,1,1,0,1,0,1,0
265,1.71413592358848,0.2474638871301645,CT,2022-12-30,0,0,0,1,1,1,1,0,0,0,1,0,1,1
266,3.28169561996577,0.145212457293983,CT,2022-12-31,1,1,0,1,0,1,0,1,1,0,1,0,1,0
267,1.08527267783847,0.77393781171684,CT,2023-01-01,1,1,1,0,1,1,1,1,1,1,0,0,1,1
268,5.44342015822918,0.3152424647429705,CT,2023-01-02,0,0,1,0,0,1,1,0,0,0,0,0,1,1
269,1.08695271852989,0.203700457318425,CT,2023-01-03,1,1,1,1,1,1,0,1,1,1,1,0,1,0
270,0.616210850501496,0.1687014122664205,CT,2023-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271,1.95189196259183,0.284757142515053,CT,2023-01-05,0,1,0,1,0,1,1,0,1,0,1,0,1,1
272,1.62581087553191,0.241387057987483,CT,2023-01-06,0,1,1,1,0,1,1,0,1,0,1,0,1,1
273,1.31079875005132,0.12653460576579,CT,2023-01-07,0,1,1,1,1,1,1,0,1,0,0,0,1,1
274,0.884166234491502,0.1924127110844125,CT,2023-01-08,1,1,1,0,1,1,1,1,1,1,0,0,1,1
275,3.50739416153547,0.1754948685831515,CT,2023-01-09,0,0,0,1,1,1,0,0,0,1,1,0,1,0
276,0.777252222253135,0.1997720185336775,CT,2023-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277,2.20050403848143,0.4069953357496485,CT,2023-01-11,0,1,0,1,0,1,1,0,1,0,0,0,1,1
278,2.61372851424601,0.39434818850975,CT,2023-01-12,1,1,0,1,0,1,1,1,1,0,1,0,1,1
279,2.98004174532044,0.369322373730023,CT,2023-01-13,0,1,0,1,0,1,1,0,1,0,0,0,1,1
280,0.659985904541507,0.1328250934539925,CT,2023-01-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1
281,4.15059601388462,0.2982331752610085,CT,2023-01-15,1,1,0,1,0,1,1,1,1,0,1,0,1,1
282,3.30242722770279,0.2754504462448735,CT,2023-01-16,0,1,0,1,0,0,1,0,0,0,0,0,0,1
283,2.08623006584545,0.2654495321395465,CT,2023-01-17,1,0,0,1,0,1,1,1,0,0,1,0,1,1
284,0.158689788866366,0.0056626084010812,CT,2023-01-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1
285,2.52727785672155,0.335927469851962,CT,2023-01-19,0,1,0,1,0,1,1,0,1,0,1,0,1,1
286,3.94358219189919,0.236823286052904,CT,2023-01-20,1,1,0,1,0,1,0,1,1,0,1,0,1,0
287,2.69686203260504,0.2056902052107245,CT,2023-01-21,1,0,1,1,0,1,0,1,0,0,1,0,1,0
288,3.95963964051578,0.217641465569146,CT,2023-01-22,0,1,0,1,0,1,1,0,1,0,1,0,1,1
289,0.370618357103467,0.0525148289458185,CT,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,1.16353554451844,0.1922501881912255,CT,2023-01-24,1,1,1,1,0,0,1,1,1,0,1,1,0,1
291,0.686201922928836,0.103510670611017,CT,2023-01-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1
292,0.987484061488769,0.0578867018143605,CT,2023-01-26,1,1,1,1,1,0,1,1,1,1,1,0,0,1
293,0.642394802184018,0.0786558463423605,CT,2023-01-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1
294,0.0455365865897205,0.00108974194233476,CT,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,1.930973532292,0.479211039562123,DC,2022-12-18,1,0,0,1,1,0,1,1,0,0,1,1,0,1
296,1.05984054403876,0.233102776187533,DC,2022-12-19,1,0,1,1,1,1,1,1,0,1,0,0,1,0
297,2.50436564737839,0.3400446519118065,DC,2022-12-20,1,0,0,1,0,1,1,0,0,0,0,0,1,1
298,2.26170458535158,0.355393778525973,DC,2022-12-21,1,1,0,0,1,1,0,0,1,0,0,0,1,0
299,1.76249821222022,0.312112810811345,DC,2022-12-22,0,1,1,1,1,1,1,0,1,1,0,0,1,1
300,0.67903305252317,0.254901434898607,DC,2022-12-23,1,1,1,1,1,1,1,0,1,0,0,0,1,1
301,1.07371195169609,0.117830476024153,DC,2022-12-24,1,1,0,1,1,1,1,1,1,0,0,1,1,0
302,NA,NA,DC,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.792070347232191,0.303220794783274,DC,2022-12-26,0,1,1,1,1,1,1,1,1,1,0,0,1,1
304,1.46160077283195,0.252511915469887,DC,2022-12-27,1,1,1,1,0,1,1,1,1,0,1,0,1,1
305,1.80223229553291,0.244774460439518,DC,2022-12-28,1,1,0,1,0,1,1,1,1,0,1,0,1,1
306,2.7305690311405,0.4365689258473575,DC,2022-12-29,0,1,0,1,1,1,1,0,1,0,1,1,1,1
307,0.797497530673224,0.251682781334103,DC,2022-12-30,1,1,1,1,1,1,1,1,1,0,0,0,1,1
308,0.435759975571095,0.2552449536854145,DC,2022-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,0.324094770412734,0.2464260659824605,DC,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,0.865643711247156,0.3168932841184335,DC,2023-01-02,0,1,1,1,1,1,1,0,1,0,1,1,1,1
311,2.638968139801,0.3827746314598845,DC,2023-01-03,0,0,1,0,0,1,1,1,0,0,0,0,1,1
312,1.60704499676098,0.3265431580805605,DC,2023-01-04,1,1,1,1,1,0,1,1,0,0,0,0,0,1
313,1.01959859930608,0.2248014973340155,DC,2023-01-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
314,0.920345020395819,0.277558101286631,DC,2023-01-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1
315,1.89269973644561,0.3708557630275845,DC,2023-01-07,0,1,1,1,0,1,0,0,1,0,1,1,0,1
316,1.95311137319213,0.3822598068440585,DC,2023-01-08,0,1,0,0,1,1,1,1,0,0,0,0,1,1
317,2.78536680617534,0.4674665003195495,DC,2023-01-09,0,0,1,1,0,0,1,0,0,1,1,0,0,1
318,1.83636089381769,0.428211309695034,DC,2023-01-10,1,0,1,1,0,0,1,1,0,0,0,0,0,1
319,1.5234822226484,0.3394615113918235,DC,2023-01-11,1,1,1,0,1,1,1,1,1,0,1,0,1,1
320,2.42895012069446,0.3412176879939665,DC,2023-01-12,0,1,0,0,1,0,1,0,1,0,0,0,0,1
321,0.816620016983469,0.309366630329133,DC,2023-01-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1
322,0.766898442395548,0.2338162670182005,DC,2023-01-14,1,1,1,0,1,1,1,1,1,0,0,0,1,1
323,1.23239044563608,0.3555319283756955,DC,2023-01-15,1,1,1,0,0,1,1,1,1,0,0,0,1,1
324,1.18285838496797,0.150746377656386,DC,2023-01-16,1,1,0,0,1,1,1,1,1,0,0,0,1,1
325,2.94620773871285,0.457842325882786,DC,2023-01-17,1,1,0,0,0,1,1,1,1,0,0,0,1,1
326,0.805839329019844,0.174842659543151,DC,2023-01-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
327,1.05377256667718,0.164382543753722,DC,2023-01-19,1,1,1,1,1,0,1,1,1,0,1,0,0,1
328,1.47370119734447,0.02438286068032195,DC,2023-01-20,1,1,0,1,0,1,1,1,1,0,1,0,1,1
329,0.769840308239483,0.02083498177171315,DC,2023-01-21,1,1,1,1,1,1,1,1,1,0,0,0,1,1
330,0.437154524862519,0.2017707810125045,DC,2023-01-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1
331,2.00644640220231,0.880667211214555,DC,2023-01-23,0,1,1,1,0,0,1,0,1,0,1,0,0,1
332,0.348776865645119,0.01283830912568365,DC,2023-01-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1
333,1.57496524652124,0.235666679526239,DC,2023-01-25,1,0,1,1,0,1,1,1,0,0,1,0,1,1
334,1.8979555706308,0.321883416449265,DC,2023-01-26,1,1,0,0,0,1,1,1,1,1,0,0,1,1
335,1.62854173569203,0.2659057310447635,DC,2023-01-27,0,1,1,1,0,0,1,0,1,1,1,0,0,1
336,0.29749048609021,0.0065719306429054,DC,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1
337,2.24585977931424,0.3731973279678025,DE,2022-12-18,0,1,0,0,1,1,0,0,1,0,0,0,1,0
338,0.950750170066385,0.27157412346566,DE,2022-12-19,1,1,1,1,1,1,1,1,1,0,0,1,1,1
339,0.300476349863473,0.05968230198415,DE,2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,0.716680270400918,0.3497261899095255,DE,2022-12-21,1,1,1,1,1,1,1,0,1,1,0,0,0,1
341,1.10104551028773,0.248898398804902,DE,2022-12-22,1,1,1,1,1,0,1,0,0,0,0,0,0,1
342,1.22428725181957,0.2922674808236655,DE,2022-12-23,1,1,1,0,1,1,0,0,1,1,0,1,1,0
343,0.715132797984202,0.3461649454256265,DE,2022-12-24,1,1,1,1,1,1,1,1,1,1,0,0,1,1
344,1.81566408196105,0.4119787127369645,DE,2022-12-25,1,1,0,1,0,1,1,0,1,1,1,0,1,1
345,1.36789014591355,0.2117384581882205,DE,2022-12-26,1,1,1,1,1,1,0,0,1,0,1,0,1,0
346,0.400464325602373,0.1943251156891185,DE,2022-12-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1
347,1.02288607809367,0.293029796503039,DE,2022-12-28,1,1,1,1,0,1,1,0,1,1,1,0,1,1
348,0.670171036638291,0.292082146965135,DE,2022-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,1.50011581282325,0.2836492800023085,DE,2022-12-30,1,1,1,1,0,1,0,0,1,0,1,0,1,0
350,2.20750780213803,0.125455259991073,DE,2022-12-31,1,1,0,1,0,1,1,1,1,0,0,0,1,1
351,0.474259487245102,0.2705547671581995,DE,2023-01-01,1,1,1,1,1,1,1,1,0,0,1,0,1,1
352,0.772293579195413,0.265860482877575,DE,2023-01-02,1,1,1,1,1,1,1,0,1,0,0,0,1,1
353,0.95789353280881,0.327379886400197,DE,2023-01-03,1,1,1,1,1,1,0,0,1,0,1,0,1,0
354,0.806868273271979,0.3450449823563695,DE,2023-01-04,0,1,1,1,1,1,1,1,1,1,1,1,1,1
355,2.05965590760509,0.2681129892845035,DE,2023-01-05,1,1,0,0,0,1,1,0,1,0,0,0,0,1
356,1.79256643272101,0.2734636304999765,DE,2023-01-06,1,1,0,1,0,1,1,0,1,0,1,0,1,1
357,0.793274603817139,0.256890766372781,DE,2023-01-07,1,1,1,1,1,1,1,0,1,0,1,0,1,1
358,1.04253858142695,0.317510176424807,DE,2023-01-08,1,1,1,0,1,1,1,1,1,0,0,0,1,1
359,1.85423707093381,0.3462530898129095,DE,2023-01-09,0,1,0,1,1,1,1,0,1,0,1,0,1,1
360,0.949879885222472,0.409116007688827,DE,2023-01-10,1,0,1,1,1,1,1,1,0,0,1,0,1,1
361,0.394991606895557,0.242273648750312,DE,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,1.07423911011859,0.3590551977746005,DE,2023-01-12,0,1,1,1,1,1,1,0,1,0,1,0,1,1
363,1.07480691244559,0.3075180128436125,DE,2023-01-13,1,0,1,1,1,1,1,1,0,0,1,0,1,1
364,1.40119104656534,0.1749265601309085,DE,2023-01-14,1,1,0,1,0,1,1,1,1,0,1,0,1,1
365,1.15778566249992,0.2465357927231055,DE,2023-01-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1
366,0.361180012230603,0.2753624840366355,DE,2023-01-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1
367,0.349443362397135,0.104641204472353,DE,2023-01-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
368,0.101736317417392,0.093223831228343,DE,2023-01-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1
369,NA,NA,DE,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,1.01165959807846,0.307776735970709,DE,2023-01-20,1,1,1,0,1,1,1,1,1,1,0,0,1,1
371,0.68506695517246,0.228646386541258,DE,2023-01-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1
372,0.321461305525932,0.1877529172269975,DE,2023-01-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1
373,0.827932354645893,0.04994467293230005,DE,2023-01-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
374,0.292807343324513,0.04371422111324985,DE,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,0.345405787326666,0.1600948983342535,DE,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,0.985101351768745,0.1937346698645195,DE,2023-01-26,0,1,1,1,1,1,1,0,1,0,1,0,1,1
377,0.278572382511785,0.02888748351876045,DE,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378,0.426028061043064,0.161796620459539,DE,2023-01-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
379,0.628913169300015,0.132945279830822,FL,2022-12-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
380,3.79410971309644,0.300225424611312,FL,2022-12-19,1,1,0,0,1,1,1,0,0,0,0,0,1,0
381,4.79602546951444,0.2754336343370295,FL,2022-12-20,1,0,0,0,1,1,1,0,0,1,0,0,1,0
382,7.16397138102457,0.2301339094217545,FL,2022-12-21,0,1,1,1,1,1,1,0,0,0,0,1,0,0
383,10.7264704969326,0.272948679222205,FL,2022-12-22,0,1,0,0,1,1,1,0,0,0,0,0,0,1
384,4.86234251910438,0.218760369738136,FL,2022-12-23,1,0,1,0,0,1,0,0,0,0,0,0,1,0
385,0.338720494977186,0.03999686238239635,FL,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
386,1.00647071824586,0.716603441953065,FL,2022-12-25,0,1,1,1,1,1,1,0,1,1,1,0,1,1
387,1.15157250790154,0.242667114700251,FL,2022-12-26,1,1,1,1,0,1,1,1,0,0,0,0,1,1
388,9.72219945332633,0.368261643194422,FL,2022-12-27,1,1,0,0,1,1,0,0,1,0,0,0,1,0
389,3.81414425940995,0.280519131000326,FL,2022-12-28,0,1,0,1,1,1,1,0,0,0,0,0,1,1
390,6.03779087566887,0.3584817200865535,FL,2022-12-29,0,1,0,1,0,1,1,0,0,0,0,0,1,1
391,4.13288078566607,0.2986400070554665,FL,2022-12-30,0,1,0,1,1,1,1,0,0,0,0,0,0,1
392,3.9642638679423,0.2147073340678665,FL,2022-12-31,0,1,1,1,0,1,0,0,0,0,0,0,1,0
393,1.39725360346122,0.175984203920076,FL,2023-01-01,1,1,1,1,0,1,1,0,0,0,0,1,1,1
394,11.596283964319,0.209966035343085,FL,2023-01-02,0,1,0,1,0,1,1,0,0,0,0,1,0,0
395,11.543379623167,0.252128872614214,FL,2023-01-03,0,0,1,1,0,0,0,0,0,0,0,0,0,1
396,29.8431424400987,0.34444774709205,FL,2023-01-04,0,0,0,1,0,1,1,0,0,0,0,0,0,0
397,7.04142869455772,0.3341924974476765,FL,2023-01-05,1,1,0,1,0,0,0,0,0,0,0,0,0,0
398,14.1217840294502,0.332627830466793,FL,2023-01-06,0,1,0,1,0,1,0,0,0,0,0,0,0,0
399,9.44222212640482,0.3605810189260475,FL,2023-01-07,0,0,0,0,1,1,1,1,0,0,0,0,0,1
400,2.54287599669885,0.4113751878400025,FL,2023-01-08,1,1,0,1,0,1,1,1,1,0,1,0,1,1
401,15.5276927540613,0.4075499708725755,FL,2023-01-09,1,0,0,0,0,1,0,0,0,0,1,0,0,0
402,19.3927073568704,0.409216455160618,FL,2023-01-10,0,1,0,0,0,1,0,0,0,0,0,0,0,0
403,17.6220721994635,0.371561585237092,FL,2023-01-11,0,1,0,0,0,0,1,0,0,0,0,0,0,1
404,13.3793386210516,0.3513591005148635,FL,2023-01-12,1,0,0,0,0,1,1,0,0,0,0,0,0,1
405,5.88440963223107,0.3133138723834975,FL,2023-01-13,1,1,0,0,1,1,1,0,0,0,0,0,0,1
406,7.21423170230478,0.340831174677609,FL,2023-01-14,0,1,0,1,0,1,0,0,0,0,1,0,0,0
407,7.3227383811746,0.318383317765133,FL,2023-01-15,1,1,0,1,0,1,0,0,0,0,1,0,1,0
408,9.05973659253068,0.326302950752266,FL,2023-01-16,0,1,0,1,0,1,0,0,1,0,0,0,0,0
409,9.10585736853885,0.3326346196040785,FL,2023-01-17,0,1,1,0,1,1,1,0,1,0,0,0,0,1
410,7.33575497111672,0.3187558795719605,FL,2023-01-18,1,0,0,1,1,0,0,0,0,0,0,0,0,0
411,2.84896963440771,0.359005338604716,FL,2023-01-19,0,1,1,1,0,0,0,1,1,0,0,0,0,0
412,5.73179864246636,0.310554466242167,FL,2023-01-20,0,0,1,0,1,1,0,0,0,0,0,1,0,0
413,4.08408184936338,0.2879865291086795,FL,2023-01-21,0,1,0,0,1,1,1,0,1,0,0,0,1,1
414,6.84149071790478,0.352975479817011,FL,2023-01-22,0,1,1,0,0,1,0,0,1,0,0,0,0,0
415,6.99653530402574,0.2864448155999295,FL,2023-01-23,0,1,1,0,1,1,1,0,0,0,0,0,0,1
416,6.70198646611895,0.3065565809940175,FL,2023-01-24,0,0,1,0,1,1,0,0,0,0,0,0,1,0
417,6.1285162191878,0.2883620078363825,FL,2023-01-25,1,1,1,0,1,0,1,0,0,0,0,0,0,1
418,7.92181127927773,0.2820718063933205,FL,2023-01-26,0,1,0,1,1,0,0,0,1,1,0,0,0,0
419,4.08200060636556,0.286802063034465,FL,2023-01-27,0,0,1,1,1,0,1,0,0,1,0,0,0,1
420,3.92760195088456,0.160742880795786,FL,2023-01-28,1,0,0,1,0,1,1,1,0,0,0,0,1,1
421,2.29274363310801,0.194341464061632,GA,2022-12-18,1,0,1,1,1,1,0,0,1,0,1,0,1,0
422,3.57103178251282,0.2341005749548135,GA,2022-12-19,0,1,1,1,1,1,1,0,0,0,0,1,0,1
423,5.29232867451098,0.3146203057274015,GA,2022-12-20,0,0,0,0,0,1,1,0,0,0,0,0,0,0
424,3.52484979272284,0.352545470171879,GA,2022-12-21,0,1,0,0,1,1,1,0,1,1,0,0,1,0
425,2.4425592696494,0.1879240971670995,GA,2022-12-22,1,0,1,1,1,1,1,1,0,0,0,1,0,1
426,2.89019277403539,0.171418551179984,GA,2022-12-23,1,1,0,0,1,1,1,0,0,1,0,0,1,0
427,1.37081130625393,0.2377643887576055,GA,2022-12-24,0,1,1,1,1,1,1,1,1,0,0,0,1,0
428,1.27952610249007,0.2670871263782815,GA,2022-12-25,1,1,1,1,0,1,1,0,1,0,0,0,1,0
429,3.39125776732941,0.207623254445525,GA,2022-12-26,0,1,1,0,1,1,1,0,0,0,0,0,1,1
430,4.26593543539756,0.2555840125180365,GA,2022-12-27,0,1,0,0,1,1,1,0,0,0,0,0,0,1
431,3.52816981210379,0.2891125168246915,GA,2022-12-28,0,1,0,0,1,1,1,0,1,0,0,0,0,0
432,2.62505000205649,0.277164993216801,GA,2022-12-29,1,1,0,1,1,1,1,0,0,0,1,0,0,1
433,5.89529785358548,0.2493777499969745,GA,2022-12-30,0,1,1,1,0,1,0,0,0,0,0,0,1,0
434,2.1070295940558,0.170181457622318,GA,2022-12-31,0,1,1,1,0,1,0,1,0,0,1,0,1,0
435,0.0745998077442547,0.0530317446709495,GA,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
436,10.2674379756472,0.3207979045944825,GA,2023-01-02,0,1,0,1,1,1,1,0,0,0,0,1,0,0
437,6.13493560198747,0.2473662972858985,GA,2023-01-03,0,1,1,1,0,1,1,0,0,0,0,0,0,0
438,4.55605013577034,0.3492440113667615,GA,2023-01-04,1,1,0,1,0,1,0,1,0,0,1,0,1,0
439,8.20909343445398,0.325956492279619,GA,2023-01-05,0,1,0,0,1,0,1,0,0,0,0,1,0,1
440,3.53079965515204,0.2655006656247245,GA,2023-01-06,0,1,1,1,0,1,0,0,0,0,0,0,1,0
441,2.4071951058068,0.2428042265112545,GA,2023-01-07,1,1,1,1,0,1,0,0,1,0,1,0,0,0
442,6.23306504937541,0.395365839809325,GA,2023-01-08,0,1,0,1,1,1,0,0,0,0,1,0,0,1
443,5.68156473935676,0.3022327286398775,GA,2023-01-09,0,1,1,0,0,0,1,0,0,0,0,0,0,0
444,3.12926890338406,0.3227725514920195,GA,2023-01-10,0,0,1,1,1,1,1,0,0,0,1,0,1,1
445,5.84451727276975,0.3991918499979445,GA,2023-01-11,0,1,0,1,1,1,0,0,0,0,0,0,0,0
446,3.27550273358071,0.3159168342472765,GA,2023-01-12,1,1,1,0,1,1,1,1,1,1,0,0,0,0
447,4.98000896755863,0.2832320887139905,GA,2023-01-13,1,1,1,1,0,1,0,0,0,0,0,0,0,1
448,2.49016063817392,0.3085922966807435,GA,2023-01-14,1,1,1,0,1,1,1,1,1,0,1,0,1,1
449,3.53220703582639,0.257515696659869,GA,2023-01-15,1,1,0,1,0,1,1,0,1,1,0,1,1,1
450,2.67307717289594,0.300614720281479,GA,2023-01-16,0,0,1,1,1,1,1,0,0,0,0,0,0,1
451,5.0243414976585,0.3348087025331135,GA,2023-01-17,0,1,1,0,0,0,1,0,0,0,0,0,0,1
452,4.4589327206437,0.3110639977107475,GA,2023-01-18,1,1,1,0,0,1,0,0,0,0,0,0,0,0
453,1.57088915639308,0.3093928058632775,GA,2023-01-19,0,1,0,1,1,1,1,0,1,0,1,0,1,1
454,3.13858048400745,0.2712900569452275,GA,2023-01-20,1,1,0,1,0,1,1,1,0,0,0,0,1,1
455,1.65215263867345,0.2723076402239135,GA,2023-01-21,0,1,1,1,1,1,1,0,0,0,0,0,1,1
456,3.0981717365301,0.360824347192595,GA,2023-01-22,0,0,1,1,0,0,1,0,0,0,1,0,0,1
457,5.56836847713099,0.3568910507840965,GA,2023-01-23,0,0,0,1,1,0,0,0,0,0,0,1,0,0
458,5.25108414374443,0.322485724321634,GA,2023-01-24,0,1,0,0,0,1,1,0,1,0,1,0,1,1
459,1.91171897967218,0.2668844683818675,GA,2023-01-25,0,1,1,1,1,1,1,1,0,0,0,0,1,1
460,7.13943425848444,0.369394158613758,GA,2023-01-26,0,0,0,0,0,1,1,0,0,0,0,0,1,1
461,1.81054217279902,0.2595027526488635,GA,2023-01-27,1,1,1,1,1,0,0,1,0,1,0,0,0,0
462,5.47039918026758,0.407704208744272,GA,2023-01-28,1,0,0,0,0,1,1,1,0,0,0,0,1,1
463,NA,NA,HI,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2022-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,0.900483962218107,0.4050264295735805,HI,2022-12-20,1,1,1,1,0,1,1,0,1,1,1,0,1,1
466,1.01148130201298,0.31326979538851,HI,2022-12-21,1,0,1,1,1,1,1,0,0,0,1,1,1,1
467,1.3773092559757,0.4057111578107955,HI,2022-12-22,1,0,0,1,1,1,0,1,0,0,1,1,1,0
468,0.693470830022858,0.212721888062596,HI,2022-12-23,1,0,1,1,1,1,1,1,0,0,1,1,1,1
469,NA,NA,HI,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,3.21245170901279,0.752187128409165,HI,2022-12-27,0,1,0,1,1,1,1,0,0,0,1,1,1,1
473,NA,NA,HI,2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2022-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,0.905299412623001,0.4015259008571895,HI,2022-12-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
476,NA,NA,HI,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,0.699626121711823,0.0284553097639426,HI,2023-01-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1
479,NA,NA,HI,2023-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2023-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1.15932072289218,0.383920826736051,HI,2023-01-05,0,1,0,1,1,1,1,0,1,0,0,0,1,1
482,NA,NA,HI,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.336163787831976,0.0392342967335107,HI,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
485,2.40100374257134,0.4428386461758055,HI,2023-01-09,0,1,0,1,1,0,1,0,1,0,0,0,0,1
