...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
29,0.970749040773831,0.438297635356677,AK,2022-11-27,0,1,1,1,1,1,0,0,1,0,1,1
30,0.511148753671667,0.40821908271194,AK,2022-11-28,1,1,1,1,1,1,1,0,1,0,1,1
31,NA,NA,AK,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.188920023783958,0.1130835500566935,AK,2022-11-30,1,1,1,1,1,1,1,1,1,1,1,1
33,NA,NA,AK,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.0889587281736725,0.053577184003772003,AK,2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1
42,NA,NA,AK,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.678237493061028,0.3590385407858795,AL,2022-10-30,0,1,1,1,1,1,0,1,1,0,1,1
44,0.521553785684364,0.1727985767675315,AL,2022-10-31,1,1,1,1,1,1,1,0,0,0,1,1
45,0.610531090231366,0.287541554644704,AL,2022-11-01,1,1,1,1,1,1,0,0,1,1,1,1
46,0.377921972859391,0.236856713283432,AL,2022-11-02,1,1,1,1,1,1,1,1,0,0,1,1
47,1.83065277292789,0.4202449616964605,AL,2022-11-03,0,0,1,1,1,1,0,0,1,1,1,1
48,0.746386548624759,0.517212350057835,AL,2022-11-04,1,1,1,0,1,1,1,0,1,0,1,1
49,0.989788626750209,0.7167674238732,AL,2022-11-05,1,1,0,1,1,1,1,1,0,0,1,1
50,0.688764516014391,0.484017623043749,AL,2022-11-06,1,1,1,0,1,1,1,1,1,1,1,1
51,0.60264531654715,0.254495720151507,AL,2022-11-07,1,1,1,1,1,1,1,0,1,0,1,1
52,0.477539803417094,0.1208300387079765,AL,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
53,0.642745230551753,0.3303717538758745,AL,2022-11-09,1,1,1,1,1,1,0,0,1,0,1,1
54,0.784631362971147,0.256983642394537,AL,2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1
55,0.551360572802896,0.3972210030108625,AL,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
56,0.337380500394418,0.2324353179738215,AL,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1
57,0.267822199746296,0.265982371625762,AL,2022-11-13,1,1,1,1,1,1,1,0,1,0,1,1
58,1.11659277368198,0.3445804766710445,AL,2022-11-14,1,0,1,0,1,1,1,0,1,0,1,1
59,NA,NA,AL,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.431758380175582,0.258582386732912,AL,2022-11-16,1,1,1,1,1,1,1,0,1,0,1,1
61,0.915679508174662,0.372732307381877,AL,2022-11-17,1,1,0,1,1,1,1,1,0,0,1,1
62,1.47378860863161,0.276870522641563,AL,2022-11-18,1,0,1,0,1,1,1,0,1,0,1,1
63,NA,NA,AL,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,1.01783698448243,0.4677469369224715,AL,2022-11-21,1,1,1,1,1,0,1,1,1,0,1,0
66,0.886413239134367,0.431730110732545,AL,2022-11-22,0,1,1,1,1,1,0,0,1,1,1,1
67,0.265064534655802,0.2008392485869565,AL,2022-11-23,1,1,1,1,1,1,1,1,0,0,1,1
68,NA,NA,AL,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.84388916433418,0.406399031974321,AL,2022-11-25,1,1,0,1,1,1,1,0,1,0,1,1
70,NA,NA,AL,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.680736167050217,0.191523109309607,AL,2022-11-28,1,1,1,1,1,1,1,1,0,0,1,1
73,0.90612967565679,0.323868557597954,AL,2022-11-29,1,0,1,1,1,1,1,0,1,0,1,1
74,0.862327183809066,0.255366767467884,AL,2022-11-30,1,1,1,1,0,1,1,1,1,0,0,1
75,1.07122008652235,0.283749315554088,AL,2022-12-01,1,0,1,1,1,1,1,1,1,1,1,1
76,0.73263553543779,0.2886132318220885,AL,2022-12-02,1,1,1,1,1,1,1,0,1,0,1,1
77,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,1.03714745672544,0.2683172428264905,AL,2022-12-04,1,0,1,1,1,1,1,0,0,0,1,1
79,1.36026641806062,0.304514419615509,AL,2022-12-05,1,0,1,1,1,1,0,0,1,0,1,1
80,1.48966165114938,0.3591978397098595,AL,2022-12-06,1,1,0,0,0,1,1,0,0,0,0,1
81,0.356576148575278,0.232040223599779,AL,2022-12-07,1,1,1,1,1,1,1,0,1,0,1,1
82,1.64787394011079,0.3216291789332485,AL,2022-12-08,1,0,1,0,1,1,1,0,1,0,1,1
83,0.941522423358129,0.2376467285371025,AL,2022-12-09,1,1,1,1,1,0,1,0,1,1,1,0
84,0.481408672992782,0.130327158495497,AL,2022-12-10,1,1,1,1,1,1,1,0,1,0,1,1
85,1.21785106749945,0.3895644306402035,AR,2022-10-30,1,1,1,1,1,0,0,0,1,0,0,0
86,1.50485257519631,0.2710691758807225,AR,2022-10-31,0,1,1,1,1,1,0,0,1,0,0,1
87,1.36021458904285,0.3559119213942025,AR,2022-11-01,1,0,1,0,1,1,1,0,1,0,1,1
88,2.82597636562393,0.1874848172473615,AR,2022-11-02,0,1,1,0,1,1,0,0,0,0,1,1
89,1.60996931869568,0.147504380123619,AR,2022-11-03,0,0,0,1,1,1,1,0,0,0,1,1
90,1.20868427592694,0.337416448882486,AR,2022-11-04,1,1,1,0,1,1,0,0,1,0,1,1
91,1.23946355188598,0.3016366431771055,AR,2022-11-05,0,1,1,1,1,1,1,0,1,0,1,1
92,1.35800313951871,0.615714556725295,AR,2022-11-06,0,0,1,1,1,1,0,0,1,1,1,1
93,0.526419872037985,0.0769428598447595,AR,2022-11-07,1,1,1,1,1,1,1,0,1,0,1,1
94,1.23021892168634,0.283869037641934,AR,2022-11-08,1,1,0,1,1,1,0,0,1,1,1,1
95,0.530408002099519,0.1777125645550385,AR,2022-11-09,1,1,1,1,1,1,1,1,1,1,1,1
96,1.79912642772583,0.0962772833011715,AR,2022-11-10,1,0,1,0,1,1,1,0,1,0,1,1
97,0.375171430068756,0.1038378364200855,AR,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
98,0.133219709418154,0.112001984157261,AR,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1
99,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.93205889638798,0.3834795716296945,AR,2022-11-14,0,0,1,0,1,1,1,0,1,0,1,1
101,0.805161808841887,0.3931070897653175,AR,2022-11-15,0,1,1,1,1,1,0,1,1,0,1,1
102,0.196409571514356,0.151117314012308,AR,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1
103,1.30347591800657,0.24848061866315,AR,2022-11-17,1,1,1,1,1,1,0,1,0,0,1,1
104,1.06394578811642,0.2836847012055525,AR,2022-11-18,1,1,1,0,1,1,0,0,1,1,1,1
105,0.944912528559584,0.436353959798792,AR,2022-11-19,1,1,1,1,1,0,1,0,1,0,1,0
106,0.718856248714207,0.288275602463944,AR,2022-11-20,1,1,1,1,1,1,1,1,1,1,1,1
107,1.98593241936645,0.269047109079937,AR,2022-11-21,1,0,1,0,1,1,0,0,0,0,0,1
108,3.73918118139386,0.32918635230531,AR,2022-11-22,1,0,0,0,1,1,1,0,0,0,1,1
109,2.03817844613034,0.353753460185816,AR,2022-11-23,1,0,1,1,1,0,0,0,1,0,1,0
110,0.879328043803425,0.400880980530386,AR,2022-11-24,1,1,1,1,1,0,1,1,1,0,1,0
111,2.63397457347047,0.2497225820182135,AR,2022-11-25,1,0,1,0,1,1,0,0,1,0,0,1
112,2.31787586561334,0.667301437055765,AR,2022-11-26,1,0,0,0,1,0,0,0,0,0,1,0
113,0.70656617672543,0.3842859188168495,AR,2022-11-27,0,1,1,1,1,1,0,0,1,0,1,1
114,4.22395586339578,0.301784989608204,AR,2022-11-28,1,0,1,0,1,1,0,0,1,0,1,1
115,2.5788988873954,0.296005314140192,AR,2022-11-29,1,0,1,1,1,1,0,0,1,0,0,1
116,1.32760614328187,0.3079377299897935,AR,2022-11-30,0,1,1,1,1,1,0,0,0,0,0,1
117,1.81881530823404,0.329443809904779,AR,2022-12-01,1,1,1,1,1,1,1,0,1,0,0,1
118,1.98038464982938,0.243366225748078,AR,2022-12-02,1,0,0,0,1,1,1,0,1,0,1,1
119,0.880014458391484,0.4119980292924285,AR,2022-12-03,1,1,0,1,1,1,1,0,0,0,0,1
120,0.31393274099093,0.289223806689712,AR,2022-12-04,1,1,1,1,1,1,1,0,1,0,1,1
121,2.9050447847966,0.355295444545557,AR,2022-12-05,1,0,0,0,1,1,1,0,0,0,0,1
122,3.99697076614516,0.36665758406279497,AR,2022-12-06,0,0,0,1,1,0,0,0,0,0,0,0
123,1.87929517139063,0.293995065712149,AR,2022-12-07,1,0,1,1,1,1,1,0,0,0,0,1
124,4.09256160161992,0.3866214182808725,AR,2022-12-08,1,1,0,0,1,1,0,0,0,0,0,1
125,1.55345149125376,0.2734827227043865,AR,2022-12-09,1,1,0,1,1,1,1,1,0,0,1,1
126,0.667095583391285,0.275632547094233,AR,2022-12-10,1,1,1,1,1,1,1,1,1,1,1,1
127,2.50026946960613,0.3305023878082865,AZ,2022-10-30,0,1,1,0,1,0,0,1,0,0,1,0
128,2.63882291510872,0.2944610593443585,AZ,2022-10-31,1,1,1,1,1,1,0,0,0,0,1,1
129,1.82185706981524,0.25548965280513,AZ,2022-11-01,1,1,1,1,1,1,0,0,0,0,1,1
130,2.83595054892841,0.273536293324239,AZ,2022-11-02,1,1,0,1,1,1,0,0,0,0,1,1
131,6.57188854737786,0.3764109407933975,AZ,2022-11-03,0,0,1,1,0,1,0,0,0,0,0,1
132,2.14584933198175,0.2548521215812495,AZ,2022-11-04,1,1,0,1,1,1,0,0,0,0,1,1
133,4.28427963482271,0.3204067965352,AZ,2022-11-05,1,1,0,0,0,1,0,0,0,0,0,1
134,5.39218509221408,0.270285329388357,AZ,2022-11-06,1,0,1,0,1,1,0,0,0,0,0,1
135,5.26145049767871,0.2782303420392705,AZ,2022-11-07,1,0,1,1,1,0,0,0,0,1,1,0
136,2.5656592056825,0.29728191641591,AZ,2022-11-08,0,1,1,1,1,1,0,0,0,0,0,1
137,3.60446936949078,0.308330063311304,AZ,2022-11-09,1,1,1,1,1,0,0,0,0,0,0,0
138,2.67414303221595,0.3100381378763175,AZ,2022-11-10,1,1,0,1,1,1,0,0,0,0,0,1
139,12.5510556281612,0.370026818845044,AZ,2022-11-11,0,0,0,0,0,1,0,1,0,0,1,1
140,7.05429651030214,0.284257895325573,AZ,2022-11-12,1,0,1,0,1,1,0,0,0,0,0,1
141,1.95119618135076,0.308674603354742,AZ,2022-11-13,1,1,1,1,1,0,0,0,0,0,0,0
142,4.60076639523981,0.2813501298733355,AZ,2022-11-14,0,0,1,1,1,1,0,0,0,0,1,1
143,5.95053889896873,0.2891431239952175,AZ,2022-11-15,1,0,1,0,1,1,1,0,0,0,1,1
144,4.73454921311892,0.307236872240117,AZ,2022-11-16,0,1,1,0,1,1,0,0,0,0,1,1
145,13.4107646124317,0.2996428933144855,AZ,2022-11-17,1,0,1,0,1,1,0,0,1,0,0,1
146,7.45991215521105,0.297745206457675,AZ,2022-11-18,1,0,1,0,1,1,1,0,0,0,0,1
147,1.50963463669991,0.233685478264848,AZ,2022-11-19,1,1,1,1,1,1,1,0,1,0,1,1
148,8.1485173837059,0.3342846539644405,AZ,2022-11-20,1,0,1,0,1,1,0,0,0,0,0,1
149,10.9498038769341,0.283358917637579,AZ,2022-11-21,1,0,1,0,1,0,0,0,0,0,0,0
150,35.5318017328614,0.372606174355381,AZ,2022-11-22,1,0,0,0,1,0,0,0,0,0,0,0
151,15.6850293317359,0.322656698798291,AZ,2022-11-23,1,0,1,0,1,1,0,0,1,0,1,1
152,1.98334059334553,0.3375891850792355,AZ,2022-11-24,1,1,1,0,1,0,1,0,0,1,0,0
153,11.3179226069789,0.283979859264791,AZ,2022-11-25,1,0,1,0,1,1,0,0,0,0,0,1
154,14.1129194820503,0.3435171560892715,AZ,2022-11-26,0,0,1,0,1,0,0,0,0,0,0,0
155,13.7939253032878,0.2990852753437055,AZ,2022-11-27,1,0,1,0,1,1,1,0,0,0,0,1
156,17.4518518713809,0.280744132903184,AZ,2022-11-28,1,0,1,0,1,0,1,0,0,0,0,0
157,21.2136403952887,0.350013750838073,AZ,2022-11-29,1,0,1,0,1,0,0,0,1,0,0,0
158,14.294262564145,0.33155657580147,AZ,2022-11-30,1,0,1,0,1,1,1,0,1,0,0,1
159,21.7050620900071,0.403974521078633,AZ,2022-12-01,1,0,0,0,1,0,1,0,0,0,0,0
160,18.696076097777,0.380602704201738,AZ,2022-12-02,1,0,0,0,1,0,0,0,0,0,0,0
161,4.96363779504219,0.2896217280074265,AZ,2022-12-03,1,0,0,0,1,0,1,0,0,0,0,0
162,12.0408683658212,0.332903579419605,AZ,2022-12-04,1,0,0,0,1,1,1,0,0,0,0,1
163,34.5829228482582,0.362595130266216,AZ,2022-12-05,1,0,0,0,1,0,0,0,0,0,0,0
164,13.1055170899844,0.3152645647224715,AZ,2022-12-06,0,0,0,0,1,1,0,0,0,0,1,1
165,17.294043849412,0.290844034393423,AZ,2022-12-07,1,0,1,0,1,0,1,0,0,0,1,0
166,3.36194722826737,0.244172430618827,AZ,2022-12-08,1,1,0,0,1,0,1,0,0,0,0,0
167,10.0707212779345,0.302301932908266,AZ,2022-12-09,0,0,1,0,1,0,0,0,0,0,1,0
168,6.18980987116897,0.334894810411465,AZ,2022-12-10,1,0,0,0,0,1,1,0,0,0,0,1
169,9.2830589107372,0.291100088495416,CA,2022-10-30,0,1,1,0,1,0,0,0,0,0,0,0
170,8.2828312353127,0.290006510908109,CA,2022-10-31,1,1,1,1,1,0,0,0,0,0,0,0
171,8.5060671551702,0.295757290968334,CA,2022-11-01,1,1,1,1,1,0,0,0,0,0,0,0
172,4.21579962493944,0.2925766487222495,CA,2022-11-02,1,1,1,1,1,0,0,0,0,0,0,0
173,8.52366077705476,0.302216698598095,CA,2022-11-03,1,1,1,1,1,0,1,0,0,0,0,0
174,9.43627147891853,0.27877037433684,CA,2022-11-04,1,0,1,1,1,0,0,0,0,0,0,0
175,6.81332073752649,0.306065784000236,CA,2022-11-05,1,1,0,1,1,0,0,0,0,0,0,0
176,5.89817556718612,0.3113162846698485,CA,2022-11-06,1,1,1,1,1,0,0,0,0,0,0,0
177,10.2818275262624,0.3070403529844365,CA,2022-11-07,1,1,1,1,1,0,0,0,0,0,0,0
178,12.7783493814954,0.3104261088624225,CA,2022-11-08,1,1,1,0,1,0,0,0,0,0,0,0
179,9.91390280230225,0.295126515866001,CA,2022-11-09,0,0,1,1,1,0,0,0,0,0,0,0
180,8.05641301531687,0.3127298535407295,CA,2022-11-10,1,1,1,1,1,0,0,0,0,0,0,0
181,7.41470694003461,0.315322021421207,CA,2022-11-11,1,1,1,1,1,0,0,0,0,0,0,0
182,10.8812553374682,0.319530108055891,CA,2022-11-12,1,1,1,0,1,0,0,0,0,0,0,0
183,24.1106441435121,0.3163382573309975,CA,2022-11-13,0,0,1,0,0,0,0,0,0,0,0,0
184,20.673359962,0.313370344197121,CA,2022-11-14,1,0,0,0,0,0,0,0,0,0,0,0
185,21.7563060650716,0.316231401235074,CA,2022-11-15,1,0,0,0,0,0,0,0,0,0,0,0
186,46.8096708386199,0.32008155682014,CA,2022-11-16,0,0,1,0,1,0,0,0,0,0,0,0
187,35.537681181058,0.317695656485204,CA,2022-11-17,0,0,1,0,1,0,0,0,0,0,0,0
188,32.3868909095263,0.322455422790315,CA,2022-11-18,1,0,1,0,1,0,1,0,0,0,0,0
189,29.0459749611037,0.333788128812847,CA,2022-11-19,1,0,0,0,0,0,0,0,0,0,0,0
190,25.4129020532126,0.29846225911223,CA,2022-11-20,1,0,1,0,0,0,0,0,0,0,0,0
191,36.7822040282086,0.3228146395047785,CA,2022-11-21,1,0,1,0,1,0,0,0,0,0,1,0
192,34.9025557809649,0.300874611636636,CA,2022-11-22,1,0,1,0,1,0,0,0,0,0,0,0
193,31.5838843708884,0.3075955290380025,CA,2022-11-23,1,0,1,0,1,0,0,0,0,0,0,0
194,2.06138606170702,0.273657754761699,CA,2022-11-24,1,0,1,1,1,1,1,0,0,0,0,1
195,28.0318204195608,0.27753585027851,CA,2022-11-25,1,0,1,0,1,0,0,0,0,0,0,0
196,50.2189179486992,0.279198473507602,CA,2022-11-26,0,0,1,0,0,0,0,0,0,0,0,0
197,77.5460901899515,0.3182508509856505,CA,2022-11-27,0,0,1,0,1,0,0,0,0,0,0,0
198,56.7566741136794,0.283655982356756,CA,2022-11-28,1,0,1,0,1,0,0,0,0,0,0,0
199,39.0614203647822,0.278289685676279,CA,2022-11-29,1,0,1,0,0,0,0,0,0,0,0,0
200,31.7180194287098,0.2732524772329805,CA,2022-11-30,1,0,1,0,1,0,1,0,0,0,0,0
201,44.4925729791963,0.281650838355776,CA,2022-12-01,1,0,1,0,1,0,0,0,0,0,0,0
202,81.9646616565564,0.3101900813409295,CA,2022-12-02,1,0,0,0,1,0,0,0,0,0,0,0
203,84.0290628280875,0.311824000172945,CA,2022-12-03,1,0,0,0,0,0,0,0,0,0,0,0
204,44.8542991856551,0.2919065023881885,CA,2022-12-04,0,0,0,0,1,0,0,0,0,0,0,0
205,87.0433730272736,0.276714875760182,CA,2022-12-05,1,0,0,0,0,0,1,0,0,0,0,0
206,34.133622564956,0.255753658834621,CA,2022-12-06,1,0,0,0,0,0,0,0,0,0,0,0
207,83.9959818807132,0.2821267084659595,CA,2022-12-07,1,0,0,0,0,0,0,0,0,0,0,0
208,63.7292760152348,0.248245630535006,CA,2022-12-08,0,0,0,0,0,0,0,0,0,0,0,0
209,39.9635654629005,0.22767341430439,CA,2022-12-09,0,0,0,0,0,0,0,0,0,0,0,0
210,93.3576948075326,0.3022645111361435,CA,2022-12-10,0,0,0,0,0,0,0,0,0,0,0,0
211,0.735023594852227,0.1992971749006995,CO,2022-10-30,1,1,1,1,1,1,1,1,1,1,1,1
212,2.09709923216699,0.3213354675940355,CO,2022-10-31,1,0,1,0,1,1,1,0,1,0,1,1
213,1.50804429816769,0.3017815093644365,CO,2022-11-01,1,1,1,1,1,1,0,0,1,1,1,1
214,2.35527810044292,0.3481446410367975,CO,2022-11-02,1,0,0,1,1,1,0,0,0,0,1,1
215,1.6678677867244,0.248432836799647,CO,2022-11-03,1,1,1,1,1,1,0,0,0,0,1,1
216,1.35002734986306,0.2950628779424585,CO,2022-11-04,1,1,1,1,1,1,0,0,0,0,1,1
217,2.5836058566482,0.402579883188074,CO,2022-11-05,0,1,1,0,1,0,0,0,0,0,1,0
218,2.509895840289,0.32539323240824,CO,2022-11-06,0,0,1,1,1,1,0,0,0,1,1,1
219,1.86907020862995,0.266840959933388,CO,2022-11-07,1,1,1,1,1,1,1,0,0,0,1,1
220,1.90419340937102,0.300037827739364,CO,2022-11-08,0,1,1,1,1,1,0,0,0,0,1,1
221,1.66872978928646,0.252882584811632,CO,2022-11-09,1,1,1,1,1,1,1,0,0,0,1,1
222,2.52377939869014,0.310703379920376,CO,2022-11-10,1,1,1,0,0,0,0,0,1,0,0,0
223,1.75946103849191,0.3489767038029865,CO,2022-11-11,0,1,1,1,1,1,0,0,0,1,1,1
224,2.28887671495658,0.287746342012757,CO,2022-11-12,0,0,1,1,1,1,0,0,0,0,1,1
225,1.44474400538371,0.3747251615703605,CO,2022-11-13,1,1,0,0,1,1,1,0,0,0,1,1
226,1.98457894429608,0.2982824646550375,CO,2022-11-14,0,1,1,1,1,1,0,0,1,0,1,1
227,2.40876431097855,0.3345815813682265,CO,2022-11-15,0,1,1,1,1,0,0,0,1,0,1,0
228,2.27999119410185,0.329277830500374,CO,2022-11-16,0,1,1,0,1,0,0,0,1,1,1,0
229,2.28379520886759,0.265958132831164,CO,2022-11-17,1,0,1,1,1,1,0,0,1,0,0,1
230,4.5950664733515,0.381734023416913,CO,2022-11-18,1,0,1,0,1,1,0,0,1,0,1,1
231,0.614837515461611,0.224086471494239,CO,2022-11-19,1,1,1,1,1,1,1,0,1,0,1,1
232,1.0711936814268,0.0963322099155825,CO,2022-11-20,1,1,1,0,1,1,1,1,1,1,1,1
233,3.93116888775955,0.3243077931545365,CO,2022-11-21,1,0,1,0,1,1,0,0,0,0,0,1
234,2.18210393658894,0.3017292079628865,CO,2022-11-22,1,1,1,0,0,1,0,0,0,0,0,1
235,3.07508717231114,0.147179151850696,CO,2022-11-23,1,1,1,0,1,1,1,0,0,0,1,1
236,0.103048368185934,0.0638294788443295,CO,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1
237,2.0394984816919,0.140473263674754,CO,2022-11-25,0,0,1,0,1,1,0,0,0,0,1,1
238,2.93255357916176,0.4431590411657555,CO,2022-11-26,1,0,1,0,0,1,0,0,1,0,0,1
239,0.795319191304024,0.233596844135448,CO,2022-11-27,1,1,0,1,1,1,1,0,0,1,1,1
240,6.14603132257846,0.3344511947518345,CO,2022-11-28,1,0,1,0,1,1,1,0,1,0,1,1
241,2.58817187857727,0.3757905607570715,CO,2022-11-29,1,1,0,0,1,1,1,0,0,0,1,1
242,6.65520674058411,0.4282662888981445,CO,2022-11-30,1,0,1,0,0,1,1,0,0,0,0,1
243,2.53150585741621,0.197602554944331,CO,2022-12-01,1,0,0,1,1,1,1,0,0,0,0,1
244,6.18993538549288,0.424319772777784,CO,2022-12-02,1,0,1,0,1,1,1,0,0,0,1,1
245,2.21570302607316,0.373704929317657,CO,2022-12-03,1,0,1,0,1,1,1,0,0,0,1,1
246,3.47558076689518,0.368014092824458,CO,2022-12-04,1,0,0,0,0,1,1,0,0,0,0,1
247,3.17368664990316,0.3431747652783055,CO,2022-12-05,1,0,1,0,1,0,1,0,1,0,1,0
248,3.13390714161797,0.2209451588955005,CO,2022-12-06,1,0,1,0,1,1,0,0,1,0,1,1
249,3.30487132806548,0.2695098326459195,CO,2022-12-07,1,0,1,0,1,1,1,0,0,0,1,1
250,2.28731440053898,0.417573633412813,CO,2022-12-08,1,0,1,0,1,0,1,0,1,0,1,0
251,3.16443241904401,0.60545350210309,CO,2022-12-09,1,0,1,0,1,1,1,0,1,0,1,1
252,1.00605264406606,0.2311347389348665,CO,2022-12-10,1,1,1,1,1,0,1,1,1,0,1,0
253,1.25736696770183,0.223866787532431,CT,2022-10-30,1,0,1,1,1,1,0,0,0,1,1,1
254,3.45335603520133,0.268116720457017,CT,2022-10-31,1,0,1,0,1,0,0,0,0,0,1,0
255,1.52070753606209,0.279944228499037,CT,2022-11-01,1,1,1,1,1,1,0,0,1,0,0,1
256,1.01576011862632,0.297945243284249,CT,2022-11-02,1,1,1,1,1,1,0,0,1,1,1,1
257,3.22934678466084,0.292402938352779,CT,2022-11-03,1,0,1,0,1,1,1,0,0,0,1,1
258,1.2114638587053,0.30162254151269,CT,2022-11-04,1,1,1,1,1,0,1,1,1,1,0,0
259,2.52118472054521,0.3626394998527705,CT,2022-11-05,0,1,1,1,1,0,0,0,0,1,0,0
260,1.66268655763394,0.2696087457417015,CT,2022-11-06,1,0,1,1,1,1,0,0,1,0,0,1
