"","es_score","brier_score","location","target_date","X21L_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X21L_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.302236181932764,0.115400142102652,"AK",2022-12-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"2",1.6226456681086,0.683146784047219,"AK",2022-12-26,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
"3",6.72008644925959,1.28271609928023,"AK",2022-12-27,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"4",1.5567848069899,0.788830184290429,"AK",2022-12-28,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"5",0.801009591505354,0.567338336286354,"AK",2022-12-29,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"6",2.8992574216592,1.16922424856523,"AK",2022-12-30,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
"7",1.0170362525865,0.758828821170412,"AK",2022-12-31,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"8",0.812660336539645,0.790056766716244,"AK",2023-01-01,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"9",0.762054538272732,0.448458386086312,"AK",2023-01-02,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
"10",1.54840360689445,0.506365376055413,"AK",2023-01-03,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
"11",1.07269283560941,0.399403798907106,"AK",2023-01-04,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"12",0.494207860400905,0.113737705805371,"AK",2023-01-05,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"13",0.755742423467929,0.567757055214303,"AK",2023-01-06,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"14",0.567430183244168,0.670365282248352,"AK",2023-01-07,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"15",0.103896358901431,0.127797854616695,"AK",2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"16",0.812189187592666,0.605739201686959,"AK",2023-01-09,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"17",0.739945658306653,0.3079814379671,"AK",2023-01-10,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
"18",1.10830375458664,0.571086264516116,"AK",2023-01-11,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"19",0.936853784127117,0.158865005988403,"AK",2023-01-12,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"20",0.718953407976432,0.46345197437449,"AK",2023-01-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"21",0.152097282580104,0.180463478219365,"AK",2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22",0.156353570426951,0.192935462656232,"AK",2023-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23",0.464762893401144,0.393620350331292,"AK",2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24",1.37030052242584,0.472958418072845,"AK",2023-01-17,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1
"25",1.25191632279198,0.461529115202102,"AK",2023-01-18,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"26",0.796246870769537,0.652633770593367,"AK",2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"27",1.40119494138697,0.394203728294362,"AK",2023-01-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"28",NA,NA,"AK",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.284220811618266,0.53030551996314,"AK",2023-01-22,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"30",0.664577150094349,0.337609217067467,"AK",2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"31",1.97443363961515,0.531017881410783,"AK",2023-01-24,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1
"32",1.82282242174253,0.709581128253732,"AK",2023-01-25,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
"33",3.03420066457041,0.435012906249756,"AK",2023-01-26,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1
"34",0.971635673282134,0.665493935602028,"AK",2023-01-27,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"35",0.371596789763998,0.470553471851104,"AK",2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"36",0.522868071731821,0.503215000760288,"AK",2023-01-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"37",1.55298006847003,0.532190865149389,"AK",2023-01-30,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
"38",0.728259069516813,0.497137377222923,"AK",2023-01-31,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"39",0.632024784833264,0.417345056706511,"AK",2023-02-01,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"40",1.21878698919343,0.470208112432487,"AK",2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
"41",0.920023323582731,0.700450947647505,"AK",2023-02-03,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
"42",1.28536194083881,0.545789430893418,"AK",2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"43",NA,NA,"AL",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.9550501002768,0.55576978368675,"AL",2022-12-26,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1
"45",1.09074597186791,0.430181352627061,"AL",2022-12-27,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"46",1.81373701818123,0.730220406059395,"AL",2022-12-28,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1
"47",2.00716980644738,0.593627955249811,"AL",2022-12-29,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
"48",1.86080912813503,0.799364293965412,"AL",2022-12-30,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
"49",NA,NA,"AL",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1.2197705465512,0.453181255401447,"AL",2023-01-02,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
