...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
105,0.910682923346803,0.3079602452749495,AR,2022-12-31,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
106,0.108703581923732,0.0698013718101075,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,1.43822909135307,0.145611003128289,AR,2023-01-02,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
108,3.39752287966265,0.2511806593642385,AR,2023-01-03,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
109,5.71844103406049,0.227405289191129,AR,2023-01-04,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
110,3.92084580693704,0.340513752073089,AR,2023-01-05,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0
111,1.86894098480166,0.311968853641433,AR,2023-01-06,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
112,1.10850969076415,0.212063325634188,AR,2023-01-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
113,1.64586937706881,0.104389868495932,AR,2023-01-08,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
114,2.75585387071113,0.321524373448922,AR,2023-01-09,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
115,5.86210263574991,0.2491747529702205,AR,2023-01-10,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
116,4.75421678578166,0.2627082057979195,AR,2023-01-11,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0
117,4.04400837677823,0.3160993796191235,AR,2023-01-12,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0
118,2.38053841517757,0.303740654504109,AR,2023-01-13,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1
119,1.46763963670307,0.52173006103483,AR,2023-01-14,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
120,1.06929788350052,0.51878086022858,AR,2023-01-15,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
121,1.68259527133895,0.386505737975278,AR,2023-01-16,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
122,4.70029633933258,0.283979886181512,AR,2023-01-17,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1
123,3.28565885994234,0.326864146464351,AR,2023-01-18,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
124,1.96252078058456,0.3103773090280245,AR,2023-01-19,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
125,2.94306466598462,0.4253806842523815,AR,2023-01-20,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1
126,0.242902789911045,0.205788728828645,AR,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,2.58281948169786,0.2148656271001435,AZ,2022-12-11,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
128,5.02910888582413,0.290467310262877,AZ,2022-12-12,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
129,4.89080493128931,0.277142944599004,AZ,2022-12-13,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
130,2.11009854735454,0.237813706478256,AZ,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
131,2.79151510926922,0.2617498269335555,AZ,2022-12-15,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
132,1.94361538791639,0.2352410862641955,AZ,2022-12-16,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
133,2.22990352021113,0.2998756047690825,AZ,2022-12-17,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
134,1.53658024453599,0.216083022581803,AZ,2022-12-18,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
135,5.25588428998729,0.243979405750421,AZ,2022-12-19,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1
136,5.308754465011,0.29813494552245,AZ,2022-12-20,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
137,4.52288940041459,0.2885429605993615,AZ,2022-12-21,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
138,1.69712214111184,0.199812325181052,AZ,2022-12-22,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
139,1.50594466235756,0.242303495337054,AZ,2022-12-23,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
140,0.714982564405413,0.2322125728228395,AZ,2022-12-24,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
141,0.0575784181704951,0.0413742735513045,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,2.20812906357785,0.240531531669542,AZ,2022-12-26,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1
143,3.21218936782987,0.2030493950647425,AZ,2022-12-27,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
144,3.88338591771504,0.2986135332718355,AZ,2022-12-28,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
145,3.38797507882216,0.2995291701096075,AZ,2022-12-29,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1
146,2.48123927769183,0.2708340941767875,AZ,2022-12-30,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1
147,0.879533068106873,0.2362219747927275,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
148,0.658442650613961,0.038209437547473,AZ,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
149,5.41608670172949,0.2790003816928075,AZ,2023-01-02,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0
150,3.22615336320515,0.2508364248544355,AZ,2023-01-03,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0
151,1.99349472726276,0.2416248113611055,AZ,2023-01-04,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
152,1.68255153645363,0.2398924508294735,AZ,2023-01-05,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
153,2.56090997828377,0.193117820040458,AZ,2023-01-06,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
154,0.790753928456736,0.157874774000988,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
155,1.43545930025539,0.2634164756742915,AZ,2023-01-08,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
156,7.1621984887579,0.3230049168690425,AZ,2023-01-09,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
157,1.5399054327869,0.21242221275416,AZ,2023-01-10,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1
158,2.64207636178808,0.3001051320586185,AZ,2023-01-11,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
159,2.23980611820145,0.3550288194316525,AZ,2023-01-12,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
160,1.88234028746576,0.383591469248667,AZ,2023-01-13,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
161,1.64841038325976,0.37539320221427,AZ,2023-01-14,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
162,3.91565745680141,0.364941628129472,AZ,2023-01-15,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
163,4.42142368261767,0.3301554857051555,AZ,2023-01-16,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
164,1.87067182593664,0.2790360190898555,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
165,1.9187607314393,0.3511056969681295,AZ,2023-01-18,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
166,4.85260620192139,0.3861374123822845,AZ,2023-01-19,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1
167,2.31349896638807,0.3007840691521145,AZ,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
168,1.08307499968943,0.313694594900065,AZ,2023-01-21,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
169,14.9423196212373,0.2433588094624205,CA,2022-12-11,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
170,7.82824542144047,0.227836409578017,CA,2022-12-12,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
171,11.4809942870186,0.244486414662648,CA,2022-12-13,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
172,22.1339339928872,0.2819321870550135,CA,2022-12-14,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
173,9.48720648101347,0.2243174180486,CA,2022-12-15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
174,7.2518197502801,0.2341130879831485,CA,2022-12-16,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
175,14.4107133428464,0.2555623233064435,CA,2022-12-17,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
176,9.50174133450245,0.1976894387241115,CA,2022-12-18,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
177,12.0678453414223,0.2213958332158145,CA,2022-12-19,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
178,8.13520424714271,0.1756088582860185,CA,2022-12-20,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
179,11.2979785362551,0.222232123026897,CA,2022-12-21,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
180,32.1877916797463,0.247708449111919,CA,2022-12-22,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
181,28.6673377986468,0.2177279518292165,CA,2022-12-23,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
182,11.1043737527727,0.241693998446626,CA,2022-12-24,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
183,0.291457494825121,0.03411756822162195,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
184,18.7241125839081,0.232460592772981,CA,2022-12-26,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
185,24.9785858819197,0.228224465685164,CA,2022-12-27,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
186,17.6709409614284,0.2178477273016165,CA,2022-12-28,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
187,16.424956615881,0.2325214105967865,CA,2022-12-29,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
188,30.9518847805007,0.260169988146162,CA,2022-12-30,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
189,11.6087541220659,0.2780748396821775,CA,2022-12-31,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
190,0.980095240071822,0.1938950797265755,CA,2023-01-01,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
191,25.222694613541,0.2315421355259345,CA,2023-01-02,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
192,30.0067456284322,0.304006299142152,CA,2023-01-03,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
193,11.1172568569443,0.264809107286773,CA,2023-01-04,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
194,10.6011236189561,0.2644283685662915,CA,2023-01-05,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
195,15.3123232036433,0.2844838343520805,CA,2023-01-06,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
196,10.1912675890435,0.2670071382799415,CA,2023-01-07,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,9.01298463477055,0.267345974438786,CA,2023-01-08,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
198,13.7668046728128,0.2516512194457695,CA,2023-01-09,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
199,18.6469549584242,0.306304442403475,CA,2023-01-10,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
200,24.2003626264428,0.323420369150112,CA,2023-01-11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201,15.600299230838,0.286845741384404,CA,2023-01-12,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
202,13.1238186574044,0.308202840785673,CA,2023-01-13,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
203,9.58303702406604,0.2952808377278135,CA,2023-01-14,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
204,13.1784111147253,0.330801952248419,CA,2023-01-15,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
205,13.8229541647443,0.3165609733368645,CA,2023-01-16,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
206,15.650202584777,0.320328279661678,CA,2023-01-17,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
207,10.0771177654734,0.3012287527938055,CA,2023-01-18,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
208,5.08355355154176,0.347732705984893,CA,2023-01-19,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
209,9.16399937517851,0.31940257845729503,CA,2023-01-20,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
