...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
25,1.13031790937148,0.278852212026795,AK,2023-02-08,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
26,0.571445646247663,0.326449948315473,AK,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,1.05187153561105,0.04665617445449795,AK,2023-02-10,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
28,0.360374385226594,0.141031698396715,AK,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,0.419878498189461,0.03765466653605695,AK,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,2.72839165389596,0.311599252253566,AK,2023-02-13,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1
31,1.04252770051259,0.2488506682202865,AK,2023-02-14,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
32,1.25233628296911,0.29687645039162,AK,2023-02-15,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
33,0.609569625114655,0.02413553182078005,AK,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
34,0.391224946655929,0.122908557845078,AK,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
35,0.582311054633576,0.2006775429798555,AK,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,0.886434986412531,0.3878451458829925,AK,2023-02-19,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
37,0.700888220211717,0.1160200421929465,AK,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
38,0.439218415210626,0.1097783051570375,AK,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
39,NA,NA,AK,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.117232233539931,0.0105852478583758,AK,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,1.17395551434996,0.4503565919839015,AK,2023-02-24,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1
42,NA,NA,AK,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1.47152686148497,0.24947969164796,AL,2023-01-18,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1
47,0.267798407451729,0.1574569831764005,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
48,0.263427271321767,0.16890129982368501,AL,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.32531498215283,0.208089006336834,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,0.352180203228849,0.2227568592230005,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,0.331828750829581,0.2714939523860065,AL,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
54,0.960239614784745,0.4682641246844245,AL,2023-01-26,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
55,0.495881867689713,0.2508856970481885,AL,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
56,0.995999866843643,0.70431689912887,AL,2023-01-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
57,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,1.04265114991626,0.1898359037200225,AL,2023-01-30,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
59,0.222132687863051,0.175266634193732,AL,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.872331416964444,0.3493238349147285,AL,2023-02-02,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
62,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,0.14930620484781,0.123999634466349,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,0.665590731760683,0.446812510619576,AL,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
65,0.414709083696277,0.28517600112945,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
66,0.738596466369297,0.4884335607228925,AL,2023-02-07,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
67,0.81638122055629,0.0842931565992775,AL,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,1.07186416550034,0.75047586475433,AL,2023-02-09,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
69,0.0798984417097989,0.0685613825907155,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0533840728939712,0.04953773894556285,AL,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,0.156894944364465,0.04428796440997445,AL,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
74,0.292087142230324,0.0395273317550792,AL,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
75,0.0391625999011226,0.0352216417698656,AL,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0240881298588413,0.02188813116553955,AL,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,0.0220282712407908,0.01937213593071325,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,1.12097662059714,0.758735294538005,AL,2023-02-22,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
82,0.0159499106470533,0.0151251729756783,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,1.15284684959239,0.449289833813037,AL,2023-02-24,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
84,1.28266698059726,0.891356407343,AL,2023-02-25,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
85,4.20982323269606,0.49114383685389,AR,2023-01-15,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1
86,7.02788543896898,0.609457256727625,AR,2023-01-16,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1
87,3.58992511669581,0.2439719867520485,AR,2023-01-17,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0
88,4.28825197801711,0.342972544934263,AR,2023-01-18,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
89,2.63466020865995,0.2766903429569495,AR,2023-01-19,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1
90,3.31493642629956,0.4295582563870785,AR,2023-01-20,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1
91,1.41207566435871,0.50574774435508,AR,2023-01-21,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1
92,0.92415607878946,0.1993464241655325,AR,2023-01-22,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
93,2.68029380450261,0.2452028453078315,AR,2023-01-23,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
94,4.2915484516128,0.330215872654602,AR,2023-01-24,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1
95,2.93189439492123,0.329782189549143,AR,2023-01-25,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1
96,1.67879929432773,0.2285642206351865,AR,2023-01-26,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
97,2.82801351782823,0.354328898455531,AR,2023-01-27,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
98,0.470510159458683,0.2413729936684775,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
99,1.21693604904026,0.3329709388965335,AR,2023-01-29,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
100,15.3235859347018,0.52824340451942,AR,2023-01-30,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
101,0.393219204371667,0.16487555901585,AR,2023-01-31,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
102,2.88161158933867,0.480371216719969,AR,2023-02-01,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
103,0.385925036980668,0.2317460296950295,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
104,0.660277635008914,0.2301045597936495,AR,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
105,1.27384353693834,0.379298680821549,AR,2023-02-04,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
106,0.774362662751577,0.51442431780497,AR,2023-02-05,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
107,5.90203612352136,0.4672582233700545,AR,2023-02-06,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
108,4.1638187300791,0.502720796991735,AR,2023-02-07,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
109,1.09192551409605,0.32910561117806,AR,2023-02-08,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
110,0.551490316316581,0.2468609970103265,AR,2023-02-09,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
111,6.2046608187693,0.4691516768734905,AR,2023-02-10,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1
112,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.161864916255098,0.1391101605184085,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
114,2.95029560778631,0.538646043129505,AR,2023-02-13,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
115,5.31888582576357,0.4858718638164165,AR,2023-02-14,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1
116,2.32242599538148,0.296898206839502,AR,2023-02-15,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
117,2.7921859012505,0.293586367470243,AR,2023-02-16,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1
118,3.19986162718156,0.3137509671684415,AR,2023-02-17,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1
119,0.243574254634992,0.2532657692131815,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
120,1.02901283582801,0.281460762496689,AR,2023-02-19,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
121,1.16530062520135,0.3316348224589165,AR,2023-02-20,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
122,5.14435731148996,0.330053801320525,AR,2023-02-21,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1
123,1.17812058496921,0.296708232101017,AR,2023-02-22,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
124,1.90061915084281,0.2366549813039335,AR,2023-02-23,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
125,1.69829644033295,0.2302601958805525,AR,2023-02-24,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
126,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.2065431791518,0.3342156671072945,AZ,2023-01-15,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
128,4.08615121359006,0.3318515843478635,AZ,2023-01-16,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
129,1.58083666357478,0.2764920833335105,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
130,1.12630778866591,0.331763431938878,AZ,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
131,3.23935373532366,0.3419307658626605,AZ,2023-01-19,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
132,1.53532705675682,0.261658641422655,AZ,2023-01-20,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
133,0.691324544883172,0.260829359042411,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
134,0.387411869312754,0.25591510098074,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,3.94088197386354,0.3198186319497245,AZ,2023-01-23,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
136,2.75906572634748,0.401514585557386,AZ,2023-01-24,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0
137,1.21899888496371,0.324835383288055,AZ,2023-01-25,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
138,2.31636534388605,0.362814236255364,AZ,2023-01-26,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1
139,1.06746071442201,0.312481797052482,AZ,2023-01-27,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
140,0.889097728207117,0.3525576484250915,AZ,2023-01-28,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
141,3.06467082788287,0.375957904405338,AZ,2023-01-29,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
142,1.96476388823258,0.2615560933179765,AZ,2023-01-30,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
143,4.51488828402424,0.2435271166525635,AZ,2023-01-31,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0
144,9.86422719829141,0.378945748463316,AZ,2023-02-01,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1
145,1.65169642087169,0.167642653308804,AZ,2023-02-02,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
146,2.06727378005017,0.307173292997583,AZ,2023-02-03,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
147,0.745750521733641,0.2692135730129755,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
148,1.68873341514665,0.2498927129426485,AZ,2023-02-05,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
149,1.85647159234648,0.2435664477497125,AZ,2023-02-06,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1
150,1.34379755376768,0.250376341774992,AZ,2023-02-07,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
151,2.42776141264232,0.0805042404584675,AZ,2023-02-08,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1
152,0.561615260009169,0.162343781129947,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
153,1.6747543023299,0.343278649012492,AZ,2023-02-10,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
154,0.726644031083774,0.1809871602372225,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155,7.20634270765639,0.305922086507415,AZ,2023-02-12,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
156,10.0043831150416,0.2556521586329585,AZ,2023-02-13,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
157,0.951808487623548,0.1228551332750655,AZ,2023-02-14,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
158,2.00034934696412,0.242466565363281,AZ,2023-02-15,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1
159,1.57877521210078,0.194647553670096,AZ,2023-02-16,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0
160,2.18107234964931,0.1893902654310965,AZ,2023-02-17,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1
161,2.14478681397293,0.218831326538533,AZ,2023-02-18,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
162,4.31902355988269,0.308263741304531,AZ,2023-02-19,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
163,8.37911498328773,0.1798749595183035,AZ,2023-02-20,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
164,2.16622029653508,0.1697272154036495,AZ,2023-02-21,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
165,3.37608081037805,0.2816730291497325,AZ,2023-02-22,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
166,0.540156721692231,0.092915638881579,AZ,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
167,1.5321022275916,0.188541450868206,AZ,2023-02-24,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1
168,1.97535388408372,0.319045576821443,AZ,2023-02-25,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1
169,13.311303527195,0.3313253906070445,CA,2023-01-15,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
170,15.2257315533881,0.3183260510788935,CA,2023-01-16,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
171,12.0674445077191,0.318248177164416,CA,2023-01-17,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
172,4.86512059909133,0.2920341911026845,CA,2023-01-18,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
173,4.26734106147851,0.3445684611296505,CA,2023-01-19,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
174,6.62957203152286,0.313889980382617,CA,2023-01-20,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0
175,7.01549803772732,0.273407082469465,CA,2023-01-21,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1
176,4.39046357162821,0.3068104117740005,CA,2023-01-22,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
177,6.94887022252951,0.3136868563897175,CA,2023-01-23,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
178,5.15061356973708,0.2692432243406335,CA,2023-01-24,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1
179,6.70531070013532,0.3186447262225695,CA,2023-01-25,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0
180,4.02451300032057,0.305484471238754,CA,2023-01-26,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0
181,6.9774320277278,0.3320104152795135,CA,2023-01-27,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
182,5.84482248688158,0.312438129682481,CA,2023-01-28,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
183,5.43444613395733,0.31197995972942,CA,2023-01-29,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
184,4.65138882434263,0.3032576513169615,CA,2023-01-30,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1
185,2.52625926310371,0.2912165261193015,CA,2023-01-31,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0
186,3.23471768907836,0.282666182156501,CA,2023-02-01,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
187,10.1463242665837,0.3059968377185335,CA,2023-02-02,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
188,6.47074582792768,0.2785452801656335,CA,2023-02-03,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
189,5.47885890487483,0.296433879941191,CA,2023-02-04,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
190,11.5262514684712,0.2939137330735735,CA,2023-02-05,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0
191,4.60255229098868,0.2466900925189055,CA,2023-02-06,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
192,10.290085954333,0.3031839504340795,CA,2023-02-07,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
193,5.91353596714649,0.244646979440783,CA,2023-02-08,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1
194,10.3257667740881,0.252437212813503,CA,2023-02-09,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
195,8.37040923979284,0.2619220080830695,CA,2023-02-10,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
196,8.76078364419971,0.295991840753473,CA,2023-02-11,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
197,4.74570848504834,0.192256202372904,CA,2023-02-12,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
198,4.80964485371911,0.1573908657763115,CA,2023-02-13,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1
199,2.24772896052427,0.1539549034121975,CA,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
200,16.079555131485,0.225298292122497,CA,2023-02-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
201,19.377241486482,0.2299132749110995,CA,2023-02-16,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
202,6.53412122729861,0.2240013007725285,CA,2023-02-17,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
203,4.25309703799964,0.210440331876066,CA,2023-02-18,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
204,2.36051084925312,0.1657788491071255,CA,2023-02-19,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
205,1.93110789132356,0.1438176379151345,CA,2023-02-20,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
206,5.92934562060345,0.188407762320847,CA,2023-02-21,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0
207,7.40282942456036,0.172972959162355,CA,2023-02-22,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
208,18.366264035493302,0.193194887288041,CA,2023-02-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209,4.29250214294837,0.119424853308992,CA,2023-02-24,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
210,11.2223966057208,0.2534875776571815,CA,2023-02-25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
211,1.07847490311953,0.343922297321446,CO,2023-01-15,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
212,1.3832748696293,0.368558578111193,CO,2023-01-16,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
213,1.94666749931949,0.350216830935564,CO,2023-01-17,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1
214,0.375007892281206,0.2542185937712565,CO,2023-01-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
215,0.452013197077357,0.250684618295626,CO,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
216,3.494130962476,0.29479268668947,CO,2023-01-20,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1
217,0.214122602733634,0.2537468156918635,CO,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
218,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.956299155420222,0.218031986626675,CO,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
220,1.26819723864013,0.40152242315264,CO,2023-01-24,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
221,1.84786952476109,0.282982535391159,CO,2023-01-25,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1
222,1.12975357191521,0.364453299939702,CO,2023-01-26,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
223,0.967495299439536,0.2427491777048065,CO,2023-01-27,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
