...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
44,0.0725744135126036,0.062047949364475,AL,2022-10-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1
45,0.251012673002869,0.0654834871733565,AL,2022-10-25,1,1,1,1,1,1,1,1,0,0,1,1,1,1
46,0.812187592687908,0.3424242298291195,AL,2022-10-26,1,1,1,1,1,1,1,1,0,0,1,0,1,1
47,2.0311319756481,0.723290367039685,AL,2022-10-27,1,1,0,0,1,1,1,1,1,0,0,1,1,1
48,NA,NA,AL,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.552009332245752,0.3214028161616725,AL,2022-10-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,0.679884212855548,0.351388738980615,AL,2022-10-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
51,0.540312297083878,0.1809333642650665,AL,2022-10-31,1,1,1,1,1,1,1,1,0,0,1,0,1,1
52,0.56729967860676,0.2843639934713325,AL,2022-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,0.373048547643314,0.2359797953338835,AL,2022-11-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1
54,1.67931188948347,0.3982134232424405,AL,2022-11-03,1,0,0,1,1,1,1,1,0,0,1,1,1,1
55,0.695505280107712,0.455064247456283,AL,2022-11-04,1,1,1,1,0,1,1,1,1,0,1,0,1,1
56,0.975813382462996,0.678132689293835,AL,2022-11-05,1,1,1,0,1,1,1,1,0,1,0,1,1,1
57,0.65119734693901,0.4176574505718785,AL,2022-11-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1
58,0.58053043732886,0.2516658004939675,AL,2022-11-07,1,1,1,1,1,1,1,1,0,1,0,0,1,1
59,0.592477198144192,0.1648122811207545,AL,2022-11-08,1,1,1,1,1,1,1,1,0,0,1,1,1,1
60,0.640009057515101,0.3288431436798395,AL,2022-11-09,1,1,1,1,1,1,1,1,0,0,0,0,1,1
61,0.738620426827879,0.254852779925906,AL,2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,0.483337239858957,0.323377194815578,AL,2022-11-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
63,0.375951513776845,0.246410776725806,AL,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,0.253767446146042,0.2594717076928795,AL,2022-11-13,1,1,1,1,1,1,1,1,1,0,0,0,1,1
65,1.00257317853192,0.2691494141639195,AL,2022-11-14,1,1,1,1,0,1,1,1,1,0,1,0,1,1
66,NA,NA,AL,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.42649093038728,0.2580927592520395,AL,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,0.852511990370065,0.350088138696561,AL,2022-11-17,1,1,1,0,1,1,1,1,1,0,0,1,1,1
69,1.29648287693103,0.2033046142267455,AL,2022-11-18,1,1,0,1,0,1,1,1,0,0,1,0,1,1
70,NA,NA,AL,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.973469092018619,0.435395302348905,AL,2022-11-21,1,1,1,1,1,1,0,1,1,0,1,1,1,0
73,0.860527811308054,0.4019917653561235,AL,2022-11-22,1,0,1,1,1,1,1,1,0,0,1,0,1,1
74,0.236564115009255,0.1354920585112585,AL,2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,NA,NA,AL,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.895728521532081,0.422973203893721,AL,2022-11-25,1,1,1,0,1,1,1,1,0,0,0,1,1,1
77,NA,NA,AL,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.533203426841791,0.17137685394413,AL,2022-11-28,1,1,1,1,1,1,1,1,1,0,1,0,0,1
80,1.06404313541184,0.381888314664426,AL,2022-11-29,1,1,0,1,1,1,1,1,1,0,1,0,1,1
81,0.83778818368418,0.2519579020337025,AL,2022-11-30,1,1,1,1,1,0,1,1,0,0,1,0,0,1
82,1.25969097625613,0.3181539601933935,AL,2022-12-01,1,1,0,1,1,1,1,1,1,0,1,0,1,1
83,0.936781766110908,0.324453211585087,AL,2022-12-02,1,1,0,1,1,1,1,1,1,0,1,0,1,1
84,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.231059876193133,0.02363244130154095,AR,2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,1.95899930773337,0.23301919616497,AR,2022-10-24,1,1,0,1,0,1,1,0,0,0,1,0,0,1
87,2.12661039156712,0.250162313757797,AR,2022-10-25,0,1,0,1,1,1,1,0,0,0,1,0,1,1
88,0.498724032569106,0.205584388987459,AR,2022-10-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
89,0.509743794671396,0.1472159685811025,AR,2022-10-27,1,1,1,1,1,1,1,1,0,0,1,1,1,1
90,0.276563934474111,0.03163625278983785,AR,2022-10-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1
91,0.470596092375128,0.03381985709150495,AR,2022-10-29,1,1,1,1,1,1,1,1,0,0,1,1,1,1
92,1.28570479194579,0.399077384998028,AR,2022-10-30,0,1,0,1,1,1,1,0,0,0,1,0,1,1
93,1.73661714305081,0.2764671609074995,AR,2022-10-31,1,0,0,1,1,1,1,0,0,0,1,0,1,1
94,1.4317055023144,0.36275605339214,AR,2022-11-01,1,1,0,1,0,1,1,1,1,1,0,0,1,1
95,2.76942082927354,0.189729911956558,AR,2022-11-02,1,0,1,1,0,1,1,1,0,0,1,0,0,1
96,1.44358407242496,0.1425180540219605,AR,2022-11-03,1,1,1,0,1,1,1,1,0,0,1,0,0,1
97,1.27348897995879,0.3381097896422545,AR,2022-11-04,1,1,1,1,0,1,1,1,0,1,1,0,1,1
98,1.30929914051725,0.3128761412149685,AR,2022-11-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
99,1.37587720558022,0.640858304158695,AR,2022-11-06,1,0,0,1,1,1,1,1,0,0,1,0,1,1
100,0.499813349614806,0.0677752258229755,AR,2022-11-07,1,1,1,1,1,1,1,1,1,0,0,1,1,1
101,1.25792080395172,0.288571967776444,AR,2022-11-08,1,0,1,0,1,1,1,1,0,1,0,0,1,1
102,0.486443749950068,0.1715776910508145,AR,2022-11-09,1,1,1,1,1,1,1,1,0,0,1,0,0,1
103,1.7574483441862,0.0872548800542315,AR,2022-11-10,1,1,0,1,0,1,1,1,1,0,1,1,0,1
104,0.34064608063259,0.094943988202472,AR,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.119315939495127,0.103282392954811,AR,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,3.06769489067859,0.388948029819748,AR,2022-11-14,1,0,0,1,0,1,1,1,0,0,1,0,0,1
108,0.840365887383919,0.4031773516781415,AR,2022-11-15,1,0,1,1,1,1,1,1,0,0,1,0,0,1
109,0.176497218284734,0.143610340801994,AR,2022-11-16,1,1,1,1,1,1,1,1,0,0,1,1,1,1
110,1.22911498851856,0.242760526343306,AR,2022-11-17,1,1,1,1,1,1,1,1,1,0,1,1,0,1
111,1.04023695166163,0.2883973651311485,AR,2022-11-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1
112,0.939926630852589,0.4425207417780575,AR,2022-11-19,1,1,1,1,1,1,0,1,1,1,1,0,1,0
113,0.710029026395609,0.2817018700994775,AR,2022-11-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1
114,1.87983560635921,0.2675875673700265,AR,2022-11-21,1,1,0,1,0,1,1,1,0,0,1,0,0,1
115,3.86087365101424,0.324667564710851,AR,2022-11-22,1,1,0,0,0,1,1,1,0,0,0,0,0,1
116,2.07368054634133,0.353559831046804,AR,2022-11-23,1,1,0,1,1,1,0,1,0,0,1,0,0,0
117,0.884634158670076,0.4029743359484515,AR,2022-11-24,1,1,1,1,1,1,0,1,1,1,1,0,1,0
118,2.65610703769215,0.236893974222078,AR,2022-11-25,1,1,0,1,0,1,1,1,1,0,1,0,0,1
119,2.33096084049126,0.692238056949685,AR,2022-11-26,1,1,0,0,0,1,0,1,1,1,0,0,1,0
120,0.73690834773881,0.3923037842400405,AR,2022-11-27,1,0,1,1,1,1,1,1,0,0,1,0,0,1
121,4.06801895135311,0.300571595908598,AR,2022-11-28,1,1,0,1,0,1,1,1,0,0,1,0,1,1
122,2.54271540189975,0.2924464244987355,AR,2022-11-29,1,1,0,1,1,1,1,1,1,0,1,0,0,1
123,1.38509212720901,0.305652570565765,AR,2022-11-30,1,0,1,1,1,1,1,1,0,0,1,0,0,1
124,1.75382281972512,0.3313814036433195,AR,2022-12-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1
125,2.05802408358177,0.232879997681792,AR,2022-12-02,1,1,0,0,0,1,1,1,1,0,1,0,0,1
126,0.885157898938808,0.42035557162204,AR,2022-12-03,1,1,1,0,1,1,1,1,1,1,0,1,0,1
127,0.856836865763982,0.125369771344358,AZ,2022-10-23,1,1,1,1,1,1,1,1,0,0,1,0,1,1
128,2.02874083272603,0.256865941039888,AZ,2022-10-24,1,1,1,1,0,1,1,1,1,0,0,0,1,1
129,2.43057296986465,0.2766405451820315,AZ,2022-10-25,0,1,0,0,1,1,1,0,0,0,0,1,0,1
130,1.50278156563941,0.2370811793733985,AZ,2022-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,3.45492420927289,0.3392637123089905,AZ,2022-10-27,1,0,0,1,0,1,1,1,0,1,1,0,1,1
132,1.6968307525175,0.207074241452664,AZ,2022-10-28,1,1,1,1,1,1,1,1,1,0,0,0,1,1
133,3.01154356898546,0.360444194727024,AZ,2022-10-29,1,0,0,1,1,1,1,1,0,0,0,0,1,1
134,2.5169388581697,0.3305988911489985,AZ,2022-10-30,0,0,1,1,0,1,1,0,0,0,0,0,1,1
135,2.81206147795615,0.294361470393539,AZ,2022-10-31,1,1,1,0,1,1,1,1,0,1,0,0,1,1
136,2.05804237850592,0.2557359982975205,AZ,2022-11-01,1,1,1,1,1,1,1,1,0,0,0,0,1,1
137,3.48266873788248,0.273784795751034,AZ,2022-11-02,1,1,1,0,0,1,1,1,0,0,1,0,0,1
138,6.29861116675081,0.3753473885933025,AZ,2022-11-03,1,0,0,1,1,0,1,1,0,0,1,0,0,1
139,2.14571080691712,0.254755088221049,AZ,2022-11-04,1,1,1,1,1,1,1,1,1,0,0,0,0,1
140,4.84073652576197,0.3207617188263745,AZ,2022-11-05,1,1,1,0,0,0,1,1,1,0,0,0,0,1
141,5.70222166338544,0.2718972342381345,AZ,2022-11-06,1,1,0,1,0,1,1,1,1,0,1,0,1,1
142,5.54305741441031,0.2787042393271805,AZ,2022-11-07,0,1,0,0,1,1,1,0,0,0,0,0,0,1
143,2.87777807851267,0.2974087784903445,AZ,2022-11-08,1,0,1,1,1,1,1,1,0,0,1,0,0,1
144,3.08814303061191,0.307969098635622,AZ,2022-11-09,0,1,1,1,1,1,0,0,0,0,0,0,0,0
145,2.98927426620499,0.3100221510524225,AZ,2022-11-10,1,1,1,0,1,1,1,1,1,1,0,0,0,1
146,13.4590104989372,0.3724072803018755,AZ,2022-11-11,1,0,0,0,0,0,1,1,0,0,0,0,0,1
147,7.88823562034798,0.286614993919395,AZ,2022-11-12,1,1,0,1,0,1,1,1,1,0,0,0,0,1
148,1.81441398679226,0.3081234562215055,AZ,2022-11-13,1,1,1,1,1,1,0,1,1,1,0,0,0,0
149,5.931995987595,0.2822626802196395,AZ,2022-11-14,1,1,0,1,0,1,1,1,0,1,0,0,1,1
150,7.27868001455672,0.29061384276478,AZ,2022-11-15,1,1,0,1,0,1,1,1,1,0,0,0,0,1
151,6.24392568714503,0.308592338171375,AZ,2022-11-16,1,0,0,1,0,1,1,1,0,0,0,0,0,1
152,14.0612394916871,0.301891068223752,AZ,2022-11-17,1,1,0,1,0,1,1,1,0,0,1,0,1,1
153,8.82997018849479,0.2998692276859415,AZ,2022-11-18,1,1,0,1,0,1,1,1,0,0,0,0,0,1
154,1.57513385068285,0.233961082693407,AZ,2022-11-19,1,1,1,1,1,1,1,1,1,0,0,1,1,1
155,9.28774554012835,0.3384568953714935,AZ,2022-11-20,1,1,0,1,0,1,1,1,1,0,0,0,0,1
156,12.7510776937939,0.285291696338655,AZ,2022-11-21,0,1,0,1,0,1,1,0,0,0,0,0,1,1
157,38.6951893816278,0.377926892302136,AZ,2022-11-22,0,1,0,0,0,1,1,0,0,0,0,0,0,1
158,17.8119081748871,0.327216065202993,AZ,2022-11-23,1,1,0,1,0,1,1,1,1,0,0,0,0,1
159,2.06540951553931,0.3405382239289175,AZ,2022-11-24,0,1,1,1,0,1,1,0,1,0,0,0,1,1
160,13.1269513436249,0.2865656589875505,AZ,2022-11-25,1,1,0,1,0,1,1,1,1,0,0,0,1,1
161,15.3299055345466,0.347447137587433,AZ,2022-11-26,0,0,0,1,0,1,0,0,0,0,0,0,0,0
162,14.2339814291908,0.3021348991347845,AZ,2022-11-27,1,1,0,1,0,1,1,1,1,0,0,0,0,1
163,20.8113991010801,0.2829565060265715,AZ,2022-11-28,0,1,0,0,0,1,1,0,1,0,0,0,0,1
164,23.3249103454393,0.353839184180219,AZ,2022-11-29,0,1,0,1,0,1,0,0,1,0,0,0,0,0
165,15.5087360088418,0.3356505727119695,AZ,2022-11-30,1,1,0,0,0,1,1,1,1,0,0,0,0,1
166,24.243095982451,0.408774122024244,AZ,2022-12-01,1,1,0,0,0,1,0,1,1,0,0,0,0,0
167,19.9180182084556,0.3845215932340585,AZ,2022-12-02,1,1,0,0,0,1,0,1,0,0,0,0,0,0
168,5.58684683041411,0.291694559693639,AZ,2022-12-03,0,1,0,0,0,1,1,0,1,0,0,0,1,1
169,4.5125210380304,0.2520180296940155,CA,2022-10-23,0,1,1,1,1,1,0,0,1,0,0,0,1,0
170,12.0030043745503,0.2867260938643425,CA,2022-10-24,0,1,0,0,0,0,1,0,0,0,0,0,0,1
171,10.0009365678831,0.282478807463326,CA,2022-10-25,1,1,0,1,0,1,1,0,1,0,1,0,0,1
172,7.5413942464736,0.2795249481703065,CA,2022-10-26,0,1,0,1,1,1,1,1,0,0,0,0,0,1
173,6.88686811484535,0.2775018455869285,CA,2022-10-27,0,1,0,1,1,1,1,0,0,0,0,0,0,1
174,6.80274261685202,0.2239453504939,CA,2022-10-28,0,1,0,0,1,1,1,0,0,0,0,0,0,1
175,5.44890904905823,0.26230949506442103,CA,2022-10-29,0,1,1,1,1,1,0,0,0,1,0,0,0,0
176,8.49178865595452,0.291861147470032,CA,2022-10-30,0,0,1,1,0,1,0,0,1,0,0,0,0,0
177,7.16658573061068,0.289399594155563,CA,2022-10-31,1,1,1,1,1,1,0,0,0,0,0,0,0,0
178,7.14081031810416,0.295158774003773,CA,2022-11-01,0,1,1,1,1,1,1,0,0,0,0,0,0,1
179,4.3472676863079,0.2924049693375135,CA,2022-11-02,1,1,1,1,1,1,1,0,0,0,0,0,0,1
180,7.46480909723992,0.301616156615025,CA,2022-11-03,0,1,1,1,1,1,0,0,0,0,0,0,0,0
181,8.13630472629053,0.2794871399443565,CA,2022-11-04,0,1,0,1,1,1,0,0,1,0,1,0,1,0
182,6.19297013786507,0.306635481288012,CA,2022-11-05,0,1,1,0,1,1,1,0,0,0,0,0,1,1
183,6.21505390684284,0.311051126750311,CA,2022-11-06,0,0,1,1,1,1,1,0,0,0,0,0,0,1
184,10.4417251209254,0.30743011754301,CA,2022-11-07,0,1,1,1,1,1,0,0,0,0,0,0,0,0
185,9.56649617925492,0.311100138977727,CA,2022-11-08,0,1,1,1,1,1,0,0,0,0,0,0,0,0
186,8.93552954437979,0.2959775995219245,CA,2022-11-09,1,0,1,1,1,1,0,0,0,0,0,0,0,0
187,7.19634512134855,0.3125234573482805,CA,2022-11-10,0,1,1,1,1,1,0,0,0,1,0,0,0,0
188,7.22730759120523,0.3156109480622225,CA,2022-11-11,1,1,1,1,1,0,0,0,0,0,0,0,1,0
189,9.80877755584472,0.3202981040340275,CA,2022-11-12,0,1,1,1,0,0,0,0,0,0,0,0,0,0
190,26.4131624751136,0.3194015237553755,CA,2022-11-13,0,0,0,1,0,1,0,0,0,0,0,0,0,0
191,17.4488652101962,0.3147312735275085,CA,2022-11-14,0,1,1,0,0,1,1,0,0,0,0,0,0,1
192,22.7991190491885,0.318762199734129,CA,2022-11-15,0,1,0,0,0,0,0,1,0,0,0,0,0,0
193,41.8117626912373,0.3232132776706825,CA,2022-11-16,0,0,0,1,0,1,0,0,0,0,0,0,0,0
194,36.9125320732463,0.321248883836253,CA,2022-11-17,1,0,0,1,0,1,0,0,0,0,0,0,0,0
195,32.0265503363932,0.327312205481663,CA,2022-11-18,0,1,0,1,0,1,1,0,1,0,0,0,0,1
196,27.3825154711502,0.339531812648238,CA,2022-11-19,1,1,0,0,0,0,0,0,1,0,0,0,0,0
197,26.8229713777337,0.301699868121543,CA,2022-11-20,0,1,0,1,0,0,0,0,1,0,0,0,1,0
198,42.1694238258888,0.326671249037124,CA,2022-11-21,0,1,0,1,0,0,0,0,0,0,0,0,0,0
199,33.1753994386043,0.304109648437676,CA,2022-11-22,0,1,0,1,0,1,0,0,0,0,0,0,0,0
200,32.8623410142198,0.311376107772743,CA,2022-11-23,0,1,0,1,0,0,0,0,0,0,0,0,1,0
201,2.10703897289976,0.276133698267168,CA,2022-11-24,1,1,0,1,0,1,1,1,1,0,0,0,0,1
202,30.8648020516621,0.2796439416100965,CA,2022-11-25,0,1,0,1,0,1,0,0,0,0,1,0,0,0
203,50.7656121549212,0.281632248427113,CA,2022-11-26,0,0,0,1,0,0,0,0,0,0,0,0,0,0
204,74.7040980048679,0.322907106422832,CA,2022-11-27,0,0,0,1,0,1,0,0,0,0,0,0,0,0
205,55.0940142437651,0.286890438422886,CA,2022-11-28,0,1,0,1,0,1,0,0,0,0,0,0,0,0
206,45.1456049814832,0.281253066345126,CA,2022-11-29,0,1,0,0,0,1,0,0,0,0,0,0,0,0
207,33.727445787468596,0.2765487340883475,CA,2022-11-30,0,1,0,1,0,1,0,0,1,0,0,0,0,0
208,46.9103513225148,0.2852311884685775,CA,2022-12-01,0,1,0,0,0,1,0,0,0,0,1,0,0,0
209,97.0932284416351,0.3149877926829695,CA,2022-12-02,0,1,0,0,0,1,0,0,1,0,0,0,0,0
210,85.9788861115618,0.3166078110501855,CA,2022-12-03,0,1,0,0,0,1,0,0,0,0,0,0,0,0
211,0.10442159783123,0.0704200979626635,CO,2022-10-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
212,1.29057331610857,0.2530819772739665,CO,2022-10-24,1,1,1,1,1,1,0,1,1,0,1,0,1,0
213,2.10504823232319,0.2789329260990595,CO,2022-10-25,1,0,1,0,1,1,1,1,0,0,0,0,1,1
214,1.14639318346922,0.2049161882164245,CO,2022-10-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
215,2.29916012536021,0.3234083271124525,CO,2022-10-27,0,0,1,1,1,1,1,0,0,0,1,0,1,1
216,1.05813513713204,0.266244224607783,CO,2022-10-28,1,1,1,1,1,1,1,1,0,1,0,0,0,1
217,0.971532548807925,0.2783121457513655,CO,2022-10-29,1,1,1,1,0,1,1,1,1,0,1,0,1,1
218,0.754783122204194,0.2028646019299415,CO,2022-10-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1
219,2.06139074369025,0.313966227897759,CO,2022-10-31,1,1,0,1,0,1,1,1,0,0,1,0,1,1
220,1.38984788354092,0.3007415836436475,CO,2022-11-01,1,1,1,1,1,1,1,1,0,0,0,0,1,1
221,2.41904621181097,0.345104810265636,CO,2022-11-02,1,0,0,0,1,1,1,1,0,0,0,0,1,1
222,1.77644399027876,0.2533702098921795,CO,2022-11-03,1,1,0,1,1,1,1,1,1,0,1,0,1,1
223,1.55443190544986,0.2973636424486915,CO,2022-11-04,1,0,1,1,1,1,1,1,0,0,1,1,0,1
224,2.68943410202817,0.4125616256069865,CO,2022-11-05,1,0,1,1,0,1,0,1,0,1,0,0,0,0
225,2.40117863043177,0.3200696589718655,CO,2022-11-06,1,0,0,1,1,1,1,1,0,0,0,0,1,1
226,1.60923753130444,0.265569622070049,CO,2022-11-07,1,1,1,1,1,1,1,1,1,0,0,0,1,1
227,1.92644890454812,0.3006726605013885,CO,2022-11-08,1,0,1,1,1,1,1,1,1,1,0,0,1,1
228,1.5665527159266,0.253740376529759,CO,2022-11-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1
229,2.917220283345,0.317965999307687,CO,2022-11-10,1,1,1,1,0,0,0,1,0,0,0,0,0,0
230,2.03839141373696,0.355616832380645,CO,2022-11-11,1,0,1,1,0,1,1,1,0,0,0,0,1,1
231,2.20394790999848,0.2817448816703905,CO,2022-11-12,1,0,0,1,1,1,1,1,0,1,1,0,1,1
232,1.57399453130122,0.3923227546189285,CO,2022-11-13,1,1,1,0,0,1,1,1,1,0,0,0,1,1
233,2.18244705691307,0.300897128735624,CO,2022-11-14,1,0,1,1,1,1,1,1,0,0,0,1,1,1
234,2.68965941181864,0.3387288873970765,CO,2022-11-15,0,0,1,1,0,1,1,0,0,0,0,0,1,1
235,2.72325133153186,0.3371986390338235,CO,2022-11-16,1,0,1,1,0,1,0,1,0,0,1,0,1,0
236,2.75790551424139,0.2739604367886645,CO,2022-11-17,1,1,0,1,0,1,1,1,1,0,0,0,0,1
237,5.07868776952684,0.405141320140921,CO,2022-11-18,1,0,0,1,0,1,1,1,0,0,1,0,1,1
238,0.599274102487777,0.2253833817042905,CO,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1
239,0.931288413775126,0.079200433448831,CO,2022-11-20,1,1,1,1,0,1,1,1,0,1,1,0,1,1
