...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
23,2.34102635480399,0.420349263617477,AK,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
24,1.12630744914156,0.254438773262629,AK,2023-01-31,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
25,0.284473385321219,0.1027702838594035,AK,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
26,1.20640377931022,0.2238378652034255,AK,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
27,1.0676746106036,0.3603893036850905,AK,2023-02-03,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
28,2.62130757475076,0.3347860089003445,AK,2023-02-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
29,0.35041668666497,0.0669718305204405,AK,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,1.25842765256056,0.0964127682695325,AK,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,0.97516424116055,0.267081198290446,AK,2023-02-07,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
32,1.38742836195008,0.2841869866759405,AK,2023-02-08,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
33,0.733539223502003,0.337834603059322,AK,2023-02-09,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
34,0.705042063518497,0.03711413916352655,AK,2023-02-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
35,0.406052980863985,0.1392987824145165,AK,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,0.24451158305153,0.02887021066213335,AK,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,3.46799339003075,0.3217669379382935,AK,2023-02-13,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
38,1.4127615677053,0.2564256866608245,AK,2023-02-14,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
39,1.63101589208137,0.308099624031976,AK,2023-02-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
40,0.389944019407359,0.01708795792283145,AK,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.479159147700731,0.1229928727827015,AK,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,0.73118453881504,0.2061573327248185,AK,2023-02-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
43,1.4450088067476,0.67121741336429,AL,2023-01-08,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1
44,0.941367272052174,0.2951453427189905,AL,2023-01-09,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
45,0.855219419136845,0.236683719908332,AL,2023-01-10,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
46,0.435512610946407,0.299483736315229,AL,2023-01-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
47,0.954535568301912,0.421229036060866,AL,2023-01-12,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
48,NA,NA,AL,2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1.4412583044079,0.265549443737913,AL,2023-01-18,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
54,0.244935877452993,0.1827142184586885,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
55,0.272273106442827,0.196357540259585,AL,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.317522622998897,0.2424907647841335,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.336396278795982,0.2595185501158965,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
60,0.333400338076356,0.233312940140116,AL,2023-01-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
61,0.975117039770421,0.450589606685346,AL,2023-01-26,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
62,0.514602364722687,0.2459856392033905,AL,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
63,0.998154421206756,0.70834396615007,AL,2023-01-28,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
64,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,1.07072876992557,0.1553491191825625,AL,2023-01-30,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
66,0.205408834671232,0.1420006667584305,AL,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.87732427553441406,0.35096705462086347,AL,2023-02-02,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
69,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.137918235998539,0.096561583663996,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,0.708029611999697,0.503573809509335,AL,2023-02-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
72,0.421246027107541,0.301642154058256,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
73,0.763982603908694,0.54582152824957,AL,2023-02-07,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
74,0.748885129805066,0.0632013588582915,AL,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
75,1.09380481211469,0.769679357532835,AL,2023-02-09,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
76,0.0771967988330574,0.050492462099388,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0519857692358848,0.0355660532065202,AL,2023-02-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
80,0.151637061592771,0.0315410277678454,AL,2023-02-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
81,0.244316335824381,0.0279295449318365,AL,2023-02-15,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
82,0.0354105074760369,0.02469653675460885,AL,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,2.10252619674478,0.326121812883864,AR,2023-01-08,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1
86,4.02726951749931,0.2928188338174885,AR,2023-01-09,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
87,1.94777227247998,0.234346366515125,AR,2023-01-10,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0
88,2.05903722828809,0.2413755919085055,AR,2023-01-11,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
89,2.45601804278723,0.2984494528502175,AR,2023-01-12,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0
90,1.5916583466415,0.2755521842293165,AR,2023-01-13,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
91,1.45297036808495,0.51466790212495,AR,2023-01-14,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1
92,1.64435559510994,0.740424328789585,AR,2023-01-15,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
93,3.40484433518884,0.518911185320935,AR,2023-01-16,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0
94,1.92433541344644,0.248710085658237,AR,2023-01-17,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
95,1.5301831594072,0.2830355847917495,AR,2023-01-18,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
96,1.12344698950366,0.2856550720447485,AR,2023-01-19,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
97,1.23041697858797,0.2860742076043555,AR,2023-01-20,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
98,0.921739060181052,0.648256919845035,AR,2023-01-21,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
99,0.446617983300124,0.2441476414542215,AR,2023-01-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
100,1.39221163744354,0.2160338423641395,AR,2023-01-23,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
101,3.55503161289302,0.33268558624357,AR,2023-01-24,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1
102,1.89427585039658,0.309242051010369,AR,2023-01-25,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
103,0.976863482065111,0.22204431976206,AR,2023-01-26,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
104,0.569193441878489,0.2095780617450575,AR,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.0951565473861306,0.07069757326672,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.465351894763291,0.3069258994481835,AR,2023-01-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
107,13.5525156041803,0.516229930227095,AR,2023-01-30,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
108,0.416183509233227,0.29653241053124,AR,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
109,2.29736446485593,0.446065840328212,AR,2023-02-01,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1
110,0.29894871971759,0.2253563565341825,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
111,0.486742477371235,0.224921023200042,AR,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
112,0.167539660305227,0.1201119169660845,AR,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,0.588739679767012,0.416203406165059,AR,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
114,4.52414117230423,0.4088853868858975,AR,2023-02-06,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1
115,2.17852333417159,0.4456783696563925,AR,2023-02-07,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1
116,0.966271776872182,0.31233213194531,AR,2023-02-08,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
117,0.43611954093015,0.2420956195802135,AR,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
118,5.69511934330823,0.4518890403800855,AR,2023-02-10,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0
119,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.291736418602833,0.2147503769200745,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,2.87363354520513,0.52878195683367,AR,2023-02-13,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
122,4.33163516652928,0.439290123399723,AR,2023-02-14,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1
123,1.1898977649491,0.247378960731902,AR,2023-02-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
124,1.46082630041997,0.2392303256390635,AR,2023-02-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
125,2.20969362026361,0.211736206122009,AR,2023-02-17,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
126,0.228416507132772,0.2542807583072185,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
127,1.13475604620056,0.2570449470623435,AZ,2023-01-08,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
128,4.13365848653041,0.312190963175743,AZ,2023-01-09,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
129,2.45681672216639,0.219486769540695,AZ,2023-01-10,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1
130,2.01187338352033,0.2975742041466035,AZ,2023-01-11,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
131,1.51619765342287,0.3319718591827315,AZ,2023-01-12,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
132,1.30514412761807,0.3573131951838605,AZ,2023-01-13,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
133,1.23126236696534,0.3435548262244565,AZ,2023-01-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
134,2.42068483750734,0.33939063956472,AZ,2023-01-15,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
135,4.05731358644721,0.329571488802816,AZ,2023-01-16,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0
136,1.5132761598431,0.2744563432107675,AZ,2023-01-17,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
137,1.22279974092025,0.3334911621545295,AZ,2023-01-18,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
138,3.60391190722595,0.350200231843845,AZ,2023-01-19,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
139,1.55719233736447,0.2662776347271755,AZ,2023-01-20,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
140,0.721592037375788,0.2679851003394,AZ,2023-01-21,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
141,0.406129820196451,0.285479251584272,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,4.18459472619477,0.326240958068765,AZ,2023-01-23,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1
143,2.71843527823678,0.3966746460278735,AZ,2023-01-24,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
144,1.24634239550828,0.325575682618799,AZ,2023-01-25,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
145,2.19145814265259,0.350015058092003,AZ,2023-01-26,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
146,1.10021827070716,0.3155075771800315,AZ,2023-01-27,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
147,0.861759968553793,0.346332909609522,AZ,2023-01-28,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
148,2.89140727861344,0.3620789961478455,AZ,2023-01-29,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1
149,2.16140888456978,0.263186451805312,AZ,2023-01-30,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
150,4.95178087594259,0.253192799733106,AZ,2023-01-31,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
151,9.64408268875075,0.3712069437606965,AZ,2023-02-01,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1
152,1.6400224036128,0.1771557093045995,AZ,2023-02-02,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
153,2.0829766889555,0.3048456575312685,AZ,2023-02-03,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
154,0.705841661790144,0.260565286977273,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
155,1.82574014135308,0.246313580983152,AZ,2023-02-05,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
156,1.74681860235444,0.2417838312484115,AZ,2023-02-06,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
157,1.32484159121332,0.2477808849698135,AZ,2023-02-07,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
158,2.49265483862625,0.0878243811310635,AZ,2023-02-08,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
159,0.546696456420176,0.1609357335459825,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
160,1.6421614787155,0.3343380659552085,AZ,2023-02-10,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
161,0.717517990200499,0.1777304546303545,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,7.24470694434245,0.300815595569093,AZ,2023-02-12,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1
163,9.5764715403118,0.24996519323313,AZ,2023-02-13,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
164,0.980977910165847,0.1232954380194285,AZ,2023-02-14,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
165,1.97103357174031,0.239938513877219,AZ,2023-02-15,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
166,1.54870948672466,0.193141587564835,AZ,2023-02-16,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0
167,1.98883643856931,0.1873306219374405,AZ,2023-02-17,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
168,2.06839516966207,0.214095973551486,AZ,2023-02-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
169,10.2471846022051,0.2681235685723075,CA,2023-01-08,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
170,8.72705466167335,0.249133721511039,CA,2023-01-09,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
171,18.8169276249594,0.305701649789969,CA,2023-01-10,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
172,23.276347907710502,0.322901596776349,CA,2023-01-11,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
173,10.9227379990101,0.2835227272342715,CA,2023-01-12,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
174,10.3841494437058,0.3063088562195595,CA,2023-01-13,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
175,7.19207258136392,0.2919981362107715,CA,2023-01-14,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
176,11.8087144076832,0.3299890684947995,CA,2023-01-15,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
177,12.5659255339706,0.316494694922006,CA,2023-01-16,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
178,13.7133686199367,0.317363195974532,CA,2023-01-17,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
179,5.08906341961609,0.292916379416093,CA,2023-01-18,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
180,4.60326731392966,0.343619880574737,CA,2023-01-19,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0
181,6.17913084602027,0.313417590693868,CA,2023-01-20,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
182,8.92548749506404,0.276854061848635,CA,2023-01-21,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
183,5.01045225968761,0.3083756633161975,CA,2023-01-22,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
184,7.91240047417586,0.314605801062636,CA,2023-01-23,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
185,6.27880582216251,0.27304876333799,CA,2023-01-24,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
186,7.82822816499335,0.3214524423743445,CA,2023-01-25,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0
187,4.39832898897567,0.3062780698883825,CA,2023-01-26,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
188,7.12010145545544,0.3336238722128235,CA,2023-01-27,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
189,5.36487608187629,0.3118031472046085,CA,2023-01-28,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
190,4.57477056181968,0.309624289969665,CA,2023-01-29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
191,5.62335178229125,0.3101074456026945,CA,2023-01-30,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
192,3.2474886498878,0.294273826217741,CA,2023-01-31,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
193,3.66737946272882,0.2852115310070995,CA,2023-02-01,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
194,9.61930990956787,0.306250069818279,CA,2023-02-02,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
195,5.5547548290368,0.277294863005293,CA,2023-02-03,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
196,6.64305338044877,0.29905315748879,CA,2023-02-04,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0
197,14.0316372588857,0.298898970734518,CA,2023-02-05,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
198,5.11872013579306,0.2480778342798595,CA,2023-02-06,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1
199,15.4065355877636,0.309030243110136,CA,2023-02-07,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
200,7.40612596782073,0.2462448573018945,CA,2023-02-08,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
201,13.6736803820151,0.256387376863246,CA,2023-02-09,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
202,10.5509297565116,0.264904313425729,CA,2023-02-10,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
203,11.1667436772563,0.303338729321735,CA,2023-02-11,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
204,4.62793717705308,0.1922436883161895,CA,2023-02-12,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
205,3.61276626192925,0.155987570130274,CA,2023-02-13,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
206,1.89717750282643,0.153509459971645,CA,2023-02-14,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
207,20.9417501543059,0.2287646323507015,CA,2023-02-15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
208,23.455264589623,0.2337017854032735,CA,2023-02-16,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
209,8.03773140020919,0.2275655196363805,CA,2023-02-17,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
210,5.04439133435224,0.213535953955033,CA,2023-02-18,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1
211,0.527994253545212,0.1754389845603375,CO,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,1.49583815632472,0.3633385093442625,CO,2023-01-09,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
213,1.25131678683359,0.3772580926809605,CO,2023-01-10,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
214,2.9963208035255,0.4628704588191355,CO,2023-01-11,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
215,0.707401604722372,0.337436417479882,CO,2023-01-12,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
216,0.982336569797193,0.689308581743265,CO,2023-01-13,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
217,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,1.02181614918159,0.3351321002920165,CO,2023-01-15,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
219,1.50085207858831,0.3780393105981785,CO,2023-01-16,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
220,1.79582848549196,0.346037238522975,CO,2023-01-17,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
221,0.399568879242674,0.255961958058461,CO,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
222,0.420570139247247,0.245793141748314,CO,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,3.70820495981758,0.310738605585866,CO,2023-01-20,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
