"","es_score","brier_score","location","target_date","X22B_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X22B_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.534058137961008,0.48314051977408,"AK",2023-01-29,1,1,1,1,1,1,0,0,1,1,1,1
"2",1.57453754681468,0.442596381952867,"AK",2023-01-30,1,0,1,0,1,1,1,1,1,1,1,1
"3",0.658409512573768,0.516968645178538,"AK",2023-01-31,1,1,1,1,1,1,1,0,0,0,1,1
"4",0.662709175583648,0.519566876633779,"AK",2023-02-01,1,1,1,1,1,1,1,0,1,0,1,1
"5",1.14263036217441,0.502323540162004,"AK",2023-02-02,1,1,1,1,1,1,1,0,0,0,0,0
"6",0.765814294816086,0.704339366667229,"AK",2023-02-03,1,1,0,1,1,1,1,0,1,0,1,1
"7",1.26379059537448,0.523426537281451,"AK",2023-02-04,1,0,1,1,1,1,1,0,1,0,1,1
"8",0.903775627807566,0.399741737358758,"AK",2023-02-05,1,1,1,0,1,1,1,0,1,0,1,1
"9",3.70868269578312,0.393098708252382,"AK",2023-02-06,1,0,1,0,1,1,1,0,1,0,1,1
"10",0.897405813183805,0.574004987109333,"AK",2023-02-07,1,1,1,1,0,1,1,0,1,0,0,1
"11",0.786221510952761,0.556888725576899,"AK",2023-02-08,1,1,0,1,1,1,1,1,1,1,1,1
"12",0.37363051961798,0.533793192389122,"AK",2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1
"13",1.77656615515688,0.274494806593303,"AK",2023-02-10,1,0,1,0,1,1,1,0,0,0,1,1
"14",0.583091742928589,0.351639112330064,"AK",2023-02-11,1,1,1,1,1,1,1,0,1,0,1,1
"15",0.802354908805646,0.232885540717681,"AK",2023-02-12,1,1,1,1,1,1,1,1,0,0,1,1
"16",1.57570285563368,0.554400582887917,"AK",2023-02-13,1,1,1,1,1,0,1,0,0,0,1,0
"17",0.638559004701217,0.449629391179868,"AK",2023-02-14,1,1,1,1,1,1,1,1,1,0,1,0
"18",0.811574207858007,0.505270260559779,"AK",2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
"19",1.20744815392955,0.16399435434016,"AK",2023-02-16,1,1,1,0,1,1,1,0,1,0,1,1
"20",0.458769894182612,0.280749381719558,"AK",2023-02-17,1,1,1,1,1,1,1,0,0,0,1,1
"21",0.362910897273077,0.378176286609363,"AK",2023-02-18,1,1,1,1,1,1,1,0,0,1,1,1
"22",0.658778950169025,0.631838821858592,"AK",2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
"23",0.745551748329643,0.254147104429945,"AK",2023-02-20,1,1,1,1,1,1,1,0,1,0,1,1
"24",0.440340035190157,0.240426868485385,"AK",2023-02-21,1,1,1,1,1,1,1,0,1,0,1,1
"25",NA,NA,"AK",2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.321896621428502,0.083494652342336,"AK",2023-02-23,1,1,1,1,1,1,1,0,0,0,1,1
"27",1.05673471860157,0.836886700164306,"AK",2023-02-24,1,1,1,1,0,1,1,1,1,0,0,1
"28",NA,NA,"AK",2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.0190325143719483,0.0551577155809185,"AK",2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"31",NA,NA,"AK",2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
