...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
63,1.14004904359068,0.4522557942244375,AL,2023-03-25,1,1,0,1,1,0,1,1,1,1,0,0
64,NA,NA,AL,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.049833036932307,0.00964536287355295,AL,2023-03-27,1,1,1,1,1,1,1,1,0,1,0,1
66,NA,NA,AL,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0236231081526093,0.01619671627648055,AL,2023-04-03,1,1,1,1,1,1,1,1,0,1,0,1
73,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.0276051941278427,0.01940990241169725,AL,2023-04-05,1,1,1,1,1,1,1,1,0,1,0,1
75,2.32694919436498,0.849211200577605,AL,2023-04-06,1,1,0,1,1,0,1,1,0,1,0,0
76,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.120042208951848,0.02595704251383185,AL,2023-04-08,1,1,1,1,1,1,1,1,0,1,0,1
78,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.02189368402471,0.4269678066584655,AL,2023-04-10,1,0,1,1,1,1,1,0,0,1,1,1
80,1.15267784390721,0.813708703717305,AL,2023-04-11,0,1,0,1,1,1,0,1,0,1,1,1
81,0.0547068716871854,0.03907649158398405,AL,2023-04-12,1,1,1,1,1,1,1,1,0,1,0,1
82,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.0660874159111289,0.0480779980919057,AL,2023-04-14,1,1,1,1,1,1,1,1,0,1,0,1
84,0.0713410354453362,0.053299665114915,AL,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
85,0.127738678182693,0.0185928066354923,AR,2023-03-05,1,1,1,1,1,1,1,1,0,1,1,0
86,1.12634463868149,0.0166397795716216,AR,2023-03-06,1,1,0,1,1,1,0,1,0,1,1,1
87,0.690287347273876,0.0149008483094334,AR,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
88,0.915920769648717,0.194425753478891,AR,2023-03-08,1,1,1,1,1,0,0,1,0,1,0,0
89,0.284163091747302,0.01199031382382485,AR,2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
90,0.235058278850009,0.01078526138954935,AR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
91,1.10804902556068,0.45207147625152,AR,2023-03-11,1,1,1,0,1,1,1,1,0,0,1,1
92,1.11259935685439,0.824420202797615,AR,2023-03-12,0,1,0,1,1,1,0,1,1,1,0,1
93,0.0669595846370007,0.0080039339932757,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
94,0.969495338318471,0.2306890756958245,AR,2023-03-14,1,1,1,1,1,0,1,1,0,1,1,0
95,0.0522262432884652,0.0067373951384103,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
96,0.0440466547389383,0.00625684138775465,AR,2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1
97,0.562017961001997,0.1765465119227425,AR,2023-03-17,1,1,1,1,1,1,1,1,0,1,0,1
98,0.985935158704381,0.434903153619519,AR,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
99,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.0675422114169161,0.0052723544917214,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
101,0.619177020479248,0.0052636205048822,AR,2023-03-21,1,1,1,1,1,1,1,1,0,1,1,0
102,1.77614039435492,0.00535910452035725,AR,2023-03-22,1,1,0,1,1,1,0,1,0,1,0,1
103,0.03184262135907,0.0055679710216592,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
104,0.0356307279219683,0.0059022074592372,AR,2023-03-24,1,1,1,1,1,1,1,1,0,1,0,1
105,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,1.16030060108491,0.4564422001055745,AR,2023-03-26,1,1,0,1,1,0,1,1,0,1,1,0
107,0.0100655235863202,0.00781960640244595,AR,2023-03-27,1,1,1,1,1,1,1,1,0,1,0,1
108,1.74532040070739,0.297684504940739,AR,2023-03-28,0,1,0,1,1,1,0,1,0,1,0,1
109,0.91350959960066,0.01006663047013165,AR,2023-03-29,1,1,0,1,1,1,0,1,0,1,0,1
110,0.0505768260311482,0.01155192055305545,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
111,0.015357623865315,0.01331125535778725,AR,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
112,0.0169289141252108,0.01536800584365425,AR,2023-04-01,1,1,1,1,1,1,1,1,0,1,0,1
113,0.066333294373671,0.01774333885292965,AR,2023-04-02,1,1,1,1,1,1,1,1,0,1,0,1
114,0.0215156188246708,0.0204554235969878,AR,2023-04-03,1,1,1,1,1,1,1,1,0,1,0,1
115,0.672419790546708,0.02351895848865575,AR,2023-04-04,1,1,1,1,1,1,1,1,0,1,0,1
116,0.373474937973415,0.02694512274962155,AR,2023-04-05,1,1,1,1,1,1,1,1,0,1,0,1
117,0.0352393593518604,0.03074200285203425,AR,2023-04-06,1,1,1,1,1,1,1,1,0,1,0,1
118,1.06544795735416,0.436823917233348,AR,2023-04-07,1,1,1,1,1,0,1,1,1,1,0,0
119,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.169006312351954,0.0444123620548957,AR,2023-04-09,1,1,1,1,1,1,1,1,0,1,0,1
121,0.35074155773333,0.0497486640430378,AR,2023-04-10,1,1,1,1,1,1,1,1,0,1,0,1
122,0.0695804244237972,0.055490257308986,AR,2023-04-11,1,1,1,1,1,1,1,1,0,1,0,1
123,0.230324310885872,0.061652615073638,AR,2023-04-12,1,1,1,1,1,1,1,1,0,1,0,1
124,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.750973062719868,0.075920419440592,AZ,2023-03-05,1,1,1,1,1,1,0,0,1,1,1,1
128,1.7795635942185,0.116601699742217,AZ,2023-03-06,1,1,1,1,1,0,0,0,0,1,1,0
129,1.04599120010153,0.0558266751706225,AZ,2023-03-07,1,1,1,1,1,1,0,0,0,1,1,0
130,0.82041452972762,0.220280754091126,AZ,2023-03-08,0,1,1,1,1,1,0,0,1,1,1,1
131,0.141936143526635,0.0051787220590824,AZ,2023-03-09,1,1,1,1,1,1,1,0,0,1,1,1
132,0.0943288273213252,0.004652172525625025,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
133,1.56991135917028,0.1802165937794585,AZ,2023-03-11,0,1,0,1,1,1,0,1,1,1,0,1
134,0.816244694370961,0.0731597228256785,AZ,2023-03-12,1,1,1,0,1,1,0,1,0,1,1,1
135,4.70289867246851,0.155352584682235,AZ,2023-03-13,0,1,0,1,1,0,0,1,0,0,1,0
136,0.732193624136969,0.0792449765408255,AZ,2023-03-14,1,0,1,1,1,1,0,0,1,1,1,1
137,1.30556860115221,0.1172942205021495,AZ,2023-03-15,1,1,0,0,1,1,0,0,0,1,1,1
138,0.273851441533855,0.002557683369279655,AZ,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
139,2.10766500217764,0.62102367939311,AZ,2023-03-17,1,0,0,0,1,1,1,0,0,0,1,1
140,2.46081228448243,0.61328386343578,AZ,2023-03-18,0,1,0,1,1,1,0,0,0,1,1,1
141,2.6340579690290302,0.1788340388218255,AZ,2023-03-19,0,1,0,1,1,0,0,0,0,1,1,0
142,2.76393542378908,0.092685607205737,AZ,2023-03-20,0,1,0,1,1,1,0,0,0,0,1,1
143,1.99629051566754,0.1767626013265905,AZ,2023-03-21,1,0,0,0,1,1,1,0,0,0,1,1
144,1.0952569458431,0.099864635050088,AZ,2023-03-22,1,0,1,1,1,1,0,0,0,1,1,1
145,0.870078945721061,0.118065468039367,AZ,2023-03-23,0,1,1,1,1,1,0,0,1,1,1,1
146,0.0673730016547068,0.001485918690301865,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
147,0.00202168900162415,0.001439755795249605,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
148,1.26739576065755,0.105844930062695,AZ,2023-03-26,0,0,0,1,1,1,0,0,0,1,0,1
149,3.17523931455949,0.1164089458544685,AZ,2023-03-27,0,1,0,0,1,0,0,1,0,0,1,0
150,1.11473977019964,0.04547678566781775,AZ,2023-03-28,1,1,1,1,1,0,1,0,0,1,1,0
151,0.209241638233937,0.00142864533689672,AZ,2023-03-29,1,1,1,1,1,1,1,0,0,1,1,1
152,2.46178356128321,0.2376108952882735,AZ,2023-03-30,0,1,0,0,1,0,0,1,0,1,1,0
153,0.00637330716388954,0.001541405399062695,AZ,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
154,1.22890570808678,0.3150456185429225,AZ,2023-04-01,0,1,0,1,1,1,0,1,0,1,1,1
155,1.02251722682386,0.158142858519977,AZ,2023-04-02,1,1,0,0,1,1,1,1,0,0,1,1
156,0.604751981293082,0.0502831675739475,AZ,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
157,3.00610004154743,0.1806651345870105,AZ,2023-04-04,0,1,0,0,1,0,0,1,0,0,1,0
158,1.07462258529252,0.0824830286118605,AZ,2023-04-05,0,1,1,1,1,1,0,1,0,0,0,1
159,0.0364884000617693,0.002651233343890895,AZ,2023-04-06,1,1,1,1,1,1,1,1,0,0,1,1
160,0.128418353842441,0.003014789100346495,AZ,2023-04-07,1,1,1,1,1,1,1,0,0,1,1,1
161,0.82726625357189,0.09563135655232,AZ,2023-04-08,1,1,1,0,1,1,1,1,0,0,1,1
162,2.2649824448582,0.142004452387887,AZ,2023-04-09,1,1,0,0,1,1,1,1,1,1,1,1
163,2.7822576138945,0.143272664623992,AZ,2023-04-10,1,1,0,0,1,1,1,0,0,0,0,1
164,3.71027998809199,0.2227146993041245,AZ,2023-04-11,1,0,0,0,1,0,1,1,0,0,1,0
165,0.0261454112054014,0.00632760742504225,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
166,0.171595275982608,0.0074302495042289,AZ,2023-04-13,1,1,1,1,1,1,1,1,0,1,0,1
167,1.11241522937431,0.307005436280905,AZ,2023-04-14,0,1,0,1,1,1,0,1,1,1,0,1
168,0.239181557751292,0.01029539105329515,AZ,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
169,3.26373913555085,0.059064348550186,CA,2023-03-05,1,1,0,1,1,1,0,1,0,0,1,0
170,3.87916705392737,0.1665010740596385,CA,2023-03-06,0,1,0,1,1,1,0,1,0,1,1,1
171,5.79106172169339,0.178141907085239,CA,2023-03-07,0,0,0,1,1,0,0,0,0,0,1,0
172,12.6492926455287,0.1807937057578265,CA,2023-03-08,1,0,0,1,1,0,0,0,0,0,0,0
173,4.09418970715085,0.0910821420144865,CA,2023-03-09,1,1,1,1,1,0,0,0,0,0,0,0
174,3.98652175961773,0.127984236586968,CA,2023-03-10,1,1,1,0,1,0,0,0,1,0,0,1
175,1.96101343847166,0.0872273997330345,CA,2023-03-11,1,1,1,1,1,0,0,1,0,0,1,0
176,5.65349475160148,0.148494067270251,CA,2023-03-12,1,1,0,0,1,0,0,1,0,0,0,0
177,7.23316893231397,0.1687145189521295,CA,2023-03-13,1,0,0,0,1,0,0,0,0,0,0,0
178,5.4873956400481,0.133081768718416,CA,2023-03-14,0,1,0,1,1,0,0,0,0,0,1,0
179,5.37484150065603,0.132180381498835,CA,2023-03-15,0,0,0,1,1,0,0,0,0,0,0,0
180,3.09982423262568,0.0980079021259735,CA,2023-03-16,1,1,1,1,1,0,0,0,0,0,0,0
181,6.93844878638292,0.1537375969853895,CA,2023-03-17,1,0,0,0,1,0,0,0,0,0,0,0
182,2.73827301983636,0.1329843530606155,CA,2023-03-18,1,0,0,1,1,0,1,0,0,0,1,0
183,5.42975900398542,0.174047870608882,CA,2023-03-19,0,0,0,1,1,0,0,0,0,0,0,0
184,1.98502406245743,0.0615805476450585,CA,2023-03-20,1,0,1,1,1,0,0,1,0,0,1,0
185,2.21197599662372,0.090053955529466,CA,2023-03-21,1,0,1,1,0,0,0,0,0,0,0,0
186,5.20343738113176,0.124036746377364,CA,2023-03-22,0,0,0,0,1,0,0,0,1,0,0,0
187,5.80237656002822,0.1382400576677745,CA,2023-03-23,1,0,0,0,1,0,0,0,0,0,0,0
188,5.25959163551936,0.1352530512561165,CA,2023-03-24,1,0,0,0,1,0,0,0,0,0,0,0
189,9.15928228438374,0.2387464861744185,CA,2023-03-25,0,0,0,1,0,0,0,0,0,0,0,0
190,6.17547797017805,0.17592263726449,CA,2023-03-26,1,1,0,1,0,0,0,1,0,0,0,0
191,2.78128551860889,0.0975712960620165,CA,2023-03-27,1,0,1,1,1,0,0,0,0,0,0,0
192,1.65927448532732,0.05150211644825,CA,2023-03-28,1,1,1,1,1,1,0,1,0,0,0,1
193,8.34980519321376,0.204311341437814,CA,2023-03-29,0,0,0,0,1,0,0,1,0,0,0,0
194,2.08525524072526,0.070771471817356,CA,2023-03-30,1,0,1,1,1,1,0,0,0,0,0,1
195,2.86140082681782,0.119773684030994,CA,2023-03-31,0,0,1,1,1,0,0,0,0,0,0,0
196,7.37557754686286,0.2056385891668845,CA,2023-04-01,1,0,0,0,0,0,0,0,0,0,0,0
197,5.7790858415739,0.1716360601410655,CA,2023-04-02,1,0,0,0,0,0,1,0,0,0,0,0
198,6.71592515553688,0.159399390514209,CA,2023-04-03,1,0,0,0,0,0,0,0,0,1,0,0
199,3.46778777219097,0.0827902376807225,CA,2023-04-04,1,0,1,1,0,0,0,0,0,0,0,0
200,7.40534995575328,0.167011839206678,CA,2023-04-05,1,0,1,0,0,0,0,0,0,0,0,0
201,10.8333636789278,0.209454897298712,CA,2023-04-06,1,0,0,0,0,0,1,0,0,0,0,0
202,7.08956550481318,0.150333799748825,CA,2023-04-07,1,0,1,0,0,0,1,0,0,1,0,0
203,2.30223660772409,0.129675263443895,CA,2023-04-08,1,1,1,1,1,0,1,1,0,1,0,0
204,1.49684578832927,0.0796035446550815,CA,2023-04-09,1,1,1,1,0,1,1,1,1,0,0,1
205,15.3337211585403,0.1997556651821435,CA,2023-04-10,0,1,1,0,0,0,0,1,0,0,0,0
206,14.1903840354633,0.120044215102031,CA,2023-04-11,1,0,0,0,0,0,1,0,0,0,0,0
207,11.2790916884102,0.218663568510488,CA,2023-04-12,0,0,1,0,0,0,0,1,0,0,0,0
208,11.358017392476,0.155697629837876,CA,2023-04-13,1,0,0,0,0,0,1,0,1,0,0,0
209,14.0900156955651,0.100825380152846,CA,2023-04-14,1,1,0,1,0,0,1,0,0,0,0,0
210,7.85584156765988,0.1622616382421995,CA,2023-04-15,0,0,0,1,0,0,0,0,0,0,0,0
211,0.0456080379163601,9.07013593908495e-4,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
212,1.92300440886441,0.2394666615971295,CO,2023-03-06,0,1,0,1,1,0,0,1,0,1,1,0
213,0.760746809684625,0.073715259816866,CO,2023-03-07,0,1,1,1,1,1,0,1,0,1,1,1
214,0.846824536312838,0.087207688167053,CO,2023-03-08,0,1,1,1,1,1,0,1,0,1,1,1
215,0.0180245295557694,5.4024083722389e-4,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
216,0.0112956232081951,4.79930176178135e-4,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
217,7.7047769312062e-4,4.28909662111835e-4,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
218,0.00241041510305348,3.85969419439795e-4,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
219,0.00218902471075676,3.50093456240795e-4,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
220,0.0129163092204735,3.2043702344846e-4,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
221,0.0500831550785241,2.9630789124126e-4,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
222,0.0410895699704045,2.7715122846683e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
223,1.20995147723267,0.1944852503784255,CO,2023-03-17,0,1,0,1,1,1,1,1,1,1,1,1
224,1.31263423759028,0.4863300873674205,CO,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
225,1.20316473841448,0.1624162274748455,CO,2023-03-19,0,1,0,1,1,1,0,1,0,1,1,1
226,0.0460173277326111,2.43390619254145e-4,CO,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
227,1.14690816150904,0.121874812410083,CO,2023-03-21,1,1,0,1,0,1,0,1,1,1,0,1
228,5.52144539899314,0.54293864616245,CO,2023-03-22,0,0,0,0,1,1,0,0,0,0,1,1
229,1.14731913979181,0.122337421458506,CO,2023-03-23,1,1,0,0,1,1,1,0,1,0,1,1
230,0.0199389923690411,2.7522206927215e-4,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
231,3.4827837490924e-4,2.95155890015435e-4,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
232,1.24446434621558,0.195308102866546,CO,2023-03-26,1,1,0,0,1,1,1,1,0,0,1,1
233,0.0140158800634386,3.53704202208455e-4,CO,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
234,0.0178027180582673,3.94286534107075e-4,CO,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
235,0.0206515733720125,4.4411368259963e-4,CO,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
236,0.0142773653467568,5.04819980757635e-4,CO,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0.00125569436695691,6.67174181701805e-4,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.16292035974234,0.1614325231556035,CO,2023-04-03,1,1,0,0,1,1,1,1,0,0,1,1
241,0.00648295802503107,0.00105620242065141,CO,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
242,0.00221314523444606,0.00124029117890227,CO,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0656454162368272,0.001460267804611415,CO,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.00485042724632152,0.00203548040601,CO,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
246,0.00511779846208811,0.002407512979717145,CO,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
247,0.00584147982474865,0.002849361969357135,CO,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
248,1.09970445660758,0.1911581354112335,CO,2023-04-11,1,0,1,1,1,1,1,0,0,1,1,1
249,0.0637588145056353,0.003993062267452025,CO,2023-04-12,1,1,1,1,1,1,1,1,0,1,0,1
250,0.112978177177884,0.004725031721028375,CO,2023-04-13,1,1,1,1,1,1,1,1,0,0,1,1
251,1.01713751944868,0.12083482461277,CO,2023-04-14,0,1,1,1,1,1,0,1,0,1,1,1
252,0.0169443714868688,0.00660118082411235,CO,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
253,0.0165441230558706,0.00199248950522838,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
254,0.0714226436178466,0.002052714714590715,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
255,1.87539450799514,0.2372222970891225,CT,2023-03-07,0,1,0,1,1,0,0,1,0,1,1,0
256,1.07201058698397,0.137286134985171,CT,2023-03-08,1,1,1,1,1,0,1,1,1,0,1,0
