...1,es_score,brier_score,location,target_date,X23E_50_CI,X23F_50_CI,X24A_50_CI,other_50_CI,X23E_95_CI,X23F_95_CI,X24A_95_CI,other_95_CI
97,NA,NA,AR,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
100,0.00535569746313767,0.003805372441950905,AR,2024-02-05,1,1,1,1,1,1,1,1
101,0.00456296005329847,0.003360891216250835,AR,2024-02-06,1,1,1,1,1,1,1,1
102,0.00507542862033654,0.00296650354204678,AR,2024-02-07,1,1,1,1,1,1,1,1
103,0.0133766738500082,0.00261687636441364,AR,2024-02-08,1,1,1,1,1,1,1,1
104,0.0119065685231855,0.00230719162869268,AR,2024-02-09,1,1,1,1,1,1,1,1
105,NA,NA,AR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
107,0.00253782038277915,0.001576490371851935,AR,2024-02-12,1,1,1,1,1,1,1,1
108,1.24348631672644,0.468715258089069,AR,2024-02-13,1,1,0,0,1,1,0,0
109,0.00669947180661169,0.00122032428761503,AR,2024-02-14,1,1,1,1,1,1,1,1
110,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
114,0.00327298403339843,6.39335259490935e-4,AR,2024-02-19,1,1,1,1,1,1,1,1
115,0.00349393412204338,5.6129501501885e-4,AR,2024-02-20,1,1,1,1,1,1,1,1
116,NA,NA,AR,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
121,0.00156759126210072,2.55806493914745e-4,AR,2024-02-26,1,1,1,1,1,1,1,1
122,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
124,1.38150884136787,0.97750040651741,AR,2024-02-29,1,1,0,0,1,1,0,0
125,1.2835402270077e-4,1.50972366128975e-4,AR,2024-03-01,1,1,1,1,1,1,1,1
126,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
127,3.0701838921566,0.1997494619084175,AZ,2024-01-21,1,1,0,0,1,1,0,0
128,1.16140691498504,0.058614726473828,AZ,2024-01-22,1,1,1,1,1,1,1,1
129,1.02154008026996,0.0756290343964825,AZ,2024-01-23,1,1,1,1,1,1,0,0
130,2.77750493402468,0.3411117373521285,AZ,2024-01-24,1,0,0,0,1,0,1,0
131,0.103494536508422,0.0088523706322961,AZ,2024-01-25,1,1,1,1,1,1,1,1
132,1.03542991321382,0.438487326835893,AZ,2024-01-26,1,1,0,0,1,1,0,0
133,1.07389210985837,0.130037099952784,AZ,2024-01-27,1,1,1,0,1,0,1,0
134,0.0127009388402639,0.00590683552916705,AZ,2024-01-28,1,1,1,1,1,1,1,1
135,1.52298620147244,0.1134696370852965,AZ,2024-01-29,1,0,1,1,1,0,0,1
136,0.930964416121549,0.0966290207034285,AZ,2024-01-30,1,1,1,1,1,0,0,1
137,0.613692212464203,0.068358132058243,AZ,2024-01-31,1,1,1,1,1,1,1,1
138,0.0389168852637148,0.003402916464168355,AZ,2024-02-01,1,1,1,1,1,1,1,1
139,0.0469136563206194,0.00295932989173705,AZ,2024-02-02,1,1,1,1,1,1,1,1
140,NA,NA,AZ,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
141,0.0417594845023294,0.00223397878735213,AZ,2024-02-04,1,1,1,1,1,1,1,1
142,2.50225778145648,0.1638893601544575,AZ,2024-02-05,1,0,0,1,1,0,0,1
143,0.670324531252854,0.0407011185357612,AZ,2024-02-06,1,1,1,1,1,1,0,0
144,0.396687195723389,0.00145939024188779,AZ,2024-02-07,1,1,1,1,1,0,0,1
145,0.00259315855966114,0.001265130019387735,AZ,2024-02-08,1,1,1,1,1,1,1,1
146,1.19823183011673,0.3174034222222555,AZ,2024-02-09,1,1,0,0,1,1,0,0
147,0.00513319657856111,9.4960929504474e-4,AZ,2024-02-10,1,1,1,1,1,1,1,1
148,1.0526569781633,0.12030871970034,AZ,2024-02-11,1,1,0,0,1,1,0,0
149,0.0815516419994068,7.11779924098335e-4,AZ,2024-02-12,1,1,1,1,1,1,1,1
150,0.89132025111577,0.064744988226677,AZ,2024-02-13,1,1,1,0,1,1,0,0
151,0.151308345813036,5.3287393776708e-4,AZ,2024-02-14,1,1,1,1,1,1,1,1
152,8.0334401613345e-4,4.608846936459e-4,AZ,2024-02-15,1,1,1,1,1,1,1,1
153,0.00567320500677608,3.9852664965107e-4,AZ,2024-02-16,1,1,1,1,1,1,1,1
154,0.0233111319519527,3.44530562805135e-4,AZ,2024-02-17,1,1,1,1,1,1,1,1
155,0.827963000662342,0.051546538089367,AZ,2024-02-18,1,1,1,0,1,1,0,0
156,0.0982965405781971,2.5734390774204e-4,AZ,2024-02-19,1,1,1,1,1,1,1,1
157,1.94889552928212,0.067626718493619,AZ,2024-02-20,1,1,0,0,1,1,0,0
158,0.863714466164696,0.03515605448425035,AZ,2024-02-21,1,1,1,0,1,1,0,0
159,1.29760323104586,0.245291693119322,AZ,2024-02-22,1,1,0,0,1,1,0,0
160,0.00310160798546118,1.43300401996865e-4,AZ,2024-02-23,1,1,1,1,1,1,1,1
161,9.7848750070023e-4,1.2374811303414e-4,AZ,2024-02-24,1,1,1,1,1,1,0,0
162,2.12231323880142,0.2184250740300225,AZ,2024-02-25,1,0,0,0,1,0,0,0
163,0.010475719496802,9.225364169714e-5,AZ,2024-02-26,1,1,1,1,1,1,1,1
164,1.19451863725734,0.0897697681313885,AZ,2024-02-27,1,1,0,0,1,1,0,0
165,0.00458663738066942,6.87499018805e-5,AZ,2024-02-28,1,1,1,1,1,1,1,1
166,9.7981794592524e-4,5.934262518454e-5,AZ,2024-02-29,1,1,1,1,1,1,1,1
167,1.6045667066924e-4,5.1219185009945e-5,AZ,2024-03-01,1,1,1,1,1,1,1,1
168,0.00104905797354782,4.420513864367295e-5,AZ,2024-03-02,1,1,1,1,1,1,1,1
169,1.24054225492142,0.2511719710191435,CA,2024-01-21,1,1,0,0,1,0,0,0
170,0.748012207962992,0.070317769972153,CA,2024-01-22,1,1,1,1,1,1,1,1
171,0.632860165542207,0.005564412293167,CA,2024-01-23,1,1,1,1,1,0,0,1
172,0.682820825639598,0.0858657402045865,CA,2024-01-24,1,1,1,1,1,1,1,1
173,3.01147886085804,0.1523478576898155,CA,2024-01-25,1,0,0,0,1,0,0,0
174,2.89537906246373,0.111032428221542,CA,2024-01-26,1,1,0,0,1,0,0,0
175,0.713473191958724,0.003195520204500345,CA,2024-01-27,1,1,1,1,1,1,0,0
176,0.692686938619732,0.0445072494522122,CA,2024-01-28,1,1,1,1,1,0,0,0
177,3.58135462842553,0.0874423210576365,CA,2024-01-29,1,1,0,0,1,0,0,0
178,2.06658244004186,0.072812202968038,CA,2024-01-30,1,0,1,1,1,0,0,0
179,3.11870655335176,0.084759129512018,CA,2024-01-31,1,0,0,1,1,0,0,0
180,7.89386061915358,0.1062101335817665,CA,2024-02-01,1,1,0,0,1,1,0,0
181,6.8247474218996,0.106904300059562,CA,2024-02-02,1,1,0,0,1,0,0,0
182,0.911762636391315,0.0418601303998219,CA,2024-02-03,1,1,1,1,1,0,1,0
183,0.725673036773973,0.0349770437872008,CA,2024-02-04,1,1,1,0,1,1,1,1
184,1.64366103195444,0.0642760250623125,CA,2024-02-05,1,1,0,0,1,0,0,0
185,7.50932309114058,0.109032506013082,CA,2024-02-06,1,0,0,0,1,0,0,0
186,4.58135235488496,0.086519575861535,CA,2024-02-07,1,0,0,0,1,0,0,0
187,1.34033500793893,0.03369507421234845,CA,2024-02-08,1,1,1,0,1,0,0,0
188,8.63779903892537,0.1193760338577335,CA,2024-02-09,1,1,0,0,1,1,0,0
189,6.01302382764398,0.1490306988776015,CA,2024-02-10,1,0,0,0,1,0,0,0
190,0.00927499592702694,3.70409110197105e-4,CA,2024-02-11,1,1,1,1,1,1,1,1
191,5.53065970182867,0.110855583663356,CA,2024-02-12,1,1,0,0,1,0,0,0
192,5.23321968963575,0.0888829654161455,CA,2024-02-13,1,1,0,0,1,0,0,0
193,2.47636419011307,0.0387844843479439,CA,2024-02-14,1,1,0,0,1,1,0,0
194,7.9844249445161,0.118534810322636,CA,2024-02-15,1,0,0,0,1,0,0,0
195,1.81008559729334,0.03646520292251,CA,2024-02-16,1,1,0,0,0,1,0,0
196,0.968098433721351,0.0328607890121882,CA,2024-02-17,1,1,1,0,1,1,0,0
197,2.03991834694909,0.054719831482763,CA,2024-02-18,1,1,0,0,1,1,0,0
198,1.53293694223031,0.03861664849729315,CA,2024-02-19,1,0,0,0,1,0,0,0
199,0.0282941291427228,9.8753041985495e-5,CA,2024-02-20,1,1,1,1,1,1,1,1
200,7.18818945599932,0.087092445794579,CA,2024-02-21,1,1,0,0,1,1,0,0
201,3.88706517461884,0.0646919131243365,CA,2024-02-22,1,0,0,0,1,0,0,0
202,4.60589304841674,0.064851851264605,CA,2024-02-23,1,1,0,0,1,1,0,0
203,2.34717941238879,0.058224763036913,CA,2024-02-24,1,1,0,0,1,1,0,0
204,0.0421961714846448,4.71892369600932e-5,CA,2024-02-25,1,1,1,1,1,0,0,1
205,5.4297561971702,0.0786069227313285,CA,2024-02-26,1,0,0,0,1,0,0,0
206,9.73443368654193,0.1166043419234625,CA,2024-02-27,1,0,0,0,1,0,0,0
207,6.25534372243982,0.0775129801659525,CA,2024-02-28,1,1,0,0,1,1,0,0
208,0.00172957959867889,2.61084089997206e-5,CA,2024-02-29,1,1,1,1,1,1,1,1
209,0.00244681664989355,2.251475955026105e-5,CA,2024-03-01,1,1,1,1,1,1,1,1
210,0.0136107838821919,1.94150904225951e-5,CA,2024-03-02,1,1,1,1,1,1,1,1
211,NA,NA,CO,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
212,0.168158356733522,0.00371155576439233,CO,2024-01-22,1,1,1,1,1,1,0,0
213,0.0284621447666999,0.003223646734479465,CO,2024-01-23,1,1,1,1,1,1,1,1
214,NA,NA,CO,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
216,0.0222896993518332,0.002104114798018915,CO,2024-01-26,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
219,0.0460561792809104,0.001366771126320855,CO,2024-01-29,1,1,1,1,1,1,1,1
220,0.00297271933539645,0.00118262681600375,CO,2024-01-30,1,1,1,1,1,1,1,1
221,0.00247436462037565,0.001022888598009485,CO,2024-01-31,1,1,1,1,1,0,0,1
222,0.0305356836310757,8.84403796448965e-4,CO,2024-02-01,1,1,1,1,1,1,1,1
223,0.0175068422841953,7.64410501326355e-4,CO,2024-02-02,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
226,9.6781705385404e-4,4.9270564655357e-4,CO,2024-02-05,1,1,1,1,1,1,1,1
227,0.00107227086771916,4.25388029627105e-4,CO,2024-02-06,1,1,1,1,1,1,1,1
228,8.606762341629e-4,3.6718647441695e-4,CO,2024-02-07,1,1,1,1,1,1,1,1
229,0.00379562386432265,3.16883672455275e-4,CO,2024-02-08,1,1,1,1,1,1,1,1
230,0.00290017403807628,2.73421318513495e-4,CO,2024-02-09,1,1,1,1,1,1,1,1
231,1.30627597773196,0.4878979652945015,CO,2024-02-10,1,1,0,0,1,1,0,0
232,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
233,0.00185301789048473,1.7547442281296e-4,CO,2024-02-12,1,1,1,1,1,1,1,1
234,1.32886918473846,0.490310977438451,CO,2024-02-13,1,1,0,0,1,1,0,0
235,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
236,3.9105833518111e-4,1.12485154430585e-4,CO,2024-02-15,1,1,1,1,1,1,1,1
237,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
241,2.624638954619e-4,5.351433673307e-5,CO,2024-02-20,1,1,1,1,1,1,1,1
242,0.00251928919903954,4.611747680284895e-5,CO,2024-02-21,1,1,1,1,1,1,1,1
243,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
244,1.36264554038947,0.4954194610573605,CO,2024-02-23,1,1,0,0,1,1,0,0
245,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
247,8.1044287950846e-4,2.190823681286115e-5,CO,2024-02-26,1,1,1,1,1,1,1,1
248,5.68655272343323e-5,1.8876666451762e-5,CO,2024-02-27,1,1,1,1,1,1,1,1
249,5.54937400759053e-5,1.626438840056445e-5,CO,2024-02-28,1,1,1,1,1,1,1,1
250,1.603850175385e-4,1.401349508788545e-5,CO,2024-02-29,1,1,1,1,1,1,1,1
251,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
253,0.0299411988732826,0.0054316294182112,CT,2024-01-21,1,1,1,1,1,1,1,1
254,0.298000442956572,0.00472985885223156,CT,2024-01-22,1,1,1,1,1,1,1,1
255,0.335820378771947,0.0041154739865697804,CT,2024-01-23,1,1,1,1,1,1,0,0
256,0.116818974760757,0.003578223464623845,CT,2024-01-24,1,1,1,1,1,1,0,0
257,1.01008842719981,0.1868166045544135,CT,2024-01-25,1,1,1,0,1,0,0,0
258,0.0270139855590683,0.002699441326365305,CT,2024-01-26,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
260,0.00268324396356436,0.002031531205515165,CT,2024-01-28,1,1,1,1,1,1,1,1
261,0.964577863568077,0.1191423098636125,CT,2024-01-29,1,1,1,0,1,1,0,0
262,0.00933437774396342,0.001525652140971635,CT,2024-01-30,1,1,1,1,1,1,1,1
263,0.0077000883162095,0.001321194197890075,CT,2024-01-31,1,1,1,1,1,1,1,1
264,0.962629234514173,0.156991345263394,CT,2024-02-01,1,0,0,1,1,1,1,1
265,0.0586491743326187,9.8957706285433e-4,CT,2024-02-02,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
267,0.00130343821706334,7.40112330875675e-4,CT,2024-02-04,1,1,1,1,1,1,1,1
268,0.00621077456122605,6.39752790025445e-4,CT,2024-02-05,1,1,1,1,1,1,1,1
269,1.1488220322165,0.1915063996248245,CT,2024-02-06,1,0,0,1,1,0,0,1
270,0.00996087561087022,4.7761000198231e-4,CT,2024-02-07,1,1,1,1,1,1,1,1
271,1.33578842633639,0.4858778188680205,CT,2024-02-08,1,1,0,0,1,1,0,0
272,0.00546236840234467,3.56208834318715e-4,CT,2024-02-09,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
274,3.8233263742991e-4,2.6544254595009e-4,CT,2024-02-11,1,1,1,1,1,1,1,1
275,0.0133780012206628,2.2907847428674e-4,CT,2024-02-12,1,1,1,1,1,1,1,1
276,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
277,1.8473871763386e-4,1.70531659412815e-4,CT,2024-02-14,1,1,1,1,1,1,1,1
278,1.4036069587773e-4,1.47103622516685e-4,CT,2024-02-15,1,1,1,1,1,1,1,1
279,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
280,2.5016023732601e-4,1.09421221328835e-4,CT,2024-02-17,1,1,1,1,1,1,1,1
281,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
282,5.3087372629502e-4,8.135765430527e-5,CT,2024-02-19,1,1,1,1,1,1,1,1
283,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
284,8.7014286936036e-4,6.047079678302e-5,CT,2024-02-21,1,1,1,1,1,1,1,1
285,1.37838900803257,0.493062869768377,CT,2024-02-22,1,0,0,1,1,0,0,1
286,2.8065630284401e-4,4.493355637747535e-5,CT,2024-02-23,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
288,5.1447080049731e-4,3.338084906890155e-5,CT,2024-02-25,1,1,1,1,1,1,1,1
289,4.43073108291718e-5,2.87693608504746e-5,CT,2024-02-26,1,1,1,1,1,1,1,1
290,8.9959013639113e-5,2.47939562927793e-5,CT,2024-02-27,1,1,1,1,1,1,0,0
291,2.4154767608398e-5,2.13671372603257e-5,CT,2024-02-28,1,1,1,1,1,1,1,1
292,5.4274684825194e-4,1.841338753410025e-5,CT,2024-02-29,1,1,1,1,1,1,1,1
293,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
295,1.20928751178496,0.82994622987174,DC,2024-01-21,1,0,0,1,1,0,1,0
296,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
297,0.0297799418098657,0.0068525323591536,DC,2024-01-23,1,1,1,1,1,0,0,1
298,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
305,0.00328195127207612,0.00227686228928865,DC,2024-01-31,1,1,1,1,1,1,1,1
306,0.00321896220064286,0.001977731664851145,DC,2024-02-01,1,1,1,1,1,1,1,1
307,0.00167481069914023,0.001716956584412675,DC,2024-02-02,1,1,1,1,1,1,1,1
308,NA,NA,DC,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
