...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI
1,0.163357029567029,0.0031307023252283,AK,2022-08-21,1,1,1,1,1,1
2,1.89184277857802,0.2999240788351895,AK,2022-08-22,0,0,1,0,0,1
3,0.00488210563183419,0.002844118391388945,AK,2022-08-23,1,1,1,1,1,1
4,NA,NA,AK,2022-08-24,NA,NA,NA,NA,NA,NA
5,0.0182844510700953,0.002584971508281,AK,2022-08-25,1,1,1,0,0,1
6,NA,NA,AK,2022-08-26,NA,NA,NA,NA,NA,NA
7,0.0184934516678933,0.002350343758032495,AK,2022-08-27,1,1,1,1,1,1
8,0.016200332493551,0.002241416697886265,AK,2022-08-28,1,1,1,1,1,1
9,0.0349179946932191,0.002137691181867225,AK,2022-08-29,1,1,1,1,1,1
10,0.0145297410588451,0.00203889776863192,AK,2022-08-30,1,1,1,1,1,1
11,0.839499425645144,0.1843081192569115,AK,2022-08-31,0,0,1,0,0,1
12,NA,NA,AK,2022-09-01,NA,NA,NA,NA,NA,NA
13,0.00315741562979088,0.001769655692275495,AK,2022-09-02,1,1,1,1,1,1
14,NA,NA,AK,2022-09-03,NA,NA,NA,NA,NA,NA
15,0.00330630403303606,0.00161056844572584,AK,2022-09-04,1,1,1,1,1,1
16,NA,NA,AK,2022-09-05,NA,NA,NA,NA,NA,NA
17,0.0244781154253288,0.00146597618981348,AK,2022-09-06,1,1,1,1,1,1
18,0.00240638337522781,0.001398679027067305,AK,2022-09-07,1,1,1,1,1,1
19,NA,NA,AK,2022-09-08,NA,NA,NA,NA,NA,NA
20,NA,NA,AK,2022-09-09,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2022-09-10,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-09-11,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2022-09-12,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2022-09-13,NA,NA,NA,NA,NA,NA
25,0.00219536856933319,0.00100705974245506,AK,2022-09-14,1,1,1,1,1,1
26,NA,NA,AK,2022-09-15,NA,NA,NA,NA,NA,NA
27,0.00945134052250225,9.16911908306885e-4,AK,2022-09-16,1,1,1,1,1,1
28,0.00235419889472378,8.74913878349995e-4,AK,2022-09-17,1,1,1,1,1,1
29,0.00531805124881339,8.3483985275918e-4,AK,2022-09-18,1,1,1,1,1,1
30,0.022272935441411,7.96600663238275e-4,AK,2022-09-19,1,1,1,1,1,1
31,NA,NA,AK,2022-09-20,NA,NA,NA,NA,NA,NA
32,0.00135905923596016,7.2529145722971e-4,AK,2022-09-21,1,1,1,1,1,1
33,NA,NA,AK,2022-09-22,NA,NA,NA,NA,NA,NA
34,0.00167840280095263,6.6035511070268e-4,AK,2022-09-23,1,1,1,1,1,1
35,NA,NA,AK,2022-09-24,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-09-25,NA,NA,NA,NA,NA,NA
37,0.025116670122326,5.7366196065623e-4,AK,2022-09-26,1,1,1,1,1,1
38,NA,NA,AK,2022-09-27,NA,NA,NA,NA,NA,NA
39,0.00106949900858822,5.22267067115625e-4,AK,2022-09-28,1,1,1,1,1,1
