...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22C_95_CI,other_95_CI
35,NA,NA,AK,2022-09-03,NA,NA,NA,NA,NA,NA,NA,NA
36,0.0046700018822165,0.00241605787831965,AK,2022-09-04,1,1,1,1,1,1,1,1
37,NA,NA,AK,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA
38,0.0303260327119159,0.00219792502527598,AK,2022-09-06,1,1,1,1,1,1,1,1
39,0.00388887516539924,0.00209648419741368,AK,2022-09-07,1,1,1,1,1,1,1,1
40,NA,NA,AK,2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA
43,0.903768996455464,0.206931531459126,AL,2022-07-31,1,1,1,1,0,0,1,1
44,1.19651155846007,0.1278288707463905,AL,2022-08-01,1,1,1,1,0,1,0,1
45,1.0621466968494,0.1860083196026395,AL,2022-08-02,1,1,1,1,0,0,0,1
46,0.790152660251309,0.112669226215687,AL,2022-08-03,1,1,1,1,0,0,1,1
47,1.99252906653454,0.233705552622603,AL,2022-08-04,0,0,1,1,0,1,0,1
48,2.42027002790025,0.220574644509694,AL,2022-08-05,0,0,1,1,0,0,0,1
49,1.81525475930739,0.203594816852293,AL,2022-08-06,1,0,1,1,0,0,1,1
50,0.605663644746719,0.145604130046537,AL,2022-08-07,1,1,1,1,0,0,1,1
51,0.960036204766191,0.1611192497607145,AL,2022-08-08,1,1,1,1,0,0,0,1
52,1.58556567126483,0.0285479402230194,AL,2022-08-09,0,0,1,1,0,0,0,1
53,1.14320753908133,0.17284653041724,AL,2022-08-10,1,1,1,1,0,0,1,1
54,0.314944802492939,0.1613390326093205,AL,2022-08-11,1,1,1,1,0,0,1,1
55,4.62344749432037,0.303768807910402,AL,2022-08-12,0,0,1,1,0,0,1,1
56,0.518882254632053,0.094006797909085,AL,2022-08-13,1,1,1,1,0,0,1,1
57,0.773134633418334,0.078174183706256,AL,2022-08-14,1,1,1,1,0,0,1,1
58,3.26517240011898,0.232731554360774,AL,2022-08-15,0,0,1,1,0,0,0,1
59,0.612391871398345,0.1457263116778865,AL,2022-08-16,1,1,1,1,0,0,0,1
60,1.0424078074614,0.172070659533453,AL,2022-08-17,1,1,1,0,0,0,1,0
61,4.52183738477655,0.263828929684801,AL,2022-08-18,0,0,1,1,0,0,1,1
62,2.71120824431965,0.254303688876655,AL,2022-08-19,0,0,1,1,1,1,1,1
63,1.50194558995472,0.02346582765293825,AL,2022-08-20,0,0,1,1,0,0,1,1
64,1.23764743397229,0.0230768143584622,AL,2022-08-21,0,0,1,1,0,0,1,1
65,0.708170562612578,0.1225362820885805,AL,2022-08-22,1,1,1,1,0,0,1,1
66,4.09141684755831,0.2560999986745905,AL,2022-08-23,0,0,1,1,0,0,1,1
67,0.863785915018314,0.0688797714911775,AL,2022-08-24,1,1,1,1,0,0,1,1
68,0.671532971961232,0.072046794350035,AL,2022-08-25,1,1,1,1,1,1,1,1
69,1.06455560177462,0.163065911943418,AL,2022-08-26,1,1,1,0,0,1,1,0
70,0.619319369550067,0.1178499071769305,AL,2022-08-27,1,1,1,1,0,0,1,1
71,0.46083701035275,0.122460878957999,AL,2022-08-28,1,1,1,1,1,1,1,1
72,3.14560089637013,0.056951443034705,AL,2022-08-29,0,0,1,1,0,0,0,1
73,1.2734110076451,0.1704391775603435,AL,2022-08-30,1,1,1,0,0,0,1,0
74,2.0141947536093,0.211581717617521,AL,2022-08-31,0,0,1,1,0,0,1,1
75,0.52440418317773,0.074866729864206,AL,2022-09-01,1,1,1,1,0,0,1,1
76,0.39353318419989203,0.08486059197516,AL,2022-09-02,1,1,1,1,1,1,1,1
77,1.4071977009756,0.200306912491902,AL,2022-09-03,0,0,1,1,0,0,1,1
78,1.02333022407786,0.0184439631091653,AL,2022-09-04,1,1,1,1,1,1,1,1
79,NA,NA,AL,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA
80,0.688741264109491,0.1643980171753585,AL,2022-09-06,1,1,1,1,0,0,1,1
81,0.344410068410177,0.0910704173339215,AL,2022-09-07,1,1,1,1,0,0,1,1
82,1.78259322740608,0.1906734742198665,AL,2022-09-08,0,0,1,1,1,1,1,1
83,0.3367971197493,0.140188116853965,AL,2022-09-09,1,1,1,1,0,0,1,1
84,0.82844043618084,0.3871613014607145,AL,2022-09-10,0,0,1,1,0,1,0,1
85,0.609134631859373,0.0864578233361045,AR,2022-07-31,1,1,1,1,0,1,0,1
86,1.32302480425093,0.075742479384392,AR,2022-08-01,1,1,1,1,1,0,0,1
87,1.50799121567359,0.0556295641271025,AR,2022-08-02,1,1,1,1,0,0,0,1
88,1.95996614153061,0.055044722083802,AR,2022-08-03,1,1,1,1,0,0,0,1
89,4.09839716389284,0.1683561784390545,AR,2022-08-04,0,0,1,1,0,0,1,1
90,0.98247596720256,0.108225551676052,AR,2022-08-05,1,1,1,0,1,0,1,0
91,2.89261227048697,0.363819667014989,AR,2022-08-06,0,0,1,1,0,0,1,1
92,0.591959865239639,0.0687584476544615,AR,2022-08-07,1,1,1,1,0,0,0,1
93,3.59818654603153,0.1906056462618885,AR,2022-08-08,1,0,0,0,0,0,0,0
94,1.2560013545158,0.1053242090873115,AR,2022-08-09,1,1,1,1,0,0,1,1
95,3.35971198358749,0.1540480634924525,AR,2022-08-10,1,0,0,0,0,0,1,0
96,2.00341097082116,0.140118568257568,AR,2022-08-11,1,0,1,0,0,0,0,0
97,0.611044430060667,0.090635600458278,AR,2022-08-12,1,1,1,1,0,0,1,1
98,3.0724813518349,0.218333655302951,AR,2022-08-13,0,0,1,1,0,0,1,1
99,0.10935094712838,0.0054107765148826,AR,2022-08-14,1,1,1,1,1,1,1,1
100,4.14033783975267,0.140692371674929,AR,2022-08-15,0,0,1,1,0,0,0,1
101,1.69826718955634,0.00506550583761165,AR,2022-08-16,0,0,1,1,1,1,1,1
102,0.473872789063776,0.04230670174803485,AR,2022-08-17,1,1,1,1,0,0,1,1
103,0.506678123790138,0.066353159073171,AR,2022-08-18,1,1,1,1,0,0,0,1
104,2.35025380990656,0.270504822992694,AR,2022-08-19,0,0,1,0,0,0,1,0
105,0.596998737338784,0.00445459236932459,AR,2022-08-20,1,1,1,1,1,1,1,1
106,2.00254776455939,0.195019072440111,AR,2022-08-21,0,0,1,0,1,0,1,0
107,5.05785208501126,0.196629697986865,AR,2022-08-22,0,0,1,0,0,0,1,0
108,0.89141654225023,0.0396789148332715,AR,2022-08-23,1,1,1,1,0,0,1,1
109,2.45037224400142,0.116318963232417,AR,2022-08-24,1,0,1,0,0,0,1,0
110,2.84822629392865,0.1426636189448365,AR,2022-08-25,0,0,1,0,0,0,1,0
111,0.557461067034701,0.0712732375399305,AR,2022-08-26,1,1,1,1,1,0,0,1
112,0.408558080688157,0.04186064400304825,AR,2022-08-27,1,1,1,1,1,1,1,1
113,3.68051435033742,0.2555116268628005,AR,2022-08-28,0,0,1,1,0,0,1,1
114,3.18636652863056,0.1190053264973825,AR,2022-08-29,0,0,1,0,0,0,1,0
115,1.80258353638297,0.087881435149407,AR,2022-08-30,1,0,1,0,0,0,1,0
116,3.57141942030006,0.1461920434995635,AR,2022-08-31,0,0,1,0,0,0,1,0
117,5.75619390938035,0.157688404069588,AR,2022-09-01,0,0,1,1,0,0,1,1
118,2.24362165898732,0.2301337194595465,AR,2022-09-02,0,0,1,0,0,0,1,0
119,0.212805452054156,0.00290552820178341,AR,2022-09-03,1,1,1,1,0,0,1,1
120,1.33870892654797,0.1517890623360335,AR,2022-09-04,0,0,1,1,1,1,1,1
121,1.33253962862926,0.144459363256865,AR,2022-09-05,1,0,1,0,1,0,1,0
122,6.06154355709129,0.1235954121546995,AR,2022-09-06,0,0,1,0,0,0,1,0
123,8.37251783754665,0.1989787290373105,AR,2022-09-07,0,0,1,0,0,0,1,0
124,5.59639506591744,0.2372600162875345,AR,2022-09-08,0,0,1,1,0,0,1,1
125,3.40839415244682,0.1921910575748095,AR,2022-09-09,0,0,1,1,0,0,1,1
126,1.26040623005256,0.1313322533601535,AR,2022-09-10,0,0,1,1,0,0,1,1
127,1.75935267516562,0.0566722153589185,AZ,2022-07-31,1,0,1,1,1,1,1,1
128,6.12898879842813,0.2507247314626185,AZ,2022-08-01,0,0,0,0,0,0,0,0
129,2.55982296357233,0.11862664415685,AZ,2022-08-02,1,1,1,0,0,0,1,0
130,6.51628157651571,0.244110253566897,AZ,2022-08-03,0,0,1,0,0,0,0,0
131,1.06234981035266,0.104824220910573,AZ,2022-08-04,1,1,1,1,0,0,1,1
132,1.28022140206769,0.0938360121021375,AZ,2022-08-05,1,1,1,1,0,0,1,1
133,1.33694772375799,0.1057423507359465,AZ,2022-08-06,1,1,1,0,0,0,0,0
134,2.1602692814843,0.1394610501992765,AZ,2022-08-07,1,0,0,0,0,0,0,0
135,1.20840502976771,0.0540117313584065,AZ,2022-08-08,1,1,1,1,0,0,1,1
136,3.28802361446937,0.0727909966412975,AZ,2022-08-09,0,1,1,0,0,0,0,0
137,4.51317166412585,0.1291995578093115,AZ,2022-08-10,0,0,1,1,0,0,1,1
138,2.94345374224743,0.110551620042012,AZ,2022-08-11,0,0,1,1,0,0,1,1
139,0.938645037076588,0.0826847832250415,AZ,2022-08-12,1,1,1,1,0,0,0,1
140,1.01660732281339,0.050423070481488,AZ,2022-08-13,1,1,0,1,0,1,0,1
141,0.988806143559177,0.08857540764748,AZ,2022-08-14,1,1,1,1,0,0,1,1
142,5.13489744610843,0.1254851726031985,AZ,2022-08-15,1,0,1,0,0,0,1,0
143,1.00140836948215,0.04619350130822495,AZ,2022-08-16,1,1,1,1,0,0,1,1
144,1.76374319295977,0.087877070110027,AZ,2022-08-17,1,0,1,0,1,0,1,0
145,4.52615521581107,0.164856431816568,AZ,2022-08-18,0,0,1,1,0,0,1,1
146,1.60863456005705,0.105964103097687,AZ,2022-08-19,0,0,1,1,0,0,1,1
147,0.360294456707372,0.062474391074336,AZ,2022-08-20,1,1,1,1,1,1,1,1
148,6.77384473062444,0.2097339003942525,AZ,2022-08-21,0,0,1,0,0,0,1,0
149,6.03577933516451,0.123770185378898,AZ,2022-08-22,0,0,1,1,0,0,1,1
150,0.58254675689091,0.0499122935526545,AZ,2022-08-23,1,1,1,1,1,1,1,1
151,6.34656073812286,0.1841377945249105,AZ,2022-08-24,0,0,1,1,0,0,1,1
152,0.498942247408594,0.084933323262711,AZ,2022-08-25,1,1,1,1,0,0,1,1
153,2.59150366897043,0.121318326692746,AZ,2022-08-26,0,0,1,0,0,0,1,0
154,0.925523629568629,0.075184386177779,AZ,2022-08-27,1,1,1,1,0,0,1,1
155,2.2942300670882,0.0893469842307625,AZ,2022-08-28,0,0,1,1,0,0,1,1
156,3.63805365058755,0.0830201378270895,AZ,2022-08-29,0,0,1,1,0,0,1,1
157,3.9581521276679,0.1233473454875435,AZ,2022-08-30,0,0,1,1,0,0,1,1
158,1.06730777927419,0.0369365221508407,AZ,2022-08-31,1,1,1,0,1,0,1,0
159,3.18149859247361,0.145841953889156,AZ,2022-09-01,0,0,1,0,0,0,1,0
160,1.29162749489425,0.08372669575972,AZ,2022-09-02,1,0,1,0,0,0,1,0
161,0.197580752262395,0.001001883820392965,AZ,2022-09-03,1,1,1,1,1,1,1,1
162,0.606180698953129,0.0679977562771695,AZ,2022-09-04,1,1,1,1,0,0,1,1
163,3.88999298908417,0.136119831328102,AZ,2022-09-05,0,0,1,0,0,0,1,0
164,5.27200733890378,0.168861587407417,AZ,2022-09-06,0,0,1,0,0,0,1,0
165,0.535356887783677,0.053252818823892,AZ,2022-09-07,1,1,1,1,0,0,1,1
166,3.38727735787569,0.2373881741083255,AZ,2022-09-08,0,0,1,1,0,0,1,1
167,5.85924394355472,0.2641370062663565,AZ,2022-09-09,0,0,1,1,0,0,1,1
168,2.75918917850745,0.160354087860221,AZ,2022-09-10,0,0,1,0,0,0,1,0
169,8.37168525310795,0.114264173833712,CA,2022-07-31,1,1,1,0,1,0,0,0
170,10.7457942431973,0.093585169902332,CA,2022-08-01,0,1,1,0,0,0,0,0
171,7.91995471023174,0.0980990152105195,CA,2022-08-02,1,1,1,0,0,0,0,0
172,12.6138105207884,0.1370016730084345,CA,2022-08-03,0,0,1,0,0,0,0,0
173,13.1436133869432,0.121428566292349,CA,2022-08-04,0,0,1,0,0,0,0,0
174,4.4314051626746,0.121719803841883,CA,2022-08-05,1,0,0,0,0,0,1,0
175,6.48005080584323,0.1227241294761695,CA,2022-08-06,0,0,1,0,0,0,0,1
176,3.82006567167738,0.070321923833424,CA,2022-08-07,1,1,1,0,0,0,0,0
177,14.3242873262449,0.1414335352755965,CA,2022-08-08,0,0,1,0,0,0,0,0
178,3.85794069143969,0.0959894598696285,CA,2022-08-09,1,1,1,0,0,0,0,0
179,6.01547478695167,0.0917459776340495,CA,2022-08-10,1,1,1,0,0,0,0,0
180,9.00199514145404,0.102131779444902,CA,2022-08-11,1,0,0,0,0,0,0,0
181,6.68246406928291,0.0880409047076085,CA,2022-08-12,1,1,1,0,0,0,0,0
182,8.43125867262643,0.0978527874582645,CA,2022-08-13,1,0,0,0,0,0,0,0
183,3.6108358357989,0.0764384697742175,CA,2022-08-14,1,1,1,0,0,0,0,0
184,9.59516365903247,0.0891705167638985,CA,2022-08-15,1,0,1,0,0,0,0,0
185,6.30899523872287,0.0789985743735845,CA,2022-08-16,1,1,1,0,0,0,0,0
186,10.2689440959159,0.095295349668445,CA,2022-08-17,0,0,0,0,0,0,0,0
187,2.93706866086708,0.062502514474599,CA,2022-08-18,1,1,1,0,0,0,0,0
188,4.18840050011753,0.075506462054452,CA,2022-08-19,1,1,1,0,0,0,0,0
189,3.1942304479406,0.066040605234188,CA,2022-08-20,1,1,0,0,0,0,1,0
190,8.49575813887749,0.0981577578813745,CA,2022-08-21,1,0,0,0,0,0,0,0
191,7.7941575872251,0.064455618487233,CA,2022-08-22,1,1,1,0,0,1,0,0
192,8.35664494627391,0.0790833465319985,CA,2022-08-23,0,0,1,0,0,0,0,0
193,5.4165162641649,0.063955299062093,CA,2022-08-24,1,1,1,0,0,0,0,0
194,1.95804980630643,0.0376929663762267,CA,2022-08-25,1,1,1,1,0,1,0,1
195,5.07603407328784,0.0751798989839895,CA,2022-08-26,1,0,1,0,0,0,0,0
196,13.4933546151552,0.1104937150530255,CA,2022-08-27,0,0,1,0,0,0,0,0
197,8.1590751039418,0.0694506581478905,CA,2022-08-28,0,0,0,0,0,0,0,0
198,7.84886378188773,0.0612781493743335,CA,2022-08-29,1,1,0,0,0,0,0,0
199,8.72189909974442,0.079358278030197,CA,2022-08-30,0,0,1,0,0,0,0,0
200,11.3982073270362,0.098291069236067,CA,2022-08-31,0,0,0,0,0,0,0,0
201,4.6573533539561,0.062594195420288,CA,2022-09-01,0,0,1,1,0,0,1,1
202,6.78719124736315,0.087768107661605,CA,2022-09-02,0,0,1,0,0,0,1,0
203,3.03696803401631,0.0666248817399865,CA,2022-09-03,0,0,1,0,0,0,1,0
204,14.2957022651906,0.087033553311536,CA,2022-09-04,0,0,1,0,0,0,1,0
205,2.13603295683595,0.0770851993857625,CA,2022-09-05,0,0,1,1,0,0,1,1
206,12.0151346775736,0.071167725717147,CA,2022-09-06,0,0,0,0,0,0,0,0
207,17.6875393153246,0.1079873880101205,CA,2022-09-07,0,0,1,0,0,0,1,0
208,9.23020732954541,0.1068799894862355,CA,2022-09-08,0,0,1,1,0,0,1,1
209,8.75011310736781,0.0855540470123175,CA,2022-09-09,0,0,1,0,0,0,1,0
210,8.52663142605831,0.076624871996775007,CA,2022-09-10,0,0,1,0,0,0,1,0
211,0.748327301170737,0.1383048891611945,CO,2022-07-31,1,1,0,1,0,0,0,1
212,2.4803567698434,0.1818513934868885,CO,2022-08-01,0,0,1,1,0,0,1,1
213,1.07695665780314,0.0952161171571175,CO,2022-08-02,1,1,1,0,0,0,0,0
214,0.551549002586708,0.057713280061558,CO,2022-08-03,1,1,1,1,0,0,1,1
215,0.953134329663558,0.1403669409920865,CO,2022-08-04,1,1,1,1,0,0,1,1
216,0.331805668219584,0.082884693981147,CO,2022-08-05,1,1,1,1,0,0,1,1
217,0.338051876098821,0.076710843024844,CO,2022-08-06,1,1,1,1,0,0,1,1
218,0.370949602334362,0.1104490207388805,CO,2022-08-07,1,1,1,1,1,1,1,1
219,0.820546897301543,0.1065054322996935,CO,2022-08-08,1,1,1,1,0,0,1,1
220,0.703546005078457,0.110738035696611,CO,2022-08-09,1,1,1,1,0,0,1,1
221,5.77973779678533,0.190428202746741,CO,2022-08-10,1,0,0,1,0,0,0,1
222,1.46231484695265,0.04821949213278185,CO,2022-08-11,0,1,0,1,0,0,0,1
223,1.91966136644321,0.1618506801853755,CO,2022-08-12,0,0,0,1,0,0,0,1
224,0.332341376200745,0.0827999212350235,CO,2022-08-13,1,1,1,1,0,0,1,1
225,0.200685987834269,0.00617483988963535,CO,2022-08-14,1,1,1,1,0,0,1,1
226,0.334934377357324,0.066382711515756,CO,2022-08-15,1,1,1,1,1,1,1,1
227,0.594713136583247,0.00556090818686285,CO,2022-08-16,1,1,1,1,0,0,1,1
228,0.445125401575445,0.100279367511697,CO,2022-08-17,1,1,1,1,1,1,1,1
229,0.779640238175721,0.1004211602795145,CO,2022-08-18,1,1,1,1,0,0,1,1
230,2.40861983030597,0.203741710044294,CO,2022-08-19,0,0,1,1,0,0,0,1
231,1.5090640509917,0.229071035360679,CO,2022-08-20,1,0,1,0,1,0,1,0
232,0.743989249533627,0.0957800394354895,CO,2022-08-21,1,1,1,1,0,0,1,1
233,6.94198406524486,0.2695928355173735,CO,2022-08-22,0,0,1,1,0,0,1,1
234,0.100845579687016,0.00387745787803797,CO,2022-08-23,1,1,1,1,0,0,1,1
235,0.383791192227873,0.003685003387919055,CO,2022-08-24,1,1,1,1,0,0,1,1
236,1.29032155437451,0.1391543273948365,CO,2022-08-25,0,0,1,1,0,0,1,1
237,1.02796775191189,0.107409984077202,CO,2022-08-26,0,1,1,1,0,0,1,1
238,0.473106382676335,0.083852005171246,CO,2022-08-27,1,1,1,1,0,0,0,1
239,0.0561622592141956,0.00300954409860058,CO,2022-08-28,1,1,1,1,1,1,1,1
240,0.4020768547088,0.071559168856544,CO,2022-08-29,1,1,1,1,0,0,1,1
241,0.253609215664643,0.002721381116185095,CO,2022-08-30,1,1,1,1,0,0,1,1
242,0.171408767549504,0.00258814596133771,CO,2022-08-31,1,1,1,1,0,0,1,1
243,0.0119208017149285,0.00246162461463627,CO,2022-09-01,1,1,1,1,1,1,1,1
244,0.626102628804631,0.1027030939395535,CO,2022-09-02,1,1,1,1,0,0,1,1
245,0.0975748158232788,0.00222731017892436,CO,2022-09-03,1,1,1,1,1,1,1,1
246,2.83394158558408,0.211648493364763,CO,2022-09-04,0,0,1,1,0,0,0,1
247,1.07692823713687,0.3054241610495325,CO,2022-09-05,0,0,1,1,0,0,1,1
248,4.95078025082678,0.185846277638768,CO,2022-09-06,0,0,1,0,0,0,1,0
249,0.417805489199763,0.001824817219735685,CO,2022-09-07,1,1,1,1,0,0,1,1
250,0.112894003499878,0.001736348307909775,CO,2022-09-08,1,1,1,1,1,1,1,1
251,0.261292169825682,0.001652246233235985,CO,2022-09-09,1,1,1,1,1,1,1,1
252,0.0702349653772758,0.001572287497291825,CO,2022-09-10,1,1,1,1,1,1,1,1
253,0.950429808866611,0.1308968983003945,CT,2022-07-31,1,1,1,0,0,1,1,0
254,3.0555164447618,0.0117864689713489,CT,2022-08-01,0,0,1,1,0,0,1,1
255,0.94493815625461,0.0945239917722495,CT,2022-08-02,1,1,1,1,0,0,1,1
256,1.4132029478196,0.066145727943955,CT,2022-08-03,1,1,1,1,0,1,0,1
257,1.23803719552655,0.1215105553540495,CT,2022-08-04,1,1,1,1,0,0,1,1
258,1.34298303450881,0.118662243243379,CT,2022-08-05,1,1,1,1,0,1,0,1
259,3.47045823834973,0.1671637182982315,CT,2022-08-06,0,0,1,1,0,0,0,1
260,2.98563632946953,0.1722116235017045,CT,2022-08-07,0,0,1,1,1,1,1,1
261,0.988051518528156,0.1052963164667405,CT,2022-08-08,1,1,1,1,1,1,1,1
262,1.17708444400697,0.114391722956155,CT,2022-08-09,1,1,1,1,0,0,1,1
263,0.955745470007725,0.0792771291485985,CT,2022-08-10,1,1,0,1,1,0,0,1
264,1.32488483826287,0.1046128486948275,CT,2022-08-11,1,1,1,1,0,0,0,1
265,1.37544125263879,0.1224751604909005,CT,2022-08-12,0,1,1,1,0,0,1,1
266,1.04795978019997,0.076320914841783,CT,2022-08-13,1,1,0,1,0,0,0,1
267,2.47125450201088,0.18472697069445,CT,2022-08-14,0,0,1,1,0,0,1,1
268,0.608176222814192,0.0907829068302995,CT,2022-08-15,1,1,1,1,0,0,1,1
269,2.96503656289585,0.144253281004798,CT,2022-08-16,0,0,1,1,0,0,1,1
270,1.88750988102032,0.121285025953242,CT,2022-08-17,0,0,1,1,0,0,1,1
271,0.866192752418816,0.085690189051166,CT,2022-08-18,1,1,1,1,0,0,1,1
272,6.30692566214941,0.2014445790477815,CT,2022-08-19,0,0,1,0,0,0,1,0
273,4.36389045790419,0.2464612637809195,CT,2022-08-20,0,0,1,1,0,0,1,1
274,1.6401671625726,0.106907009009122,CT,2022-08-21,0,0,1,1,0,0,1,1
275,1.1752629045838,0.057582690828632,CT,2022-08-22,1,1,1,0,0,0,1,0
276,1.01345114354393,0.082677947612124,CT,2022-08-23,1,1,1,0,0,0,1,0
277,1.79262630973581,0.2561980981318875,CT,2022-08-24,0,0,1,1,0,0,1,1
278,1.14322645980111,0.110825548233924,CT,2022-08-25,1,1,1,0,1,0,1,0
279,1.25467559881439,0.0799346086803155,CT,2022-08-26,1,1,1,0,1,0,1,0
280,2.74904328495079,0.1357784947835965,CT,2022-08-27,0,0,1,0,0,0,1,0
281,0.676356326716418,0.02985210498463705,CT,2022-08-28,1,1,1,1,0,0,1,1
282,3.05719086798948,0.118367151119283,CT,2022-08-29,0,0,1,0,0,0,1,0
283,5.70626418560803,0.207545098112876,CT,2022-08-30,0,0,1,0,0,0,1,0
284,3.79681560585451,0.1581584656774585,CT,2022-08-31,0,0,1,1,0,0,1,1
285,3.25038799419331,0.183460913926645,CT,2022-09-01,0,0,1,1,0,0,1,1
286,2.99750011675261,0.1474738522681845,CT,2022-09-02,0,0,1,1,0,0,1,1
287,4.17480150713722,0.1706780878416025,CT,2022-09-03,0,0,1,1,0,0,1,1
288,4.67916708892185,0.192129687585222,CT,2022-09-04,0,0,1,1,0,0,1,1
289,4.44844911653712,0.334641458675006,CT,2022-09-05,0,0,1,1,0,0,1,1
290,6.54227159157861,0.196313190953433,CT,2022-09-06,0,0,1,1,0,0,1,1
291,5.37093949845185,0.1740257142171425,CT,2022-09-07,0,0,1,1,0,0,1,1
292,3.02168997138902,0.1380586157203585,CT,2022-09-08,0,0,1,1,0,0,1,1
293,7.22913425330136,0.2169350120020055,CT,2022-09-09,0,0,1,1,0,0,1,1
294,7.77187364441042,0.288960129206979,CT,2022-09-10,0,0,1,0,0,0,1,0
295,0.746959347440242,0.0189380625287559,DC,2022-07-31,1,1,1,1,1,0,0,1
296,0.686693378714591,0.165047313276318,DC,2022-08-01,1,1,1,1,0,0,1,1
297,3.20227923901683,0.2491461586870055,DC,2022-08-02,0,0,1,1,0,0,1,1
298,3.49894855772734,0.3911928697188,DC,2022-08-03,0,0,1,1,0,0,1,1
299,0.448884422600016,0.01492459843481715,DC,2022-08-04,1,1,1,1,0,0,1,1
300,1.95153288357547,0.52374092894928,DC,2022-08-05,0,0,1,1,0,0,1,1
301,NA,NA,DC,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA
302,0.32808041394783,0.109711530015737,DC,2022-08-07,1,1,1,1,0,1,0,1
303,0.586037146865405,0.083067066311117,DC,2022-08-08,1,1,1,1,0,0,1,1
304,0.107848004308418,0.01116538365419045,DC,2022-08-09,1,1,1,1,1,1,1,1
305,1.04824217566185,0.187318933025817,DC,2022-08-10,0,1,1,1,0,1,0,1
306,2.10287962375804,0.2040131613125895,DC,2022-08-11,0,0,1,0,0,0,1,0
307,0.459988722907949,0.059823721094624,DC,2022-08-12,1,1,1,1,0,0,0,1
308,0.995974621115322,0.115996344239664,DC,2022-08-13,1,1,1,0,0,1,1,0
309,1.02695579096111,0.1089215601076785,DC,2022-08-14,1,1,1,0,0,0,1,0
