...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
92,0.0135736641669706,0.00775858607977705,AR,2023-04-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1
93,0.0124627004205977,0.0083276947400102,AR,2023-04-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1
94,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.146712784736424,0.0130180817624915,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,1.20757974988191,0.86408707314364,AR,2023-05-02,1,0,1,1,1,1,0,1,0,1,1,1,1,0
102,0.0232310598682565,0.0164166344212205,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.0161491292024,0.731574919699205,AR,2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
108,0.124475661443252,0.02621145887574845,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,2.07803080621105,0.56199442352602,AR,2023-05-10,0,0,1,1,1,1,1,0,0,1,1,1,1,1
110,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.511577929728385,0.0741241898650955,AR,2023-05-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
123,NA,NA,AR,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.120668479207428,0.090828049451126,AR,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.50108987785522,0.258714668213019,AZ,2023-04-16,1,0,1,1,0,1,0,1,0,1,0,0,1,0
128,0.997266068128193,0.1059038349442155,AZ,2023-04-17,0,1,1,1,1,1,1,0,0,1,1,0,1,0
129,1.29659650183877,0.1760718065665835,AZ,2023-04-18,1,1,1,1,0,1,1,0,0,1,0,0,1,1
130,1.59940958277853,0.04459727652968375,AZ,2023-04-19,1,1,1,1,1,1,0,0,0,1,0,0,1,0
131,3.57037720193999,0.2440996174599415,AZ,2023-04-20,1,0,0,0,1,1,0,0,0,0,0,0,1,0
132,1.21843340058429,0.85960102693662,AZ,2023-04-21,1,0,1,1,0,1,1,1,0,1,1,0,1,1
133,0.112600657846522,0.01127443180959945,AZ,2023-04-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
134,1.61987609598356,0.076475681941914,AZ,2023-04-23,1,1,1,0,0,1,1,1,0,1,0,0,1,1
135,1.26769275428536,0.046981840099587197,AZ,2023-04-24,1,0,1,1,1,1,1,1,1,1,1,1,1,1
136,1.38932277520613,0.132185391630226,AZ,2023-04-25,1,1,1,1,1,1,0,1,0,1,0,1,1,0
137,1.19276335661859,0.0972104712439945,AZ,2023-04-26,1,1,1,1,1,1,1,1,0,1,0,0,1,1
138,0.652650654979617,0.0743995063455395,AZ,2023-04-27,1,1,1,1,1,1,1,1,0,1,0,0,1,1
139,0.673688525974353,0.0161595831835635,AZ,2023-04-28,1,1,1,1,1,1,1,1,0,1,0,0,1,1
140,0.335412387834488,0.01719370914405735,AZ,2023-04-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1
141,1.71263009552303,0.205341755111197,AZ,2023-04-30,1,1,1,0,1,1,1,1,0,1,0,1,1,1
142,1.67242819380225,0.0928997684176175,AZ,2023-05-01,0,1,1,0,1,1,1,0,0,1,0,1,1,1
143,3.48502009306922,0.2085332388819695,AZ,2023-05-02,1,0,1,0,1,1,0,1,0,1,0,0,0,0
144,1.50662506163614,0.1413974821031215,AZ,2023-05-03,1,1,1,1,1,1,1,1,0,1,1,0,0,1
145,1.26960668839224,0.078096218457856,AZ,2023-05-04,1,1,1,1,1,1,1,1,0,1,1,0,1,1
146,1.40215166344124,0.247184492343104,AZ,2023-05-05,0,1,1,1,1,1,1,0,1,1,0,0,0,1
147,0.817188124872218,0.0267547801795651,AZ,2023-05-06,1,0,1,1,1,1,1,1,0,1,1,0,1,1
148,3.51128566506531,0.306748165666133,AZ,2023-05-07,0,0,1,1,1,0,0,0,0,1,0,0,0,0
149,6.50300944599851,0.305311298536882,AZ,2023-05-08,0,0,1,0,0,1,0,0,0,1,0,0,0,0
150,3.27174261386045,0.1052307159556495,AZ,2023-05-09,1,0,1,0,1,1,0,1,0,1,0,0,1,0
151,2.12494806431521,0.144704835015967,AZ,2023-05-10,0,1,1,1,0,1,1,0,0,1,1,0,1,1
152,0.15284946857633,0.0367664900602758,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,1.05290475766476,0.1477330926505825,AZ,2023-05-12,0,1,1,1,1,1,1,0,0,1,0,0,1,1
154,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,1.51485712619576,0.374923610772001,AZ,2023-05-14,1,1,1,1,0,1,1,1,0,1,1,0,1,1
156,2.0472216595277,0.21183229357062,AZ,2023-05-15,0,1,1,1,1,1,0,0,0,1,0,0,1,0
157,1.69874000750104,0.196576251160162,AZ,2023-05-16,1,1,1,1,0,1,0,1,0,1,0,0,0,0
158,1.03510900892207,0.180626810662259,AZ,2023-05-17,1,1,1,1,1,1,1,1,0,1,1,0,1,1
159,1.13107998408905,0.26014413296918,AZ,2023-05-18,1,1,1,1,0,1,1,1,0,1,0,0,1,1
160,0.907825178618634,0.621073628697615,AZ,2023-05-19,1,1,1,0,1,1,1,1,0,1,0,1,1,1
161,1.80877016050495,0.612624677314795,AZ,2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
162,1.51520380412647,0.2035537879532655,AZ,2023-05-21,1,1,1,1,0,1,0,1,0,1,0,1,0,0
163,1.23179930347421,0.205831161400155,AZ,2023-05-22,1,1,1,1,1,1,1,1,0,1,0,1,0,1
164,1.57287047250999,0.183860627012141,AZ,2023-05-23,0,1,1,1,1,1,1,0,0,1,0,0,1,1
165,1.1252131065352,0.273946031505326,AZ,2023-05-24,0,1,1,1,1,1,1,0,0,1,0,0,0,1
166,0.583553382987468,0.08638410379237,AZ,2023-05-25,1,1,1,1,1,1,1,1,0,1,0,0,1,1
167,0.999313044906452,0.2798951695130115,AZ,2023-05-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1
168,0.638602874846901,0.0968316417406395,AZ,2023-05-27,1,1,1,1,1,1,1,1,0,1,1,0,1,1
169,2.50285818262359,0.147364066807506,CA,2023-04-16,1,1,0,0,0,1,1,1,0,0,0,0,1,1
170,2.77431665587357,0.146603096590647,CA,2023-04-17,1,1,0,1,1,0,1,0,0,0,0,0,0,1
171,2.22647151053039,0.1267262177133895,CA,2023-04-18,1,1,0,1,1,1,0,1,0,1,0,1,1,0
172,3.18252452821409,0.213850637149347,CA,2023-04-19,1,0,1,1,1,0,0,1,0,1,0,1,0,0
173,2.54549234543071,0.206997527851144,CA,2023-04-20,0,1,1,1,1,1,0,0,0,1,0,0,0,0
174,4.86322461065796,0.075282172982156,CA,2023-04-21,0,0,1,0,0,1,1,0,0,1,1,1,0,1
175,5.4598009051668,0.325399011823678,CA,2023-04-22,1,0,0,1,1,0,0,1,0,1,0,1,0,0
176,1.90651019611369,0.269994471347211,CA,2023-04-23,1,1,1,1,0,1,1,0,0,1,0,0,1,1
177,2.05798516822273,0.155976314217098,CA,2023-04-24,1,1,0,0,1,1,1,1,0,0,1,0,0,1
178,6.24158186701134,0.244064286181949,CA,2023-04-25,0,0,1,1,1,1,0,0,0,1,0,0,0,0
179,5.54306787047873,0.141327934849218,CA,2023-04-26,0,0,1,1,0,0,0,1,1,0,0,0,0,0
180,3.16926747774688,0.168187215236504,CA,2023-04-27,1,1,1,1,1,1,1,0,0,1,0,0,0,1
181,2.6613025767701,0.1775062152288245,CA,2023-04-28,0,1,1,1,1,1,0,0,0,0,0,0,0,0
182,5.12155177020248,0.2820093396241455,CA,2023-04-29,0,0,1,1,1,1,0,0,0,0,0,0,0,0
183,2.99315250948468,0.1895985288879855,CA,2023-04-30,0,1,0,1,0,1,1,0,0,0,0,0,0,1
184,4.82993982904115,0.2515589882440225,CA,2023-05-01,0,1,1,0,1,1,1,0,0,1,0,0,0,1
185,5.51143326707965,0.2800115719553755,CA,2023-05-02,0,0,0,1,1,1,0,1,0,0,0,0,0,0
186,2.75879906274694,0.191486552044243,CA,2023-05-03,0,1,1,1,1,1,1,1,0,1,0,0,0,1
187,1.98443325278927,0.2349274789551575,CA,2023-05-04,1,1,1,0,1,1,1,0,1,1,0,1,0,1
188,6.24358331732467,0.209540019681232,CA,2023-05-05,0,1,1,0,0,0,1,0,0,1,0,0,0,1
189,2.70107454106399,0.1933770821689165,CA,2023-05-06,1,1,0,1,0,1,1,1,0,0,0,1,0,1
190,1.23850301919071,0.2714125766675265,CA,2023-05-07,1,1,1,1,1,1,1,1,0,1,1,0,0,1
191,9.28203726077587,0.371067616060198,CA,2023-05-08,0,0,1,0,1,0,0,0,0,1,0,0,0,0
192,7.36859715968028,0.200499352566679,CA,2023-05-09,0,0,1,1,0,1,0,0,0,1,0,0,0,0
193,4.09512411830833,0.289102260301633,CA,2023-05-10,0,1,1,0,0,1,0,0,0,1,0,0,0,0
194,3.83926399554195,0.2882664149964805,CA,2023-05-11,0,1,1,1,1,1,0,0,0,1,0,0,1,0
195,2.04493947875777,0.2269926868545665,CA,2023-05-12,0,1,0,1,0,1,1,0,0,0,0,0,1,1
196,1.53009877881589,0.421911714335291,CA,2023-05-13,1,1,1,0,1,0,1,1,0,1,0,1,0,1
197,4.62562666410644,0.55278085680599,CA,2023-05-14,1,0,0,0,1,0,0,1,0,0,0,1,0,0
198,3.26897423990109,0.3366514157694675,CA,2023-05-15,1,0,1,1,0,1,1,1,0,1,1,1,0,1
199,1.87130522672626,0.2359175699650055,CA,2023-05-16,1,0,1,1,1,1,1,1,0,1,0,1,0,1
200,2.57075158971933,0.329326336626251,CA,2023-05-17,0,1,1,1,0,1,0,0,0,1,0,0,1,0
201,1.48279905057506,0.323237617847985,CA,2023-05-18,1,1,1,0,1,1,1,1,0,1,0,0,0,1
202,3.00753411327556,0.2592604882579075,CA,2023-05-19,0,0,1,1,0,1,1,0,0,1,0,0,0,1
203,1.38757979515871,0.1296643974119085,CA,2023-05-20,1,0,1,1,1,1,1,1,0,1,1,0,1,1
204,0.956279021656461,0.4254778161988175,CA,2023-05-21,0,1,1,1,1,1,1,0,1,1,0,0,1,1
205,1.64891522583038,0.287163945696554,CA,2023-05-22,1,1,0,1,1,1,1,1,0,0,0,1,0,1
206,2.56010455473479,0.2944380210380855,CA,2023-05-23,1,1,1,1,0,1,1,1,0,1,1,0,0,1
207,1.59079519511322,0.2737857880026095,CA,2023-05-24,1,1,0,1,1,1,1,1,0,0,1,1,1,1
208,4.14392668892967,0.3074992491608325,CA,2023-05-25,0,0,1,1,0,1,0,1,0,1,0,0,1,0
209,2.75988340591252,0.3397024856928425,CA,2023-05-26,0,1,1,1,0,1,0,0,0,1,0,0,0,0
210,0.961666872516328,0.299247372449251,CA,2023-05-27,1,1,1,1,1,1,1,1,0,1,1,1,0,1
211,NA,NA,CO,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.893849404081276,0.182809774270392,CO,2023-04-17,1,1,1,1,1,0,1,1,0,1,1,1,0,1
213,0.853017013582049,0.286942845539518,CO,2023-04-18,1,1,1,0,1,1,1,1,0,1,0,1,1,1
214,0.0930711031894902,0.00826646969306735,CO,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,1.23782051490073,0.86973060762832,CO,2023-04-21,1,0,1,1,1,0,1,1,0,1,1,1,0,1
217,1.2216411339298,0.857889213303055,CO,2023-04-22,1,0,1,1,0,1,1,1,0,1,1,0,1,1
218,NA,NA,CO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.841933066844155,0.180562261984779,CO,2023-04-24,1,1,1,1,1,0,1,1,1,1,0,1,0,1
220,1.03353343633453,0.3001195381731355,CO,2023-04-25,1,1,1,1,1,1,0,1,0,1,1,1,1,0
221,0.131613429420531,0.0131803017161936,CO,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,NA,NA,CO,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,1.41803662176967,0.2743957893161445,CO,2023-04-28,1,0,1,0,1,1,1,1,0,1,0,1,1,1
224,0.0268672009220574,0.0161641770551806,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,0.0985947540555495,0.01730471580903635,CO,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,0.36610777303246,0.01852570866584075,CO,2023-05-01,1,1,1,1,1,1,1,1,0,1,0,1,1,1
227,0.531447949663734,0.169469867296582,CO,2023-05-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1
228,0.0308269281814102,0.02122831964959195,CO,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,0.22341879479733,0.0227199970448566,CO,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,0.0384616732266114,0.0243122283884332,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.78338086993574,0.380954020087396,CO,2023-05-07,1,1,1,0,1,1,1,1,0,1,0,1,1,1
233,1.04150046293176,0.74792392653464,CO,2023-05-08,1,0,1,1,0,1,1,1,0,1,1,0,1,1
234,0.730177754459565,0.3758137429513095,CO,2023-05-09,1,1,1,0,1,1,1,1,0,1,0,1,1,1
235,3.07455262132574,0.75021866722462,CO,2023-05-10,1,0,1,0,1,0,0,1,0,1,0,1,0,0
