...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,other_95_CI
37,0.0015062081581791,0.001064454703303405,AK,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
38,NA,NA,AK,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1.35155712747946,0.95230818886423,AK,2023-03-24,1,0,1,0,1,1,1,0,1,0,1,1
42,NA,NA,AK,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0792605465387882,0.067856304960191,AL,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
45,0.229470933661793,0.0615080938940575,AL,2023-02-14,1,1,1,1,1,1,1,0,1,0,1,1
46,0.357951463342385,0.0556655471352665,AL,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
47,0.0621064330228077,0.050302599070429,AL,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
48,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0383394144701419,0.03310374106751295,AL,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
52,0.0352141014936705,0.0297312885679887,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
53,1.01768176901534,0.70539242266276,AL,2023-02-22,1,0,1,0,1,1,1,0,1,0,1,1
54,0.0265988256191651,0.0239158114282207,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
55,1.07457960576343,0.4355909324070515,AL,2023-02-24,1,1,1,1,1,0,1,1,1,0,1,0
56,1.18682207878297,0.849218063197015,AL,2023-02-25,1,1,1,0,0,1,1,1,1,0,0,1
57,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0168025117155836,0.0153444458513652,AL,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.0529900698400536,0.0109512024080814,AL,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
62,0.983817276677876,0.413283802912766,AL,2023-03-03,1,0,1,0,1,1,1,0,1,0,1,1
63,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.0403960909960151,0.0078079390836355,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
65,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.00741484897165837,0.00623585298153965,AL,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
67,0.0322276776395355,0.00557563750450015,AL,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
68,1.09861468990191,0.307601852304637,AL,2023-03-09,1,1,0,0,1,1,1,1,0,0,1,1
69,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.00714552614084529,0.002887123923401535,AL,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
74,0.0205263402498289,0.002595378946667105,AL,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
75,0.00422260127565934,0.002335863471962505,AL,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
76,0.00447707486345736,0.002104991171250855,AL,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
77,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.26698321295447,0.477641580372729,AL,2023-03-20,1,1,1,0,1,0,1,1,1,1,0,0
80,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.00378928624256217,0.001279831826280735,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
82,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.00361287724382206,0.001061990662288715,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
84,1.26555804878696,0.4820029693642415,AL,2023-03-25,1,1,1,0,1,0,1,1,1,0,1,0
85,0.578588879081919,0.3543364801138915,AR,2023-02-12,1,1,1,1,1,1,1,0,1,1,0,1
86,2.9622133506387,0.531360280392835,AR,2023-02-13,0,1,1,0,1,1,0,0,0,0,1,1
87,3.65409543400528,0.3970560005177465,AR,2023-02-14,0,0,1,1,1,1,0,0,1,1,1,0
88,0.478118592649351,0.2109350578178365,AR,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1
89,0.564686382089893,0.197788032831028,AR,2023-02-16,1,1,1,1,1,1,1,1,1,0,0,0
90,1.36830798179525,0.110764934752166,AR,2023-02-17,1,0,1,0,1,1,1,0,1,0,0,1
91,0.387586590406326,0.284305633178385,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
92,0.323808885686363,0.0926467813034085,AR,2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
93,1.23091430549187,0.337639566266427,AR,2023-02-20,0,1,1,0,1,1,0,0,1,0,1,1
94,2.46018971258205,0.2773361079504315,AR,2023-02-21,1,1,1,1,1,0,1,0,1,1,1,0
95,2.18087730073971,0.329952936752594,AR,2023-02-22,0,0,1,0,1,1,0,0,1,0,1,1
96,0.478708703301779,0.1879550387772485,AR,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
97,0.498256263873955,0.1880295067079535,AR,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.414674229420133,0.236402640674933,AR,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
100,5.78335901281434,0.357965950158611,AR,2023-02-27,0,0,1,0,1,1,0,0,1,0,1,1
101,2.02826927228184,0.42952859800556,AR,2023-02-28,1,1,1,0,1,0,1,1,1,0,1,0
102,0.550317995121445,0.034090401976417,AR,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
103,0.104683963758986,0.0305977014871424,AR,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
104,0.0287520081978679,0.0274301692721982,AR,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.624173584558566,0.01963570030296785,AR,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
108,0.297280870050089,0.0175314046029327,AR,2023-03-07,1,1,1,1,1,1,1,0,1,0,1,1
109,0.98111977211756,0.1884886701833375,AR,2023-03-08,0,1,1,1,1,1,0,1,1,0,1,1
110,0.111847256486493,0.01394039901422045,AR,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
111,0.079635793309817,0.0124170570975823,AR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
112,1.28583839694176,0.89501671496472,AR,2023-03-11,1,1,1,0,0,1,1,0,1,1,0,1
113,NA,NA,AR,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.00831311500223293,0.0087423276585649,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
115,1.08015921685126,0.2334615344064155,AR,2023-03-14,1,1,1,1,1,0,1,1,1,0,1,0
116,0.0243971383023638,0.00690143008888105,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
117,0.0268878552872752,0.0061283319734286,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
118,0.750010981988005,0.176051890041269,AR,2023-03-17,1,1,1,1,1,1,1,0,1,0,1,1
119,1.10607101084068,0.435628107845412,AR,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
120,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.029388649679432,0.003800466571383235,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
122,0.260180817374401,0.003371326335735565,AR,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
123,0.744457126016109,0.00299053191427696,AR,2023-03-22,1,1,1,1,1,1,1,0,1,0,1,1
124,0.0135591792952627,0.002652795679138905,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
125,0.00788751834328276,0.00235337422616841,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.88873060091054,0.281520352247678,AZ,2023-02-12,0,1,0,0,1,1,0,0,0,0,1,1
128,3.3789936340856,0.2316987127363975,AZ,2023-02-13,1,0,1,1,1,1,1,0,0,0,1,0
129,1.43140460717755,0.1346810666001155,AZ,2023-02-14,1,1,1,1,1,0,1,0,0,0,1,0
130,1.38855483242253,0.2296447376158855,AZ,2023-02-15,1,1,0,1,1,1,1,1,0,0,1,1
131,1.20109609483177,0.190721701087686,AZ,2023-02-16,1,1,1,1,0,1,1,1,0,0,0,1
132,1.2009109879962,0.1809252127192595,AZ,2023-02-17,1,1,0,1,1,1,1,0,0,0,1,1
133,1.1330916923229,0.1960117941326325,AZ,2023-02-18,1,0,1,1,1,1,1,0,1,1,1,0
134,3.16596647886196,0.28785858437991,AZ,2023-02-19,0,1,0,0,1,0,0,1,0,0,1,0
135,3.3553552647281,0.1687073654817825,AZ,2023-02-20,0,1,0,1,1,0,0,0,1,0,1,0
136,1.10939084471216,0.1559015679884245,AZ,2023-02-21,1,0,1,1,1,1,1,0,0,0,1,1
137,2.02693766481512,0.2529029931916985,AZ,2023-02-22,1,0,1,0,1,1,1,0,0,0,1,1
138,0.369002525973887,0.090957713895917,AZ,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
139,1.0113154854506201,0.177689465659967,AZ,2023-02-24,0,1,1,1,1,1,0,0,0,0,1,1
140,1.53173552649071,0.3007356358505,AZ,2023-02-25,1,1,0,0,1,0,1,1,0,0,1,0
141,1.62659821165795,0.157043394490087,AZ,2023-02-26,0,1,1,0,1,0,0,1,1,0,1,0
142,3.08073896114219,0.1033538163533065,AZ,2023-02-27,0,0,0,1,1,1,0,1,0,0,1,1
143,0.834909156183728,0.078177035919437,AZ,2023-02-28,1,1,1,1,1,1,1,1,0,0,1,1
144,3.73881787155622,0.194130985921069,AZ,2023-03-01,0,1,0,0,1,0,0,0,0,0,1,0
145,2.38050922263618,0.2162621208824695,AZ,2023-03-02,1,1,0,0,0,0,1,0,0,0,0,1
146,3.83293405690599,0.402612165870117,AZ,2023-03-03,1,1,0,0,1,1,1,1,0,0,1,1
147,5.36596194634314,0.451669490623556,AZ,2023-03-04,1,0,0,0,1,0,1,0,0,0,1,0
148,0.722517288463933,0.0756355525625425,AZ,2023-03-05,1,1,1,1,1,1,1,1,0,0,1,1
149,3.35763092166189,0.1186926006249545,AZ,2023-03-06,0,1,0,0,0,1,0,0,0,0,0,1
150,0.732352547551715,0.0549141421838475,AZ,2023-03-07,1,1,1,1,1,1,1,1,0,0,1,1
151,0.982405916806192,0.228730974628409,AZ,2023-03-08,1,0,1,0,1,1,1,0,1,0,1,1
152,0.0605506152340858,0.00205996168747028,AZ,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
153,0.0279311914939542,0.00178425162114341,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
154,1.90055783925927,0.186334173740678,AZ,2023-03-11,1,0,1,0,1,1,1,0,1,0,1,1
155,1.14394542417226,0.073891123261011,AZ,2023-03-12,1,1,1,1,0,1,1,0,1,0,0,1
156,6.12498567285569,0.159377975223642,AZ,2023-03-13,1,0,1,0,1,0,1,0,1,0,1,0
157,0.918590912805654,0.080605192078234,AZ,2023-03-14,1,1,0,1,1,1,1,1,0,0,1,1
158,2.15410592609526,0.1203077384553145,AZ,2023-03-15,1,1,0,0,0,1,1,0,0,1,0,1
159,0.0752539784749182,7.50733028440335e-4,AZ,2023-03-16,1,1,1,1,1,1,1,0,1,0,1,1
160,2.28065010596677,0.64504601901581,AZ,2023-03-17,1,1,0,0,0,1,1,1,0,0,0,1
161,2.64849538168515,0.636857781944355,AZ,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
162,3.55848836161478,0.1841961261749725,AZ,2023-03-19,1,0,0,0,1,0,1,0,0,0,1,0
163,4.57377010811407,0.0948896360439835,AZ,2023-03-20,1,0,1,0,0,1,1,0,1,0,0,1
164,2.72422029949923,0.1824046480700985,AZ,2023-03-21,1,0,0,0,0,1,1,0,0,0,0,1
165,1.77895582417402,0.1024307296525335,AZ,2023-03-22,1,0,0,0,1,1,1,0,0,0,1,1
166,1.11743349554009,0.1213265593242895,AZ,2023-03-23,1,0,1,0,1,1,1,1,1,1,1,1
167,0.0100437867432747,2.36988783184475e-4,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
168,2.5334221798553e-4,2.05359474288735e-4,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
169,10.8034016889642,0.197473449156119,CA,2023-02-12,0,0,1,0,1,1,0,0,0,0,0,0
170,11.3651232215537,0.1663714311932865,CA,2023-02-13,1,0,0,0,1,1,0,0,0,0,0,0
171,5.90631627811375,0.160521724344887,CA,2023-02-14,1,0,1,0,1,1,0,0,1,0,0,1
172,7.02323647404629,0.2200329641066535,CA,2023-02-15,0,1,0,1,1,1,0,0,0,0,0,0
173,7.57319445758255,0.223037354685101,CA,2023-02-16,0,1,1,1,1,0,0,0,0,0,0,0
174,3.21782181799973,0.217097827687883,CA,2023-02-17,1,1,0,1,1,0,1,0,0,0,0,1
175,2.24668748172315,0.204472499236142,CA,2023-02-18,0,1,1,1,1,0,0,0,1,0,0,0
176,2.45603216253472,0.166695822184166,CA,2023-02-19,1,1,0,1,1,1,1,0,0,0,1,1
177,2.38088014558399,0.1438995572393135,CA,2023-02-20,1,1,1,1,1,0,1,0,0,1,1,1
178,2.45732933300176,0.1818937439091585,CA,2023-02-21,1,1,1,1,1,1,1,0,1,0,0,1
179,4.9751143990539,0.170324667696727,CA,2023-02-22,0,1,1,1,1,0,0,0,0,0,0,0
180,10.4830735532392,0.18701717283628,CA,2023-02-23,0,1,1,0,1,0,0,1,0,0,0,0
181,5.09126386755492,0.119869466673242,CA,2023-02-24,0,0,1,1,1,0,0,0,0,0,0,0
182,7.02792016371636,0.2413898212273845,CA,2023-02-25,0,1,1,0,0,0,0,0,0,0,0,0
183,1.4449516750541,0.1463720383461065,CA,2023-02-26,1,1,1,1,1,1,0,0,0,0,1,1
184,9.44494995620119,0.192873570127722,CA,2023-02-27,1,0,1,0,1,1,1,0,1,0,1,0
185,7.45813278382396,0.172571270165431,CA,2023-02-28,1,0,1,0,0,1,1,0,1,0,0,0
186,8.47603431089816,0.1578663170876285,CA,2023-03-01,1,1,0,0,1,0,1,0,0,0,0,0
187,6.97042648744674,0.140501556979168,CA,2023-03-02,1,1,1,0,0,0,1,0,0,0,0,0
188,12.140588511945,0.156692843843771,CA,2023-03-03,0,0,1,0,1,0,0,0,0,0,0,0
189,6.32341412619192,0.132930871935392,CA,2023-03-04,0,1,0,0,0,0,0,0,0,0,0,0
190,1.95301671476859,0.0563289129190405,CA,2023-03-05,1,1,1,1,1,0,1,0,0,0,1,1
191,5.03821968850732,0.171334060122181,CA,2023-03-06,1,0,1,0,1,1,1,0,1,0,1,1
192,9.64421190264327,0.182931135487379,CA,2023-03-07,1,0,0,0,0,0,1,0,1,0,0,0
193,20.4119650795851,0.1855281680621125,CA,2023-03-08,1,0,0,0,0,0,1,0,0,0,0,0
194,4.42143741957861,0.091193931333231,CA,2023-03-09,0,1,1,0,0,0,0,0,1,0,0,0
195,9.82547673973977,0.130602206985155,CA,2023-03-10,0,0,1,0,0,0,0,0,0,0,0,0
196,2.53713764769499,0.087799041618511,CA,2023-03-11,1,1,1,0,0,0,1,0,1,0,0,0
197,8.73883272066797,0.152491070025613,CA,2023-03-12,1,1,1,0,0,0,1,0,0,0,0,1
198,11.815304813258,0.1738306096326585,CA,2023-03-13,1,0,0,0,0,0,1,0,0,0,0,0
199,9.93913391692604,0.1364447354402085,CA,2023-03-14,0,0,0,0,0,0,0,0,0,0,0,0
200,9.59381699831608,0.136655488276107,CA,2023-03-15,0,0,0,0,1,0,0,0,0,0,1,0
201,5.53240514511639,0.0996523666552035,CA,2023-03-16,0,1,0,0,0,0,0,0,0,0,0,0
202,10.6866109566956,0.158601909002178,CA,2023-03-17,1,1,0,0,0,0,1,0,0,0,0,0
203,5.28805890518789,0.136704010166497,CA,2023-03-18,1,1,0,0,0,0,1,0,0,0,0,0
204,8.83966454071494,0.1801594158785725,CA,2023-03-19,0,0,0,0,0,0,0,0,0,0,0,0
205,2.42704810348244,0.061743730656751,CA,2023-03-20,0,1,0,0,0,1,0,1,0,0,0,1
206,5.31866604594795,0.0920622528216265,CA,2023-03-21,1,1,0,0,1,0,0,0,0,0,1,0
207,11.7915156688292,0.1282112132170955,CA,2023-03-22,1,0,0,0,0,0,1,0,1,0,0,0
208,11.8600878949718,0.1433614171787915,CA,2023-03-23,1,1,0,0,0,0,1,1,0,0,0,0
209,8.86639678896606,0.1399898520340885,CA,2023-03-24,0,1,0,0,0,0,0,0,0,0,0,0
210,13.6480305591757,0.251150132169459,CA,2023-03-25,1,0,0,0,0,0,1,0,0,0,0,0
211,0.287489437932359,0.0194653765773617,CO,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
212,1.3888413269846,0.186118658519199,CO,2023-02-13,0,1,0,1,1,1,0,1,0,0,1,1
213,0.340489705267983,0.0991992832559535,CO,2023-02-14,1,1,1,1,1,1,1,1,1,0,1,0
214,0.395479955740563,0.1421785506780705,CO,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
215,0.876377146186132,0.1092571719961195,CO,2023-02-16,1,1,1,1,1,0,1,0,1,1,1,0
216,1.12556058024836,0.197608497427601,CO,2023-02-17,0,1,1,1,1,1,0,0,1,0,0,1
217,0.399049247783954,0.110772402403319,CO,2023-02-18,1,1,1,1,1,1,1,0,0,1,1,1
218,0.673960068270861,0.215115425204547,CO,2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
219,0.991003841440722,0.1468272093367825,CO,2023-02-20,1,0,1,1,1,1,1,0,1,1,1,0
220,0.418167222044936,0.058861883484687,CO,2023-02-21,1,1,1,1,1,1,1,0,1,0,1,1
221,0.986900117053106,0.1572231953779975,CO,2023-02-22,1,1,0,1,1,1,1,0,0,0,1,1
222,0.157178495009111,0.004121656736782975,CO,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
223,0.29163122489396,0.00356767682303817,CO,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
224,0.0499220330109843,0.0030878299427088,CO,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
225,0.0504376433506265,0.002672492356650695,CO,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
226,0.40746741567626,0.06268481850578,CO,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
227,2.10052759095125,0.1648288620250795,CO,2023-02-28,1,0,0,0,1,1,1,0,0,0,1,1
228,0.473945795438276,0.00173414608154544,CO,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
229,0.130029973312796,0.001502237651398855,CO,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
230,0.0327700230004635,0.00130194385978374,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
231,1.2574754833972701,0.3211499667302245,CO,2023-03-04,1,1,1,0,1,0,1,1,1,0,1,0
232,0.0402530373093523,9.7964983970679e-4,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
233,1.91952023531163,0.2394094637650215,CO,2023-03-06,1,0,1,0,1,0,1,0,1,0,1,0
234,0.744763787695254,0.073601177037566,CO,2023-03-07,1,0,1,1,1,1,1,1,1,1,1,1
235,0.881092572868534,0.0870848603438935,CO,2023-03-08,1,0,1,1,1,1,1,0,1,0,1,1
236,0.0203434229755718,5.60203604780535e-4,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
237,0.0116656412730946,4.8846420461197e-4,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
238,5.8735117826864e-4,4.26465048871625e-4,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
239,0.001982971293382,3.7286220883835e-4,CO,2023-03-12,1,1,1,1,1,1,1,0,1,0,1,1
240,0.00243595986959079,3.26496848257645e-4,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
241,0.00999016128384439,2.8637018705737e-4,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
242,0.05546822139934,2.5162172040507e-4,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0282983355423902,2.21510301358625e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
244,1.24724818107665,0.1949410701694505,CO,2023-03-17,1,0,1,0,1,1,1,0,1,0,1,1
245,1.33824247514309,0.4878850016430375,CO,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
246,1.21275917683825,0.1629855306282015,CO,2023-03-19,1,0,1,0,1,1,1,0,1,0,1,1
247,0.0195205577611474,1.35930291582245e-4,CO,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
248,1.28111339339641,0.12343571613528,CO,2023-03-21,1,1,1,0,1,0,1,1,1,0,1,0
249,5.78868216437326,0.546511426546795,CO,2023-03-22,1,0,0,0,0,1,1,0,0,0,0,1
250,1.27923176025084,0.123127915828015,CO,2023-03-23,1,1,1,0,0,1,1,1,1,0,0,1
251,0.00411720115628188,8.6834038594355e-5,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
252,1.756594666077e-4,7.8183688037925e-5,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
253,0.00211115215228035,0.00153462808463265,CT,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
254,0.137021062299925,0.001364535715961835,CT,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
255,0.00105283957321523,0.0012134135573867,CT,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
256,1.26599404990091,0.2415458868795685,CT,2023-02-15,0,1,1,0,1,1,0,1,1,0,1,1
257,0.688895703125993,0.056199310517474003,CT,2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
