"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","other_95_CI"
"1",0.00262117413169474,0.00394950148087699,"AK",2022-09-04,1,1,1,1,1,1,1,1,1,1
"2",NA,NA,"AK",2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",0.0256865187937783,0.00370436365126366,"AK",2022-09-06,1,1,1,1,1,0,0,1,1,1
"4",0.00210432150045695,0.00359633357460976,"AK",2022-09-07,1,1,1,1,1,1,1,1,1,1
"5",NA,NA,"AK",2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",NA,NA,"AK",2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,"AK",2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,"AK",2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",NA,NA,"AK",2022-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",NA,NA,"AK",2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",0.00214418818086286,0.00312020965718376,"AK",2022-09-14,1,1,1,1,1,1,1,1,1,1
"12",NA,NA,"AK",2022-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.00772051705257991,0.00308545614262725,"AK",2022-09-16,1,1,1,1,1,1,1,1,1,1
"14",0.00161176505831938,0.00308866183587547,"AK",2022-09-17,1,1,1,1,1,1,1,1,1,1
"15",0.00612243399476327,0.00310726085163521,"AK",2022-09-18,1,1,1,1,1,1,1,1,1,1
"16",0.0231822913990714,0.00314283619434144,"AK",2022-09-19,1,1,1,1,1,1,1,1,1,1
"17",NA,NA,"AK",2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.00136436253738194,0.00327288533184093,"AK",2022-09-21,1,1,1,1,1,1,1,1,1,1
"19",NA,NA,"AK",2022-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.00159199435286389,0.00349882925676264,"AK",2022-09-23,1,1,1,1,1,1,1,1,1,1
"21",NA,NA,"AK",2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.0390872853196073,0.0040820280552898,"AK",2022-09-26,1,1,1,1,1,1,1,1,1,1
"24",NA,NA,"AK",2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.00149287212433063,0.00469572622081559,"AK",2022-09-28,1,1,1,1,1,1,1,1,1,1
"26",NA,NA,"AK",2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.00194707509493505,0.00675685747615212,"AK",2022-10-02,1,1,1,1,1,0,0,1,1,1
"30",1.23170273503611,0.91519403204863,"AK",2022-10-03,0,0,1,1,1,0,0,1,1,1
"31",1.31203936192555,1.76601534656629,"AK",2022-10-04,1,0,1,0,1,1,0,1,0,1
"32",1.31510679114238,1.81120936205688,"AK",2022-10-05,0,0,1,1,1,0,0,1,1,1
"33",NA,NA,"AK",2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.00283904786920924,0.0119999085003156,"AK",2022-10-07,1,1,1,1,1,1,1,1,1,1
"35",NA,NA,"AK",2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1.79028101278947,0.602380084136019,"AK",2022-10-10,0,0,0,1,1,0,0,1,1,1
"38",0.00363383588761584,0.0199300604231936,"AK",2022-10-11,1,1,1,1,1,1,1,1,1,1
"39",NA,NA,"AK",2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1.25731871131196,0.0445139113841245,"AL",2022-09-04,0,0,1,1,1,0,0,1,1,1
"44",NA,NA,"AL",2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.577129361683044,0.325685351769515,"AL",2022-09-06,1,1,1,1,1,0,0,1,1,1
"46",0.401651732396536,0.184269816977973,"AL",2022-09-07,1,1,1,1,1,0,0,1,1,1
"47",1.37782163485618,0.376283577696261,"AL",2022-09-08,0,1,1,1,1,0,0,1,1,1
"48",0.288307417354922,0.278889577411562,"AL",2022-09-09,1,1,1,1,1,0,0,1,1,1
"49",0.732392803894078,0.755152517922305,"AL",2022-09-10,1,1,1,1,1,0,0,1,1,1
"50",0.350515098186441,0.326832699848228,"AL",2022-09-11,1,1,1,1,1,0,0,1,1,1
"51",0.655562818897111,0.358969484999493,"AL",2022-09-12,1,1,1,1,1,0,0,1,1,1
"52",0.448426118665216,0.170243145648716,"AL",2022-09-13,1,1,1,1,1,0,0,1,1,1
"53",0.714516486450205,0.399652737674536,"AL",2022-09-14,1,1,1,1,1,0,0,1,1,1
"54",0.76261130814267,0.0384739039471356,"AL",2022-09-15,1,1,1,1,1,0,0,1,1,1
"55",0.442766363416389,0.400407664906064,"AL",2022-09-16,1,1,1,1,1,1,1,1,1,1
