"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","other_95_CI"
"1",0.293805437119797,0.00770063697014517,"AK",2022-08-07,1,1,1,0,0,1
"2",0.723342300129816,0.192464455230237,"AK",2022-08-08,1,1,1,0,1,0
"3",0.802060042635905,0.177767231552434,"AK",2022-08-09,1,1,1,0,0,1
"4",0.958357578240352,0.00651966159228732,"AK",2022-08-10,1,1,1,0,0,0
"5",0.606659320739901,0.302529753997523,"AK",2022-08-11,1,1,1,0,0,1
"6",0.225487801922296,0.00584476986949497,"AK",2022-08-12,1,1,1,0,0,1
"7",1.24770902109483,0.330953756676611,"AK",2022-08-13,0,0,1,0,0,1
"8",0.750736432196398,0.364316949289976,"AK",2022-08-14,1,1,1,0,0,1
"9",0.283502050646433,0.00497124313878235,"AK",2022-08-15,1,1,1,1,1,1
"10",0.488845093877023,0.205377578450654,"AK",2022-08-16,1,1,1,0,0,1
"11",0.995411536828347,0.177159351285077,"AK",2022-08-17,1,1,0,1,0,0
"12",0.0374779853076261,0.00423646067127306,"AK",2022-08-18,1,1,1,1,1,1
"13",0.493031562775236,0.186098072013104,"AK",2022-08-19,1,1,1,0,0,1
"14",1.11578224811435,0.916541240679335,"AK",2022-08-20,0,0,1,0,0,1
"15",0.123922407869869,0.0036156402073766,"AK",2022-08-21,1,1,1,0,0,1
"16",2.00793128277005,0.614893282763317,"AK",2022-08-22,0,0,1,0,0,1
"17",0.00395907672671765,0.00325527295691113,"AK",2022-08-23,1,1,1,1,1,1
"18",NA,NA,"AK",2022-08-24,NA,NA,NA,NA,NA,NA
"19",0.0161924773222503,0.00293204662582075,"AK",2022-08-25,1,1,1,1,1,1
"20",NA,NA,"AK",2022-08-26,NA,NA,NA,NA,NA,NA
"21",0.0151302046570108,0.00264183022187657,"AK",2022-08-27,1,1,1,0,0,1
"22",0.0137622202744835,0.00250795727540131,"AK",2022-08-28,1,1,1,1,1,1
"23",0.0267696798923889,0.00238102327980614,"AK",2022-08-29,1,1,1,1,1,1
"24",0.0124839107157827,0.00226064738943188,"AK",2022-08-30,1,1,1,1,1,1
"25",0.897073017763131,0.375940331730872,"AK",2022-08-31,0,0,1,0,0,1
"26",NA,NA,"AK",2022-09-01,NA,NA,NA,NA,NA,NA
"27",0.00241831933773635,0.00193540377083892,"AK",2022-09-02,1,1,1,1,1,1
"28",NA,NA,"AK",2022-09-03,NA,NA,NA,NA,NA,NA
"29",0.00190999441423546,0.00174536833770924,"AK",2022-09-04,1,1,1,1,1,1
"30",NA,NA,"AK",2022-09-05,NA,NA,NA,NA,NA,NA
"31",0.0164194792666122,0.00157419653843104,"AK",2022-09-06,1,1,1,1,1,1
"32",0.00159185293081422,0.00149507360983352,"AK",2022-09-07,1,1,1,1,1,1
"33",NA,NA,"AK",2022-09-08,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2022-09-09,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2022-09-10,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2022-09-11,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2022-09-12,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2022-09-13,NA,NA,NA,NA,NA,NA
"39",0.00132421301372906,0.00104260532929954,"AK",2022-09-14,1,1,1,0,0,1
"40",NA,NA,"AK",2022-09-15,NA,NA,NA,NA,NA,NA
"41",0.00538652732346002,0.000940684935634437,"AK",2022-09-16,1,1,1,1,1,1
"42",0.00109296081162893,0.000893535359542315,"AK",2022-09-17,1,1,1,1,1,1
"43",0.935821581987885,0.24636690392122,"AL",2022-08-07,1,1,1,0,0,1
"44",0.796017077638191,0.302854597816859,"AL",2022-08-08,1,1,1,0,0,0
"45",1.88865460591452,0.0535101112078945,"AL",2022-08-09,0,0,1,0,0,1
"46",0.890961326778956,0.346717462400022,"AL",2022-08-10,1,1,1,0,0,1
"47",1.08348256683491,0.202404795427299,"AL",2022-08-11,1,1,1,0,0,0
"48",3.57393631365876,0.489828374285545,"AL",2022-08-12,0,0,1,0,0,1
"49",1.38236111002307,0.186436517504081,"AL",2022-08-13,1,1,1,0,0,1
"50",2.41724926046159,0.116957112126158,"AL",2022-08-14,0,0,1,1,1,1
"51",1.60428593495407,0.393940094962869,"AL",2022-08-15,1,1,1,0,0,1
"52",0.556203085192071,0.291996854626252,"AL",2022-08-16,1,1,1,1,1,1
"53",0.977884623765457,0.343819385688388,"AL",2022-08-17,1,1,0,0,1,0
"54",3.64714136224372,0.533501187747759,"AL",2022-08-18,0,0,1,0,1,0
"55",2.15887345434585,0.514242976732542,"AL",2022-08-19,0,0,1,0,0,1
"56",1.75177683573339,0.0421192411376098,"AL",2022-08-20,0,0,1,1,1,1
"57",1.57851990684609,0.0412487440888593,"AL",2022-08-21,0,0,1,1,1,1
"58",0.861234780095999,0.244925264038662,"AL",2022-08-22,1,1,1,0,0,0
"59",3.34430971715991,0.518740120069387,"AL",2022-08-23,0,0,1,0,0,1
"60",1.24161308786762,0.134981653049078,"AL",2022-08-24,1,1,1,0,0,1
"61",1.10044292031639,0.141471110039919,"AL",2022-08-25,1,1,1,1,0,0
"62",1.04789251890317,0.326414306517626,"AL",2022-08-26,1,1,0,0,0,0
"63",0.713469030710208,0.235552370150664,"AL",2022-08-27,1,1,1,1,1,1
"64",0.503221393071752,0.245078138995784,"AL",2022-08-28,1,1,1,1,1,1
"65",4.23041840507025,0.110432439673363,"AL",2022-08-29,0,0,1,0,0,1
"66",1.09138233010343,0.342316543425066,"AL",2022-08-30,1,1,0,1,0,0
"67",1.22205907613151,0.428676199300286,"AL",2022-08-31,1,1,1,0,0,1
"68",0.839054758597356,0.147301608759471,"AL",2022-09-01,1,1,1,0,0,1
"69",0.636129312417544,0.167904603315474,"AL",2022-09-02,1,1,1,0,0,1
"70",0.947740140490164,0.405869401421426,"AL",2022-09-03,1,1,1,0,0,1
"71",1.32110505017466,0.0310103881710271,"AL",2022-09-04,0,0,1,1,1,1
"72",NA,NA,"AL",2022-09-05,NA,NA,NA,NA,NA,NA
"73",0.520292908616739,0.332157296123245,"AL",2022-09-06,1,1,1,0,0,1
"74",0.441230314802356,0.180869189071823,"AL",2022-09-07,1,1,1,1,1,1
"75",1.23149771041854,0.386623375288927,"AL",2022-09-08,1,1,1,1,1,1
"76",0.279031585059022,0.282432440095806,"AL",2022-09-09,1,1,1,1,1,1
"77",0.759508260799948,0.792991840925925,"AL",2022-09-10,1,1,1,0,0,1
"78",0.321706951995742,0.334083753649248,"AL",2022-09-11,1,1,1,0,0,1
"79",0.616507447357925,0.368701790208697,"AL",2022-09-12,1,1,1,0,0,1
"80",0.537200698969807,0.166337069106566,"AL",2022-09-13,1,1,1,0,0,1
"81",0.78953962861943,0.412725055063464,"AL",2022-09-14,1,1,1,0,0,1
"82",0.768831094305955,0.0248832224271172,"AL",2022-09-15,1,1,1,0,0,1
"83",0.398093269959219,0.413958377691804,"AL",2022-09-16,1,1,1,0,0,1
