...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
127,1.83622617144998,0.1403615248698625,AZ,2023-04-09,1,1,0,1,0,1,1,1,0,0,0,0,1,1
128,1.80192372814663,0.1392066743170635,AZ,2023-04-10,1,1,0,0,1,1,1,1,1,0,0,0,1,1
129,2.74843215012982,0.2158930353501985,AZ,2023-04-11,1,0,0,0,1,0,0,1,0,0,0,0,0,0
130,0.029728495238113,0.0062370658053982,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,0.217984420535013,0.00652774347742355,AZ,2023-04-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
132,1.07665853009312,0.3047035546583075,AZ,2023-04-14,0,1,1,1,1,1,1,0,1,1,0,1,1,1
133,0.307084565124119,0.00719152347573865,AZ,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,1.51429826952639,0.258635831675735,AZ,2023-04-16,1,1,0,1,0,1,0,1,1,0,1,0,0,0
135,1.1334877138807,0.1062991470456125,AZ,2023-04-17,1,0,1,1,1,1,1,1,0,0,1,0,1,1
136,1.4046357114006,0.1765457567422485,AZ,2023-04-18,1,1,0,0,1,1,1,1,1,0,1,1,0,1
137,1.62809229361611,0.04426356885180375,AZ,2023-04-19,1,1,1,1,1,1,0,1,1,0,0,0,0,0
138,4.01097337499463,0.245567818835289,AZ,2023-04-20,1,1,0,0,1,1,0,1,1,0,0,1,1,0
139,1.21226329995096,0.850879829347525,AZ,2023-04-21,1,1,0,1,0,1,1,1,1,0,1,0,1,1
140,0.113036193140218,0.01058840197310715,AZ,2023-04-22,1,1,1,1,1,1,1,1,0,0,1,0,1,1
141,1.32534523371883,0.075037903397554,AZ,2023-04-23,1,1,1,1,1,1,1,1,1,0,1,0,0,1
142,1.25136953309451,0.04688873630340045,AZ,2023-04-24,1,1,0,1,1,1,1,1,1,0,0,0,0,1
143,1.61467844548219,0.133335263280694,AZ,2023-04-25,1,1,1,1,1,1,0,1,0,0,0,0,0,0
144,1.27717734163998,0.0973874355752925,AZ,2023-04-26,1,1,1,1,1,1,1,1,1,0,0,0,0,1
145,0.678893032514421,0.074898211013068,AZ,2023-04-27,1,1,1,1,1,1,1,1,1,0,0,0,1,1
146,0.684387730166276,0.0153684456408046,AZ,2023-04-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
147,0.349646189407404,0.0163930098455093,AZ,2023-04-29,1,1,1,1,1,1,1,1,1,0,0,0,1,1
148,1.9477491270477,0.2092502839338135,AZ,2023-04-30,1,1,1,0,1,1,1,1,1,0,0,0,0,1
149,1.61892442711087,0.0914456827553855,AZ,2023-05-01,1,0,1,0,1,1,1,1,0,1,1,1,0,1
150,4.15733904706372,0.211925603657609,AZ,2023-05-02,1,1,0,0,0,1,0,1,1,0,0,0,0,0
151,2.16987238730633,0.143482599680552,AZ,2023-05-03,1,1,1,0,0,1,1,1,1,1,0,0,0,1
152,0.989035681008307,0.075847016206733,AZ,2023-05-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1
153,1.51509919152227,0.2512851349331575,AZ,2023-05-05,1,0,1,0,1,1,1,1,0,0,0,0,1,1
154,0.768599365136771,0.0260612382481404,AZ,2023-05-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1
155,3.55304014979113,0.307596032574217,AZ,2023-05-07,0,0,0,1,1,0,1,0,0,0,0,1,0,1
156,7.20851342312725,0.313197077693598,AZ,2023-05-08,1,0,0,0,0,1,0,1,0,0,0,1,0,0
157,3.14921596320218,0.105449691736777,AZ,2023-05-09,1,1,0,1,0,1,0,1,1,0,1,0,0,0
158,2.64633566204112,0.147951748569993,AZ,2023-05-10,1,0,1,1,0,1,1,1,0,1,0,0,0,1
159,0.156235748969228,0.0365085321942168,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,1.06521074707544,0.1477164507797995,AZ,2023-05-12,1,0,1,1,1,1,1,1,0,1,1,0,1,1
161,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,1.34814071699418,0.356384166993496,AZ,2023-05-14,1,1,1,1,0,1,1,1,1,0,1,0,0,1
163,3.34726085709796,0.215352931798834,AZ,2023-05-15,1,0,1,0,0,1,0,1,0,0,0,0,1,0
164,2.3525364144262,0.20206775986112,AZ,2023-05-16,0,1,1,1,0,1,1,0,1,0,0,0,0,1
165,1.1267135484939,0.1807190354917585,AZ,2023-05-17,1,1,1,1,1,1,1,1,1,0,0,1,1,1
166,0.870998264765594,0.2460387771672265,AZ,2023-05-18,1,1,1,1,0,1,1,1,1,0,0,0,0,1
167,0.963367666746356,0.660230881395255,AZ,2023-05-19,1,1,1,0,1,1,1,1,1,1,1,1,1,1
168,1.87367881172643,0.653330826583345,AZ,2023-05-20,1,1,0,0,1,1,1,1,1,0,0,1,1,1
169,0.628134109727034,0.0697018276267535,CA,2023-04-09,1,1,1,1,1,1,1,1,1,0,0,1,1,1
170,8.20104699984694,0.191540596244735,CA,2023-04-10,0,1,0,0,1,1,0,0,1,0,0,0,0,0
171,3.32182956729877,0.1067145618164225,CA,2023-04-11,1,1,1,1,0,1,1,0,1,0,0,0,0,1
172,6.91862075630436,0.213501673827717,CA,2023-04-12,0,1,0,0,1,1,0,0,0,0,0,0,0,0
173,2.41377259724797,0.143500714185808,CA,2023-04-13,1,0,1,1,1,1,0,1,0,1,0,0,0,0
174,4.43460529090101,0.077586995823614,CA,2023-04-14,1,1,0,0,1,1,1,1,1,0,0,0,0,1
175,3.15747827045683,0.14757570074047,CA,2023-04-15,0,0,1,0,1,1,0,0,0,0,0,0,0,0
176,2.74634502348264,0.148183629279646,CA,2023-04-16,1,0,1,0,0,1,0,1,0,0,0,0,0,0
177,2.90310649118133,0.146830327875146,CA,2023-04-17,1,0,1,1,1,0,0,1,0,0,0,0,0,0
178,2.39198670682196,0.1275642150923285,CA,2023-04-18,1,1,1,1,1,1,0,0,1,0,0,0,1,0
179,3.64959816675261,0.2137778986703405,CA,2023-04-19,1,1,0,0,1,0,0,1,1,0,0,1,0,0
180,2.89996782746614,0.2067697792990065,CA,2023-04-20,0,0,0,1,1,1,1,0,0,0,1,0,0,1
181,4.6085983370619,0.0774570558897735,CA,2023-04-21,1,0,0,0,0,1,1,1,0,0,0,0,0,1
182,5.36283880633593,0.3230419434713485,CA,2023-04-22,0,1,0,1,1,0,0,0,1,1,1,0,0,0
183,1.71693325686875,0.265086683795072,CA,2023-04-23,1,1,1,1,0,1,1,1,1,1,0,0,1,1
184,1.87251670886667,0.155580019984884,CA,2023-04-24,1,1,1,0,1,1,0,1,1,0,1,0,0,0
185,6.98847098060232,0.244492703213206,CA,2023-04-25,1,0,0,0,0,1,0,1,0,0,0,0,0,0
186,6.65724243271176,0.144241765077519,CA,2023-04-26,1,0,0,1,0,0,0,1,0,0,0,0,0,0
187,3.63755616339326,0.169556647227992,CA,2023-04-27,1,0,1,1,1,1,1,1,0,0,0,0,0,1
188,2.49585432184467,0.1785656347712205,CA,2023-04-28,0,0,1,1,1,1,1,0,0,0,0,1,0,1
189,5.19127946617709,0.280567827283962,CA,2023-04-29,0,0,0,1,1,1,0,0,0,0,0,0,0,0
190,4.02856280372099,0.193635051034135,CA,2023-04-30,1,0,1,1,0,1,0,1,0,0,0,0,1,0
191,6.68899770631708,0.251903881016277,CA,2023-05-01,1,0,1,0,1,1,1,1,0,0,0,0,0,1
192,6.44449979638953,0.2791096225136615,CA,2023-05-02,1,0,0,0,1,1,0,1,0,0,0,1,0,0
193,4.20186693194696,0.194747980336732,CA,2023-05-03,1,0,0,1,0,1,1,1,0,0,0,0,0,1
194,2.52515039073923,0.2376581955023625,CA,2023-05-04,1,1,1,0,1,1,1,1,1,0,1,0,0,1
195,8.37906506281006,0.217888861506305,CA,2023-05-05,1,0,1,0,0,0,1,1,0,0,0,0,0,1
196,3.44280613181377,0.2012647817600805,CA,2023-05-06,1,1,0,1,0,1,0,1,1,0,0,0,0,0
197,1.46599587134746,0.273100704196219,CA,2023-05-07,1,1,1,0,1,1,1,1,1,0,1,0,1,1
198,9.63476102999192,0.37120003379123,CA,2023-05-08,0,0,0,0,0,1,0,0,0,0,0,0,1,0
199,10.2292755048003,0.214446628719855,CA,2023-05-09,1,0,0,1,0,1,0,1,0,0,0,0,0,0
200,6.5967502667048,0.294541674847357,CA,2023-05-10,1,0,1,0,0,1,0,1,0,0,0,0,0,0
201,4.95926853193709,0.2907795130752555,CA,2023-05-11,1,0,1,1,0,1,0,1,0,0,0,0,0,0
202,2.61319454850579,0.2411260565390155,CA,2023-05-12,1,0,0,1,0,1,0,1,1,0,1,0,0,0
203,1.71555856393946,0.430163436238655,CA,2023-05-13,1,1,1,0,1,0,1,1,1,0,0,1,1,1
204,4.90347488265127,0.54254472740836,CA,2023-05-14,1,1,0,0,0,0,0,1,1,0,0,0,0,0
205,2.10865150256228,0.3193877029569135,CA,2023-05-15,1,1,1,1,0,1,1,1,1,0,0,0,0,1
206,2.80916291534215,0.250549660916478,CA,2023-05-16,1,1,0,1,0,1,1,1,1,0,0,0,1,1
207,3.72861342006928,0.3466431976463635,CA,2023-05-17,0,0,1,1,0,1,1,0,0,0,0,0,0,1
208,2.10923510256306,0.3283384336713405,CA,2023-05-18,1,1,1,0,1,1,1,1,1,0,0,0,1,1
209,4.37693312508931,0.295183160834685,CA,2023-05-19,1,0,0,1,0,1,1,1,0,1,0,0,0,1
210,1.5992270692938,0.1826170532813155,CA,2023-05-20,1,1,0,1,0,1,1,1,1,0,1,0,1,1
211,0.0036813251789489,0.002367492424631925,CO,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.00405829794441348,0.00246991853256843,CO,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,1.08418791939336,0.19041332568798,CO,2023-04-11,1,0,1,1,1,1,1,1,0,0,1,1,1,1
214,0.0326090759549187,0.002697563856219595,CO,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,0.0558768296406124,0.00282353791829135,CO,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,0.946874285428795,0.1197316786235915,CO,2023-04-14,0,1,1,1,1,1,1,0,1,0,1,1,1,1
217,0.00478748059662507,0.0031019302504473,CO,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,NA,NA,CO,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.989799672569073,0.1881948752984755,CO,2023-04-17,1,1,1,1,1,0,1,1,1,0,1,1,0,1
220,0.941535882768857,0.2986991520852825,CO,2023-04-18,1,1,0,0,1,1,1,1,1,0,0,1,1,1
221,0.0486291465590084,0.0037787899141841,CO,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,NA,NA,CO,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,1.28126965274982,0.91965370754423,CO,2023-04-21,1,1,0,1,1,0,1,1,1,1,1,1,1,1
224,1.25247858392933,0.908517298151475,CO,2023-04-22,1,1,0,1,0,1,1,1,1,0,1,0,1,1
225,NA,NA,CO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.935473138362206,0.1865534774851275,CO,2023-04-24,1,1,1,1,1,0,1,1,1,0,1,1,0,1
227,1.08374211911136,0.3102517865332635,CO,2023-04-25,1,1,1,1,1,1,0,1,1,0,1,1,1,0
228,0.0759024293364305,0.00545856557500535,CO,2023-04-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
229,NA,NA,CO,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,1.6981309122874,0.2904880707685575,CO,2023-04-28,1,1,0,0,1,1,1,1,1,0,0,1,1,1
231,0.0133785451230125,0.006431784448303,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232,0.0497689145808947,0.00679795145007895,CO,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,0.253152438511248,0.00718716965080675,CO,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234,0.655076465241224,0.175091684589866,CO,2023-05-02,1,1,1,0,1,1,1,1,1,0,0,1,1,1
235,0.0163618569110731,0.0080405422401162,CO,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
