...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
99,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.804118420669285,0.3836241759901045,AR,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
103,2.40330487020894,0.4560367680478715,AR,2023-12-28,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
104,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,0.0542453996482571,0.0480067799302406,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,0.287642611219716,0.0429337440897563,AR,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,1.31043359249144,0.331927786857383,AR,2024-01-04,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
111,0.0425726506219543,0.03413101920715005,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,1.20835137308666,0.84155885734936,AR,2024-01-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
117,0.0608663132865823,0.01643979466188485,AR,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
118,1.10872270399264,0.436453241619666,AR,2024-01-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.00547682485084615,0.0057734140929217,AR,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.04833466327148,0.449939809340138,AZ,2023-12-10,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1
128,1.68300050728787,0.394042576393428,AZ,2023-12-11,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1
129,3.29657993127731,0.4681967895865405,AZ,2023-12-12,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
130,2.76627381203079,0.4103695228006505,AZ,2023-12-13,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1
131,1.87003669943654,0.3567317629514505,AZ,2023-12-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0
132,0.936411962462252,0.354859756939105,AZ,2023-12-15,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0
133,2.52511451531186,0.409475934885184,AZ,2023-12-16,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1
134,1.86221212688136,0.250538726547412,AZ,2023-12-17,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
135,4.3500260499106,0.4064299038025475,AZ,2023-12-18,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
136,5.49926816521251,0.4081360358125,AZ,2023-12-19,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
137,1.370804373533,0.3582409409396565,AZ,2023-12-20,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
138,1.40832843358626,0.3782558361077805,AZ,2023-12-21,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0
139,1.01120042407327,0.386231499254315,AZ,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1
140,0.975935430412956,0.3201450989492925,AZ,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
141,3.02007703954043,0.356142279500795,AZ,2023-12-24,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
142,2.85595460063409,0.3877594423032425,AZ,2023-12-25,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0
143,7.65170024958871,0.3483852704956225,AZ,2023-12-26,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1
144,3.19675453481597,0.3512595402480975,AZ,2023-12-27,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0
145,1.1461022763573,0.315357039664281,AZ,2023-12-28,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
146,0.832087544333322,0.351483448917005,AZ,2023-12-29,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
147,0.825123823614513,0.231721201935966,AZ,2023-12-30,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
148,1.67323933132644,0.2370409948536245,AZ,2023-12-31,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
149,4.64127210559622,0.3213499164493905,AZ,2024-01-01,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0
150,4.97252706729479,0.3140515296366805,AZ,2024-01-02,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
151,0.931804848389534,0.316748609852227,AZ,2024-01-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0
152,1.06833748678829,0.2741442639081995,AZ,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
153,0.401034415694118,0.2393786256678815,AZ,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
154,1.86145596453284,0.1786483522674955,AZ,2024-01-06,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
155,2.05817146859794,0.132594430105702,AZ,2024-01-07,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
156,2.80004747369603,0.198750938570267,AZ,2024-01-08,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
157,3.22568700904464,0.2083086443895405,AZ,2024-01-09,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
158,0.422252438962875,0.1032599670681865,AZ,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
159,1.16755985774604,0.3008950613257705,AZ,2024-01-11,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1
160,0.695346617251413,0.2130401644950745,AZ,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
161,1.14628539776019,0.1837119482835905,AZ,2024-01-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
162,1.45778402384089,0.2369820322693355,AZ,2024-01-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
163,5.35424152215568,0.189128256385451,AZ,2024-01-15,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
164,0.247819417799204,0.058912183166629,AZ,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165,1.79747720399101,0.1826516141986655,AZ,2024-01-17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1
166,0.823719325782784,0.226169814477786,AZ,2024-01-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
167,0.518227618704481,0.0432977163898961,AZ,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
168,0.418992468799607,0.1957821967916705,AZ,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
169,2.02857653574498,0.3906627106251835,CA,2023-12-10,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
170,3.07328750742506,0.3448811816345355,CA,2023-12-11,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0
171,2.65409371797285,0.345552046275682,CA,2023-12-12,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1
172,5.85771396852818,0.3553823534275755,CA,2023-12-13,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0
173,2.87417324589536,0.371287850419398,CA,2023-12-14,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
174,1.92490539155958,0.3827783350967625,CA,2023-12-15,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0
175,2.26924230162288,0.309981494981694,CA,2023-12-16,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1
176,0.728727437177494,0.2634295716601045,CA,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
177,2.40109390130124,0.3178315022553295,CA,2023-12-18,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0
178,1.80871251411589,0.3196678439857225,CA,2023-12-19,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
179,2.09281188925566,0.3451347861906715,CA,2023-12-20,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
180,6.56380503536228,0.335864902953362,CA,2023-12-21,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0
181,1.99432963662678,0.261987995422524,CA,2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1
182,0.599904114099362,0.2738820091604895,CA,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183,1.74159387874532,0.235203425311424,CA,2023-12-24,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1
184,0.854615557708989,0.406981131340996,CA,2023-12-25,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
185,2.0050852986425,0.2843015677968635,CA,2023-12-26,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
