...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
139,1.08461507743231,0.135316071339814,AZ,2022-10-07,0,1,1,1,1,0,0,1,1,1
140,2.88328183018131,0.3479112681707495,AZ,2022-10-08,0,0,1,0,1,0,0,1,0,1
141,0.548919599870838,0.1284481634925055,AZ,2022-10-09,1,1,1,1,1,1,0,1,0,1
142,4.7335679630841,0.159762767701347,AZ,2022-10-10,1,0,1,0,0,0,0,1,0,0
143,0.858545922361435,0.061986066378294,AZ,2022-10-11,1,1,1,1,1,0,1,1,0,1
144,1.7711130727616,0.1944355212526135,AZ,2022-10-12,1,0,1,0,1,0,0,0,0,1
145,3.17903048376671,0.2324840249782035,AZ,2022-10-13,1,0,1,0,1,0,0,1,0,1
146,0.91096127386704,0.173662663781073,AZ,2022-10-14,1,1,1,1,1,0,0,0,0,1
147,0.452464831340138,0.0916198751091735,AZ,2022-10-15,1,1,1,1,1,1,1,1,1,1
148,0.776384002012104,0.1549424098170075,AZ,2022-10-16,1,1,1,1,1,1,0,0,0,1
149,1.49408526706902,0.1120757000302325,AZ,2022-10-17,1,1,1,1,1,0,0,0,0,1
150,3.3642187848894,0.232924618551001,AZ,2022-10-18,1,0,1,0,1,1,1,1,1,1
151,6.12922616451845,0.303424595655491,AZ,2022-10-19,1,0,1,0,0,0,0,0,0,0
152,3.87993902093598,0.274388211238961,AZ,2022-10-20,1,0,1,0,1,0,0,0,0,1
153,0.634128341384209,0.131490572881392,AZ,2022-10-21,1,1,1,1,1,1,1,0,0,1
154,0.685185947464731,0.3657810118933995,AZ,2022-10-22,1,1,1,1,1,1,1,1,1,1
155,0.490168792287333,0.112777523948589,AZ,2022-10-23,1,1,1,1,1,1,1,1,1,1
156,2.90512886183625,0.271882265130176,AZ,2022-10-24,1,0,1,0,1,1,0,0,0,1
157,4.05078670752208,0.288281889746608,AZ,2022-10-25,1,0,0,1,0,1,0,0,1,0
158,2.1489280997029,0.243929544628807,AZ,2022-10-26,1,1,0,1,1,1,0,0,0,1
159,4.74119137669206,0.368405405500788,AZ,2022-10-27,0,0,1,0,1,0,0,0,1,1
160,1.15027679714481,0.2029894918912945,AZ,2022-10-28,1,1,1,1,1,1,0,0,0,1
161,4.2239169110721,0.3884993400138705,AZ,2022-10-29,0,0,1,1,1,0,0,0,0,1
162,2.86625350543503,0.3370463624537375,AZ,2022-10-30,0,1,1,1,0,0,0,1,0,0
163,5.32341271667738,0.306698542221806,AZ,2022-10-31,0,0,0,1,1,0,0,0,0,1
164,1.73314417212056,0.2551236697657985,AZ,2022-11-01,1,1,0,1,1,1,0,0,0,1
165,3.43599454058927,0.2741570481448035,AZ,2022-11-02,1,1,0,1,0,1,0,0,0,0
166,8.78027200765833,0.403987724242331,AZ,2022-11-03,0,0,0,1,0,0,0,1,0,0
167,2.04081848078028,0.255651156046615,AZ,2022-11-04,1,1,1,1,0,1,0,1,0,0
168,4.82471559145977,0.321750448608766,AZ,2022-11-05,1,1,0,0,0,1,0,0,0,0
169,6.13662203133569,0.117122804336151,CA,2022-09-25,0,0,1,1,0,0,0,0,0,0
170,6.66487716280256,0.0913621600018455,CA,2022-09-26,1,1,1,1,0,0,0,0,0,0
171,7.26472124435258,0.1286508731043005,CA,2022-09-27,0,0,1,0,0,0,0,1,0,0
172,2.55988014647196,0.095832480637457,CA,2022-09-28,0,1,1,1,1,0,0,0,0,1
173,4.77896868178321,0.1225507250322805,CA,2022-09-29,1,0,0,1,1,0,0,0,0,1
174,9.59856125978867,0.153270899863955,CA,2022-09-30,0,0,1,1,0,0,0,0,0,0
175,5.33911552175565,0.1212227416658895,CA,2022-10-01,1,0,1,1,0,0,0,0,0,0
176,6.9923317714105,0.144552197543628,CA,2022-10-02,0,0,1,0,0,0,0,0,0,0
177,9.50063431133882,0.133768731216364,CA,2022-10-03,0,0,1,1,0,0,0,0,0,0
178,5.22537117665664,0.1357333982996065,CA,2022-10-04,0,0,1,1,0,0,0,0,0,0
179,5.51341065507889,0.136683988547651,CA,2022-10-05,0,1,1,1,0,0,0,0,0,0
180,7.25573893823758,0.173252091374576,CA,2022-10-06,0,0,1,1,0,0,0,1,0,0
181,5.73137755272046,0.163073892039458,CA,2022-10-07,1,0,1,1,0,0,0,0,0,0
182,2.50023445239993,0.144466572137653,CA,2022-10-08,1,1,1,1,0,0,0,0,1,0
183,3.43480296516874,0.1551108291027965,CA,2022-10-09,0,1,1,1,0,0,0,0,0,0
184,6.71321264824723,0.1358330289672825,CA,2022-10-10,0,1,0,1,0,0,0,0,1,0
185,7.15150838117523,0.1866611031825385,CA,2022-10-11,0,0,1,0,0,0,0,0,0,0
186,14.5619532142541,0.2114393259622355,CA,2022-10-12,0,0,1,0,0,0,0,0,0,0
187,13.6208068576201,0.208868910837078,CA,2022-10-13,0,0,0,1,0,0,1,0,0,0
188,11.487861850099,0.2032679792969695,CA,2022-10-14,1,0,1,0,0,0,0,1,0,0
189,4.3458696416065,0.1836974641807815,CA,2022-10-15,1,1,0,1,0,0,0,0,0,0
190,4.43213620465742,0.192274331769615,CA,2022-10-16,1,0,0,1,0,0,0,0,0,0
191,8.5604459459423,0.2113412342838985,CA,2022-10-17,0,0,1,1,0,0,0,0,0,0
192,12.1927701190408,0.25622835363384,CA,2022-10-18,0,0,0,0,0,0,0,0,0,0
193,19.0499523987892,0.2630676997865275,CA,2022-10-19,0,0,1,0,0,0,0,0,0,0
194,5.48364833894191,0.225729501199597,CA,2022-10-20,0,0,1,1,0,0,0,0,0,0
195,2.54999738744868,0.1934605487951085,CA,2022-10-21,1,1,1,1,0,0,0,0,0,0
196,5.65462611183315,0.242950519733777,CA,2022-10-22,1,0,1,0,0,0,0,0,1,0
197,6.79797054695054,0.2555562519846465,CA,2022-10-23,1,1,1,0,0,0,0,0,0,0
198,14.346118614788,0.284712118712613,CA,2022-10-24,1,0,0,1,0,0,0,0,0,0
199,8.23232697117715,0.2757515150307515,CA,2022-10-25,0,0,1,0,0,0,0,0,0,0
200,9.04624384585231,0.2787261775316065,CA,2022-10-26,0,0,1,1,0,0,0,0,0,0
201,8.7694500600714,0.2769646568819785,CA,2022-10-27,0,0,1,1,0,0,0,0,0,0
202,6.5825994848299,0.2319653336223525,CA,2022-10-28,1,0,0,0,0,0,0,0,0,0
203,10.5358935141052,0.2708518971327395,CA,2022-10-29,1,1,1,0,0,0,0,0,0,0
204,14.8792690618313,0.3026044110600815,CA,2022-10-30,0,1,1,0,0,0,0,0,0,0
205,12.9695336270227,0.293051065586608,CA,2022-10-31,0,1,1,1,0,0,0,0,0,0
206,11.676435172680799,0.300311756897825,CA,2022-11-01,0,1,1,1,0,0,0,0,0,0
207,7.88261318420331,0.3009458987402285,CA,2022-11-02,0,1,1,1,0,0,0,0,0,0
208,13.7088832219444,0.3094662733948135,CA,2022-11-03,1,1,1,1,0,1,0,0,0,0
209,14.943168883153,0.297568077696469,CA,2022-11-04,1,1,1,0,0,0,0,0,0,0
210,13.6765000369589,0.324142404043074,CA,2022-11-05,0,1,0,0,0,0,0,0,0,0
211,0.580781276043651,0.147287782981049,CO,2022-09-25,1,1,1,1,1,0,0,1,1,1
212,0.676571096869709,0.1140238511555595,CO,2022-09-26,1,1,1,1,1,0,0,1,0,1
213,0.571566831800377,0.00777782223159825,CO,2022-09-27,1,1,1,1,1,0,0,1,0,1
214,0.906234018638493,0.00809806068253875,CO,2022-09-28,1,0,1,1,1,0,0,1,1,1
215,0.716520773801273,0.05022283871315,CO,2022-09-29,1,1,1,1,1,0,0,1,0,1
216,0.560658915656701,0.127914219980746,CO,2022-09-30,1,1,1,1,1,1,1,1,1,1
217,0.139621947106824,0.0094532678320517,CO,2022-10-01,1,1,1,1,1,1,1,1,1,1
218,0.146465102513252,0.01006868213847235,CO,2022-10-02,1,1,1,1,1,1,1,1,1,1
219,0.575366384626161,0.074244586151357,CO,2022-10-03,1,1,1,1,1,0,1,1,0,1
220,0.244593447104188,0.0116186946420129,CO,2022-10-04,1,1,1,1,1,1,1,1,1,1
221,0.568505646616948,0.103447667063882,CO,2022-10-05,1,1,1,1,1,0,1,1,0,1
222,0.578311127391083,0.115392472328558,CO,2022-10-06,1,1,1,1,1,0,0,1,0,1
223,1.65888889982482,0.2846954042456415,CO,2022-10-07,1,0,0,1,1,0,0,0,0,1
224,0.7457614806006,0.2173870045133265,CO,2022-10-08,0,1,1,1,1,0,1,1,0,1
225,1.58848316587126,0.53255093156443,CO,2022-10-09,0,0,1,1,1,1,0,1,0,1
226,2.86902468537548,0.248353036877608,CO,2022-10-10,0,0,1,1,1,0,0,1,0,1
227,3.33127789750013,0.2684831796686325,CO,2022-10-11,0,0,0,1,1,1,0,0,0,1
228,0.901771106549741,0.1403768305122855,CO,2022-10-12,1,1,0,1,1,1,0,0,1,1
229,1.28033759554376,0.263643703685134,CO,2022-10-13,1,0,1,1,1,0,0,1,1,1
230,1.32770809782448,0.253018303381592,CO,2022-10-14,1,1,1,1,0,0,0,1,0,0
231,1.13635120842565,0.2886117495170235,CO,2022-10-15,1,1,1,0,1,1,0,1,0,1
232,1.00822000113185,0.1692958288709195,CO,2022-10-16,1,1,1,1,0,1,0,1,0,0
233,1.52579152368283,0.04420608429668345,CO,2022-10-17,1,0,1,0,1,1,0,1,0,1
234,0.810139764138556,0.1997056739285665,CO,2022-10-18,1,1,1,1,1,0,0,1,0,1
235,0.877498407437518,0.201152280313717,CO,2022-10-19,1,1,1,1,1,1,1,1,1,1
236,1.74470038955719,0.3044323649592945,CO,2022-10-20,1,1,0,1,1,1,0,0,1,1
237,1.07182395397462,0.3638307607174445,CO,2022-10-21,1,1,0,1,1,0,0,0,0,1
238,0.309303637023272,0.2262433317260135,CO,2022-10-22,1,1,1,1,1,1,1,1,1,1
239,0.100235794399076,0.0885398037285585,CO,2022-10-23,1,1,1,1,1,1,1,1,1,1
240,1.77440323205754,0.2608557905982765,CO,2022-10-24,1,1,0,1,0,1,0,0,0,0
241,3.1747118726779,0.289762707703127,CO,2022-10-25,0,1,0,0,1,0,0,0,0,1
242,1.16085090072528,0.206640474413616,CO,2022-10-26,1,1,1,1,1,1,0,1,0,1
243,2.83195610753888,0.3341341576293665,CO,2022-10-27,0,1,1,1,0,0,0,1,0,0
244,1.62367963978833,0.284411473546579,CO,2022-10-28,1,1,0,0,1,0,1,0,0,1
245,0.692554216388356,0.2590606508329115,CO,2022-10-29,1,1,1,1,1,1,0,1,0,1
246,0.935342196165993,0.220221503906136,CO,2022-10-30,1,1,1,1,1,1,0,1,0,1
247,1.47275181477072,0.295775785688757,CO,2022-10-31,0,1,1,1,1,0,0,1,0,1
248,1.99927013020173,0.3071211406187325,CO,2022-11-01,0,1,0,1,1,0,0,0,1,1
249,2.73729161306491,0.354617817824931,CO,2022-11-02,0,0,0,1,1,0,0,0,0,1
250,2.90964489418629,0.282195495042364,CO,2022-11-03,1,0,0,0,1,1,0,0,0,1
251,2.90074003332511,0.317722496770161,CO,2022-11-04,0,1,0,0,1,0,0,0,0,1
252,3.55045549547786,0.4661455721634145,CO,2022-11-05,0,1,0,0,0,0,0,0,0,0
253,1.38102951947651,0.172782280220838,CT,2022-09-25,1,1,1,1,1,1,0,1,0,1
254,1.67513756077899,0.094147535081908,CT,2022-09-26,1,1,1,1,1,0,0,1,0,1
255,0.840776628233711,0.1265908774339435,CT,2022-09-27,1,1,1,1,1,0,0,1,0,1
256,3.00329833276597,0.226430952736061,CT,2022-09-28,0,0,1,1,1,0,0,1,1,1
257,1.34852263011984,0.1039147855327195,CT,2022-09-29,1,1,1,1,1,0,0,0,0,1
258,2.39097820393744,0.0918219673951205,CT,2022-09-30,1,0,1,1,1,0,0,0,1,1
259,2.04948212374184,0.213795461824333,CT,2022-10-01,1,0,1,0,1,1,0,0,1,1
260,1.00617715934746,0.1623686092561025,CT,2022-10-02,1,1,1,1,1,0,0,1,1,1
261,2.10443950943694,0.189000641988919,CT,2022-10-03,1,1,1,1,0,0,0,0,0,0
262,1.75616809117296,0.0925898261147985,CT,2022-10-04,1,0,1,1,1,0,0,1,0,1
263,0.657547349139574,0.160409413408226,CT,2022-10-05,1,1,1,1,1,0,0,1,0,1
264,1.48330594345616,0.2217352901128685,CT,2022-10-06,1,1,1,1,1,0,0,1,0,1
265,1.25158470741951,0.1385630471657885,CT,2022-10-07,1,1,1,1,1,0,0,0,0,1
266,0.7482285461933,0.119126016012693,CT,2022-10-08,1,1,1,1,1,0,0,1,0,1
267,1.79616382134014,0.10214054185658,CT,2022-10-09,1,0,1,0,1,0,0,1,0,1
268,1.46711276158193,0.1804611625273985,CT,2022-10-10,1,1,1,1,1,0,1,1,0,1
269,2.14869067433408,0.241447587269265,CT,2022-10-11,0,1,1,1,1,0,0,1,0,1
270,3.03103541435092,0.3253451655445795,CT,2022-10-12,1,0,1,0,1,0,0,1,0,1
271,3.49897034585736,0.4384364823156585,CT,2022-10-13,0,0,1,1,1,0,0,1,0,1
272,5.3479995777577,0.3879264916305105,CT,2022-10-14,1,0,0,0,1,0,0,0,0,1
273,0.907184551758333,0.213417025096251,CT,2022-10-15,1,1,0,1,1,0,0,0,0,1
274,3.41727212743215,0.297028028993613,CT,2022-10-16,0,1,1,0,1,0,1,1,0,1
275,0.420652985563786,0.2461049105956245,CT,2022-10-17,1,1,1,1,1,0,1,1,0,1
276,2.46271567031596,0.520977547505905,CT,2022-10-18,1,0,1,0,1,0,0,1,0,1
277,2.13179185461231,0.65780661119831,CT,2022-10-19,0,0,1,1,1,0,0,0,1,1
278,1.00973833049395,0.306198419397914,CT,2022-10-20,1,1,1,1,1,0,0,1,0,1
279,0.580396560263192,0.2909814014157475,CT,2022-10-21,1,1,1,1,1,0,0,1,1,1
280,3.13061131806221,0.541975327451565,CT,2022-10-22,1,0,1,0,1,0,0,1,0,1
281,1.07014696775156,0.3419523744059915,CT,2022-10-23,1,1,1,1,0,0,1,1,0,0
282,1.48027858993358,0.2456055097152955,CT,2022-10-24,1,1,1,1,1,1,0,0,0,1
283,0.903441859965665,0.2158735152550865,CT,2022-10-25,1,1,1,1,1,0,0,0,0,1
