...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,recombinant_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,recombinant_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
95,0.659577424958465,0.453621658404215,AR,2023-06-14,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.656190001638372,0.4362535945634995,AR,2023-06-16,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
98,NA,NA,AR,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.19023508680821,0.160895562050777,AR,2023-06-19,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
101,NA,NA,AR,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,0.220716847932054,0.179791738026789,AR,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,0.22482156037181,0.1863656330570435,AR,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,1.8748208225763,0.2068505579848,AR,2023-06-26,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
108,0.52014490551661,0.3487586594230875,AR,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
109,NA,NA,AR,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.85478663413646,0.524013775684845,AR,2023-07-10,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
122,NA,NA,AR,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,0.425575666817358,0.3369373915818485,AR,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
125,NA,NA,AR,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.801753334513614,0.1975604096193275,AZ,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
128,0.662122494195276,0.233366052262229,AZ,2023-06-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
129,1.29875515807776,0.3843120375737955,AZ,2023-06-06,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
130,0.964133420945392,0.2794759323032415,AZ,2023-06-07,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
131,1.4835067187492,0.3606231056408035,AZ,2023-06-08,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
132,1.15303408930371,0.390444234052293,AZ,2023-06-09,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
133,1.04397624857782,0.4358341571670005,AZ,2023-06-10,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1
134,1.06399223143534,0.228811650931105,AZ,2023-06-11,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
135,1.39142161509004,0.351913388911402,AZ,2023-06-12,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
136,2.2760365359168,0.4495310076369525,AZ,2023-06-13,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1
137,2.30376192740935,0.295904753003175,AZ,2023-06-14,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
138,1.35554561359503,0.634017201565785,AZ,2023-06-15,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0
139,0.982068783834813,0.254060991228789,AZ,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
140,0.538731219878256,0.3304760646856895,AZ,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
141,6.75558542933592,0.448653772467574,AZ,2023-06-18,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
142,4.31874296368504,0.4112450541956125,AZ,2023-06-19,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
143,3.54672573824795,0.460678613615973,AZ,2023-06-20,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1
144,1.79145119976465,0.3648221074429295,AZ,2023-06-21,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
145,1.70227352743031,0.406271387443048,AZ,2023-06-22,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
146,0.290817406070901,0.2122783471690065,AZ,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
147,1.30514373333497,0.41881192085799,AZ,2023-06-24,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
148,1.47622507098045,0.374004017576103,AZ,2023-06-25,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
149,2.15917303317282,0.3674632913165445,AZ,2023-06-26,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
150,4.07862394982346,0.3566885518902365,AZ,2023-06-27,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
151,1.95145262728405,0.352362956520048,AZ,2023-06-28,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
152,2.13800709743459,0.374735651362401,AZ,2023-06-29,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1
153,1.15661808633368,0.3822336865736475,AZ,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
154,1.2688753147473,0.311442180753457,AZ,2023-07-01,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
155,2.74603889674686,0.3736575823777095,AZ,2023-07-02,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1
156,4.3043561036805,0.3496979323584105,AZ,2023-07-03,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1
157,3.27302392117296,0.376274034671281,AZ,2023-07-04,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0
158,1.21755304034536,0.379852176233478,AZ,2023-07-05,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
159,1.16778845234011,0.4219066398948885,AZ,2023-07-06,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1
160,0.44175308217286,0.333510152180564,AZ,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161,2.24908654568891,0.4147941817220225,AZ,2023-07-08,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1
162,4.27800300533225,0.410162429332934,AZ,2023-07-09,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1
163,2.94955998478659,0.3979912497944005,AZ,2023-07-10,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1
164,2.56794612381226,0.3930124185133775,AZ,2023-07-11,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
165,3.87068142575476,0.4114557390372835,AZ,2023-07-12,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
166,3.64763883867977,0.4089332923301725,AZ,2023-07-13,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
167,1.66824783776341,0.452500789665752,AZ,2023-07-14,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1
168,1.29302052638542,0.380743549183439,AZ,2023-07-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1
169,2.19275020364162,0.4315378415501325,CA,2023-06-04,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
170,1.52890099285613,0.2977417654487625,CA,2023-06-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
171,1.97696629569741,0.402954346233833,CA,2023-06-06,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1
172,2.18707474698951,0.4023690153857815,CA,2023-06-07,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0
173,1.01055601151613,0.357062723199477,CA,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
174,3.39612887569637,0.4696015252591165,CA,2023-06-09,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
175,1.21417547490407,0.585913338226855,CA,2023-06-10,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1
176,0.827662540278779,0.3464924973129715,CA,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
177,1.69224189249997,0.3705225402314075,CA,2023-06-12,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0
178,1.76284661842965,0.3292490046747955,CA,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
179,2.58080608011459,0.3902244026507615,CA,2023-06-14,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1
180,1.49385510207123,0.3570659731504925,CA,2023-06-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1
181,1.78922671552969,0.3968128991527295,CA,2023-06-16,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
182,1.33749582976505,0.4833590324090325,CA,2023-06-17,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1
183,0.58080373560897,0.416100229629451,CA,2023-06-18,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
184,2.3732102251234,0.3698686291527625,CA,2023-06-19,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
185,2.65073112425534,0.3880158176835195,CA,2023-06-20,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
