...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
68,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.0100795950098432,0.00816985845025045,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
70,1.1757661521314,0.4510121452318905,AL,2023-03-25,1,1,0,1,1,0,1,1,0,1,1,0
71,NA,NA,AL,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0431669147132008,0.01201236099672205,AL,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0310610653813045,0.03899815906659625,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.0376780857816575,0.0553405622997575,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
82,2.28784563793105,0.791548262968905,AL,2023-04-06,1,1,0,1,1,0,1,1,0,1,0,0
83,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,0.146006961691467,0.0912449623273645,AL,2023-04-08,1,1,1,1,1,1,1,1,0,1,0,1
85,0.364612858650955,0.234776356413868,AR,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
86,8.05947844385971,0.37161308485454,AR,2023-02-27,0,1,0,1,1,0,0,0,0,1,1,0
87,2.39505289600005,0.4296315919793615,AR,2023-02-28,1,1,0,1,1,0,0,1,0,1,1,0
88,0.696610946050029,0.0371928408515875,AR,2023-03-01,1,1,1,1,1,1,0,1,0,1,1,1
89,0.381966022934161,0.124339175417478,AR,2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
90,0.13547498662923,0.03012915882719645,AR,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
91,0.0407741386836887,0.02709752340738905,AR,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
92,0.109166593597818,0.0243675546622418,AR,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
93,1.04006028074556,0.02191677048731345,AR,2023-03-06,1,1,0,1,1,1,0,1,0,1,1,1
94,0.687188779298968,0.0197239724851304,AR,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
95,0.907830866900917,0.193374688075905,AR,2023-03-08,1,1,1,1,1,0,0,1,1,1,1,0
96,0.251789782851649,0.01603473610089275,AR,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
97,0.225766609508165,0.0145034468681275,AR,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
98,1.1056058309128,0.448384463616162,AR,2023-03-11,1,1,0,0,1,1,1,1,0,0,1,1
99,1.12378529115907,0.79591176579745,AR,2023-03-12,0,1,0,1,1,1,0,1,0,1,1,1
100,0.0555510825330132,0.0109910032956817,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
101,0.992205736191503,0.2302164101032535,AR,2023-03-14,1,1,1,1,1,0,0,1,1,1,1,0
102,0.0548506319927058,0.0094482370436913,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
103,0.0502477843526858,0.0088986121717791,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
104,0.637244426813259,0.173359248352343,AR,2023-03-17,1,1,1,1,1,1,0,1,0,1,1,1
105,0.988950736947352,0.422987909858643,AR,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
106,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.0939348130339942,0.0082288757860534,AR,2023-03-20,1,1,1,1,1,1,0,1,0,1,1,1
108,0.759102946531441,0.00849964288994015,AR,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
109,1.99482395313489,0.00898922669074375,AR,2023-03-22,1,1,0,1,1,1,0,1,0,1,1,1
110,0.0556278399056629,0.00973299308390445,AR,2023-03-23,1,1,1,1,1,1,0,1,0,1,1,1
111,0.0607575705825787,0.0107761079152781,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,1.10459283694245,0.445691815174288,AR,2023-03-26,1,1,1,1,1,0,1,1,0,1,1,0
114,0.0255624616370828,0.0163283415844041,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
115,1.75391007679449,0.2908844200733535,AR,2023-03-28,0,1,1,1,1,1,0,1,0,1,1,1
116,1.43041897709685,0.0229112832866987,AR,2023-03-29,1,1,0,1,1,1,1,1,0,1,0,1
117,0.129509384602663,0.0274012571924441,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
118,NA,NA,AR,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.195361956697238,0.0473511487068022,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
121,0.0839121495098582,0.0566761894555965,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
122,1.16886207465014,0.0675984064288445,AR,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
123,0.285910002817112,0.0802622202271735,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.136988235029681,0.1112981832853225,AR,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.63849040663747,0.155748819337442,AZ,2023-02-26,1,1,1,1,1,0,0,0,0,1,1,0
128,2.95456957977457,0.1030519612378335,AZ,2023-02-27,0,0,1,1,1,1,1,1,0,1,1,0
129,1.17727582702059,0.0788153744696705,AZ,2023-02-28,1,1,1,1,1,1,0,0,0,1,1,1
130,3.40873675274824,0.190893335500926,AZ,2023-03-01,1,0,0,1,1,0,0,1,0,1,1,0
131,1.90369506596329,0.212090085610448,AZ,2023-03-02,1,1,0,0,1,0,0,1,0,0,1,0
132,3.60109149249451,0.39140289345943,AZ,2023-03-03,1,0,0,1,1,1,0,0,0,1,1,1
133,4.99813973483571,0.4403497649526065,AZ,2023-03-04,0,0,0,1,1,0,0,0,0,1,1,0
134,0.708605679246268,0.075500095282086,AZ,2023-03-05,1,1,1,1,1,1,0,0,0,1,1,1
135,2.12582324222362,0.1172658613698175,AZ,2023-03-06,1,1,0,1,1,0,0,0,0,0,1,0
136,0.817845332814029,0.055185659310739,AZ,2023-03-07,1,1,1,1,1,1,0,0,0,1,1,1
137,0.877321621973056,0.2245097725490325,AZ,2023-03-08,0,1,1,1,1,1,0,1,0,1,1,1
138,0.104711634360199,0.0036644604734957,AZ,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
139,0.0604405806851416,0.003295202770205415,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
140,1.67344756177701,0.183054569314339,AZ,2023-03-11,0,1,0,1,1,1,0,1,0,1,1,1
141,0.873579198979481,0.0731482855663345,AZ,2023-03-12,1,1,1,0,1,1,0,0,0,0,1,1
142,4.92823012634566,0.15676112839975,AZ,2023-03-13,0,1,0,1,1,0,0,1,0,1,0,0
143,0.76363405063296,0.0794435335281545,AZ,2023-03-14,1,0,1,1,1,1,1,0,1,0,1,1
144,1.41159475810746,0.117953894013839,AZ,2023-03-15,1,1,0,0,1,1,0,0,0,0,1,1
145,0.185480912573774,0.001912415811260225,AZ,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
146,2.13921869476806,0.62527030927632,AZ,2023-03-17,1,0,0,0,1,1,1,0,0,0,1,1
147,2.46060211875073,0.620892593959545,AZ,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
148,2.86542744425284,0.1801285626093505,AZ,2023-03-19,0,0,0,1,1,0,0,1,0,1,0,0
149,3.21681318932269,0.093170337779649,AZ,2023-03-20,0,1,0,1,1,1,1,1,0,0,0,1
150,2.02768478032586,0.17744322230281,AZ,2023-03-21,1,0,0,0,1,1,0,1,0,0,0,1
151,1.17138317295564,0.1003173426886765,AZ,2023-03-22,1,0,1,1,1,1,0,0,0,1,1,1
152,0.881667344297214,0.1186822748212485,AZ,2023-03-23,0,1,1,1,1,1,0,1,1,1,0,1
153,0.0680659899592706,0.00155859463402811,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
154,0.00211656858906614,0.00162838380389893,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
155,1.31925727752868,0.106043307166954,AZ,2023-03-26,0,0,1,1,1,1,0,0,0,1,1,1
156,2.97869618380486,0.116220919931174,AZ,2023-03-27,0,1,0,0,1,0,0,0,0,0,1,0
157,1.27316556714745,0.04581463144854835,AZ,2023-03-28,1,0,1,1,1,0,1,1,1,1,0,0
158,0.256256543084791,0.002327178380288655,AZ,2023-03-29,1,1,1,1,1,1,1,1,0,1,0,1
159,2.34963910182185,0.2355562787086225,AZ,2023-03-30,0,1,0,0,1,0,0,0,0,0,1,0
160,0.0180949356656715,0.003071056673375075,AZ,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
161,1.14275033103825,0.3114143819830595,AZ,2023-04-01,0,1,0,1,1,1,0,1,0,1,1,1
162,0.976589790987021,0.1563764907437695,AZ,2023-04-02,1,1,1,0,1,1,1,1,0,0,1,1
163,0.570134959941327,0.050385970432947,AZ,2023-04-03,1,1,1,1,1,1,1,1,0,1,0,1
164,2.73312137275299,0.178446550264804,AZ,2023-04-04,0,1,0,0,1,0,0,1,0,0,1,0
165,0.997483426499683,0.082635097603842,AZ,2023-04-05,0,1,1,1,1,1,0,1,1,1,0,1
166,0.138474197235289,0.0090378952065678,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
167,0.356316695078748,0.01102061480131945,AZ,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
168,0.934142396397022,0.099747093233817,AZ,2023-04-08,1,1,1,0,1,1,1,1,0,0,1,1
169,1.48877087403535,0.1459278078842675,CA,2023-02-26,1,1,1,1,1,1,0,1,0,1,1,1
170,7.86738425711936,0.1906989895143925,CA,2023-02-27,0,1,0,1,1,1,0,1,0,0,1,0
171,6.1677175947845,0.1709335157555025,CA,2023-02-28,0,1,0,1,0,1,0,0,0,0,0,0
172,5.89968897110756,0.156680220184843,CA,2023-03-01,1,1,0,1,0,0,0,0,0,0,0,0
173,4.78816681607329,0.1395817634751625,CA,2023-03-02,1,1,1,1,1,0,0,0,0,0,1,0
174,9.48483116612025,0.155305870242354,CA,2023-03-03,0,1,0,0,1,0,0,0,0,0,1,0
175,5.47568435185487,0.1321185258142335,CA,2023-03-04,1,0,1,1,1,0,0,0,0,0,1,0
176,2.82075439646892,0.05749137831986,CA,2023-03-05,1,1,0,1,1,0,0,0,0,0,1,0
177,4.54536598238801,0.1689413121507555,CA,2023-03-06,0,1,0,1,1,1,0,1,0,0,1,1
178,7.8084445210077,0.180288010234259,CA,2023-03-07,0,0,0,1,1,0,0,0,0,0,0,0
179,14.9310002675277,0.182733967600792,CA,2023-03-08,0,0,0,1,1,0,0,0,0,0,0,0
180,3.58277184607386,0.090864248879764,CA,2023-03-09,1,1,1,1,1,0,0,1,0,0,0,0
181,6.29511602097353,0.12884119298074,CA,2023-03-10,0,1,0,0,1,0,0,1,0,0,0,0
182,1.82062763691285,0.08730550501039,CA,2023-03-11,1,1,1,1,1,0,0,1,0,0,0,1
183,6.0552638421823,0.149785455633568,CA,2023-03-12,1,1,0,0,1,0,0,1,0,0,1,0
184,7.95805305292703,0.170275224625394,CA,2023-03-13,0,0,0,0,1,0,0,0,0,0,0,0
185,5.47029023082662,0.134057789474258,CA,2023-03-14,0,1,0,1,1,0,0,0,0,1,0,0
186,6.59748338580914,0.134327638393264,CA,2023-03-15,0,0,0,1,1,0,0,0,0,0,0,0
187,3.44289914643595,0.0982625876186235,CA,2023-03-16,1,0,1,1,1,0,0,0,0,0,0,0
188,7.07438662195302,0.154798258593598,CA,2023-03-17,1,0,0,0,1,0,0,0,0,0,0,0
189,3.08143844732447,0.133476234621691,CA,2023-03-18,1,0,0,1,1,0,0,0,0,0,0,0
190,6.21633619537048,0.175201938247631,CA,2023-03-19,0,0,0,1,1,0,0,0,0,0,0,0
191,2.37305580736966,0.061760644778102,CA,2023-03-20,1,0,1,1,0,0,0,0,0,0,1,0
192,1.86634202087122,0.089837735734473,CA,2023-03-21,1,0,1,1,1,0,0,0,0,0,1,0
193,5.51244875955043,0.1243243951884335,CA,2023-03-22,0,0,0,0,1,0,0,0,0,0,0,0
194,6.56283972884843,0.13856467482295,CA,2023-03-23,1,0,0,0,1,0,0,0,0,0,0,0
195,5.93898978465232,0.135705213239415,CA,2023-03-24,1,0,0,0,0,0,0,0,1,0,0,0
196,7.83819357742987,0.236075873950008,CA,2023-03-25,0,0,0,1,1,0,0,0,0,0,0,0
197,5.09240150757076,0.173936552279195,CA,2023-03-26,1,1,0,1,1,0,0,0,0,0,0,0
198,3.22365345160007,0.097803912975048,CA,2023-03-27,1,0,1,1,1,0,0,0,0,0,1,0
199,3.26725168380973,0.0540139829767545,CA,2023-03-28,1,1,0,1,0,1,0,1,0,0,0,1
200,6.48995268128471,0.200873893282183,CA,2023-03-29,0,0,0,0,1,0,0,0,0,0,0,0
201,4.49291504234707,0.0748873658197155,CA,2023-03-30,1,0,1,1,0,1,0,0,0,0,0,1
202,4.96212363458601,0.1222417155193715,CA,2023-03-31,0,0,1,1,0,0,0,0,0,0,0,0
203,7.66543819565057,0.2071707927684365,CA,2023-04-01,1,0,1,0,0,0,1,0,1,0,0,0
204,7.02523418889964,0.1749834065308525,CA,2023-04-02,1,0,1,0,0,0,1,0,0,0,0,0
205,9.90794779235587,0.1648877095355165,CA,2023-04-03,1,0,1,0,0,0,0,0,0,0,0,0
206,9.74106673214494,0.0985832727330635,CA,2023-04-04,1,0,0,1,0,0,0,0,0,0,0,0
207,13.1700901208756,0.177149608482268,CA,2023-04-05,1,0,1,0,0,0,1,0,0,0,0,0
208,14.3374039485233,0.22013306378119,CA,2023-04-06,1,0,1,0,0,0,0,0,0,0,0,0
209,15.2091294351818,0.1734047633049005,CA,2023-04-07,1,0,1,0,0,0,0,0,0,0,0,0
210,9.26939819612219,0.1510073058297735,CA,2023-04-08,1,1,0,0,0,0,1,1,0,0,0,0
211,0.0699926115754793,0.003902070940447485,CO,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
212,0.399986637884372,0.0623892752953855,CO,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
213,2.03277909511288,0.16292874114635,CO,2023-02-28,0,0,0,1,1,1,0,0,0,1,1,1
214,0.520469602415918,0.002569702083453215,CO,2023-03-01,1,1,1,1,1,1,1,0,0,1,1,1
215,0.119546682834484,0.002235845518145775,CO,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
216,0.057756034010044,0.001945852695123145,CO,2023-03-03,1,1,1,1,1,1,1,1,0,1,1,0
217,1.23359819100304,0.318542712363579,CO,2023-03-04,1,1,0,1,1,0,1,1,0,1,1,0
218,0.0504663550869877,0.00147586788562463,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
219,1.86096484776421,0.2370629377828465,CO,2023-03-06,0,1,0,1,1,0,0,1,1,0,1,0
220,0.671770068649101,0.0729712874801045,CO,2023-03-07,1,1,1,1,1,1,0,1,0,1,1,1
221,0.814622125396877,0.0862887502035315,CO,2023-03-08,0,1,1,1,1,1,1,1,1,1,1,1
222,0.0244428989319523,8.5878895118229e-4,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
223,0.0127396869772694,7.531222393907e-4,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
224,9.8664023664179e-4,6.6207411101863e-4,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
225,0.00388692354344891,5.8378390832698e-4,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
226,0.00272839920399093,5.16648996365555e-4,CO,2023-03-13,1,1,1,1,1,1,1,1,0,1,0,1
227,0.0178946885869124,4.5929662952056e-4,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
228,0.116210492912243,4.1056036730282e-4,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
229,0.0641657898549718,3.69460949362495e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
230,1.19753943774306,0.19330231886776,CO,2023-03-17,0,1,0,1,1,1,0,1,0,1,1,1
231,1.31462003512881,0.483595803216849,CO,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
232,1.16497397666081,0.1616356091902005,CO,2023-03-19,0,1,0,1,1,1,0,1,0,1,1,1
233,0.0680613631353877,2.67710978091255e-4,CO,2023-03-20,1,1,1,1,1,1,1,1,0,1,0,1
234,1.03971387294555,0.1222147588136275,CO,2023-03-21,1,1,0,1,0,1,1,1,0,1,0,1
235,5.44003178629626,0.54307509291124,CO,2023-03-22,0,0,0,0,1,1,0,0,0,0,1,1
236,1.09634036532439,0.122534541857728,CO,2023-03-23,1,1,0,0,1,1,1,1,1,0,0,1
237,0.0297350367044648,2.52941156831295e-4,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
238,0.00131200835136602,2.6434496702198e-4,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
239,1.16234679179375,0.1957045992946575,CO,2023-03-26,1,1,0,0,1,1,1,1,1,0,0,1
240,0.0447620708527158,3.1192347104044e-4,CO,2023-03-27,1,1,1,1,1,1,1,1,0,1,0,1
241,0.0480590723965764,3.51741736736475e-4,CO,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
242,0.0748645850637017,4.05760556141215e-4,CO,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0666194701517324,4.7770134934704e-4,CO,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.00629810109758255,6.9632865764933e-4,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
246,NA,NA,CO,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.03425233049392,0.161351840650269,CO,2023-04-03,1,1,1,0,1,1,1,1,0,0,0,1
248,0.0361103344914968,0.00133720236897059,CO,2023-04-04,1,1,1,1,1,1,0,1,0,1,1,1
249,0.0145694826540587,0.001686123528671725,CO,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
250,0.251929635522938,0.002134932939720125,CO,2023-04-06,1,1,1,1,1,1,1,1,0,1,0,1
251,NA,NA,CO,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,0.0277404778091364,0.003445487733137745,CO,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
253,0.0384493310714196,8.53529848734845e-4,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
254,1.0379866228044,0.1369989775409285,CT,2023-02-27,1,1,0,0,1,1,0,1,1,0,1,1
255,0.93026497798403,0.0802345926027785,CT,2023-02-28,1,1,1,0,1,1,1,1,0,0,1,1
256,1.13960166048753,0.138639950524305,CT,2023-03-01,1,0,0,1,1,1,1,0,0,1,1,1
257,0.0111895235681603,7.32721041712155e-4,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
