...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
63,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.352490693817523,0.287765238612921,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,0.400232153664488,0.3076165988166755,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
67,0.290488063997118,0.1893846844478975,AL,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,0.966295997807251,0.4371069442682815,AL,2023-01-26,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
69,0.459618197790549,0.2434108560840515,AL,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
70,1.01456339975654,0.72149691506383,AL,2023-01-28,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
71,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.867191522500341,0.1192362211311345,AL,2023-01-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
73,0.168903542005466,0.1078653348672635,AL,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.933940864643924,0.357827799180842,AL,2023-02-02,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
76,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.112084118042403,0.070700715859684,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,0.784847288557258,0.56650042008565,AL,2023-02-05,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
79,0.455758871869635,0.3218022568061885,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
80,0.827056712650131,0.606988000457485,AL,2023-02-07,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
81,0.610812940473256,0.0450439862839912,AL,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,1.10767213776591,0.793928220924035,AL,2023-02-09,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
83,0.0588526104648196,0.03565841266223615,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.0662384680506835,0.0455989080641553,AR,2023-01-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
86,0.673250141652987,0.1211893502900455,AR,2023-01-02,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
87,1.92020752898859,0.2395045793266615,AR,2023-01-03,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
88,2.21806639179778,0.212264995966257,AR,2023-01-04,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0
89,3.87306573195349,0.3408867498459435,AR,2023-01-05,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
90,1.39130808130147,0.296167328256196,AR,2023-01-06,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
91,0.523127182581783,0.1701855589205515,AR,2023-01-07,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
92,0.659805544257204,0.03759532559904625,AR,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,5.05981788764183,0.349734867999691,AR,2023-01-09,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
94,1.8708648628389,0.2238111291080805,AR,2023-01-10,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
95,2.08010455998113,0.240903042059193,AR,2023-01-11,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
96,2.42947260770294,0.297582302911867,AR,2023-01-12,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1
97,1.59878137481018,0.272592670592967,AR,2023-01-13,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1
98,1.42702326061815,0.514387089344985,AR,2023-01-14,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1
99,1.65380246978028,0.728469413950275,AR,2023-01-15,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1
100,3.39946420645974,0.508633311208955,AR,2023-01-16,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
101,1.86439145184552,0.246380634033146,AR,2023-01-17,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0
102,1.52397518166824,0.2806808987996605,AR,2023-01-18,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1
103,1.07960968489599,0.281380817747356,AR,2023-01-19,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
104,1.19805310349224,0.286024815251801,AR,2023-01-20,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0
105,0.888461653387448,0.60982658301524,AR,2023-01-21,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
106,0.43681013672222,0.237903735498222,AR,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,1.47994911872482,0.2178029827612555,AR,2023-01-23,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
108,3.3988977871526,0.3160890292632625,AR,2023-01-24,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
109,1.6572622995337,0.30227379307198,AR,2023-01-25,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
110,0.99269658620415,0.2218840018668475,AR,2023-01-26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
111,0.615234746913674,0.2080719988944605,AR,2023-01-27,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
112,0.115696754862608,0.0937696522864505,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,0.433513870623125,0.28839929067506,AR,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,13.1953699700628,0.494220798427641,AR,2023-01-30,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
115,0.39173514561593,0.278335899980395,AR,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,2.07190398390673,0.421409748269917,AR,2023-02-01,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
117,0.30194656298077,0.226429132549784,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
118,0.533103628323233,0.2276698597210305,AR,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
119,0.199943026536462,0.1642384258888625,AR,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
120,0.542873085265887,0.3407726517937995,AR,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
121,4.05931973647628,0.368297096196059,AR,2023-02-06,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
122,2.13494757150655,0.427101803125343,AR,2023-02-07,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1
123,1.01382588621889,0.3312022277583745,AR,2023-02-08,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
124,0.464712359909017,0.2489641953618395,AR,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
125,5.55765739651864,0.448732128385094,AR,2023-02-10,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1
126,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.837980622741307,0.0501124576508165,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
128,3.7869244029091,0.2749530357979805,AZ,2023-01-02,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
129,2.56916931946188,0.2489978954900735,AZ,2023-01-03,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1
130,1.59492906946271,0.2394122879079905,AZ,2023-01-04,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1
131,1.57180755382432,0.2406928586638295,AZ,2023-01-05,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
132,2.73715906163087,0.199885221123947,AZ,2023-01-06,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1
133,0.840926375595341,0.1661983117054205,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,1.16597157534224,0.2573951044325345,AZ,2023-01-08,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
135,5.51576933244665,0.3140166785484925,AZ,2023-01-09,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1
136,1.90468432879974,0.2180926609925725,AZ,2023-01-10,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
137,2.16739222718833,0.2989353708345885,AZ,2023-01-11,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
138,1.88850502401358,0.3327503958886705,AZ,2023-01-12,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1
139,1.55136170851671,0.359278934676502,AZ,2023-01-13,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
140,1.44472927386718,0.344386430135068,AZ,2023-01-14,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
141,3.26386312588989,0.3401622055835085,AZ,2023-01-15,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0
142,4.01297570899216,0.331620178089582,AZ,2023-01-16,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1
143,1.38675899642351,0.2741680762242755,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
144,1.45781707104965,0.334221420462506,AZ,2023-01-18,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
145,4.14713237314334,0.3508314140777115,AZ,2023-01-19,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1
146,1.88721961120329,0.263777101613483,AZ,2023-01-20,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
147,0.879206421515261,0.2648401689746845,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
148,0.476099775682247,0.276714360760829,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,6.12491177758588,0.325085383492141,AZ,2023-01-23,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
150,2.55795463515715,0.4010450978946665,AZ,2023-01-24,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1
151,1.37430740896678,0.3272428926591925,AZ,2023-01-25,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
152,1.6665076087588,0.3553226603496335,AZ,2023-01-26,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1
153,1.43042505493338,0.315613310705652,AZ,2023-01-27,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
154,0.776163654286146,0.3510275990292035,AZ,2023-01-28,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
155,2.27724374463552,0.368050495359279,AZ,2023-01-29,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1
156,3.57323444464486,0.2626722417194855,AZ,2023-01-30,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
157,6.291125773403,0.249786562435069,AZ,2023-01-31,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
158,7.94856079820642,0.3762037362139955,AZ,2023-02-01,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1
159,2.41441492046745,0.1731108964690805,AZ,2023-02-02,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
160,2.01359054754923,0.306406461485542,AZ,2023-02-03,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1
161,0.522264963050085,0.264205759433761,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
162,1.4077066570585,0.2482421595633925,AZ,2023-02-05,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
163,1.78624341200135,0.243354875462926,AZ,2023-02-06,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1
164,1.26346868395233,0.249716184877523,AZ,2023-02-07,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
165,3.28858451816951,0.0836717828138495,AZ,2023-02-08,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
166,0.536873188405245,0.161325396632287,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
167,1.34593009395898,0.33967501196592,AZ,2023-02-10,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
168,0.537455542234776,0.17930575930954,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
169,1.0979240300675,0.196510822674388,CA,2023-01-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
170,18.0537744493294,0.228849232938994,CA,2023-01-02,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
171,22.2124599804366,0.299708530701096,CA,2023-01-03,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
172,8.2961284299364,0.262675986401202,CA,2023-01-04,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
173,7.1019111990954,0.2625554685915575,CA,2023-01-05,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
174,12.9214859653271,0.2836775373579225,CA,2023-01-06,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
175,7.2575369444960796,0.263491092137644,CA,2023-01-07,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
176,9.82757193782805,0.2675792877358185,CA,2023-01-08,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
177,9.84490539339081,0.249459540720751,CA,2023-01-09,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
178,17.8575150759802,0.3053006267225155,CA,2023-01-10,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
179,22.1303980712436,0.322256922538607,CA,2023-01-11,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
180,11.8168434700349,0.2838620531925335,CA,2023-01-12,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0
181,11.1270100413526,0.306015378765878,CA,2023-01-13,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
182,7.33212655436057,0.2922544602264255,CA,2023-01-14,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
183,13.0328884469226,0.3291419953177765,CA,2023-01-15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
184,13.0337664730219,0.3156042119900455,CA,2023-01-16,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
185,11.8233189394479,0.317171671432951,CA,2023-01-17,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0
186,5.7007693788035,0.294292316984738,CA,2023-01-18,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
187,4.44312356336697,0.3431854742202165,CA,2023-01-19,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0
188,6.4192328975553,0.3139143841904575,CA,2023-01-20,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
189,12.3036118702611,0.281011447627916,CA,2023-01-21,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
190,6.25704709889163,0.311043356200675,CA,2023-01-22,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0
191,8.94775126827849,0.3167595513795725,CA,2023-01-23,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0
192,9.99321766963022,0.278172494606353,CA,2023-01-24,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1
193,9.92364315870963,0.3258170161718585,CA,2023-01-25,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
194,5.34321392294767,0.308847545615888,CA,2023-01-26,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
195,8.70006928313008,0.337330841157395,CA,2023-01-27,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
196,6.05027203050189,0.31311973664898,CA,2023-01-28,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0
197,4.39473033675404,0.3094607281513215,CA,2023-01-29,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
198,7.65989413129526,0.3196300666713085,CA,2023-01-30,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
199,4.23271051970962,0.299845588610384,CA,2023-01-31,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0
200,5.10698404729504,0.2903502101442695,CA,2023-02-01,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
201,11.9699181725542,0.309114232212631,CA,2023-02-02,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
202,5.60499296074765,0.2784098517902425,CA,2023-02-03,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1
203,8.92347386477046,0.3045439407820105,CA,2023-02-04,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0
204,23.2340856320243,0.307141914204016,CA,2023-02-05,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
205,7.91712818584259,0.252062559245375,CA,2023-02-06,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
206,18.0479831155096,0.3184564333837435,CA,2023-02-07,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
207,11.0428948647049,0.2504390963687235,CA,2023-02-08,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
208,17.6133987329727,0.2633935016897445,CA,2023-02-09,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
209,13.4228697134185,0.2708092644136295,CA,2023-02-10,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
210,13.310348145614,0.3146560444936455,CA,2023-02-11,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
211,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.908898307953654,0.1780660545981205,CO,2023-01-02,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
213,2.96562626439732,0.3062916961952465,CO,2023-01-03,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1
214,1.61429243423959,0.393774427801519,CO,2023-01-04,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1
215,1.18561962433655,0.271292018877766,CO,2023-01-05,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
216,0.470942354184026,0.052613261654214503,CO,2023-01-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
217,0.871738878846125,0.398540795833322,CO,2023-01-07,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
218,0.44654056204572,0.1674168492977855,CO,2023-01-08,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
219,1.80229680231937,0.382490621857534,CO,2023-01-09,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1
220,1.50524756386889,0.3963756117267945,CO,2023-01-10,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1
221,3.44730316240908,0.500379661168495,CO,2023-01-11,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
222,0.801306105015961,0.34923310929607,CO,2023-01-12,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
223,1.00031853566661,0.72011101031727,CO,2023-01-13,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
224,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
