...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23B_95_CI,other_95_CI
34,NA,NA,AK,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.0229390106317491,0.00481384616217694,AK,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,0.0823728122103348,0.00524375919367905,AK,2023-04-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
39,NA,NA,AK,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.0333189704736826,0.006280701529054,AK,2023-04-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
41,NA,NA,AK,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.0135843131928474,0.0061457619166974,AL,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,0.0405921599883691,0.00594768178850955,AL,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,0.0125836015356201,0.0057874177755057,AL,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,0.0124489118370409,0.00566279993197305,AL,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1.16036980059519,0.457943288177497,AL,2023-03-20,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
52,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.0122728281078045,0.0055276697693108,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.0136580078618859,0.00569342952976225,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,1.12879337693195,0.4577194989384295,AL,2023-03-25,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0
57,NA,NA,AL,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.053815463458049,0.00619604473853935,AL,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.0227788085136287,0.00897176897194495,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.0263125463635031,0.0103769585771887,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,1.90893376058564,0.879378426489905,AL,2023-04-06,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0
69,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.102288496405465,0.01327226217866,AL,2023-04-08,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
71,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1.00991309239102,0.4381709066040915,AL,2023-04-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
73,1.16137313599807,0.853935546842625,AL,2023-04-11,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
74,0.0462983396859203,0.01919261578869745,AL,2023-04-12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
75,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.0573845860668151,0.02334237045904525,AL,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,0.064210924216615,0.0257798422054243,AL,2023-04-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
78,NA,NA,AL,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0687036402852626,0.0314710361193544,AL,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,0.0870265164586793,0.034757886724254,AL,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.0944061656671159,0.0383580250525416,AL,2023-04-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
82,NA,NA,AL,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1.11392061415648,0.811413332922735,AR,2023-03-12,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
86,0.052704405510504,0.00951791172082145,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,0.942586586267386,0.228253264511827,AR,2023-03-14,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
88,0.0511705174294852,0.00790516514771485,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,0.045424055290862,0.0072372622832456,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,0.617224909852971,0.1754440421938965,AR,2023-03-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
91,0.98478944893679,0.4315544495947255,AR,2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
92,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.0639885142505729,0.00530454401560785,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,0.585642623084782,0.004975398416718575,AR,2023-03-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
95,1.55241830712049,0.00469841521930739,AR,2023-03-22,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0
96,0.032268930650759003,0.004470198828637805,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,0.0300598881044541,0.004288085838099125,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1.15876024664806,0.459943440451504,AR,2023-03-26,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
100,0.00911087286275011,0.00400272455991706,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,1.92607226844492,0.301202880451872,AR,2023-03-28,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1
102,0.693023068929678,0.004027646595165415,AR,2023-03-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
103,0.0344106723555662,0.004108276157360645,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,0.00896130563732414,0.004238103861275695,AR,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.0106050460571696,0.00442126424886808,AR,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.0376905258183922,0.004663084870660655,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0.0121070822790539,0.004970224052048595,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,0.425748348926072,0.00535082983969085,AR,2023-04-04,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
109,0.241741761884979,0.0058147203086236,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,0.0162590435860374,0.0063735846708241,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,1.10732780581598,0.4536361617660015,AR,2023-04-07,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
112,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.0880020494736842,0.00876971686444015,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
114,0.177073715833277,0.00987081144318595,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,0.0329970530363997,0.01116156353231505,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,0.121044689984376,0.01266987872096005,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
117,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.973332046057571,0.429318619369161,AR,2023-04-16,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
121,0.21630172844186,0.0247038532084775,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.12682674288615,0.0424140575597764,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,0.600854228297688,0.0484023513109252,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
127,0.828909769102321,0.073112480274977,AZ,2023-03-12,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
128,3.47282194668368,0.15445878730215,AZ,2023-03-13,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
129,0.671193869783415,0.079100703299121,AZ,2023-03-14,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
130,1.10365373966724,0.116471920831259,AZ,2023-03-15,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
131,0.343091181680027,0.003449640888220865,AZ,2023-03-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
132,2.02173727754989,0.61171345153097,AZ,2023-03-17,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
133,2.39810466703865,0.6062182765926,AZ,2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
134,2.43933477762125,0.177346488466175,AZ,2023-03-19,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1
135,2.5034293027453,0.0922002765113115,AZ,2023-03-20,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
136,1.75459125978073,0.1748560473810495,AZ,2023-03-21,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0
137,0.99406560104562,0.099342178123653,AZ,2023-03-22,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
138,0.787748700696831,0.117375505302381,AZ,2023-03-23,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
139,0.0844683999056398,0.0021787181683535,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,0.00301892168909071,0.002104080348745575,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,1.10234872304679,0.105274414580453,AZ,2023-03-26,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
142,2.27991305326354,0.115212194109501,AZ,2023-03-27,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1
143,1.17742615931339,0.04558476442484455,AZ,2023-03-28,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
144,0.296640907823298,0.001934997887668175,AZ,2023-03-29,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
145,2.26686092652838,0.2352231448212695,AZ,2023-03-30,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1
146,0.0121709719211852,0.00191913595608682,AZ,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,1.16571007712792,0.313370400702034,AZ,2023-04-01,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
148,0.888396327856829,0.155675285262839,AZ,2023-04-02,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
149,0.70256937568205,0.0512699471931335,AZ,2023-04-03,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
150,2.53913502222579,0.1786382840895085,AZ,2023-04-04,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
151,1.01742079463105,0.0833334349538585,AZ,2023-04-05,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
152,0.0644656464582686,0.002129736458612775,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,0.133051692052446,0.0022055406141377,AZ,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,0.693763835391048,0.09379075760184,AZ,2023-04-08,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
155,2.11132024833368,0.143890999726433,AZ,2023-04-09,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
156,2.42021091130992,0.143179163426714,AZ,2023-04-10,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
157,3.0620386474672,0.221931998656008,AZ,2023-04-11,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
158,0.0234513495724552,0.002811652709337775,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159,0.166190590660587,0.002989377373475595,AZ,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,1.11423664663378,0.311715618181706,AZ,2023-04-14,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
161,0.255134055621669,0.00341939717541688,AZ,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,1.44205995040532,0.264524766121912,AZ,2023-04-16,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0
163,1.56388800348417,0.107871637064071,AZ,2023-04-17,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
164,1.63667021379358,0.182143481618953,AZ,2023-04-18,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
165,1.48202567394464,0.0412821584464339,AZ,2023-04-19,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0
166,4.03697947680388,0.2539879589080245,AZ,2023-04-20,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
167,1.12347403689266,0.877828128107955,AZ,2023-04-21,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
168,0.126346744067814,0.00612277594606405,AZ,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169,4.67203479084624,0.1476692923362475,CA,2023-03-12,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
170,6.00919694612293,0.1673711625264035,CA,2023-03-13,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0
171,3.84998720591933,0.132398692777039,CA,2023-03-14,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
172,5.09220722345978,0.131434626248914,CA,2023-03-15,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
173,2.01030245189909,0.0978322138012535,CA,2023-03-16,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
174,5.62905362877594,0.152460426904429,CA,2023-03-17,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
175,2.50057127869532,0.1321391805686715,CA,2023-03-18,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0
176,5.13180616804946,0.172322734687884,CA,2023-03-19,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
177,2.26271249329275,0.062067459417409,CA,2023-03-20,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
178,1.88928955307702,0.089893021440718,CA,2023-03-21,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
179,4.10441560903693,0.123185369411358,CA,2023-03-22,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0
180,4.92404444979815,0.1370729204046325,CA,2023-03-23,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
181,4.18152177260446,0.134212067311498,CA,2023-03-24,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
182,8.14966779016149,0.2353051153260315,CA,2023-03-25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
183,4.6769108715528,0.1735750974336615,CA,2023-03-26,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1
184,2.37662547600277,0.097235116026962,CA,2023-03-27,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1
185,1.89922056069964,0.052521750076631,CA,2023-03-28,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1
186,7.27482092768112,0.201349666107626,CA,2023-03-29,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
187,2.37054112146936,0.0715598624593515,CA,2023-03-30,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1
188,2.44834088207247,0.119363078251009,CA,2023-03-31,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1
189,6.60144938587065,0.2028723155135665,CA,2023-04-01,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
190,4.59537572046727,0.1698323988060195,CA,2023-04-02,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
191,5.54875208061913,0.1583234687397035,CA,2023-04-03,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
192,4.15737724001826,0.0843561680345835,CA,2023-04-04,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
193,6.6035991979954,0.1659861888877685,CA,2023-04-05,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
194,9.47961855550416,0.2072628059667225,CA,2023-04-06,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
195,6.51093257006098,0.1504545119885085,CA,2023-04-07,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
196,2.17672415913199,0.13026302245521101,CA,2023-04-08,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
197,1.58961846141177,0.0837419594701445,CA,2023-04-09,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
198,13.9777360817394,0.1994616608530715,CA,2023-04-10,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
199,13.4080260525046,0.1239348781989235,CA,2023-04-11,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1
200,10.6854929501809,0.218476696819276,CA,2023-04-12,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
201,10.3064831499561,0.1592277742481165,CA,2023-04-13,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
202,16.4558888167558,0.108098377612708,CA,2023-04-14,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1
203,8.10880089550966,0.1677975719657035,CA,2023-04-15,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1
204,11.1787386119388,0.190795781786743,CA,2023-04-16,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
205,18.8862267201998,0.187864439002143,CA,2023-04-17,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
206,13.7973964413151,0.1848133681356445,CA,2023-04-18,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
207,13.1048455323149,0.260007293226411,CA,2023-04-19,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
208,13.5775843213882,0.2588582385515435,CA,2023-04-20,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
209,18.3330257235974,0.18946656424266,CA,2023-04-21,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1
210,8.56480043905282,0.35411230418444,CA,2023-04-22,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
211,0.00517067788193995,0.001547357163270525,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.00408522472964799,0.001500030686821165,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0.0352877155285879,0.0014669997477896,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,0.195297076760668,0.00144774942533019,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,0.111811361014824,0.001442036161350495,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
216,1.10302704052532,0.189525244913091,CO,2023-03-17,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
217,1.27635078220834,0.471930949848814,CO,2023-03-18,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
218,1.08123054582129,0.1583735601175715,CO,2023-03-19,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
219,0.139155102055543,0.00155952692793388,CO,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
