...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
108,0.949302720425488,0.3072833232141775,AR,2022-12-27,1,0,1,1,1,1,1,1,0,0,0,1,0,1
109,1.3501885065387,0.2915083820643575,AR,2022-12-28,1,0,0,1,1,1,1,1,0,0,1,1,0,1
110,6.38624663620498,0.419877256829659,AR,2022-12-29,1,0,1,0,1,0,1,1,0,0,0,1,0,1
111,1.28915681842455,0.2034274248759835,AR,2022-12-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1
112,1.07577655059339,0.3203281472399225,AR,2022-12-31,1,1,0,1,1,1,1,1,1,0,0,1,0,1
113,0.137126106687673,0.081219024319505,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1
114,1.95513210794747,0.1592768744454845,AR,2023-01-02,1,1,1,0,1,0,1,1,0,1,0,1,0,1
115,4.49954898049075,0.263336008979455,AR,2023-01-03,1,0,1,1,1,0,1,1,0,0,0,1,0,1
116,8.18187747527269,0.2414245079329735,AR,2023-01-04,1,0,1,0,1,0,0,0,0,0,0,1,0,0
117,4.78422230542257,0.3526459617487285,AR,2023-01-05,0,1,1,1,1,0,0,0,1,1,0,1,0,1
118,2.47458572495895,0.338406576521244,AR,2023-01-06,1,1,0,1,1,0,1,1,0,0,0,1,0,1
119,1.55081469723123,0.243963821078014,AR,2023-01-07,1,0,1,1,1,0,1,0,0,1,0,1,0,1
120,1.9998982312851,0.150040043912539,AR,2023-01-08,1,1,1,0,1,0,1,1,1,1,0,1,0,1
121,3.67634499456348,0.3279348279467315,AR,2023-01-09,0,0,1,1,1,0,1,0,0,1,0,1,0,1
122,8.72773819562249,0.283015272897616,AR,2023-01-10,1,1,1,0,0,0,1,1,0,0,0,0,0,1
123,7.17246085722086,0.2973380455401385,AR,2023-01-11,0,0,1,0,1,0,1,0,0,1,0,1,0,1
124,6.02956507795074,0.3550333744221355,AR,2023-01-12,0,1,0,0,1,0,1,0,0,1,0,1,0,1
125,3.3917768581343,0.3494795249048005,AR,2023-01-13,1,1,1,0,1,0,0,1,0,1,0,1,0,0
126,1.65742076255839,0.558280293205175,AR,2023-01-14,1,0,1,1,0,0,1,1,0,1,0,0,0,1
127,3.32765922901559,0.2892872379998215,AZ,2022-12-04,1,1,0,0,1,1,1,1,0,0,0,0,1,0
128,10.8157356087308,0.3106907745134615,AZ,2022-12-05,1,0,1,0,1,1,0,0,0,0,0,0,0,0
129,3.64069698403162,0.2861343062275355,AZ,2022-12-06,1,1,0,1,1,1,1,1,0,0,0,0,1,1
130,4.42650423120674,0.259905348146244,AZ,2022-12-07,1,0,1,1,1,0,1,0,0,0,0,0,0,0
131,2.25749394158039,0.239771551638801,AZ,2022-12-08,1,0,0,1,1,1,0,1,0,0,0,0,0,0
132,3.52029258169787,0.268851427306001,AZ,2022-12-09,0,0,1,1,0,0,1,0,0,1,0,0,0,1
133,2.54281642908011,0.2989133557141255,AZ,2022-12-10,1,1,1,0,0,1,1,1,1,1,0,0,0,1
134,2.28349460003226,0.212220193182875,AZ,2022-12-11,1,1,1,1,1,1,0,1,0,1,0,0,1,0
135,5.72627264684622,0.294072643206181,AZ,2022-12-12,1,0,1,0,0,1,0,0,0,0,0,0,1,0
136,5.73946596603648,0.280337194356657,AZ,2022-12-13,1,0,0,0,1,1,0,1,0,0,0,0,1,0
137,2.52934720747459,0.238684707107429,AZ,2022-12-14,1,1,1,1,1,1,1,1,0,0,0,1,0,1
138,3.81428708726156,0.2647060747472565,AZ,2022-12-15,1,0,1,0,1,0,1,1,1,1,0,0,0,1
139,2.23127771895561,0.236777933613179,AZ,2022-12-16,1,0,1,1,1,1,0,1,0,0,0,0,1,0
140,2.71684512860642,0.3054038358516165,AZ,2022-12-17,1,1,0,0,1,1,1,1,1,0,0,0,1,1
141,1.5996915856214,0.216776165604093,AZ,2022-12-18,1,1,1,1,1,1,0,1,0,0,0,0,0,0
142,6.29336320085118,0.246665041478787,AZ,2022-12-19,1,0,1,0,1,1,1,1,0,0,0,0,0,0
143,6.43265520531,0.3061818389507305,AZ,2022-12-20,1,0,1,0,1,1,1,1,0,0,0,1,0,1
144,5.47827129250336,0.2958649262286035,AZ,2022-12-21,1,0,1,0,1,1,1,1,0,0,0,0,1,1
145,1.63829173410088,0.198808275708401,AZ,2022-12-22,1,1,1,1,1,0,1,1,1,1,0,0,0,1
146,1.75197581650655,0.24464993467869,AZ,2022-12-23,1,1,1,1,1,1,0,1,1,1,0,0,1,1
147,0.797995122367619,0.2346064356302085,AZ,2022-12-24,1,1,0,1,1,1,1,1,0,0,0,0,1,1
148,0.0440166475206434,0.03033570515654255,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1
149,3.18398939010305,0.2434164734320915,AZ,2022-12-26,1,0,1,0,1,1,0,0,0,0,0,1,0,0
150,3.99274994565063,0.204073374223607,AZ,2022-12-27,1,0,1,1,1,1,1,1,0,1,0,0,0,1
151,4.5674302056799,0.306764457961021,AZ,2022-12-28,1,0,1,0,1,1,1,1,0,1,0,0,0,1
152,4.04955104787249,0.3075674856807805,AZ,2022-12-29,1,0,1,0,1,1,0,1,0,1,0,0,1,0
153,3.0253370865334,0.2754838248329425,AZ,2022-12-30,1,1,0,0,0,1,1,1,1,1,0,0,0,1
154,1.08834154625638,0.2389710191631435,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,0,0,1,0,1
155,0.565424644026205,0.0269732279988218,AZ,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,0,0,1
156,7.48900426639956,0.285077060021549,AZ,2023-01-02,1,0,1,0,0,1,0,1,0,0,0,0,0,0
157,4.47717273642441,0.2545467670496725,AZ,2023-01-03,1,0,0,0,1,1,0,1,0,0,0,1,0,0
158,2.29980289985897,0.2448523625156875,AZ,2023-01-04,1,1,1,1,1,1,0,1,0,1,0,0,0,0
159,2.11556383475393,0.2426951909565115,AZ,2023-01-05,1,0,1,1,1,1,1,1,0,0,0,1,0,1
160,2.6035342044415,0.192243622838685,AZ,2023-01-06,1,0,1,1,0,0,1,1,0,0,0,0,0,1
161,0.750469654157941,0.154169096623648,AZ,2023-01-07,1,0,1,1,1,1,1,1,0,1,0,0,0,1
162,1.50597462878678,0.267833474625752,AZ,2023-01-08,1,0,1,1,1,1,1,1,0,1,0,1,0,1
163,8.54997934720404,0.3315795788714095,AZ,2023-01-09,1,0,1,0,0,0,1,1,0,1,0,0,0,1
164,1.55059142076422,0.211478332156839,AZ,2023-01-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0
165,3.07701593080188,0.30546883349869,AZ,2023-01-11,1,0,0,0,1,1,1,1,0,0,0,1,0,1
166,2.41022725716523,0.364778622980174,AZ,2023-01-12,1,1,0,0,1,0,1,1,0,0,0,1,0,1
167,1.99490035014846,0.3953062989712195,AZ,2023-01-13,1,0,1,0,1,1,1,1,0,1,0,1,0,1
168,1.75918442950104,0.3864903505529585,AZ,2023-01-14,1,1,1,0,1,0,1,1,1,1,1,0,0,1
169,9.74160446259398,0.273003595737648,CA,2022-12-04,1,0,1,1,1,1,1,0,0,0,0,0,1,0
170,19.1492451598889,0.2588382217802895,CA,2022-12-05,0,0,1,1,1,1,0,0,0,0,0,0,0,0
171,7.11749216188129,0.2442318174534845,CA,2022-12-06,1,1,1,1,1,1,0,0,0,0,0,0,0,0
172,22.8669654650957,0.262339372958376,CA,2022-12-07,1,0,0,0,1,1,1,0,0,0,0,0,0,0
173,13.6800653360592,0.2354924137288325,CA,2022-12-08,0,0,1,1,1,1,1,0,0,0,0,0,0,0
174,8.774187205526,0.2190903798149255,CA,2022-12-09,1,1,1,1,1,1,0,0,0,0,0,0,0,0
175,36.603068344741,0.2764984372353565,CA,2022-12-10,1,0,0,0,1,1,1,1,0,0,0,0,0,0
176,17.9056318284846,0.244676070288762,CA,2022-12-11,1,0,1,0,1,1,1,0,0,0,0,0,1,0
177,9.28250799623773,0.227972209689601,CA,2022-12-12,1,1,0,1,1,0,0,0,0,0,0,0,0,0
178,19.4998251345407,0.245560515311595,CA,2022-12-13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
179,29.285703238813,0.284498243801666,CA,2022-12-14,0,0,0,0,1,0,0,0,0,0,0,0,1,0
180,14.0856470384714,0.2248322143364075,CA,2022-12-15,1,0,1,1,1,1,0,0,0,0,0,0,0,0
181,10.9133218352859,0.235098501148802,CA,2022-12-16,1,0,1,0,1,1,0,0,0,0,0,0,0,0
182,18.102223260956,0.2582196711098345,CA,2022-12-17,1,0,0,0,1,0,1,1,0,0,0,0,0,0
183,11.4362677400708,0.1982452232436045,CA,2022-12-18,0,0,1,1,0,0,1,0,0,0,0,0,1,0
184,15.9504776213096,0.222538694803606,CA,2022-12-19,0,0,0,0,1,0,1,0,0,0,0,0,0,0
185,7.6254452666742,0.1753568670236965,CA,2022-12-20,1,1,1,1,1,0,0,0,0,0,0,0,0,1
186,15.9394699128344,0.2231024346012895,CA,2022-12-21,1,0,1,0,1,1,0,0,0,0,0,1,0,0
187,39.9963412379243,0.249441632264556,CA,2022-12-22,1,0,0,0,0,1,0,1,0,0,0,0,0,0
188,34.1249765468673,0.2190036693521445,CA,2022-12-23,1,0,0,1,0,0,0,0,0,0,0,0,0,0
189,14.7377385583891,0.242550701386913,CA,2022-12-24,1,1,0,0,1,1,0,1,0,0,0,0,0,0
190,0.302486135387716,0.034250113170024,CA,2022-12-25,1,1,1,1,1,1,1,1,0,1,0,0,1,1
191,28.5737260835264,0.233595599585579,CA,2022-12-26,1,0,0,0,1,0,0,0,0,0,0,0,0,0
192,34.6208593844013,0.230178705781182,CA,2022-12-27,1,0,0,0,1,0,0,1,0,0,0,0,0,0
193,27.0852995350159,0.2192536481425935,CA,2022-12-28,1,0,1,1,1,0,0,0,0,0,0,0,0,0
194,25.8202693515266,0.234085922576246,CA,2022-12-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195,41.0289794306172,0.263090849546096,CA,2022-12-30,1,0,0,0,1,0,0,0,0,0,0,0,0,0
196,14.3134469903233,0.2800688068883855,CA,2022-12-31,1,0,0,0,1,0,0,1,0,0,0,0,0,0
197,0.908644638958996,0.193274333553691,CA,2023-01-01,1,1,1,1,1,1,1,1,1,0,0,0,0,1
198,38.1293145734735,0.238089957567191,CA,2023-01-02,1,0,0,1,1,0,0,1,0,0,1,0,0,0
199,31.9153525553541,0.3050808380621485,CA,2023-01-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200,15.7978494472179,0.2683376424798265,CA,2023-01-04,0,0,0,1,0,0,0,1,0,0,0,0,0,0
201,17.5742429117325,0.2686179957619335,CA,2023-01-05,1,0,0,1,1,0,0,1,0,0,0,0,0,0
202,14.6735520797012,0.283848632002174,CA,2023-01-06,1,0,1,1,1,1,0,1,0,0,0,0,0,0
203,17.2587195122899,0.2792935108095465,CA,2023-01-07,0,0,1,1,0,0,0,0,0,0,0,0,0,0
204,10.9856471939497,0.269579778235433,CA,2023-01-08,1,0,0,1,0,0,0,1,1,0,0,0,0,0
205,28.9281924359966,0.2652697340478135,CA,2023-01-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0
206,23.9235856785581,0.3107446951908415,CA,2023-01-10,0,0,0,1,1,0,0,0,0,0,0,0,0,0
207,28.1933020524706,0.328710444017527,CA,2023-01-11,1,0,0,1,0,0,0,1,0,0,0,0,0,0
208,31.337243358631,0.305088165811295,CA,2023-01-12,1,0,0,1,1,0,0,1,0,0,0,0,0,0
209,24.5603981362214,0.323490245343064,CA,2023-01-13,1,0,0,1,1,0,0,1,0,0,0,0,0,0
210,20.5667705189886,0.317263121165362,CA,2023-01-14,1,0,0,0,1,0,0,1,0,0,0,0,0,0
211,1.88191041136439,0.32553822324053,CO,2022-12-04,1,1,1,0,0,1,1,1,0,0,0,0,1,1
212,1.9746009742335,0.3098516125763875,CO,2022-12-05,1,1,1,0,1,1,0,1,1,1,0,1,1,0
213,1.42493835516027,0.2027694137530125,CO,2022-12-06,1,1,1,1,1,1,1,1,0,0,0,0,1,1
214,1.66356469107707,0.238056326034261,CO,2022-12-07,1,0,1,1,1,1,1,1,0,0,0,0,1,1
215,1.49360307560323,0.3651427784605695,CO,2022-12-08,1,1,1,0,1,1,0,1,0,1,0,1,1,0
216,2.47780035553295,0.493646727289231,CO,2022-12-09,1,0,1,0,1,1,1,1,0,1,0,0,1,1
217,0.910348688008473,0.230428544263028,CO,2022-12-10,1,1,1,1,1,0,1,1,1,0,0,0,0,1
218,3.92376399551325,0.4325366687429495,CO,2022-12-11,1,0,1,0,1,1,1,1,0,1,0,1,1,1
219,1.24352832168954,0.234166222470761,CO,2022-12-12,1,1,1,1,1,0,0,1,0,1,0,1,0,0
220,1.32724734472066,0.1869180446609945,CO,2022-12-13,1,1,0,1,1,1,1,1,1,0,0,1,1,1
221,0.915407401178207,0.269919746580295,CO,2022-12-14,1,1,0,1,1,1,1,1,0,0,0,1,1,1
222,1.59878298346628,0.256507211192984,CO,2022-12-15,1,0,1,0,1,1,1,1,0,1,0,1,1,1
223,9.52762508587287,0.65893353941568,CO,2022-12-16,1,0,1,0,1,1,1,1,0,1,0,0,1,1
224,1.34083222956981,0.3089514843048325,CO,2022-12-17,1,0,1,0,1,1,1,1,0,1,0,1,1,1
225,1.60718687756503,0.384854878601026,CO,2022-12-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
226,2.42448146879951,0.3226632586841915,CO,2022-12-19,1,1,1,0,0,0,0,1,0,1,0,0,0,0
227,2.27013115475271,0.375602577026425,CO,2022-12-20,1,1,0,0,1,0,0,1,0,0,0,1,0,1
228,1.98684635149133,0.2695053726514105,CO,2022-12-21,1,0,1,0,1,1,1,1,0,1,0,1,1,1
229,0.865271136197066,0.399402054407001,CO,2022-12-22,1,0,1,1,1,1,1,1,0,1,0,1,1,1
230,0.745147256394833,0.01458866654265555,CO,2022-12-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
231,1.02700531901281,0.4288055598172845,CO,2022-12-24,1,1,0,1,1,1,1,1,1,0,1,0,1,1
232,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.62795457706821,0.429329478246983,CO,2022-12-26,1,1,0,0,1,0,1,1,1,0,0,1,0,1
234,0.84231533460364,0.2218819804114395,CO,2022-12-27,1,1,0,1,1,1,1,1,1,0,1,1,0,1
235,0.124528799375922,0.01212570653879345,CO,2022-12-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
236,2.3368283196453,0.4220795410054595,CO,2022-12-29,1,0,0,0,1,1,1,1,0,0,0,1,1,1
237,8.50942415538974,0.51234058805807,CO,2022-12-30,1,0,1,0,1,1,1,1,0,1,0,1,1,1
238,0.995636162016094,0.2986144447948255,CO,2022-12-31,1,1,1,1,1,1,0,1,1,1,0,1,1,0
239,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.984880380858875,0.177171389754584,CO,2023-01-02,1,1,1,1,0,1,1,1,1,1,0,0,0,1
