...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
16,0.139899832023617,0.0763812088760895,AK,2022-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,0.144229743828165,0.07226922223275,AK,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18,NA,NA,AK,2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.137733963950242,0.065404861506822,AK,2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,1.3610429217942,0.670766614821095,AK,2022-12-16,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
21,NA,NA,AK,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.814220391076826,0.62138512161017,AK,2022-12-19,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
24,NA,NA,AK,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.836866546406165,0.637303703453515,AK,2022-12-21,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,NA,NA,AK,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.176178157557032,0.0713246700886685,AK,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,0.974485421775404,0.73708465938863,AK,2022-12-29,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
34,0.903763147106419,0.673980291619375,AK,2022-12-30,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
35,NA,NA,AK,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.273050128396967,0.280344158542659,AK,2023-01-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
39,0.755559216268273,0.1321434187423645,AK,2023-01-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
40,0.349284940374912,0.145882634385194,AK,2023-01-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
41,0.361962601288879,0.1610255820662255,AK,2023-01-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
42,NA,NA,AK,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.812978274000798,0.1995904661989525,AL,2022-11-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,0.771683477776094,0.314559494357397,AL,2022-11-29,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
46,0.968085916835407,0.2588440820699525,AL,2022-11-30,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
47,0.854323266455073,0.2788005639753045,AL,2022-12-01,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
48,0.661062531132908,0.2826299620606055,AL,2022-12-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
49,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.862242109349807,0.2639055008477875,AL,2022-12-04,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
51,1.14911160112777,0.295176261375584,AL,2022-12-05,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
52,1.26403819351808,0.347954510054741,AL,2022-12-06,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1
53,0.326564853374479,0.230533590242841,AL,2022-12-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
54,1.37037225587159,0.3086992330433535,AL,2022-12-08,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
55,0.864010949615018,0.2372276326920865,AL,2022-12-09,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
56,0.713746018122054,0.1397705513584845,AL,2022-12-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
57,1.70598841527023,0.52637987587594,AL,2022-12-11,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
58,1.45261830350497,0.4334570986667175,AL,2022-12-12,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
59,0.0809597948326228,0.0575525043315435,AL,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,1.13361922956166,0.3356062212636575,AL,2022-12-14,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
61,1.58990856043666,0.298704091173215,AL,2022-12-15,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
62,0.85873868790035,0.2898198365070805,AL,2022-12-16,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
63,0.222434544505433,0.0485436886319251,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,0.220005026722156,0.0472945866410097,AL,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,0.509387069996977,0.2006982764296035,AL,2022-12-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
66,1.73914634035893,0.2287387926995865,AL,2022-12-20,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
67,2.40515481914207,0.437934951109632,AL,2022-12-21,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
68,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.0717314856578115,0.0492794488711503,AL,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1.52578189741479,0.2845948117209525,AL,2022-12-26,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
73,1.71559183222683,0.2239850547645315,AL,2022-12-27,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1
74,2.25041129103114,0.375898165228098,AL,2022-12-28,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
75,2.75071880333992,0.304755659385325,AL,2022-12-29,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
76,1.70646377146979,0.38999910152769,AL,2022-12-30,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
77,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,3.19064851217544,0.2437067751860105,AL,2023-01-02,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
80,3.67562246426324,0.2790470545228495,AL,2023-01-03,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1
81,1.80752312407969,0.34457752338316,AL,2023-01-04,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
82,0.821130051048842,0.225822813612503,AL,2023-01-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
83,1.92209004321128,0.4281591241747835,AL,2023-01-06,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
84,2.58045028732696,0.461025189924163,AL,2023-01-07,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0
85,0.742321926212488,0.382586532193957,AR,2022-11-27,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
86,4.03086574195804,0.280067514276481,AR,2022-11-28,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
87,2.57612233743002,0.2670190536477435,AR,2022-11-29,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
88,1.44334522920942,0.310243757074394,AR,2022-11-30,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
89,1.54744523436822,0.3155419933904335,AR,2022-12-01,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
90,2.22898123969856,0.262742930963941,AR,2022-12-02,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0
91,0.741337797829461,0.385340615169953,AR,2022-12-03,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
92,0.294674013892505,0.267537763599356,AR,2022-12-04,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
93,2.18804585112957,0.324526512751329,AR,2022-12-05,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1
94,3.43231805326621,0.359612696831238,AR,2022-12-06,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
95,1.60567514796895,0.2750632732268445,AR,2022-12-07,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
96,3.1320381303193,0.3550646533721635,AR,2022-12-08,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1
97,1.4018210887968101,0.2683994020336315,AR,2022-12-09,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
98,0.668174038051049,0.254932933309323,AR,2022-12-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
99,0.752224712425815,0.2650302730874195,AR,2022-12-11,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
100,5.34773477217485,0.3327748392945205,AR,2022-12-12,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0
101,1.43290839452728,0.2855355273552005,AR,2022-12-13,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
102,3.54814639282574,0.2965237714472435,AR,2022-12-14,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
103,1.62767858174018,0.190031905014511,AR,2022-12-15,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
104,3.19438040280406,0.4405916926181225,AR,2022-12-16,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
105,0.823976772855561,0.2662067262915005,AR,2022-12-17,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1
106,0.785002254907697,0.264638535646503,AR,2022-12-18,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
107,2.44207284940635,0.239895874391296,AR,2022-12-19,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
108,3.59413118544024,0.327634027665572,AR,2022-12-20,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
109,2.62292747972521,0.2490112262767795,AR,2022-12-21,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1
110,1.76925956053368,0.3057308873136015,AR,2022-12-22,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
111,2.11702977227272,0.3941766374295305,AR,2022-12-23,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
112,2.06047538420571,0.106328416448656,AR,2022-12-24,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
113,0.935093236661451,0.249159400799329,AR,2022-12-25,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
114,5.37981218562528,0.1675949982579355,AR,2022-12-26,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
115,1.19388810158682,0.312554767488019,AR,2022-12-27,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
116,1.93888697170983,0.3225490485353595,AR,2022-12-28,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1
117,6.90853828096343,0.435748844428696,AR,2022-12-29,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
118,2.42533053325242,0.2315059830839715,AR,2022-12-30,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
119,1.47502456218064,0.364241903850201,AR,2022-12-31,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1
120,0.250927009364771,0.190921009043696,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,3.04573853168694,0.263206430437802,AR,2023-01-02,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
122,7.62109419429776,0.3417326441879705,AR,2023-01-03,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
123,14.6690533006422,0.335098897479761,AR,2023-01-04,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
124,6.85679618568285,0.4232152418235435,AR,2023-01-05,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1
125,3.44809541928901,0.4398451267524445,AR,2023-01-06,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1
126,2.4047181513409,0.3926496970954405,AR,2023-01-07,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
127,3.46256873001918,0.2741317681330685,AZ,2022-11-27,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
128,4.00279393574002,0.2695700860558485,AZ,2022-11-28,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
129,7.33043953822684,0.307427016945337,AZ,2022-11-29,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
130,4.68926627302293,0.2893001106916225,AZ,2022-11-30,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
131,10.8244280257654,0.3410072299072385,AZ,2022-12-01,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1
132,7.49449803978267,0.330039740161685,AZ,2022-12-02,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
133,1.72491209762905,0.273014997845519,AZ,2022-12-03,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
134,3.59520994299713,0.290515205265306,AZ,2022-12-04,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
135,12.0653490020957,0.312592892557037,AZ,2022-12-05,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
136,3.72099292038814,0.286486299843314,AZ,2022-12-06,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
137,4.63027481363627,0.261224800693382,AZ,2022-12-07,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
138,2.09145585017136,0.2386890959543135,AZ,2022-12-08,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1
139,3.83147832811803,0.270267955133593,AZ,2022-12-09,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
140,2.72403722182492,0.2987721084387275,AZ,2022-12-10,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
141,2.15325609368297,0.212171823613823,AZ,2022-12-11,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
142,6.53905322150875,0.294574078081174,AZ,2022-12-12,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
143,6.61584654392983,0.2811277107134375,AZ,2022-12-13,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
144,2.87721698284671,0.239193409439584,AZ,2022-12-14,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
145,4.05260495260505,0.2647696725069125,AZ,2022-12-15,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1
146,2.50927246842251,0.2376675171555015,AZ,2022-12-16,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
147,2.84799515230823,0.304600472234327,AZ,2022-12-17,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1
148,1.94972660385623,0.218547472032427,AZ,2022-12-18,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
149,6.66362999587764,0.2469230512102765,AZ,2022-12-19,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
150,6.26052288131121,0.3050471219753685,AZ,2022-12-20,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
151,5.36984917018351,0.2944243588237795,AZ,2022-12-21,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
152,1.35088161417465,0.197247741798753,AZ,2022-12-22,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
153,1.7607953559516,0.2443012584630995,AZ,2022-12-23,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
154,0.844949006562209,0.2357299319581765,AZ,2022-12-24,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
155,0.0483328555912603,0.04172346127105365,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,2.96216073395178,0.2426504909020955,AZ,2022-12-26,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
157,4.99396693416085,0.2064852877088405,AZ,2022-12-27,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
158,4.06683600497438,0.2993261920885415,AZ,2022-12-28,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
159,3.54932107821035,0.2997511484418945,AZ,2022-12-29,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
160,2.51177456591729,0.268553849089479,AZ,2022-12-30,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
161,0.905509414198761,0.2367862590160575,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
162,0.796825416252987,0.054151844362708,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
163,6.3848364541429,0.27921656623081,AZ,2023-01-02,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
164,4.2076654132981,0.255524394560362,AZ,2023-01-03,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
165,2.04469696153198,0.2422258413212505,AZ,2023-01-04,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1
166,2.5326640075891,0.250800375825272,AZ,2023-01-05,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1
167,4.05920667519763,0.215780058068318,AZ,2023-01-06,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
168,1.0897253954561,0.1901212121551735,AZ,2023-01-07,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
169,17.390290457932,0.299359803461018,CA,2022-11-27,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
170,12.4202911010988,0.2729490884671225,CA,2022-11-28,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
171,8.93565713015828,0.268520697998739,CA,2022-11-29,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
172,8.74830094720037,0.2608068236606135,CA,2022-11-30,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0
173,11.3981365433473,0.267782972327719,CA,2022-12-01,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0
174,23.3093936273274,0.289376388906091,CA,2022-12-02,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
175,26.974054108115,0.2879985706445365,CA,2022-12-03,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
176,12.0322757409916,0.2739661036367085,CA,2022-12-04,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1
177,27.0868221172581,0.260042728717557,CA,2022-12-05,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
178,7.79763050861569,0.2446271450530545,CA,2022-12-06,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
179,26.7863652286679,0.263449746921252,CA,2022-12-07,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
180,15.5578845592602,0.236210598673445,CA,2022-12-08,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
181,9.52564533695415,0.2194943921486855,CA,2022-12-09,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
182,43.7515270341169,0.2782467772566315,CA,2022-12-10,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
183,21.7804969335409,0.2460053234317915,CA,2022-12-11,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
184,12.0684793343957,0.2284330930286665,CA,2022-12-12,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
185,21.1181062142602,0.2465800565415075,CA,2022-12-13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
186,31.2456027022491,0.285737462274581,CA,2022-12-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
187,14.1563125302524,0.2255501185658735,CA,2022-12-15,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
188,12.3045028215059,0.235919094281432,CA,2022-12-16,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
189,19.2907729985883,0.2594001877072615,CA,2022-12-17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190,13.4459951530214,0.1992711300152295,CA,2022-12-18,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
191,18.5673652278627,0.2231564390598085,CA,2022-12-19,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
192,9.47177191705577,0.175920112957914,CA,2022-12-20,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
193,18.8556998830089,0.2239731262700325,CA,2022-12-21,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
194,40.928672702949,0.250310653133073,CA,2022-12-22,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
195,41.7380639854897,0.2200000478758095,CA,2022-12-23,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
196,12.978172965221,0.2426238248519825,CA,2022-12-24,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
197,0.317473473103818,0.03518281547142985,CA,2022-12-25,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
198,28.1444995278863,0.2333982201074055,CA,2022-12-26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
199,36.5062697946023,0.230134589082649,CA,2022-12-27,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
200,29.4879647926566,0.219221331646856,CA,2022-12-28,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
201,24.7582924342587,0.2341563571380065,CA,2022-12-29,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
202,38.601758498695,0.262179248392168,CA,2022-12-30,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
203,13.6475817068133,0.278983682378358,CA,2022-12-31,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
204,1.04184058362609,0.1944347956645125,CA,2023-01-01,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
205,34.8325619157151,0.2355200156343175,CA,2023-01-02,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
206,28.9443558968367,0.30323149181299,CA,2023-01-03,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
207,13.8351455598763,0.265757456299877,CA,2023-01-04,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
208,15.1241543456644,0.265869765850382,CA,2023-01-05,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
209,13.0300253819563,0.282887900336691,CA,2023-01-06,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
210,14.3381900477082,0.2725647392512375,CA,2023-01-07,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
211,0.904843028256398,0.243903888594523,CO,2022-11-27,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
212,2.94644680167137,0.2895769642054855,CO,2022-11-28,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1
213,1.60738581731798,0.3358901808029905,CO,2022-11-29,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
214,4.31108999890527,0.3535561690778905,CO,2022-11-30,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1
215,3.19590871832656,0.2184890823705325,CO,2022-12-01,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1
216,3.8029871889345,0.352360181647002,CO,2022-12-02,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1
217,1.42698773947495,0.3109748301122975,CO,2022-12-03,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
218,1.85436352665712,0.3239585887532135,CO,2022-12-04,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
219,1.98426059175595,0.3086829406754205,CO,2022-12-05,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1
220,1.56512389602482,0.203249060941899,CO,2022-12-06,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
221,1.85199029581137,0.2378349959255315,CO,2022-12-07,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
222,1.4822472931026,0.3628465563249815,CO,2022-12-08,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0
