...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
86,3.87834268000918,0.289549617900569,AR,2023-01-09,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
87,1.77445563915415,0.232799637926858,AR,2023-01-10,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
88,2.04856285399607,0.2399201382877715,AR,2023-01-11,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
89,2.4421737293882,0.2950528423035165,AR,2023-01-12,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0
90,1.61518284711895,0.2730120646145545,AR,2023-01-13,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
91,1.46642176368907,0.51082353904068,AR,2023-01-14,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1
92,1.62544707998992,0.70046976153386,AR,2023-01-15,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
93,3.39196070927934,0.495416186202526,AR,2023-01-16,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
94,1.7968060390019,0.2441840675402625,AR,2023-01-17,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0
95,1.47612270050626,0.279430090410707,AR,2023-01-18,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
96,1.05401319918524,0.277641544786414,AR,2023-01-19,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
97,1.26799947597987,0.292322038600902,AR,2023-01-20,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0
98,0.876561696799673,0.57034925560179,AR,2023-01-21,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
99,0.416118141652448,0.2324967451687305,AR,2023-01-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
100,1.61203949853797,0.2219383853998935,AR,2023-01-23,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
101,3.16729304957362,0.3029112325583325,AR,2023-01-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
102,1.59244360273958,0.298064701862904,AR,2023-01-25,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1
103,0.959252914588832,0.2245460284439165,AR,2023-01-26,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
104,0.523361094105669,0.2081165482673835,AR,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
105,0.114624130448015,0.1099617883536495,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
106,0.375197433943624,0.278289825055025,AR,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
107,13.2727123812484,0.486620959438013,AR,2023-01-30,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
108,0.337529099962718,0.2697906965380975,AR,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
109,2.12230165575937,0.4121899470210935,AR,2023-02-01,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1
110,0.274946349601691,0.2284383022203885,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,0.47606423527792,0.230475624473348,AR,2023-02-03,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
112,0.213378663491607,0.185280148900058,AR,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,0.542550446585345,0.310646907222632,AR,2023-02-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
114,4.13082149527602,0.354764098989732,AR,2023-02-06,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
115,2.12140507991858,0.4254070628573515,AR,2023-02-07,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
116,1.05617626901538,0.341051604079129,AR,2023-02-08,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
117,0.417504864408618,0.253072224047838,AR,2023-02-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
118,5.69001854824111,0.451877720707969,AR,2023-02-10,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
119,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.350175795937903,0.312562150329539,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,2.91687112618309,0.539534343777625,AR,2023-02-13,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
122,4.16533125184502,0.4120552760790825,AR,2023-02-14,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
123,0.983410754274995,0.2163428508523055,AR,2023-02-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
124,1.27735178073389,0.2043628058219705,AR,2023-02-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
125,2.0181169303293,0.1314267409296135,AR,2023-02-17,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
126,0.236588130865745,0.2741458942309805,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,1.13287088778225,0.2580487175279285,AZ,2023-01-08,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
128,4.26930923281272,0.3121453366708915,AZ,2023-01-09,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
129,2.26543283768502,0.218837875199821,AZ,2023-01-10,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1
130,1.97258619588211,0.2959755299944835,AZ,2023-01-11,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
131,1.67570331227169,0.335037712165534,AZ,2023-01-12,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
132,1.43299073570888,0.3606203844899255,AZ,2023-01-13,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
133,1.33830067590864,0.3493405432895535,AZ,2023-01-14,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
134,2.64836030679548,0.3435931823471075,AZ,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
135,3.64852798321741,0.326307537878563,AZ,2023-01-16,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
136,1.50323001244206,0.274647610194123,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
137,1.32691000713567,0.335711501635156,AZ,2023-01-18,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
138,3.81699546795531,0.3580626213851585,AZ,2023-01-19,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1
139,1.85874773708335,0.276995704602355,AZ,2023-01-20,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
140,0.876193517807203,0.2826385253589835,AZ,2023-01-21,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
141,0.450404773899182,0.331813070496055,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,5.47912412779584,0.3379714496813255,AZ,2023-01-23,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
143,2.43371439763028,0.38814668415274,AZ,2023-01-24,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
144,1.29484775220848,0.3268654254080115,AZ,2023-01-25,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
145,1.71213761716184,0.3317100472368235,AZ,2023-01-26,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
146,1.33235001827339,0.323186895180063,AZ,2023-01-27,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
147,0.752061697992421,0.3354249077777955,AZ,2023-01-28,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
148,2.31499248272142,0.3413116797930405,AZ,2023-01-29,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
149,3.32593049261787,0.2712844113133135,AZ,2023-01-30,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
150,6.56672386674997,0.275802510602568,AZ,2023-01-31,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0
151,7.72771027810265,0.358403034930312,AZ,2023-02-01,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
152,2.58458842182744,0.201719289013973,AZ,2023-02-02,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
153,1.99609408755969,0.3050345767721615,AZ,2023-02-03,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
154,0.510002626402762,0.248222959517082,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155,1.23879246552967,0.243392595497234,AZ,2023-02-05,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
156,1.62320844326133,0.2415790824311165,AZ,2023-02-06,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
157,1.13032759069034,0.2454467694051195,AZ,2023-02-07,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
158,3.46089821221371,0.1110164606331855,AZ,2023-02-08,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
159,0.528571816408103,0.1628926162844655,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
160,1.32312846181928,0.315458957475034,AZ,2023-02-10,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
161,0.494390110351226,0.1740168532705945,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
162,5.55379952675296,0.288431587648714,AZ,2023-02-12,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1
163,5.74233325295254,0.2375677843325695,AZ,2023-02-13,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
164,1.18248573243747,0.12793296440361351,AZ,2023-02-14,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
165,1.65573665159983,0.2331159034471395,AZ,2023-02-15,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
166,1.32220039827668,0.1904433272187005,AZ,2023-02-16,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
167,1.4881818377197,0.1825385444298945,AZ,2023-02-17,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
168,1.46372236587568,0.20255768706861,AZ,2023-02-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
169,8.74907007181963,0.2686610510376245,CA,2023-01-08,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
170,8.37618377744424,0.2491326408807875,CA,2023-01-09,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
171,18.1712418528771,0.306225617564474,CA,2023-01-10,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
172,22.9134361524688,0.3234376813603045,CA,2023-01-11,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
173,10.8151657407474,0.2835482025299185,CA,2023-01-12,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
174,10.9381230718183,0.306709189781558,CA,2023-01-13,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
175,6.89289734727757,0.292169883176873,CA,2023-01-14,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
176,11.4901106954869,0.3306445706365275,CA,2023-01-15,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
177,12.5503673001634,0.3173925155582795,CA,2023-01-16,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
178,12.6971353987881,0.3178343641020735,CA,2023-01-17,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
179,5.03386269416085,0.2925095552668775,CA,2023-01-18,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
180,4.61277470938342,0.344267912878578,CA,2023-01-19,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
181,6.44714484201083,0.3137217086951425,CA,2023-01-20,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
182,9.6548727541216,0.2751482070713285,CA,2023-01-21,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
183,5.12995937568921,0.3075754883636575,CA,2023-01-22,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
184,7.8538468872256,0.314118516047926,CA,2023-01-23,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
185,6.7086409868233,0.271076893107926,CA,2023-01-24,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1
186,7.1943336440837,0.3198951981477345,CA,2023-01-25,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0
187,4.23178351312564,0.305696969539238,CA,2023-01-26,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
188,7.24671038147174,0.332630884828637,CA,2023-01-27,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
189,5.92662266842028,0.3118810009189825,CA,2023-01-28,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
190,4.60462942501368,0.3105004646152405,CA,2023-01-29,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
191,5.5641560586575904,0.3064537679829435,CA,2023-01-30,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
192,3.07487568690236,0.292584472300546,CA,2023-01-31,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
193,3.9473021539641,0.283772198211081,CA,2023-02-01,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1
194,9.52225219550125,0.3058386456012255,CA,2023-02-02,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
195,5.35902839629734,0.2776783284904705,CA,2023-02-03,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1
196,6.05115797362831,0.2974846086742615,CA,2023-02-04,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
197,13.8173872619777,0.2961713069015425,CA,2023-02-05,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
198,4.71663887966337,0.2471480063060455,CA,2023-02-06,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1
199,13.8450920280206,0.305888077733955,CA,2023-02-07,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
200,6.9574756771244,0.2452103987001185,CA,2023-02-08,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
201,11.3712865752742,0.254224594483106,CA,2023-02-09,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
202,9.88257522625755,0.263166136258021,CA,2023-02-10,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
203,10.5303765685905,0.299518571759678,CA,2023-02-11,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
204,4.52952301896323,0.1921110309591755,CA,2023-02-12,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
205,3.81829237832184,0.156572837298026,CA,2023-02-13,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
206,2.18199964107351,0.1536093018749575,CA,2023-02-14,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
207,20.6240102523394,0.2268705885328285,CA,2023-02-15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
208,22.451979045236,0.2316975854024815,CA,2023-02-16,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
209,8.44045621825796,0.225648856690764,CA,2023-02-17,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
210,4.82521046185044,0.211893846155555,CA,2023-02-18,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1
211,0.579847333541586,0.176817774569067,CO,2023-01-08,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
212,1.48718274676884,0.361566060634363,CO,2023-01-09,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
213,1.20417852291978,0.3779164326942405,CO,2023-01-10,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
214,2.91796567935065,0.4614751169945055,CO,2023-01-11,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0
215,0.726923814751044,0.3376757188163055,CO,2023-01-12,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
216,0.954679247700559,0.67717099871568,CO,2023-01-13,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
217,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.999953974532994,0.3276589414542,CO,2023-01-15,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
219,1.50917976750319,0.3839394956666705,CO,2023-01-16,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1
220,1.71800061327391,0.345362529802086,CO,2023-01-17,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
221,0.423326534570076,0.258380823507829,CO,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,0.389307142347205,0.2421345489750185,CO,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
223,3.90057986226479,0.3267059513754675,CO,2023-01-20,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
