...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
95,2.80924056897282,0.328820596975672,AR,2023-01-25,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
96,1.35747250710976,0.226494567213359,AR,2023-01-26,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
97,2.47329007607214,0.3482498459457425,AR,2023-01-27,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1
98,0.388929747522418,0.2364149011624495,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,1.07479650309036,0.3224539437714655,AR,2023-01-29,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
100,14.7150028643133,0.52389833041331,AR,2023-01-30,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
101,0.37364403376458,0.1653477206583925,AR,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,2.59113910503268,0.469265225540994,AR,2023-02-01,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
103,0.318360161772642,0.227264284254009,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
104,0.528953067119025,0.225976658835147,AR,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
105,1.02337195142652,0.357127097828694,AR,2023-02-04,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
106,0.677324306125468,0.471770897651254,AR,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
107,5.15409468535903,0.442772675765644,AR,2023-02-06,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
108,3.84077034635333,0.489644680632927,AR,2023-02-07,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
109,0.943149961079242,0.32493166003887,AR,2023-02-08,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
110,0.432430700641008,0.2422226252536835,AR,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,6.05345954927846,0.463546948354429,AR,2023-02-10,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
112,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.227740695183993,0.171414001869314,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,2.92817019282556,0.53718859375734,AR,2023-02-13,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
115,4.86660615266998,0.464657450718982,AR,2023-02-14,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1
116,1.68483514011473,0.2700535530985245,AR,2023-02-15,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
117,2.16452785242958,0.264025160611752,AR,2023-02-16,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
118,2.7643625170257,0.2602395640833705,AR,2023-02-17,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
119,0.204856591094167,0.2507053575761255,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,0.868827216715603,0.228811084624969,AR,2023-02-19,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
121,0.988580634481313,0.325243293604486,AR,2023-02-20,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
122,4.2756283216352,0.310226542497572,AR,2023-02-21,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1
123,0.999063724691027,0.2963369374412655,AR,2023-02-22,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
124,1.23550424760871,0.215086266286554,AR,2023-02-23,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
125,1.06279765522081,0.2102031224760055,AR,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
126,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.59180908062047,0.339434719914282,AZ,2023-01-15,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1
128,3.43597253269791,0.326520627905525,AZ,2023-01-16,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
129,1.57977318398543,0.275184197644052,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
130,1.27136562868366,0.3333989835921095,AZ,2023-01-18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
131,3.82326214120943,0.352178930710937,AZ,2023-01-19,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
132,1.84483492950074,0.2734698695145875,AZ,2023-01-20,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
133,0.827248109417949,0.2776186506441545,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
134,0.448119404783423,0.3143592248354125,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
135,5.0438903876291,0.3327280360648915,AZ,2023-01-23,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
136,2.42506868218176,0.3883089021583685,AZ,2023-01-24,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
137,1.23251569215746,0.3246691508165135,AZ,2023-01-25,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
138,1.81717039589712,0.336210050763082,AZ,2023-01-26,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1
139,1.28637413552931,0.3195442178596195,AZ,2023-01-27,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
140,0.763733790339328,0.3362831541496845,AZ,2023-01-28,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
141,2.4386024583861,0.3455874856809055,AZ,2023-01-29,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
142,3.00359749092671,0.268594872499971,AZ,2023-01-30,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1
143,6.11940770935806,0.269270918585328,AZ,2023-01-31,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
144,7.7715837739418,0.359428151269957,AZ,2023-02-01,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1
145,2.46006007729494,0.1957691276509825,AZ,2023-02-02,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
146,1.94016198739053,0.303991911460492,AZ,2023-02-03,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1
147,0.533510863414307,0.250441027373534,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
148,1.22103020024175,0.2432955778401855,AZ,2023-02-05,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
149,1.55025147970419,0.240679882396515,AZ,2023-02-06,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1
150,1.14896432299677,0.2449412404050855,AZ,2023-02-07,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
151,3.30458934350743,0.1069011319349025,AZ,2023-02-08,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1
152,0.528116912373271,0.16242608566824,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,1.28624213629399,0.3175904863026785,AZ,2023-02-10,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1
154,0.528443622816902,0.1743876093605275,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
155,5.58835916580693,0.289014676008732,AZ,2023-02-12,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
156,6.48944309962578,0.238752738591443,AZ,2023-02-13,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
157,1.20394148072445,0.127102317814333,AZ,2023-02-14,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
158,1.6438072798724,0.232957714481361,AZ,2023-02-15,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
159,1.29826788191038,0.190212364614127,AZ,2023-02-16,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0
160,1.54385560167276,0.1825358522426215,AZ,2023-02-17,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
161,1.45911561604336,0.2036947542744985,AZ,2023-02-18,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
162,3.67767850838328,0.295551683225717,AZ,2023-02-19,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
163,5.08158996757766,0.1718931950245985,AZ,2023-02-20,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
164,1.33188329366613,0.1603501623428095,AZ,2023-02-21,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
165,2.5724258915793,0.264441014900618,AZ,2023-02-22,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
166,0.372452224743203,0.090457022783221,AZ,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
167,1.23514266478859,0.1815354336325875,AZ,2023-02-24,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1
168,1.77603903326047,0.3084157737440305,AZ,2023-02-25,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
169,12.4015027599235,0.3312377078084135,CA,2023-01-15,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
170,14.5763258679909,0.318339276189203,CA,2023-01-16,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
171,12.4742352678998,0.318301055731593,CA,2023-01-17,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
172,4.74697382327076,0.2920451499087705,CA,2023-01-18,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
173,4.42351823913615,0.3446906339678095,CA,2023-01-19,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
174,6.82830221536769,0.314053948189239,CA,2023-01-20,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
175,6.91638531874076,0.2731293617207495,CA,2023-01-21,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
176,4.35028105364783,0.3067016233832745,CA,2023-01-22,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
177,7.04462935491892,0.313698811695403,CA,2023-01-23,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
178,5.06537052510822,0.2688615938540165,CA,2023-01-24,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1
179,6.6150890444448,0.3182784024620195,CA,2023-01-25,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
180,4.05542725860707,0.30554594955152,CA,2023-01-26,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
181,6.67081345628411,0.331800950047317,CA,2023-01-27,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
182,5.94424926646124,0.312891761256839,CA,2023-01-28,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
183,5.47752367173976,0.312826884447938,CA,2023-01-29,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
184,4.41754942708475,0.3017138864312575,CA,2023-01-30,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1
185,2.420841601377,0.2907598726124915,CA,2023-01-31,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
186,3.0674607982337,0.2823580453126125,CA,2023-02-01,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
187,9.95497998037797,0.3062242559347005,CA,2023-02-02,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
188,7.11989189046021,0.2793578538366025,CA,2023-02-03,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
189,5.18764472519024,0.295901819286612,CA,2023-02-04,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
190,9.73703390869361,0.292517657948458,CA,2023-02-05,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
191,4.50234905299275,0.2466478769143835,CA,2023-02-06,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
192,11.2708478588524,0.3012356852455755,CA,2023-02-07,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
193,5.53562976355433,0.2444211093693255,CA,2023-02-08,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
194,7.81271223351637,0.251188761711516,CA,2023-02-09,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
195,7.54188768011474,0.260933508389044,CA,2023-02-10,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
196,8.51625633317217,0.292983289085503,CA,2023-02-11,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1
197,4.93389338830895,0.192692794046662,CA,2023-02-12,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
198,4.96230386726272,0.1585204848348475,CA,2023-02-13,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
199,2.62934877100772,0.1545908198729025,CA,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
200,13.947895451694,0.2237603382155275,CA,2023-02-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
201,18.9843347323756,0.228149750070911,CA,2023-02-16,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
202,6.32674998528876,0.222235505716192,CA,2023-02-17,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0
203,3.78957976798364,0.2088995895926245,CA,2023-02-18,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
204,2.25247951746276,0.165429057355414,CA,2023-02-19,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
205,1.96429802301747,0.1433908632857175,CA,2023-02-20,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
206,5.7849742626189,0.1868563094152625,CA,2023-02-21,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0
207,6.9968614257369,0.172137103831285,CA,2023-02-22,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
208,17.5473176424646,0.1917830097757845,CA,2023-02-23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
209,4.02524618360089,0.119173530602152,CA,2023-02-24,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
210,10.3351161827122,0.2511786040443675,CA,2023-02-25,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
211,1.04546788257172,0.336205223563728,CO,2023-01-15,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
212,1.38257448695194,0.3723760024679075,CO,2023-01-16,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
213,1.80198301872169,0.347114892055692,CO,2023-01-17,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1
214,0.408759902503915,0.2561898539041385,CO,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
215,0.422653241030272,0.247590846479336,CO,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
216,3.71171674661154,0.308268261107452,CO,2023-01-20,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1
217,0.220627657715643,0.253734871482266,CO,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.34149701961923,0.2260273982156275,CO,2023-01-23,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
220,1.139182674035,0.389333646987642,CO,2023-01-24,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
221,2.14145323044418,0.290014538250075,CO,2023-01-25,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
222,0.97869477098163,0.356055469530407,CO,2023-01-26,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
223,1.14017101548804,0.2449903712017685,CO,2023-01-27,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
