...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
104,1.75132191586908,0.1927059637154395,AR,2022-10-07,1,1,1,1,0,0,0,1,1,0
105,0.448856487432484,0.1461087362279425,AR,2022-10-08,1,1,1,1,1,0,0,1,1,1
106,0.191328792619998,0.0265466654874128,AR,2022-10-09,1,1,1,1,1,1,1,1,1,1
107,0.702799678280725,0.02909773562131075,AR,2022-10-10,1,1,1,1,1,0,0,1,1,1
108,1.20519405177256,0.1107203701722625,AR,2022-10-11,1,1,1,1,1,0,0,0,0,1
109,0.508566944129695,0.1753009339421605,AR,2022-10-12,1,1,1,1,1,0,0,1,0,1
110,0.5234875799136,0.1543161691996565,AR,2022-10-13,1,1,1,1,1,1,1,1,1,1
111,0.575792673181738,0.21373652204962101,AR,2022-10-14,1,1,1,1,1,0,1,0,1,1
112,0.658378976674031,0.2718650954695135,AR,2022-10-15,0,1,1,1,1,0,1,0,1,1
113,0.588161846131469,0.219025489712975,AR,2022-10-16,1,1,1,1,1,1,0,1,0,1
114,1.05591102245142,0.242711810988337,AR,2022-10-17,0,1,1,1,1,0,0,1,1,1
115,1.67461361824956,0.131200608368975,AR,2022-10-18,1,0,0,1,1,0,0,0,0,1
116,0.771420208502721,0.386195753201419,AR,2022-10-19,0,1,1,1,1,0,0,1,0,1
117,0.65769855251217,0.237096099102878,AR,2022-10-20,1,1,1,1,1,1,1,1,1,1
118,1.39961466370563,0.420145025695562,AR,2022-10-21,1,1,0,1,0,1,0,0,0,0
119,1.44323015261966,0.1071280389388705,AR,2022-10-22,1,0,1,1,1,1,0,1,0,1
120,0.518709719369697,0.119259601116488,AR,2022-10-23,1,1,1,1,1,0,0,1,1,1
121,1.75220747621911,0.25021089598813,AR,2022-10-24,0,1,1,1,1,0,0,1,0,0
122,2.48967018099053,0.2819696448582855,AR,2022-10-25,1,1,1,0,0,0,0,0,0,0
123,0.851557456073775,0.2893181769093095,AR,2022-10-26,1,1,1,1,1,0,0,1,1,1
124,1.34678055282337,0.260218054329708,AR,2022-10-27,1,1,1,0,1,0,0,1,0,1
125,0.816483344943154,0.1952323429519895,AR,2022-10-28,1,1,1,1,1,1,0,1,0,1
126,1.19483762249241,0.213307560954924,AR,2022-10-29,1,0,1,1,1,1,0,1,0,1
127,0.825004946240045,0.087532441545365,AZ,2022-09-18,1,1,1,0,1,1,1,1,1,1
128,2.69663688986856,0.130870623018319,AZ,2022-09-19,0,0,1,1,1,0,0,1,1,1
129,0.816366832615518,0.065070685371844,AZ,2022-09-20,1,1,1,0,1,1,0,0,0,1
130,3.31495617754363,0.205187281918326,AZ,2022-09-21,0,0,0,1,1,0,0,0,1,1
131,1.01085010847728,0.106641727590164,AZ,2022-09-22,1,1,1,1,1,0,0,1,0,1
132,1.17131773873569,0.004092300360224735,AZ,2022-09-23,1,0,1,1,1,0,0,1,1,1
133,0.190840536232379,0.00413873415038812,AZ,2022-09-24,1,1,1,1,1,1,1,1,1,1
134,0.908718364426205,0.0966290907450035,AZ,2022-09-25,0,1,1,1,1,0,0,1,0,1
135,1.31365014046267,0.082489002645701,AZ,2022-09-26,1,1,1,1,0,1,1,1,0,0
136,2.17986409375013,0.104515153511266,AZ,2022-09-27,1,1,0,1,1,1,1,0,0,1
137,1.16638775804108,0.1153990653971595,AZ,2022-09-28,1,1,0,1,1,1,1,0,0,1
138,1.45826967303106,0.154615527459925,AZ,2022-09-29,1,1,0,1,0,0,0,1,1,0
139,0.569036868256615,0.00495894320561935,AZ,2022-09-30,1,1,1,1,1,1,0,0,1,1
140,0.629257523528088,0.067589321554576,AZ,2022-10-01,1,1,1,1,1,0,0,0,0,1
141,3.33363434166546,0.296504210157659,AZ,2022-10-02,0,0,1,0,1,0,0,1,0,1
142,3.55917338390885,0.177155838951446,AZ,2022-10-03,0,0,0,1,1,0,0,0,0,1
143,2.11525363819133,0.1885191200359565,AZ,2022-10-04,0,0,1,1,1,0,0,1,0,1
144,1.34940685002716,0.082020638184555,AZ,2022-10-05,0,1,1,1,1,0,0,1,1,1
145,1.32617432723861,0.1151158701703855,AZ,2022-10-06,0,1,1,1,1,0,0,1,1,1
146,1.15224503032365,0.135676615044129,AZ,2022-10-07,0,1,1,1,1,1,0,1,0,1
147,2.54818462741832,0.344582982071005,AZ,2022-10-08,0,0,1,0,1,0,0,1,0,1
148,0.421714722264879,0.1261704096025055,AZ,2022-10-09,1,1,1,1,1,1,1,1,1,1
149,2.50182150643766,0.157232897596428,AZ,2022-10-10,1,1,1,1,0,0,0,0,0,0
150,1.47634770322456,0.0649094550063635,AZ,2022-10-11,1,1,1,0,1,0,0,1,1,1
151,1.15912235181123,0.1898502196814665,AZ,2022-10-12,1,1,1,1,1,1,0,0,0,1
152,2.03758312432143,0.225537929174058,AZ,2022-10-13,1,0,1,0,1,0,0,1,1,1
153,0.790622807121458,0.1712463119618885,AZ,2022-10-14,1,1,1,1,1,1,0,1,0,1
154,0.62685034250393,0.092601061866462,AZ,2022-10-15,1,1,1,1,1,1,0,1,0,1
155,0.572481090365079,0.150919325228049,AZ,2022-10-16,1,1,1,1,1,1,0,1,0,1
156,3.6710797832339,0.1138866038537305,AZ,2022-10-17,1,0,1,0,1,0,0,1,0,1
157,1.54201739819026,0.2227408834014565,AZ,2022-10-18,1,1,1,1,1,0,0,0,1,1
158,2.9635719919979,0.2854640054709315,AZ,2022-10-19,1,0,1,0,0,1,0,0,0,0
159,1.72923551514149,0.2576445720570925,AZ,2022-10-20,1,1,1,1,1,0,0,0,0,1
160,1.21950957297933,0.134176349625068,AZ,2022-10-21,1,1,1,1,1,1,0,1,0,1
161,0.402164239987992,0.327083028272079,AZ,2022-10-22,1,1,1,1,1,1,1,1,1,1
162,1.05369560823997,0.1233195622416075,AZ,2022-10-23,1,1,1,1,1,1,0,1,0,1
163,1.32864657587813,0.253641203095379,AZ,2022-10-24,1,1,1,1,1,1,0,0,0,1
164,3.73393166544411,0.2798970116955925,AZ,2022-10-25,0,1,0,0,0,1,0,0,0,0
165,2.22988755813761,0.236446996213512,AZ,2022-10-26,1,1,0,1,1,1,0,0,0,1
166,2.41158883472534,0.334954670169341,AZ,2022-10-27,0,1,1,1,1,0,1,0,0,1
167,3.23281729661339,0.210711032173093,AZ,2022-10-28,1,0,1,0,1,1,0,1,0,1
168,2.83088029769281,0.359970545475947,AZ,2022-10-29,0,1,1,1,1,0,0,0,1,1
169,5.57108112634403,0.0931458734274195,CA,2022-09-18,1,0,0,1,0,0,0,0,0,0
170,5.8882796505303,0.086956675162778,CA,2022-09-19,1,1,1,1,0,0,1,0,0,0
171,2.99602316246663,0.0704969333883165,CA,2022-09-20,0,1,1,1,1,0,0,0,1,1
172,6.83261510211497,0.1160601805397305,CA,2022-09-21,0,0,1,1,0,0,0,0,0,0
173,1.77560075432224,0.077261175224301,CA,2022-09-22,1,1,1,1,0,1,0,0,0,0
174,3.389140165224,0.070668367675194,CA,2022-09-23,1,1,1,1,0,0,0,0,0,0
175,6.15367612091706,0.1202446279459395,CA,2022-09-24,1,0,1,0,0,0,0,0,0,0
176,6.53590509858618,0.117916809188488,CA,2022-09-25,0,0,1,1,0,0,0,1,0,0
177,6.76607733896614,0.091350172676931,CA,2022-09-26,1,1,1,1,0,1,0,0,0,0
178,6.87237381455173,0.12921173604887,CA,2022-09-27,0,0,1,0,0,0,0,0,0,0
179,2.753000760378,0.096178700285304,CA,2022-09-28,0,1,1,1,1,0,0,0,1,1
180,4.55494943171045,0.12296723417856,CA,2022-09-29,1,0,0,1,1,0,0,0,0,1
181,9.83854445005035,0.1542825301480925,CA,2022-09-30,0,0,1,1,0,0,0,0,0,0
182,5.7979186507202,0.1216235359232605,CA,2022-10-01,0,0,1,1,0,0,0,0,0,0
183,6.03639116814577,0.1451021654761405,CA,2022-10-02,0,0,1,1,0,0,0,0,0,0
184,10.6718040899623,0.1345599296227895,CA,2022-10-03,0,0,1,0,0,0,0,0,0,0
185,4.89384003812792,0.135838596803587,CA,2022-10-04,0,1,1,1,0,0,0,0,1,0
186,6.39107508587356,0.1373992755387,CA,2022-10-05,0,1,1,0,0,0,0,0,0,0
187,7.66610739452697,0.1746749166939075,CA,2022-10-06,0,0,1,0,0,0,0,0,1,0
188,5.39766061652275,0.1633621981972295,CA,2022-10-07,0,0,1,1,0,0,0,0,0,0
189,2.73450613251114,0.145021642543201,CA,2022-10-08,1,1,1,1,0,0,0,0,0,0
190,4.2650171161253,0.1561578053939965,CA,2022-10-09,0,1,0,0,0,0,0,0,0,0
191,7.97193440477411,0.1361958658495,CA,2022-10-10,0,1,0,1,0,0,0,0,0,0
192,5.87341168638384,0.186414309238276,CA,2022-10-11,0,0,1,1,0,0,0,0,1,0
193,11.4313807330171,0.2112588979066625,CA,2022-10-12,0,0,1,1,0,0,0,0,0,0
194,12.3491662122437,0.2098337088164285,CA,2022-10-13,0,0,1,0,0,0,0,0,0,0
195,7.34605095575673,0.202435425556105,CA,2022-10-14,1,0,1,1,0,0,0,0,0,0
196,5.0717067530854,0.1848213579333535,CA,2022-10-15,1,1,1,0,0,1,0,0,0,0
197,4.02035845262111,0.192371395270047,CA,2022-10-16,1,1,0,1,0,1,0,0,1,0
198,9.9066580232003,0.2125750994731645,CA,2022-10-17,0,1,1,0,0,0,0,0,0,0
199,8.34012821695955,0.2548031433614485,CA,2022-10-18,0,0,0,1,0,0,0,0,0,0
200,13.30606633328,0.261824985953987,CA,2022-10-19,0,0,1,1,0,0,0,0,0,0
201,6.01832627150486,0.2277517153343705,CA,2022-10-20,0,1,1,0,0,0,0,0,0,0
202,5.52246908374507,0.197708451262768,CA,2022-10-21,1,0,1,0,0,0,0,0,0,0
203,3.10342475997971,0.2419967230013795,CA,2022-10-22,1,1,1,1,0,1,0,0,0,0
204,8.92398020021769,0.261951014626224,CA,2022-10-23,1,1,1,0,0,0,0,0,0,0
205,11.2427778956087,0.2855043889181115,CA,2022-10-24,0,1,0,0,0,0,1,0,0,0
206,4.12539225020006,0.2725259141164395,CA,2022-10-25,0,1,1,1,0,0,0,0,0,0
207,11.003054522186,0.282586974714728,CA,2022-10-26,0,1,1,0,0,0,0,0,0,0
208,12.0290067755614,0.282458971073549,CA,2022-10-27,0,1,1,0,0,0,0,0,0,0
209,18.9229525036741,0.2470772192274285,CA,2022-10-28,1,0,0,0,0,0,0,0,0,0
210,27.7514224412456,0.286685982528188,CA,2022-10-29,0,0,1,0,0,0,0,0,0,0
211,0.734884361109627,0.218086200650578,CO,2022-09-18,0,1,1,1,1,0,0,1,1,1
212,0.715175087073833,0.04144342223501425,CO,2022-09-19,1,1,1,1,1,1,1,1,1,1
213,2.47595805351265,0.223708043526304,CO,2022-09-20,1,0,1,0,1,0,0,1,0,1
214,1.36976795104061,0.1678380428678755,CO,2022-09-21,1,0,1,1,1,0,0,1,0,1
215,1.24888347613818,0.1759681525782695,CO,2022-09-22,0,1,1,1,1,0,0,1,1,1
216,0.763783796309016,0.074279837870929,CO,2022-09-23,1,1,1,1,1,1,0,1,0,1
217,0.882353993395788,0.288968152733939,CO,2022-09-24,0,1,1,1,1,0,0,1,1,1
218,0.585297182950297,0.147860482747095,CO,2022-09-25,1,1,1,1,1,0,0,1,1,1
219,0.662655741501531,0.1141140969558395,CO,2022-09-26,1,1,1,1,1,0,0,1,0,1
220,0.644878544937087,0.0074780657048621,CO,2022-09-27,1,1,1,1,1,1,1,1,1,1
221,0.96197087482565,0.00788208605354735,CO,2022-09-28,1,0,1,1,1,0,0,1,1,1
222,0.856927875444391,0.050304373166487,CO,2022-09-29,1,1,1,1,1,1,1,1,1,1
223,0.576969634661615,0.1283801377222105,CO,2022-09-30,1,1,1,1,1,0,1,1,0,1
224,0.16954698630874,0.0096256622802748,CO,2022-10-01,1,1,1,1,1,0,0,1,1,1
225,0.17512544579965,0.01043376930967955,CO,2022-10-02,1,1,1,1,1,1,0,1,0,1
226,0.736345200638834,0.0748727557752025,CO,2022-10-03,1,1,1,1,1,0,0,1,1,1
227,0.294175838454211,0.0125064322535613,CO,2022-10-04,1,1,1,1,1,1,1,1,1,1
228,0.648016490896812,0.104448461680484,CO,2022-10-05,1,1,1,1,1,1,0,1,1,0
229,0.662909635734649,0.116604038674702,CO,2022-10-06,1,1,1,1,1,0,0,1,1,1
230,1.48109318262388,0.2826112962096825,CO,2022-10-07,1,0,0,1,1,0,0,0,1,1
231,0.74525730878228,0.2184275830249135,CO,2022-10-08,0,1,1,1,1,0,0,1,1,1
232,1.47409536716595,0.52402592166925,CO,2022-10-09,0,0,1,1,1,0,0,1,0,1
233,2.24113144784549,0.246341037681966,CO,2022-10-10,0,0,1,1,1,0,0,1,0,1
234,2.9940550112039,0.2667594167719165,CO,2022-10-11,0,0,0,1,1,0,0,0,0,1
235,0.984700369168276,0.1434185321264045,CO,2022-10-12,1,1,0,1,1,0,1,0,1,1
236,1.01952638068022,0.259212141367766,CO,2022-10-13,1,1,1,1,1,0,0,1,0,1
237,1.2297634873709,0.2526501151100795,CO,2022-10-14,1,1,1,1,0,1,0,1,1,0
238,0.839076745106635,0.2766719449951605,CO,2022-10-15,1,1,1,1,1,1,0,1,0,1
239,1.12340068534572,0.177470186491239,CO,2022-10-16,1,1,1,1,0,0,0,1,0,0
240,1.99592603849003,0.06011889677616,CO,2022-10-17,1,0,1,0,1,1,0,1,0,1
241,1.01945794326455,0.201548238503964,CO,2022-10-18,1,1,1,1,1,0,0,1,0,1
242,0.702128083340427,0.199519218933439,CO,2022-10-19,1,1,1,1,1,0,0,1,0,1
243,1.73668262331294,0.305281755513812,CO,2022-10-20,1,1,0,1,1,1,0,0,0,1
244,0.936602103190547,0.3540987246867215,CO,2022-10-21,1,1,0,1,1,0,0,0,0,1
245,0.27413363148219,0.223204670019611,CO,2022-10-22,1,1,1,1,1,1,0,1,0,1
246,0.180566646114999,0.125390051445477,CO,2022-10-23,1,1,1,1,1,1,1,1,1,1
247,2.62382420406794,0.273798805655771,CO,2022-10-24,1,1,0,0,0,0,0,0,0,0
248,4.25185613402732,0.303272366330258,CO,2022-10-25,0,1,0,0,1,0,0,0,1,1
249,2.04354644619823,0.2206608717703905,CO,2022-10-26,1,1,1,1,1,1,0,1,0,1
250,3.41237911155221,0.348036883557835,CO,2022-10-27,0,1,1,0,0,0,0,1,0,0
251,2.56764159094352,0.31004445656411,CO,2022-10-28,0,1,0,0,1,1,1,0,0,1
252,0.507397085002562,0.250873763119392,CO,2022-10-29,1,1,1,1,1,1,1,1,1,1
253,3.08110261506544,0.200802295335341,CT,2022-09-18,0,0,1,1,1,0,0,0,1,1
254,0.995048947417507,0.117282950295426,CT,2022-09-19,1,1,1,1,1,1,0,1,0,1
255,2.83587110582613,0.1739421298094435,CT,2022-09-20,0,0,1,1,1,0,0,0,0,1
256,7.10614366091709,0.2958812123492605,CT,2022-09-21,0,0,1,1,1,0,0,1,1,1
257,0.85842648021657,0.139479014646833,CT,2022-09-22,1,1,1,1,1,0,0,1,0,1
258,1.46070351438734,0.103324138077925,CT,2022-09-23,1,1,1,1,1,0,0,1,0,1
259,3.44857445930262,0.235041752792632,CT,2022-09-24,0,0,1,1,1,0,0,0,1,1
260,1.41511530430687,0.172188542295993,CT,2022-09-25,1,1,1,1,1,0,0,1,1,1
261,1.60408100234977,0.094939642790749,CT,2022-09-26,1,1,1,1,1,0,0,1,0,1
262,0.884367607013081,0.1268640745454925,CT,2022-09-27,1,1,1,1,1,0,0,1,0,1
263,3.07444866270436,0.2247778672122345,CT,2022-09-28,0,0,1,1,1,0,0,1,0,1
264,1.34287669621251,0.1048189676609535,CT,2022-09-29,1,1,1,1,1,1,0,0,1,1
265,2.31682155008718,0.0933781364215835,CT,2022-09-30,0,0,1,1,1,0,0,0,0,1
266,2.28195058885445,0.2119949421362,CT,2022-10-01,1,0,1,0,1,0,0,1,0,1
267,1.04503200544705,0.162210273065281,CT,2022-10-02,1,1,1,1,1,1,0,0,0,1
268,2.0565291976449,0.1880821313865395,CT,2022-10-03,1,1,1,1,0,0,0,0,0,0
269,1.9413077036363,0.0954147774975745,CT,2022-10-04,1,0,1,1,1,0,0,0,0,1
270,0.676440407344621,0.1605735446367525,CT,2022-10-05,1,1,1,1,1,0,0,1,0,1
271,1.65915634041507,0.219539192330053,CT,2022-10-06,0,1,1,1,1,0,1,1,0,1
272,1.31063095402038,0.140144076325291,CT,2022-10-07,1,1,1,1,1,0,0,1,0,1
273,0.760977712579193,0.12081299319766,CT,2022-10-08,1,1,1,1,1,1,1,1,1,1
274,1.634681806641,0.10784909296506,CT,2022-10-09,1,0,1,0,1,1,0,1,0,1
275,1.53867220129633,0.180321292602164,CT,2022-10-10,1,1,1,1,1,0,0,1,0,1
276,2.14955296896954,0.2394762879040415,CT,2022-10-11,0,1,1,1,1,1,0,1,0,1
277,3.09457584795107,0.309990441073143,CT,2022-10-12,1,0,1,0,1,1,0,1,0,1
278,3.49375949645483,0.420966485278465,CT,2022-10-13,0,0,1,1,1,0,0,1,0,1
279,5.34888555068132,0.368957203024852,CT,2022-10-14,1,0,0,0,1,0,0,0,0,1
280,0.885678617938992,0.215114515066146,CT,2022-10-15,1,1,0,1,1,0,0,0,1,1
281,3.45349737789751,0.299789567837347,CT,2022-10-16,0,1,1,0,1,0,0,1,0,1
282,0.431627987815895,0.235349184153452,CT,2022-10-17,1,1,1,1,1,1,0,1,0,1
283,2.39073613525848,0.4676038871423255,CT,2022-10-18,1,0,1,0,1,0,0,1,0,1
