"","es_score","brier_score","location","target_date","X22B_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X22B_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.237608348451037,0.521241705111029,"AK",2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.792413348329461,0.41289758486545,"AK",2023-01-23,1,0,1,1,1,1,1,0,1,0,1,1
"3",2.28291777900378,0.572669303723849,"AK",2023-01-24,1,0,1,0,1,0,0,0,0,0,1,0
"4",1.84747698962487,0.712333982485316,"AK",2023-01-25,1,1,1,1,1,0,0,0,1,0,1,0
"5",3.76640675738611,0.500692813966486,"AK",2023-01-26,1,0,1,0,1,1,1,0,1,0,1,0
"6",0.841256747785027,0.643229911485901,"AK",2023-01-27,0,1,1,1,1,1,0,1,1,0,1,1
"7",0.433852196118399,0.562539596739595,"AK",2023-01-28,1,1,1,1,1,1,1,0,1,0,1,1
"8",0.61568135070969,0.539153943512816,"AK",2023-01-29,1,1,1,1,1,1,1,0,1,1,0,1
"9",1.74497163394005,0.631815385045816,"AK",2023-01-30,1,0,1,0,1,1,0,0,0,0,1,1
"10",0.610649331651065,0.495482525024571,"AK",2023-01-31,1,1,1,1,1,1,0,0,1,0,1,1
"11",0.566632200895475,0.338548299350666,"AK",2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1
"12",0.901560610778705,0.456110584188967,"AK",2023-02-02,1,1,1,1,1,1,1,0,1,0,1,1
"13",0.86949307992054,0.691199928552155,"AK",2023-02-03,1,1,0,1,1,1,1,1,0,1,1,0
"14",1.44199485804963,0.582823812375692,"AK",2023-02-04,1,0,1,1,1,1,1,0,0,0,1,1
"15",0.697984534742522,0.241456303914943,"AK",2023-02-05,1,1,1,1,1,1,0,1,0,0,1,1
"16",2.8786303928774,0.269183791804294,"AK",2023-02-06,1,0,1,0,1,1,1,0,1,0,0,1
"17",0.887180763650846,0.536654330367573,"AK",2023-02-07,1,1,1,1,0,1,1,0,1,0,0,1
"18",0.930677364479135,0.544733348182858,"AK",2023-02-08,1,1,0,1,1,1,1,0,0,0,1,1
"19",0.437330724597473,0.594691982076977,"AK",2023-02-09,1,1,1,1,1,1,1,0,1,0,1,1
"20",1.49098721764381,0.149555158513743,"AK",2023-02-10,1,0,1,0,1,1,1,0,1,0,1,1
"21",0.412837293712769,0.296468490725204,"AK",2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1
"22",0.631607065789397,0.121485143151843,"AK",2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
