...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
238,0.00969532490409622,0.00831578339153795,CO,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.971910638818388,0.1868576507580325,CO,2023-04-17,1,1,1,1,1,1,0,1,1,0,1,1,1,0
241,0.876894134045431,0.288513571868627,CO,2023-04-18,1,1,1,1,0,1,1,1,1,0,1,0,1,1
242,0.123514215508101,0.0127652576876496,CO,2023-04-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1
243,NA,NA,CO,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,1.24484546520255,0.871962856959445,CO,2023-04-21,1,1,0,1,1,1,0,1,1,0,1,1,1,0
245,1.10990287584826,0.76587949255576,CO,2023-04-22,1,1,0,1,1,0,1,1,1,0,1,1,0,1
246,NA,NA,CO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.942030759830281,0.188457531595195,CO,2023-04-24,1,1,1,1,1,1,0,1,1,0,1,1,1,0
248,0.995968524770953,0.298945379144271,CO,2023-04-25,1,1,1,1,1,1,0,1,1,1,1,1,0,0
249,0.215683395615228,0.0274989459590494,CO,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,NA,NA,CO,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,1.55597835299751,0.280314302193634,CO,2023-04-28,1,1,1,1,0,1,1,1,1,0,1,0,1,1
252,0.043090860909027,0.03796955801550685,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253,2.27715015939446,0.952616071553215,CT,2023-03-19,0,1,0,1,1,0,1,0,1,0,1,0,0,1
254,2.49105122948613,0.215492597284742,CT,2023-03-20,1,1,0,0,0,1,1,1,1,1,0,0,1,1
255,0.0345863687112427,0.00200165937564223,CT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,2.26468225455338,0.2384989057885535,CT,2023-03-22,0,1,0,1,1,1,1,0,1,0,1,0,1,1
257,0.665647705976316,0.1153765275335255,CT,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1
258,0.0993470981079669,0.002507199071974185,CT,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,1.64828746902395,0.1736498893161735,CT,2023-03-25,0,1,0,0,1,1,1,0,1,0,0,1,1,1
260,0.0870561434834939,0.002934703154400095,CT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,0.141112631199822,0.003180519478420855,CT,2023-03-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1
262,0.00537644397791884,0.0034502482215284,CT,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263,0.0217778905282335,0.00374599960289716,CT,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,0.0206489449513581,0.004070063930446155,CT,2023-03-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1
265,NA,NA,CT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,0.0260522857325124,0.004813265706594835,CT,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,NA,NA,CT,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.135045417935273,0.0057022467944748,CT,2023-04-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1
269,0.00928411403085443,0.00620940194635095,CT,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,0.0354402353534417,0.00676309954122745,CT,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271,NA,NA,CT,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.82948896251658,0.572918131418305,CT,2023-04-10,1,1,0,0,0,1,1,1,1,0,0,0,1,1
276,0.876260932727233,0.188200388681493,CT,2023-04-11,1,1,1,1,1,0,1,1,1,0,1,1,0,1
277,0.887605473941985,0.18816137364141,CT,2023-04-12,1,1,1,1,1,0,1,1,1,0,1,1,0,1
278,0.0177205625954409,0.0134014053181671,CT,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279,0.02144968819018,0.01458731595321055,CT,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,0.537475361032492,0.2016841311517615,CT,2023-04-16,1,1,1,1,1,1,1,1,1,0,1,1,0,1
282,0.0882829271717042,0.0187757102612269,CT,2023-04-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
283,1.00323880664144,0.4415556733722795,CT,2023-04-18,1,1,1,1,1,0,1,1,1,0,1,1,0,1
284,0.111193258916988,0.0221717022011316,CT,2023-04-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
285,0.0347996237851771,0.02407627827601695,CT,2023-04-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1
286,0.0392867537082728,0.02613075589552505,CT,2023-04-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1
287,NA,NA,CT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,0.0462965719251767,0.0307280273776828,CT,2023-04-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1
289,0.892282792455351,0.430340380109841,CT,2023-04-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1
290,0.497905869113964,0.243208937386378,CT,2023-04-25,1,1,1,1,1,1,1,1,1,0,1,0,0,1
291,1.14452804226888,0.8318568901185,CT,2023-04-26,1,0,0,1,1,1,1,1,0,1,1,0,1,1
292,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.228882234495072,0.0455500776186445,CT,2023-04-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
294,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.0133253847368346,0.00259785183868365,DC,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,1.13355657780105,0.1888480351696155,DC,2023-03-20,0,1,0,1,1,1,1,0,1,0,1,1,1,1
297,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,1.28763547059737,0.468321970646335,DC,2023-03-22,1,1,0,1,1,1,0,1,1,0,1,1,1,0
299,0.00224055269119354,0.00337529574923132,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.0201717341890121,0.00365182359296402,DC,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,1.19624040741226,0.3093189361907645,DC,2023-03-25,1,0,0,1,1,1,1,1,0,0,1,1,1,1
302,0.0399938966739022,0.004337593283127095,DC,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,1.2045097913037,0.4420750261294645,DC,2023-03-27,1,1,0,1,0,1,1,1,1,0,1,0,1,1
304,1.05914125907708,0.2225016630620025,DC,2023-03-28,1,1,0,1,0,1,1,1,1,0,1,0,1,1
305,1.07280582623288,0.2934683320371225,DC,2023-03-29,1,1,0,1,0,1,1,1,1,0,1,0,1,1
306,1.16333483890472,0.232226282413402,DC,2023-03-30,1,1,0,1,1,1,0,1,1,1,1,1,0,0
307,1.11500868126973,0.230416747745014,DC,2023-03-31,1,0,0,1,1,1,1,1,0,0,1,1,1,1
308,0.0139923000335996,0.0080533737583994,DC,2023-04-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
309,NA,NA,DC,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,1.84682870519318,0.4187828223631135,DC,2023-04-04,1,1,0,1,0,0,1,1,1,0,1,0,0,1
312,1.14702215944356,0.300957231927268,DC,2023-04-05,0,1,0,1,1,1,1,0,1,0,1,1,1,1
313,1.24703550220573,0.81108107203096,DC,2023-04-06,1,1,0,1,0,1,1,1,1,0,1,0,1,1
314,1.20888748108792,0.4387676728375195,DC,2023-04-07,1,0,0,1,1,1,1,1,0,1,1,0,1,1
315,0.0282871728289404,0.0191495870653712,DC,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316,NA,NA,DC,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.0104862521206305,0.02494514105552585,DC,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,0.0102934523864762,0.0285080603102118,DC,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,NA,NA,DC,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.0148143112984917,0.03726940102331045,DC,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,0.0166559709075118,0.04260518580981255,DC,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,NA,NA,DC,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.018996565059938,0.055562261279539,DC,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324,0.0706679756998724,0.0633423865469085,DC,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,1.00239194819052,0.304686122583814,DC,2023-04-18,1,1,1,1,1,1,0,1,1,1,1,1,0,0
326,NA,NA,DC,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.0374885387383136,0.092846224191673,DC,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,0.906694429938848,0.381775154825249,DC,2023-04-21,1,1,1,1,0,1,1,1,1,0,1,0,1,1
329,0.0434293529224548,0.118377651215911,DC,2023-04-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1
330,0.882461624356457,0.3881025480483215,DC,2023-04-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1
331,1.5800163330241,0.311344329575525,DC,2023-04-24,1,1,0,1,1,0,1,1,1,0,1,1,0,1
332,0.0578396517121483,0.1665065360929795,DC,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.852576182239359,0.286964040659842,DC,2023-04-28,1,1,1,1,1,0,1,1,1,0,1,1,0,1
336,1.72443437600421,0.7107040975514,DC,2023-04-29,1,0,0,1,1,1,0,1,0,0,1,1,0,0
337,0.014798145457426,4.4673523106593e-4,DE,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,0.0047998456610221,4.7456836090264e-4,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,0.01005881635047,4.93946649399315e-4,DE,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,1.21813427306706,0.194885498165106,DE,2023-03-23,1,1,0,1,1,1,0,1,1,0,1,1,1,0
342,1.10537751461272,0.2399599885331745,DE,2023-03-24,1,1,0,1,0,1,1,1,1,0,1,0,1,1
343,0.00503784292691564,5.7749428042921e-4,DE,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,0.00149920780101718,6.15241616332685e-4,DE,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,0.00150114527359743,6.5887459556153e-4,DE,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,1.02405700742594,0.191192175810361,DE,2023-03-28,1,1,0,1,0,1,1,1,1,0,1,0,1,1
347,0.00180797304837638,7.66805284583255e-4,DE,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,0.0133105530494862,8.3294044873445e-4,DE,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,1.06525445987621,0.2377021732169155,DE,2023-03-31,1,1,0,1,0,1,1,1,1,0,1,0,1,1
350,0.00837607564828277,9.95356069077265e-4,DE,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,0.00853243107181831,0.00109454681546676,DE,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,NA,NA,DE,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,1.28616273583495,0.479686280684585,DE,2023-04-04,1,1,0,1,1,1,0,1,1,0,1,1,1,0
354,NA,NA,DE,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,0.0445610071024293,0.00165729225805121,DE,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,0.00301385880750232,0.001852696128734155,DE,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,0.00426789853668411,0.00207676841934026,DE,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,NA,NA,DE,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.00433537066549643,0.002628813225629865,DE,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,0.0419444564262099,0.002967434132000845,DE,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361,0.00430249020015848,0.00335620339870033,DE,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,0.046552156809437,0.00380257415231704,DE,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,0.00662402075029393,0.004315047693043685,DE,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,NA,NA,DE,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,0.0269876856049055,0.0055782932669749,DE,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
366,0.00901333455776453,0.0063524498879093,DE,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,NA,NA,DE,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,0.0115357541462729,0.0082559179319692,DE,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,NA,NA,DE,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,0.0144314412624693,0.01074707122517305,DE,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,NA,NA,DE,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,0.94486638152399,0.392389383549897,DE,2023-04-24,1,1,0,1,1,0,1,1,1,0,1,1,0,1
374,0.0256193554487741,0.01818785870096445,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,0.0285958507302079,0.023574358710798,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.75887420699455,0.1420684082608075,FL,2023-03-19,1,0,0,1,1,1,0,0,0,0,1,0,1,0
380,2.21235055069191,0.128586256003623,FL,2023-03-20,0,1,0,1,1,1,0,0,1,0,1,0,1,0
381,3.43065829576272,0.1405584405956535,FL,2023-03-21,1,0,0,0,1,1,0,0,0,0,0,0,1,0
382,1.83478828038982,0.0344390474188348,FL,2023-03-22,1,1,0,1,1,1,1,1,1,1,1,1,1,1
383,3.09036731805268,0.144468048791358,FL,2023-03-23,1,0,0,0,0,1,1,1,0,0,0,0,1,1
384,2.75327264503333,0.127641195120636,FL,2023-03-24,0,1,0,1,1,1,0,0,0,0,1,0,1,0
385,6.27930045405671,0.252445537886841,FL,2023-03-25,1,0,0,1,1,0,0,0,0,0,1,0,0,0
386,1.40324232044348,0.100360844148993,FL,2023-03-26,1,1,1,1,1,0,1,1,1,0,1,1,0,1
387,2.52273302602547,0.11664375785214,FL,2023-03-27,1,0,1,1,1,1,0,0,0,0,0,0,0,0
388,1.9399201804839,0.100733241428471,FL,2023-03-28,0,0,1,0,1,1,1,0,0,0,0,0,1,1
389,3.72728595839153,0.1412506871695895,FL,2023-03-29,0,0,0,1,1,1,0,0,0,0,1,0,1,0
390,5.46002416391121,0.182479991608671,FL,2023-03-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0
391,1.26716374435281,0.095225319667051,FL,2023-03-31,1,1,1,1,1,1,1,1,0,1,1,0,1,1
392,1.27999424914117,0.0953202671850075,FL,2023-04-01,1,1,1,1,1,0,1,1,1,0,1,0,0,1
393,1.06820307227594,0.0416784023911821,FL,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
394,3.93260072758896,0.150135592518861,FL,2023-04-03,1,0,0,1,0,1,1,0,0,0,1,0,0,1
395,2.98405321163821,0.1485424941725585,FL,2023-04-04,0,0,0,1,1,1,1,0,0,0,1,0,1,0
396,2.0510373803572,0.04479639674678235,FL,2023-04-05,1,1,0,1,0,1,0,1,1,0,1,0,0,0
397,3.08062911485523,0.1057585548930345,FL,2023-04-06,0,0,1,1,0,1,1,0,0,0,1,1,0,1
398,1.91485686791251,0.140406875939139,FL,2023-04-07,1,0,1,1,1,1,1,0,0,0,1,1,1,1
399,1.12532930484067,0.112258384232332,FL,2023-04-08,0,1,1,1,1,1,1,0,1,1,1,0,0,1
400,0.500339573003134,0.0152699394826619,FL,2023-04-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1
401,5.46609378016081,0.1480210519218915,FL,2023-04-10,1,0,1,1,0,1,0,1,0,0,0,0,1,0
402,4.27880958450557,0.177184238912525,FL,2023-04-11,0,0,1,1,0,1,1,0,0,0,1,0,1,1
403,3.85466033617015,0.152901335401542,FL,2023-04-12,1,0,1,1,0,1,0,1,0,0,1,0,1,0
404,4.60726043592677,0.072283525691868,FL,2023-04-13,1,1,0,0,0,0,1,1,0,0,0,0,0,1
405,2.86298925281685,0.0738640256456025,FL,2023-04-14,1,1,0,1,0,1,1,1,1,0,1,0,1,1
406,2.2726648240837,0.200866167520295,FL,2023-04-15,0,0,1,1,1,0,1,0,0,0,1,0,0,1
407,1.55297133571446,0.1873632920617865,FL,2023-04-16,1,0,1,1,1,1,1,1,0,0,1,1,0,1
408,3.22442486668099,0.217430538858055,FL,2023-04-17,0,0,1,1,0,1,0,0,0,0,1,0,0,0
409,0.92364300735241,0.2303350170615865,FL,2023-04-18,1,1,1,1,1,1,0,1,1,0,1,1,1,0
410,3.46828467600642,0.2378120410680915,FL,2023-04-19,0,0,1,1,0,1,0,0,0,0,1,0,1,0
411,1.67562077169994,0.178977427281514,FL,2023-04-20,1,1,1,1,1,1,0,1,1,0,1,0,1,0
412,4.12284774978479,0.149189751936508,FL,2023-04-21,1,0,0,1,1,0,0,1,0,0,1,0,1,0
413,1.36749021325241,0.1628116255181245,FL,2023-04-22,1,1,1,1,0,1,0,1,1,0,1,1,1,0
414,1.37473835462463,0.3061728681229235,FL,2023-04-23,0,1,1,1,1,1,1,0,1,0,1,0,0,1
415,3.83808691446743,0.240439788498763,FL,2023-04-24,0,0,1,1,1,1,1,0,0,0,1,0,0,1
416,6.84257118752442,0.196544865719119,FL,2023-04-25,1,0,0,0,1,0,1,1,0,0,0,0,0,1
417,3.98136087238712,0.222673568528331,FL,2023-04-26,1,0,1,1,1,0,0,1,0,0,1,0,0,0
418,4.59621828251205,0.2354092843795145,FL,2023-04-27,0,0,1,1,0,0,0,0,0,0,1,0,1,0
419,7.13323976590838,0.1553385341001005,FL,2023-04-28,1,0,0,1,0,0,1,1,0,0,1,0,0,1
420,2.15220211738056,0.3148734173875145,FL,2023-04-29,1,0,1,1,1,1,1,1,0,0,1,0,0,1
421,0.181699165342597,0.003973271617747575,GA,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422,0.488422973034771,0.00395531507817661,GA,2023-03-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1
423,0.714075889133685,0.103611775737136,GA,2023-03-21,0,1,1,1,1,1,1,0,1,1,1,1,0,1
424,1.54119453493644,0.142150307710492,GA,2023-03-22,0,1,1,1,1,1,1,1,1,1,1,1,1,1
425,0.24077618909571,0.004134817138695375,GA,2023-03-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1
426,0.966711388784614,0.156929683538988,GA,2023-03-24,1,1,1,1,1,1,0,0,1,1,1,1,1,0
427,0.120725632789919,0.004473291429173845,GA,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,0.387295542913102,0.004720070641415545,GA,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429,0.521812052819431,0.0778701621188035,GA,2023-03-27,1,1,1,1,1,1,1,1,1,0,1,1,0,1
430,1.32190923625568,0.150049893187443,GA,2023-03-28,1,1,1,1,1,0,1,1,1,0,1,1,0,1
431,0.733958227919292,0.1780372900952445,GA,2023-03-29,1,1,1,1,1,0,1,1,1,0,1,1,0,1
432,0.335160048047689,0.00638147765612095,GA,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
433,0.902617140400325,0.088639203506362,GA,2023-03-31,1,1,1,1,1,1,0,1,1,0,1,1,1,0
434,0.748709344673069,0.216567622262446,GA,2023-04-01,1,1,1,1,1,0,1,1,1,0,1,1,0,1
435,0.620720415344898,0.1736090443490615,GA,2023-04-02,1,1,1,1,1,1,1,0,1,1,1,1,0,1
436,0.692931441193625,0.2130450719903475,GA,2023-04-03,1,1,1,1,1,0,1,1,1,0,1,1,0,1
437,0.599042862077431,0.0108327875367587,GA,2023-04-04,1,1,1,1,1,1,1,1,1,0,1,1,0,1
438,0.478130518283828,0.01221063453305995,GA,2023-04-05,1,1,1,1,1,1,1,1,1,0,1,0,0,1
439,2.46247838552192,0.383315623845894,GA,2023-04-06,0,1,0,0,0,1,1,0,1,1,0,0,0,1
440,1.34442928834112,0.337171942666416,GA,2023-04-07,0,1,0,1,1,1,1,0,1,1,1,0,1,1
441,0.0279041871622819,0.0177822523688759,GA,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
442,NA,NA,GA,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,1.28254581963668,0.2171032632947615,GA,2023-04-10,1,0,1,1,1,1,1,1,0,1,1,0,0,1
444,2.71798860419335,0.2298929975751965,GA,2023-04-11,0,1,1,1,1,0,1,0,1,0,1,1,0,1
445,0.864757452506634,0.0299203434387906,GA,2023-04-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1
446,0.36941316068342,0.140138525076192,GA,2023-04-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1
447,1.12203410903072,0.1326658658969575,GA,2023-04-14,1,1,1,1,0,1,1,1,1,0,1,0,0,1
448,0.96509930806096,0.16701933842952,GA,2023-04-15,1,1,1,1,0,1,1,1,1,1,1,0,0,1
449,1.25851014239627,0.157912883495693,GA,2023-04-16,1,1,1,0,1,1,1,1,1,0,0,0,0,1
450,1.34014146157876,0.1627438691608595,GA,2023-04-17,1,0,1,1,1,0,1,1,0,0,1,1,1,1
451,0.748382701409531,0.064349052981188,GA,2023-04-18,1,1,1,1,1,1,1,1,1,0,1,1,0,1
452,NA,NA,GA,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,1.48642472130189,0.42020837950141,GA,2023-04-20,1,0,1,1,0,1,1,1,0,0,1,0,1,1
454,NA,NA,GA,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,0.161394562975384,0.103113309621859,GA,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
456,1.50799961420296,0.4269239136781575,GA,2023-04-23,1,0,1,1,0,1,1,1,0,1,1,0,0,1
457,1.48705297189815,0.2527886464596525,GA,2023-04-24,1,0,1,1,1,0,1,1,0,0,1,0,0,1
458,1.25990520962315,0.2590696607824955,GA,2023-04-25,1,1,1,1,0,1,1,1,1,0,1,1,0,1
459,1.59771530199468,0.3125424683077645,GA,2023-04-26,1,1,1,0,1,1,1,1,1,0,0,0,1,1
460,1.38400216153035,0.306279718267286,GA,2023-04-27,1,1,1,1,0,0,1,1,1,0,1,0,0,1
461,0.894292831137953,0.350465201120384,GA,2023-04-28,1,1,1,1,0,1,1,1,1,0,1,0,1,1
462,1.06232024491282,0.4714776268994595,GA,2023-04-29,1,0,1,1,1,1,1,1,0,1,1,1,0,1
463,0.251314039074944,0.0106539061374743,HI,2023-03-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
464,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,0.0546302658873479,0.0106571015975692,HI,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466,0.106659988731416,0.01073629157192245,HI,2023-03-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
467,0.469731032755969,0.1256243572867885,HI,2023-03-23,1,1,1,1,1,1,1,0,1,1,1,0,1,1
468,0.0154186896047648,0.01104422877928625,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
469,1.2171040959839,0.2106337874246205,HI,2023-03-25,1,1,1,1,0,1,1,1,1,0,1,0,1,1
470,1.38408159297494,0.238422347791138,HI,2023-03-26,1,1,0,1,0,1,1,1,1,0,1,0,1,1
471,NA,NA,HI,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.0635437781045017,0.0122534976218664,HI,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
473,0.914706695597173,0.1365900065771045,HI,2023-03-29,1,1,1,1,1,1,0,0,1,1,1,1,1,0
474,0.446721629960478,0.1427426876828085,HI,2023-03-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1
475,0.837389330315775,0.119828215451725,HI,2023-03-31,1,1,1,1,1,0,1,1,1,0,1,0,0,1
476,0.402383403007914,0.110219522761494,HI,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
477,0.984596347230319,0.2966695867314805,HI,2023-04-02,0,1,1,1,1,1,1,0,1,0,1,1,1,1
478,0.0806916457636439,0.0156860854559748,HI,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
