...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23F_50_CI,X24A_50_CI,X23H_50_CI,X23I_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23F_95_CI,X24A_95_CI,X23H_95_CI,X23I_95_CI,other_95_CI
554,NA,NA,ID,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,0.0922126214310727,0.050590212768755,ID,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
558,NA,NA,ID,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,0.04916673247881,0.02683828988779915,ID,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
564,NA,NA,ID,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,2.7253173409822,0.3260884980089415,IL,2023-12-24,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0
590,1.0280708889415,0.2962967970593405,IL,2023-12-25,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0
591,5.37678605766819,0.3149370297653715,IL,2023-12-26,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0
592,2.59493173031653,0.2496385200406915,IL,2023-12-27,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0
593,1.74820461218814,0.2695812521939585,IL,2023-12-28,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
594,1.16787393985216,0.194949675858977,IL,2023-12-29,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
595,2.0330599271202,0.235468071483241,IL,2023-12-30,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0
596,3.67580163322466,0.323822803362524,IL,2023-12-31,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
597,2.21257751093458,0.2717691865476925,IL,2024-01-01,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
598,9.21471394806778,0.3252788537753355,IL,2024-01-02,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
599,3.48708535279426,0.23871970548168,IL,2024-01-03,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
600,2.14086229096851,0.3235829148149025,IL,2024-01-04,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1
601,2.46504225636046,0.25730083509268,IL,2024-01-05,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1
602,1.3266521858653,0.2277853035128715,IL,2024-01-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
603,1.46889366360873,0.0660903633931605,IL,2024-01-07,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1
604,2.01435979820402,0.204156072784926,IL,2024-01-08,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
605,1.75447381536559,0.2778595998908315,IL,2024-01-09,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0
606,1.48080696359383,0.069544717751295,IL,2024-01-10,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
607,4.37346478725722,0.238891631861117,IL,2024-01-11,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
608,4.15755310856806,0.2927465099030385,IL,2024-01-12,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1
609,3.46520319536598,0.3417571972645525,IL,2024-01-13,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1
610,1.30854117299782,0.288839708027985,IL,2024-01-14,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
611,2.1499475528826,0.3225322508495085,IL,2024-01-15,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1
612,3.76085490696507,0.325040914302807,IL,2024-01-16,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0
613,1.02303540268554,0.066946740172376007,IL,2024-01-17,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
614,4.02474699220063,0.40055255163594,IL,2024-01-18,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0
615,0.435849516986771,0.083452847945697,IL,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
616,0.819658232628425,0.221305444787305,IL,2024-01-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
617,1.60651675482138,0.302875332802168,IL,2024-01-21,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0
618,0.971871462264996,0.1099358305938615,IL,2024-01-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
619,1.29297349493823,0.091677111651929,IL,2024-01-23,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
620,0.892831667113341,0.0732520211213225,IL,2024-01-24,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
621,0.283594207081146,0.00252058238667384,IL,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
622,0.839508312099648,0.04911561784948375,IL,2024-01-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
623,0.945707108051995,0.106533805234432,IL,2024-01-27,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
624,0.953881918561146,0.087915720786198,IL,2024-01-28,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
625,0.914856941771695,0.0575616662021945,IL,2024-01-29,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1
626,2.13053487802294,0.1507581435685725,IL,2024-01-30,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0
627,0.17078297580354,0.001118896290963915,IL,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
628,0.901490876930725,0.049012839496148,IL,2024-02-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
629,2.09313241512709,0.121267885686896,IL,2024-02-02,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
630,2.97798368780725,0.4122658629045755,IL,2024-02-03,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0
631,0.575873758710006,0.412426369511529,IN,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
632,0.597294964677274,0.4293758338628235,IN,2023-12-25,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
633,0.519095119647302,0.1300095814175205,IN,2023-12-26,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
634,0.40441049978266,0.234321946956329,IN,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
635,0.845787786313879,0.3012305062161805,IN,2023-12-28,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
636,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.34523424761932,0.0821183305109035,IN,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
639,0.115377524420596,0.074313801012875,IN,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
640,0.907706793696298,0.2193323168822595,IN,2024-01-02,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
641,0.392250218087183,0.1934537534994925,IN,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
642,0.552520304201915,0.33245719521365,IN,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
643,0.0731733188083205,0.04864520437531135,IN,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
644,NA,NA,IN,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.92237343395804,0.663070019595675,IN,2024-01-07,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
646,0.675614343833427,0.357196094883713,IN,2024-01-08,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
647,1.14933126307443,0.813664099519205,IN,2024-01-09,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
648,0.146328942796095,0.0272888846503425,IN,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
649,2.07120341848674,0.72723540584152,IN,2024-01-11,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
650,NA,NA,IN,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,0.113633816083577,0.01887909637764325,IN,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
652,0.0854757379035432,0.016646131967322,IN,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
653,0.0833977287724056,0.0146568330214046,IN,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
654,NA,NA,IN,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,NA,NA,IN,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,IN,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,NA,NA,IN,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,NA,NA,IN,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,0.00926882637696613,0.0058211577597856,IN,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
661,NA,NA,IN,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,1.08108920252677,0.309750855194004,IN,2024-01-24,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
663,0.0057571078365521,0.003865739359806075,IN,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
664,1.31608620473557,0.930229934285735,IN,2024-01-26,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
665,NA,NA,IN,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.0137164352913232,0.002219968717391975,IN,2024-01-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
668,NA,NA,IN,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,0.0166316580938048,0.001677355781646475,IN,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,0.00825595560403383,0.00145715983535924,IN,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
671,NA,NA,IN,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.934394510609216,0.247843540936484,KS,2023-12-26,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
676,0.155817654178156,0.1030532750196385,KS,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
677,0.151769312293657,0.0945912647648385,KS,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
678,NA,NA,KS,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.50287512883761,0.0596622473121,KS,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
683,0.684578447339371,0.15309455372065,KS,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
684,NA,NA,KS,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,0.980438921497399,0.701313514982195,KS,2024-01-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
686,0.0643694434037819,0.03984189228678325,KS,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
687,NA,NA,KS,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.0507739154755787,0.03223106157684805,KS,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
689,NA,NA,KS,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.848846190585387,0.392735648627727,KS,2024-01-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
691,0.988671593448326,0.4202746710266785,KS,2024-01-11,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
692,NA,NA,KS,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,0.0275843768973851,0.0165106653992517,KS,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
695,NA,NA,KS,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.970321902442645,0.4198133979271405,KS,2024-01-17,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
698,NA,NA,KS,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.0784321159497828,0.0064061491275194,KS,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
703,0.00994747917720204,0.00567460346151355,KS,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
704,0.0067903746871403,0.00502430213202405,KS,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
705,0.00688969490560941,0.00444671906869847,KS,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
706,NA,NA,KS,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.0533410533257438,0.00271978742423986,KS,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
710,0.0141081098229853,0.002403866098036295,KS,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
711,1.15322598732659,0.3139588907662235,KS,2024-01-31,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1
712,0.0260909304545809,0.00187705617539242,KS,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
713,0.0110256085760143,0.00165843325747669,KS,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
714,NA,NA,KS,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,NA,NA,KY,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,0.626385948157286,0.358930263601159,KY,2023-12-26,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
718,0.899921357023671,0.3026217126338,KY,2023-12-27,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
719,NA,NA,KY,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,0.675374788379969,0.2812170244712575,KY,2023-12-29,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
721,NA,NA,KY,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,1.87847157912885,0.668145810867175,KY,2024-01-02,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0
725,0.744980824245553,0.279206444880117,KY,2024-01-03,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
726,1.11709950987851,0.455000218047888,KY,2024-01-04,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
727,0.765463767746712,0.375386711848699,KY,2024-01-05,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
728,NA,NA,KY,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,0.880170897786436,0.397787618286186,KY,2024-01-08,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
731,NA,NA,KY,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,0.0508698132972805,0.0383534332592369,KY,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
733,0.275181211872925,0.0343219265257383,KY,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
734,0.042412462649264,0.030661468357371,KY,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735,0.133510892537704,0.027346648469561,KY,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
736,NA,NA,KY,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,0.277330466128859,0.0192279611660119,KY,2024-01-16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
739,1.79285302470145,0.399216487088296,KY,2024-01-17,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
740,0.0220031972234993,0.0151024745005726,KY,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
741,0.0579485406364934,0.0133609051349088,KY,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
742,NA,NA,KY,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,0.0127807287623433,0.0091940709450679,KY,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
745,0.793501537850453,0.217540376511657,KY,2024-01-23,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
746,0.0736106677257002,0.00713432112580865,KY,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
747,1.03077935370338,0.3011779557735455,KY,2024-01-25,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
748,NA,NA,KY,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,0.00558659610655629,0.00373965429441207,KY,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
752,0.0383611943093491,0.003281353008316905,KY,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
753,0.00378925795510426,0.00287809434624634,KY,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
754,0.0137114550996634,0.00252353689062254,KY,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
755,0.00348371711642818,0.002212014676169725,KY,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
756,NA,NA,KY,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
