...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
47,0.850170598627184,0.3492610970532475,AL,2023-02-02,0,1,1,1,1,1,0,0,1,1,0,1
48,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.172151834992655,0.0960898314959175,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1
50,0.684650625343858,0.50360388890721,AL,2023-02-05,1,1,1,1,1,1,1,0,1,0,1,1
51,0.3754266496828,0.30152556141072,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1
52,0.734771117677857,0.54701455527022,AL,2023-02-07,1,0,1,1,1,1,1,1,1,1,1,1
53,0.847646211733125,0.0620930599211005,AL,2023-02-08,1,1,1,0,1,1,1,1,1,0,0,1
54,1.06096231841519,0.776741141612725,AL,2023-02-09,1,1,1,1,0,1,1,1,1,0,0,1
55,0.0843217481776026,0.04920127903056055,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1
56,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0616592728386554,0.03416070476478365,AL,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
59,0.181119192574655,0.0301340949343921,AL,2023-02-14,1,1,1,1,1,1,1,0,1,0,0,1
60,0.299551186610143,0.0265359924478865,AL,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
61,0.0408506617760612,0.02332924151580915,AL,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
62,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.0285373447177464,0.01373582981736375,AL,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
66,0.0234640657005962,0.0119938848476237,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
67,1.10096494714354,0.808379457331695,AL,2023-02-22,1,0,1,0,1,1,1,0,1,0,1,1
68,0.0188303242585826,0.00911510920698265,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
69,1.13685387571453,0.458050647269013,AL,2023-02-24,1,1,1,0,1,0,1,1,1,0,1,0
70,1.25646037291078,0.91381906979545,AL,2023-02-25,1,1,1,0,1,0,1,1,1,1,0,0
71,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0128743638509681,0.00520758840504955,AL,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.0253386863229716,0.003396717143173525,AL,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
76,1.05542259044519,0.4495523153458145,AL,2023-03-03,1,0,1,0,1,1,1,1,1,1,1,1
77,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.0209342931917199,0.002205217512421995,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
79,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.00356391717049345,0.001650179846193665,AL,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
81,0.0150176584363594,0.001426830189542395,AL,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
82,1.17780428101972,0.320401471312029,AL,2023-03-09,1,1,0,0,1,1,1,1,0,0,1,1
83,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.547589046315209,0.270677192341519,AR,2023-01-29,1,1,1,1,1,1,1,0,1,0,1,1
86,11.4367072617662,0.4579762875178375,AR,2023-01-30,0,0,1,1,1,1,0,0,1,0,0,1
87,0.800720725397982,0.200526571678037,AR,2023-01-31,1,1,1,1,1,1,0,1,1,0,1,1
88,1.61054772306386,0.3982630083752765,AR,2023-02-01,0,0,1,1,1,0,0,0,1,1,1,0
89,0.276007270316612,0.2324629642642795,AR,2023-02-02,1,1,1,1,1,1,1,0,1,0,1,1
90,0.577503121867343,0.2351369474292115,AR,2023-02-03,1,1,1,1,1,1,0,0,1,1,1,1
91,0.524595077194136,0.269574484523341,AR,2023-02-04,1,1,1,1,1,1,1,0,1,0,1,1
92,0.4042154841637,0.28427160434962,AR,2023-02-05,1,1,1,1,1,1,1,0,1,0,1,1
93,3.26605941350517,0.340858924070365,AR,2023-02-06,0,0,1,0,1,1,0,0,1,0,1,1
94,2.72846728258727,0.4331848257701395,AR,2023-02-07,0,0,1,1,0,0,0,0,1,0,0,0
95,0.962250045356482,0.3297419695542305,AR,2023-02-08,0,1,1,1,1,1,0,0,1,0,1,1
96,0.554875563346268,0.2580707476408235,AR,2023-02-09,1,1,1,1,1,1,1,0,1,0,1,1
97,5.7617661743452,0.4504355921172695,AR,2023-02-10,0,0,1,0,1,1,0,1,1,0,1,1
98,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.459264312771595,0.333998057824938,AR,2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
100,2.95363101618306,0.539658435993625,AR,2023-02-13,0,1,1,0,1,1,0,0,1,0,1,1
101,3.9396682552096,0.4068111533264185,AR,2023-02-14,0,0,1,1,1,1,0,0,1,0,0,1
102,0.606347820118398,0.2129661991260375,AR,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1
103,0.832984950362385,0.2005462435331635,AR,2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
104,1.65468140248512,0.1210163429434735,AR,2023-02-17,1,0,1,0,1,1,1,0,1,0,1,0
105,0.307341872156433,0.278402942400179,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
106,0.418045504733242,0.1018875884961535,AR,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
107,1.07106319596557,0.3357862798714695,AR,2023-02-20,0,1,1,1,1,1,0,0,1,1,0,1
108,2.6046362141017,0.2792143582680845,AR,2023-02-21,1,1,1,1,0,1,1,1,1,0,0,1
109,1.76249254145351,0.3255181228749975,AR,2023-02-22,0,1,1,0,1,1,0,0,1,0,0,1
110,0.441120613195205,0.1879920671242325,AR,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
111,0.443587301492196,0.1877427067843155,AR,2023-02-24,1,1,1,1,1,1,1,0,1,0,1,1
112,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.324434175354986,0.2332759215724735,AR,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
114,4.34458260909875,0.3525130174170215,AR,2023-02-27,0,0,1,0,1,1,0,0,1,0,0,1
115,2.03691285997354,0.433189009950909,AR,2023-02-28,1,1,1,0,1,0,1,0,1,0,1,0
116,0.726312887449211,0.03877409171574315,AR,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
117,0.175605472519852,0.03491048928969125,AR,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
118,0.0470848262877479,0.031391418803065,AR,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.908369624197732,0.0226601669030394,AR,2023-03-06,1,1,1,1,1,1,1,0,1,0,1,1
122,0.454119685846633,0.02028250250540375,AR,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
123,0.998756319432288,0.1897656008974985,AR,2023-03-08,0,1,1,1,1,1,0,1,1,0,1,1
124,0.176201766055425,0.01620077861285595,AR,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
125,NA,NA,AR,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.52910053555092,0.3491174263758155,AZ,2023-01-29,0,0,1,0,1,1,0,0,1,0,1,1
128,2.92537501456842,0.2661400985364765,AZ,2023-01-30,0,1,1,0,1,1,0,1,0,0,1,1
129,5.93041571060142,0.262564165035691,AZ,2023-01-31,1,0,1,0,1,0,1,0,0,0,1,0
130,7.95875907581807,0.360418327056026,AZ,2023-02-01,0,1,1,0,1,1,0,0,0,0,1,1
131,2.22371719016749,0.1892985543931225,AZ,2023-02-02,1,0,1,0,1,1,1,0,0,1,1,1
132,1.80770539826945,0.302763250995789,AZ,2023-02-03,0,1,1,1,0,1,0,0,0,1,0,0
133,0.547081755376021,0.2535562628831005,AZ,2023-02-04,1,1,1,1,1,1,1,0,0,1,1,1
134,1.20738908797563,0.243468338768337,AZ,2023-02-05,1,1,1,1,1,1,0,0,1,1,1,1
135,1.38576932753504,0.2398310966346875,AZ,2023-02-06,1,1,1,1,1,1,0,0,0,0,1,1
136,1.10225344676808,0.2450276198676615,AZ,2023-02-07,1,1,1,1,1,0,1,0,0,0,1,0
137,3.01887466767519,0.1005425531472865,AZ,2023-02-08,0,0,1,0,1,1,1,0,1,0,1,1
138,0.554694484673061,0.161796476261668,AZ,2023-02-09,1,1,1,1,1,1,1,0,1,0,1,1
139,1.34914587535823,0.3216512223621665,AZ,2023-02-10,0,1,1,0,1,1,0,1,1,0,1,1
140,0.560131890657546,0.175198688106784,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1
141,5.22988257471628,0.29106015666705,AZ,2023-02-12,0,1,0,0,1,1,0,0,0,0,1,1
142,6.55195393097912,0.2415405996013695,AZ,2023-02-13,1,0,1,0,1,0,1,0,0,0,1,0
143,1.03606989596728,0.125335509684997,AZ,2023-02-14,1,1,1,1,1,0,1,1,1,0,1,0
144,1.63309707941686,0.2337141150840005,AZ,2023-02-15,1,1,0,1,1,1,1,1,0,0,0,1
145,1.26189568314893,0.190144130163936,AZ,2023-02-16,1,1,1,1,1,0,1,1,1,0,1,0
146,1.51162354323519,0.1832232767850675,AZ,2023-02-17,1,1,0,1,1,1,1,0,0,0,1,1
147,1.63526935886804,0.206805145013125,AZ,2023-02-18,1,0,1,0,1,1,1,0,0,1,1,1
148,3.69640953370188,0.2973435041109735,AZ,2023-02-19,0,1,0,0,0,0,0,0,0,0,0,0
149,5.78288613690585,0.1733560628632575,AZ,2023-02-20,0,0,1,0,1,0,0,0,0,0,1,0
150,1.56166795823244,0.1622965248847285,AZ,2023-02-21,1,0,1,0,1,1,1,0,1,0,1,1
151,2.69266028039145,0.268086735203009,AZ,2023-02-22,1,0,0,0,1,1,1,0,0,0,1,1
152,0.39794019366885,0.090814393191108,AZ,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
153,1.2404482798209,0.1828907782937365,AZ,2023-02-24,0,1,1,0,1,1,1,0,1,0,1,1
154,1.80600733092464,0.310423728132342,AZ,2023-02-25,1,1,0,0,1,0,1,1,0,0,1,0
155,2.25488730391934,0.161190886719954,AZ,2023-02-26,0,1,1,0,1,0,0,1,1,1,0,0
156,3.52995260640936,0.1035933963959215,AZ,2023-02-27,0,1,0,0,1,1,0,0,0,0,1,1
157,0.974192754809715,0.0784478772657905,AZ,2023-02-28,1,1,1,1,1,1,1,0,0,0,1,1
158,4.58676657056722,0.199840417395991,AZ,2023-03-01,0,1,0,0,0,0,0,0,0,0,0,0
159,2.96847562911264,0.2227082125185735,AZ,2023-03-02,1,1,0,0,0,0,1,0,0,0,0,0
160,4.24667288609372,0.418848056934092,AZ,2023-03-03,1,1,0,0,1,1,1,0,0,0,1,1
161,5.81850146899174,0.4710653370989635,AZ,2023-03-04,1,0,0,0,1,0,1,0,0,0,1,0
162,1.06702654243584,0.076617157391976,AZ,2023-03-05,1,1,0,1,1,1,1,1,0,0,1,1
163,5.22181204706937,0.121535844053913,AZ,2023-03-06,0,0,0,0,1,0,0,0,0,0,1,0
164,0.961811192832296,0.055225782264258,AZ,2023-03-07,1,1,0,1,1,1,1,1,0,0,1,1
165,1.13129641126135,0.237643631460351,AZ,2023-03-08,1,0,1,0,1,1,1,0,1,0,1,1
166,0.0166416036898859,6.13602050348035e-4,AZ,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
167,0.00835662089468649,5.1918775534551e-4,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
168,2.22959149163891,0.192311440093908,AZ,2023-03-11,1,0,1,0,1,1,1,0,1,0,1,1
169,6.93532172484062,0.3147613675516425,CA,2023-01-29,0,0,1,1,1,0,0,0,0,0,0,0
170,3.73558392639733,0.298795464380631,CA,2023-01-30,1,1,1,0,1,1,1,0,0,0,0,1
171,2.3849611642971,0.2900596110417625,CA,2023-01-31,1,1,1,1,1,1,0,0,1,0,0,0
172,3.15051611620452,0.2820960765709655,CA,2023-02-01,1,1,0,1,1,0,0,0,0,0,0,0
173,11.0040207556213,0.307417516430785,CA,2023-02-02,0,0,1,1,1,0,0,0,0,0,0,0
174,7.86958923863221,0.2817544863347395,CA,2023-02-03,0,0,1,1,1,0,0,0,0,0,0,0
175,4.90491854666787,0.295267684361931,CA,2023-02-04,0,1,1,1,1,0,0,0,0,0,0,0
176,8.21645159307672,0.290328293383432,CA,2023-02-05,0,1,1,0,1,1,0,0,0,0,0,0
177,5.11775092696631,0.247298937132123,CA,2023-02-06,0,1,1,1,0,1,0,0,0,0,0,0
178,10.3983636583967,0.2979744808316275,CA,2023-02-07,0,1,1,0,1,0,0,0,0,0,0,0
179,5.6188195100168,0.2448089178469385,CA,2023-02-08,0,1,0,1,1,1,1,0,0,0,0,1
180,5.95470816931352,0.2493838184710165,CA,2023-02-09,1,1,1,1,1,0,1,0,0,0,1,0
181,6.50430274600245,0.259846870009047,CA,2023-02-10,0,1,0,1,1,0,0,0,0,0,0,0
182,6.37492959676848,0.287770903648746,CA,2023-02-11,0,0,1,0,1,0,0,0,1,0,0,0
183,6.74904199245845,0.194410636047544,CA,2023-02-12,0,0,1,1,1,0,0,0,1,0,0,0
184,10.0567715409314,0.1616791719420945,CA,2023-02-13,0,0,0,0,1,0,0,0,0,0,0,0
185,4.18369458424078,0.1567009972673855,CA,2023-02-14,1,1,1,0,1,1,1,0,0,0,1,1
186,11.0984251498131,0.221482706684309,CA,2023-02-15,0,1,0,0,0,0,0,0,0,0,0,0
187,13.1955916754197,0.225244715259858,CA,2023-02-16,0,1,1,0,1,0,0,0,1,0,0,0
188,4.59410113457906,0.219429002665818,CA,2023-02-17,1,1,0,0,1,0,1,1,0,0,1,0
189,3.36156999950534,0.206441619730399,CA,2023-02-18,0,1,1,0,1,0,0,0,0,0,0,0
190,2.23383788941834,0.165479031543593,CA,2023-02-19,1,1,0,1,1,1,1,0,0,0,0,1
191,1.81218560898716,0.1430894587083155,CA,2023-02-20,1,1,1,1,1,0,0,0,0,0,0,0
192,4.29145954991025,0.184194650571053,CA,2023-02-21,1,0,1,0,1,0,0,0,1,0,0,0
193,5.55601559827728,0.170955559686939,CA,2023-02-22,0,1,0,0,1,0,0,0,0,0,0,0
194,14.0177342502749,0.18935168538724,CA,2023-02-23,0,1,1,0,0,0,0,0,0,0,0,0
195,4.1770151052403,0.1191121815900965,CA,2023-02-24,0,1,1,1,1,0,0,0,0,0,0,0
196,9.52036897974969,0.2467941844469415,CA,2023-02-25,0,0,1,0,1,0,0,0,0,0,0,0
197,2.39429805894673,0.1482302652652165,CA,2023-02-26,1,0,0,0,1,1,1,0,0,0,0,1
198,13.5501619817649,0.1978428847031625,CA,2023-02-27,1,0,1,0,1,0,1,0,1,0,1,0
199,12.1348679289644,0.1762602815114125,CA,2023-02-28,1,0,1,0,1,0,1,0,1,0,1,0
200,14.2161898959822,0.160550986057014,CA,2023-03-01,1,0,0,0,1,0,1,0,0,0,1,0
201,11.5908421097281,0.1426154870798055,CA,2023-03-02,1,0,1,0,1,0,1,0,1,0,0,0
202,15.0204598296919,0.1593790883932235,CA,2023-03-03,0,0,1,0,1,0,0,0,0,0,1,0
203,8.8848768822256,0.13432213207818,CA,2023-03-04,0,1,0,0,1,0,0,0,0,0,0,0
204,1.22371654128018,0.055461526562161,CA,2023-03-05,1,1,1,1,1,1,1,1,0,1,0,1
205,6.29385702911408,0.175517618351952,CA,2023-03-06,1,0,1,0,1,1,1,0,0,0,1,1
206,13.0761325084447,0.186662208255803,CA,2023-03-07,1,0,0,0,1,0,1,0,0,0,0,0
207,24.8981327462472,0.1889694088584015,CA,2023-03-08,1,0,0,0,0,0,1,0,0,0,0,0
208,6.12196536592903,0.091936754756894,CA,2023-03-09,0,1,1,0,1,0,0,0,1,0,0,0
209,12.6928648807302,0.132841000048552,CA,2023-03-10,0,0,1,0,1,0,1,0,1,0,1,0
210,4.36855783769024,0.088831658804069,CA,2023-03-11,1,0,1,0,1,0,1,0,1,0,0,0
211,0.328147944097679,0.2747244784559045,CO,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1
212,2.27792365431187,0.1430950487430305,CO,2023-01-30,1,0,1,0,1,1,1,0,0,0,1,1
213,3.68035296231117,0.1011211751758255,CO,2023-01-31,1,0,1,0,1,1,1,0,1,0,1,1
214,1.43248247643973,0.1662414187818675,CO,2023-02-01,1,1,1,0,1,1,1,0,1,0,1,1
215,2.2058969590133,0.347156568540952,CO,2023-02-02,1,1,1,0,1,0,1,0,0,0,1,0
216,1.1320659247074,0.18723012880318,CO,2023-02-03,1,1,0,1,1,1,0,0,0,0,1,1
217,1.03020532796968,0.3136751826937095,CO,2023-02-04,1,0,1,1,1,1,1,0,1,0,1,1
218,0.610549149751792,0.056389446246192,CO,2023-02-05,1,1,1,1,1,1,1,0,1,0,0,1
219,0.882688482324144,0.192873085764602,CO,2023-02-06,0,1,1,1,1,1,0,0,1,0,0,1
220,0.817603954960557,0.1901805664996255,CO,2023-02-07,1,1,1,1,1,1,1,0,1,0,1,1
221,1.91260011437861,0.2687531395051585,CO,2023-02-08,1,1,1,0,0,1,1,0,1,0,0,1
222,0.0394230697565155,0.0337181662239331,CO,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1
223,0.323668469153897,0.1395005076689295,CO,2023-02-10,1,1,1,1,1,1,1,0,1,0,1,1
224,0.460056052736496,0.196360590192293,CO,2023-02-11,1,1,1,1,1,1,1,0,1,0,1,1
225,0.305013219582341,0.02241867221355025,CO,2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
226,1.46436960134607,0.186916784239828,CO,2023-02-13,0,1,0,1,1,1,0,0,0,1,0,1
227,0.326032911460281,0.09944646256528,CO,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
228,0.403387760513089,0.141420181973768,CO,2023-02-15,1,1,1,1,1,1,1,0,1,0,0,1
229,0.865882873219709,0.109322610680671,CO,2023-02-16,1,1,1,1,0,1,1,1,1,0,0,1
230,1.18466054115445,0.1969442002514425,CO,2023-02-17,0,1,1,0,1,1,0,1,1,0,1,1
231,0.40597640487933,0.1104359573475095,CO,2023-02-18,1,1,1,1,1,1,1,0,1,0,0,0
232,0.735909893258764,0.2135315477933255,CO,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
233,1.07763999917652,0.146094818915661,CO,2023-02-20,1,0,1,1,1,1,1,0,1,0,1,1
234,0.363241058890971,0.0589593519646895,CO,2023-02-21,1,1,1,1,1,1,1,0,1,0,1,1
235,1.02245145015576,0.157254788547778,CO,2023-02-22,1,1,0,1,1,1,1,1,0,0,1,1
236,0.128611946465655,0.004481143501516435,CO,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
237,0.227755244035845,0.00384787435748203,CO,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
238,0.0410622896663185,0.0033019335615326,CO,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
239,0.048409669858148,0.00283178096213193,CO,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
240,0.479903899796865,0.0626302617490745,CO,2023-02-27,1,1,1,1,1,1,1,0,1,0,1,1
241,2.39137210849677,0.164691111716315,CO,2023-02-28,1,0,0,0,1,1,1,0,0,0,1,1
242,0.331069523794134,0.00178097706118461,CO,2023-03-01,1,1,1,1,1,1,1,0,1,0,1,1
243,0.0789934120888944,0.001524682085051875,CO,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
244,0.0305349679037654,0.00130486075044764,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
245,1.30010074461542,0.321720292926589,CO,2023-03-04,1,1,1,0,1,0,1,1,1,0,1,0
246,0.0297263597192702,9.5500253212311e-4,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
247,2.04454707797787,0.239727501183768,CO,2023-03-06,1,0,1,0,1,0,1,0,1,0,0,0
248,0.767176448245888,0.073641898793031,CO,2023-03-07,1,0,1,1,1,1,1,0,1,0,1,1
249,0.89750400710543,0.0871608504137995,CO,2023-03-08,1,0,1,0,1,1,1,0,1,0,1,1
250,0.0149025831304482,0.00051057397621141005,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
251,0.0064433179721147,4.36506675432375e-4,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
252,3.9696974774117e-4,3.73179920351185e-4,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
253,1.78026616992904,0.2543601109750535,CT,2023-01-29,1,0,1,0,1,1,1,0,1,0,1,1
254,0.93835715626422,0.058237162230308,CT,2023-01-30,1,1,1,1,0,1,1,0,1,1,0,1
255,0.702302974872571,0.1517130708257045,CT,2023-01-31,1,1,1,1,1,1,1,0,1,0,1,1
256,0.0335415547347813,0.00253246540353636,CT,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1
257,0.899100508782193,0.183564983116644,CT,2023-02-02,1,0,1,0,1,1,1,0,1,0,1,1
258,0.481522486331104,0.0721547509725705,CT,2023-02-03,1,1,1,1,1,1,1,0,1,0,1,1
259,0.780083812997745,0.116544375001408,CT,2023-02-04,1,0,1,1,1,1,1,0,1,0,1,1
