...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,X23H_95_CI,other_95_CI
115,0.329441996712775,0.226945512146661,AR,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
116,1.23796094567576,0.58176053214087,AR,2023-10-25,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
117,NA,NA,AR,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.327066543087575,0.2788989023409915,AR,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
119,NA,NA,AR,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.84249322130055,0.58551645566508,AR,2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
122,NA,NA,AR,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.918687738780911,0.64424624113218,AR,2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
124,NA,NA,AR,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.843519841350033,0.590206097835815,AR,2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
126,NA,NA,AR,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.95633034807975,0.369829347350898,AZ,2023-09-24,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
128,3.56261570204208,0.401562875705047,AZ,2023-09-25,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0
129,3.05989486952267,0.3915674448234765,AZ,2023-09-26,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1
130,2.02816357417926,0.3564049432463915,AZ,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
131,0.98847412556341,0.3585184190908295,AZ,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
132,0.748788895436956,0.3917087031152965,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
133,1.1700664677803,0.367170963728215,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1
134,6.39076640683952,0.3856463058327825,AZ,2023-10-01,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1
135,8.79655006569562,0.424829403051879,AZ,2023-10-02,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
136,1.16478555745633,0.3238244008514085,AZ,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
137,2.56736465524118,0.470762245092752,AZ,2023-10-04,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
138,2.06823836506691,0.36369219446893303,AZ,2023-10-05,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
139,2.19995147576013,0.401956113176019,AZ,2023-10-06,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1
140,1.47828097708273,0.561799800396245,AZ,2023-10-07,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
141,2.77744722634702,0.3600902357031065,AZ,2023-10-08,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
142,3.09756480040054,0.355335366378897,AZ,2023-10-09,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
143,2.89086482868908,0.3637839715317025,AZ,2023-10-10,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
144,0.971998297194118,0.319632206247035,AZ,2023-10-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
145,0.565645459131919,0.4067428248023975,AZ,2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
146,1.29461035807063,0.611065099419875,AZ,2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
147,1.21019677011111,0.346606405368264,AZ,2023-10-14,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
148,2.26565008316694,0.4131729224925645,AZ,2023-10-15,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
149,2.90128864376827,0.345344558654558,AZ,2023-10-16,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0
150,2.50002784519491,0.3892656465314985,AZ,2023-10-17,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1
151,2.74296590754958,0.417133591768544,AZ,2023-10-18,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
152,3.21961634494359,0.4250711151708735,AZ,2023-10-19,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1
153,1.0361973530945,0.2965625145315585,AZ,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
154,1.62730481758255,0.3139315972263615,AZ,2023-10-21,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
155,1.97440666451108,0.3290911580360135,AZ,2023-10-22,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1
156,5.21159273455245,0.385158164561178,AZ,2023-10-23,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
157,2.2081306885575,0.286349912029242,AZ,2023-10-24,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
158,1.15555107613679,0.323572615025346,AZ,2023-10-25,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
159,0.22178087392104,0.1569033785119355,AZ,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,0.873153854004607,0.3042120035823075,AZ,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
161,2.0941005169588,0.4714241885233025,AZ,2023-10-28,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
162,1.73991412301244,0.3259045164795835,AZ,2023-10-29,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1
163,3.00934814155625,0.367630503169953,AZ,2023-10-30,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
164,2.44814072809561,0.363445609283408,AZ,2023-10-31,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
165,1.45674036371789,0.3312969937938425,AZ,2023-11-01,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
166,2.27146841390317,0.3501160143139985,AZ,2023-11-02,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1
167,1.90368314479908,0.4013272309942195,AZ,2023-11-03,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
168,0.918849463777225,0.3898494463167245,AZ,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
169,1.73915275380568,0.3533221732047615,CA,2023-09-24,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
170,2.37665788231083,0.3351626375324355,CA,2023-09-25,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1
171,2.75901295087083,0.3378864785053635,CA,2023-09-26,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
172,3.05848829233377,0.3835305989041975,CA,2023-09-27,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
173,2.80017585371405,0.3651170010614385,CA,2023-09-28,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1
174,2.34607971229327,0.4157640919760295,CA,2023-09-29,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0
175,0.963043211938539,0.3650579901687125,CA,2023-09-30,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
176,1.30096208212872,0.406781512190875,CA,2023-10-01,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
177,2.78189676597321,0.3314702966536105,CA,2023-10-02,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0
178,2.68285692657124,0.3468685085505625,CA,2023-10-03,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1
179,3.67584637902248,0.337493810798384,CA,2023-10-04,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
180,5.88351207871388,0.4433500936118755,CA,2023-10-05,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
181,2.5486773908451,0.4107977859193245,CA,2023-10-06,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
182,1.63587526325931,0.2301791500319255,CA,2023-10-07,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
183,0.698294123096747,0.29580914554806,CA,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
184,1.6656611025207,0.338591761658612,CA,2023-10-09,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1
185,3.69902336224059,0.3906342216793435,CA,2023-10-10,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1
186,3.21048393699936,0.3777768847405215,CA,2023-10-11,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0
187,1.76227763158055,0.3329375414464275,CA,2023-10-12,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1
