"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","recombinant_50_CI","X23B_50_CI","X23E_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","recombinant_95_CI","X23B_95_CI","X23E_95_CI","other_95_CI"
"543",NA,NA,"IA",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",0.174665825858598,0.303547758003608,"IA",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"545",NA,NA,"IA",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",NA,NA,"IA",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",NA,NA,"ID",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",0.0773544732963313,0.0466558193807615,"ID",2023-05-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"552",NA,NA,"ID",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",1.45284981611483,0.20313727725246,"IL",2023-04-30,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
"590",1.50929464691601,0.362722981686117,"IL",2023-05-01,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
"591",2.53503668369492,0.465993058213106,"IL",2023-05-02,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
"592",1.60862692743772,0.232479820322809,"IL",2023-05-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"593",1.33387429464204,0.358467866214848,"IL",2023-05-04,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"594",2.83901232436509,0.179181860904607,"IL",2023-05-05,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1
"595",1.48107804681482,0.443655918503178,"IL",2023-05-06,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
"596",0.7702090764419,0.071638557299986,"IL",2023-05-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"597",1.88721580794987,0.193794636449593,"IL",2023-05-08,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
"598",1.80901124865342,0.427181787343765,"IL",2023-05-09,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0
"599",1.78863389370824,0.40407504295915,"IL",2023-05-10,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0
"600",1.19809267734367,0.445662137558351,"IL",2023-05-11,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"601",1.75874641340167,0.654418598255866,"IL",2023-05-12,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0
"602",0.642182704443437,0.425379090075936,"IL",2023-05-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"603",0.414192305192635,0.392450231085764,"IL",2023-05-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"604",1.33132655026912,0.554153482925566,"IL",2023-05-15,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"605",1.98349695664494,0.911992891348954,"IL",2023-05-16,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1
"606",1.5450662484942,0.663184347354773,"IL",2023-05-17,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1
"607",0.692261594471694,0.540297775996525,"IL",2023-05-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"608",4.42998988454496,0.905457296254848,"IL",2023-05-19,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1
"609",0.969893056279835,0.64158504712841,"IL",2023-05-20,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"610",0.398168721055924,0.395002540573541,"IL",2023-05-21,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"611",1.6443114143037,0.268117848886613,"IL",2023-05-22,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"612",2.21214862608676,0.598271301827699,"IL",2023-05-23,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0
"613",2.56120297197991,0.702389326373933,"IL",2023-05-24,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0
"614",1.01210944405601,0.217716412183675,"IL",2023-05-25,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"615",0.828256626841717,0.483154008102001,"IL",2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"616",0.441302562948631,0.244124746971748,"IL",2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"617",0.725369990247742,0.740344108486408,"IL",2023-05-28,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"618",0.968682974246022,1.36705354823733,"IL",2023-05-29,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"619",1.41221151651766,0.629071854661941,"IL",2023-05-30,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
"620",1.12505042363982,0.66100707771674,"IL",2023-05-31,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"621",1.10761655022626,0.802590120063709,"IL",2023-06-01,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"622",1.74118844759675,0.84460934699795,"IL",2023-06-02,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1
"623",1.04241665881743,0.789772271069016,"IL",2023-06-03,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"624",0.241585520675002,0.374300584190365,"IL",2023-06-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"625",1.52185762671063,0.649738313406626,"IL",2023-06-05,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1
"626",1.59827506033928,0.85419369279383,"IL",2023-06-06,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1
"627",1.2122202419897,0.433112975907288,"IL",2023-06-07,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"628",0.963426974108881,0.656387332071254,"IL",2023-06-08,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"629",1.12142750265089,0.744880528259563,"IL",2023-06-09,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"630",1.78362317524538,1.10159212141307,"IL",2023-06-10,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"631",0.0277778978862792,0.0492082066347896,"IN",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"632",0.850762502120427,0.56253953722485,"IN",2023-05-01,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"633",0.766279285602956,0.431358610731574,"IN",2023-05-02,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"634",NA,NA,"IN",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",0.608477277736458,0.508669266960518,"IN",2023-05-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"636",1.40540919242459,0.986471983465645,"IN",2023-05-05,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"637",0.558025364409396,0.501346252112705,"IN",2023-05-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"638",0.162100555193899,0.0811323594677999,"IN",2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"639",1.17589772432508,0.575762955659182,"IN",2023-05-08,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
"640",0.883510691708995,0.775939847982473,"IN",2023-05-09,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"641",0.318355033084841,0.100098138947438,"IN",2023-05-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"642",0.0629412432806475,0.107258028327164,"IN",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"643",0.0674990131727499,0.114867532767732,"IN",2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"644",0.0711042112368683,0.122944681331131,"IN",2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"645",0.0731549057549855,0.131507076037677,"IN",2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"646",NA,NA,"IN",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",1.0858237544298,1.49895958230247,"IN",2023-05-16,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"648",0.0946141116278693,0.160272149171691,"IN",2023-05-17,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"649",0.102225706002156,0.170937605407707,"IN",2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"650",0.110038938947454,0.182164421559366,"IN",2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"651",1.95048713696009,0.792019432135775,"IN",2023-05-20,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1
"652",0.389740494398401,0.401328345027658,"IN",2023-05-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"653",1.04751122408588,1.442975503221,"IN",2023-05-22,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"654",NA,NA,"IN",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",NA,NA,"IN",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",NA,NA,"IN",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",0.665146131286018,0.855235515439965,"IN",2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"658",NA,NA,"IN",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",1.00181240581248,0.551848168818068,"IN",2023-05-28,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"660",NA,NA,"IN",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",0.994391778743051,1.38226232155195,"IN",2023-05-30,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"662",0.948849663853328,0.706803595761132,"IN",2023-05-31,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"663",0.223465767983922,0.381892465666165,"IN",2023-06-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"664",0.759276282401918,0.775078751042231,"IN",2023-06-02,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1
"665",0.904654907748019,1.24094614842727,"IN",2023-06-03,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"666",NA,NA,"IN",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",1.15995384643815,0.462442002192646,"IN",2023-06-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"668",0.455279242773158,0.586850924421952,"IN",2023-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"669",NA,NA,"IN",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",0.312218926155722,0.527492071710852,"IN",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"671",NA,NA,"IN",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",0.836098205814962,0.80171243079078,"IN",2023-06-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"673",1.15530791344081,1.66466268920637,"KS",2023-04-30,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"674",0.978549914044996,1.42978518631868,"KS",2023-05-01,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"675",NA,NA,"KS",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",0.968386385433109,1.38673381202358,"KS",2023-05-04,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"678",NA,NA,"KS",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",1.03674249696175,1.47977667436768,"KS",2023-05-06,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"680",NA,NA,"KS",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",0.633639429730629,0.704483524225681,"KS",2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"682",0.0636251145330501,0.0874624689298389,"KS",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"683",0.0741013681803776,0.092446204519794,"KS",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"684",NA,NA,"KS",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",0.922501420269909,1.32315559298613,"KS",2023-05-16,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"690",NA,NA,"KS",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",NA,NA,"KS",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",0.749695808354922,1.08344316351905,"KS",2023-05-23,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"697",NA,NA,"KS",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",0.143931019502929,0.201842886046063,"KS",2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"699",NA,NA,"KS",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.742478524989344,1.07370315016227,"KS",2023-05-30,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"704",NA,NA,"KS",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",NA,NA,"KS",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",NA,NA,"KS",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",0.272784060047748,0.052387322279961,"KY",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"716",0.630167154658343,0.533982980863699,"KY",2023-05-01,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"717",0.66044094187704,0.0590531888277218,"KY",2023-05-02,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"718",NA,NA,"KY",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",0.58512638073664,0.524784510784744,"KY",2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"720",0.757204472181778,0.745482383517345,"KY",2023-05-05,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"721",NA,NA,"KY",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",0.516550949858128,0.512684583795343,"KY",2023-05-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"724",1.8871845380335,1.36617336826128,"KY",2023-05-09,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"725",0.0859730970595999,0.0957054217876624,"KY",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"726",0.867971919175008,1.30911206349515,"KY",2023-05-11,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"727",0.931044118717111,1.32458659573203,"KY",2023-05-12,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"728",NA,NA,"KY",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.865698881989502,1.28273738357963,"KY",2023-05-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"731",NA,NA,"KY",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",NA,NA,"KY",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",NA,NA,"KY",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",0.471440085305296,0.192429997959101,"KY",2023-05-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"738",0.649049948492467,1.0401586675671,"KY",2023-05-23,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"739",0.646702990375436,1.01621485277968,"KY",2023-05-24,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"740",NA,NA,"KY",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,"KY",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",NA,NA,"KY",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",NA,NA,"KY",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",NA,NA,"KY",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",NA,NA,"KY",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",0.316643378965889,0.557818132718477,"KY",2023-06-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"753",NA,NA,"KY",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",NA,NA,"KY",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
