...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X24A_95_CI,other_95_CI
82,NA,NA,AL,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.932621433559807,0.747311443082435,AL,2024-01-26,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
84,NA,NA,AL,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,1.82658839398434,0.494520374918865,AR,2023-12-18,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0
87,1.25891428371654,0.407909589220275,AR,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
88,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,2.22153503451591,0.478776615952851,AR,2023-12-21,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1
90,1.38992459034048,0.4528737044815355,AR,2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
91,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.741165146450437,0.3768498792737875,AR,2023-12-27,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
96,2.02984116186082,0.4292133171498715,AR,2023-12-28,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1
97,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.103799004433274,0.089071971261911,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,0.495866342409336,0.0810249266452715,AR,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
103,1.1081200452631501,0.3231613814489505,AR,2024-01-04,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
104,0.071260453541298,0.0665651978422165,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,1.12581057221844,0.772503682187335,AR,2024-01-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
110,0.119898615596645,0.0350092226355119,AR,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
111,0.970951559885355,0.412099797364683,AR,2024-01-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
112,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.0133794643575989,0.0134345981706981,AR,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.0107071381322996,0.00917109274451565,AR,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,NA,NA,AR,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.0260243991148842,0.00707273616875695,AR,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.19889989632331,0.265463292504719,AZ,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1
128,4.19811681736607,0.4059975876132265,AZ,2023-12-18,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
129,3.9006597838022,0.377827908417507,AZ,2023-12-19,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
130,0.934896073763742,0.342191612260654,AZ,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
131,1.80023974208826,0.393806127366253,AZ,2023-12-21,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1
132,0.951139967729143,0.3810461258448815,AZ,2023-12-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
133,1.24189043830573,0.351295201272069,AZ,2023-12-23,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
134,2.16932597668985,0.331286981016596,AZ,2023-12-24,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0
135,2.0513577733871,0.3469377437372635,AZ,2023-12-25,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1
136,3.75171093153621,0.314176148284033,AZ,2023-12-26,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0
137,1.98127450630272,0.325233658922937,AZ,2023-12-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
138,1.01528979700689,0.3102578121433215,AZ,2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1
139,0.762187402005898,0.340778100428646,AZ,2023-12-29,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,0.523114237324894,0.145041770402691,AZ,2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
141,1.02736210915808,0.184851205113649,AZ,2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0
142,2.76043451616249,0.3044699429336235,AZ,2024-01-01,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
143,2.82004589273193,0.301630323467109,AZ,2024-01-02,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
144,0.890639803462579,0.315064554482018,AZ,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
145,0.806483138420928,0.2361580251253545,AZ,2024-01-04,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
146,0.396629949550719,0.2344176655742825,AZ,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
147,0.993375092938486,0.1361470956175525,AZ,2024-01-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
148,1.22595024410551,0.0692345163321885,AZ,2024-01-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1
149,1.39762539225594,0.1707412646639205,AZ,2024-01-08,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
150,1.41950389134183,0.187447496423653,AZ,2024-01-09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
151,0.207888433574131,0.0503337693994645,AZ,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
152,1.84665035079684,0.325482212108229,AZ,2024-01-11,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
153,0.823042920240542,0.2176327753286005,AZ,2024-01-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
154,0.846103064125932,0.161004368854524,AZ,2024-01-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
155,2.11532569203685,0.246303548886593,AZ,2024-01-14,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1
156,2.84206557923486,0.1764026903112925,AZ,2024-01-15,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1
157,0.114706879467205,0.0251524844755952,AZ,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,1.43959871803887,0.179644350256424,AZ,2024-01-17,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
159,0.875523967999816,0.223797790025044,AZ,2024-01-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
160,0.247019545788243,0.0173708325880956,AZ,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
161,0.595895672895305,0.207036484282185,AZ,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
162,2.71782807246185,0.2058738739808425,AZ,2024-01-21,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
163,1.2171338823952,0.0597173231214935,AZ,2024-01-22,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1
164,0.891302679617589,0.075057325513261,AZ,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
165,2.7588213558971,0.349277413798861,AZ,2024-01-24,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1
166,0.0872569682332003,0.0079988619733327,AZ,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,1.16952714229976,0.454335013622908,AZ,2024-01-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
168,1.37890264526013,0.1327355590821055,AZ,2024-01-27,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0
169,0.70966998095492,0.260370582436578,CA,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
170,2.21760845565507,0.3159607213464405,CA,2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
171,1.77056423959868,0.318287179341266,CA,2023-12-19,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
172,1.9508958294454,0.3437876535181415,CA,2023-12-20,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0
173,6.34624624485256,0.3333676551228775,CA,2023-12-21,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
174,2.03120909056448,0.259498195309824,CA,2023-12-22,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0
175,0.592284626935639,0.274067939702416,CA,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
176,1.70359924872137,0.2289331098037745,CA,2023-12-24,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0
177,0.859149357540907,0.4090550889613295,CA,2023-12-25,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
178,1.88800216180875,0.282810856937037,CA,2023-12-26,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0
179,3.61764721298965,0.3841161610499135,CA,2023-12-27,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1
180,1.69502926822676,0.234872226029655,CA,2023-12-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
181,2.17881822261808,0.2243882190166845,CA,2023-12-29,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
182,1.28238909564549,0.340463283141528,CA,2023-12-30,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1
183,0.31854529426127,0.0709715624267995,CA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
184,0.362401630680693,0.233764338472442,CA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
185,1.48986222031331,0.2766071411053045,CA,2024-01-02,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
186,1.57501759630492,0.2470420188267025,CA,2024-01-03,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0
