"","es_score","brier_score","location","target_date","X21L_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X21L_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.312205193536412,0.168128715576525,"AK",2022-12-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"2",1.56528437361572,0.670600324891694,"AK",2022-12-26,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"3",6.48476686582862,1.18890542751818,"AK",2022-12-27,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1
"4",1.54911977426009,0.758431866205683,"AK",2022-12-28,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"5",0.773845395119392,0.569225270790819,"AK",2022-12-29,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"6",2.83229717862164,1.08851559519352,"AK",2022-12-30,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
"7",0.969561738898551,0.735906034751441,"AK",2022-12-31,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"8",0.785071754568024,0.759395792067904,"AK",2023-01-01,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"9",0.797454138992471,0.453627553627023,"AK",2023-01-02,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"10",1.47396948723559,0.508670893767713,"AK",2023-01-03,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
"11",1.19898977907666,0.40727586062778,"AK",2023-01-04,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"12",0.567089668579877,0.151975578338172,"AK",2023-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13",0.77284660355715,0.561787905419103,"AK",2023-01-06,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"14",0.519424907605688,0.65359286388658,"AK",2023-01-07,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"15",0.123307133000866,0.164617447356969,"AK",2023-01-08,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"16",0.790418651471569,0.596700084333434,"AK",2023-01-09,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"17",0.765698358583164,0.326925153279656,"AK",2023-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"18",1.1801865056994,0.569218479756868,"AK",2023-01-11,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"19",1.00993462206125,0.195066054649077,"AK",2023-01-12,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"20",0.679561265585876,0.46613895469061,"AK",2023-01-13,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"21",0.16791130147083,0.21670052506585,"AK",2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22",0.185712714687797,0.229229119733394,"AK",2023-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23",0.504352953585403,0.40607887073904,"AK",2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24",1.47656750532393,0.483455299278963,"AK",2023-01-17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
"25",1.43133563921283,0.475909344433166,"AK",2023-01-18,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"26",0.740227346412702,0.629498623720998,"AK",2023-01-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"27",1.49845382017697,0.411247865526367,"AK",2023-01-20,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1
"28",NA,NA,"AK",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.281291007073295,0.525483455653264,"AK",2023-01-22,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"30",0.71483839785778,0.373360305586735,"AK",2023-01-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"31",2.02238510646251,0.547470551253413,"AK",2023-01-24,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1
"32",1.88281231101569,0.712797220534138,"AK",2023-01-25,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
"33",3.28655111009482,0.461579692023328,"AK",2023-01-26,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1
"34",0.953540601650233,0.656900350212524,"AK",2023-01-27,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"35",0.389734969654121,0.503411710468836,"AK",2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"36",0.555193522050008,0.515225919294206,"AK",2023-01-29,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"37",1.65106325277914,0.563223204894802,"AK",2023-01-30,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
"38",0.730167991973967,0.496650599554425,"AK",2023-01-31,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"39",0.611486277333673,0.396126874896676,"AK",2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"40",1.20027048014334,0.466657149316948,"AK",2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"41",0.892459668477497,0.70033106816196,"AK",2023-02-03,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
"42",1.30377332976039,0.553613063562598,"AK",2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43",NA,NA,"AL",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.964008717999287,0.555393950472389,"AL",2022-12-26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"45",1.05386744008283,0.43393882065812,"AL",2022-12-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"46",1.79744237905129,0.726878103788451,"AL",2022-12-28,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1
"47",1.99112552480307,0.594412586740181,"AL",2022-12-29,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0
"48",1.85469740275665,0.787993675135793,"AL",2022-12-30,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
"49",NA,NA,"AL",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1.30204552727679,0.455847247075941,"AL",2023-01-02,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"52",1.96478544791852,0.479821364965001,"AL",2023-01-03,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"53",2.04897443987205,0.709023830951188,"AL",2023-01-04,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"54",1.31180239389204,0.48726196931249,"AL",2023-01-05,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
"55",1.58996245983872,0.778910986835238,"AL",2023-01-06,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"56",2.11831020458563,0.885507205285492,"AL",2023-01-07,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
"57",1.46336301593377,1.35444752131061,"AL",2023-01-08,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1
"58",0.914817440551022,0.589468804489489,"AL",2023-01-09,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"59",0.864915477194084,0.471806921678184,"AL",2023-01-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"60",0.40358667910759,0.596184975339591,"AL",2023-01-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"61",0.931371046979888,0.842169567968722,"AL",2023-01-12,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"62",NA,NA,"AL",2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",1.48293685655819,0.528967422828027,"AL",2023-01-18,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1
"68",0.243710673535008,0.353967819267396,"AL",2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69",0.260660659476637,0.37993122604108,"AL",2023-01-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"70",NA,NA,"AL",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.333322259345602,0.46765322322655,"AL",2023-01-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"73",0.332147062020467,0.50005696083189,"AL",2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"74",0.351398128991034,0.483044283477605,"AL",2023-01-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"75",0.982630516649301,0.914542186131976,"AL",2023-01-26,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"76",0.491691527274291,0.492726900092518,"AL",2023-01-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"77",1.01215756792685,1.42154503342246,"AL",2023-01-28,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
"78",NA,NA,"AL",2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",1.04039631101807,0.328052130212411,"AL",2023-01-30,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"80",0.205394961241236,0.30107607860833,"AL",2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",NA,NA,"AL",2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",0.875672745698213,0.701745395446096,"AL",2023-02-02,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"83",NA,NA,"AL",2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",0.140300591883301,0.207935000997287,"AL",2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"85",0.719423873589541,0.438783715367923,"AR",2022-12-25,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"86",3.06983659541976,0.227007173063077,"AR",2022-12-26,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0
"87",1.06266060151281,0.624571514185036,"AR",2022-12-27,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"88",0.949062275122514,0.562520637212186,"AR",2022-12-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"89",5.99470991506198,0.826271624953036,"AR",2022-12-29,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
"90",1.66938270675864,0.419443309600832,"AR",2022-12-30,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
"91",0.794398317035897,0.61051876834494,"AR",2022-12-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"92",0.0757627721214117,0.0962702600889141,"AR",2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93",0.958342468023676,0.252635560995696,"AR",2023-01-02,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"94",2.27227272812204,0.484994288811074,"AR",2023-01-03,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"95",3.09534183313265,0.430015885750689,"AR",2023-01-04,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
"96",3.61659905141258,0.677546826777658,"AR",2023-01-05,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
"97",1.44165578067052,0.59786065427267,"AR",2023-01-06,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"98",0.70676624508528,0.360195983021054,"AR",2023-01-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"99",0.956198144951447,0.10188649189466,"AR",2023-01-08,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"100",3.22093992576184,0.671300315037082,"AR",2023-01-09,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
"101",2.10068769849408,0.448433989993719,"AR",2023-01-10,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1
"102",2.06401621905939,0.478922423151709,"AR",2023-01-11,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0
"103",2.14592529306638,0.589063031207646,"AR",2023-01-12,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
"104",1.5923828040622,0.547199816565987,"AR",2023-01-13,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1
"105",1.35084810575958,1.02196440518079,"AR",2023-01-14,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1
"106",1.39248953275486,1.30302505764603,"AR",2023-01-15,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
"107",2.53220928848988,0.916742808611127,"AR",2023-01-16,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
"108",1.5290178816598,0.483247682925299,"AR",2023-01-17,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0
"109",1.44677497134866,0.556495402612049,"AR",2023-01-18,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"110",0.794799637567187,0.542309548673875,"AR",2023-01-19,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"111",1.63260462225537,0.62419869599529,"AR",2023-01-20,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1
"112",0.582308798147184,0.920458573820591,"AR",2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"113",0.300901129148671,0.449516462633665,"AR",2023-01-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"114",4.18782926478326,0.481804069883659,"AR",2023-01-23,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1
"115",1.31279695979593,0.541754597757566,"AR",2023-01-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"116",1.31699619477556,0.590075517350712,"AR",2023-01-25,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"117",2.26882815007928,0.482979351408479,"AR",2023-01-26,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1
"118",0.965890139044089,0.440070485596786,"AR",2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"119",0.315907817397893,0.356479398493285,"AR",2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
