"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","other_95_CI"
"1",NA,NA,"AK",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",NA,NA,"AK",2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",NA,NA,"AK",2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,"AK",2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",NA,NA,"AK",2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.152649801675738,0.283818643277163,"AK",2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7",NA,NA,"AK",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,"AK",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.141739822865687,0.242265488107054,"AK",2022-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10",0.127733409320229,0.230661466994322,"AK",2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11",NA,NA,"AK",2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.117232406932363,0.210938375880433,"AK",2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13",1.35986965810333,1.20858208501141,"AK",2022-12-16,0,1,1,0,1,1,1,0,1,1,0,1,1,1
"14",NA,NA,"AK",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",NA,NA,"AK",2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",0.820457893140036,1.09118525607821,"AK",2022-12-19,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"17",NA,NA,"AK",2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.874815341017369,1.13055261621253,"AK",2022-12-21,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"19",NA,NA,"AK",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",NA,NA,"AK",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.128871639105743,0.221277557212408,"AK",2022-12-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"26",1.01832978988684,1.40499122288105,"AK",2022-12-29,1,1,1,1,1,1,0,1,1,1,1,1,0,0
"27",0.914024610014285,1.25200439228612,"AK",2022-12-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"28",NA,NA,"AK",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",0.324649917961018,0.53206784772811,"AK",2023-01-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"32",0.603278988935225,0.372668807732007,"AK",2023-01-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"33",0.253151015758321,0.405012672005954,"AK",2023-01-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"34",0.275081465886458,0.439995704347627,"AK",2023-01-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"35",NA,NA,"AK",2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.360843774515867,0.455716957319434,"AK",2023-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"38",0.498817151430108,0.541183366628541,"AK",2023-01-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"39",0.402805074833119,0.649744696584344,"AK",2023-01-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"40",0.427483766178247,0.697257895939541,"AK",2023-01-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"41",NA,NA,"AK",2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.777971005409467,0.511589940142389,"AL",2022-12-04,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"44",1.01160984203012,0.558960158354184,"AL",2022-12-05,1,0,1,1,1,1,1,1,0,1,0,0,1,1
"45",1.11834822475406,0.683143063461263,"AL",2022-12-06,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"46",0.305823281005205,0.456673981378644,"AL",2022-12-07,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"47",1.18929400781921,0.581683008540126,"AL",2022-12-08,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"48",0.948790635723328,0.502259172518461,"AL",2022-12-09,1,1,1,1,1,0,1,1,0,1,0,1,0,1
"49",0.833579761939022,0.302741506167951,"AL",2022-12-10,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"50",1.61623266257721,1.00918543789645,"AL",2022-12-11,0,1,0,0,1,1,1,0,1,0,0,1,1,1
"51",1.39099575616423,0.84004178310494,"AL",2022-12-12,1,1,0,0,0,1,1,1,1,0,0,0,1,1
"52",0.0835590062238596,0.154925580945294,"AL",2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",1.06761414945409,0.631952372573971,"AL",2022-12-14,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"54",1.46800133294605,0.568811311832,"AL",2022-12-15,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"55",0.868698508636352,0.586260894686924,"AL",2022-12-16,1,1,1,1,1,1,0,1,0,0,0,1,1,0
"56",0.23771225427069,0.127442964818773,"AL",2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57",0.22925909013143,0.122701534321923,"AL",2022-12-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"58",0.439763768829662,0.395691427644984,"AL",2022-12-19,1,1,1,1,1,1,1,1,0,0,0,1,0,0
"59",1.52739328959066,0.460357524844908,"AL",2022-12-20,0,1,0,1,1,1,1,0,0,0,0,1,1,1
"60",2.61903783852144,0.871366495756677,"AL",2022-12-21,1,1,1,0,1,0,0,1,1,0,0,1,0,0
"61",NA,NA,"AL",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",0.0649137317815358,0.113255703520431,"AL",2022-12-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"64",NA,NA,"AL",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",1.36392805472922,0.561507798342165,"AL",2022-12-26,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"66",1.22516458188761,0.442634275550632,"AL",2022-12-27,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"67",2.35896996833059,0.736805420151391,"AL",2022-12-28,1,0,1,0,0,1,1,1,1,1,1,0,0,1
"68",2.4648112445657,0.600943148784049,"AL",2022-12-29,1,1,1,1,0,1,0,1,0,0,1,0,1,0
"69",1.92770859180829,0.773489810236397,"AL",2022-12-30,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"70",NA,NA,"AL",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1.88035934824222,0.47692077406375,"AL",2023-01-02,1,1,1,1,1,1,1,1,0,0,0,0,0,1
"73",2.82676836480403,0.537583393004766,"AL",2023-01-03,1,0,1,1,1,0,0,1,0,1,0,1,0,0
"74",1.97595075200932,0.6849012384247,"AL",2023-01-04,1,1,1,0,0,1,1,1,0,1,0,0,0,1
"75",0.816632969342241,0.454700852261138,"AL",2023-01-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"76",1.80621624688565,0.83592194623269,"AL",2023-01-06,1,1,0,1,1,1,1,1,1,0,1,0,0,1
"77",2.72214654158526,0.907228656558045,"AL",2023-01-07,1,0,1,0,1,1,0,1,0,1,0,1,1,0
"78",1.57729689169128,1.39876147020252,"AL",2023-01-08,1,0,1,0,1,1,0,1,0,1,0,1,1,0
"79",1.38806269131894,0.628908153409547,"AL",2023-01-09,1,0,1,1,1,1,0,1,0,1,0,1,0,0
"80",1.35822390085582,0.536232804580852,"AL",2023-01-10,1,0,1,1,1,1,1,1,0,1,0,1,0,1
"81",0.264719833808239,0.508628654030729,"AL",2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82",0.949490739359328,0.813572672923491,"AL",2023-01-12,1,1,1,1,1,1,0,1,1,1,1,1,0,0
"83",NA,NA,"AL",2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.256269732900234,0.524813978651207,"AR",2022-12-04,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"86",1.81091186374438,0.635292895289326,"AR",2022-12-05,1,1,0,1,1,1,1,0,0,0,0,1,1,0
"87",4.10184603557935,0.727448682350115,"AR",2022-12-06,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"88",1.28184988939226,0.546808513198972,"AR",2022-12-07,1,1,1,1,1,1,1,0,0,0,0,1,0,1
"89",2.86259294973246,0.702487891994134,"AR",2022-12-08,1,1,0,0,1,1,1,0,0,0,0,1,0,1
"90",1.74042124418449,0.553729318082617,"AR",2022-12-09,1,1,0,1,1,1,1,1,1,0,0,1,0,1
"91",0.544127959257817,0.502212902248493,"AR",2022-12-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"92",0.819360738408337,0.542862960985096,"AR",2022-12-11,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"93",4.38381462678765,0.657137661184262,"AR",2022-12-12,1,1,0,0,1,1,1,1,0,0,0,1,0,1
"94",1.36753835573709,0.572102634338029,"AR",2022-12-13,1,1,0,1,1,1,1,0,0,0,0,1,0,1
"95",2.67615504292038,0.587698757872586,"AR",2022-12-14,1,1,0,1,1,1,1,1,0,0,0,1,0,1
"96",1.80594601812179,0.39398998546508,"AR",2022-12-15,1,1,1,0,1,1,1,1,0,0,0,1,0,1
"97",3.07206076188652,0.860002981693442,"AR",2022-12-16,1,0,0,0,1,1,0,1,0,0,0,1,1,0
"98",0.829384660123441,0.535940984031999,"AR",2022-12-17,1,1,1,1,0,1,1,1,0,1,0,0,1,1
"99",0.749598059643079,0.529974723400577,"AR",2022-12-18,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"100",1.81057996078095,0.475191048907354,"AR",2022-12-19,1,1,1,1,1,1,1,1,0,0,0,1,0,1
"101",3.00605747298451,0.646685168484283,"AR",2022-12-20,1,0,0,1,1,0,0,1,0,0,0,1,0,0
"102",2.16806969356549,0.494301728420065,"AR",2022-12-21,1,1,1,1,1,0,0,1,0,0,0,1,0,0
"103",1.50242610266827,0.590924635772869,"AR",2022-12-22,1,0,1,1,1,1,1,1,0,1,0,1,0,1
