...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
102,1.17587513165123,0.2865019393151215,AR,2022-12-28,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
103,6.23571061297428,0.4115484570532815,AR,2022-12-29,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1
104,1.32223090462707,0.2068433224701565,AR,2022-12-30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
105,0.917757586858406,0.3110106842550075,AR,2022-12-31,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
106,0.111816562958759,0.081742642300273,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
107,1.46429418522702,0.1561766865972575,AR,2023-01-02,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1
108,3.32728077640871,0.257286398685393,AR,2023-01-03,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1
109,5.74093776811619,0.23502298077974,AR,2023-01-04,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
110,3.98068982690805,0.343707926873095,AR,2023-01-05,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
111,1.84800075223687,0.319287959237887,AR,2023-01-06,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
112,1.1501169772626,0.225689843070867,AR,2023-01-07,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
113,1.52024823829056,0.1239309332177295,AR,2023-01-08,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1
114,2.72601760364395,0.3223076473259495,AR,2023-01-09,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
115,5.53066099331534,0.259386939103749,AR,2023-01-10,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
116,4.58925109989091,0.272824291630877,AR,2023-01-11,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0
117,3.95563509003593,0.3252581353023035,AR,2023-01-12,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0
118,2.34125936462335,0.315165601124088,AR,2023-01-13,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1
119,1.44160441714484,0.52560863194462,AR,2023-01-14,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1
120,1.06830565073006,0.4988149406199095,AR,2023-01-15,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
121,1.74574732827115,0.3815442686171585,AR,2023-01-16,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
122,4.31613602931513,0.2947375589946715,AR,2023-01-17,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1
123,2.98712364786337,0.337486345983529,AR,2023-01-18,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
124,1.77860357520779,0.3192091027960465,AR,2023-01-19,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
125,2.81652452196356,0.439992401573303,AR,2023-01-20,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1
126,0.263663049025552,0.1906215786529335,AR,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
127,2.94762746287435,0.2144639803903235,AZ,2022-12-11,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1
128,4.42732817654518,0.2908739772163855,AZ,2022-12-12,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
129,4.65060188901747,0.277856716773833,AZ,2022-12-13,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
130,2.04709827667641,0.2379334440974025,AZ,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
131,2.85283052908711,0.261939415195507,AZ,2022-12-15,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
132,1.88736744602669,0.235107649903242,AZ,2022-12-16,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
133,2.32121616400034,0.301099818650504,AZ,2022-12-17,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
134,1.53246726299952,0.2160380858466795,AZ,2022-12-18,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
135,4.33651051689329,0.2442258873687575,AZ,2022-12-19,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
136,5.13159531892311,0.2984433328957605,AZ,2022-12-20,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
137,4.44971601983407,0.288763848433064,AZ,2022-12-21,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
138,1.75151300010553,0.199105213933953,AZ,2022-12-22,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
139,1.51246210032603,0.242521968099693,AZ,2022-12-23,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1
140,0.718071691957925,0.23295824945958651,AZ,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
141,0.0604913021260312,0.0405870359008799,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,2.09941595135658,0.240826636889333,AZ,2022-12-26,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
143,3.20862459130524,0.20309158089697,AZ,2022-12-27,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
144,3.57295353951339,0.298264323910319,AZ,2022-12-28,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
145,3.35816490616068,0.2986383157244715,AZ,2022-12-29,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1
146,2.52485039675732,0.2710811280522435,AZ,2022-12-30,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
147,0.833234232254796,0.2362029312826045,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
148,0.68947997874325,0.0392615914273132,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,5.31605993218697,0.278701019279575,AZ,2023-01-02,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
150,2.90562650501519,0.2510108157140945,AZ,2023-01-03,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
151,1.87112766035962,0.2406089607790315,AZ,2023-01-04,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
152,1.75657474329155,0.2411175417716405,AZ,2023-01-05,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
153,2.52885359110477,0.196182722883409,AZ,2023-01-06,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
154,0.757054344815123,0.1611551520873045,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
155,1.36660951799837,0.2609621277580115,AZ,2023-01-08,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
156,7.48751785295202,0.319881129267632,AZ,2023-01-09,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
157,1.46486759099886,0.2137976054715715,AZ,2023-01-10,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1
158,2.53721033487923,0.3006179981694885,AZ,2023-01-11,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
159,2.3184813083549,0.3454764117685585,AZ,2023-01-12,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
160,1.89164508745797,0.3739661107533915,AZ,2023-01-13,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
161,1.74213693268464,0.3618995374457595,AZ,2023-01-14,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
162,3.80557967169239,0.354406278887762,AZ,2023-01-15,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
163,4.28579491968603,0.33110977938971,AZ,2023-01-16,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
164,1.97884851646255,0.2748291617783965,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
165,1.91834160263929,0.3435638188882835,AZ,2023-01-18,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
166,5.23583086582137,0.3720660992653945,AZ,2023-01-19,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
167,2.43331324425604,0.282725089319809,AZ,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
168,1.11105686134368,0.2913186175243535,AZ,2023-01-21,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
169,14.8406108763095,0.243323134862872,CA,2022-12-11,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
170,7.53147355417744,0.227790350673353,CA,2022-12-12,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
171,11.9819012842656,0.244481627957436,CA,2022-12-13,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
172,22.2230098739982,0.2819545288935745,CA,2022-12-14,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
173,9.63123566085078,0.224324351369899,CA,2022-12-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
174,7.62124110239757,0.2341341972935925,CA,2022-12-16,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0
175,13.539069902329,0.25550931929115,CA,2022-12-17,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1
176,10.0601038018883,0.1976398123366685,CA,2022-12-18,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0
177,11.7483058901424,0.22134495785027,CA,2022-12-19,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
178,8.21149639671738,0.1755008341042005,CA,2022-12-20,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
179,12.4664146741532,0.2223587623141745,CA,2022-12-21,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
180,32.1175167991549,0.2478592126177695,CA,2022-12-22,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
181,30.0661646763558,0.2177571869288365,CA,2022-12-23,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
182,10.3483821076816,0.241861420932427,CA,2022-12-24,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
183,0.299176920325294,0.0327137282487471,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
184,17.3631465366489,0.232535422094327,CA,2022-12-26,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
185,26.325619385756,0.228175108169956,CA,2022-12-27,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
186,18.8414967784979,0.2179097324871595,CA,2022-12-28,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
187,18.4208159903553,0.2327336835462825,CA,2022-12-29,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
188,32.7009063402488,0.2602400735898655,CA,2022-12-30,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
189,12.322889606585,0.278653919197792,CA,2022-12-31,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
190,0.99063621539528,0.194765235259123,CA,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
191,25.1269396240946,0.2304987523521675,CA,2023-01-02,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
192,30.7348504145576,0.3055516347233195,CA,2023-01-03,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
193,11.4230505034513,0.265361763009146,CA,2023-01-04,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
194,10.7824578397905,0.2650568418627545,CA,2023-01-05,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
195,16.93631518145,0.2873872974878625,CA,2023-01-06,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
196,9.99946050302185,0.265396862416105,CA,2023-01-07,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
197,10.3754945489985,0.270067341136188,CA,2023-01-08,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
198,12.9060008109477,0.2503993496254835,CA,2023-01-09,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
199,20.9589518685999,0.309443576879786,CA,2023-01-10,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
200,25.210790778163,0.3269069523055785,CA,2023-01-11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
201,14.5141874076729,0.285724943744948,CA,2023-01-12,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1
202,13.2882703254013,0.30908658121324,CA,2023-01-13,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
203,9.17555145350698,0.294064670399107,CA,2023-01-14,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
204,13.4488104859458,0.3327064097164685,CA,2023-01-15,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
205,12.9580696930963,0.3186842225503145,CA,2023-01-16,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
206,14.3832845101458,0.3195280098638495,CA,2023-01-17,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
207,8.06754079588092,0.2943520593730395,CA,2023-01-18,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
208,5.01402260452532,0.3464656242765305,CA,2023-01-19,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
209,7.88086777207115,0.3152213050376255,CA,2023-01-20,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
