...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
28,NA,NA,AK,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1.78232347391446,0.307472913873811,AK,2022-10-10,1,0,0,0,1,1,1,0,0,0,1,1
31,0.00542694554155863,0.0060556369453858,AK,2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1
32,NA,NA,AK,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.0481178769605753,0.01840236305142555,AK,2022-10-18,1,1,1,1,1,1,1,1,0,1,0,1
39,0.0163594244700616,0.0215551862169869,AK,2022-10-19,1,1,1,1,1,1,1,1,0,1,0,1
40,NA,NA,AK,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.335253060319984,0.1624304026155585,AL,2022-09-11,1,1,1,1,1,1,1,0,0,1,1,1
44,0.670772588184216,0.1780567857485975,AL,2022-09-12,1,1,1,1,1,1,1,1,1,1,1,1
45,0.499064049365073,0.086102321718582,AL,2022-09-13,1,1,1,1,1,1,1,0,0,1,1,1
46,0.754470778451666,0.197793703111822,AL,2022-09-14,1,1,1,1,1,1,1,0,0,1,1,1
47,0.731882522288793,0.0219536040818505,AL,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,1
48,0.410218834938985,0.1980817505598895,AL,2022-09-16,1,1,1,1,1,1,1,1,1,1,1,1
49,0.409293518955593,0.1982192945710865,AL,2022-09-17,1,1,1,1,1,1,1,1,1,1,1,1
50,0.0323182871042969,0.0214212768787998,AL,2022-09-18,1,1,1,1,1,1,1,1,1,1,1,1
51,0.588414521289889,0.25754925819636,AL,2022-09-19,1,1,1,1,1,1,1,0,0,1,1,1
52,0.305919141751696,0.02113366582952135,AL,2022-09-20,1,1,1,1,1,1,1,1,1,1,1,1
53,0.310970530743979,0.1225585335719965,AL,2022-09-21,1,1,1,1,1,1,1,0,0,1,1,1
54,0.36457182368853,0.1632435322845105,AL,2022-09-22,1,1,1,1,1,1,1,1,0,1,0,1
55,1.84388310790437,0.2879772223675215,AL,2022-09-23,1,0,0,1,1,1,1,0,0,1,1,1
56,0.195434084375854,0.02077405906217355,AL,2022-09-24,1,1,1,1,1,1,1,0,0,1,1,1
57,0.448756677772281,0.1991130239517585,AL,2022-09-25,1,1,1,1,1,1,1,0,0,1,1,1
58,0.450979328449384,0.199194608305892,AL,2022-09-26,1,1,1,1,1,1,1,1,1,1,1,1
59,0.583115032330446,0.258769901399303,AL,2022-09-27,1,1,1,1,1,1,1,0,0,1,1,1
60,0.443299400007734,0.0208352071295542,AL,2022-09-28,1,1,1,1,1,1,1,1,1,1,1,1
61,0.587807689185112,0.258887450942267,AL,2022-09-29,1,1,1,1,1,1,1,1,1,1,1,1
62,0.113906129527259,0.0211035447856096,AL,2022-09-30,1,1,1,1,1,1,1,0,0,1,1,1
63,1.33933141629387,0.3064411423519575,AL,2022-10-01,1,0,0,1,1,1,1,0,0,1,1,1
64,0.219468547024778,0.0215984472807915,AL,2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
65,0.0343479946831984,0.02195358150229505,AL,2022-10-03,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.120927710752677,0.0229396498843781,AL,2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
68,NA,NA,AL,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.135497654095596,0.0253603847498144,AL,2022-10-08,1,1,1,1,1,1,1,1,1,1,1,1
71,0.275678342224554,0.0265073012647342,AL,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
72,0.159374614160028,0.02787255491806195,AL,2022-10-10,1,1,1,1,1,1,1,1,0,1,0,1
73,0.330446213083271,0.02949225891700485,AL,2022-10-11,1,1,1,1,1,1,1,1,0,0,1,1
74,1.55992042320549,0.3802103437622965,AL,2022-10-12,1,1,0,1,0,1,1,0,0,1,0,1
75,0.526371555044525,0.1690427765007345,AL,2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1
76,0.534383058889764,0.0363258268262891,AL,2022-10-14,1,1,1,1,1,1,1,1,1,1,1,1
77,0.0666388884882319,0.0394436654389727,AL,2022-10-15,1,1,1,1,1,1,1,0,0,1,1,1
78,0.94216407400814,0.1929915364997215,AL,2022-10-16,1,1,1,0,1,1,1,1,0,0,1,1
79,0.931130919832304,0.4165724300481175,AL,2022-10-17,1,1,1,0,1,1,1,1,1,0,0,1
80,0.0904014239893989,0.052280939445598,AL,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
81,0.296517449686969,0.057998543290241,AL,2022-10-19,1,1,1,1,1,1,1,1,0,1,0,1
82,0.110980508199194,0.0645896066663135,AL,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1
83,0.130983696361236,0.072153364297297,AL,2022-10-21,1,1,1,1,1,1,1,1,0,1,0,1
84,0.135084378292063,0.0807907664360375,AL,2022-10-22,1,1,1,1,1,1,1,0,0,1,1,1
85,0.452970908044696,0.064379598622235,AR,2022-09-11,1,1,1,1,1,1,1,0,0,1,1,1
86,3.06529524469357,0.155393306372403,AR,2022-09-12,1,0,0,1,1,1,1,0,0,1,1,1
87,1.01066517748551,0.1047758526579995,AR,2022-09-13,1,1,1,1,1,0,1,0,1,1,1,0
88,1.93615864150612,0.0512237398953185,AR,2022-09-14,1,0,1,1,1,0,1,0,1,1,1,0
89,1.07307767966357,0.141732926742672,AR,2022-09-15,1,1,1,1,1,1,1,0,0,1,0,1
90,1.07038862201675,0.1342107552266695,AR,2022-09-16,1,1,1,1,1,0,1,1,0,1,1,0
91,1.0947920823493,0.305957846643481,AR,2022-09-17,0,1,1,1,1,1,0,1,0,1,1,1
92,1.00035820078675,0.184378395765527,AR,2022-09-18,1,0,1,1,1,1,1,0,0,1,1,1
93,1.46212066017534,0.1183035961932875,AR,2022-09-19,1,1,1,0,1,0,1,1,0,0,1,0
94,0.587959119476306,0.080427681938324,AR,2022-09-20,1,1,1,1,1,1,1,0,0,1,0,1
95,1.80632103992204,0.1196400122472765,AR,2022-09-21,0,1,1,1,1,1,0,0,0,1,0,1
96,0.485960175309351,0.0650907763038275,AR,2022-09-22,1,1,1,1,1,1,1,1,0,1,0,1
97,0.617422536900197,0.2049950142002915,AR,2022-09-23,1,1,1,1,1,1,1,0,0,1,1,1
98,0.0149093464554129,0.01470553426467145,AR,2022-09-24,1,1,1,1,1,1,1,1,1,1,1,1
99,0.0497526552902075,0.0150448136519194,AR,2022-09-25,1,1,1,1,1,1,1,1,1,1,1,1
100,1.4224013916867,0.066156170667748,AR,2022-09-26,0,0,1,1,1,1,0,0,0,1,0,1
101,0.465677197574511,0.069692410246592,AR,2022-09-27,1,1,1,1,1,1,1,0,0,1,1,1
102,0.586069362344263,0.09539319905439,AR,2022-09-28,1,1,1,1,1,1,1,0,1,1,0,1
103,1.19419172676585,0.017013170399895,AR,2022-09-29,1,1,0,1,1,1,1,1,0,0,0,1
104,1.26628553572234,0.2301507404876095,AR,2022-09-30,1,0,0,1,1,1,1,0,0,1,0,1
105,0.0624574158295252,0.018526160914791,AR,2022-10-01,1,1,1,1,1,1,1,1,1,1,1,1
106,0.299849224376556,0.0194688020733811,AR,2022-10-02,1,1,1,1,1,1,1,1,0,1,0,1
107,1.46063837143595,0.1770872891544965,AR,2022-10-03,1,0,1,1,1,1,1,0,0,1,0,1
108,0.80064785114046,0.1879262335563635,AR,2022-10-04,1,1,1,1,1,1,1,1,0,1,0,1
109,2.47434559011214,0.02329454778643165,AR,2022-10-05,1,0,0,1,1,1,1,0,0,1,0,1
110,0.366778514793058,0.0249868217801896,AR,2022-10-06,1,1,1,1,1,1,1,1,0,1,0,1
111,1.79257799664466,0.192709393683055,AR,2022-10-07,1,1,1,1,1,0,1,0,0,0,0,0
112,0.466187273717914,0.1457417891978695,AR,2022-10-08,1,1,1,1,1,1,1,0,0,1,0,1
113,0.186418324438823,0.0317280404481549,AR,2022-10-09,1,1,1,1,1,1,1,0,0,1,1,1
114,0.671175513064928,0.03463780984815365,AR,2022-10-10,1,1,1,1,1,1,1,1,0,1,0,1
115,1.09742193665613,0.1128961384807125,AR,2022-10-11,1,1,1,1,1,1,1,1,0,1,0,1
116,0.526641224753207,0.174727391565792,AR,2022-10-12,1,1,1,1,1,1,1,0,0,1,0,1
117,0.519595460462812,0.1550882685315605,AR,2022-10-13,1,1,1,1,1,1,1,0,0,1,0,1
118,0.598292935478643,0.2118186119015655,AR,2022-10-14,1,1,1,1,1,1,1,0,1,1,0,1
119,0.685782242976896,0.267210895091446,AR,2022-10-15,1,0,1,1,1,1,1,0,0,1,0,1
120,0.611770975570187,0.217239441263483,AR,2022-10-16,1,1,1,1,1,1,1,0,0,1,0,1
121,1.02769337651082,0.240730830609739,AR,2022-10-17,1,0,1,1,1,1,1,0,0,1,0,1
122,1.63578343681848,0.135407141534713,AR,2022-10-18,1,1,1,0,1,1,1,1,0,0,0,1
123,0.803871828235486,0.376021455736958,AR,2022-10-19,1,0,1,1,1,1,1,0,1,1,0,1
124,0.683307142308243,0.233945845734162,AR,2022-10-20,1,1,1,1,1,1,1,1,0,1,0,1
125,1.53656948348066,0.522865007341245,AR,2022-10-21,0,1,0,0,1,1,0,1,1,0,0,1
126,0.532686637008445,0.108345969670686,AR,2022-10-22,1,1,1,1,1,1,1,1,0,1,0,1
127,0.361934632580863,0.058744474320584,AZ,2022-09-11,1,1,1,1,1,1,1,0,0,1,1,1
128,1.91577434310391,0.1045828451237335,AZ,2022-09-12,1,1,1,0,1,1,1,0,0,0,1,1
129,0.882948482715157,0.1094023768633645,AZ,2022-09-13,1,1,1,1,0,1,1,1,0,1,0,1
130,3.20789486094157,0.208885110842413,AZ,2022-09-14,1,0,0,1,1,1,1,0,0,1,1,1
131,0.958423018685222,0.1204159922834805,AZ,2022-09-15,1,0,1,1,1,1,1,0,0,0,1,1
132,0.589417529809404,0.00445010554955025,AZ,2022-09-16,1,1,1,1,1,1,1,0,0,1,1,1
133,0.868384244395518,0.123107593045876,AZ,2022-09-17,1,1,1,1,0,1,1,1,0,1,0,1
134,0.757853629606464,0.086879776977285,AZ,2022-09-18,1,1,1,1,0,1,1,1,0,1,0,1
135,2.81981023566695,0.1305299175926105,AZ,2022-09-19,1,0,0,1,1,1,1,0,0,0,0,1
136,0.749152068690367,0.0646390124961405,AZ,2022-09-20,1,1,1,1,1,1,1,0,0,1,0,1
137,3.19961896658962,0.204462038599812,AZ,2022-09-21,1,0,0,0,1,1,1,0,0,0,1,1
138,0.951232940939628,0.106180861871344,AZ,2022-09-22,1,1,1,1,1,1,1,1,0,1,0,1
139,1.19191262488681,0.00502527625872215,AZ,2022-09-23,1,1,0,1,1,1,1,0,0,1,0,1
140,0.215179272854057,0.0052545869675834,AZ,2022-09-24,1,1,1,1,1,1,1,1,1,1,1,1
141,0.964419567440188,0.096849344619343,AZ,2022-09-25,1,0,1,1,1,1,1,1,1,1,1,1
142,1.46308185029129,0.0826541835468715,AZ,2022-09-26,1,1,1,1,1,0,1,0,0,1,0,0
143,2.25361903871377,0.1046880035126155,AZ,2022-09-27,1,1,1,0,1,1,1,0,1,0,0,1
144,1.29327421024506,0.115579325858993,AZ,2022-09-28,1,1,1,0,1,1,1,0,0,0,1,1
145,1.41557521206061,0.154040820621399,AZ,2022-09-29,0,1,1,0,1,1,0,0,0,0,1,1
146,0.754950704030008,0.00818844406122085,AZ,2022-09-30,1,1,1,1,1,1,1,1,0,1,0,1
147,0.766956717176108,0.069771027756109,AZ,2022-10-01,1,1,1,1,1,1,1,0,1,1,0,1
148,2.87976378647432,0.2853895997702555,AZ,2022-10-02,1,0,0,1,0,1,1,0,0,0,0,1
149,2.90694614329666,0.1737014905603285,AZ,2022-10-03,1,0,0,0,1,1,1,0,0,0,0,1
150,2.04828472885714,0.185793959505668,AZ,2022-10-04,1,0,1,1,1,1,1,0,0,1,0,1
151,1.89563148367648,0.08655801053833,AZ,2022-10-05,1,0,1,1,0,1,1,0,0,1,0,1
152,1.53815586253686,0.1191671549164315,AZ,2022-10-06,1,0,1,1,0,1,1,0,0,0,0,1
153,1.38627757902972,0.136880366520493,AZ,2022-10-07,1,0,1,1,1,1,1,0,0,0,1,1
154,2.15852355449827,0.324454446427597,AZ,2022-10-08,1,0,0,1,1,1,1,0,0,1,0,1
155,0.386460325259158,0.1237052780882325,AZ,2022-10-09,1,1,1,1,1,1,1,0,1,1,0,1
156,2.4572008927309,0.1540602711780885,AZ,2022-10-10,1,1,1,1,1,0,1,0,1,1,0,0
157,2.17396288495783,0.082305863876723,AZ,2022-10-11,1,1,0,1,0,1,1,1,0,1,0,1
158,0.997416198039245,0.1832375498747195,AZ,2022-10-12,1,1,1,0,1,1,1,1,0,1,0,1
159,1.21962512902271,0.2104511606002695,AZ,2022-10-13,1,1,1,1,1,1,1,0,0,0,0,1
160,1.07355077705701,0.1739712501639265,AZ,2022-10-14,1,1,1,1,1,1,1,0,1,1,0,1
161,1.2263289809689,0.1122416752521685,AZ,2022-10-15,1,1,0,1,1,1,1,1,1,1,1,1
162,0.873057584810517,0.1564464402929335,AZ,2022-10-16,1,1,1,1,1,1,1,1,0,0,1,1
163,8.00859431284909,0.14063698433049,AZ,2022-10-17,1,1,0,1,0,1,1,0,0,0,0,1
164,1.68902899680166,0.2146688351609505,AZ,2022-10-18,1,1,1,1,1,1,1,0,0,1,1,1
165,1.9018178389664,0.259544319220519,AZ,2022-10-19,1,1,1,1,1,0,1,0,0,0,0,0
166,1.38601952736979,0.241093208133963,AZ,2022-10-20,1,1,1,1,1,1,1,0,0,0,0,1
167,2.53048761238804,0.178177794294432,AZ,2022-10-21,1,1,0,1,0,1,1,0,0,1,0,1
168,0.252871706216603,0.261539851705407,AZ,2022-10-22,1,1,1,1,1,1,1,1,0,1,0,1
169,9.71351605395256,0.106198925669443,CA,2022-09-11,1,0,0,1,0,0,1,0,0,0,0,0
170,6.31807522389146,0.0777633829722845,CA,2022-09-12,0,1,1,1,1,0,0,0,0,0,0,0
171,8.54859352584999,0.0920898894262225,CA,2022-09-13,1,0,0,1,1,1,1,0,0,1,0,1
172,3.32646575989182,0.089935609352635,CA,2022-09-14,0,1,1,1,0,0,0,0,0,1,1,0
173,5.85646004365734,0.093614462568203,CA,2022-09-15,0,0,0,1,1,1,0,0,0,0,0,1
174,3.53503169596152,0.0809613034398315,CA,2022-09-16,0,1,1,1,1,1,0,0,0,0,1,1
175,10.9392511321024,0.1092702380435035,CA,2022-09-17,0,0,0,1,1,1,0,0,0,1,0,1
176,5.63126324261534,0.093143782281885,CA,2022-09-18,0,1,0,0,1,1,0,0,0,1,1,1
177,6.7308856933413,0.0870371761329365,CA,2022-09-19,0,1,1,1,1,0,0,0,0,0,1,0
178,3.27560715634754,0.070655331651385,CA,2022-09-20,1,0,1,1,1,1,1,0,0,0,0,1
179,7.5534241343157,0.1162293088924955,CA,2022-09-21,0,0,0,1,1,1,0,0,0,0,0,1
180,1.84160456211251,0.0772862609620515,CA,2022-09-22,1,1,1,1,1,0,1,0,0,1,0,0
181,3.51884445474382,0.0707893178461475,CA,2022-09-23,0,1,1,1,1,1,0,0,0,0,0,1
182,6.98428364526005,0.1200891327553285,CA,2022-09-24,0,1,0,1,0,1,0,0,0,1,0,1
183,7.4909480397175,0.1180402394236635,CA,2022-09-25,0,0,0,1,1,1,0,0,0,0,0,1
184,6.53688604948557,0.091346925866446,CA,2022-09-26,0,1,1,1,1,0,0,0,0,0,0,0
185,8.40938429105753,0.128971463396184,CA,2022-09-27,0,0,0,1,0,0,0,0,0,0,0,0
186,3.44488766057262,0.0964181570888185,CA,2022-09-28,1,0,1,1,1,1,1,0,0,1,0,1
187,5.055904212835,0.122619338281551,CA,2022-09-29,1,1,0,0,1,1,1,0,0,0,0,1
188,10.7952150902364,0.154091939517641,CA,2022-09-30,0,0,0,1,1,1,0,0,0,1,0,1
189,6.09493015176842,0.121575624342846,CA,2022-10-01,0,0,0,1,1,0,0,0,0,0,1,0
190,6.95686668144362,0.14463029197076,CA,2022-10-02,0,0,0,1,1,1,0,0,0,0,0,1
191,12.4727169350442,0.1349304787506065,CA,2022-10-03,0,0,0,1,0,0,0,0,0,1,0,0
192,3.98433783268945,0.135569606546247,CA,2022-10-04,0,1,1,1,1,0,0,0,0,0,0,0
193,7.30903892625358,0.137930664845536,CA,2022-10-05,0,0,1,1,0,1,0,0,0,0,0,1
194,8.50079978731068,0.1749945416856435,CA,2022-10-06,0,0,0,1,0,1,0,0,0,0,1,1
195,5.24098118240543,0.162913506077425,CA,2022-10-07,0,0,0,1,1,0,0,0,0,0,0,1
196,2.99443280263812,0.146066240659076,CA,2022-10-08,0,1,1,1,1,1,0,0,0,0,0,1
197,4.71119418778479,0.157782123246279,CA,2022-10-09,0,0,1,1,0,1,0,0,0,0,1,1
198,8.67910257207445,0.138554729338412,CA,2022-10-10,0,0,1,0,0,0,0,0,0,0,1,0
199,5.76875380646889,0.1857509189332805,CA,2022-10-11,0,0,1,1,1,0,0,0,0,0,0,0
200,11.5748206031821,0.210019541705865,CA,2022-10-12,0,0,0,1,1,1,0,0,0,0,1,1
201,13.5556241082542,0.2116816564489675,CA,2022-10-13,0,0,1,1,0,1,0,0,0,0,0,1
202,7.00520757062296,0.2022405228758825,CA,2022-10-14,0,1,1,1,1,0,0,0,0,0,0,0
203,5.71927344205905,0.190302417787678,CA,2022-10-15,0,1,1,0,0,0,0,0,0,0,0,0
204,4.21380621964599,0.197557907535166,CA,2022-10-16,0,0,1,0,1,0,0,0,0,0,0,0
205,11.8152714076282,0.219254736824989,CA,2022-10-17,0,0,1,1,0,0,0,0,0,0,0,0
206,8.25586672833951,0.2551891340774215,CA,2022-10-18,0,0,0,0,1,1,0,0,0,0,0,1
207,13.2523884887781,0.264059591166277,CA,2022-10-19,0,0,1,1,1,0,0,0,0,0,0,0
208,8.36698945884065,0.2405967391839515,CA,2022-10-20,0,0,1,1,0,1,0,0,0,0,0,1
209,7.7599025531404,0.2187758523624285,CA,2022-10-21,0,1,0,1,0,0,0,0,0,0,0,0
210,3.99482539584291,0.251580322259184,CA,2022-10-22,0,1,1,1,1,0,0,1,0,0,0,0
211,1.63164736413012,0.300853063006111,CO,2022-09-11,1,1,0,0,1,1,1,1,0,0,1,1
212,1.90772492317857,0.1482692682047205,CO,2022-09-12,1,0,0,1,1,1,1,0,0,1,1,1
213,0.461551065473704,0.1005777882625455,CO,2022-09-13,1,1,1,1,1,1,1,1,0,1,0,1
214,0.992552208543554,0.0818284456861735,CO,2022-09-14,1,1,1,1,1,0,1,1,0,1,1,0
215,0.32339809886203,0.004738917575852375,CO,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,1
216,0.70239180130887,0.00467177064506323,CO,2022-09-16,1,1,1,1,1,1,1,1,1,1,1,1
217,0.432170856962769,0.083336350771698,CO,2022-09-17,1,1,1,1,1,1,1,0,1,0,1,1
218,0.864025243481674,0.2212902146954785,CO,2022-09-18,1,0,0,1,1,1,1,0,0,1,1,1
219,0.525681903922974,0.0406862546896822,CO,2022-09-19,1,1,1,1,1,1,1,1,1,1,1,1
220,2.89362470500281,0.2274860410778785,CO,2022-09-20,1,0,0,1,0,1,1,0,0,1,0,1
221,1.68619811611606,0.170243854915464,CO,2022-09-21,1,0,0,1,0,1,1,0,0,1,0,1
222,1.43695233768053,0.178384167001036,CO,2022-09-22,1,0,0,1,1,1,1,0,0,0,1,1
223,0.797560019733488,0.0745438449969955,CO,2022-09-23,1,1,1,1,0,1,1,1,0,0,1,1
224,0.976350221618704,0.294484285717577,CO,2022-09-24,1,0,0,1,1,1,1,0,0,1,1,1
225,0.671835249373743,0.1495664543074225,CO,2022-09-25,1,1,1,1,1,1,1,0,0,1,1,1
226,0.848617540143078,0.115439335837629,CO,2022-09-26,1,1,1,1,0,1,1,1,1,1,1,1
227,0.364136074386975,0.00481379545152579,CO,2022-09-27,1,1,1,1,1,1,1,1,1,1,1,1
228,0.635869643086665,0.004955522573501245,CO,2022-09-28,1,1,1,1,1,1,1,0,0,1,1,1
229,0.493776994946078,0.0484895282558,CO,2022-09-29,1,1,1,1,1,1,1,1,1,1,1,1
230,0.618499731434179,0.129044642302187,CO,2022-09-30,1,1,1,1,1,1,1,1,1,1,1,1
231,0.0850018399347185,0.0056217062771124,CO,2022-10-01,1,1,1,1,1,1,1,0,0,1,1,1
232,0.0946325004634546,0.0059474407649399,CO,2022-10-02,1,1,1,1,1,1,1,1,0,0,1,1
233,0.487534466688596,0.072499231850146,CO,2022-10-03,1,1,1,1,1,1,1,0,1,1,0,1
234,0.159419608560577,0.006811338582027,CO,2022-10-04,1,1,1,1,1,1,1,1,1,1,1,1
235,0.600971222418482,0.102300634270775,CO,2022-10-05,1,1,1,1,1,1,1,0,0,1,1,1
236,0.657629058207596,0.1143970586266545,CO,2022-10-06,1,0,1,1,1,1,1,0,0,1,0,1
237,1.87935185317596,0.292139740398756,CO,2022-10-07,1,1,0,0,1,1,1,1,0,1,0,1
238,0.863743340706487,0.2203550615776065,CO,2022-10-08,1,0,1,1,1,1,1,0,1,0,1,1
239,1.75916185811941,0.559214450489705,CO,2022-10-09,1,0,0,1,0,1,1,0,0,1,0,1
240,3.47965331780727,0.256059386064311,CO,2022-10-10,1,0,0,1,0,1,1,0,0,1,0,1
241,3.82485063411581,0.273852794003217,CO,2022-10-11,1,0,0,0,1,1,1,0,0,0,0,1
242,0.85193259047423,0.1350245092547735,CO,2022-10-12,1,1,1,0,1,1,1,0,1,0,1,1
243,1.60057363359509,0.2732979769746115,CO,2022-10-13,1,1,0,1,0,1,1,1,0,1,0,1
244,1.50364105043198,0.2566365375032865,CO,2022-10-14,0,1,0,1,1,1,0,1,0,1,1,1
245,1.38087617005245,0.304852766568102,CO,2022-10-15,1,1,0,1,0,1,1,1,0,1,0,1
246,0.960629825109996,0.1625866857031625,CO,2022-10-16,0,1,1,1,1,1,0,1,1,1,0,1
247,1.06498111547517,0.03090247983128225,CO,2022-10-17,1,1,0,1,1,1,1,0,0,1,0,1
248,1.19092307867928,0.201133022060476,CO,2022-10-18,1,1,1,1,1,1,1,1,0,1,0,1
249,1.08462624175315,0.205029675729928,CO,2022-10-19,1,1,1,1,1,1,1,1,0,1,0,1
250,1.81770011518802,0.3034940449140365,CO,2022-10-20,1,1,1,0,1,1,1,1,0,0,0,1
251,1.1661100972933,0.370114699678656,CO,2022-10-21,1,1,0,0,1,1,1,1,0,0,1,1
252,0.401204793979594,0.230870025874635,CO,2022-10-22,1,1,1,1,1,1,1,1,0,0,0,1
253,2.59388189728691,0.1749489278178415,CT,2022-09-11,1,0,0,1,1,1,1,0,0,1,1,1
254,4.16908644112638,0.1929901209249375,CT,2022-09-12,1,0,0,1,1,1,1,0,0,0,1,1
255,4.5997076767854,0.2514130438553875,CT,2022-09-13,1,0,0,0,1,1,1,0,0,0,1,1
256,1.2249014765644,0.1642305345825925,CT,2022-09-14,1,1,1,1,0,1,1,0,0,1,0,1
257,1.90041632283962,0.1334530095730145,CT,2022-09-15,1,1,1,0,0,1,1,0,0,0,1,1
258,8.07462105357841,0.2089209758046665,CT,2022-09-16,1,0,0,1,1,1,1,0,0,1,1,1
259,1.33072210755637,0.1439872332659415,CT,2022-09-17,1,1,1,1,1,1,1,0,0,0,1,1
