...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,other_95_CI
258,1.14428854336678,0.108783445034488,CT,2023-02-17,1,1,1,0,1,0,1,1,1,0,1,0
259,0.0125768479183981,4.286099472629e-4,CT,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
260,0.00803103905325468,3.75723665495585e-4,CT,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
261,0.0133200074941993,3.29396763978485e-4,CT,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
262,0.0253101270766804,2.8881913489956e-4,CT,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
263,0.00607639340361103,2.53279462770745e-4,CT,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
264,1.23667583311736,0.1388689672193765,CT,2023-02-23,1,0,1,0,1,1,1,0,0,1,1,1
265,1.2911886493463,0.164022244902949,CT,2023-02-24,1,1,0,0,1,1,1,1,0,0,1,1
266,1.9294115638149e-4,1.7101917109913e-4,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
267,0.00649410580338909,1.50109556254625e-4,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
268,1.2981784976746,0.141057631011274,CT,2023-02-27,1,1,1,0,0,1,1,0,1,1,0,1
269,1.23397451349576,0.082387938784377,CT,2023-02-28,1,1,1,0,0,1,1,1,1,1,0,0
270,1.30684225183711,0.141182461393273,CT,2023-03-01,1,1,0,0,1,1,1,1,0,0,1,1
271,8.9539092469169e-4,8.939072941245e-5,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
272,1.35195596337667,0.327588859093373,CT,2023-03-03,1,0,1,0,1,1,1,0,1,0,1,1
273,3.4459797513017e-4,6.915094121944e-5,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
274,6.2770703281184e-4,6.086578429569e-5,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
275,0.00141842382968724,5.3602740304255e-5,CT,2023-03-06,1,1,1,1,1,1,1,0,1,0,1,1
276,2.34160670064117,0.2473638062244115,CT,2023-03-07,1,0,1,0,1,0,1,0,1,0,1,0
277,1.34220811681132,0.1418442263354025,CT,2023-03-08,0,1,1,0,1,1,0,1,1,0,1,1
278,0.00417131452540785,3.674989314356145e-5,CT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
279,0.00117983135293819,3.24508431604202e-5,CT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
280,4.7377902434208e-4,2.86774945043351e-5,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
281,1.1668893733184e-4,2.536453163617145e-5,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
282,1.37363640144173,0.1989285710338435,CT,2023-03-13,0,1,1,0,1,1,0,0,1,1,1,1
283,0.00149381158937985,1.9898342150871e-5,CT,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
284,2.3552830423862,0.248300341040525,CT,2023-03-15,1,0,1,0,0,1,1,0,1,0,0,1
285,1.34610168855971,0.124432832654402,CT,2023-03-16,1,1,1,0,1,0,1,1,1,0,1,0
286,1.36747600839269,0.165837528725711,CT,2023-03-17,1,1,1,0,0,1,1,1,1,0,0,1
287,6.8362197041727e-4,1.240816453557285e-5,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
288,2.42885928161645,0.99483893689092,CT,2023-03-19,1,0,1,0,1,0,1,0,1,0,1,0
289,3.65981151701458,0.2298145611526945,CT,2023-03-20,1,1,1,0,0,0,1,1,1,0,0,0
290,1.5671435360714e-4,8.82938234154275e-6,CT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
291,2.76353601527067,0.2486672885153825,CT,2023-03-22,1,0,1,0,1,1,1,0,1,0,1,1
292,1.36641555971413,0.124523519625266,CT,2023-03-23,1,1,1,0,0,1,1,1,1,0,0,1
293,2.873348403723e-4,6.37492570514235e-6,CT,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
294,2.38854812424609,0.1811524657938755,CT,2023-03-25,1,0,1,0,1,0,1,0,1,0,1,0
295,1.13061033415146,0.305183120370286,DC,2023-02-12,1,1,0,0,1,1,1,1,0,0,1,1
296,0.0569846117544633,0.00389714644004337,DC,2023-02-13,1,1,1,1,1,1,1,0,1,0,1,1
297,0.164586786116395,0.00340580916793489,DC,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
298,2.86194429264366,0.2815624654199175,DC,2023-02-15,1,1,0,0,1,0,1,0,0,0,1,0
299,1.12538348474297,0.190527696604253,DC,2023-02-16,0,1,1,0,1,1,0,1,1,0,1,1
300,0.0220770821188838,0.00227039688193133,DC,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
301,NA,NA,DC,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,1.246924619218,0.3186112293513235,DC,2023-02-19,0,1,1,0,1,1,0,1,1,0,1,1
303,0.0473163945917288,0.00151244548348745,DC,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
304,0.912713616790846,0.117782256765087,DC,2023-02-21,1,0,1,0,1,1,1,0,1,0,1,1
305,1.1055602391482,0.1211051012293895,DC,2023-02-22,0,1,1,0,1,1,0,1,1,0,1,1
306,0.0423467915422367,0.00100824045276264,DC,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
307,0.00807467733971692,8.8110418355175e-4,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
308,0.0201447761645807,7.70210442426205e-4,DC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
309,3.15234977666062,0.2877497055434855,DC,2023-02-26,1,0,1,0,0,1,1,0,1,0,0,1
310,5.3345549933987e-4,5.89132661386925e-4,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
311,3.1453523912661e-4,5.155558707985e-4,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
312,0.0255378961628124,4.5137723098043e-4,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
313,2.18401543859206,0.323356479493433,DC,2023-03-02,1,0,1,0,0,1,1,0,1,0,0,1
314,0.00123787531549364,3.4654064498848e-4,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
315,0.00778393482318046,3.0391120191641e-4,DC,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
316,2.69424193909884,0.4873009935346425,DC,2023-03-05,1,1,0,0,1,1,1,1,0,0,1,1
317,0.0137656169815037,2.342119413125e-4,DC,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
318,0.00619256140880604,2.05836564325855e-4,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
319,0.00261499788876858,1.8104534053707e-4,DC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
320,6.5621323831251e-4,1.59377277787345e-4,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
321,5.0229138633604e-4,1.40431018181025e-4,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
322,1.38598610008486,0.98211722184008,DC,2023-03-11,1,1,0,0,1,1,1,1,0,0,1,1
323,1.37546410752039,0.4916268909826465,DC,2023-03-12,1,1,0,0,1,1,1,1,0,0,1,1
324,0.00180323260829187,9.6649508051725e-5,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
325,1.37496059546671,0.329662668726065,DC,2023-03-14,0,1,1,0,1,1,0,1,1,0,1,1
326,0.00143430491637487,7.5764029643525e-5,DC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
327,4.47881434230066e-5,6.720539168346e-5,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
328,2.4585305118924e-4,5.969257146328e-5,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
329,1.3450784283775,0.19750873878865,DC,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
330,5.2635881457243e-4,4.729190649243045e-5,DC,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
331,1.32636100550858,0.1977958866216025,DC,2023-03-20,1,0,1,0,1,1,1,0,1,0,1,1
332,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1.39312868871399,0.4963979887558995,DC,2023-03-22,1,1,1,0,1,0,1,1,1,0,1,0
334,2.38294984774576e-5,3.02432893429153e-5,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
335,1.7937884842087e-4,2.716061761068805e-5,DC,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
336,1.39045642915524,0.3306429429327445,DC,2023-03-25,1,1,0,0,1,1,1,1,0,0,1,1
337,NA,NA,DE,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.0162730778166175,0.00303538271823872,DE,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
339,0.0926303634227926,0.00262305555166237,DE,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
340,2.46205234317286,0.605705180752445,DE,2023-02-15,1,0,1,0,1,1,1,0,1,0,1,1
341,0.308141142023468,0.00195636340860874,DE,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
342,0.526615159426067,0.072313842382198,DE,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
343,0.00806816159659599,0.00145714931336782,DE,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
344,1.14506692431446,0.3110459954227685,DE,2023-02-19,1,0,1,0,1,1,1,0,1,0,1,1
345,0.0286908041604709,0.00108424660107404,DE,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
346,0.00964512941002832,9.3502807723959e-4,DE,2023-02-21,1,1,1,1,1,1,1,0,1,0,1,1
347,0.00118397959702849,8.0624624270121e-4,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
348,0.048107861419979,6.95143126019805e-4,DE,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
349,0.00985754362071292,5.99322945297075e-4,DE,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
350,0.0074442564284353,5.16706745897145e-4,DE,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
351,7.4249040616069e-4,4.4549224833576e-4,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
352,6.3184233677744e-4,3.8411840939878e-4,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
353,0.983224738724057,0.0967095848727055,DE,2023-02-28,1,0,1,0,1,1,1,0,1,0,1,1
354,0.0108065681219092,2.8567132481899e-4,DE,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
355,0.00255030851874219,2.46419967896055e-4,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
356,4.04928636222327,0.421697240540091,DE,2023-03-03,1,1,0,0,1,1,1,1,0,0,1,1
357,0.00159161021569985,1.8348265354146e-4,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
358,1.34627184292225,0.487654642135599,DE,2023-03-05,1,0,1,0,1,1,1,0,1,0,1,1
359,2.17897562987831,0.163780175529616,DE,2023-03-06,1,0,1,0,1,0,1,0,1,0,1,0
360,0.0104929140521653,1.1816502415906e-4,DE,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
361,1.35787849751297,0.2473259008748945,DE,2023-03-08,0,1,1,0,1,1,0,0,1,1,1,1
362,3.8747551679241e-4,8.8304189266485e-5,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
363,0.00559014827509541,7.6393721357335e-5,DE,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
364,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,2.9574864823079e-4,4.964553741170315e-5,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
367,6.91126166644553e-5,4.306275990484895e-5,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
368,3.1013743127674e-4,3.73831202167476e-5,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
369,1.40520567251912,0.9935618845891,DE,2023-03-16,1,1,1,0,1,0,1,1,1,0,1,0
370,1.35452578630106,0.19793665411297,DE,2023-03-17,1,0,1,0,1,1,1,0,1,0,1,1
371,1.3592271300638e-4,2.459291892563445e-5,DE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
372,4.3752293733742e-4,2.14339252006748e-5,DE,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
373,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,9.46889773981892e-5,1.6340683918459e-5,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
375,7.7088781133227e-5,1.42963531808819e-5,DE,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
376,1.38588712155738,0.199206451350802,DE,2023-03-23,0,1,1,0,1,1,0,1,1,0,1,1
377,1.39075749269083,0.248863561917533,DE,2023-03-24,1,1,1,0,0,1,1,1,1,0,0,1
378,3.88767307524449e-5,9.6622938312225e-6,DE,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
379,3.50876572775363,0.181305672539811,FL,2023-02-12,1,0,1,1,1,1,0,0,0,0,1,0
380,8.33458611651189,0.2181707396482475,FL,2023-02-13,0,0,1,0,1,1,0,0,0,0,0,0
381,3.46695617778498,0.158378487753977,FL,2023-02-14,0,1,0,1,1,0,0,0,0,0,0,0
382,2.21460194563923,0.152224405484707,FL,2023-02-15,0,1,1,1,1,0,0,0,1,0,1,0
383,5.03294789595566,0.1639514625404475,FL,2023-02-16,0,0,0,0,1,1,0,0,0,0,0,0
384,3.47556111237263,0.1603774109466905,FL,2023-02-17,0,1,0,0,1,1,0,0,0,0,1,1
385,1.88553078759056,0.1196055167372415,FL,2023-02-18,0,1,1,1,1,1,0,0,0,1,1,0
386,1.79477533286801,0.1328244280454765,FL,2023-02-19,0,1,1,1,1,0,0,0,0,0,1,0
387,2.94294050377853,0.1290390929113625,FL,2023-02-20,0,1,0,1,1,1,0,0,0,0,0,1
388,6.90468848736692,0.1671976959055565,FL,2023-02-21,0,0,1,0,1,0,0,0,1,0,1,0
389,2.71798530901499,0.1055714743310745,FL,2023-02-22,0,1,1,1,1,0,0,0,0,0,1,0
390,3.31520262541406,0.1029337109913075,FL,2023-02-23,1,1,1,1,1,0,1,0,1,0,0,0
391,2.47793648593555,0.105643360363477,FL,2023-02-24,0,1,1,1,0,0,0,0,0,0,0,0
392,1.59727134219084,0.0796861831887725,FL,2023-02-25,1,1,1,1,1,0,1,0,0,0,1,0
393,1.20048941480971,0.0709990789646395,FL,2023-02-26,1,1,1,1,1,1,1,0,0,1,1,1
394,5.02919771020429,0.1252007676034425,FL,2023-02-27,1,0,0,0,1,0,1,0,0,0,0,1
395,2.45500290480811,0.089514069752928,FL,2023-02-28,0,1,1,1,1,0,0,0,0,0,0,0
396,7.15328679112263,0.137993473046009,FL,2023-03-01,0,0,1,0,0,0,0,1,0,0,0,0
397,1.96345346035633,0.079066045784987,FL,2023-03-02,1,0,1,1,1,1,1,0,0,0,1,1
398,2.12828027403622,0.0627579517270935,FL,2023-03-03,1,1,1,1,0,1,1,0,1,0,0,1
399,2.05391957033483,0.0907656505653405,FL,2023-03-04,1,1,1,0,1,0,1,0,0,0,0,0
400,2.73003741065613,0.099961022953712,FL,2023-03-05,1,0,1,0,1,0,1,0,1,0,0,0
401,8.71253209181243,0.1484045158587465,FL,2023-03-06,1,0,0,0,0,0,1,0,0,0,0,0
402,4.52265199856471,0.1058837790542185,FL,2023-03-07,0,0,1,0,0,0,0,0,0,0,0,0
403,3.26523367722307,0.093212955862778,FL,2023-03-08,0,1,1,0,0,0,0,1,1,0,1,0
404,6.48088569401272,0.1156984420549855,FL,2023-03-09,1,0,0,0,1,1,1,0,0,0,1,1
405,6.70089620523807,0.1535781311177785,FL,2023-03-10,0,0,0,0,0,1,0,0,0,0,0,1
406,3.73214723851928,0.1504930571388975,FL,2023-03-11,0,1,1,0,0,0,0,0,0,0,0,0
407,0.937458191930113,0.051635908321142,FL,2023-03-12,0,1,1,1,1,1,0,1,1,0,1,1
408,8.17693832547955,0.157041438732312,FL,2023-03-13,1,0,0,0,0,1,1,0,0,0,0,1
409,3.46609269667376,0.1123431307712045,FL,2023-03-14,1,0,1,0,0,0,1,0,1,0,0,0
410,6.81523359009449,0.12250463986335,FL,2023-03-15,1,0,0,0,0,0,1,0,0,0,0,0
411,1.27191249668695,0.0445657336326947,FL,2023-03-16,1,1,0,1,1,0,1,1,1,0,1,0
412,6.79081825619987,0.1885415144402615,FL,2023-03-17,1,1,1,0,0,0,1,0,1,0,0,0
413,0.7613138861074,0.0376967743886338,FL,2023-03-18,1,1,1,1,0,1,1,0,1,1,0,1
414,4.07876747770494,0.1475985546288625,FL,2023-03-19,0,1,0,0,1,0,0,0,0,0,1,0
415,5.32669071186381,0.1357877930189895,FL,2023-03-20,1,0,1,0,0,0,1,0,1,0,0,0
416,7.61424099790789,0.1488392992626205,FL,2023-03-21,0,1,0,0,0,0,0,0,0,0,0,0
417,1.39901864750833,0.03328952013890235,FL,2023-03-22,1,1,1,1,0,1,1,1,1,0,0,1
418,7.20557682324131,0.155490462574405,FL,2023-03-23,1,1,0,0,0,0,1,0,0,0,0,0
419,6.89240613966296,0.1348148549368635,FL,2023-03-24,0,0,0,0,0,1,0,0,0,0,0,1
420,9.70996956690844,0.2721560994791495,FL,2023-03-25,0,0,0,0,0,0,0,0,0,0,0,0
421,2.49693293817214,0.294514651540722,GA,2023-02-12,0,1,0,0,1,0,0,1,0,0,1,0
422,0.959992355370812,0.135429968168859,GA,2023-02-13,1,1,1,1,1,1,1,0,1,0,1,1
423,2.15419462165936,0.2399031117062885,GA,2023-02-14,1,1,1,0,1,0,1,0,1,0,1,0
424,1.16371428190539,0.1452990451474125,GA,2023-02-15,1,1,1,1,1,1,1,1,0,1,1,0
425,1.51545293984484,0.185092564660615,GA,2023-02-16,1,1,1,1,1,0,1,0,1,0,0,1
426,2.08079870741815,0.229791815924824,GA,2023-02-17,1,1,1,0,1,0,1,0,1,0,1,0
427,1.48950907601283,0.374625600173331,GA,2023-02-18,1,0,1,0,1,1,1,0,1,0,1,1
428,1.18911599720073,0.103898292722002,GA,2023-02-19,0,1,1,1,1,1,0,1,1,0,1,1
429,0.883150806959288,0.1193431686785515,GA,2023-02-20,1,1,1,1,1,1,1,0,0,0,1,1
430,2.67427983320961,0.2250099084176755,GA,2023-02-21,1,0,1,0,1,1,1,0,0,0,1,1
431,2.36306570134559,0.1950370484505415,GA,2023-02-22,1,1,1,0,1,0,1,1,1,0,1,0
432,2.03750926210704,0.227062091659866,GA,2023-02-23,1,0,1,0,1,0,1,0,1,0,1,0
433,2.7422067915442,0.2697567580130185,GA,2023-02-24,1,0,0,0,1,0,1,0,1,0,1,0
434,1.23972734117117,0.0092650943600528,GA,2023-02-25,1,1,1,0,1,1,1,0,1,0,1,1
435,1.17108659800251,0.19928475563007,GA,2023-02-26,0,1,1,0,1,1,0,1,1,0,1,1
436,0.979365304634767,0.076687952889801,GA,2023-02-27,1,1,1,1,0,1,1,0,1,1,0,1
437,0.36897523899529,0.0906281168085095,GA,2023-02-28,1,1,1,1,1,1,1,0,1,0,1,1
438,2.85037048774036,0.299678568208535,GA,2023-03-01,1,0,0,0,1,0,1,0,0,0,1,0
439,0.176984852120364,0.00482364455978703,GA,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
440,0.445279969509204,0.0913949166054655,GA,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
441,0.686894232411024,0.150361411521363,GA,2023-03-04,1,1,1,1,1,1,1,0,1,1,0,1
442,2.60378282313947,0.342059300154577,GA,2023-03-05,1,0,1,0,1,0,1,0,1,0,1,0
443,3.77511557263731,0.526911451866825,GA,2023-03-06,0,0,1,0,0,1,0,0,1,0,0,1
444,7.2253992529047,0.2894304043641475,GA,2023-03-07,1,0,1,0,1,1,1,0,1,0,1,1
445,2.82063180135769,0.2117632451920605,GA,2023-03-08,1,0,1,0,1,1,1,0,1,0,1,1
446,0.183562310791317,0.00189533795527995,GA,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
447,0.0884643305948866,0.00165680231332008,GA,2023-03-10,1,1,1,1,1,1,1,0,1,0,1,1
448,1.04255862178082,0.23272367874756,GA,2023-03-11,1,0,1,0,1,1,1,0,1,0,1,1
449,2.11317341754739,0.3846998548954055,GA,2023-03-12,1,1,1,0,0,0,1,1,1,0,0,0
450,1.17617743609054,0.193486583480868,GA,2023-03-13,1,1,1,0,1,0,1,1,1,0,1,0
451,0.0153205944751555,9.66563995605295e-4,GA,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
452,1.89537792671752,0.149474662050923,GA,2023-03-15,0,1,1,0,0,1,0,1,1,0,0,1
453,0.0515477801552167,7.38307764872935e-4,GA,2023-03-16,1,1,1,1,1,1,1,0,1,0,1,1
454,3.2314590349385,0.3644902745191545,GA,2023-03-17,1,1,1,0,0,0,1,1,1,0,0,0
455,0.0684326661109638,5.64222231500635e-4,GA,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
456,0.0305786524090989,4.93375440770015e-4,GA,2023-03-19,1,1,1,1,1,1,0,1,1,0,0,1
457,0.0932905741902054,4.31527960908875e-4,GA,2023-03-20,1,1,1,1,1,1,1,1,1,0,0,1
458,0.972371391697476,0.107267017403419,GA,2023-03-21,1,0,1,0,1,1,1,1,1,1,1,1
459,2.15188809839815,0.148713335215538,GA,2023-03-22,1,0,1,0,1,1,1,0,1,0,1,1
460,0.0209325931839751,2.8927203142836e-4,GA,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
461,1.26114079694285,0.1638407417760675,GA,2023-03-24,1,1,1,0,1,0,1,1,1,1,0,0
462,0.00649990476013315,2.2200240785541e-4,GA,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
463,NA,NA,HI,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.142081214042693,0.0819552555454155,HI,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
465,NA,NA,HI,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,1.57873971482167,0.550941141503085,HI,2023-02-15,1,0,1,0,1,1,1,1,1,1,1,1
467,0.300645691703767,0.0605177174072085,HI,2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
468,0.0913475328750843,0.0544959925219515,HI,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
469,0.0771509217517808,0.04898814621778925,HI,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
470,NA,NA,HI,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,0.0464277119549116,0.02809138184950505,HI,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
475,0.491730830895869,0.253299334798525,HI,2023-02-24,1,1,1,1,1,1,1,0,1,0,1,1
476,NA,NA,HI,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.0831099017875682,0.01383321117983595,HI,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
481,0.792646518643665,0.012252567105939,HI,2023-03-02,1,1,1,1,1,1,1,0,1,0,1,1
482,0.589857777077247,0.209029171916456,HI,2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
483,0.107361387923757,0.00959199959322255,HI,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
484,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,0.00840438834448511,0.00584038530279335,HI,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
488,0.0338182411419276,0.0051542145688945,HI,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
489,0.00773687954382959,0.00454756136206701,HI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
490,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,0.0261028203320316,0.00353846161539791,HI,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
492,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,0.00492212787220354,0.00242840846088141,HI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
495,1.09595776663986,0.2379231337100255,HI,2023-03-16,1,1,1,0,0,1,1,1,1,0,0,1
496,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,0.0650105939294435,0.001474013524747105,HI,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
499,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.00932921540492233,0.00115118937590614,HI,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
501,0.0203701851975092,0.001018228195024045,HI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
502,1.04268781807897,0.1381379803961845,HI,2023-03-23,1,1,1,0,0,1,1,1,1,1,0,0
503,0.00187364912627851,7.98288286041255e-4,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
504,2.30646920591628,0.2418055670648545,HI,2023-03-25,1,1,1,0,0,1,1,1,1,0,0,1
505,1.57550485515221,0.22021556634745099,IA,2023-02-12,1,0,1,1,1,0,0,0,1,0,0,0
506,1.27675918424056,0.2187344374030355,IA,2023-02-13,1,1,1,1,1,1,1,0,1,0,0,0
507,2.40524796579012,0.1695564341138885,IA,2023-02-14,1,0,1,0,0,1,0,0,1,0,0,1
508,1.38252256716562,0.2042013333675405,IA,2023-02-15,1,1,1,1,0,1,1,0,1,1,0,1
509,2.02406005061019,0.347676794668556,IA,2023-02-16,1,1,1,0,1,0,1,1,1,0,0,0
510,1.52812698562708,0.25044883637942,IA,2023-02-17,1,0,1,1,1,1,1,0,1,0,1,1
511,1.23271315192738,0.2809997150666015,IA,2023-02-18,0,1,1,1,1,1,0,0,1,0,1,1
512,0.452502487467215,0.13104753090135,IA,2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
513,1.54275504885612,0.1526644803260905,IA,2023-02-20,1,0,0,1,1,1,1,0,1,0,0,0
514,2.30608378194025,0.184122975148312,IA,2023-02-21,1,0,1,1,0,1,1,0,1,1,0,1
