...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI
58,0.0587383420062426,0.01613992095380915,AL,2024-01-22,1,1,1,1,1,1,1,1
59,NA,NA,AL,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
62,1.00810512489168,0.82229101964274,AL,2024-01-26,0,0,1,1,0,0,1,1
63,NA,NA,AL,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
68,0.0176515489724168,0.004513369314263135,AL,2024-02-01,1,1,1,1,1,1,1,1
69,NA,NA,AL,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
72,1.18860159787311,0.904214766845595,AL,2024-02-05,0,0,1,1,0,0,1,1
73,NA,NA,AL,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
74,1.26220282952293,0.936193101814205,AL,2024-02-07,1,0,1,0,0,1,1,0
75,0.0064875208593434,0.001776280794612985,AL,2024-02-08,1,1,1,1,1,1,1,1
76,NA,NA,AL,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
82,0.00342683745220189,6.86359361243555e-4,AL,2024-02-15,1,1,1,1,1,1,1,1
83,NA,NA,AL,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA
88,0.909551806104733,0.6713787565879,AR,2024-01-10,1,1,1,0,1,1,1,1
89,0.20436316586164,0.0389770938474748,AR,2024-01-11,1,1,1,1,1,0,0,1
90,0.70271042268097506,0.3689083788413195,AR,2024-01-12,1,1,1,0,1,1,1,1
91,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA
97,0.0274120974098838,0.01509487215025595,AR,2024-01-19,1,1,1,1,1,1,1,1
98,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
100,0.0197715682327426,0.0103439320029191,AR,2024-01-22,1,1,1,1,1,1,1,1
101,NA,NA,AR,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
102,0.0498971583060822,0.00799793569932075,AR,2024-01-24,1,1,1,1,1,1,1,1
103,NA,NA,AR,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
110,0.00465366771072984,0.002768469402108895,AR,2024-02-01,1,1,1,1,1,1,1,1
111,NA,NA,AR,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
115,0.00286102474836165,0.00140050095932076,AR,2024-02-06,1,1,1,1,1,1,1,1
116,0.00244813095867355,0.00122063244859339,AR,2024-02-07,1,1,1,1,1,1,1,1
117,0.00786339722269629,0.001063526191076315,AR,2024-02-08,1,1,1,1,1,1,1,1
118,0.00692416503121969,9.26370991660525e-4,AR,2024-02-09,1,1,1,1,1,1,1,1
119,NA,NA,AR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
121,0.0014140014337051,6.11283690732035e-4,AR,2024-02-12,1,1,1,1,1,1,1,1
122,1.30296816733499,0.4810049803298705,AR,2024-02-13,1,0,1,0,1,0,1,0
123,0.00252349015560004,4.6284265135516e-4,AR,2024-02-14,1,1,1,1,1,1,1,1
124,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
127,1.35957168798882,0.070151185435028,AZ,2024-01-07,1,0,1,1,0,0,1,0
128,1.25107918676585,0.167785945377089,AZ,2024-01-08,1,1,1,1,0,0,1,1
129,1.14691978276038,0.1838229456178235,AZ,2024-01-09,1,1,1,1,0,0,1,0
130,0.22617346734792,0.0505573881115275,AZ,2024-01-10,1,1,1,1,0,0,1,1
131,1.64433644214243,0.321708874365899,AZ,2024-01-11,0,0,1,1,0,0,1,1
132,0.815297475642952,0.2206516913332545,AZ,2024-01-12,1,1,1,1,0,0,1,0
133,0.65099352343194306,0.1520188591894675,AZ,2024-01-13,1,1,1,1,0,0,1,1
134,1.90455934751033,0.24451017632697,AZ,2024-01-14,0,0,1,1,0,0,1,0
135,2.47852523494619,0.17071402102444,AZ,2024-01-15,0,1,0,0,1,0,0,1
136,0.125926400745095,0.024817706939154,AZ,2024-01-16,1,1,1,1,1,1,1,1
137,1.24517603098219,0.1789897734357115,AZ,2024-01-17,1,1,0,1,0,0,0,0
138,0.713809494060691,0.2141527665872995,AZ,2024-01-18,1,1,1,0,1,0,1,0
139,0.275516271247344,0.01698225553864915,AZ,2024-01-19,1,1,1,1,0,0,1,1
140,0.587472636677076,0.2084602019690925,AZ,2024-01-20,1,1,1,1,0,0,1,0
141,3.48445674408545,0.200928019694037,AZ,2024-01-21,1,0,1,0,0,0,1,0
142,1.15134396340081,0.0576333266291285,AZ,2024-01-22,1,1,1,1,0,0,1,0
143,0.893312793814674,0.0751876641300225,AZ,2024-01-23,1,1,1,1,0,0,0,0
144,2.66684006594535,0.348141878808069,AZ,2024-01-24,0,0,0,1,0,0,0,1
145,0.0749737776326985,0.0076686767562886,AZ,2024-01-25,1,1,1,1,1,1,1,1
146,1.10086159473273,0.442478618434358,AZ,2024-01-26,1,0,1,0,1,0,1,0
147,1.30790548000714,0.131904650661827,AZ,2024-01-27,1,0,0,1,1,0,0,0
148,0.00740486462489309,0.0050803029244286,AZ,2024-01-28,1,1,1,1,1,1,1,1
149,1.59806346988518,0.113956188107346,AZ,2024-01-29,0,1,1,1,0,0,1,0
150,0.97247555697721,0.0969552429707245,AZ,2024-01-30,0,1,1,1,0,0,1,1
151,0.929140137125575,0.0698523933361925,AZ,2024-01-31,1,1,0,1,1,0,0,1
152,0.033759719234017,0.00290150429558601,AZ,2024-02-01,1,1,1,1,1,1,1,1
153,0.0329242369714073,0.00251821263394671,AZ,2024-02-02,1,1,1,1,1,0,1,0
154,NA,NA,AZ,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
155,0.0315243441928494,0.00189368856358834,AZ,2024-02-04,1,1,1,1,1,1,1,1
156,2.68531120848064,0.1647497539604165,AZ,2024-02-05,0,0,1,1,0,0,1,1
157,0.724938196400935,0.0406595529828505,AZ,2024-02-06,1,1,1,1,1,1,1,1
158,0.301756507842039,0.00123048680420232,AZ,2024-02-07,1,1,1,1,0,0,1,0
159,0.00156351209166282,0.001064906319828235,AZ,2024-02-08,1,1,1,1,0,0,1,1
160,1.23622704277071,0.318678975301951,AZ,2024-02-09,1,0,1,0,1,0,1,0
161,0.00535912614296681,7.96758955730115e-4,AZ,2024-02-10,1,1,1,1,1,1,1,1
162,1.04753357280684,0.120652243962968,AZ,2024-02-11,1,0,1,0,0,1,1,0
163,0.0700401750975914,5.9540900696461e-4,AZ,2024-02-12,1,1,1,1,1,1,1,1
164,1.04513516464083,0.0653711997833485,AZ,2024-02-13,1,1,0,1,1,0,0,1
165,0.138437300580568,4.4448747157869e-4,AZ,2024-02-14,1,1,1,1,0,0,1,1
166,8.3488097867227e-4,3.839175552366e-4,AZ,2024-02-15,1,1,1,1,1,1,1,1
167,0.00496526172499755,3.3153680994679e-4,AZ,2024-02-16,1,1,1,1,1,1,1,1
168,0.0220618948417627,2.86251980519375e-4,AZ,2024-02-17,1,1,1,1,1,1,1,1
169,2.11126890644257,0.535824003770175,CA,2024-01-07,1,0,1,0,0,1,1,0
170,2.59501698824743,0.208218672146792,CA,2024-01-08,1,1,1,0,0,0,1,0
171,3.87767571116134,0.1266136357775345,CA,2024-01-09,0,0,1,1,0,0,0,0
172,3.49968527032393,0.133849312188169,CA,2024-01-10,0,1,1,1,0,0,0,0
173,2.3811495612709,0.1298933346770145,CA,2024-01-11,1,1,1,1,0,0,0,0
174,1.75990903967898,0.157726965588973,CA,2024-01-12,1,1,1,1,0,0,0,0
175,1.43286846267455,0.115002783085633,CA,2024-01-13,1,1,1,1,0,0,0,0
176,1.92458927965201,0.191798621937171,CA,2024-01-14,1,1,1,0,0,0,1,0
177,2.52629180269103,0.2350004332720685,CA,2024-01-15,1,0,0,1,0,0,0,0
178,1.87591867509987,0.1719672888905045,CA,2024-01-16,1,0,1,1,1,0,0,0
179,1.4246523274608,0.0130336985193695,CA,2024-01-17,1,0,1,1,0,0,1,1
180,1.2167231949,0.152012352687857,CA,2024-01-18,1,1,1,1,1,0,0,1
181,0.918475367441322,0.0101014820428002,CA,2024-01-19,1,0,1,1,1,0,0,1
182,0.914093746977091,0.076866452204554,CA,2024-01-20,1,1,0,1,0,0,0,0
183,1.33134942227723,0.250702973501221,CA,2024-01-21,1,0,1,0,1,0,1,0
184,1.06261229856708,0.071346546149752,CA,2024-01-22,1,1,0,1,0,1,0,1
185,0.670661791146416,0.0059966122286726,CA,2024-01-23,1,1,1,1,0,0,1,0
186,0.751773108389264,0.086293266277546,CA,2024-01-24,1,1,1,0,1,0,1,0
187,2.71225472212124,0.1526089418549635,CA,2024-01-25,1,0,0,0,1,0,0,0
188,2.68772182936738,0.1265484289785135,CA,2024-01-26,1,0,0,0,1,0,0,0
189,0.657783838846865,0.003514943263169375,CA,2024-01-27,1,1,1,1,0,0,1,0
190,0.985770286056063,0.0474133704809361,CA,2024-01-28,1,1,0,1,0,1,0,1
191,3.02408706913819,0.0877592315930565,CA,2024-01-29,1,0,0,0,0,0,0,0
192,1.65394939774273,0.061986470327216,CA,2024-01-30,1,1,0,1,0,0,1,0
193,3.02088071249335,0.0857821856779025,CA,2024-01-31,0,0,0,1,0,0,1,1
194,6.79686257259392,0.109999510655963,CA,2024-02-01,1,0,0,0,0,0,0,0
195,6.86349857216323,0.1163527925884025,CA,2024-02-02,1,0,0,0,0,0,0,1
196,0.885639185000167,0.04362839435962965,CA,2024-02-03,1,1,1,1,0,0,1,1
197,0.719821953693687,0.03634871014773555,CA,2024-02-04,1,1,1,0,0,1,1,0
198,1.91429758356756,0.0660006618524985,CA,2024-02-05,1,0,0,1,0,0,0,1
199,5.94372371394393,0.10057753692823,CA,2024-02-06,0,0,0,0,0,0,0,0
200,4.57507998457615,0.0865401287769605,CA,2024-02-07,0,0,0,0,0,0,0,0
201,1.42519894542712,0.03371809019755455,CA,2024-02-08,1,1,1,0,0,0,1,0
202,7.7186457621758,0.1197682520182295,CA,2024-02-09,1,0,0,0,0,0,0,0
203,5.37755525329525,0.149118609478241,CA,2024-02-10,0,0,0,0,1,0,0,0
204,0.00644077352809164,4.4341934298246e-4,CA,2024-02-11,1,1,1,1,1,1,1,1
205,5.04628221632882,0.111124071297884,CA,2024-02-12,1,0,0,0,1,0,0,0
206,4.59116126836485,0.0906023724323045,CA,2024-02-13,1,0,0,0,0,0,0,0
207,2.28273472073503,0.03887312497940815,CA,2024-02-14,1,0,0,0,1,0,0,0
208,7.17801086004078,0.120250445660011,CA,2024-02-15,0,0,0,0,0,0,0,0
209,2.0377504209072,0.03795829652826605,CA,2024-02-16,1,0,0,1,0,0,0,0
210,1.06174702599441,0.03406872652192925,CA,2024-02-17,1,1,0,1,1,0,0,1
211,NA,NA,CO,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA
212,1.98141745106321,0.69226325585757,CO,2024-01-08,0,0,1,1,0,0,1,0
213,0.0525908263607103,0.0328850668522249,CO,2024-01-09,1,1,1,1,1,1,1,1
214,1.0261199570708,0.722467349163065,CO,2024-01-10,0,0,1,1,0,0,1,1
215,0.256134387640824,0.0258283693091986,CO,2024-01-11,1,1,1,1,1,0,1,0
216,0.879345622490813,0.3977989997667715,CO,2024-01-12,1,1,1,0,1,0,1,0
217,0.0357400616583732,0.02014587086636195,CO,2024-01-13,1,1,1,1,0,0,1,1
218,NA,NA,CO,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
219,0.0276576614529496,0.01561513327835975,CO,2024-01-15,1,1,1,1,1,1,1,1
220,0.0195589553669561,0.0137178818435463,CO,2024-01-16,1,1,1,1,1,1,1,1
221,0.0682468646045062,0.01203501557747,CO,2024-01-17,1,1,1,1,1,1,1,1
222,0.118834379810821,0.0105452357115771,CO,2024-01-18,1,1,1,1,0,0,1,1
223,0.0545615219117334,0.009228832846017,CO,2024-01-19,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
226,0.165341291547655,0.0061460432881231,CO,2024-01-22,1,1,1,1,1,1,1,1
227,0.0327895348454473,0.00535668599426485,CO,2024-01-23,1,1,1,1,1,0,1,0
228,NA,NA,CO,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
230,0.0259992184884569,0.00352861553335706,CO,2024-01-26,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
233,0.048149662543678,0.002309362596776865,CO,2024-01-29,1,1,1,1,0,0,1,1
234,0.00378739119622303,0.002002574435844285,CO,2024-01-30,1,1,1,1,1,1,1,1
235,0.00280314098805537,0.001735596894808185,CO,2024-01-31,1,1,1,1,1,1,1,1
236,0.035965154661266,0.001503450769143725,CO,2024-02-01,1,1,1,1,1,1,1,1
237,0.0202250698560312,0.00130174297883692,CO,2024-02-02,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
240,0.00143651571364467,8.42847934654385e-4,CO,2024-02-05,1,1,1,1,1,1,1,1
241,0.00132962945238028,7.2862745226066e-4,CO,2024-02-06,1,1,1,1,1,1,1,1
242,0.00102465429707892,6.29683304009395e-4,CO,2024-02-07,1,1,1,1,1,1,1,1
243,0.00313141759927671,5.4401362827833e-4,CO,2024-02-08,1,1,1,1,1,1,1,1
244,0.00376374557969776,4.69870585377365e-4,CO,2024-02-09,1,1,1,1,1,1,1,1
245,1.34616301924248,0.4884355306014755,CO,2024-02-10,1,0,0,1,1,0,0,1
246,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
247,0.00285875435066049,3.0231432647209e-4,CO,2024-02-12,1,1,1,1,1,1,1,1
248,1.35501022738915,0.490660489212227,CO,2024-02-13,1,0,0,1,1,0,0,1
249,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
250,2.3055923736797e-4,1.941629561626e-4,CO,2024-02-15,1,1,1,1,1,1,1,1
251,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
253,0.53332190142418,0.2453374695580155,CT,2024-01-07,1,1,1,1,0,0,1,1
254,0.859471374759369,0.1165685795120735,CT,2024-01-08,1,1,1,1,1,0,1,0
255,0.601625175089182,0.03100715981310935,CT,2024-01-09,1,1,1,1,0,0,1,1
256,0.649313447105354,0.02757455694884645,CT,2024-01-10,1,1,1,1,1,1,1,1
257,0.443041977970644,0.0942237800168845,CT,2024-01-11,1,1,1,1,1,1,1,1
258,0.0873739438275259,0.02170569076445375,CT,2024-01-12,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
261,1.90359020327709,0.3963034349493745,CT,2024-01-15,0,0,1,1,0,0,1,1
262,0.139816925510827,0.0132275589213289,CT,2024-01-16,1,1,1,1,0,0,1,1
263,0.349283599260114,0.01165139777995715,CT,2024-01-17,1,1,1,1,1,1,1,1
264,0.0336850531939793,0.01025185156096665,CT,2024-01-18,1,1,1,1,1,1,1,1
265,0.171201938071406,0.00901113512899185,CT,2024-01-19,1,1,1,1,1,1,1,1
266,0.149025098325131,0.00791289785298285,CT,2024-01-20,1,1,1,1,1,1,1,1
267,0.0259783990833254,0.0069421725575722,CT,2024-01-21,1,1,1,1,1,1,1,1
268,0.226535667107686,0.0060853130116445,CT,2024-01-22,1,1,1,1,1,1,1,1
269,0.33269166993594,0.0053299232416508,CT,2024-01-23,1,1,1,1,1,1,1,1
270,0.111681910517219,0.004664781500110075,CT,2024-01-24,1,1,1,1,1,1,1,1
271,1.03306255356783,0.1866829680159095,CT,2024-01-25,1,1,1,0,1,0,1,0
272,0.029446450876052,0.00356575133466561,CT,2024-01-26,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
274,0.00351481567674257,0.002718919386509305,CT,2024-01-28,1,1,1,1,1,1,1,1
275,1.03228332622862,0.1203509185468365,CT,2024-01-29,1,1,0,1,0,1,0,1
276,0.00719050194187328,0.002068739559732185,CT,2024-01-30,1,1,1,1,1,1,1,1
277,0.0061277486798986,0.001803221017723185,CT,2024-01-31,1,1,1,1,1,1,1,1
278,0.967606545800082,0.155327791482224,CT,2024-02-01,0,0,1,1,1,1,1,1
279,0.0692408785237994,0.00136830568212134,CT,2024-02-02,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
281,0.00113729640729598,0.00103673218945581,CT,2024-02-04,1,1,1,1,1,1,1,1
282,0.00976268660774257,9.0197297784699e-4,CT,2024-02-05,1,1,1,1,1,1,1,1
283,1.14290716213154,0.189815922999288,CT,2024-02-06,0,0,1,1,0,0,1,1
284,0.0118701294320872,6.8213489055025e-4,CT,2024-02-07,1,1,1,1,1,1,1,1
285,1.33933924366394,0.484505545341348,CT,2024-02-08,1,0,1,0,1,0,1,0
286,0.0060079494799187,5.1535518536403e-4,CT,2024-02-09,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
288,3.9713945342644e-4,3.8901797722966e-4,CT,2024-02-11,1,1,1,1,1,1,1,1
289,0.00819097155679011,3.37893476503875e-4,CT,2024-02-12,1,1,1,1,1,1,1,1
290,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
291,2.1528573070805e-4,2.5479474542115e-4,CT,2024-02-14,1,1,1,1,1,1,1,1
292,3.4023149936445e-4,2.2120908438585e-4,CT,2024-02-15,1,1,1,1,1,1,1,1
293,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
294,2.1729391398087e-4,1.66674536463875e-4,CT,2024-02-17,1,1,1,1,1,1,1,1
295,0.225985310853979,0.04068050837655865,DC,2024-01-07,1,1,1,1,0,0,1,1
296,0.366801327872386,0.0363642660794512,DC,2024-01-08,1,1,1,1,0,0,1,1
297,1.02477468761194,0.0324486266526553,DC,2024-01-09,1,0,1,1,0,0,0,0
298,0.959258527844254,0.70209467103723,DC,2024-01-10,0,0,1,1,0,0,1,1
299,NA,NA,DC,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA
301,0.0425542375713121,0.0202417833188767,DC,2024-01-13,1,1,1,1,1,1,1,1
302,NA,NA,DC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
305,0.0227030490974023,0.0123462728188595,DC,2024-01-17,1,1,1,1,1,1,1,1
306,0.019719892870966,0.01087811695838265,DC,2024-01-18,1,1,1,1,1,1,1,1
307,NA,NA,DC,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
309,1.17772465508677,0.841036790016945,DC,2024-01-21,0,0,1,1,0,0,1,1
310,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
311,0.0366076067946689,0.0056906134281289,DC,2024-01-23,1,1,1,1,1,1,1,1
312,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
