...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
65,0.0116596675392604,0.00791460299646605,AL,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.0270516180627115,0.00535102555275745,AL,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,1.09346005053878,0.437802231050291,AL,2023-03-03,1,0,1,0,1,1,1,1,0,1,0,1,1,1
70,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.0198472955703446,0.003604091929462785,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.00343281957359513,0.00276550064782001,AL,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,0.0112970821172063,0.00242186781758921,AL,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,1.2037708748673,0.316315653290369,AL,2023-03-09,1,1,0,0,1,1,1,1,1,0,0,1,1,1
76,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.00168039684305776,0.001091627947502875,AL,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.00522499040676566,9.561061513182e-4,AL,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,0.00143961284149042,8.3755465244335e-4,AL,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,0.00111575793511886,7.3385628597796e-4,AL,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.386332103125714,0.2606935213813245,AR,2023-02-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
86,2.95322608025031,0.329377763187489,AR,2023-02-06,0,0,1,0,1,1,1,0,0,1,1,1,1,1
87,2.57731606384711,0.428870738340104,AR,2023-02-07,0,0,1,1,0,1,0,0,0,1,0,0,1,0
88,1.00093632407055,0.3338464788815665,AR,2023-02-08,0,1,1,1,1,1,1,1,0,1,0,1,1,1
89,0.633349970837781,0.26442004305223,AR,2023-02-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
90,5.59027758194297,0.4509359145424745,AR,2023-02-10,0,1,1,0,1,1,1,0,0,1,0,1,1,1
91,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.479216956944635,0.3587571142317065,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,2.93226427121189,0.54150818300436,AR,2023-02-13,0,1,1,0,1,1,1,0,1,1,0,1,1,1
94,3.76515081182931,0.4020264621765685,AR,2023-02-14,0,0,1,1,1,1,1,0,0,1,1,1,1,1
95,0.561821782512657,0.209820906470041,AR,2023-02-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
96,0.680413233751227,0.1966796507794245,AR,2023-02-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1
97,1.5662974447591,0.1085454527579375,AR,2023-02-17,1,0,1,0,1,1,1,1,0,1,0,1,1,1
98,0.316760440004339,0.28473947016209,AR,2023-02-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
99,0.405095801681185,0.0911852769377855,AR,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,1.11235218432327,0.339354351771707,AR,2023-02-20,0,1,1,1,1,1,1,0,0,1,1,1,1,1
101,2.52558835853551,0.2790162410541305,AR,2023-02-21,1,1,1,1,0,1,1,1,0,1,1,0,1,1
102,1.82428686995489,0.330810565497311,AR,2023-02-22,0,1,1,0,1,1,1,0,0,1,0,1,1,1
103,0.443251804740907,0.1877717422605845,AR,2023-02-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
104,0.435371549664701,0.1878720033977295,AR,2023-02-24,1,1,1,1,1,1,1,1,1,1,0,0,1,0
105,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.364795738947667,0.2361059403356145,AR,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,4.82684913532896,0.3579339196653115,AR,2023-02-27,0,0,1,0,1,1,1,0,0,1,0,1,1,1
108,2.03586678083518,0.4336865857530925,AR,2023-02-28,1,1,1,0,1,1,0,1,0,1,0,1,1,0
109,0.704963996743585,0.0346425029922237,AR,2023-03-01,1,1,1,1,1,1,1,1,0,1,0,1,1,1
110,0.161404595558768,0.0312149511279438,AR,2023-03-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1
111,0.0435157896647632,0.02809542372955995,AR,2023-03-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1
112,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.870858204240415,0.0203619012900487,AR,2023-03-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
115,0.430466945418416,0.0182563248087891,AR,2023-03-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
116,0.984288077537014,0.1890650428701415,AR,2023-03-08,0,1,1,1,1,1,1,0,0,1,1,1,1,1
117,0.151051051268016,0.01464000156451635,AR,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,0.130456227689565,0.01309534933416345,AR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,1.26240472263993,0.893952080614895,AR,2023-03-11,1,1,1,0,1,0,1,1,1,1,0,1,0,1
120,NA,NA,AR,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.0135586452265125,0.0093355172109667,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,1.01756343276367,0.233169676190438,AR,2023-03-14,1,1,1,1,0,1,1,1,1,1,0,0,1,1
123,0.0373746985712813,0.00742884087742085,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,0.0344353794574778,0.0066221136015604,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,0.63681499568734,0.17526891465375,AR,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,1.03285756211508,0.432991988179897,AR,2023-03-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
127,1.24771470088819,0.243632617610545,AZ,2023-02-05,1,1,1,1,1,1,1,1,0,0,0,1,1,1
128,1.48308682938117,0.241503600073674,AZ,2023-02-06,1,1,1,1,1,1,1,0,0,1,0,1,1,1
129,1.13971809545801,0.245519586665347,AZ,2023-02-07,1,1,1,1,1,1,0,1,0,0,0,1,1,0
130,3.80118197680268,0.117098591800354,AZ,2023-02-08,0,0,1,0,1,1,1,0,0,1,0,0,1,1
131,0.759762111143256,0.16531585463715,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,0,0,1,1,1
132,1.14397847959976,0.3106802481762905,AZ,2023-02-10,0,1,1,1,1,1,1,0,1,0,1,1,1,1
133,0.544582480373007,0.174880710700602,AZ,2023-02-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
134,4.21100086153916,0.284005041020203,AZ,2023-02-12,0,1,0,0,1,1,1,1,0,0,0,1,1,1
135,4.33959015271281,0.23483603150019,AZ,2023-02-13,1,0,1,0,1,1,0,0,0,0,0,1,1,0
136,1.37799139943467,0.1301042746987735,AZ,2023-02-14,1,1,1,1,1,1,0,1,0,1,1,1,1,0
137,1.43848615614154,0.230075982420242,AZ,2023-02-15,1,1,0,1,1,1,1,1,0,0,0,1,1,1
138,1.18863306463833,0.1894479876314045,AZ,2023-02-16,1,1,1,1,1,0,1,1,0,1,0,1,0,1
139,1.25048084251809,0.180980472294896,AZ,2023-02-17,1,1,0,1,1,1,1,1,0,1,0,1,1,1
140,1.19258558623719,0.199865867294421,AZ,2023-02-18,1,0,1,1,1,1,1,1,0,1,0,1,1,1
141,3.06605504358588,0.2904533613759445,AZ,2023-02-19,0,1,0,0,0,1,0,0,0,0,0,0,1,0
142,3.62484372839904,0.17001412298072,AZ,2023-02-20,0,1,1,0,1,1,0,0,0,0,0,0,1,0
143,1.18790605229808,0.158065453051703,AZ,2023-02-21,1,0,1,1,1,1,1,1,0,1,0,1,1,1
144,2.26126306769884,0.258471272807466,AZ,2023-02-22,1,0,1,0,1,1,1,1,0,1,0,1,1,1
145,0.362549726971026,0.0905377206462025,AZ,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,1.05400917325091,0.1792483227357705,AZ,2023-02-24,0,1,1,1,1,1,1,0,0,1,0,1,1,1
147,1.61415154925128,0.303762215184846,AZ,2023-02-25,1,1,0,0,1,1,0,1,0,1,1,1,1,0
148,1.7512183919142,0.158295168563157,AZ,2023-02-26,0,1,1,0,1,1,0,0,0,1,0,1,1,0
149,3.12252327677877,0.1030328871693615,AZ,2023-02-27,0,0,0,1,1,1,1,0,0,0,0,1,1,1
150,0.77048848923805,0.078010644212894,AZ,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,3.70218793483676,0.195939187859103,AZ,2023-03-01,0,1,0,0,0,1,0,0,0,0,0,0,1,0
152,2.54514374603032,0.218258886851467,AZ,2023-03-02,1,1,0,0,0,0,1,0,1,0,0,0,0,1
153,3.92555326843103,0.408480439292051,AZ,2023-03-03,1,1,0,0,1,1,1,1,0,0,0,1,1,1
154,5.51720523482571,0.458976814463433,AZ,2023-03-04,1,0,0,0,1,1,0,1,0,0,0,1,1,0
155,0.774652367927801,0.0758428009316035,AZ,2023-03-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
156,3.71676931721126,0.119617605456839,AZ,2023-03-06,0,1,0,0,1,0,1,0,0,0,0,1,0,1
157,0.757609412201964,0.0548985310375035,AZ,2023-03-07,1,1,1,1,1,1,1,1,0,0,0,1,1,1
158,1.03761062933559,0.232194591540958,AZ,2023-03-08,1,0,1,0,1,1,1,1,0,1,0,1,1,1
159,0.040234170271074,0.00139842698257259,AZ,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,0.0252535148061513,0.00120521827700416,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161,1.97505699455294,0.188642816496315,AZ,2023-03-11,1,0,1,0,1,1,1,1,0,1,0,1,1,1
162,1.24372270359199,0.0742115086222985,AZ,2023-03-12,1,1,1,0,1,0,1,1,0,1,1,1,0,1
163,5.48846147052563,0.1604563796402765,AZ,2023-03-13,1,0,1,0,0,1,0,1,0,0,0,0,1,0
164,0.99838352133468,0.080925286725614,AZ,2023-03-14,1,1,0,1,1,1,1,1,1,0,0,1,1,1
165,2.21832145356913,0.1210088077415505,AZ,2023-03-15,1,1,0,0,1,0,1,1,0,0,0,1,0,1
166,0.0673676741899829,4.9361475827552e-4,AZ,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,2.29821183076993,0.648642561991395,AZ,2023-03-17,1,1,0,0,1,0,1,1,1,0,0,1,0,1
168,2.65813750691191,0.64269543991219,AZ,2023-03-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
169,7.21785849819531,0.289837968921299,CA,2023-02-05,0,1,1,1,1,1,1,0,0,0,0,0,1,1
170,5.2640382205814,0.2477970999201925,CA,2023-02-06,0,1,1,1,0,1,1,0,0,0,0,0,0,0
171,9.06362038237897,0.2969091275259925,CA,2023-02-07,0,1,1,0,1,1,0,0,0,0,0,0,0,0
172,5.73358117998301,0.245117342668638,CA,2023-02-08,0,1,1,1,1,1,1,0,0,0,0,0,0,0
173,5.32460964191342,0.2491409572807565,CA,2023-02-09,1,1,1,1,1,0,1,0,0,0,0,0,0,0
174,6.39840078566427,0.25942919028729,CA,2023-02-10,0,1,0,1,1,1,0,0,0,0,0,0,1,0
175,6.42240769414347,0.28600630058637,CA,2023-02-11,0,0,1,0,1,1,0,0,0,1,0,0,1,0
176,6.60205456507269,0.195303896409307,CA,2023-02-12,0,0,1,1,1,1,0,0,0,0,0,1,1,0
177,8.66836859440653,0.163224735582464,CA,2023-02-13,0,0,0,0,1,1,0,0,0,0,0,1,0,0
178,4.40448556196651,0.157986519970088,CA,2023-02-14,1,1,1,0,1,1,1,1,0,0,0,0,1,1
179,9.99805514367064,0.22078185278538,CA,2023-02-15,0,1,0,0,0,1,0,0,0,0,0,0,0,0
180,12.2312539912405,0.2242396425791865,CA,2023-02-16,0,0,1,0,1,1,0,0,0,0,0,0,0,0
181,4.63207572827408,0.2183598858391585,CA,2023-02-17,1,1,0,0,1,1,0,1,0,1,0,1,0,0
182,3.05766941839293,0.205564717528356,CA,2023-02-18,0,1,1,0,1,1,0,0,0,0,0,1,1,0
183,2.19679806284635,0.1656166702822285,CA,2023-02-19,1,1,0,1,1,1,1,1,0,0,0,1,1,1
184,1.82867462998569,0.143321653510463,CA,2023-02-20,1,1,1,1,1,1,0,1,0,1,0,1,1,0
185,3.83636842091846,0.1831823746679295,CA,2023-02-21,1,0,1,0,1,1,0,1,0,0,0,1,0,0
186,4.55328919144965,0.1704136418075825,CA,2023-02-22,0,1,0,1,1,1,0,0,0,0,0,0,0,0
187,12.7993233905855,0.188177419352515,CA,2023-02-23,0,0,1,0,0,1,0,0,0,0,0,0,0,0
188,3.56947138269463,0.1192764998994355,CA,2023-02-24,0,1,1,1,1,1,0,0,0,0,0,0,0,0
189,8.62987659976487,0.244218425422024,CA,2023-02-25,0,0,1,0,1,0,0,0,0,0,0,1,0,0
190,2.07818200579995,0.1474048983015745,CA,2023-02-26,1,0,1,1,1,1,1,1,0,0,0,0,0,1
191,11.7951662271427,0.1958264270359905,CA,2023-02-27,1,0,1,0,1,1,0,1,0,1,0,0,0,0
192,10.9524357649117,0.174608734133759,CA,2023-02-28,1,0,1,0,1,0,0,1,0,0,0,1,0,0
193,12.8138662700983,0.159279365758965,CA,2023-03-01,1,0,0,0,1,0,0,1,0,0,0,0,0,0
194,9.57424333553442,0.1415609545352275,CA,2023-03-02,1,0,1,0,1,0,0,1,0,0,0,0,1,0
195,14.7264909956592,0.1581203190065985,CA,2023-03-03,0,0,1,0,1,1,0,0,0,0,0,1,0,0
196,6.64358310639302,0.1334325063942065,CA,2023-03-04,0,1,0,0,1,0,0,0,0,0,0,0,0,0
197,1.26146917445759,0.055746486367878,CA,2023-03-05,1,1,1,1,1,1,1,1,0,1,0,0,1,1
198,6.23623395879542,0.173734487429275,CA,2023-03-06,1,0,1,0,1,1,1,1,0,1,0,1,1,1
199,10.5283957961148,0.184828472968881,CA,2023-03-07,1,0,0,0,1,0,0,1,0,0,0,1,0,0
200,22.7196361783132,0.1871401490027805,CA,2023-03-08,1,0,0,0,0,0,0,1,0,0,0,0,0,0
201,4.97532630063404,0.091442842305311,CA,2023-03-09,0,1,1,0,1,0,0,0,0,0,0,0,0,0
202,10.3527187336799,0.131652684315233,CA,2023-03-10,0,0,1,0,1,0,0,0,0,1,0,0,0,0
203,3.83687683265294,0.088251864361462,CA,2023-03-11,1,0,1,0,1,0,1,1,0,1,0,1,0,1
204,10.4396727014346,0.153792695176739,CA,2023-03-12,1,0,1,0,1,0,0,1,0,1,0,1,0,0
205,13.138133150926,0.1752982124094955,CA,2023-03-13,1,0,0,0,0,0,0,1,0,0,0,0,0,0
206,11.2789495534036,0.137576878307771,CA,2023-03-14,0,0,0,0,1,0,0,0,0,0,0,1,0,0
207,11.779143206893,0.1377324913310575,CA,2023-03-15,0,0,0,0,1,1,1,0,0,0,0,1,0,1
208,6.56539177459143,0.100178513180281,CA,2023-03-16,0,1,0,0,1,0,0,0,0,0,0,0,0,0
209,12.3728583873127,0.1597969204794645,CA,2023-03-17,1,0,0,0,1,0,0,1,0,0,0,1,0,0
210,6.11521099135611,0.1376081980580935,CA,2023-03-18,1,1,0,0,1,0,0,1,0,1,0,1,1,0
211,0.660920483817914,0.053802007217889,CO,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.869498149412258,0.192469866407544,CO,2023-02-06,0,1,1,1,1,1,1,0,0,1,0,1,1,1
213,0.752374340393415,0.1905903271320045,CO,2023-02-07,1,1,1,1,1,1,1,1,0,0,1,1,1,1
214,1.75365547456802,0.2688561237260915,CO,2023-02-08,1,1,1,1,0,1,1,1,0,0,1,0,1,1
215,0.0490627170831276,0.03234885261199625,CO,2023-02-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
216,0.319257521863209,0.139490867384724,CO,2023-02-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
217,0.405466447983597,0.196923467041074,CO,2023-02-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
218,0.350648358718241,0.02164768549390875,CO,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,1.40144406215753,0.186904266131819,CO,2023-02-13,0,1,0,1,1,1,1,0,0,0,1,0,1,1
220,0.336786757534249,0.0993906448865725,CO,2023-02-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
221,0.403051756203655,0.1415894451883945,CO,2023-02-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
222,0.823931795805225,0.1091509959370315,CO,2023-02-16,1,1,1,1,0,1,1,1,1,1,0,0,1,1
223,1.08295714564311,0.1969632311289385,CO,2023-02-17,0,1,1,1,1,1,1,0,0,1,1,1,1,1
224,0.382206754043847,0.1104992739575615,CO,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,0.68951841143013,0.2137494537911305,CO,2023-02-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
226,1.06815985385601,0.146180360097807,CO,2023-02-20,1,0,1,1,1,1,1,1,0,1,0,1,1,1
227,0.383659571271189,0.058966001175711,CO,2023-02-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
228,0.976723261568206,0.157482399449766,CO,2023-02-22,1,1,0,1,1,1,1,1,0,0,1,1,1,1
229,0.152084013568407,0.00450517420003333,CO,2023-02-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
230,0.2640274335782,0.003887620387668995,CO,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,0.0709361161445495,0.00335322485027835,CO,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232,0.0551997820641295,0.00289119423373592,CO,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,0.479191032694989,0.0626227762744165,CO,2023-02-27,1,1,1,1,1,1,1,0,0,1,1,1,1,1
234,2.17547072043726,0.164612077273155,CO,2023-02-28,1,0,0,0,1,1,1,1,0,0,0,1,1,1
235,0.471379594303225,0.001850156913228605,CO,2023-03-01,1,1,1,1,1,1,1,1,0,1,0,1,1,1
236,0.120162413133094,0.00159379795857238,CO,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,0.0422027849316984,0.001372845457336835,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,1.25655998256318,0.3212614627884485,CO,2023-03-04,1,1,1,0,1,1,0,1,0,1,1,1,1,0
239,0.0420564551725038,0.001018541032115375,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
