...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
160,2.25031058289503,0.313070574289328,AZ,2023-02-03,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1
161,0.434665253243256,0.242155435483718,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
162,1.66510748433341,0.2477438991781275,AZ,2023-02-05,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
163,2.34740585039996,0.249539048639428,AZ,2023-02-06,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1
164,1.39069582822029,0.251347729487482,AZ,2023-02-07,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
165,4.39124451576206,0.13849642609665,AZ,2023-02-08,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1
166,0.751435032248763,0.169827793945032,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
167,1.05481304901379,0.304217863705435,AZ,2023-02-10,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
168,0.52110950207128,0.1752619295725325,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
169,1.11514901277149,0.1965573752573805,CA,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
170,17.5848496906916,0.228846299438837,CA,2023-01-02,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
171,21.6266577405499,0.299804328838405,CA,2023-01-03,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
172,7.96506099123279,0.2627182161096965,CA,2023-01-04,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
173,6.98976022421027,0.262639568354071,CA,2023-01-05,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0
174,12.5131991110294,0.28431158619246,CA,2023-01-06,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
175,6.97305431381928,0.2631007639864325,CA,2023-01-07,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
176,9.02168089820139,0.2684914818629295,CA,2023-01-08,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0
177,8.70504350029421,0.2492546079298365,CA,2023-01-09,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
178,17.906730706052,0.3066184083715545,CA,2023-01-10,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
179,22.6495749312139,0.3238826034525275,CA,2023-01-11,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
180,12.2469548750314,0.283914655512751,CA,2023-01-12,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
181,11.7826550631634,0.307056745627849,CA,2023-01-13,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
182,7.33213372477934,0.2926091792470195,CA,2023-01-14,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
183,13.4804349081544,0.331207475033859,CA,2023-01-15,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
184,15.2897924001532,0.3182206809493705,CA,2023-01-16,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
185,12.389138019160301,0.3185550069003175,CA,2023-01-17,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0
186,5.18261239324221,0.2925051362213445,CA,2023-01-18,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0
187,4.65367041907991,0.345007208854433,CA,2023-01-19,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0
188,6.7794316467313704,0.3143936574140095,CA,2023-01-20,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
189,7.7227224291256,0.273900311536842,CA,2023-01-21,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
190,5.22673092863237,0.307222454361084,CA,2023-01-22,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
191,7.50728559274438,0.314034194219207,CA,2023-01-23,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1
192,6.42962827884136,0.269393932168879,CA,2023-01-24,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
193,7.33730284246378,0.318948105197253,CA,2023-01-25,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
194,4.19118449386294,0.3055253515912385,CA,2023-01-26,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0
195,6.9934272513416,0.332331378727887,CA,2023-01-27,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0
196,5.99734006678663,0.312760431105405,CA,2023-01-28,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0
197,5.31307142671126,0.312458845854798,CA,2023-01-29,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
198,4.41689096933186,0.302455668862543,CA,2023-01-30,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0
199,2.59751268045396,0.290918378733844,CA,2023-01-31,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0
200,3.39693764708687,0.28252542762703,CA,2023-02-01,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
201,9.99723849390838,0.3063586454077915,CA,2023-02-02,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0
202,5.98475956104814,0.2792338225853075,CA,2023-02-03,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
203,5.87653330687469,0.296061259678417,CA,2023-02-04,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
204,11.9364710541773,0.2928492493333475,CA,2023-02-05,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
205,4.5388682930541,0.2466777927626705,CA,2023-02-06,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
206,12.4515156062527,0.3015506829640705,CA,2023-02-07,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
207,5.91541512448828,0.2444792019142275,CA,2023-02-08,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
208,10.0092512246382,0.251231573783865,CA,2023-02-09,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
209,8.53563390642146,0.2610669842895715,CA,2023-02-10,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
210,8.70883833322373,0.2931197770564965,CA,2023-02-11,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1
211,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.962794848802689,0.1805776560214935,CO,2023-01-02,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
213,2.91523024193751,0.3076016745246435,CO,2023-01-03,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1
214,1.49854535180891,0.3919201397944865,CO,2023-01-04,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1
215,1.26694135070314,0.26462487426465,CO,2023-01-05,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
216,0.461773010046892,0.0691809197765375,CO,2023-01-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
217,0.852281255009149,0.397956129076792,CO,2023-01-07,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
218,0.462030004382983,0.1713988223839105,CO,2023-01-08,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
219,1.85817852760031,0.367489485618354,CO,2023-01-09,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
220,1.50933033360125,0.38339586856853197,CO,2023-01-10,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
221,3.50275197671874,0.471356025991106,CO,2023-01-11,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
222,0.790831847339068,0.3430421194853835,CO,2023-01-12,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
223,0.996000177983132,0.70359695696872,CO,2023-01-13,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
224,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
