...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
183,6.5884162750166,0.0932364237775255,CA,2022-09-18,1,0,0,1,0,0,0,0,1,0
184,7.30849970772703,0.087196022642017,CA,2022-09-19,0,0,1,1,0,0,0,0,0,0
185,3.32434322862638,0.0707517833660755,CA,2022-09-20,0,1,1,1,1,0,0,0,0,1
186,8.20876116560445,0.1166428324356545,CA,2022-09-21,0,0,1,1,0,0,0,0,0,0
187,1.8053817983137599,0.0773494953278855,CA,2022-09-22,1,1,1,1,0,0,0,0,0,0
188,3.82140771616773,0.070781038945133,CA,2022-09-23,1,1,1,1,0,0,0,0,0,0
189,8.34998289496748,0.1204741154870905,CA,2022-09-24,0,0,0,0,0,0,0,0,0,0
190,7.66596490982142,0.1184728681799465,CA,2022-09-25,0,0,1,1,0,0,0,0,0,0
191,7.24724161989189,0.091440886314839,CA,2022-09-26,1,1,1,1,0,0,0,0,0,0
192,8.58500609149174,0.1295634377979255,CA,2022-09-27,0,0,1,0,0,0,0,1,0,0
193,3.50092610409682,0.0965872719389595,CA,2022-09-28,0,1,1,1,1,0,0,0,0,1
194,5.51297418371153,0.123074711172098,CA,2022-09-29,0,0,1,1,1,0,0,0,0,1
195,10.2985063242042,0.154940311534936,CA,2022-09-30,0,0,1,1,0,0,0,1,0,0
196,8.17392820922434,0.121931309763396,CA,2022-10-01,0,0,1,1,0,0,0,0,0,0
197,7.11419229467817,0.1453831407369155,CA,2022-10-02,0,0,1,1,0,0,0,0,0,0
198,14.1705864800808,0.1351419727280905,CA,2022-10-03,0,0,1,1,0,0,0,0,0,0
199,5.16821835039347,0.135646424271838,CA,2022-10-04,1,0,1,1,0,0,0,0,0,0
200,6.94825534002348,0.1379445483181085,CA,2022-10-05,0,0,1,1,0,0,0,0,0,0
201,8.4867718745044,0.175635838659033,CA,2022-10-06,0,0,1,1,0,0,0,0,0,0
202,6.28622869821905,0.16358239309196,CA,2022-10-07,0,0,1,1,0,0,0,0,0,0
203,3.15541073212575,0.1451690069880385,CA,2022-10-08,0,1,1,1,0,0,0,0,0,0
204,4.57624671153359,0.156544300815691,CA,2022-10-09,0,1,1,0,0,0,0,0,0,0
205,8.28569970535792,0.136707708224378,CA,2022-10-10,0,1,0,1,0,0,0,0,0,0
206,7.02477323311764,0.186541710653695,CA,2022-10-11,0,0,1,1,0,0,0,0,0,0
207,13.3243059419773,0.211470507076917,CA,2022-10-12,0,0,1,1,0,0,0,0,0,0
208,14.0286508078619,0.210170136670159,CA,2022-10-13,0,0,1,1,0,0,0,1,0,0
209,9.83676048218687,0.202175517202968,CA,2022-10-14,1,0,1,1,0,0,0,0,0,0
210,4.91613383753102,0.185132656736813,CA,2022-10-15,0,1,1,1,0,0,0,0,0,0
211,2.09679134984405,0.200312207465925,CO,2022-09-04,0,0,1,1,1,0,0,1,1,1
212,0.892358184634961,0.286993709911935,CO,2022-09-05,0,0,1,1,1,1,1,1,1,1
213,3.49593424640333,0.1772586177168965,CO,2022-09-06,0,0,1,0,1,0,0,1,1,1
214,0.950194998004329,0.0060095696435441,CO,2022-09-07,1,1,1,1,1,0,0,1,1,1
215,0.294966514584248,0.00587739157662225,CO,2022-09-08,1,1,1,1,1,0,0,1,1,1
216,0.694290161790865,0.0057537898794116,CO,2022-09-09,1,1,1,1,1,0,0,1,1,1
217,0.198778967614345,0.00563889442832775,CO,2022-09-10,1,1,1,1,1,0,0,1,1,1
218,1.63374770783532,0.299281189325026,CO,2022-09-11,1,0,0,1,1,0,0,0,1,1
219,1.64996724930047,0.147803454981718,CO,2022-09-12,0,0,1,1,1,0,0,1,1,1
220,0.461287185211443,0.100414268180595,CO,2022-09-13,1,1,1,1,1,0,0,1,1,1
221,0.980708834845204,0.081885565753436,CO,2022-09-14,1,1,1,1,0,0,1,1,1,0
222,0.379862066318457,0.00520358734272635,CO,2022-09-15,1,1,1,1,1,1,1,1,1,1
223,0.766065956455895,0.00514708683806115,CO,2022-09-16,1,1,1,1,1,0,0,1,1,1
224,0.389491907033127,0.083294209314208,CO,2022-09-17,1,1,1,1,1,0,0,1,1,1
225,0.807761707981992,0.220309211043259,CO,2022-09-18,0,1,1,1,1,0,0,1,1,1
226,0.595889782750245,0.04095335301538405,CO,2022-09-19,1,1,1,1,1,0,0,1,1,1
227,2.90939302067787,0.2261480524273985,CO,2022-09-20,0,0,1,0,1,0,0,1,0,1
228,1.69596078250202,0.1694405101923335,CO,2022-09-21,0,0,1,0,1,0,0,1,0,1
229,1.47779080092188,0.1776815980183305,CO,2022-09-22,0,0,1,1,1,0,0,1,1,1
230,0.808208201589383,0.074386184878836,CO,2022-09-23,1,1,1,0,1,1,0,1,0,1
231,0.953496975363768,0.2928858902729145,CO,2022-09-24,0,0,1,1,1,0,0,1,1,1
232,0.68837073807348,0.1490959820872145,CO,2022-09-25,1,1,1,1,1,0,0,1,1,1
233,0.857955251575402,0.115013465336022,CO,2022-09-26,1,1,1,0,1,0,0,1,0,1
234,0.449944750831251,0.00556356846054245,CO,2022-09-27,1,1,1,1,1,0,0,1,1,1
235,0.719163936944654,0.00574861672173505,CO,2022-09-28,1,1,1,1,1,0,0,1,1,1
236,0.518955969192922,0.0489578740566694,CO,2022-09-29,1,1,1,1,1,0,0,1,1,1
237,0.637705850702325,0.128855991431437,CO,2022-09-30,1,1,1,1,1,0,0,1,1,1
238,0.102390215174207,0.00656467034288395,CO,2022-10-01,1,1,1,1,1,0,0,1,1,1
239,0.10295922290952,0.0069459202226272,CO,2022-10-02,1,1,1,1,1,1,1,1,1,1
240,0.530532990588804,0.072955969522953,CO,2022-10-03,1,1,1,1,1,0,0,1,1,1
241,0.167243548169245,0.0079247232138196,CO,2022-10-04,1,1,1,1,1,1,1,1,1,1
242,0.588632104484258,0.1026060410247895,CO,2022-10-05,1,1,1,1,1,0,0,1,1,1
243,0.630500789085529,0.1146568158531405,CO,2022-10-06,1,1,1,1,1,0,0,1,1,1
244,1.78298030751993,0.2897983434930245,CO,2022-10-07,1,0,0,1,1,0,0,0,0,1
245,0.817820734469554,0.219817332313411,CO,2022-10-08,0,1,1,1,1,0,0,1,1,1
246,1.73214670106431,0.554233474360685,CO,2022-10-09,0,0,1,0,1,0,0,1,0,1
247,3.42343083571499,0.254722127905857,CO,2022-10-10,0,0,1,0,1,0,0,0,0,1
248,3.75524481581381,0.2723653535942,CO,2022-10-11,0,0,0,1,1,0,0,0,0,1
249,0.829527615832593,0.134739323884661,CO,2022-10-12,1,1,0,1,1,1,0,0,1,1
250,1.62707445170405,0.272224251068118,CO,2022-10-13,1,0,1,0,1,1,0,1,0,1
251,1.48476121770932,0.2561277513481165,CO,2022-10-14,1,0,1,1,0,0,0,1,0,0
252,1.37075586965702,0.3040907899877445,CO,2022-10-15,1,0,1,0,1,0,0,1,0,1
253,1.57593193430272,0.1700123494179955,CT,2022-09-04,0,1,1,1,1,0,0,1,1,1
254,2.69575208296675,0.2827980541823525,CT,2022-09-05,0,0,1,1,1,0,0,1,1,1
255,2.71016567322705,0.172939811344116,CT,2022-09-06,0,0,1,1,1,0,0,1,1,1
256,1.77465845735346,0.155108701040576,CT,2022-09-07,0,1,1,1,1,0,0,0,1,1
257,0.824357913272365,0.1264896211178625,CT,2022-09-08,1,1,1,1,1,1,1,1,1,1
258,3.30344922027042,0.1886805104285605,CT,2022-09-09,0,0,1,1,1,0,0,1,1,1
259,4.24440184426986,0.252323375260882,CT,2022-09-10,0,0,0,1,0,0,0,0,1,0
260,2.80136016710017,0.1733625098671365,CT,2022-09-11,0,0,1,1,1,0,0,1,0,1
261,4.4446166762758,0.1910025134359795,CT,2022-09-12,0,0,1,1,1,0,0,0,1,1
262,4.75734281546139,0.2478228051067375,CT,2022-09-13,0,0,0,1,1,0,0,0,1,1
263,1.20407789946127,0.1632666321668475,CT,2022-09-14,1,1,1,0,1,0,0,1,0,1
264,1.80561219262055,0.13341961983877,CT,2022-09-15,1,1,0,0,1,0,1,0,0,1
265,8.35468304054183,0.206285389235629,CT,2022-09-16,0,0,1,1,1,0,0,1,0,1
266,1.29370875181737,0.143282119514928,CT,2022-09-17,1,1,1,1,1,0,0,0,0,1
267,4.05694456002363,0.202459796985879,CT,2022-09-18,0,0,1,0,1,0,0,0,0,1
268,1.00966405498656,0.117242299122714,CT,2022-09-19,1,1,1,1,1,0,0,1,0,1
269,3.8929156842736,0.1755575651181565,CT,2022-09-20,0,0,1,1,1,0,0,1,1,1
270,8.34609278123025,0.3005583437583865,CT,2022-09-21,0,0,1,1,1,0,0,1,0,1
271,0.962205784011518,0.1397983646659285,CT,2022-09-22,1,1,1,0,1,1,0,1,0,1
272,1.18992943475688,0.10254772581239,CT,2022-09-23,1,1,1,1,1,0,0,1,1,1
273,4.20582298317014,0.237944920806116,CT,2022-09-24,0,0,1,1,1,0,0,0,1,1
274,2.02745187707505,0.173662004756681,CT,2022-09-25,0,0,1,1,1,0,0,1,0,1
275,1.13383217792748,0.093752857143677,CT,2022-09-26,1,1,1,1,1,0,1,1,0,1
276,0.890421199087887,0.126666797985859,CT,2022-09-27,1,1,1,1,1,0,1,1,0,1
277,3.53175032583133,0.228338699911246,CT,2022-09-28,0,0,1,1,1,0,0,1,1,1
278,0.899585573444468,0.1035553184354445,CT,2022-09-29,1,1,1,1,1,0,0,1,0,1
279,1.40399444920312,0.090672395896266,CT,2022-09-30,1,1,1,1,1,0,0,0,0,1
280,3.20984394346645,0.2153860840090575,CT,2022-10-01,0,0,1,0,1,1,0,0,0,1
281,1.3630340110807,0.163015908596565,CT,2022-10-02,1,1,1,1,1,0,0,0,0,1
282,2.94233597998508,0.1895532487356475,CT,2022-10-03,1,0,1,0,0,0,0,0,0,0
