...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
70,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,1.37344982066207,0.287939764023894,AL,2022-12-04,1,1,0,1,1,1,1,1,1,0,1,0,1,1
72,1.73350594563235,0.3325298160684585,AL,2022-12-05,1,1,0,1,0,1,1,1,1,0,1,0,0,1
73,1.76833142275509,0.3727642045148035,AL,2022-12-06,1,1,1,0,0,0,1,1,0,0,0,0,1,1
74,0.453300043537237,0.243384642929469,AL,2022-12-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
75,1.89515482950222,0.3498448706258205,AL,2022-12-08,1,1,0,1,0,1,1,1,1,0,1,0,0,1
76,0.914938820338992,0.2300984048482955,AL,2022-12-09,1,1,1,1,1,1,0,1,1,1,1,0,1,0
77,0.406618668323989,0.1257923751645585,AL,2022-12-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
78,2.08192003366704,0.587242018558755,AL,2022-12-11,1,0,1,0,0,1,1,1,0,0,0,0,1,1
79,1.92846138987727,0.4761482129328365,AL,2022-12-12,1,1,1,0,0,0,1,1,1,0,0,0,0,1
80,0.0305679149680201,0.02406226649328935,AL,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,1.58205440280673,0.3818942995856465,AL,2022-12-14,1,1,0,1,0,1,1,1,1,0,1,0,1,1
82,2.31536419462152,0.3343571919177325,AL,2022-12-15,1,1,0,1,0,1,1,1,0,0,1,0,0,1
83,0.987911959216176,0.2975413170327665,AL,2022-12-16,1,1,1,1,1,1,0,1,1,1,1,0,1,0
84,0.0674788961614304,0.016888114744795,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,1.42990488157001,0.664619947736135,AR,2022-11-06,1,0,0,1,1,1,1,1,0,0,1,0,1,1
86,0.452749540430196,0.0531620617702125,AR,2022-11-07,1,1,1,1,1,1,1,1,0,0,1,1,1,1
87,1.21348520649421,0.2814318173597495,AR,2022-11-08,1,1,1,0,1,1,1,1,0,0,0,0,1,1
88,0.486895748959341,0.172463071040528,AR,2022-11-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1
89,1.59545510757539,0.062957811749694,AR,2022-11-10,1,1,0,1,1,1,1,1,1,0,0,1,1,1
90,0.288796577530725,0.0667615553462125,AR,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,0.103635874911266,0.0708649034383525,AR,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,3.60171401507874,0.4308762529113625,AR,2022-11-14,1,0,0,1,0,1,1,1,0,0,1,0,0,1
94,0.891016421714786,0.421568015415944,AR,2022-11-15,1,0,1,1,1,1,1,1,0,0,1,0,1,1
95,0.139009117902865,0.0906512972762025,AR,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,1.46588897318599,0.257078922405182,AR,2022-11-17,1,1,1,1,0,1,1,1,0,1,0,0,1,1
97,0.875451311029857,0.23365921425695,AR,2022-11-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1
98,0.918829974923001,0.4133677129756235,AR,2022-11-19,1,1,1,1,1,1,0,1,1,1,1,0,1,0
99,0.903115910315755,0.3507916271994715,AR,2022-11-20,1,1,1,1,0,1,1,1,1,0,1,0,1,1
100,1.29278318039036,0.2288067481357405,AR,2022-11-21,1,1,1,1,1,1,1,1,0,0,1,0,1,1
101,4.65145361680451,0.4286618496313255,AR,2022-11-22,1,1,0,0,0,1,1,1,1,0,0,0,1,1
102,2.63576888511725,0.4110211307819685,AR,2022-11-23,1,1,0,1,0,1,0,1,0,0,1,0,1,0
103,0.940614880037591,0.417462607002966,AR,2022-11-24,1,1,1,1,1,1,0,1,0,1,1,1,1,0
104,3.24566596255536,0.3887701921348485,AR,2022-11-25,1,1,0,1,0,1,1,1,1,0,1,0,1,1
105,2.35070184910534,0.679985410673905,AR,2022-11-26,1,1,0,0,1,1,0,1,1,0,0,0,1,0
106,0.713487099851703,0.382070911775912,AR,2022-11-27,1,0,1,1,1,1,1,1,0,1,1,1,0,1
107,2.74139120999206,0.2598676537552155,AR,2022-11-28,1,0,0,1,1,1,1,1,1,0,1,0,1,1
108,1.75241175891488,0.2439865638714505,AR,2022-11-29,1,1,0,1,1,1,1,1,1,0,1,0,1,1
109,1.78583685716697,0.3274307977298155,AR,2022-11-30,1,0,1,1,1,1,1,1,0,0,1,0,0,1
110,1.22320763844601,0.3101793490065855,AR,2022-12-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
111,2.9907787183291,0.31790411843754,AR,2022-12-02,1,1,0,0,0,1,1,1,1,0,0,1,1,1
112,0.820468822779248,0.388838335250625,AR,2022-12-03,1,1,1,0,1,1,1,1,0,1,0,0,1,1
113,0.241201713016474,0.260638225879816,AR,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,1.83535071768652,0.3135931206084825,AR,2022-12-05,1,1,1,0,1,1,1,1,0,0,0,0,0,1
115,4.42648915636999,0.37577463851332,AR,2022-12-06,1,0,0,0,1,1,0,1,0,0,0,0,0,0
116,1.36121803631962,0.2763508969572355,AR,2022-12-07,1,1,1,1,1,1,1,1,1,0,0,0,1,1
117,3.26128989056803,0.3513175981508435,AR,2022-12-08,1,1,1,0,1,1,1,1,0,0,0,1,0,1
118,2.06475754631277,0.2934263072026735,AR,2022-12-09,1,1,0,0,1,1,1,1,0,0,0,0,0,1
119,0.509289285189344,0.250878906196017,AR,2022-12-10,1,1,1,1,1,1,1,1,0,0,0,1,1,1
120,0.949779102369271,0.285119695792699,AR,2022-12-11,1,1,1,0,1,1,1,1,1,1,0,0,1,1
121,5.05747558363075,0.3278522614579595,AR,2022-12-12,1,1,1,0,0,0,1,1,1,0,0,0,0,1
122,1.65920761321775,0.291527994340903,AR,2022-12-13,1,1,1,0,1,1,1,1,0,0,0,0,0,1
123,3.41370750398075,0.2959282137364295,AR,2022-12-14,1,1,1,0,1,0,0,1,1,1,0,0,0,0
124,1.81236400643222,0.2100955732685595,AR,2022-12-15,1,1,0,0,0,1,1,1,1,0,1,0,1,1
125,3.20468567024896,0.422687347229884,AR,2022-12-16,1,1,0,0,0,1,0,1,1,0,0,0,0,0
126,0.663695866379203,0.260719143036161,AR,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1
127,3.87628555543178,0.259721600623073,AZ,2022-11-06,1,1,0,1,0,1,1,1,1,0,0,0,0,1
128,3.83409307952707,0.277255336570709,AZ,2022-11-07,0,0,1,1,1,1,1,0,0,0,0,0,0,0
129,2.63402560819002,0.2972303529546265,AZ,2022-11-08,1,0,1,1,1,1,1,1,0,0,0,1,0,1
130,4.23668439443253,0.3107850196251365,AZ,2022-11-09,0,1,0,1,1,1,0,0,0,0,0,0,0,0
131,3.08220437715255,0.311664081527757,AZ,2022-11-10,1,1,1,0,1,1,1,1,0,0,0,0,0,1
132,9.85605564183864,0.3580038960490365,AZ,2022-11-11,1,0,1,0,0,0,1,1,0,0,0,0,0,1
133,5.13254790843937,0.274094138217444,AZ,2022-11-12,1,1,0,1,0,1,1,1,0,0,1,0,1,1
134,2.78493925270209,0.3121201975505465,AZ,2022-11-13,1,1,0,1,1,1,0,1,0,0,0,0,0,0
135,3.19932673314632,0.279376043114655,AZ,2022-11-14,1,1,1,1,1,1,1,1,0,0,1,0,0,1
136,3.56409169932126,0.2846304655814395,AZ,2022-11-15,1,1,0,1,1,1,1,1,1,0,1,0,1,1
137,3.15714298647811,0.3032464151104305,AZ,2022-11-16,1,1,1,1,1,1,1,1,0,1,0,0,0,1
138,8.01563248178254,0.291142224682059,AZ,2022-11-17,1,1,0,1,0,1,1,1,0,0,0,0,1,1
139,5.16241264089312,0.2898601499432285,AZ,2022-11-18,1,1,0,1,0,1,1,1,0,1,0,0,1,1
140,1.74681397298526,0.235352775770863,AZ,2022-11-19,1,1,1,1,1,1,1,1,0,1,0,0,0,1
141,6.37156841757628,0.3192820480065575,AZ,2022-11-20,1,1,0,1,0,1,1,1,1,0,1,0,0,1
142,6.19203772400374,0.2782873277654385,AZ,2022-11-21,0,1,0,1,1,0,1,0,0,0,0,0,0,1
143,29.4889781241298,0.353562196689938,AZ,2022-11-22,0,1,0,0,0,1,1,0,1,0,0,0,0,1
144,12.4943651415816,0.308219064900381,AZ,2022-11-23,1,1,0,1,0,0,1,1,0,0,0,0,0,1
145,1.56237965212253,0.3287698618844885,AZ,2022-11-24,0,1,1,1,0,1,1,0,0,0,1,0,0,1
146,7.51178566283424,0.275722316094154,AZ,2022-11-25,1,1,0,1,0,1,1,1,1,0,0,0,1,1
147,10.9522908073233,0.3294830903156215,AZ,2022-11-26,0,0,0,1,0,1,0,1,0,0,1,0,1,0
148,9.37137117635351,0.2890122898586255,AZ,2022-11-27,1,1,0,1,0,1,1,1,1,0,0,0,0,1
149,11.2592478292942,0.273778444348878,AZ,2022-11-28,0,1,0,1,0,1,1,0,0,0,0,0,0,1
150,16.4209594621515,0.3353415585966585,AZ,2022-11-29,0,1,0,1,0,1,0,0,1,0,0,0,1,0
151,11.0658454918138,0.317685025868266,AZ,2022-11-30,1,1,0,1,0,1,1,1,0,0,0,0,0,1
152,19.0445233328003,0.384657427633788,AZ,2022-12-01,1,1,0,0,0,1,0,1,1,0,0,0,1,0
153,15.8748659341488,0.3646590544934365,AZ,2022-12-02,1,1,0,0,0,1,0,1,0,0,0,0,0,0
154,3.54250788144823,0.282472780057063,AZ,2022-12-03,0,1,0,0,0,1,1,0,1,1,0,0,0,1
155,9.66451459412579,0.320918845019995,AZ,2022-12-04,1,1,0,0,0,1,1,1,1,0,0,0,0,1
156,29.1568108441739,0.347819555678175,AZ,2022-12-05,0,1,0,0,0,1,1,0,0,0,0,0,0,1
157,10.2709659042135,0.305656601405232,AZ,2022-12-06,1,1,0,0,0,1,1,1,0,0,0,0,1,1
158,13.6746398233032,0.2810997423237095,AZ,2022-12-07,0,1,0,1,0,1,0,0,0,0,0,0,0,0
159,2.48427236331159,0.240253758057599,AZ,2022-12-08,1,1,1,0,0,1,0,1,0,0,0,0,1,0
160,8.43881989493299,0.2926348546145925,AZ,2022-12-09,1,0,0,1,0,0,0,1,0,0,0,0,0,0
161,5.44955720113537,0.3226168933681935,AZ,2022-12-10,1,1,0,0,0,0,1,1,1,0,0,0,0,1
162,3.2755915772902102,0.2145364066930105,AZ,2022-12-11,1,1,0,1,0,1,0,1,1,0,0,0,0,0
163,13.5365619588084,0.319803874078085,AZ,2022-12-12,0,1,0,1,0,0,1,0,1,0,0,0,0,1
164,14.0737763197915,0.3053869808020355,AZ,2022-12-13,0,1,0,0,0,1,1,0,0,0,0,0,0,1
165,8.74012239386184,0.253733478343758,AZ,2022-12-14,1,1,0,0,0,1,1,1,1,0,0,0,0,1
166,10.724298851809,0.2867411218459035,AZ,2022-12-15,1,1,0,0,0,1,0,1,1,0,0,0,0,0
167,5.00565917923788,0.2531090501321,AZ,2022-12-16,0,1,0,1,0,1,1,0,1,0,1,0,0,1
168,5.02019902064586,0.334412332715286,AZ,2022-12-17,1,1,0,0,0,1,1,1,1,0,0,0,0,1
169,8.87431999881541,0.312830798129848,CA,2022-11-06,1,1,0,1,0,1,1,0,0,0,0,0,0,1
170,9.25978709284137,0.3071572103102935,CA,2022-11-07,0,1,1,1,1,1,0,0,0,0,0,0,0,0
171,8.5369407671313,0.3100683131997365,CA,2022-11-08,0,1,1,1,1,1,0,0,0,0,0,0,0,0
172,7.82236276649502,0.294654238247175,CA,2022-11-09,1,0,1,1,1,1,0,0,0,0,1,0,0,0
173,12.2102802623767,0.3149565546669805,CA,2022-11-10,1,1,0,1,0,1,0,0,0,0,0,0,1,0
174,9.13506270177779,0.3169833158462705,CA,2022-11-11,1,1,0,1,1,0,0,0,0,0,0,0,0,0
175,9.32530110883932,0.3198046892168405,CA,2022-11-12,0,1,0,1,1,0,0,0,1,0,0,0,0,0
176,12.5328240560389,0.310319983427364,CA,2022-11-13,1,0,0,1,0,0,0,0,0,0,0,0,0,0
177,10.2487462677143,0.3113453079838925,CA,2022-11-14,0,1,1,0,1,1,1,0,0,0,0,0,0,1
178,9.62441307864856,0.310837443339645,CA,2022-11-15,0,1,1,1,1,0,0,0,0,0,0,0,0,0
179,19.2132764178182,0.314094086164159,CA,2022-11-16,1,0,0,1,0,1,0,0,0,0,0,0,0,0
180,17.6487989929635,0.3102162479880385,CA,2022-11-17,1,0,0,1,0,1,0,0,0,0,0,0,0,0
181,19.4262511073315,0.3104571262652335,CA,2022-11-18,0,1,0,1,0,1,1,0,0,0,0,0,0,1
182,18.892159148432,0.318387831129469,CA,2022-11-19,1,1,0,1,0,0,0,1,0,0,0,0,0,0
183,14.8022855736443,0.2900797152708175,CA,2022-11-20,1,1,0,1,0,0,0,0,0,0,0,0,0,0
184,20.6610575410776,0.3147138199952765,CA,2022-11-21,0,1,0,1,0,0,0,1,0,0,0,0,0,0
185,15.7300142785931,0.294168067053898,CA,2022-11-22,1,1,0,1,0,1,0,0,1,0,0,0,0,0
186,12.9194663928133,0.299669951538029,CA,2022-11-23,1,1,0,1,0,1,0,0,0,0,0,0,0,0
187,1.21536187384209,0.2684600785324545,CA,2022-11-24,1,1,1,1,1,1,1,0,0,0,0,1,0,1
188,10.9931696871033,0.2739663495417415,CA,2022-11-25,0,1,1,1,1,1,0,0,0,0,0,0,0,0
189,22.0114787647201,0.2732720966278145,CA,2022-11-26,0,0,0,1,0,0,0,0,0,1,0,0,0,0
190,37.4101133401645,0.307804706837322,CA,2022-11-27,0,1,0,1,0,1,0,0,0,0,0,0,0,0
191,22.8294461913085,0.276588616365904,CA,2022-11-28,0,1,0,1,0,1,0,0,0,0,0,0,0,0
192,21.3908963597951,0.271693538385383,CA,2022-11-29,0,1,0,1,0,1,0,0,0,0,0,0,0,0
193,18.6958035664049,0.265660664108161,CA,2022-11-30,1,1,0,1,0,1,0,0,0,0,0,0,0,0
194,24.8245500388245,0.273791714120881,CA,2022-12-01,1,1,0,1,0,1,0,0,0,0,0,0,0,0
195,52.4989059930924,0.2999807562524205,CA,2022-12-02,0,1,0,0,0,1,0,0,0,0,0,0,0,0
196,57.1658429373709,0.300583042965906,CA,2022-12-03,0,1,0,0,0,0,0,0,1,0,0,0,0,0
197,29.080361142639,0.283175808161404,CA,2022-12-04,0,1,0,1,0,1,0,0,0,0,0,0,0,0
198,50.092534681712,0.26844819004246,CA,2022-12-05,0,1,0,1,0,0,0,0,0,0,0,0,0,0
199,19.7851221458307,0.2497529595419455,CA,2022-12-06,0,1,0,1,0,0,0,0,0,0,0,0,0,0
200,55.8957153799623,0.27368376524453,CA,2022-12-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0
201,40.8850722899848,0.242211160838225,CA,2022-12-08,1,0,0,1,0,0,0,0,0,0,0,0,0,0
202,22.8064942436371,0.222997809848708,CA,2022-12-09,0,1,0,1,0,0,0,0,0,0,0,0,0,0
203,74.0299153554048,0.2929658310856035,CA,2022-12-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204,45.3386733936051,0.2561552485041765,CA,2022-12-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0
205,26.769130738243,0.234774580817745,CA,2022-12-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206,45.3472357266713,0.2565901201525735,CA,2022-12-13,0,1,0,0,0,0,0,0,1,0,0,0,0,0
207,57.1219809732831,0.30171156598487,CA,2022-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,37.7443872617056,0.2330203839076985,CA,2022-12-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209,26.4083887133252,0.24527070961684,CA,2022-12-16,1,1,0,1,0,0,0,1,0,0,0,0,0,0
210,33.5740824665101,0.273624238016479,CA,2022-12-17,0,1,0,0,0,0,0,0,1,0,0,0,1,0
211,2.82301393852078,0.32725245895982,CO,2022-11-06,1,1,0,1,0,1,1,1,0,0,0,0,1,1
212,2.23415466355777,0.2688989631327425,CO,2022-11-07,1,0,1,1,1,1,1,1,1,0,0,0,0,1
213,1.85533801575649,0.2998964234387645,CO,2022-11-08,1,1,1,1,1,1,1,1,0,1,1,0,0,1
214,1.79564263590561,0.254266300664531,CO,2022-11-09,1,1,1,1,1,1,1,1,1,0,0,0,1,1
215,2.16256060706768,0.3074896772471985,CO,2022-11-10,1,1,1,1,1,0,0,1,0,0,1,0,0,0
216,1.60627709364044,0.3443932867137795,CO,2022-11-11,1,0,1,1,1,1,1,0,1,0,0,0,1,1
217,2.48440713294964,0.2910503712007395,CO,2022-11-12,1,0,0,1,0,1,1,1,1,0,0,0,1,1
218,1.37809949448298,0.3645625175312615,CO,2022-11-13,1,1,1,0,0,1,1,1,1,0,0,0,1,1
219,1.83077231258121,0.296895019708905,CO,2022-11-14,1,0,1,1,1,1,1,1,0,1,1,0,1,1
220,2.24400923052249,0.3318440238311185,CO,2022-11-15,0,0,1,1,1,1,1,0,0,0,1,1,1,1
221,1.97965756861585,0.324481679428444,CO,2022-11-16,1,0,1,1,1,1,0,1,0,0,1,0,1,0
222,2.2957724119361,0.262617205086673,CO,2022-11-17,1,1,0,1,1,1,1,1,0,0,1,0,0,1
223,4.49383154429472,0.3669646808329115,CO,2022-11-18,1,1,0,1,0,1,1,1,0,0,1,0,1,1
224,0.616653426413609,0.2249789996208675,CO,2022-11-19,1,1,1,1,1,1,1,1,1,0,0,0,1,1
225,1.07339751306056,0.1100456860245375,CO,2022-11-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1
226,3.62755230414268,0.316837437241758,CO,2022-11-21,1,1,0,1,0,1,1,1,0,0,0,1,1,1
227,2.00072472789185,0.2973525255948905,CO,2022-11-22,1,1,1,1,0,0,1,1,0,0,0,0,0,1
228,3.59045043884184,0.1525093501542565,CO,2022-11-23,1,1,0,1,0,1,1,1,1,0,1,0,1,1
229,0.104260207785145,0.075100302935561,CO,2022-11-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
230,2.20331667363882,0.146092503622682,CO,2022-11-25,1,1,0,1,0,1,1,1,0,0,0,0,1,1
231,2.76174010201763,0.430945703652855,CO,2022-11-26,1,1,0,1,0,0,1,1,1,1,1,0,0,1
232,0.785163727144831,0.2331552324325475,CO,2022-11-27,1,1,1,0,1,1,1,1,1,0,0,0,1,1
233,5.51848098584876,0.3250122114887255,CO,2022-11-28,1,1,0,1,0,1,1,1,1,0,0,0,0,1
234,2.5783923649499,0.3667774911947685,CO,2022-11-29,1,1,1,0,0,1,1,1,1,1,0,0,1,1
235,6.44672639637648,0.413971266020237,CO,2022-11-30,1,1,0,1,0,0,1,1,1,0,0,0,0,1
236,2.60041025951891,0.1987664007077745,CO,2022-12-01,1,1,0,0,1,1,1,1,1,0,0,0,1,1
237,5.60364463076842,0.4108900030953535,CO,2022-12-02,1,1,0,1,0,1,1,1,1,0,0,0,0,1
238,2.17192325979205,0.362129627426036,CO,2022-12-03,1,1,0,1,0,1,1,1,1,0,1,0,1,1
239,3.28931689396573,0.3591161193828335,CO,2022-12-04,1,1,0,0,0,0,1,1,1,0,1,0,0,1
