...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI
1,0.291939799213742,0.0064850194911142,AK,2022-08-07,1,1,1,0,0,1
2,0.66697692725998,0.094973947568885,AK,2022-08-08,1,1,1,0,0,1
3,0.77375589539148,0.0878743150268545,AK,2022-08-09,1,1,1,0,0,1
4,1.0138101637291,0.00560423550867635,AK,2022-08-10,1,1,1,0,0,1
5,0.558007995464906,0.147721774598224,AK,2022-08-11,1,1,1,1,1,1
6,0.238592577140692,0.0050961373290605,AK,2022-08-12,1,1,1,1,1,1
7,1.19933686116755,0.16138515126509,AK,2022-08-13,0,0,1,0,0,1
8,0.702792482950066,0.1774482959327345,AK,2022-08-14,1,1,1,1,1,1
9,0.292768259252701,0.004431302314236835,AK,2022-08-15,1,1,1,1,1,1
10,0.459412285156018,0.100909706297116,AK,2022-08-16,1,1,1,0,0,1
11,0.991306494301199,0.0886511363939235,AK,2022-08-17,1,1,0,1,0,0
12,0.0421892153245719,0.00386361550515865,AK,2022-08-18,1,1,1,1,0,0
13,0.44840955761088,0.0915519125868705,AK,2022-08-19,1,1,1,1,1,1
14,1.11649029512193,0.444167519793465,AK,2022-08-20,0,0,1,0,0,1
15,0.136439634215456,0.003375838793910025,AK,2022-08-21,1,1,1,0,0,1
16,1.96614511071518,0.2987077186013245,AK,2022-08-22,0,0,1,0,0,1
17,0.00487446887853947,0.003088323338545635,AK,2022-08-23,1,1,1,1,1,1
18,NA,NA,AK,2022-08-24,NA,NA,NA,NA,NA,NA
19,0.0178607154107912,0.00282709346503375,AK,2022-08-25,1,1,1,1,1,1
20,NA,NA,AK,2022-08-26,NA,NA,NA,NA,NA,NA
21,0.0130814372562874,0.00258936638645288,AK,2022-08-27,1,1,1,1,1,1
22,0.0126908150650843,0.002478549875175715,AK,2022-08-28,1,1,1,1,1,1
23,0.0298111759770847,0.00237272974770464,AK,2022-08-29,1,1,1,1,1,1
24,0.0144400598752968,0.002271652050622005,AK,2022-08-30,1,1,1,1,1,1
25,0.864668352558268,0.1835236246811725,AK,2022-08-31,0,0,1,0,0,1
26,NA,NA,AK,2022-09-01,NA,NA,NA,NA,NA,NA
27,0.00221775557006661,0.001994566562307905,AK,2022-09-02,1,1,1,1,1,1
28,NA,NA,AK,2022-09-03,NA,NA,NA,NA,NA,NA
29,0.00264538546753337,0.00182956303707801,AK,2022-09-04,1,1,1,1,1,1
30,NA,NA,AK,2022-09-05,NA,NA,NA,NA,NA,NA
31,0.0199096171456586,0.00167862313730831,AK,2022-09-06,1,1,1,1,1,1
32,0.00270109133985069,0.001608019303898755,AK,2022-09-07,1,1,1,1,1,1
33,NA,NA,AK,2022-09-08,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-09-09,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-09-10,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-09-11,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2022-09-12,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2022-09-13,NA,NA,NA,NA,NA,NA
39,0.00134174926195848,0.00119169882576457,AK,2022-09-14,1,1,1,1,1,1
40,NA,NA,AK,2022-09-15,NA,NA,NA,NA,NA,NA
41,0.00569717753567774,0.0010942446308248,AK,2022-09-16,1,1,1,1,1,1
42,0.00140329583627335,0.00104858713183768,AK,2022-09-17,1,1,1,1,1,1
43,1.00935133572766,0.1245555241486475,AL,2022-08-07,1,1,1,0,0,1
44,0.861281344788869,0.1510208599313065,AL,2022-08-08,1,1,1,0,0,1
45,1.85608469925921,0.03383690916370895,AL,2022-08-09,0,0,1,0,0,1
46,0.876266927430412,0.171479303967396,AL,2022-08-10,1,1,1,1,0,0
47,1.117681540045,0.103639438154074,AL,2022-08-11,1,1,1,0,0,1
48,3.47746746023037,0.238537449366943,AL,2022-08-12,0,0,1,0,0,1
49,1.41573290176616,0.096012684687761,AL,2022-08-13,1,1,1,1,1,1
50,2.38805973636708,0.0633284914297705,AL,2022-08-14,0,0,1,0,0,1
51,1.67778148355115,0.19330411248706,AL,2022-08-15,1,1,1,0,0,1
52,0.5743958613264,0.14537911540543,AL,2022-08-16,1,1,1,0,0,0
53,0.988754921398102,0.1716396407134095,AL,2022-08-17,1,1,0,0,0,0
54,3.65783354222934,0.258620369146493,AL,2022-08-18,0,0,1,0,0,1
55,2.10355439746177,0.249515188185246,AL,2022-08-19,0,0,1,0,0,1
56,1.77825138989191,0.02783044263231105,AL,2022-08-20,0,0,1,0,0,1
57,1.584688961764,0.0273610021641677,AL,2022-08-21,0,0,1,0,0,1
58,0.825652812938371,0.122908287768707,AL,2022-08-22,1,1,1,0,0,0
59,3.37484185619128,0.2513810863617665,AL,2022-08-23,0,0,1,0,1,0
60,1.27247884973165,0.0711782794014665,AL,2022-08-24,1,1,1,0,0,1
61,1.14656501862935,0.074164367108508,AL,2022-08-25,1,1,1,0,0,1
62,1.05172548869038,0.162814081770588,AL,2022-08-26,1,1,0,1,0,0
63,0.763608550906774,0.1182120509751835,AL,2022-08-27,1,1,1,0,0,1
64,0.516697791697761,0.1226263742116725,AL,2022-08-28,1,1,1,0,0,1
65,4.24610869953653,0.0593532551324355,AL,2022-08-29,0,0,1,0,0,1
66,1.10867260516656,0.1696795243985535,AL,2022-08-30,1,1,0,0,1,0
67,1.21318275305667,0.2086645181193215,AL,2022-08-31,1,1,1,0,0,1
68,0.878067077448604,0.0764875174954,AL,2022-09-01,1,1,1,0,0,1
69,0.658920892783481,0.086104779742141,AL,2022-09-02,1,1,1,0,0,1
70,0.961691528696405,0.1978050479005785,AL,2022-09-03,1,1,1,0,0,1
71,1.34059232811585,0.021695544354024848,AL,2022-09-04,0,0,1,0,0,1
72,NA,NA,AL,2022-09-05,NA,NA,NA,NA,NA,NA
73,0.486854449576163,0.1630361801144505,AL,2022-09-06,1,1,1,0,0,1
74,0.441629653556525,0.091913710316045,AL,2022-09-07,1,1,1,1,1,1
75,1.20157256455827,0.188529081358527,AL,2022-09-08,1,1,1,0,0,1
76,0.295494036029702,0.139527055270689,AL,2022-09-09,1,1,1,0,0,1
77,0.722101267883572,0.379402411618683,AL,2022-09-10,1,1,1,0,0,1
78,0.313318525547762,0.1637041871282145,AL,2022-09-11,1,1,1,0,0,1
79,0.597765922160192,0.1799302071707955,AL,2022-09-12,1,1,1,0,0,1
80,0.565546002190368,0.084760545477765,AL,2022-09-13,1,1,1,1,1,1
81,0.737063965656762,0.2005420759217805,AL,2022-09-14,1,1,1,0,0,1
82,0.778390810940867,0.01814535464813025,AL,2022-09-15,1,1,1,1,1,1
83,0.382071391131475,0.201045211644909,AL,2022-09-16,1,1,1,1,1,1
84,0.398065730585944,0.201297217999952,AL,2022-09-17,1,1,1,0,0,1
85,0.532959950664212,0.0687363772289565,AR,2022-08-07,1,1,1,0,0,1
86,4.11648346062034,0.1903728485026015,AR,2022-08-08,1,0,0,0,0,0
87,1.31762616265839,0.1052134788192565,AR,2022-08-09,1,1,1,0,0,1
88,3.97503731567751,0.1538184841329205,AR,2022-08-10,1,0,0,0,0,0
89,1.92381154243556,0.1394299957439815,AR,2022-08-11,1,0,0,0,0,0
90,0.565862739135746,0.090519077269682,AR,2022-08-12,1,1,1,0,0,1
91,3.23714987124099,0.217456478862725,AR,2022-08-13,0,0,1,0,0,1
92,0.0871805526200467,0.00581395493801465,AR,2022-08-14,1,1,1,1,1,1
93,3.68913479842257,0.14026690937863,AR,2022-08-15,0,0,0,1,0,0
94,1.73648475149402,0.0055471393636921,AR,2022-08-16,0,0,1,0,0,1
95,0.520808737835879,0.0425050196817187,AR,2022-08-17,1,1,1,0,0,1
96,0.513090190260719,0.0663399084476305,AR,2022-08-18,1,1,1,0,0,1
97,2.3056691660547,0.26867865187823,AR,2022-08-19,0,0,0,0,0,0
98,0.638796418479699,0.00506759419901655,AR,2022-08-20,1,1,1,1,1,1
99,1.92364889039236,0.193784374288284,AR,2022-08-21,1,0,0,0,0,0
100,4.95476432639113,0.1951912962425915,AR,2022-08-22,0,0,0,0,0,0
101,0.948666396755549,0.0399419788806553,AR,2022-08-23,1,1,1,0,0,1
102,2.28278696506277,0.115838969717331,AR,2022-08-24,1,0,0,1,0,0
103,2.49960206348288,0.141733690015129,AR,2022-08-25,0,0,0,0,0,0
104,0.534120712268245,0.071113318925478,AR,2022-08-26,1,1,1,0,0,1
105,0.459453425174877,0.04209868771166695,AR,2022-08-27,1,1,1,1,1,1
106,3.70151692952291,0.2526494196278625,AR,2022-08-28,0,0,1,0,0,1
107,2.70126531030877,0.1182009335979355,AR,2022-08-29,0,0,0,0,0,0
108,1.64112059524579,0.087527388253222,AR,2022-08-30,1,1,0,0,0,0
109,3.3959503343125,0.145130515970825,AR,2022-08-31,0,0,0,0,0,0
110,5.70987553126249,0.1560337127567075,AR,2022-09-01,0,0,1,0,0,1
111,2.23408805688294,0.2278442445852245,AR,2022-09-02,0,0,0,0,1,0
112,0.221505724759932,0.003777815803647315,AR,2022-09-03,1,1,1,0,0,1
113,1.31235560127222,0.150088584353403,AR,2022-09-04,0,0,1,0,0,1
114,1.32047867303915,0.1434712021487435,AR,2022-09-05,1,0,0,0,0,0
115,5.76147888513908,0.122415816444711,AR,2022-09-06,0,0,0,0,0,0
116,8.05264846740871,0.196465988300423,AR,2022-09-07,0,0,0,0,0,0
117,5.67194671421283,0.233787793996705,AR,2022-09-08,0,0,1,0,0,1
118,3.29317769170774,0.1895063481879815,AR,2022-09-09,0,0,1,0,0,1
119,1.1873626676354,0.12976776022431,AR,2022-09-10,0,0,1,1,1,1
120,0.356384035879988,0.0623208882626555,AR,2022-09-11,1,1,1,1,1,1
121,5.46324130779328,0.166667075826885,AR,2022-09-12,0,0,1,0,0,1
122,1.1516214987236,0.104895264506105,AR,2022-09-13,1,1,0,0,0,0
123,1.15469937735415,0.0440903563669801,AR,2022-09-14,1,1,0,0,0,0
124,2.18419951282779,0.151458364186382,AR,2022-09-15,0,0,1,0,0,1
125,1.77055400953961,0.139385944179185,AR,2022-09-16,1,0,0,1,0,0
126,1.22973865640757,0.318196792911802,AR,2022-09-17,1,0,0,1,0,0
127,2.58235525836773,0.1388762954802535,AZ,2022-08-07,1,0,0,0,0,0
128,1.32589527011107,0.0544148749934935,AZ,2022-08-08,1,1,1,0,0,1
129,3.68206642818141,0.072924861933019,AZ,2022-08-09,0,1,0,0,0,0
130,4.59281350660173,0.128059833555612,AZ,2022-08-10,0,0,1,0,0,1
131,2.51257464810891,0.109744634203607,AZ,2022-08-11,0,0,1,1,0,0
132,1.01703837392142,0.0826206464456445,AZ,2022-08-12,1,1,0,0,0,0
133,1.10227958629162,0.051217122041012,AZ,2022-08-13,1,1,0,1,0,0
134,0.964786982348055,0.088098172265649,AZ,2022-08-14,1,1,1,0,0,1
135,4.86617805212696,0.124517383361483,AZ,2022-08-15,1,0,0,0,0,0
136,0.885130835175838,0.0464035226781472,AZ,2022-08-16,1,1,1,0,0,1
137,1.48246570498697,0.0874214774240365,AZ,2022-08-17,1,1,0,0,0,1
138,4.42787588169541,0.163019298551209,AZ,2022-08-18,0,0,1,0,0,1
139,1.40580862007355,0.105098868390364,AZ,2022-08-19,0,0,1,1,0,0
140,0.375910453852765,0.0622989233765145,AZ,2022-08-20,1,1,1,1,1,1
141,6.88360654677041,0.207353046434074,AZ,2022-08-21,0,0,0,0,0,0
142,5.77713851140632,0.122603804455355,AZ,2022-08-22,0,0,1,0,0,1
143,0.539274735055932,0.04986780425833865,AZ,2022-08-23,1,1,1,0,0,1
144,6.37278301971452,0.1820728243196255,AZ,2022-08-24,0,0,1,0,0,1
145,0.506983979126052,0.0843374181348575,AZ,2022-08-25,1,1,1,0,0,1
146,2.29730109582484,0.120367321129096,AZ,2022-08-26,0,0,0,0,0,0
147,0.89461444638704,0.0747110643037185,AZ,2022-08-27,1,1,1,0,0,1
148,2.17046476262715,0.088670785510522,AZ,2022-08-28,0,0,1,0,0,1
149,3.02969689299942,0.0824261380000915,AZ,2022-08-29,0,0,1,0,0,1
150,3.55789392074517,0.1222174111581755,AZ,2022-08-30,0,0,1,0,0,1
151,1.07219837829703,0.03713141021705945,AZ,2022-08-31,1,1,0,1,0,0
152,3.11284453960054,0.144651029019298,AZ,2022-09-01,0,0,0,0,0,0
153,1.22736979599472,0.083346154983743,AZ,2022-09-02,1,0,0,0,0,0
154,0.226589137298491,0.0013926721771873,AZ,2022-09-03,1,1,1,0,0,1
