...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI
24,0.0265071515116683,0.00128320152503497,AK,2022-09-06,1,1,1,1,1,1
25,0.0032382803609342,0.00122583121823541,AK,2022-09-07,1,1,1,1,1,1
26,NA,NA,AK,2022-09-08,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2022-09-09,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2022-09-10,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-09-11,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2022-09-12,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2022-09-13,NA,NA,NA,NA,NA,NA
32,0.00217317955852737,8.9182595431853e-4,AK,2022-09-14,1,1,1,1,1,1
33,NA,NA,AK,2022-09-15,NA,NA,NA,NA,NA,NA
34,0.00845848201667336,8.1482449158167e-4,AK,2022-09-16,1,1,1,1,1,1
35,0.00186366477789351,7.78922320705705e-4,AK,2022-09-17,1,1,1,1,1,1
36,0.00745806734488756,7.44643924013925e-4,AK,2022-09-18,1,1,1,1,1,1
37,0.017686559242648,7.11912989555115e-4,AK,2022-09-19,1,1,1,1,1,1
38,NA,NA,AK,2022-09-20,NA,NA,NA,NA,NA,NA
39,0.00184301725982719,6.50807189093135e-4,AK,2022-09-21,1,1,1,1,1,1
40,NA,NA,AK,2022-09-22,NA,NA,NA,NA,NA,NA
41,0.00137665205270317,5.95067224208475e-4,AK,2022-09-23,1,1,1,0,0,1
42,NA,NA,AK,2022-09-24,NA,NA,NA,NA,NA,NA
43,2.01093363121864,0.0639985896442545,AL,2022-08-14,0,0,1,0,0,1
44,1.28803042025564,0.1577636520508825,AL,2022-08-15,1,1,1,0,0,0
45,0.982601491342382,0.1660396096213565,AL,2022-08-16,1,1,1,0,0,1
46,0.966446237917614,0.171695943462662,AL,2022-08-17,1,1,0,0,0,0
47,4.2389796862191,0.257473564536819,AL,2022-08-18,0,0,1,0,0,1
48,2.47117356040047,0.248406722318429,AL,2022-08-19,0,0,1,0,0,1
49,1.55650802274887,0.02901793702483325,AL,2022-08-20,0,0,1,0,0,1
50,1.30496747723088,0.0285858695461885,AL,2022-08-21,0,0,1,0,0,0
51,0.721099788382259,0.12308226241388,AL,2022-08-22,1,1,1,0,0,0
52,3.68094510183627,0.2500503402718355,AL,2022-08-23,0,0,1,0,0,1
53,1.053919083421,0.071964383793249,AL,2022-08-24,1,1,1,1,1,1
54,0.811838463079952,0.0749251653306695,AL,2022-08-25,1,1,1,0,0,0
55,1.01395724235127,0.162868238263835,AL,2022-08-26,1,1,0,0,0,0
56,0.627865340931459,0.118417856544156,AL,2022-08-27,1,1,1,1,1,1
57,0.444268689981916,0.1227671953550685,AL,2022-08-28,1,1,1,0,0,1
58,3.5053159595263,0.060348459414646,AL,2022-08-29,0,0,1,0,0,1
59,1.17938414043667,0.1695049390626335,AL,2022-08-30,1,1,0,0,0,0
60,1.65043944127096,0.2075563477575375,AL,2022-08-31,0,0,1,0,0,1
61,0.697441360972941,0.077262022153853,AL,2022-09-01,1,1,1,0,0,0
62,0.468242874686644,0.0867398674554515,AL,2022-09-02,1,1,1,1,1,1
63,1.13954873270517,0.196759492771509,AL,2022-09-03,1,1,1,0,0,1
64,1.11202441836043,0.02331404944597295,AL,2022-09-04,0,0,1,0,0,1
65,NA,NA,AL,2022-09-05,NA,NA,NA,NA,NA,NA
66,0.622223746285819,0.1624494240963895,AL,2022-09-06,1,1,1,0,0,1
67,0.386043319891642,0.0924458741261705,AL,2022-09-07,1,1,1,0,0,1
68,1.38561181679063,0.187484574059571,AL,2022-09-08,0,0,1,0,0,1
69,0.320382388113028,0.1392633047966535,AL,2022-09-09,1,1,1,0,0,1
70,0.771350130046905,0.375114125356564,AL,2022-09-10,1,1,1,1,1,1
71,0.365909255616166,0.162998197478821,AL,2022-09-11,1,1,1,0,0,1
72,0.74912969500361,0.1789245673639065,AL,2022-09-12,1,1,1,0,0,1
73,0.387374631381855,0.0853787218324545,AL,2022-09-13,1,1,1,0,0,1
74,0.895414797686085,0.1991255240578435,AL,2022-09-14,1,1,1,1,1,1
75,0.592019244060345,0.01992952713125425,AL,2022-09-15,1,1,1,1,1,1
76,0.487151346779832,0.1995627698021055,AL,2022-09-16,1,1,1,1,1,1
77,0.466562082490185,0.19978208980326,AL,2022-09-17,1,1,1,0,0,1
78,0.0240485743152087,0.0190962943314987,AL,2022-09-18,1,1,1,1,1,1
79,0.654157369531619,0.260687288305249,AL,2022-09-19,1,1,1,0,0,1
80,0.249933816323035,0.01855999660294325,AL,2022-09-20,1,1,1,1,1,1
81,0.298896472057887,0.1225066561326465,AL,2022-09-21,1,1,1,1,1,1
82,0.405265613741128,0.1643156343287795,AL,2022-09-22,1,1,1,1,1,1
83,2.22038318550002,0.292768419529595,AL,2022-09-23,0,0,1,0,0,1
84,0.152920649692266,0.01753112173081595,AL,2022-09-24,1,1,1,1,1,1
85,0.109184771208147,0.00709530952820455,AR,2022-08-14,1,1,1,1,1,1
86,3.79107233825885,0.139169921791599,AR,2022-08-15,0,0,0,0,0,0
87,1.74410881355392,0.0068156313121545,AR,2022-08-16,0,0,1,0,0,1
88,0.503626865447919,0.04306121352275865,AR,2022-08-17,1,1,1,0,0,1
89,0.513995481517386,0.066429532948627,AR,2022-08-18,1,1,1,1,1,1
90,2.24930398049781,0.265779263179007,AR,2022-08-19,0,0,0,0,0,0
91,0.632224073781276,0.00631072326185885,AR,2022-08-20,1,1,1,0,0,1
92,1.84063028906557,0.1920314410458935,AR,2022-08-21,1,0,0,0,0,0
93,4.39956123295217,0.1930250347990895,AR,2022-08-22,0,0,0,0,0,0
94,0.854978651923123,0.04048261813058735,AR,2022-08-23,1,1,1,0,0,1
95,2.29737784878577,0.115358137179145,AR,2022-08-24,1,0,0,1,0,0
96,2.41586686973399,0.1405591718866785,AR,2022-08-25,0,0,0,0,0,0
97,0.495523302172682,0.0710126447272655,AR,2022-08-26,1,1,1,1,1,1
98,0.471457654780991,0.04255601356538425,AR,2022-08-27,1,1,1,0,0,1
99,3.53909183959985,0.2489518039366305,AR,2022-08-28,0,0,1,0,0,1
100,2.92292930396649,0.1173137889309315,AR,2022-08-29,0,0,0,0,0,0
101,1.40761704012165,0.08723754437343,AR,2022-08-30,1,1,0,0,0,0
102,3.31643980413697,0.144014045432967,AR,2022-08-31,1,0,0,0,0,0
103,5.84595960525312,0.1541776183185115,AR,2022-09-01,0,0,1,0,0,1
104,2.24845451444509,0.2253561336241095,AR,2022-09-02,0,0,0,0,0,0
105,0.229945151133882,0.004929400729940205,AR,2022-09-03,1,1,1,1,1,1
106,1.23054238833507,0.148308815531862,AR,2022-09-04,0,0,1,0,0,1
107,1.2670652361747201,0.142566988864987,AR,2022-09-05,1,0,0,0,0,0
108,5.3140163524812,0.1212844302323215,AR,2022-09-06,0,0,0,0,0,0
109,8.27888320442672,0.193930671846083,AR,2022-09-07,0,0,0,0,0,1
110,5.25507615463415,0.230273174068042,AR,2022-09-08,0,0,1,0,0,1
111,3.2319827080835,0.1868684584615845,AR,2022-09-09,0,0,1,0,0,1
112,1.12270693791585,0.1283207730485295,AR,2022-09-10,0,0,1,0,0,1
113,0.342482305869646,0.062223456484474,AR,2022-09-11,1,1,1,1,1,1
114,5.25349934342453,0.164451939727516,AR,2022-09-12,0,0,1,0,0,1
115,1.15567642015367,0.1044737457725365,AR,2022-09-13,1,1,0,0,0,0
116,1.18271882357476,0.04476879815641085,AR,2022-09-14,1,1,0,0,1,0
117,2.10852697538055,0.14951666078144699,AR,2022-09-15,0,0,1,0,0,1
118,1.81302616814696,0.13818104833214,AR,2022-09-16,1,0,0,0,0,0
119,1.22023692407049,0.316208282345331,AR,2022-09-17,1,0,0,1,0,0
120,1.69871731039049,0.1984960729275945,AR,2022-09-18,0,0,1,0,0,1
121,2.13964852575976,0.118490512446186,AR,2022-09-19,1,0,0,0,1,0
122,0.778477343896488,0.0800663149572415,AR,2022-09-20,1,1,1,0,0,1
123,2.43840822857077,0.120952429205002,AR,2022-09-21,1,0,0,1,0,0
124,0.370268214699047,0.0622657600944125,AR,2022-09-22,1,1,1,0,0,1
125,0.909604632873161,0.2237561325710145,AR,2022-09-23,0,0,1,0,0,1
126,NA,NA,AR,2022-09-24,NA,NA,NA,NA,NA,NA
127,0.722087826660195,0.0875063140158715,AZ,2022-08-14,1,1,1,0,0,1
128,3.86238428235187,0.1233708018752035,AZ,2022-08-15,1,0,0,0,0,0
129,1.66376037025844,0.0473901557586043,AZ,2022-08-16,1,1,1,1,0,0
130,1.11799676335858,0.08699973206331,AZ,2022-08-17,1,1,0,0,0,1
131,3.70270983765017,0.159112861484078,AZ,2022-08-18,0,0,1,0,0,1
132,0.947591582607743,0.1034834017724335,AZ,2022-08-19,1,1,1,0,0,1
133,0.315243357334531,0.062322315039299,AZ,2022-08-20,1,1,1,0,0,1
134,5.65022832834893,0.202198066282489,AZ,2022-08-21,0,0,0,0,0,0
135,4.39263185370049,0.120184302876418,AZ,2022-08-22,0,0,1,0,0,1
136,0.656206437347507,0.050172611676255,AZ,2022-08-23,1,1,1,0,0,1
137,5.39880865667908,0.1773822717703655,AZ,2022-08-24,0,0,1,0,0,1
138,0.377075007773445,0.083252025231475,AZ,2022-08-25,1,1,1,1,1,1
139,1.71141530551105,0.1185023214420485,AZ,2022-08-26,1,0,0,0,0,0
140,0.553091672135514,0.073895979493622,AZ,2022-08-27,1,1,1,0,0,1
141,1.53581561436877,0.0873267044171115,AZ,2022-08-28,0,1,1,0,0,1
142,2.07883075425688,0.081271132302946,AZ,2022-08-29,0,0,1,0,0,1
143,3.16832547297924,0.119675125212139,AZ,2022-08-30,0,0,1,0,0,1
144,1.32894453682609,0.0380541906952624,AZ,2022-08-31,0,1,0,0,0,0
145,2.57005590707896,0.1419810903894135,AZ,2022-09-01,0,0,0,0,0,0
146,1.06205803594653,0.082757283250695493,AZ,2022-09-02,1,1,0,0,0,0
147,0.478749111102,0.00272109147956994,AZ,2022-09-03,1,1,1,0,0,1
148,0.421565522887713,0.0667537933700955,AZ,2022-09-04,1,1,1,0,0,1
149,3.00177890115384,0.1325482333091685,AZ,2022-09-05,0,0,0,0,0,0
150,4.34282113077795,0.1645541497919635,AZ,2022-09-06,0,0,0,0,1,0
151,0.345054623598948,0.0525451400462885,AZ,2022-09-07,1,1,1,1,1,1
152,2.87482594742718,0.229268247966499,AZ,2022-09-08,0,0,1,0,0,1
153,5.21582290226849,0.25507144354031003,AZ,2022-09-09,0,0,1,0,0,1
154,2.20946460260628,0.156473575161692,AZ,2022-09-10,0,0,0,1,0,0
155,0.387268262448878,0.0590096919191915,AZ,2022-09-11,1,1,1,0,0,1
156,3.54424784120301,0.1071250789976265,AZ,2022-09-12,0,0,0,0,0,0
157,1.42059772303711,0.1121568849457885,AZ,2022-09-13,1,0,0,0,0,0
158,4.12227844699419,0.2185161297629525,AZ,2022-09-14,0,0,1,0,0,1
159,1.51552190197756,0.1246753006523,AZ,2022-09-15,0,0,1,0,0,1
160,0.196763223284407,0.00135704523911039,AZ,2022-09-16,1,1,1,1,1,1
161,1.45896454431618,0.1274162680344635,AZ,2022-09-17,1,0,0,1,0,0
162,1.08076919154563,0.088916129965533,AZ,2022-09-18,1,1,0,1,0,0
163,5.61287251179326,0.135672528412756,AZ,2022-09-19,0,0,0,0,0,0
164,1.06068190057531,0.0655326301007965,AZ,2022-09-20,1,1,0,1,0,0
165,4.80694759270288,0.2151165719160395,AZ,2022-09-21,0,0,0,0,0,0
166,2.13712687493005,0.110325731014584,AZ,2022-09-22,0,0,0,0,0,0
167,0.295821666025918,9.3236168972253e-4,AZ,2022-09-23,1,1,1,0,0,1
168,0.0409450181121286,8.83619829263605e-4,AZ,2022-09-24,1,1,1,1,1,1
169,3.81994714074231,0.0763927411793955,CA,2022-08-14,1,1,0,0,0,0
170,8.85544833647046,0.088815775980874,CA,2022-08-15,1,0,0,0,0,0
171,5.59636082613979,0.0788083487630715,CA,2022-08-16,1,1,0,0,0,0
172,8.59816523487829,0.0947969741625735,CA,2022-08-17,1,0,0,0,0,0
173,3.03903297874794,0.062591799703636,CA,2022-08-18,1,1,0,0,0,0
174,3.55508334873704,0.075249333140764,CA,2022-08-19,1,1,0,0,0,0
175,3.37436114827842,0.0660624824227445,CA,2022-08-20,1,1,0,0,0,0
176,7.96037651410345,0.0975443031632045,CA,2022-08-21,1,0,0,0,0,0
177,7.0919957085575,0.0643725559594475,CA,2022-08-22,1,1,0,0,0,0
178,6.95679323717889,0.078622130555444,CA,2022-08-23,1,0,0,0,0,0
179,5.3094156922456,0.0638609805775575,CA,2022-08-24,1,1,0,0,0,0
180,2.131142276659,0.0379920953128249,CA,2022-08-25,1,1,1,0,0,1
181,4.20143096990089,0.0748115352539165,CA,2022-08-26,1,0,0,0,0,0
182,12.4687526344199,0.109379846917846,CA,2022-08-27,0,0,0,0,0,0
183,7.1590753094554,0.0691258634643355,CA,2022-08-28,1,0,0,0,0,0
184,7.97674978919791,0.061165125358164,CA,2022-08-29,1,1,0,0,0,0
185,8.12537033175256,0.078809569274257,CA,2022-08-30,0,0,0,0,0,0
186,10.6227255777886,0.097399588379338,CA,2022-08-31,0,0,0,0,0,0
187,3.62330213747074,0.062189846271559,CA,2022-09-01,1,1,1,0,0,1
188,6.62461997754257,0.0870166408526405,CA,2022-09-02,0,0,0,0,0,0
189,2.62666751414068,0.0661857142742475,CA,2022-09-03,1,0,0,0,0,0
190,11.544819119441,0.086169031895445,CA,2022-09-04,0,0,0,1,0,0
191,1.79131483889398,0.076343900999655,CA,2022-09-05,0,0,1,0,0,1
192,9.85157416417441,0.0707277664179075,CA,2022-09-06,1,0,0,0,0,0
193,15.4939031824385,0.1068240920817195,CA,2022-09-07,0,0,0,0,0,0
194,8.49265457876724,0.105570929660293,CA,2022-09-08,0,0,1,0,0,1
195,8.46091625599447,0.084883321559761,CA,2022-09-09,0,0,0,0,0,0
196,7.59503835260207,0.0760826884505105,CA,2022-09-10,1,0,0,0,0,0
197,18.1332328790341,0.1088505609169725,CA,2022-09-11,0,0,0,0,0,0
198,19.9868657346959,0.078880210306696,CA,2022-09-12,0,0,0,0,0,0
199,24.2041793063472,0.0942349350215965,CA,2022-09-13,0,0,0,0,0,0
200,8.84086854828764,0.091762822753536,CA,2022-09-14,0,0,0,0,0,0
201,12.9501214789388,0.09591260233072,CA,2022-09-15,0,0,0,0,0,0
202,11.0311511221493,0.082571435381523,CA,2022-09-16,0,0,0,0,0,0
203,20.5571931280197,0.112395490475551,CA,2022-09-17,0,0,0,0,0,0
204,18.2764201266682,0.095549137091068,CA,2022-09-18,0,0,0,0,0,0
205,20.3913303172459,0.089113737929218,CA,2022-09-19,0,0,0,0,0,0
206,6.58598113370313,0.0719006522178625,CA,2022-09-20,0,0,0,0,0,1
207,15.3600640444635,0.1204274637990035,CA,2022-09-21,0,0,0,0,0,0
208,5.87215507802247,0.0789705708017575,CA,2022-09-22,1,0,0,0,0,0
209,10.070983945802,0.0720070417043065,CA,2022-09-23,0,0,0,0,0,0
210,21.6157229245582,0.125430416512886,CA,2022-09-24,0,0,0,0,0,0
211,0.3272511621539,0.00793373798945705,CO,2022-08-14,1,1,1,1,1,1
212,0.340768841286651,0.066595770317312,CO,2022-08-15,1,1,1,0,0,1
213,0.793609924397597,0.00735060741797005,CO,2022-08-16,1,1,1,1,1,1
214,0.359380944640692,0.099509961715313,CO,2022-08-17,1,1,1,1,1,1
215,0.579489327786484,0.0995946452458025,CO,2022-08-18,1,1,1,0,0,1
216,2.01409677960086,0.199962888874024,CO,2022-08-19,0,0,1,0,0,1
217,1.37418725838784,0.225939796520778,CO,2022-08-20,1,0,0,0,0,0
218,0.566175724151963,0.094930939249676,CO,2022-08-21,1,1,1,0,0,1
219,6.24419551680139,0.2635978424797665,CO,2022-08-22,0,0,1,0,0,1
220,0.138161067332539,0.00565816291532315,CO,2022-08-23,1,1,1,0,0,1
221,0.545910992944681,0.00545331746799245,CO,2022-08-24,1,1,1,1,1,1
222,1.03162315234706,0.136800612953289,CO,2022-08-25,0,1,1,0,0,1
223,0.7474126026071,0.105969080975005,CO,2022-08-26,1,1,1,1,1,1
224,0.34134918767026,0.0830889455043625,CO,2022-08-27,1,1,1,0,0,1
225,0.0957330240809952,0.004709418690238515,CO,2022-08-28,1,1,1,1,1,1
226,0.342485669889629,0.071098457163462,CO,2022-08-29,1,1,1,1,1,1
227,0.419975503642983,0.00437815552111821,CO,2022-08-30,1,1,1,0,0,1
228,0.289757872602424,0.004221682010666895,CO,2022-08-31,1,1,1,1,1,1
229,0.0211331441920657,0.00407097230389671,CO,2022-09-01,1,1,1,1,1,1
230,0.484300915228322,0.1011144689457275,CO,2022-09-02,1,1,1,0,0,1
231,0.184844905127236,0.0037859037399906,CO,2022-09-03,1,1,1,0,0,1
232,2.51051285060186,0.206533869783484,CO,2022-09-04,0,0,1,0,0,1
233,0.946670604238155,0.297296859314301,CO,2022-09-05,0,0,1,1,1,1
234,4.43083713601003,0.181997373514787,CO,2022-09-06,0,0,0,0,0,0
235,0.696809079201737,0.00327525581125701,CO,2022-09-07,1,1,1,1,1,1
236,0.154689810978621,0.003158876834981095,CO,2022-09-08,1,1,1,1,1,1
237,0.355051758175554,0.00304666675519662,CO,2022-09-09,1,1,1,1,1,1
238,0.100994873735281,0.00293846743981557,CO,2022-09-10,1,1,1,0,0,1
239,1.83067308052456,0.309448883637786,CO,2022-09-11,1,0,0,0,0,0
240,2.27002233168918,0.15197285313790251,CO,2022-09-12,0,0,1,0,0,1
241,0.590844810971875,0.102337429331161,CO,2022-09-13,1,1,1,0,0,1
242,1.03276375609335,0.0816358405078875,CO,2022-09-14,1,1,0,0,0,0
243,0.186754767008748,0.00245257587930507,CO,2022-09-15,1,1,1,0,0,1
244,0.417139511133163,0.0023654927481801,CO,2022-09-16,1,1,1,1,1,1
245,0.557125963744092,0.0845061201821095,CO,2022-09-17,1,1,1,0,0,1
246,1.00397763479826,0.2287461021481145,CO,2022-09-18,0,0,1,1,1,1
247,0.355108364879383,0.0399499554750458,CO,2022-09-19,1,1,1,0,0,1
248,3.6209696964607,0.2350482391212925,CO,2022-09-20,0,0,0,0,0,0
249,2.35573562966158,0.175574478647018,CO,2022-09-21,0,0,0,0,0,0
250,1.93035103455144,0.184450251171009,CO,2022-09-22,0,0,1,0,0,1
251,1.05333258189421,0.0754478072509705,CO,2022-09-23,1,1,0,0,0,0
252,1.12189072150758,0.3070492441468045,CO,2022-09-24,0,0,1,1,1,1
253,1.92425702607996,0.175161158215065,CT,2022-08-14,0,0,1,0,0,1
254,0.507700009926614,0.0902311431351165,CT,2022-08-15,1,1,1,0,0,1
255,1.99442201752958,0.1383762464648725,CT,2022-08-16,0,0,1,0,0,1
256,1.27358562725485,0.117502420753718,CT,2022-08-17,1,1,1,0,0,1
257,0.654115930471688,0.085201496310242,CT,2022-08-18,1,1,1,0,0,1
258,4.87307199473235,0.1864622166266115,CT,2022-08-19,0,0,0,0,0,0
259,3.54082220420165,0.2304067706058305,CT,2022-08-20,0,0,1,0,0,1
260,0.961598349509615,0.104015476013982,CT,2022-08-21,1,1,1,0,0,1
261,1.89816681182714,0.0600997830203925,CT,2022-08-22,0,1,0,0,0,0
262,1.02306692423758,0.0837401793879005,CT,2022-08-23,1,1,0,1,1,1
263,1.45183579548412,0.2390763236681385,CT,2022-08-24,0,0,1,0,0,1
264,0.998884508045545,0.1097230061369535,CT,2022-08-25,1,1,0,0,0,0
265,1.1806372595942,0.0799366233350805,CT,2022-08-26,1,1,0,1,0,0
266,1.75401441918794,0.1309195862969245,CT,2022-08-27,1,0,0,0,0,0
267,1.3287752288981,0.0332647151401615,CT,2022-08-28,1,1,1,0,0,1
268,1.98714602623079,0.114583716883478,CT,2022-08-29,1,0,0,0,0,0
269,4.40408738414335,0.196166121666876,CT,2022-08-30,0,0,0,0,0,0
270,2.80937407736571,0.1497682063625965,CT,2022-08-31,0,0,1,0,0,1
271,2.38020193278754,0.172794973529259,CT,2022-09-01,0,0,1,0,0,0
272,2.2003646588735,0.1399468721509295,CT,2022-09-02,0,0,1,0,0,1
273,3.15817983574751,0.161092290618222,CT,2022-09-03,0,0,1,0,0,1
274,3.61700776034321,0.180671201489746,CT,2022-09-04,0,0,1,0,0,1
275,3.80766715495268,0.3109618459542565,CT,2022-09-05,0,0,1,0,0,1
276,5.2514137841671,0.1845019303910725,CT,2022-09-06,0,0,1,0,0,1
277,4.00847252854893,0.1641054769457685,CT,2022-09-07,0,0,1,0,0,1
278,2.19199707224825,0.1311472006352455,CT,2022-09-08,0,0,1,0,0,1
279,5.75928001890161,0.203454023960457,CT,2022-09-09,0,0,1,0,0,1
280,6.89772437989421,0.272710043068959,CT,2022-09-10,0,0,0,0,0,0
281,5.65251221582406,0.186140197953116,CT,2022-09-11,0,0,1,0,0,1
282,7.80295783360902,0.205594153702773,CT,2022-09-12,0,0,0,0,0,0
283,7.20658560301247,0.271343411761556,CT,2022-09-13,0,0,0,0,0,0
284,2.72271631352129,0.1718596221709215,CT,2022-09-14,0,0,0,0,0,0
285,3.67840010771406,0.13586050425537,CT,2022-09-15,1,0,0,0,0,0
286,14.4585201221971,0.2249059895508835,CT,2022-09-16,0,0,0,0,0,0
287,3.70102191368883,0.150578429205338,CT,2022-09-17,0,0,0,0,0,0
288,8.78928845306447,0.21911376386615,CT,2022-09-18,0,0,0,0,0,0
289,3.14878723692104,0.1217298463974505,CT,2022-09-19,0,0,1,0,0,1
290,8.2808715416072,0.1908253237055935,CT,2022-09-20,0,0,1,0,0,1
291,11.4512602338763,0.337397944407905,CT,2022-09-21,0,0,0,0,0,0
292,2.66019351041372,0.146406561762394,CT,2022-09-22,0,0,0,0,0,0
293,1.91502919059936,0.102931622356339,CT,2022-09-23,1,0,0,0,0,0
294,8.30467879540993,0.2627468832837755,CT,2022-09-24,0,0,0,0,0,0
295,1.0310312981708,0.1101792434373385,DC,2022-08-14,1,1,0,1,0,0
296,1.07796458160093,0.099526631576119,DC,2022-08-15,1,1,0,1,0,0
297,0.472267812517742,0.103945443904236,DC,2022-08-16,1,1,1,0,0,1
298,0.905007367191329,0.01090159059916055,DC,2022-08-17,1,1,1,0,0,1
299,1.11363067583816,0.148400022786751,DC,2022-08-18,1,1,0,0,0,0
300,0.320019538851993,0.0989036726222415,DC,2022-08-19,1,1,1,1,1,1
301,0.73478965868058,0.2777828114892025,DC,2022-08-20,1,1,1,0,0,1
302,0.436039695774564,0.143959943374007,DC,2022-08-21,1,1,1,0,0,1
303,0.438095964412556,0.144259639782358,DC,2022-08-22,1,1,1,0,0,1
304,0.778509838568893,0.134083945603253,DC,2022-08-23,1,1,1,0,0,1
305,0.683061915854355,0.00799536032607435,DC,2022-08-24,1,1,1,0,0,1
306,2.63961164738193,0.2017937790494305,DC,2022-08-25,0,0,1,0,0,1
307,1.20235476180745,0.181362441546376,DC,2022-08-26,1,0,0,1,0,0
308,0.708018483178247,0.118023900054666,DC,2022-08-27,1,1,1,1,1,1
309,0.00874119744899324,0.00670177384149975,DC,2022-08-28,1,1,1,1,1,1
310,0.374299629804537,0.0064126604054585,DC,2022-08-29,1,1,1,0,0,1
311,0.331939488805138,0.0828043897906885,DC,2022-08-30,1,1,1,1,1,1
312,0.374585183300501,0.0999564090476725,DC,2022-08-31,1,1,1,1,1,1
313,2.88447431930714,0.3244076783513845,DC,2022-09-01,0,0,1,0,0,1
314,0.0363133182804951,0.0053755986630154,DC,2022-09-02,1,1,1,1,1,1
315,0.0683987223234543,0.0051435913982575,DC,2022-09-03,1,1,1,0,0,1
316,0.166385682568027,0.00492153975385406,DC,2022-09-04,1,1,1,1,1,1
317,0.00691092226091364,0.004709009685062815,DC,2022-09-05,1,1,1,1,1,1
318,0.804609965701626,0.2209451286930585,DC,2022-09-06,0,0,1,0,0,1
319,NA,NA,DC,2022-09-07,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2022-09-08,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2022-09-09,NA,NA,NA,NA,NA,NA
322,0.00643406359117019,0.00377536524470332,DC,2022-09-10,1,1,1,1,1,1
323,0.114658460581198,0.00361192152818096,DC,2022-09-11,1,1,1,1,1,1
324,0.103532028031207,0.00345547541460514,DC,2022-09-12,1,1,1,1,1,1
325,0.0676081550205868,0.003305728366560625,DC,2022-09-13,1,1,1,1,1,1
326,1.07544451578923,0.1379151909892385,DC,2022-09-14,1,1,0,1,0,0
327,0.119407530831946,0.00302520237045366,DC,2022-09-15,1,1,1,1,1,1
328,3.06347220517146,0.3003643156253035,DC,2022-09-16,0,0,1,0,0,1
329,0.436842961851784,0.00276820656264534,DC,2022-09-17,1,1,1,0,0,1
330,3.00569077920636,0.4597099768431865,DC,2022-09-18,0,0,0,0,0,0
331,0.107333482415462,0.00253278501609999,DC,2022-09-19,1,1,1,1,1,1
332,3.23435968575772,0.690827680146335,DC,2022-09-20,0,0,0,0,0,0
333,0.368953037323403,0.058800081526573,DC,2022-09-21,1,1,1,1,1,1
334,1.04252476667705,0.3041651450948695,DC,2022-09-22,0,0,1,0,0,1
335,2.69960699351084,0.211639893293033,DC,2022-09-23,0,0,1,0,0,1
336,0.778790111907765,0.132020202063292,DC,2022-09-24,1,1,1,0,0,1
337,0.0773691792881441,0.0105901367321823,DE,2022-08-14,1,1,1,1,1,1
338,1.34867238084002,0.1946755075425925,DE,2022-08-15,0,0,1,0,0,1
339,0.36062100134159,0.082753810963912,DE,2022-08-16,1,1,1,0,0,1
340,0.389249433137802,0.0765878179653355,DE,2022-08-17,1,1,1,0,0,1
341,5.55280470219869,0.41552676051884,DE,2022-08-18,0,0,1,0,0,1
