...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
256,0.966590577119374,0.300586755114836,CT,2022-11-02,1,1,1,1,1,1,1,0,0,1,1,1
257,3.57486080640424,0.2876342942338095,CT,2022-11-03,1,0,1,0,1,1,1,0,0,0,1,1
258,1.19552931147271,0.3045571737061365,CT,2022-11-04,1,1,1,1,1,0,1,0,1,0,1,0
259,2.47720262925897,0.359114977905599,CT,2022-11-05,0,1,1,1,1,0,0,1,1,0,1,0
260,1.65551939530975,0.26478062562306,CT,2022-11-06,1,0,1,1,1,1,0,1,1,0,1,1
261,0.229583303057176,0.2590125245591255,CT,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
262,1.67772412452454,0.2709431605063375,CT,2022-11-08,1,0,1,1,1,1,1,0,1,0,1,1
263,0.677735431749804,0.3344025002317585,CT,2022-11-09,1,1,1,1,1,1,0,1,0,1,1,1
264,0.469653665213285,0.246478713425485,CT,2022-11-10,1,1,1,1,1,1,0,0,1,0,1,1
265,0.778066995640101,0.2672320793757035,CT,2022-11-11,1,1,1,1,1,1,1,0,1,0,1,1
266,2.09718337462854,0.389777128056546,CT,2022-11-12,1,1,0,0,0,1,0,0,1,0,0,1
267,3.30592138122413,0.3884772631714875,CT,2022-11-13,1,0,1,0,1,0,0,0,1,0,0,0
268,2.80915645034725,0.3096807551514275,CT,2022-11-14,0,1,1,1,0,0,0,0,1,0,0,0
269,NA,NA,CT,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.712588781962798,0.478402106857491,CT,2022-11-16,1,0,1,1,1,1,1,0,1,1,0,1
271,1.5625453307814,0.294763723906881,CT,2022-11-17,1,0,1,1,1,1,0,0,1,0,1,1
272,4.51696409744557,0.4414192880610665,CT,2022-11-18,1,0,0,0,0,1,1,0,0,0,0,1
273,1.54282724395843,0.3617965042777835,CT,2022-11-19,1,1,1,0,0,0,1,0,1,0,0,0
274,4.46770434004499,0.4663071898621795,CT,2022-11-20,1,1,0,0,1,0,1,1,0,0,0,0
275,1.08367711967296,0.76331048588924,CT,2022-11-21,1,1,1,1,0,1,0,1,1,1,0,1
276,2.15053724273736,0.3273731593745535,CT,2022-11-22,1,0,1,1,0,0,0,0,1,0,0,0
277,NA,NA,CT,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,NA,NA,CT,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.62951021330894,0.3480236897917305,CT,2022-11-25,1,1,1,1,1,1,1,0,1,0,1,1
280,3.12961811873072,0.296555865609563,CT,2022-11-26,1,0,0,0,1,1,0,0,0,0,1,1
281,13.8411666515337,0.61374569836244,CT,2022-11-27,1,0,1,0,1,0,0,0,1,0,1,0
282,7.3920419444319,0.356567564237436,CT,2022-11-28,1,0,1,0,0,0,1,0,1,0,0,0
283,1.18531379037697,0.202385838896166,CT,2022-11-29,1,1,1,1,1,0,1,0,1,0,0,0
284,2.31957710046159,0.36410423074964,CT,2022-11-30,1,0,0,0,1,0,1,1,1,0,1,0
285,0.403148309825781,0.01907325190445945,CT,2022-12-01,1,1,1,1,1,1,1,0,0,0,1,1
286,6.98668697858766,0.3220605585506895,CT,2022-12-02,1,0,0,0,1,0,1,0,0,0,1,0
287,6.86848500945897,0.30990113180408,CT,2022-12-03,1,0,1,0,1,0,0,0,0,0,1,0
288,2.85425956465061,0.275432541484399,CT,2022-12-04,1,1,1,0,0,0,1,1,1,0,0,0
289,5.36604704648117,0.294620697084436,CT,2022-12-05,1,1,1,0,1,0,1,0,1,0,1,0
290,0.46698470832939,0.1255469316500185,CT,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,1
291,6.48682961344421,0.42957701326221,CT,2022-12-07,1,0,0,0,1,0,0,0,0,0,1,0
292,6.14831198798271,0.477224051129838,CT,2022-12-08,1,0,0,0,1,0,1,1,0,0,1,0
293,5.91210751032349,0.393919700094255,CT,2022-12-09,1,0,0,0,1,0,1,0,0,0,0,0
294,3.07412144038922,0.2769783320266655,CT,2022-12-10,1,1,1,0,1,0,1,1,1,0,1,0
295,0.225957599209426,0.254966960375055,DC,2022-10-30,1,1,1,1,1,1,0,0,1,1,1,1
296,4.0448197823251,0.342902401372775,DC,2022-10-31,1,0,1,0,1,0,0,0,1,0,1,0
297,1.76161163383117,0.277108522777259,DC,2022-11-01,1,0,1,1,1,1,1,0,1,0,1,1
298,0.948255996029742,0.320412344515251,DC,2022-11-02,1,1,1,1,1,1,0,0,1,1,1,1
299,1.83316914125132,0.520388534715805,DC,2022-11-03,0,1,0,0,1,0,0,0,0,0,1,0
300,1.43866061476994,0.4164292904009355,DC,2022-11-04,1,1,1,1,0,0,1,0,1,1,0,0
301,2.00471279516741,0.55237217823503,DC,2022-11-05,0,1,1,0,0,1,1,0,1,0,0,1
302,0.750800189682105,0.343170480378902,DC,2022-11-06,0,1,1,1,1,1,0,1,1,0,1,1
303,1.54610559766878,0.380207459447518,DC,2022-11-07,1,1,0,0,1,1,0,0,0,0,1,1
304,0.737926314922101,0.1944925814267585,DC,2022-11-08,1,1,1,1,1,1,0,0,1,0,1,1
305,1.74948540466295,0.0922411043278555,DC,2022-11-09,1,0,1,0,1,1,1,0,1,0,1,1
306,1.80535878483966,0.40759465900851,DC,2022-11-10,1,0,0,0,1,1,1,0,0,0,1,1
307,0.418030855847133,0.305809540261082,DC,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
308,2.05581832099793,0.066379314195483,DC,2022-11-12,1,0,1,0,1,1,1,0,1,0,1,1
309,1.27845582680771,0.059249513658672,DC,2022-11-13,1,0,1,0,1,1,1,0,1,0,1,1
310,0.361409299698332,0.1624684542508355,DC,2022-11-14,1,1,1,1,1,1,1,0,1,0,1,1
311,1.06596394553609,0.3341860472213015,DC,2022-11-15,1,0,1,1,1,1,1,0,0,1,1,1
312,1.66393888578433,0.430450327235528,DC,2022-11-16,1,0,0,0,1,1,1,0,0,0,1,1
313,0.345505491797113,0.192782760967275,DC,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1
314,2.82345686327417,0.368641960074581,DC,2022-11-18,0,0,1,0,1,1,0,0,1,0,0,1
315,1.6998494734372,0.2538151594779015,DC,2022-11-19,1,1,1,1,0,1,1,0,1,0,0,1
316,2.97765259285007,0.39129126986827,DC,2022-11-20,1,0,1,0,0,1,1,0,1,0,0,1
317,0.72560718736095,0.3758713337772195,DC,2022-11-21,1,0,1,1,1,1,1,0,1,0,1,1
318,0.915543947310732,0.2924431289177295,DC,2022-11-22,1,1,0,1,1,1,1,1,0,0,1,1
319,1.42479999846784,0.283751825528535,DC,2022-11-23,1,1,0,0,0,1,1,0,0,0,0,1
320,NA,NA,DC,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,0.386122443200428,0.110487121193623,DC,2022-11-25,1,1,1,1,1,1,1,1,1,1,1,1
322,0.796829679833259,0.1553194500566415,DC,2022-11-26,1,1,1,1,1,1,0,0,1,1,1,1
323,9.62674302404581,0.5400843965721,DC,2022-11-27,0,0,1,0,1,0,0,0,1,0,0,0
324,0.841032822317488,0.088114691956376,DC,2022-11-28,1,1,1,1,0,1,1,0,1,1,0,1
325,1.14074007613892,0.220965135313669,DC,2022-11-29,1,1,0,0,1,1,1,1,0,0,1,1
326,2.63546667762716,0.51599464226801,DC,2022-11-30,1,0,1,0,0,1,1,1,1,0,0,1
327,1.45472664520517,0.2602060603360955,DC,2022-12-01,0,1,1,0,0,1,0,1,1,0,0,1
328,2.19656535656791,0.383710300275131,DC,2022-12-02,1,1,1,0,0,0,1,0,1,0,0,0
329,0.846255775353543,0.1178513179827055,DC,2022-12-03,1,1,0,1,1,1,1,0,0,1,1,1
330,0.209583255946876,0.004960654882837785,DC,2022-12-04,1,1,1,1,1,1,1,0,1,0,1,1
331,4.00581848187659,0.713918371605155,DC,2022-12-05,1,0,1,0,0,1,1,0,1,0,0,1
332,3.14251467290542,0.690486534327925,DC,2022-12-06,1,1,1,0,0,0,1,1,1,0,0,0
333,0.343517674848578,0.00366737924778992,DC,2022-12-07,1,1,1,1,1,1,1,1,1,1,1,1
334,1.32787834242811,0.1555248287614255,DC,2022-12-08,1,1,0,0,0,1,1,0,0,0,0,1
335,1.79191987296933,0.2286785680783875,DC,2022-12-09,1,0,1,0,1,1,1,0,1,0,1,1
336,3.43901103354856,0.4087594817690215,DC,2022-12-10,1,0,0,0,0,1,1,1,0,0,0,1
337,0.558464543928866,0.1775395044625465,DE,2022-10-30,1,1,1,1,1,1,1,0,0,1,1,1
338,1.54706950034536,0.1421769332704325,DE,2022-10-31,1,0,1,1,1,1,1,0,1,0,1,1
339,1.8559316905657,0.398270193735191,DE,2022-11-01,1,0,1,0,1,1,1,1,0,0,1,1
340,0.151330312138414,0.1099521724334395,DE,2022-11-02,1,1,1,1,1,1,1,0,1,0,1,1
341,1.15136051230367,0.1178742493973795,DE,2022-11-03,1,0,1,1,1,1,1,1,1,1,1,1
342,0.636867234048102,0.4450014447920555,DE,2022-11-04,1,1,1,1,1,1,1,1,1,1,1,1
343,1.32713965499377,0.177168611073972,DE,2022-11-05,1,0,1,1,1,1,1,0,1,0,0,1
344,0.325256458265189,0.23332812005481,DE,2022-11-06,1,1,1,1,1,1,1,1,0,0,1,1
345,0.301244844794929,0.273683823182321,DE,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
346,0.224830356793911,0.1664874573138935,DE,2022-11-08,1,1,1,1,1,1,1,0,0,1,1,1
347,0.919412385377019,0.427678604410493,DE,2022-11-09,1,1,1,1,0,1,1,1,1,0,0,1
348,NA,NA,DE,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.671250758606076,0.232819224123118,DE,2022-11-11,1,1,1,1,1,1,1,0,1,0,1,1
350,0.895308471229515,0.2668778784638975,DE,2022-11-12,1,1,1,1,1,1,1,0,1,1,0,1
351,0.437920132085918,0.259288151923339,DE,2022-11-13,1,1,1,1,1,1,1,0,1,0,1,1
352,0.936039959968562,0.4489891808922255,DE,2022-11-14,0,1,1,1,1,1,0,1,0,1,1,1
353,0.350833320373438,0.255295014274143,DE,2022-11-15,1,1,1,1,1,1,1,1,1,1,1,1
354,1.39524956018626,0.2980353594891765,DE,2022-11-16,1,1,1,1,1,1,0,1,1,1,0,1
355,0.853455012150274,0.2637038882112395,DE,2022-11-17,1,1,1,1,1,1,0,0,1,0,1,1
356,0.989677936237253,0.69358342864388,DE,2022-11-18,1,1,1,1,1,0,1,0,1,1,1,0
357,1.16013218603762,0.196282468333083,DE,2022-11-19,1,1,1,0,1,1,1,0,1,0,1,1
358,1.19569606909332,0.303939962575488,DE,2022-11-20,1,0,1,1,1,1,1,0,0,0,1,1
359,0.503987982280262,0.362040107291288,DE,2022-11-21,1,1,1,1,1,1,1,0,1,0,1,1
360,0.222581290540476,0.1580864416618505,DE,2022-11-22,1,1,1,1,1,1,1,0,1,0,1,1
361,NA,NA,DE,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.61939827717321,0.187401264676665,DE,2022-11-25,1,1,1,1,1,1,1,1,1,1,1,1
364,0.787341806975236,0.29377972655099,DE,2022-11-26,0,1,1,1,1,1,1,0,1,0,1,1
365,1.38744171843227,0.316510765671671,DE,2022-11-27,1,1,0,1,1,1,1,0,0,1,1,1
366,1.47851101277441,0.142041452780745,DE,2022-11-28,1,1,1,0,1,1,1,0,1,0,1,0
367,NA,NA,DE,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,1.46344662788627,0.357183002770783,DE,2022-12-01,1,1,1,0,1,0,1,1,0,0,1,0
370,1.36917833257683,0.1196119154719755,DE,2022-12-02,1,1,1,0,1,1,1,0,1,0,1,1
371,0.922251207722841,0.29820167336726,DE,2022-12-03,1,1,1,1,1,0,1,0,1,1,1,0
372,1.07536941509684,0.326399890264708,DE,2022-12-04,1,0,1,1,1,1,1,0,1,0,1,1
373,0.732807804977917,0.2396381478140955,DE,2022-12-05,1,1,1,1,1,1,1,0,1,0,1,1
374,0.207714682453064,0.050579896826077,DE,2022-12-06,1,1,1,1,1,1,1,1,1,1,1,1
375,0.410312547935383,0.1453858260315845,DE,2022-12-07,1,1,1,1,1,1,0,0,1,0,0,1
376,0.0561604286669219,0.0429164175515763,DE,2022-12-08,1,1,1,1,1,1,1,1,1,1,1,1
377,3.05004171320719,0.4591349163801275,DE,2022-12-09,0,0,0,0,1,1,0,0,0,0,1,1
378,0.906426228193782,0.228987984472471,DE,2022-12-10,1,1,1,1,1,0,1,1,1,0,1,0
379,2.87757726479602,0.309666497035855,FL,2022-10-30,0,1,0,1,1,1,0,0,0,0,1,1
380,4.69605285015289,0.274548217847886,FL,2022-10-31,1,1,0,0,1,0,1,0,0,0,0,0
381,2.42663068841454,0.289070249325393,FL,2022-11-01,1,1,1,1,1,1,0,0,0,0,1,1
382,1.90191703252735,0.2784409613132625,FL,2022-11-02,1,1,1,1,1,1,0,0,0,0,1,1
383,2.35963947810861,0.286746499602329,FL,2022-11-03,1,1,1,1,1,1,0,0,0,0,1,1
384,4.43117835203873,0.2889239861580445,FL,2022-11-04,1,1,0,0,1,0,1,1,0,0,1,0
385,8.44940871900462,0.3248787946928155,FL,2022-11-05,0,0,1,0,1,1,1,0,1,0,1,1
386,1.89520105234453,0.275087937110497,FL,2022-11-06,0,1,1,1,1,1,0,0,0,0,1,1
387,3.69409782327426,0.287720611417321,FL,2022-11-07,0,1,1,1,1,0,1,0,0,0,1,0
388,3.28206715197675,0.3329074089847055,FL,2022-11-08,1,1,0,1,1,0,0,1,0,0,0,0
389,1.68914153856361,0.3063076888192525,FL,2022-11-09,1,1,1,1,1,1,0,1,1,0,1,1
390,3.12371883092024,0.329361263812796,FL,2022-11-10,0,0,1,0,0,1,1,0,0,0,0,1
391,1.36345602591278,0.2812147852745265,FL,2022-11-11,1,1,1,1,1,1,0,0,0,0,1,1
392,0.416488408054962,0.2514031043767785,FL,2022-11-12,1,1,1,1,1,1,1,0,1,0,1,1
393,1.37708256127252,0.302752797904642,FL,2022-11-13,1,1,1,1,1,0,0,0,0,0,0,0
394,10.7379643888244,0.3165119999146625,FL,2022-11-14,1,0,1,0,1,0,0,0,0,0,0,0
395,7.27306151209002,0.2976450827495125,FL,2022-11-15,1,0,1,0,1,1,0,0,1,0,0,1
396,4.84098899553127,0.2654642853447105,FL,2022-11-16,1,1,1,0,1,1,0,0,0,0,0,1
397,5.64575332718286,0.317567470389797,FL,2022-11-17,0,1,0,0,1,1,0,0,0,0,0,1
398,3.44140674440555,0.294001779822754,FL,2022-11-18,1,1,1,1,1,1,1,0,0,0,0,1
399,1.57021543380039,0.2805081593770975,FL,2022-11-19,1,1,1,1,1,0,0,0,0,0,1,0
400,1.56923819153319,0.2184288641239545,FL,2022-11-20,1,1,1,1,1,1,0,0,1,0,1,1
401,3.0469584513466,0.2514001693123525,FL,2022-11-21,1,1,1,1,1,0,1,0,1,0,1,0
402,2.29287476543734,0.2570639744430525,FL,2022-11-22,1,1,1,1,0,1,0,0,1,0,0,1
403,7.35655981581883,0.308163952777323,FL,2022-11-23,1,0,0,0,1,1,0,0,1,0,1,1
404,0.580700818543658,0.0920546214305485,FL,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1
405,11.1067463352659,0.273755078169733,FL,2022-11-25,1,0,1,0,1,1,0,0,0,0,1,1
406,5.98440363818694,0.274864106042795,FL,2022-11-26,1,0,1,0,1,1,0,0,0,0,1,1
407,7.82260567379297,0.2846387463906935,FL,2022-11-27,1,0,1,0,1,1,1,0,0,0,0,1
408,30.8848899828766,0.305771744675678,FL,2022-11-28,1,0,1,0,1,0,0,0,1,0,0,0
409,5.85829780137515,0.248441515859373,FL,2022-11-29,1,1,1,0,0,0,1,0,0,0,0,0
410,12.7872608858466,0.282622865684702,FL,2022-11-30,1,0,0,0,1,0,0,1,0,0,0,0
411,12.1723078868326,0.264619004129453,FL,2022-12-01,1,0,1,0,1,0,1,0,0,0,0,0
412,6.00245700599222,0.234646352079055,FL,2022-12-02,1,1,1,0,1,0,0,1,0,0,0,0
413,5.77943273192907,0.2844959710418655,FL,2022-12-03,1,1,0,0,1,0,0,1,0,0,0,0
414,2.1477718061116,0.142936544414074,FL,2022-12-04,1,1,0,1,1,0,0,0,0,0,0,0
415,5.56324329325295,0.325096171131294,FL,2022-12-05,1,0,1,0,0,1,1,0,0,0,0,1
416,16.2646588969417,0.263183850725415,FL,2022-12-06,1,0,0,0,1,0,0,0,0,0,0,0
417,8.19918822402801,0.2542683385725245,FL,2022-12-07,1,1,0,0,0,0,0,0,0,0,0,0
418,3.51143242323646,0.1534367226501955,FL,2022-12-08,1,1,1,1,0,0,0,0,0,0,0,0
419,9.86056182881477,0.2290346964235145,FL,2022-12-09,1,0,1,0,1,0,1,0,1,0,0,0
420,3.56215438968827,0.2066595023285115,FL,2022-12-10,1,0,0,0,1,0,1,0,0,0,1,0
421,1.24635749506504,0.296923938804989,GA,2022-10-30,1,1,1,1,1,1,1,0,0,0,1,1
422,2.55612424879099,0.2785720660481725,GA,2022-10-31,0,1,1,1,1,0,0,0,0,0,0,0
423,3.03816272866342,0.2901448420769125,GA,2022-11-01,1,1,0,1,1,0,0,0,0,0,0,0
424,1.8259311734765,0.2954511121267385,GA,2022-11-02,1,1,1,1,1,1,1,0,0,0,0,1
425,3.95986681932779,0.3634232735842515,GA,2022-11-03,1,1,0,0,1,0,0,0,0,0,1,0
426,3.33679346445168,0.2898848374576125,GA,2022-11-04,0,0,1,1,1,1,0,0,0,0,1,1
427,2.4434046716614,0.353242732365838,GA,2022-11-05,0,1,1,1,0,1,0,0,0,1,0,1
428,3.14267373925715,0.381180467206463,GA,2022-11-06,0,1,1,0,1,0,1,1,0,0,1,0
429,2.08212731901427,0.31933460866297,GA,2022-11-07,1,1,1,1,1,1,0,0,0,0,0,1
430,3.88572773969872,0.3055409262648345,GA,2022-11-08,0,0,1,1,1,1,0,0,0,0,0,1
431,4.20326281158401,0.344963768311499,GA,2022-11-09,1,0,0,0,1,1,0,0,0,0,0,1
432,5.50093337596031,0.3378030213500515,GA,2022-11-10,1,0,1,0,1,1,0,1,0,0,1,1
433,4.91360150019269,0.3006940171568505,GA,2022-11-11,0,0,1,0,1,1,0,0,0,0,0,1
434,2.07649449892683,0.365649796790725,GA,2022-11-12,1,0,1,0,0,1,1,0,1,0,0,1
435,4.21643335092756,0.395475471070147,GA,2022-11-13,0,1,1,0,0,1,0,0,0,0,0,1
436,4.08235228250187,0.3437996576263285,GA,2022-11-14,1,0,1,0,1,1,1,0,0,0,0,1
437,2.70631546565537,0.3039631921544145,GA,2022-11-15,1,0,1,1,1,0,0,1,1,0,1,0
438,4.90885669486044,0.2949483618648515,GA,2022-11-16,1,0,1,1,1,1,0,0,0,0,0,1
439,2.67157896343731,0.3285646407512915,GA,2022-11-17,1,0,1,0,1,1,0,0,0,0,1,1
440,3.5566966254993,0.310035123450528,GA,2022-11-18,1,0,0,1,1,0,1,1,0,1,0,0
441,2.24799901532892,0.3207871300249115,GA,2022-11-19,1,0,1,1,1,1,0,0,1,0,0,1
442,5.12086339247002,0.436110584337575,GA,2022-11-20,0,0,1,0,1,0,0,0,1,0,0,0
443,3.22379881419872,0.246351925842515,GA,2022-11-21,1,1,0,0,1,0,0,0,0,0,0,0
444,8.4034149492957,0.342930742450249,GA,2022-11-22,1,0,1,0,1,1,0,0,0,0,0,1
445,3.81474690214192,0.2682011099990165,GA,2022-11-23,1,0,0,1,1,0,0,0,0,0,0,0
446,0.733755572829758,0.2820847174640255,GA,2022-11-24,1,1,0,1,1,1,1,1,1,1,1,1
447,3.79423056268534,0.295069872289562,GA,2022-11-25,1,1,1,1,1,0,0,0,0,0,0,0
448,6.03100155685542,0.325247783124684,GA,2022-11-26,1,0,0,0,1,0,0,0,0,0,0,0
449,5.21236510947927,0.2993087945656965,GA,2022-11-27,1,0,1,0,1,1,0,0,0,0,0,1
450,10.2836035027796,0.403311578259419,GA,2022-11-28,1,0,1,0,0,0,0,0,0,0,0,0
451,14.4991984710585,0.305842791769306,GA,2022-11-29,1,0,0,0,1,0,0,0,0,0,0,0
452,6.3742274257042,0.2489313148634785,GA,2022-11-30,1,0,1,1,0,1,1,0,0,0,0,1
453,6.40178758360119,0.268910156609545,GA,2022-12-01,1,0,1,0,1,1,1,0,1,0,0,1
454,5.87186912923468,0.303984200933749,GA,2022-12-02,1,1,0,0,1,0,0,0,0,0,0,0
455,0.448981868978697,0.1691972030330435,GA,2022-12-03,1,1,1,1,1,1,1,0,0,1,1,1
456,1.65928019677303,0.2367814544951965,GA,2022-12-04,1,1,1,1,1,0,1,1,1,0,0,0
457,4.95592585502413,0.292588570020173,GA,2022-12-05,1,0,0,0,1,0,0,0,0,0,1,0
458,7.34049937627749,0.262263298499527,GA,2022-12-06,0,0,1,0,1,0,0,0,1,0,0,0
459,8.90394560638834,0.2973202891476935,GA,2022-12-07,1,0,1,0,1,0,0,0,0,0,0,0
460,5.20526595821175,0.2652502467247235,GA,2022-12-08,1,0,0,0,1,0,0,0,0,0,0,0
461,4.9692747097778,0.2448313843703585,GA,2022-12-09,0,0,1,0,0,0,0,0,0,0,0,0
462,1.89178634628267,0.187751126628989,GA,2022-12-10,1,1,1,1,1,0,1,0,0,0,0,0
463,1.01756621752048,0.068685002106308,HI,2022-10-30,1,0,1,1,1,1,1,0,1,0,1,1
464,0.356264016772735,0.3105611816904785,HI,2022-10-31,1,1,1,1,1,1,1,0,0,1,1,1
465,0.344136858753155,0.305010957118223,HI,2022-11-01,1,1,1,1,1,1,1,0,1,0,1,1
466,2.307360937314,0.3954410296749025,HI,2022-11-02,1,0,1,0,1,0,0,0,1,1,1,0
467,2.25892670084724,0.4136650450679735,HI,2022-11-03,1,0,1,0,1,1,1,0,1,0,1,1
468,0.895408130674087,0.372099750506786,HI,2022-11-04,1,1,0,1,1,1,1,0,0,1,1,1
469,1.88056090301162,0.11186576982283,HI,2022-11-05,1,0,1,0,1,1,1,0,1,0,1,1
470,1.05208872776035,0.121114473621516,HI,2022-11-06,1,0,1,1,1,1,1,0,1,0,1,1
471,0.25843768546888,0.131001264599346,HI,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
472,0.590464615082072,0.3141977325496075,HI,2022-11-08,1,1,1,1,1,1,1,0,1,0,1,1
473,0.961406791174308,0.397342772769825,HI,2022-11-09,0,1,1,1,1,1,0,0,1,0,1,1
474,1.28098851014011,0.4483251113617915,HI,2022-11-10,0,0,0,1,1,1,0,1,1,0,1,1
475,0.678391342502643,0.249104054504257,HI,2022-11-11,1,1,1,1,1,1,1,0,0,0,1,1
476,1.08317944419822,0.336847142574768,HI,2022-11-12,0,1,1,1,1,1,0,0,1,0,1,1
477,NA,NA,HI,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,0.283532282876222,0.2918585064999975,HI,2022-11-14,1,1,1,1,1,1,1,1,1,1,1,1
479,0.811848693001749,0.39300154897337,HI,2022-11-15,1,1,0,1,1,1,0,1,1,0,1,1
480,0.672371944007786,0.258326925311503,HI,2022-11-16,1,1,1,1,1,1,1,0,1,0,1,1
481,1.05224757620213,0.242294710193022,HI,2022-11-17,1,1,1,0,1,1,1,1,0,0,1,1
482,0.96421547360267,0.684775514696175,HI,2022-11-18,1,1,1,1,0,1,1,1,1,0,0,1
483,0.528217929524136,0.2989986720785165,HI,2022-11-19,1,1,1,1,1,1,1,0,1,0,1,1
484,NA,NA,HI,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,1.47799249201289,0.3433198050614145,HI,2022-11-23,1,1,0,1,1,1,1,0,0,0,1,1
488,NA,NA,HI,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,0.846563956132865,0.174575857054024,HI,2022-11-25,1,1,1,1,1,1,1,0,1,0,1,1
490,0.851728161676468,0.2322389712649015,HI,2022-11-26,1,1,1,1,1,1,0,0,0,0,0,1
491,1.42275483455607,0.580249217644315,HI,2022-11-27,0,1,1,0,1,1,0,0,1,0,1,1
492,0.0925957601785525,0.106346229997739,HI,2022-11-28,1,1,1,1,1,1,1,1,1,1,1,1
493,NA,NA,HI,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,2.02996569701607,0.0825541400059475,HI,2022-12-01,1,0,1,0,1,1,1,0,1,0,0,1
496,0.431890452840908,0.2295139180285535,HI,2022-12-02,1,1,1,1,1,1,1,0,1,1,0,1
497,2.26134980337183,0.52646340350672,HI,2022-12-03,1,1,0,0,1,1,1,1,0,0,1,1
498,0.476987727422481,0.1362927954110305,HI,2022-12-04,1,1,1,1,1,1,1,0,1,0,1,1
499,NA,NA,HI,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,1.64592372319119,0.421130858260543,HI,2022-12-06,1,0,1,0,1,1,1,0,1,0,1,1
501,0.538268038736179,0.23968583564624,HI,2022-12-07,1,1,1,1,1,1,1,0,0,1,1,1
502,0.445537212641013,0.1633027254303255,HI,2022-12-08,1,1,1,1,1,1,1,0,1,0,1,1
503,0.748528875431571,0.3462677160973535,HI,2022-12-09,1,0,1,1,1,1,1,0,0,1,1,1
504,0.900363710969182,0.1923861530087715,HI,2022-12-10,1,1,1,1,1,0,1,0,1,1,1,0
505,1.71237583337656,0.066224721831233,IA,2022-10-30,1,0,1,0,1,1,0,0,1,0,1,1
506,1.16793984870303,0.181381285676758,IA,2022-10-31,1,1,1,1,1,1,0,0,0,0,1,1
507,1.7937175426329801,0.1991217409088265,IA,2022-11-01,1,1,1,0,1,0,0,0,0,0,1,0
508,1.43264968143559,0.2202703987992085,IA,2022-11-02,1,1,1,0,1,1,1,0,1,0,1,1
509,2.30580941700617,0.2943190643511505,IA,2022-11-03,0,0,1,1,1,1,0,0,1,0,1,1
510,1.54137194256584,0.127881711214258,IA,2022-11-04,0,1,1,1,1,1,0,1,1,0,1,1
511,4.81273734903528,0.3980431434217235,IA,2022-11-05,1,0,1,0,1,1,1,0,0,0,1,1
512,1.13813190927832,0.184095183234353,IA,2022-11-06,1,1,1,1,1,0,1,0,1,1,1,0
513,1.52165414909064,0.1845532623122275,IA,2022-11-07,0,1,1,1,1,1,0,0,0,0,1,1
514,1.11889062409204,0.227496564073129,IA,2022-11-08,1,1,1,1,1,1,0,0,0,0,1,1
515,0.684198088756433,0.1899140284157805,IA,2022-11-09,1,1,1,1,1,1,1,0,1,0,1,1
516,1.67239810905627,0.1193103077972615,IA,2022-11-10,1,0,1,1,1,1,1,0,1,0,1,1
517,1.8163281520305,0.3406602583622545,IA,2022-11-11,1,0,0,1,0,1,0,0,0,0,0,1
518,0.975126849135796,0.267913806006236,IA,2022-11-12,1,1,0,1,1,1,1,0,0,0,1,1
