...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
47,0.413655167991151,0.165263645572012,AL,2022-10-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
48,0.2906405889903,0.01900277345600665,AL,2022-10-14,1,1,1,1,1,1,1,1,0,0,1,1,1,1
49,0.0284289876708201,0.01922553857494695,AL,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,0.855234208586501,0.184704651294768,AL,2022-10-16,1,1,1,0,1,1,1,1,1,0,0,1,1,1
51,1.03666614509544,0.4316140624187825,AL,2022-10-17,1,1,1,0,1,1,1,1,1,1,0,0,1,1
52,0.0298830679103463,0.0201707726488968,AL,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,0.0990720882778591,0.02059528900150525,AL,2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,0.032014004903717,0.02108464957759305,AL,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,0.0348130305249175,0.02164600982738055,AL,2022-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,0.0370967591507456,0.0222873497945821,AL,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,0.122379084754542,0.02301755435618155,AL,2022-10-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
58,0.0389198359940968,0.02384649684036915,AL,2022-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.133704616621467,0.02478512491307915,AL,2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,1.09422863220107,0.3878883208865045,AL,2022-10-26,1,1,0,1,1,1,1,1,0,0,1,1,1,1
61,2.19250990246214,0.81214713814527,AL,2022-10-27,1,1,0,0,1,1,1,1,0,0,0,1,1,1
62,NA,NA,AL,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,0.709646466737261,0.3827736234147495,AL,2022-10-29,1,1,1,1,0,1,1,1,1,0,1,0,1,1
64,0.75864544641758,0.3788104113137145,AL,2022-10-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
65,0.481568702689036,0.1696374598820545,AL,2022-10-31,1,1,1,1,1,1,1,1,0,1,1,0,1,1
66,0.769806533371924,0.3058532757006575,AL,2022-11-01,1,1,1,1,1,1,1,1,0,1,1,0,1,1
67,0.494354558174495,0.255469930454655,AL,2022-11-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1
68,2.2770325359693,0.4770611526273945,AL,2022-11-03,1,0,0,1,0,1,1,1,0,0,1,0,1,1
69,0.849908636038834,0.664317272058545,AL,2022-11-04,1,1,1,1,0,1,1,1,1,0,1,0,1,1
70,1.06413541766675,0.766543884651575,AL,2022-11-05,1,1,1,0,1,1,1,1,0,1,0,1,1,1
71,0.82784346792377,0.63585443085378,AL,2022-11-06,1,1,1,1,0,1,1,1,1,0,1,0,1,1
72,0.849804625487299,0.280934155147476,AL,2022-11-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1
73,0.319587480702673,0.058747497219826,AL,2022-11-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1
74,0.767528923550087,0.351351912451421,AL,2022-11-09,1,0,1,1,1,1,1,1,0,0,1,1,1,1
75,1.07546593261251,0.2847268409553205,AL,2022-11-10,1,1,1,1,0,1,1,1,1,0,1,0,0,1
76,0.692954533817195,0.555593545061075,AL,2022-11-11,1,1,1,1,0,1,1,1,1,0,1,0,1,1
77,0.343652277154031,0.23338047417541,AL,2022-11-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
78,0.38616383268209997,0.3042044897658045,AL,2022-11-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1
79,1.34746099600815,0.50270550256957,AL,2022-11-14,1,1,0,1,0,1,1,1,1,0,1,0,1,1
80,NA,NA,AL,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.615716518990471,0.2891525197488385,AL,2022-11-16,1,1,1,1,1,1,1,1,0,0,1,0,1,1
82,1.19601048488735,0.4278013845113395,AL,2022-11-17,1,1,1,0,1,1,1,1,0,0,0,0,1,1
83,1.83230848869182,0.42987510175313,AL,2022-11-18,1,1,0,1,0,1,1,1,1,1,1,1,1,1
84,NA,NA,AL,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.143166274761861,0.01783914131052485,AR,2022-10-09,1,1,1,1,1,1,1,1,0,0,1,1,1,1
86,0.57944923513715,0.01835793052423395,AR,2022-10-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,0.700976138828801,0.100702519783069,AR,2022-10-11,1,1,1,1,1,1,1,1,0,0,1,0,1,1
88,0.458594513435966,0.1661511035338835,AR,2022-10-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
89,0.424134925878996,0.1419001129973495,AR,2022-10-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1
90,0.562001975036672,0.202616230434455,AR,2022-10-14,1,1,1,1,1,1,1,1,0,0,1,0,0,1
91,0.680255129094826,0.262743619193228,AR,2022-10-15,1,0,1,1,1,1,1,1,0,0,1,1,1,1
92,0.521445511157743,0.2025597235841,AR,2022-10-16,1,1,1,1,1,1,1,1,0,0,1,1,1,1
93,1.22120542154104,0.2423119880131305,AR,2022-10-17,1,0,0,1,1,1,1,1,0,0,1,0,1,1
94,1.16400853381738,0.0979164737399915,AR,2022-10-18,1,1,1,0,1,1,1,1,0,0,1,0,0,1
95,0.835366959824192,0.3787352697501685,AR,2022-10-19,1,0,1,1,1,1,1,1,0,0,1,1,1,1
96,0.565014453143181,0.203115617044656,AR,2022-10-20,1,1,1,1,1,1,1,1,0,1,1,0,1,1
97,1.53679724649794,0.4222391150258165,AR,2022-10-21,0,1,0,0,1,1,1,0,0,1,0,0,1,1
98,0.901911452526091,0.0325532638056455,AR,2022-10-22,1,1,0,1,1,1,1,1,1,0,1,0,1,1
99,0.287455319881473,0.0348868081203698,AR,2022-10-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1
100,1.58887283937415,0.2278628643794905,AR,2022-10-24,1,1,1,1,1,1,1,1,0,0,0,0,1,1
101,1.94200100786108,0.247069857898071,AR,2022-10-25,0,1,1,1,1,1,1,0,1,0,1,1,1,1
102,0.578291659088689,0.2075974228748655,AR,2022-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,0.628416493851166,0.155199906706618,AR,2022-10-27,1,1,1,1,1,1,1,1,0,1,1,0,1,1
104,0.390292788776141,0.051553469931425,AR,2022-10-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1
105,0.601589079056985,0.0561497340967165,AR,2022-10-29,1,1,1,1,1,1,1,1,0,0,1,1,1,1
106,1.23526257787625,0.391833686540217,AR,2022-10-30,0,1,1,1,1,1,1,0,0,0,1,1,1,1
107,1.57463514919121,0.2705929721863565,AR,2022-10-31,1,0,1,1,1,1,1,1,0,0,1,0,0,1
108,1.13799278188364,0.336067101578859,AR,2022-11-01,1,1,1,1,1,1,1,1,0,1,1,0,1,1
109,3.87324586015227,0.206727824196959,AR,2022-11-02,1,0,1,1,0,1,1,1,0,0,0,0,0,1
110,2.08433176419358,0.164180306511423,AR,2022-11-03,1,1,0,0,1,1,1,1,0,0,0,0,0,1
111,0.969492304906113,0.300341453503358,AR,2022-11-04,1,1,1,1,0,1,1,1,0,0,1,0,1,1
112,1.41959318805315,0.322307491576174,AR,2022-11-05,1,0,1,1,1,1,1,1,0,0,0,0,1,1
113,1.22160786266273,0.55316932665942,AR,2022-11-06,1,0,0,1,1,1,1,1,1,0,1,0,1,1
114,0.733688269830278,0.1260361494231345,AR,2022-11-07,1,1,1,1,1,1,1,1,1,0,1,1,0,1
115,1.65433867939746,0.304021639134109,AR,2022-11-08,1,0,1,0,0,1,1,1,0,1,0,0,0,1
116,0.69969428924088,0.200086942852709,AR,2022-11-09,1,1,1,1,1,1,1,1,0,0,1,0,1,1
117,2.52109794864158,0.163475854898454,AR,2022-11-10,1,1,0,1,0,1,1,1,0,0,1,0,0,1
118,0.576297979909065,0.1776555878782655,AR,2022-11-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
119,0.240805539462818,0.1926563600723145,AR,2022-11-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1
120,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2.06549795832348,0.343004969448755,AR,2022-11-14,1,0,0,1,1,1,1,1,0,0,1,0,0,1
122,0.746284287065304,0.383674772799671,AR,2022-11-15,1,0,1,1,1,1,1,1,0,1,1,0,1,1
123,0.309809417367419,0.260003776986892,AR,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,1.81228077311906,0.2670459030503575,AR,2022-11-17,1,1,0,1,1,1,1,1,0,0,1,0,0,1
125,1.55093903569072,0.3806317688843085,AR,2022-11-18,1,0,0,1,0,1,1,1,0,0,1,0,1,1
126,1.0125148757741,0.4979651654772995,AR,2022-11-19,1,1,1,1,1,1,0,1,1,0,1,0,0,0
127,0.441053585973734,0.125265072090828,AZ,2022-10-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1
128,2.87150191292113,0.15514838155115,AZ,2022-10-10,1,0,1,1,0,0,1,1,0,0,0,0,0,1
129,1.55924748743427,0.070105284144244,AZ,2022-10-11,1,1,0,1,0,1,1,1,0,1,1,0,1,1
130,1.23413388176785,0.186370151478456,AZ,2022-10-12,1,1,1,0,1,1,1,1,0,0,0,0,1,1
131,1.81860935408255,0.218062139669472,AZ,2022-10-13,1,1,1,1,0,1,1,1,1,0,1,0,1,1
132,0.677993698336877,0.169313947209212,AZ,2022-10-14,1,1,1,1,1,1,1,1,0,0,1,1,1,1
133,0.709651388833519,0.0975182198094185,AZ,2022-10-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1
134,0.610570374733743,0.150802198493709,AZ,2022-10-16,1,1,1,1,1,1,1,1,0,0,1,0,1,1
135,3.82812795655708,0.1189461410316905,AZ,2022-10-17,1,1,0,1,0,1,1,1,0,0,0,0,1,1
136,1.69934231275819,0.21700855630344,AZ,2022-10-18,1,1,1,1,0,1,1,1,0,0,1,0,1,1
137,3.57916898892041,0.2746836748544175,AZ,2022-10-19,1,1,0,1,0,0,1,1,0,0,0,0,0,1
138,2.16268109517853,0.249764574353826,AZ,2022-10-20,1,1,1,1,0,1,1,1,0,0,0,0,1,1
139,1.07126460903407,0.1408653524965315,AZ,2022-10-21,1,1,1,1,1,1,1,1,1,0,1,0,0,1
140,0.453035436850806,0.3081871506346185,AZ,2022-10-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1
141,1.05395341135336,0.134595693579448,AZ,2022-10-23,1,1,0,1,1,1,1,1,1,0,1,0,1,1
142,1.37537251977698,0.2491499224582385,AZ,2022-10-24,1,1,1,1,1,1,1,1,0,0,0,0,1,1
143,2.79544019985423,0.2788013956303595,AZ,2022-10-25,0,1,1,0,1,1,1,0,0,0,0,0,1,1
144,1.90498293912129,0.238282739134859,AZ,2022-10-26,1,1,1,0,1,1,1,1,0,0,0,0,1,1
145,2.60283550200211,0.324153770291758,AZ,2022-10-27,1,0,0,1,1,1,1,1,0,1,0,0,1,1
146,2.66846503691708,0.2189592544363355,AZ,2022-10-28,1,1,0,1,0,1,1,1,1,0,1,0,1,1
147,2.64200958327932,0.351080190313668,AZ,2022-10-29,1,0,0,1,1,1,1,1,0,0,0,0,1,1
148,3.23509298408651,0.347659223300249,AZ,2022-10-30,0,0,1,1,0,1,1,0,0,0,1,0,1,1
149,3.91045231693513,0.297084158386199,AZ,2022-10-31,1,0,1,0,1,1,1,1,0,0,0,0,0,1
150,4.1792600471031,0.2724741855128565,AZ,2022-11-01,1,1,0,0,0,1,1,1,0,0,0,0,1,1
151,7.45615821650871,0.293096041579375,AZ,2022-11-02,1,1,0,0,0,1,1,1,0,0,0,0,0,1
152,5.31144841786442,0.361217896179538,AZ,2022-11-03,1,0,0,0,1,0,1,1,0,0,0,0,0,1
153,3.76031490592168,0.263503410805563,AZ,2022-11-04,1,1,0,1,0,1,1,1,0,1,0,0,0,1
154,8.09785305496166,0.3499481794001815,AZ,2022-11-05,1,1,0,0,0,0,1,1,1,0,0,0,0,1
155,8.91998454053882,0.3243326524598135,AZ,2022-11-06,1,1,0,1,0,1,1,1,1,0,0,0,0,1
156,16.3451303444246,0.3006902760309985,AZ,2022-11-07,0,1,0,0,0,1,1,0,0,0,0,0,0,1
157,8.66530146709348,0.314272925758241,AZ,2022-11-08,1,0,0,1,0,1,1,1,0,1,0,0,0,1
158,7.15403315697701,0.316862993532436,AZ,2022-11-09,0,1,0,0,0,1,0,0,1,0,0,0,1,0
159,7.34546751752284,0.324872555302844,AZ,2022-11-10,1,0,0,0,0,1,1,1,0,0,0,0,0,1
160,21.1875934644287,0.4308786853302395,AZ,2022-11-11,1,0,0,0,0,1,1,1,0,0,0,0,0,1
161,13.0221208686663,0.3388197072263915,AZ,2022-11-12,1,1,0,1,0,1,1,1,0,0,0,0,0,1
162,3.89545926594419,0.316191779794726,AZ,2022-11-13,1,1,1,0,0,1,0,1,0,0,0,0,1,0
163,14.8652401348019,0.309214996657027,AZ,2022-11-14,1,0,0,1,0,0,1,1,0,0,0,0,0,1
164,17.0839987129203,0.3248719721688365,AZ,2022-11-15,1,1,0,0,0,1,1,1,0,0,0,0,0,1
165,15.123504632406,0.340410239383544,AZ,2022-11-16,1,0,0,0,0,1,1,1,1,0,0,0,0,1
166,26.3696766839119,0.3440428933721615,AZ,2022-11-17,1,1,0,1,0,1,1,1,0,0,0,0,0,1
167,16.3900970579769,0.3388829146333085,AZ,2022-11-18,1,1,0,1,0,1,1,1,0,0,0,0,0,1
168,3.04027716383418,0.249841854866454,AZ,2022-11-19,1,1,0,1,0,1,1,1,1,0,1,0,1,1
169,3.04868837316584,0.154659124297955,CA,2022-10-09,0,0,1,1,1,1,1,0,0,0,0,1,1,0
170,5.89312484600304,0.1358268760505505,CA,2022-10-10,0,1,1,0,1,1,0,0,0,0,0,0,1,0
171,4.76574729553621,0.185550863767257,CA,2022-10-11,0,1,0,1,1,0,1,0,0,0,0,0,0,1
172,10.064534092905,0.209724890624912,CA,2022-10-12,0,0,0,1,1,1,1,0,0,0,0,1,0,1
173,10.4310113435271,0.20767397747536,CA,2022-10-13,0,0,0,1,1,1,1,0,0,0,0,0,1,1
174,6.54106784103413,0.202507492813306,CA,2022-10-14,0,1,0,1,1,0,0,0,0,0,0,0,0,0
175,3.60980709243634,0.1835762601918355,CA,2022-10-15,0,1,1,1,1,1,1,0,0,0,0,0,0,1
176,3.11681267082292,0.1918814987720345,CA,2022-10-16,0,1,1,0,1,1,1,0,0,0,0,0,0,1
177,6.58745758852504,0.210587751040903,CA,2022-10-17,0,0,1,1,1,1,1,0,0,0,0,0,1,1
178,9.05137612558934,0.2549458432231425,CA,2022-10-18,0,1,0,0,1,1,1,0,0,0,0,0,1,1
179,14.2712298288649,0.2617262309632655,CA,2022-10-19,0,0,0,1,1,1,0,0,0,0,0,0,1,0
180,4.11233378836251,0.225156113880281,CA,2022-10-20,0,0,1,1,1,1,1,0,0,0,0,0,0,1
181,3.08007441087812,0.1938088832684175,CA,2022-10-21,0,1,1,1,1,1,0,0,0,0,1,0,1,0
182,3.48626592087478,0.2430330744297955,CA,2022-10-22,0,1,1,1,1,1,0,0,0,0,0,0,1,0
183,5.84536162037912,0.254696345032805,CA,2022-10-23,0,1,1,1,0,1,0,0,0,0,0,1,0,0
184,8.47410270367824,0.2838780920861895,CA,2022-10-24,0,1,0,0,1,1,1,0,0,0,0,1,0,1
185,5.73961774373257,0.275785846105189,CA,2022-10-25,1,1,0,1,0,1,1,1,0,0,0,0,0,1
186,6.26198104084266,0.2779783367468845,CA,2022-10-26,0,0,1,1,1,1,1,0,0,0,0,0,0,1
187,5.76117513453926,0.276303258738483,CA,2022-10-27,0,1,1,1,1,1,1,0,0,0,0,0,0,1
188,10.3268072507902,0.2306944565157935,CA,2022-10-28,0,1,0,0,0,1,1,0,0,0,0,0,0,1
189,13.1974191317087,0.268481810238232,CA,2022-10-29,0,1,0,1,0,1,0,0,0,0,0,0,0,0
190,14.5784096619712,0.2988137733944875,CA,2022-10-30,0,0,1,1,0,1,0,0,0,0,1,0,1,0
191,8.90359629840589,0.2907605527866135,CA,2022-10-31,0,1,1,1,1,1,0,0,0,0,0,0,0,0
192,10.8303350229886,0.29754175230792,CA,2022-11-01,0,0,1,1,0,1,1,0,0,0,0,0,0,1
193,9.81332076487607,0.297101321480617,CA,2022-11-02,0,1,0,1,0,1,1,0,0,0,0,0,0,1
194,13.4560601156421,0.3054651319175515,CA,2022-11-03,0,1,1,1,0,1,0,0,0,0,0,0,0,0
195,21.2496644218571,0.2912548150051905,CA,2022-11-04,0,1,0,1,0,1,0,0,0,0,0,0,0,0
196,16.0865681584915,0.317360944566503,CA,2022-11-05,0,1,0,0,0,0,1,0,0,0,0,0,0,1
197,11.3271955869203,0.316629217362769,CA,2022-11-06,0,0,1,1,0,1,1,0,0,0,0,0,0,1
198,31.5419380197358,0.317862758682019,CA,2022-11-07,0,0,0,1,0,1,0,0,0,0,0,0,0,0
199,29.7122596745013,0.3233427098789665,CA,2022-11-08,0,1,0,1,0,1,0,0,0,0,0,0,0,0
200,29.1755936442766,0.310018258772401,CA,2022-11-09,0,1,0,1,0,1,0,0,0,0,0,0,0,0
201,17.2691734852714,0.3193967045181415,CA,2022-11-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202,18.7764815072331,0.3242316407298285,CA,2022-11-11,0,0,0,1,0,1,0,0,0,0,0,0,0,0
203,26.7460561151061,0.33171235832715,CA,2022-11-12,0,1,0,0,0,1,0,0,0,0,0,0,0,0
204,48.6887985894906,0.345925151680218,CA,2022-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,47.1311120312166,0.3315972347143625,CA,2022-11-14,0,0,0,0,0,0,1,0,0,0,0,0,0,1
206,51.5102328822975,0.34257851323316,CA,2022-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,87.1763988961395,0.3474340118787175,CA,2022-11-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0
208,71.558340756236,0.349002425374213,CA,2022-11-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0
209,51.6641528841099,0.36118515000751,CA,2022-11-18,0,1,0,0,0,1,1,0,0,0,0,0,0,1
210,43.1226237507615,0.378498035443803,CA,2022-11-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211,1.530079199276,0.522294469154455,CO,2022-10-09,1,0,0,1,0,1,1,1,0,0,1,0,1,1
212,2.25345180727785,0.2453374562712745,CO,2022-10-10,1,0,0,1,1,1,1,1,0,0,1,0,1,1
213,2.90164790497781,0.2642269659421285,CO,2022-10-11,1,0,0,0,1,1,1,1,0,0,0,1,1,1
214,0.865893698183947,0.1397207615663045,CO,2022-10-12,1,1,1,0,1,1,1,1,1,0,0,0,1,1
215,1.11253837345844,0.2615918784341985,CO,2022-10-13,1,1,1,1,1,1,1,1,0,0,1,0,1,1
216,1.16520080994962,0.2505003713195035,CO,2022-10-14,0,1,1,1,1,1,1,0,1,0,1,0,1,1
217,1.12492103075102,0.2891658106544865,CO,2022-10-15,1,1,1,1,0,1,1,1,1,0,1,0,1,1
218,1.00554509440447,0.169300091672744,CO,2022-10-16,0,1,1,1,1,1,1,0,1,0,1,1,1,1
219,1.67146445902196,0.0468078980301891,CO,2022-10-17,1,1,0,1,0,1,1,1,0,0,1,0,1,1
220,0.754141136089224,0.199618844484921,CO,2022-10-18,1,1,1,1,1,1,1,1,0,0,1,0,1,1
221,0.828564137701151,0.202609559419835,CO,2022-10-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
222,1.61555703491117,0.3001291339179525,CO,2022-10-20,1,1,1,0,1,1,1,1,1,0,0,0,1,1
223,0.993792519150432,0.3590434625383455,CO,2022-10-21,1,1,1,0,1,1,1,1,0,0,0,0,1,1
224,0.299853689697741,0.2276032052387845,CO,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,0.117825655397184,0.090942856090735,CO,2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,1.6523237613668,0.2590764131968335,CO,2022-10-24,1,1,1,1,1,1,0,1,0,0,0,0,1,0
227,2.87825620158968,0.286221513103987,CO,2022-10-25,1,0,1,0,0,1,1,1,0,0,0,0,1,1
228,1.17593159193463,0.208242411745595,CO,2022-10-26,1,1,1,1,1,1,1,1,0,0,1,0,1,1
229,2.56934873817535,0.329836755171861,CO,2022-10-27,0,0,1,1,0,1,1,0,0,0,1,0,0,1
230,1.57929818526879,0.281797593037074,CO,2022-10-28,1,1,1,0,0,1,1,1,0,0,0,0,1,1
231,0.652056175303713,0.2602049678810715,CO,2022-10-29,1,1,1,1,1,1,1,1,1,0,0,0,1,1
232,0.98192116821584,0.221846685367484,CO,2022-10-30,1,1,1,1,1,1,1,1,1,0,1,0,0,1
233,1.30478700747856,0.2948239674538035,CO,2022-10-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1
234,1.69221405965944,0.305160725150405,CO,2022-11-01,1,0,1,1,1,1,1,1,0,0,0,0,1,1
235,2.31316697652823,0.344658271101122,CO,2022-11-02,1,0,1,0,1,1,1,1,0,1,0,0,1,1
236,3.0301486887249,0.2820353289145515,CO,2022-11-03,1,1,0,1,0,1,1,1,0,0,0,0,0,1
237,2.72593204349402,0.315814980854896,CO,2022-11-04,1,0,1,1,0,1,1,1,0,1,0,0,1,1
238,3.46971720572313,0.4582085553209485,CO,2022-11-05,1,0,1,0,0,1,0,1,0,0,0,0,1,0
239,1.80397900184398,0.3131459685469635,CO,2022-11-06,1,0,1,1,1,1,1,1,0,0,0,1,1,1
